TIMESTAMP,solar_TIMESTAMP,GBR_GUI_ST2_Psy_Js_1,GBR_GUI_ST2_Psy_Js_2,GBR_GUI_ST2_Psy_Js_3,GBR_GUI_ST2_Psy_Js_4,GBR_GUI_ST2_Psy_Js_5,GBR_GUI_ST2_Psy_Js_6,GBR_GUI_ST2_Psy_Js_7,GBR_GUI_ST2_Psy_Js_8,GBR_GUI_ST2_Psy_Js_9
2003-06-17T17:45:00Z,2003-06-17T17:24:22Z,0.0029802110758879222,0.0013066149745321718,0.0021544784918643297,0.0017179837727624061,0.0022824261410262633,8.233520977327099e-4,0.001125434388142022,0.0032693981968559237,0.001327739958193614
2003-06-17T18:00:00Z,2003-06-17T17:39:22Z,0.003230660627436764,0.0018819538263359775,0.00254899712868344,0.0021196684578527725,0.002594394889167997,8.915001268234483e-4,0.0011609461940382277,0.00339580061123523,0.0013949159891756013
2003-06-17T18:15:00Z,2003-06-17T17:54:22Z,0.003278081565247972,0.002072585946547702,0.0026658251251332828,0.002310858598628775,0.0026023077907883913,8.985541470930891e-4,0.0012322753273297023,0.00340187322088545,0.0014449398890218144
2003-06-17T18:30:00Z,2003-06-17T18:09:22Z,0.0032165449332671467,0.002308147816481082,0.002831074184199665,0.002439009344173693,0.0027620984182057467,9.691964585224976e-4,0.0013437042693008122,0.0036622481953668563,0.0016228500948325803
2003-06-17T18:45:00Z,2003-06-17T18:24:22Z,0.0033848627707854105,0.0023718771763811593,0.002925252748360096,0.002529653894394594,0.0028231042679493644,0.0010219383615702557,0.0014361782344079243,0.0038219588800947005,0.0017168817114232688
2003-06-17T19:00:00Z,2003-06-17T18:39:22Z,0.0034656682471658363,0.0024532774773490156,0.0029657000053365614,0.0026329537893182453,0.0030047349352999284,0.0011123256454084315,0.0014969044947183204,0.003959496488469451,0.0018232506867063472
2003-06-17T19:15:00Z,2003-06-17T18:54:22Z,0.0036466877253305574,0.00254845819457501,0.00301566827225021,0.0028294052389051874,0.0031469846772929837,0.0012076170752060387,0.0015595342706820078,0.004544902417629702,0.002065330471070003
2003-06-17T19:30:00Z,2003-06-17T19:09:22Z,0.0038056370886298497,0.0027702267182734296,0.0032228342458455054,0.0031081025046561135,0.003264625494363184,0.0013720184941159964,0.0018296517128999813,0.005113128128207986,0.002436531109788824
2003-06-17T19:45:00Z,2003-06-17T19:24:22Z,0.004050514102586452,0.003004412463148901,0.0035681194936316653,0.0033640858834445525,0.0037024300154610244,0.001475448977476539,0.0019988428252994137,0.005511580840690976,0.0028079099828862823
2003-06-17T20:00:00Z,2003-06-17T19:39:22Z,0.004118885445132916,0.0031222765239297687,0.0038280012569743126,0.003633092047943269,0.003925974540376953,0.001604303960981845,0.002115222754848622,0.005628935121062023,0.0029255509174615623
2003-06-17T20:15:00Z,2003-06-17T19:54:22Z,0.004202180078318994,0.0034435158502526607,0.0038655081203246284,0.003774622947388238,0.00414333719490897,0.0016117358796243336,0.002097061598530381,0.005676559842888439,0.002909530401712104
2003-06-17T20:30:00Z,2003-06-17T20:09:22Z,0.004058381587132224,0.0034204990059171357,0.0038953186412716586,0.0037749811324619973,0.0042339192313536255,0.001592313596368851,0.0019644527033603333,0.005084386075713393,0.0027801644868197667
2003-06-17T20:45:00Z,2003-06-17T20:24:22Z,0.0039265293538157985,0.003353318810586798,0.0037430935739553657,0.0036587206681859556,0.004164584617803092,0.001583461439973141,0.001997726962068618,0.004720566382395122,0.002636024778410404
2003-06-17T21:00:00Z,2003-06-17T20:39:22Z,0.0037204107584857707,0.003251352794820142,0.0034667178086559996,0.0034523068969594542,0.004171388443453142,0.001411631382965091,0.0017816796957497963,0.0040239836952296595,0.002167434860495349
2003-06-17T21:15:00Z,2003-06-17T20:54:22Z,0.0033908161489205795,0.003020946233682737,0.0031496478709712944,0.0031436751271927757,0.0038807583590619453,0.001232206965850412,0.0015879017831133958,0.003497636887227793,0.0018548045430845774
2003-06-17T21:30:00Z,2003-06-17T21:09:22Z,0.0031562376788231653,0.0029068736107671516,0.0028385827923390673,0.0027682669999346023,0.0035813171937685083,0.0010373381025124975,0.0014157213126558485,0.0029242752395675785,0.0015442665278048312
2003-06-17T21:45:00Z,2003-06-17T21:24:22Z,0.0028202010514099857,0.0027006106817486597,0.0024951471941946275,0.0024346006585500104,0.0031469422951122526,8.587386502542859e-4,0.001231353647386185,0.0024812053042407136,0.0012796692491913056
2003-06-17T22:00:00Z,2003-06-17T21:39:22Z,0.002522873386627915,0.0025012386949925017,0.0022686513789893854,0.002101726229952027,0.0028911167362182825,8.030017995174614e-4,0.001033045949593065,0.002022839355978674,0.0011537338017866875
2003-06-17T22:15:00Z,2003-06-17T21:54:22Z,0.002306884150657096,0.0022931957489707466,0.0019984607652131334,0.001780675034591054,0.0024328872093010976,6.92374508826554e-4,9.159289254635083e-4,0.001623716671889281,0.001053970795437867
2003-06-17T22:30:00Z,2003-06-17T22:09:22Z,0.002040980045611027,0.0020883088829022844,0.001736857756262597,0.0014632498546043567,0.0021244892158895977,5.899933249754613e-4,7.554089538666599e-4,0.0014050822020502559,8.957327990111455e-4
2003-06-17T22:45:00Z,2003-06-17T22:24:22Z,0.0017926998290310797,0.0017657040421386395,0.0014692270386775792,0.0011836004331311856,0.0017220617677696096,4.7977846513246167e-4,6.012360705351631e-4,0.001217902178846807,7.36876584211231e-4
2003-06-17T23:00:00Z,2003-06-17T22:39:22Z,0.001554355533171937,0.0015698235565632561,0.001286361181221066,9.83244436399152e-4,0.0014537679712036372,4.064388089404528e-4,5.271654954670568e-4,0.001053625576018256,6.897368458190043e-4
2003-06-17T23:15:00Z,2003-06-17T22:54:22Z,0.0013227298937554751,0.0013880195063061388,0.0011062362188260148,7.895104539350178e-4,0.001247080796843474,3.8538047586990994e-4,4.3011768340012684e-4,9.038210464423936e-4,6.113492782560141e-4
2003-06-17T23:30:00Z,2003-06-17T23:09:22Z,0.0011804824058233832,0.0010899349961592858,9.259612538826147e-4,6.414901582100969e-4,0.0010526293142651625,3.1712764519121296e-4,4.375919342174367e-4,7.760657072277779e-4,5.331408280787418e-4
2003-06-17T23:45:00Z,2003-06-17T23:24:22Z,0.0010204787211090765,0.0010349782657182757,7.799126035659447e-4,5.700101289855099e-4,9.293792973456855e-4,2.840951882982822e-4,4.10958246255619e-4,6.736061833618167e-4,4.941983048517008e-4
2003-06-18T00:00:00Z,2003-06-17T23:39:22Z,9.668943320361357e-4,9.725941929984692e-4,7.27680326825224e-4,5.395990330961976e-4,0.0010034845912755513,1.9907284340916063e-4,2.3843442656457377e-4,7.798447546732251e-4,2.469137147969633e-4
2003-06-18T00:15:00Z,2003-06-17T23:54:22Z,8.207422576088831e-4,8.976789264856166e-4,6.170280106816129e-4,4.2488866772700455e-4,8.230542883216478e-4,1.4385530877858926e-4,2.2428592287903907e-4,7.139435704306277e-4,2.1891139634342346e-4
2003-06-18T00:30:00Z,2003-06-18T00:09:09Z,7.041975140079325e-4,7.414515395333681e-4,4.985161591414283e-4,2.970366922186493e-4,6.43685157602768e-4,1.1052556588102019e-4,1.7979455450075374e-4,6.662039761090161e-4,1.3420333266882625e-4
2003-06-18T00:45:00Z,2003-06-18T00:24:09Z,5.861498680719897e-4,6.650607303354725e-4,4.6001268407012594e-4,2.871122758695224e-4,4.867953172411833e-4,7.977209257266832e-5,1.5087275329524498e-4,6.015122151205393e-4,1.135855936904674e-4
2003-06-18T01:00:00Z,2003-06-18T00:39:09Z,5.504871859567797e-4,5.932796560578842e-4,3.9425317881333784e-4,2.2817426932625492e-4,4.854235456051872e-4,8.118702020077483e-5,1.3154111800481517e-4,5.791810591343007e-4,8.79417110938337e-5
2003-06-18T01:15:00Z,2003-06-18T00:54:09Z,4.8088644311659683e-4,5.114542521687136e-4,3.256256722497343e-4,1.6979863438623086e-4,3.747007328547273e-4,5.702412895339652e-5,1.0540905735904521e-4,5.043982897531041e-4,4.525154821276406e-5
2003-06-18T01:30:00Z,2003-06-18T01:09:09Z,3.756398934677479e-4,4.402841040678565e-4,2.7323486362544754e-4,7.395832527541656e-5,3.160657840273785e-4,5.2062533982342566e-5,8.51391355616241e-5,5.218187653695221e-4,6.387169613496899e-5
2003-06-18T01:45:00Z,2003-06-18T01:24:09Z,3.2736078272823445e-4,2.990537764298181e-4,2.1440828627291152e-4,6.782530307177037e-5,2.498738722660578e-4,3.223319818907283e-5,8.589708583956745e-5,4.75322212988881e-4,5.2330282430466894e-5
2003-06-18T02:00:00Z,2003-06-18T01:39:09Z,2.392983204586412e-4,3.1784154925575874e-4,2.25870915265278e-4,3.585199963658186e-5,2.2402274817976195e-4,2.739121340403718e-5,9.265794633697852e-5,4.259211156025219e-4,5.418346247786674e-5
2003-06-18T02:15:00Z,2003-06-18T01:54:09Z,1.6669731238262714e-4,1.9322719119876415e-4,1.7335600015509138e-4,2.7643369532523582e-5,1.3820626193186247e-4,2.0111567906857037e-5,7.556268956867743e-5,3.8947655257555387e-4,6.344013247034665e-5
2003-06-18T02:30:00Z,2003-06-18T02:09:09Z,1.1736845507828183e-4,1.4931338056588372e-4,1.5843301200044153e-4,1.2515729416705079e-5,1.456213541206306e-4,2.6913968027290168e-5,9.503268955018503e-5,3.952262660102724e-4,5.189797770648485e-5
2003-06-18T02:45:00Z,2003-06-18T02:24:09Z,9.5695981210649e-5,9.908093601279862e-5,1.5473040010246635e-4,1.7746405398838006e-5,8.850244225627297e-5,2.4162489834566002e-5,6.742291425503102e-5,3.661755899002048e-4,3.98184090442535e-5
2003-06-18T03:00:00Z,2003-06-18T02:39:09Z,7.878820472789157e-5,9.814081892751451e-5,1.2741724286788116e-4,1.0641372158345e-5,3.9663581494180637e-5,2.4510574037413165e-5,7.781080768073448e-5,3.553736428416471e-4,4.1362955697946706e-5
2003-06-18T03:15:00Z,2003-06-18T02:54:09Z,5.7552557192202534e-5,6.586430272864004e-5,1.3682696325487348e-4,9.175562672918132e-6,6.735513603371562e-5,2.6618161199176876e-5,7.260432874865635e-5,3.7920609746643666e-4,4.6158066846265035e-5
2003-06-18T03:30:00Z,2003-06-18T03:09:09Z,4.119353604295787e-5,6.695270049271001e-5,1.1139711370593943e-4,0,4.0009423409312646e-5,1.9598662139031424e-5,6.260135832061456e-5,3.787147998323388e-4,2.3000691991823577e-5
2003-06-18T03:45:00Z,2003-06-18T03:24:09Z,2.55772596824355e-5,2.9658940443918686e-5,8.826836673472747e-5,8.774742577145132e-7,2.044885928020858e-5,1.0606425310919478e-5,6.0911748380264464e-5,3.2165056027346346e-4,1.7295638279515338e-5
2003-06-18T04:00:00Z,2003-06-18T03:39:09Z,2.890780044475838e-5,4.7250620659589814e-5,9.330181761992884e-5,6.571648939850958e-6,2.498318697977487e-5,2.7242593820421362e-6,4.7569675456639275e-5,2.6278299672660786e-4,1.24455477339016e-5
2003-06-18T04:15:00Z,2003-06-18T03:54:09Z,1.0314898295994345e-6,1.2376102740321052e-5,7.328335484106445e-5,1.1384703622072202e-5,8.022961665925944e-6,3.928882945900651e-6,3.932549287261001e-5,2.3784566538762546e-4,6.446199324987842e-8
2003-06-18T04:30:00Z,2003-06-18T04:09:09Z,1.4878017763531868e-6,5.182547653588989e-6,6.922913729161078e-5,3.4578401397690697e-6,0,0,3.862174134404475e-5,2.3900240100681758e-4,0
2003-06-18T04:45:00Z,2003-06-18T04:24:09Z,8.214135673868967e-7,9.303114084968409e-7,1.1300145317308303e-4,2.7038027973187427e-5,0,2.038661551784697e-6,4.195371920519648e-5,2.386560125806568e-4,8.056744479416707e-7
2003-06-18T05:00:00Z,2003-06-18T04:39:09Z,1.3139712016545318e-7,5.847514752947088e-7,1.1592374956886022e-4,2.478570424256096e-5,1.4824770833423978e-5,3.386764676465716e-6,3.268961847637248e-5,2.88324423265331e-4,1.8933391293125404e-5
2003-06-18T05:15:00Z,2003-06-18T04:54:09Z,0,0,1.7085639569193185e-4,3.116650098812879e-5,3.608437522639801e-5,1.3507916336448861e-5,5.344601464753647e-5,3.4498360476599107e-4,4.466985805615525e-5
2003-06-18T05:30:00Z,2003-06-18T05:09:09Z,5.564692276210216e-6,1.9273005302035244e-6,2.1226558472399945e-4,4.9321786989357035e-5,6.770214264255327e-5,2.8906703252407088e-5,6.782502311953708e-5,4.580648013958592e-4,1.0224219930058455e-4
2003-06-18T05:45:00Z,2003-06-18T05:24:09Z,3.892467094605946e-5,4.119057258821325e-5,2.740369844966014e-4,8.878591656992158e-5,9.392109960388667e-5,5.150777700516639e-5,7.288094163957093e-5,5.646905000794276e-4,1.4829162914666355e-4
2003-06-18T06:00:00Z,2003-06-18T05:39:09Z,1.0028427660378525e-4,9.688942413844409e-6,4.120741571924654e-4,1.5931757284741422e-4,1.8236052958704849e-4,9.140345157137019e-5,1.1971684964310863e-4,7.089935138167071e-4,2.5763927410854905e-4
2003-06-18T06:15:00Z,2003-06-18T05:54:09Z,2.2319675016132178e-4,3.916673095688212e-5,5.774195806354206e-4,2.3768193166090414e-4,3.388698194492686e-4,1.2827856973031531e-4,1.697385966915389e-4,9.003611665438236e-4,3.6703269569185546e-4
2003-06-18T06:30:00Z,2003-06-18T06:09:09Z,3.8666066464933675e-4,9.433300734802393e-5,7.415215522062258e-4,3.6931273203257204e-4,4.554229935431807e-4,1.9206892488467104e-4,2.433369246997023e-4,0.001176669363652539,5.044666881141767e-4
2003-06-18T06:45:00Z,2003-06-18T06:24:09Z,6.071701642005803e-4,1.5837391866104126e-4,9.983294349105902e-4,5.43474370465707e-4,6.154535511672483e-4,3.0877420249278604e-4,3.699667824435957e-4,0.001582177283081255,6.79728468775689e-4
2003-06-18T07:00:00Z,2003-06-18T06:39:09Z,8.80854714517303e-4,2.4218536317205153e-4,0.001057503272539846,5.856848891641537e-4,8.15380978115721e-4,2.853590884944503e-4,3.711346247442196e-4,0.0015437140126769542,6.865197249629586e-4
2003-06-18T07:15:00Z,2003-06-18T06:54:09Z,0.0011273441644540855,3.959023277870328e-4,0.0012040280189754382,7.069437154461936e-4,9.494809148023582e-4,2.772153597745207e-4,4.132236747611279e-4,0.0015606686502919788,6.790556487704233e-4
2003-06-18T07:30:00Z,2003-06-18T07:09:09Z,0.0014559495542855077,5.081148129369592e-4,0.001383219549218088,8.041087534693562e-4,0.001137251902788767,3.013803291417069e-4,4.736677676855948e-4,0.001612633281435579,7.734126050238236e-4
2003-06-18T07:45:00Z,2003-06-18T07:24:09Z,0.0016812713221446259,6.500978480722325e-4,0.001415167918644023,8.293520256430255e-4,0.001224319426868128,2.955709396777427e-4,4.5416744069675145e-4,0.0015794652710543,7.17194916719342e-4
2003-06-18T08:00:00Z,2003-06-18T07:39:09Z,0.0017147564502016498,7.438845330174533e-4,0.0013436133971307075,7.776111765394003e-4,0.0012880427692199981,2.8771722586552604e-4,3.84762214957103e-4,0.0014159882831148109,6.270484114768822e-4
2003-06-18T08:15:00Z,2003-06-18T07:54:09Z,0.0014922925015766419,7.345926395309017e-4,0.001069282282213969,6.168289922699971e-4,0.0011337160745899025,1.9554726519074191e-4,2.7220038424909386e-4,9.253175740358596e-4,4.5791193733528304e-4
2003-06-18T08:30:00Z,2003-06-18T08:09:09Z,0.0012703189122633635,6.977421059905441e-4,8.454396488531606e-4,4.5984013844214137e-4,9.438886293418551e-4,1.0020803047868854e-4,1.594797335032365e-4,6.031044426327001e-4,3.07971734928328e-4
2003-06-18T08:45:00Z,2003-06-18T08:24:09Z,0.0011037017153875935,6.310146089640228e-4,6.71435827160366e-4,3.7166638400461943e-4,7.837425972608507e-4,5.318546565120905e-5,8.865917683907777e-5,4.6258365757341225e-4,2.3943128017033975e-4
2003-06-18T09:00:00Z,2003-06-18T08:39:09Z,9.474573908586573e-4,5.58055229893043e-4,5.211372495706481e-4,2.6113733055512954e-4,6.064172269890693e-4,3.831445120743722e-5,6.395547984418395e-5,2.7265393082005876e-4,1.4663693117209834e-4
2003-06-18T09:15:00Z,2003-06-18T08:54:09Z,7.649142928368375e-4,4.2570949367828377e-4,3.3095089916159034e-4,1.8333892411978383e-4,4.631947426415871e-4,1.6494584818809226e-5,2.6752431609941652e-5,2.0977066577707192e-4,9.584982115519904e-5
2003-06-18T09:30:00Z,2003-06-18T09:09:09Z,5.792841348787293e-4,3.6800089972632556e-4,2.551165380855231e-4,1.34760805521239e-4,3.699646866054772e-4,1.5740791647572652e-5,3.926335796701071e-5,1.5318595043264217e-4,8.999010741242297e-5
2003-06-18T09:45:00Z,2003-06-18T09:24:09Z,4.8723363514069357e-4,3.146869456127563e-4,1.754487766754344e-4,1.0677758143370152e-4,2.649734581973693e-4,4.416294951849127e-6,2.778420953284534e-5,1.0212690825617135e-4,8.849871612723102e-5
2003-06-18T10:00:00Z,2003-06-18T09:39:09Z,4.1337454341723085e-4,3.1199318061818804e-4,1.0081613956735007e-4,5.0698424293280457e-5,1.802411757865511e-4,0,2.5763822184265854e-6,8.222234892588607e-5,7.931239712633598e-5
2003-06-18T10:15:00Z,2003-06-18T09:54:09Z,3.457717378964513e-4,2.521181028734755e-4,5.732733745449585e-5,6.312376952435063e-5,1.5685312088217567e-4,8.281890116787204e-6,6.223036387904062e-6,3.0990299310104824e-5,6.0448216654641786e-5
2003-06-18T10:30:00Z,2003-06-18T10:09:09Z,2.802865465665137e-4,1.3226894633377534e-4,3.858496962141168e-5,4.198724015474478e-5,1.605594668786454e-4,3.497716711633714e-6,9.918443784735718e-6,8.720920317876435e-6,4.860073477986251e-5
2003-06-18T10:45:00Z,2003-06-18T10:24:09Z,3.046012690547813e-4,1.09381701735622e-4,8.688039959535715e-6,4.9033073839425164e-5,1.3091725980361518e-4,7.236716476149704e-6,2.930072302441848e-6,0,4.887453118732342e-5
2003-06-18T11:00:00Z,2003-06-18T10:39:09Z,3.370008035979914e-4,1.1402551812556962e-4,1.286134883079535e-6,2.5620117814321323e-5,1.0136065812066233e-4,1.2058149306001355e-5,9.118464979067473e-6,1.7644010429119e-7,6.850499131798097e-5
2003-06-18T11:15:00Z,2003-06-18T10:54:09Z,4.301545066147673e-4,1.2339545247824012e-4,0,5.4479349547939304e-5,9.201840673104465e-5,1.1922891656380558e-5,2.5102915668305036e-5,1.928589794951941e-5,8.910024956890243e-5
2003-06-18T11:30:00Z,2003-06-18T11:09:09Z,5.951540315195255e-4,1.065371054938938e-4,2.088340942706979e-5,7.913907264949944e-5,1.130207694796354e-4,1.826566611460409e-6,2.0660588260045312e-5,1.927525508163248e-5,8.96976166973597e-5
2003-06-18T11:45:00Z,2003-06-18T11:24:09Z,6.883176552413355e-4,6.586954206732945e-5,0,9.830927590648902e-5,1.2587496602978597e-4,1.1195184035956884e-6,0,4.132863073854687e-5,1.0170763827098234e-4
2003-06-18T12:00:00Z,2003-06-18T11:39:09Z,7.966434626008732e-4,6.620394759789126e-5,1.686577491117776e-5,1.1786000181799852e-4,1.2420441911607078e-4,1.3431308646233568e-5,1.4576644834596482e-5,1.6740262503699507e-4,1.381839751710649e-4
2003-06-18T12:15:00Z,2003-06-18T11:54:09Z,0.0011885941152132572,1.8562414559266833e-4,1.1388934851781199e-4,2.8130791489772703e-4,1.8984314019619534e-4,3.603823430504894e-5,8.898630643876979e-5,3.628317648722786e-4,2.6675286019771567e-4
2003-06-18T12:30:00Z,2003-06-18T12:09:09Z,0.0018259589255000847,4.028453871329468e-4,4.024331177187547e-4,5.573343933904739e-4,4.2963102147966915e-4,1.2215307135707239e-4,2.989103981677547e-4,6.886345966344949e-4,4.141575970566381e-4
2003-06-18T12:45:00Z,2003-06-18T12:24:09Z,0.0021093656614808503,4.8144649888434124e-4,5.5672311076125e-4,6.045791254761906e-4,5.893801028514261e-4,1.8050214963062392e-4,3.6292584318447515e-4,0.0010773217974322927,4.810893018062089e-4
2003-06-18T13:00:00Z,2003-06-18T12:39:09Z,0.0023819136504503445,6.796771313668318e-4,7.176209856576471e-4,8.199423269806982e-4,8.299888886890764e-4,3.0511108635957205e-4,5.678938458252535e-4,0.0014826804422304973,6.265846666360335e-4
2003-06-18T13:15:00Z,2003-06-18T12:54:09Z,0.0028304828180317483,0.0010392133726088105,9.786477562234008e-4,0.0010938091943331041,0.0011569592978385177,3.782766003277672e-4,5.763396470504272e-4,0.0019351939525764194,7.265252491716743e-4
2003-06-18T13:30:00Z,2003-06-18T13:09:09Z,0.0035176752916044824,0.0014965428398675546,0.0016156602519318236,0.0016762356392166688,0.0017513756615112268,4.6133727130803813e-4,8.50238497822557e-4,0.0025476543756877685,0.0010583290817773048
2003-06-18T13:45:00Z,2003-06-18T13:24:09Z,0.00416750268854036,0.0021624836443159038,0.002558301726658928,0.002343047745961671,0.002612914767127868,8.236234725502169e-4,0.0016217546782162416,0.0035584290785842542,0.0018247863525224627
2003-06-18T14:00:00Z,2003-06-18T13:39:09Z,0.004978932801120595,0.002934965761879146,0.0034465867666127726,0.003294045569333721,0.0035654741817628035,0.00136251433910865,0.0023449853014546975,0.00455193743096143,0.0026687889432761747
2003-06-18T14:15:00Z,2003-06-18T13:54:09Z,0.005161460499892106,0.0036420609735620182,0.004083746581929138,0.004086465948234233,0.004459316422517669,0.0017547370751207526,0.002656947138243322,0.005453883636167347,0.003309234696119037
2003-06-18T14:30:00Z,2003-06-18T14:09:09Z,0.005411497469591037,0.004183952551638329,0.0045461196514763455,0.0047151488611692355,0.005249950706693819,0.0018784843876566138,0.0027386241782581732,0.00607943273076381,0.003573962459228382
2003-06-18T14:45:00Z,2003-06-18T14:24:09Z,0.005524874549600982,0.004684909706879902,0.004828948784134974,0.005156580619983928,0.005693342964520562,0.0019131180488305812,0.0028906858924910355,0.006204667294497651,0.003609700191901229
2003-06-18T15:00:00Z,2003-06-18T14:39:09Z,0.005565102010934014,0.0047888766701694565,0.005031335781773715,0.005709911045885979,0.005564730846120831,0.0019667538321108827,0.0031399317341494655,0.006768961944759018,0.003800290073316158
2003-06-18T15:15:00Z,2003-06-18T14:54:09Z,0.005729236666950619,0.0051043268533361,0.005446909339276849,0.006236417492571347,0.005979395549430668,0.0021524567047490084,0.003471812912479178,0.006895863430408935,0.0038874199778064058
2003-06-18T15:30:00Z,2003-06-18T15:09:09Z,0.005668190597709838,0.00502169058487811,0.005235644667255786,0.006043796602704868,0.005928218255718933,0.0020840334284213907,0.0031294102396870614,0.006604821842156057,0.0034469816169901755
2003-06-18T15:45:00Z,2003-06-18T15:24:09Z,0.0054289822994309095,0.004899637506318178,0.00469171055139681,0.005594292056336454,0.005605812842497605,0.0017818177285138586,0.002630451028097266,0.00605212188333436,0.0028623604092623397
2003-06-18T16:00:00Z,2003-06-18T15:39:09Z,0.005252252108003993,0.0045886350608135475,0.004727204471272813,0.005497898113269837,0.005738671039511231,0.0017441443791156883,0.0025756785500610987,0.005717119861381333,0.0027624640286714477
2003-06-18T16:15:00Z,2003-06-18T15:54:09Z,0.005120407187969422,0.004414199613566606,0.004259168279413546,0.005123990360681657,0.005414903936197732,0.0015234295559836914,0.0022197477992526205,0.004861011115626225,0.0023181527561027286
2003-06-18T16:30:00Z,2003-06-18T16:09:09Z,0.004877213528950978,0.004184036979447915,0.004097236641871896,0.004852541866792802,0.00500954733341397,0.0014655436928412394,0.0021338540936580233,0.004664325100734064,0.0022102688714639063
2003-06-18T16:45:00Z,2003-06-18T16:24:09Z,0.004688419014776492,0.003990909778325048,0.004026836113751185,0.004618942132853537,0.004906793058743592,0.0014017130383217296,0.002153616804614311,0.004327599024978037,0.0021891427709598422
2003-06-18T17:00:00Z,2003-06-18T16:39:09Z,0.0044649631586144165,0.00365207152699816,0.0037493746771221272,0.004304028324162049,0.004657656579615855,0.0013145975456714518,0.0020063476396552727,0.003995359501620763,0.002028470051984365
2003-06-18T17:15:00Z,2003-06-18T16:54:09Z,0.004256175815461146,0.00355886190565719,0.003529597971818975,0.003940811273667412,0.00449712199880752,0.0011660418828988732,0.0016434958358535756,0.003866861245242474,0.0017493801066413082
2003-06-18T17:30:00Z,2003-06-18T17:09:09Z,0.004010907833902686,0.003318855772887212,0.0032575731089327844,0.003632545575552731,0.004301476025055868,0.0010135723640029939,0.0015250559464838154,0.0035275138683149225,0.0015808644642040252
2003-06-18T17:45:00Z,2003-06-18T17:24:09Z,0.003855790707063068,0.0032008188256746296,0.0031349994413094424,0.0034420193699379663,0.0038565156314100224,9.797132920586558e-4,0.001657261475277306,0.0034351397124064613,0.0017294550067757522
2003-06-18T18:00:00Z,2003-06-18T17:39:09Z,0.0037192151339909153,0.0030963778423719547,0.002997629557217871,0.0032519462144890185,0.00377071082219468,9.454996750206839e-4,0.001499442386103863,0.003345272652104412,0.0015987850782903984
2003-06-18T18:15:00Z,2003-06-18T17:54:09Z,0.0035559954381029386,0.003022301673284556,0.0028968897606209895,0.002986941762499043,0.0036159218334042716,9.225372511554888e-4,0.0014085880291087886,0.0033455668892631574,0.0015621126079097773
2003-06-18T18:30:00Z,2003-06-18T18:09:09Z,0.0033360483970315533,0.002793444842033348,0.002627877749351977,0.0026900706805638255,0.003380239719776184,8.349171723194887e-4,0.001168405438477199,0.003006574586848149,0.0013689611808710767
2003-06-18T18:45:00Z,2003-06-18T18:24:09Z,0.0030440844635074987,0.0025122078688393306,0.0023236983671449684,0.002348054760285426,0.003170935608338827,6.844089534464494e-4,0.0010180086481609914,0.0023697104154927345,0.0011160625598786783
2003-06-18T19:00:00Z,2003-06-18T18:39:09Z,0.0027709291264505086,0.0022912366828257585,0.002102848525598574,0.002071030218191265,0.002775214843603802,5.448056874927763e-4,8.337607636642219e-4,0.0020541594543230235,9.834945358843336e-4
2003-06-18T19:15:00Z,2003-06-18T18:54:09Z,0.0025577667059523503,0.002092494397304686,0.0020170096800870264,0.001960829094682086,0.002602552563199591,4.7993854233647647e-4,8.086535363286909e-4,0.001959448386583811,9.250930871829186e-4
2003-06-18T19:30:00Z,2003-06-18T19:09:09Z,0.0023163674702014244,0.002029083596455688,0.0019939576073387394,0.0018262814678237903,0.0023633291435832204,5.09532307241386e-4,7.696841037373047e-4,0.0021204171716518094,9.251146641294543e-4
2003-06-18T19:45:00Z,2003-06-18T19:24:09Z,0.002075011320048037,0.0018558054003240852,0.0019434978126359253,0.0017011613528957917,0.0023062957429884775,5.214201241650081e-4,7.262487997995843e-4,0.002293898435767863,9.270268448300465e-4
2003-06-18T20:00:00Z,2003-06-18T19:39:09Z,0.0019018779211733958,0.001782905769190513,0.001885838892544018,0.0015753341419358264,0.0022318483483429368,5.30823613606776e-4,6.825899932710144e-4,0.0024220245227992844,8.745344902225922e-4
2003-06-18T20:15:00Z,2003-06-18T19:54:09Z,0.001863030007306624,0.001701571260599505,0.0018195840387534234,0.001581501246676582,0.0020950233764175834,5.005561981852686e-4,6.173131464695237e-4,0.002369139494600616,8.229960108631643e-4
2003-06-18T20:30:00Z,2003-06-18T20:09:09Z,0.0017291899891517127,0.0015853744060605722,0.0017695748829722952,0.0014976433483400446,0.002089890265905404,4.693626680662085e-4,6.366481119671336e-4,0.002184288380142684,8.254362316996676e-4
2003-06-18T20:45:00Z,2003-06-18T20:24:09Z,0.001652982564110323,0.0014870184786165328,0.0017531368472106757,0.0014281408074252302,0.002007757643965507,4.6895507633579615e-4,6.715684524760954e-4,0.002026960950345984,8.974680507296443e-4
2003-06-18T21:00:00Z,2003-06-18T20:39:09Z,0.0015194363776671182,0.0014203493949078968,0.0016185029722365876,0.001375241562156232,0.001844546237690507,4.5321273805815695e-4,6.609237327860983e-4,0.0018998578025117025,7.970626681049583e-4
2003-06-18T21:15:00Z,2003-06-18T20:54:09Z,0.001343815832292899,0.0012469382496046965,0.0015152340007770675,0.001289090257481858,0.0016725655855211825,4.118994385965165e-4,5.83845836688901e-4,0.0018606779350264716,7.029908353900139e-4
