TIMESTAMP,solar_TIMESTAMP,AUT_PAT_FOR_Pce_Js_1,AUT_PAT_FOR_Pce_Js_2,AUT_PAT_FOR_Pce_Js_3
2007-05-09T00:30:00Z,2007-05-09T01:19:09Z,1.1632173432114474e-5,1.4332911787370048e-5,3.1754207248608196e-5
2007-05-09T01:00:00Z,2007-05-09T01:49:09Z,1.1632173432114474e-5,8.6838314479188e-6,3.1754207248608196e-5
2007-05-09T01:30:00Z,2007-05-09T02:19:09Z,1.1632173432114474e-5,8.6838314479188e-6,3.1754207248608196e-5
2007-05-09T02:00:00Z,2007-05-09T02:49:09Z,1.1632173432114474e-5,1.4332911787370048e-5,3.9832179066292875e-5
2007-05-09T02:30:00Z,2007-05-09T03:19:09Z,4.9440981094034355e-6,8.6838314479188e-6,4.8262294998033433e-5
2007-05-09T03:00:00Z,2007-05-09T03:49:09Z,4.9440981094034355e-6,8.6838314479188e-6,3.9832179066292875e-5
2007-05-09T03:30:00Z,2007-05-09T04:19:09Z,4.9440981094034355e-6,8.6838314479188e-6,3.1754207248608196e-5
2007-05-09T04:00:00Z,2007-05-09T04:49:09Z,4.9440981094034355e-6,3.69224169259895e-6,2.4073880216758925e-5
2007-05-09T04:30:00Z,2007-05-09T05:19:09Z,0,3.69224169259895e-6,2.4073880216758925e-5
2007-05-09T05:00:00Z,2007-05-09T05:49:09Z,0,3.69224169259895e-6,1.685734883510915e-5
2007-05-09T05:30:00Z,2007-05-09T06:19:09Z,0,3.69224169259895e-6,1.685734883510915e-5
2007-05-09T06:00:00Z,2007-05-09T06:49:09Z,0,3.69224169259895e-6,1.0210932570825747e-5
2007-05-09T06:30:00Z,2007-05-09T07:19:09Z,0,0,4.340538999232999e-6
2007-05-09T07:00:00Z,2007-05-09T07:49:09Z,4.9440981094034355e-6,3.69224169259895e-6,4.340538999232999e-6
2007-05-09T07:30:00Z,2007-05-09T08:19:09Z,1.920600195035868e-5,3.69224169259895e-6,4.340538999232999e-6
2007-05-09T08:00:00Z,2007-05-09T08:49:09Z,3.618711963894454e-5,8.6838314479188e-6,4.340538999232999e-6
2007-05-09T08:30:00Z,2007-05-09T09:19:09Z,7.531127746887356e-5,1.4332911787370048e-5,1.0210932570825747e-5
2007-05-09T09:00:00Z,2007-05-09T09:49:09Z,1.9347924448082115e-4,3.3843454820875055e-5,3.9832179066292875e-5
2007-05-09T09:30:00Z,2007-05-09T10:19:09Z,4.107457464955055e-4,9.758314522037662e-5,1.1506988771004355e-4
2007-05-09T10:00:00Z,2007-05-09T10:49:09Z,8.025047953372991e-4,1.8309334739785205e-4,2.660248658610903e-4
2007-05-09T10:30:00Z,2007-05-09T11:19:09Z,0.0012553610824240513,3.2644259552848766e-4,5.516132747115825e-4
2007-05-09T11:00:00Z,2007-05-09T11:49:09Z,0.0017355116707656055,5.037619611669038e-4,8.960990710397321e-4
2007-05-09T11:30:00Z,2007-05-09T12:19:09Z,0.00210605131629035,6.588806390833572e-4,0.0011725771155771027
2007-05-09T12:00:00Z,2007-05-09T12:49:09Z,0.002320836791663664,7.339384577704676e-4,0.0013886991258883349
2007-05-09T12:30:00Z,2007-05-09T13:19:09Z,0.0026474619243920133,8.43824718830074e-4,0.0015971388464778842
2007-05-09T13:00:00Z,2007-05-09T13:49:09Z,0.002715705292160166,8.762584991623511e-4,0.001669660421637041
2007-05-09T13:30:00Z,2007-05-09T14:19:09Z,0.002481159122453707,8.27781468129828e-4,0.0015261540191485864
2007-05-09T14:00:00Z,2007-05-09T14:49:09Z,0.00238426126638826,8.43824718830074e-4,0.0014566817778398965
