TIMESTAMP,solar_TIMESTAMP,ESP_SAN_B_100_Oeu_Jt_1,ESP_SAN_B_100_Oeu_Jt_2,ESP_SAN_B_100_Oeu_Jt_3
2014-04-21T23:38:00Z,2014-04-21T23:16:14Z,5.592124698795181e-4,5.70350494296578e-4,6.143035552763819e-4
2014-04-22T00:08:00Z,2014-04-21T23:46:14Z,5.544082048192771e-4,5.483841571609633e-4,6.143035552763819e-4
2014-04-22T00:38:00Z,2014-04-22T00:16:25Z,5.651167951807229e-4,6.040724588086186e-4,6.143035552763819e-4
2014-04-22T01:08:00Z,2014-04-22T00:46:25Z,5.819472891566265e-4,5.761594550063372e-4,6.143035552763819e-4
2014-04-22T01:38:00Z,2014-04-22T01:16:25Z,5.867286987951807e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-22T02:08:00Z,2014-04-22T01:46:25Z,5.799104578313253e-4,5.211633206590621e-4,6.143035552763819e-4
2014-04-22T02:38:00Z,2014-04-22T02:16:25Z,5.544082048192771e-4,5.701821166032954e-4,6.143035552763819e-4
2014-04-22T03:08:00Z,2014-04-22T02:46:25Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-22T03:38:00Z,2014-04-22T03:16:25Z,5.803787108433734e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-22T04:08:00Z,2014-04-22T03:46:25Z,5.637507228915663e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-22T04:38:00Z,2014-04-22T04:16:25Z,6.133982530120482e-4,5.455293536121674e-4,6.143035552763819e-4
2014-04-22T05:08:00Z,2014-04-22T04:46:25Z,5.632090361445783e-4,5.169561470215464e-4,6.143035552763819e-4
2014-04-22T05:38:00Z,2014-04-22T05:16:25Z,5.544082048192771e-4,5.572800380228138e-4,6.143035552763819e-4
2014-04-22T06:08:00Z,2014-04-22T05:46:25Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-22T06:38:00Z,2014-04-22T06:16:25Z,5.791861445783133e-4,5.60265082382763e-4,6.143035552763819e-4
2014-04-22T07:08:00Z,2014-04-22T06:46:25Z,7.135694578313252e-4,7.610665399239544e-4,6.143035552763819e-4
2014-04-22T07:38:00Z,2014-04-22T07:16:25Z,6.94146578313253e-4,8.78707173637516e-4,6.731313442211056e-4
2014-04-22T08:08:00Z,2014-04-22T07:46:25Z,0.0010478430240963856,0.001837662040557668,0.001007367311557789
2014-04-22T08:38:00Z,2014-04-22T08:16:25Z,0.002637357831325301,6.561944233206592e-4,0.0015474645226130654
2014-04-22T09:08:00Z,2014-04-22T08:46:25Z,0.0025353742289156624,0.003848045817490494,0.0018108450502512562
2014-04-22T09:38:00Z,2014-04-22T09:16:25Z,0.0029899990240963856,0.0036780734854245886,0.0018982017462311558
2014-04-22T10:08:00Z,2014-04-22T09:46:25Z,0.0030609504096385538,0.0044858817743979726,0.0020363284673366837
2014-04-22T10:38:00Z,2014-04-22T10:16:25Z,0.0035128606024096387,0.004126517655259823,0.0020797824497487435
2014-04-22T11:08:00Z,2014-04-22T10:46:25Z,0.003467943915662651,0.004135255982256021,0.001668411432160804
2014-04-22T11:38:00Z,2014-04-22T11:16:25Z,0.002659547204819277,0.0035837438276299116,0.0017146465201005026
2014-04-22T12:08:00Z,2014-04-22T11:46:25Z,0.0038213621084337347,0.004876746983523448,0.002036729635678392
2014-04-22T12:38:00Z,2014-04-22T12:16:25Z,0.0035614548072289156,0.004918208707224335,0.002128993542713568
2014-04-22T13:08:00Z,2014-04-22T12:46:25Z,0.0031695962891566264,0.003952255513307985,0.002146246055276382
2014-04-22T13:38:00Z,2014-04-22T13:16:25Z,0.003226123156626506,0.004040046147021546,0.0017787315326633169
2014-04-22T14:08:00Z,2014-04-22T13:46:25Z,0.004080840024096385,0.004104326577946769,0.00198928040201005
2014-04-22T14:38:00Z,2014-04-22T14:16:25Z,0.0035240596024096386,0.0043966415716096335,0.0022892377512562815
2014-04-22T15:08:00Z,2014-04-22T14:46:25Z,0.0032354704578313248,0.003797299087452472,0.002208970125628141
2014-04-22T15:38:00Z,2014-04-22T15:16:25Z,0.0029935114578313253,0.003990971711026617,0.0021830353768844224
2014-04-22T16:08:00Z,2014-04-22T15:46:25Z,0.003233791879518072,0.0037975349809885933,0.0021158370351758793
2014-04-22T16:38:00Z,2014-04-22T16:16:25Z,0.0027248808072289155,0.003072159771863118,0.0019566912939698493
2014-04-22T17:08:00Z,2014-04-22T16:46:25Z,0.0019533650602409636,0.0025801508871989864,0.0016533482663316583
2014-04-22T17:38:00Z,2014-04-22T17:16:25Z,0.0016237998313253011,0.0019974592775665405,0.0013820120226130652
2014-04-22T18:08:00Z,2014-04-22T17:46:25Z,0.0010569950361445782,0.0012409479721166034,8.800879899497488e-4
2014-04-22T18:38:00Z,2014-04-22T18:16:25Z,7.37741156626506e-4,9.219505323193917e-4,7.432507035175879e-4
2014-04-22T19:08:00Z,2014-04-22T18:46:25Z,7.318140481927711e-4,7.700535741444868e-4,6.876982914572865e-4
2014-04-22T19:38:00Z,2014-04-22T19:16:25Z,6.017554457831326e-4,7.095633206590622e-4,6.143035552763819e-4
2014-04-22T20:08:00Z,2014-04-22T19:46:25Z,5.544082048192771e-4,5.876536882129279e-4,6.143035552763819e-4
2014-04-22T20:38:00Z,2014-04-22T20:16:25Z,5.825326506024096e-4,6.252960076045628e-4,6.143035552763819e-4
2014-04-22T21:08:00Z,2014-04-22T20:46:25Z,5.544082048192771e-4,5.531013814955639e-4,6.143035552763819e-4
2014-04-22T21:38:00Z,2014-04-22T21:16:25Z,5.77857578313253e-4,5.542065272496833e-4,6.143035552763819e-4
2014-04-22T22:08:00Z,2014-04-22T21:46:25Z,5.544082048192771e-4,5.767023447401775e-4,6.143035552763819e-4
2014-04-22T22:38:00Z,2014-04-22T22:16:25Z,5.622237469879518e-4,5.471986438529785e-4,6.143035552763819e-4
2014-04-22T23:08:00Z,2014-04-22T22:46:25Z,5.583150361445783e-4,5.306456020278834e-4,6.143035552763819e-4
2014-04-22T23:38:00Z,2014-04-22T23:16:25Z,5.741390722891565e-4,5.131101140684412e-4,6.143035552763819e-4
2014-04-23T00:08:00Z,2014-04-22T23:46:25Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-23T00:38:00Z,2014-04-23T00:16:35Z,5.544082048192771e-4,5.537901013941698e-4,6.143035552763819e-4
2014-04-23T01:08:00Z,2014-04-23T00:46:35Z,5.544082048192771e-4,5.165517997465146e-4,6.143035552763819e-4
2014-04-23T01:38:00Z,2014-04-23T01:16:35Z,5.641829518072289e-4,5.15312762991128e-4,6.143035552763819e-4
2014-04-23T02:08:00Z,2014-04-23T01:46:35Z,5.544082048192771e-4,5.514008111533586e-4,6.143035552763819e-4
2014-04-23T02:38:00Z,2014-04-23T02:16:35Z,5.654388915662651e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-23T03:08:00Z,2014-04-23T02:46:35Z,5.618506987951807e-4,5.190153485424588e-4,6.143035552763819e-4
2014-04-23T03:38:00Z,2014-04-23T03:16:35Z,5.597702289156626e-4,5.178042332065906e-4,6.143035552763819e-4
2014-04-23T04:08:00Z,2014-04-23T03:46:35Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-23T04:38:00Z,2014-04-23T04:16:35Z,5.605264578313253e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-23T05:08:00Z,2014-04-23T04:46:35Z,5.544082048192771e-4,5.130418504435995e-4,6.143035552763819e-4
2014-04-23T05:38:00Z,2014-04-23T05:16:35Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-23T06:08:00Z,2014-04-23T05:46:35Z,5.583150361445783e-4,7.297860329531053e-4,6.143035552763819e-4
2014-04-23T06:38:00Z,2014-04-23T06:16:35Z,6.672581927710844e-4,8.161379974651459e-4,6.29730527638191e-4
2014-04-23T07:08:00Z,2014-04-23T06:46:35Z,6.663004578313254e-4,8.646027629911281e-4,8.139165577889447e-4
2014-04-23T07:38:00Z,2014-04-23T07:16:35Z,0.0011302273493975904,0.0016023581495564008,9.892234547738694e-4
2014-04-23T08:08:00Z,2014-04-23T07:46:35Z,0.002038849674698795,0.003506084233206591,0.0012502510050251257
2014-04-23T08:38:00Z,2014-04-23T08:16:35Z,0.002976711469879518,0.0033204731178707227,0.0020026087688442213
2014-04-23T09:08:00Z,2014-04-23T08:46:35Z,0.0030914405542168673,0.0041317052598225604,0.0019509534296482413
2014-04-23T09:38:00Z,2014-04-23T09:16:35Z,0.0031640001807228912,0.003961196653992395,0.001875758216080402
2014-04-23T10:08:00Z,2014-04-23T09:46:35Z,0.003107235096385542,0.0038896193282636255,0.0018943599623115579
2014-04-23T10:38:00Z,2014-04-23T10:16:35Z,0.003558265253012048,0.004501515564005069,0.0021643443718592967
2014-04-23T11:08:00Z,2014-04-23T10:46:35Z,0.003767923939759036,0.004436337693282636,0.001955012989949749
2014-04-23T11:38:00Z,2014-04-23T11:16:35Z,0.003391866469879518,0.004499801229404309,0.002169340188442211
2014-04-23T12:08:00Z,2014-04-23T11:46:35Z,0.003564344180722891,0.0039432961723700885,0.002050973015075377
2014-04-23T12:38:00Z,2014-04-23T12:16:35Z,0.0038306403373493973,0.004201948491761724,0.002407285804020101
2014-04-23T13:08:00Z,2014-04-23T12:46:35Z,0.003826773325301204,0.004218127997465146,0.002130419811557789
2014-04-23T13:38:00Z,2014-04-23T13:16:35Z,0.0042502774216867465,0.0041578534347275035,0.0015866535804020102
2014-04-23T14:08:00Z,2014-04-23T13:46:35Z,0.002543736975903615,0.0035458542078580482,0.0018985672864321609
2014-04-23T14:38:00Z,2014-04-23T14:16:35Z,0.0020212790963855423,0.0026818911533586826,0.0015473564070351761
2014-04-23T15:08:00Z,2014-04-23T14:46:35Z,0.0035708004457831325,0.004491286628643854,0.0024475706281407036
2014-04-23T15:38:00Z,2014-04-23T15:16:35Z,0.00333177813253012,0.0040945652471482885,0.002074870816582915
2014-04-23T16:08:00Z,2014-04-23T15:46:35Z,0.0031320141807228913,0.0035890651837769336,0.0018122459296482413
2014-04-23T16:38:00Z,2014-04-23T16:16:35Z,0.0024651481807228914,0.0029271352598225606,0.0016779120854271358
2014-04-23T17:08:00Z,2014-04-23T16:46:35Z,0.001963202734939759,0.00236748917617237,0.0015855875251256284
2014-04-23T17:38:00Z,2014-04-23T17:16:35Z,0.0013178378313253012,0.0019661782509505705,0.0012487440075376886
2014-04-23T18:08:00Z,2014-04-23T17:46:35Z,9.359353493975903e-4,0.0014005742965779468,8.787294974874372e-4
2014-04-23T18:38:00Z,2014-04-23T18:16:35Z,7.92655e-4,9.528736501901142e-4,7.469980150753768e-4
2014-04-23T19:08:00Z,2014-04-23T18:46:35Z,7.331414939759036e-4,8.686510899873259e-4,6.399378894472363e-4
2014-04-23T19:38:00Z,2014-04-23T19:16:35Z,5.980939759036145e-4,8.183520659062104e-4,6.401272361809046e-4
2014-04-23T20:08:00Z,2014-04-23T19:46:35Z,5.824940120481928e-4,6.612472370088721e-4,6.143035552763819e-4
2014-04-23T20:38:00Z,2014-04-23T20:16:35Z,6.433850843373494e-4,5.716737769328264e-4,6.143035552763819e-4
2014-04-23T21:08:00Z,2014-04-23T20:46:35Z,5.671277469879517e-4,6.029598732572878e-4,6.143035552763819e-4
2014-04-23T21:38:00Z,2014-04-23T21:16:35Z,5.544082048192771e-4,5.14331051964512e-4,6.143035552763819e-4
2014-04-23T22:08:00Z,2014-04-23T21:46:35Z,5.544082048192771e-4,6.212455513307986e-4,6.143035552763819e-4
2014-04-23T22:38:00Z,2014-04-23T22:16:35Z,5.689731686746987e-4,5.524823827629912e-4,6.143035552763819e-4
2014-04-23T23:08:00Z,2014-04-23T22:46:35Z,5.544082048192771e-4,5.873088719898606e-4,6.143035552763819e-4
2014-04-23T23:38:00Z,2014-04-23T23:16:35Z,5.547480602409639e-4,5.540863751584285e-4,6.143035552763819e-4
2014-04-24T00:08:00Z,2014-04-23T23:46:35Z,5.589513373493976e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-24T00:38:00Z,2014-04-24T00:16:45Z,5.656557951807229e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-24T01:08:00Z,2014-04-24T00:46:45Z,5.553008554216867e-4,5.125003168567808e-4,6.143035552763819e-4
2014-04-24T01:38:00Z,2014-04-24T01:16:45Z,5.549690602409639e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-24T02:08:00Z,2014-04-24T01:46:45Z,5.544082048192771e-4,5.16759670468948e-4,6.143035552763819e-4
2014-04-24T02:38:00Z,2014-04-24T02:16:45Z,5.544082048192771e-4,5.201678073510774e-4,6.143035552763819e-4
2014-04-24T03:08:00Z,2014-04-24T02:46:45Z,5.544082048192771e-4,5.206907224334601e-4,6.143035552763819e-4
2014-04-24T03:38:00Z,2014-04-24T03:16:45Z,5.61347469879518e-4,5.1675082382763e-4,6.143035552763819e-4
2014-04-24T04:08:00Z,2014-04-24T03:46:45Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-24T04:38:00Z,2014-04-24T04:16:45Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-24T05:08:00Z,2014-04-24T04:46:45Z,5.595206506024096e-4,5.617987198986059e-4,6.143035552763819e-4
2014-04-24T05:38:00Z,2014-04-24T05:16:45Z,5.544082048192771e-4,5.672993409378961e-4,6.143035552763819e-4
2014-04-24T06:08:00Z,2014-04-24T05:46:45Z,5.59593578313253e-4,7.544883776932827e-4,6.189081783919599e-4
2014-04-24T06:38:00Z,2014-04-24T06:16:45Z,7.096667831325301e-4,9.123561723700889e-4,7.434229020100503e-4
2014-04-24T07:08:00Z,2014-04-24T06:46:45Z,7.665602891566265e-4,9.776205449936628e-4,7.342359924623115e-4
2014-04-24T07:38:00Z,2014-04-24T07:16:45Z,6.899394457831325e-4,5.447476045627377e-4,6.143035552763819e-4
2014-04-24T08:08:00Z,2014-04-24T07:46:45Z,6.527124939759036e-4,9.856186438529787e-4,8.027142336683418e-4
2014-04-24T08:38:00Z,2014-04-24T08:16:45Z,0.001139035939759036,0.0014977671609632446,9.919833919597991e-4
2014-04-24T09:08:00Z,2014-04-24T08:46:45Z,0.0016498362771084336,0.0023650637769328264,0.0015898762939698494
2014-04-24T09:38:00Z,2014-04-24T09:16:45Z,0.0028344473012048197,0.0038282024841571616,0.0020226796984924625
2014-04-24T10:08:00Z,2014-04-24T09:46:45Z,0.004018180746987951,0.00487146122940431,0.002283918907035176
2014-04-24T10:38:00Z,2014-04-24T10:16:45Z,0.0038515782168674698,0.004831710418250951,0.002208964384422111
2014-04-24T11:08:00Z,2014-04-24T10:46:45Z,0.004200602457831325,0.005300321394169836,0.0022424698492462315
2014-04-24T11:38:00Z,2014-04-24T11:16:45Z,0.003881698012048193,0.005115938973384031,0.002220156067839196
2014-04-24T12:08:00Z,2014-04-24T11:46:45Z,0.0036589221807228913,0.0050798448542458815,0.0021529426005025124
2014-04-24T12:38:00Z,2014-04-24T12:16:45Z,0.003960112265060241,0.005137370798479088,0.0022838510050251257
2014-04-24T13:08:00Z,2014-04-24T12:46:45Z,0.0037633005783132526,0.0049941112547528515,0.002189768693467337
2014-04-24T13:38:00Z,2014-04-24T13:16:45Z,0.003209352313253012,0.003930403206590621,0.0017443553768844223
2014-04-24T14:08:00Z,2014-04-24T13:46:45Z,0.003358408674698795,0.0037418098352344745,0.0017300441331658293
2014-04-24T14:38:00Z,2014-04-24T14:16:45Z,0.0033093953975903614,0.003975304461343474,0.0018434678266331659
2014-04-24T15:08:00Z,2014-04-24T14:46:45Z,0.0037250923132530122,0.0037092935868187583,0.002448235150753769
2014-04-24T15:38:00Z,2014-04-24T15:16:45Z,0.0027563283132530122,0.0032646242078580487,0.0015243018592964823
2014-04-24T16:08:00Z,2014-04-24T15:46:45Z,0.0020322646746987953,0.002760283802281369,0.001798408567839196
2014-04-24T16:38:00Z,2014-04-24T16:16:45Z,0.001635434036144578,0.0019968826362484157,0.0013015057286432162
2014-04-24T17:08:00Z,2014-04-24T16:46:45Z,0.0010167921566265061,0.0012924557541191383,8.867547864321608e-4
2014-04-24T17:38:00Z,2014-04-24T17:16:45Z,8.597398554216867e-4,0.0012943745880861853,9.335418341708543e-4
2014-04-24T18:08:00Z,2014-04-24T17:46:45Z,9.752094457831325e-4,0.0012444903675538656,8.272482160804021e-4
2014-04-24T18:38:00Z,2014-04-24T18:16:45Z,8.090832771084337e-4,0.0011266188973384033,7.480436055276382e-4
2014-04-24T19:08:00Z,2014-04-24T18:46:45Z,6.253034457831325e-4,8.036837769328264e-4,6.588707914572865e-4
2014-04-24T19:38:00Z,2014-04-24T19:16:45Z,7.411373253012048e-4,7.095770849176173e-4,6.736932035175879e-4
2014-04-24T20:08:00Z,2014-04-24T19:46:45Z,5.774191566265061e-4,8.307695944233208e-4,6.493637562814071e-4
2014-04-24T20:38:00Z,2014-04-24T20:16:45Z,6.647953253012047e-4,6.456231812420786e-4,6.143035552763819e-4
2014-04-24T21:08:00Z,2014-04-24T20:46:45Z,6.739936506024096e-4,7.72889885931559e-4,6.760231281407035e-4
2014-04-24T21:38:00Z,2014-04-24T21:16:45Z,6.669482771084337e-4,6.88887680608365e-4,6.340218844221105e-4
2014-04-24T22:08:00Z,2014-04-24T21:46:45Z,5.911593493975904e-4,6.499445754119139e-4,6.143035552763819e-4
2014-04-24T22:38:00Z,2014-04-24T22:16:45Z,5.638306265060241e-4,6.065210899873258e-4,6.143035552763819e-4
2014-04-24T23:08:00Z,2014-04-24T22:46:45Z,5.544082048192771e-4,5.491895437262358e-4,6.143035552763819e-4
2014-04-24T23:38:00Z,2014-04-24T23:16:45Z,5.802081204819277e-4,6.500217997465146e-4,6.305048366834173e-4
2014-04-25T00:08:00Z,2014-04-24T23:46:45Z,5.544082048192771e-4,5.736882002534855e-4,6.143035552763819e-4
2014-04-25T00:38:00Z,2014-04-25T00:16:55Z,5.544082048192771e-4,7.361798352344741e-4,6.143035552763819e-4
2014-04-25T01:08:00Z,2014-04-25T00:46:55Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-25T01:38:00Z,2014-04-25T01:16:55Z,5.544082048192771e-4,5.805473637515844e-4,6.143035552763819e-4
2014-04-25T02:08:00Z,2014-04-25T01:46:55Z,5.660082289156627e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-25T02:38:00Z,2014-04-25T02:16:55Z,5.544082048192771e-4,5.15198339670469e-4,6.143035552763819e-4
2014-04-25T03:08:00Z,2014-04-25T02:46:55Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-25T03:38:00Z,2014-04-25T03:16:55Z,5.544082048192771e-4,5.11659062103929e-4,6.143035552763819e-4
2014-04-25T04:08:00Z,2014-04-25T03:46:55Z,5.556350722891566e-4,6.023810899873258e-4,6.143035552763819e-4
2014-04-25T04:38:00Z,2014-04-25T04:16:55Z,5.55350469879518e-4,5.165112674271231e-4,6.143035552763819e-4
2014-04-25T05:08:00Z,2014-04-25T04:46:55Z,5.544082048192771e-4,5.147916223067173e-4,6.143035552763819e-4
2014-04-25T05:38:00Z,2014-04-25T05:16:55Z,5.544082048192771e-4,5.163464892268695e-4,6.143035552763819e-4
2014-04-25T06:08:00Z,2014-04-25T05:46:55Z,9.529483734939758e-4,0.0012921497845373895,8.410888567839197e-4
2014-04-25T06:38:00Z,2014-04-25T06:16:55Z,0.0014793476987951806,0.0018962599999999999,0.0013287780904522614
2014-04-25T07:08:00Z,2014-04-25T06:46:55Z,0.0021464846506024093,0.002865222192648923,0.0013913257663316582
2014-04-25T07:38:00Z,2014-04-25T07:16:55Z,0.0018614528674698793,0.0030240844740177446,0.0016583688316582918
2014-04-25T08:08:00Z,2014-04-25T07:46:55Z,0.0027632030120481924,0.003855763992395438,0.0014488863693467337
2014-04-25T08:38:00Z,2014-04-25T08:16:55Z,0.003226891638554217,0.0042602715462610906,0.0014773493718592966
2014-04-25T09:08:00Z,2014-04-25T08:46:55Z,0.002929764301204819,0.0040064458808618504,0.0015758854145728645
2014-04-25T09:38:00Z,2014-04-25T09:16:55Z,0.0029488686385542168,0.003981060152091255,0.0019705346733668344
2014-04-25T10:08:00Z,2014-04-25T09:46:55Z,0.0029781271325301207,0.0038102947782002535,0.0019350422613065327
2014-04-25T10:38:00Z,2014-04-25T10:16:55Z,0.0027122019638554217,0.0038475565399239543,0.001908380138190955
2014-04-25T11:08:00Z,2014-04-25T10:46:55Z,0.00307472778313253,0.004240655589353612,0.0021160333291457287
2014-04-25T11:38:00Z,2014-04-25T11:16:55Z,0.0032178473734939756,0.004180422205323194,0.0020889725753768847
2014-04-25T12:08:00Z,2014-04-25T11:46:55Z,0.0034263468313253005,0.004251936362484157,0.0019717979522613067
2014-04-25T12:38:00Z,2014-04-25T12:16:55Z,0.003619696831325301,0.005225774904942966,0.002015826595477387
2014-04-25T13:08:00Z,2014-04-25T12:46:55Z,0.0029634850722891565,0.004535823802281369,0.0023819021984924625
2014-04-25T13:38:00Z,2014-04-25T13:16:55Z,0.003902392638554217,0.004587785576679341,0.002230382663316583
2014-04-25T14:08:00Z,2014-04-25T13:46:55Z,0.003589201445783132,0.004517326958174905,0.0022436353894472365
2014-04-25T14:38:00Z,2014-04-25T14:16:55Z,0.003276010253012048,0.004178904613434728,0.00220519108040201
2014-04-25T15:08:00Z,2014-04-25T14:46:55Z,0.0036012775903614454,0.0041524446894803555,0.0025072941331658292
