TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad
1996-03-01T18:59:59Z,1996-03-01T17:46:15Z,32.76,7.93,102.3,1.682,0,NA,NA,216.26219999999998,4.57512293287956,99.71385819814765
1996-03-01T19:59:59Z,1996-03-01T18:46:15Z,30.05,8.8,0.293,0.967,0,NA,NA,0.6194019999999999,3.8862758731447933,0
1996-03-01T20:59:59Z,1996-03-01T19:46:15Z,26.98,10.52,-0.979,0.217,0,NA,NA,-2.069606,3.1913823035458617,0
1996-03-01T21:59:59Z,1996-03-01T20:46:15Z,25.29,11.51,-0.98,0.371,0,NA,NA,-2.07172,2.8564164207201315,0
1996-03-01T22:59:59Z,1996-03-01T21:46:15Z,24.35,12.05,-0.981,0.147,0,NA,NA,-2.0738339999999997,2.6842304068641045,0
1996-03-01T23:59:59Z,1996-03-01T22:46:15Z,23.51,12.5,-1.031,0.484,0,NA,NA,-2.179534,2.539148360880697,0
1996-03-02T00:59:59Z,1996-03-01T23:46:15Z,23.41,13.51,-1.031,0.631,0,NA,NA,-2.179534,2.494760133601967,0
1996-03-02T01:59:59Z,1996-03-02T00:46:27Z,22.52,13.78,-1.146,0.479,0,NA,NA,-2.4226439999999996,2.356615144169307,0
1996-03-02T02:59:59Z,1996-03-02T01:46:27Z,21.44,14.24,-1.179,0.57,0,NA,NA,-2.492406,2.1946879201362814,0
1996-03-02T03:59:59Z,1996-03-02T02:46:27Z,20.97,14.81,-1.163,0.668,0,NA,NA,-2.458582,2.1181559506808725,0
1996-03-02T04:59:59Z,1996-03-02T03:46:27Z,21.21,14.11,-1.179,0.835,0,NA,NA,-2.492406,2.1672559043001414,0
1996-03-02T05:59:59Z,1996-03-02T04:46:27Z,20.77,13.91,-1.179,0.507,0,NA,NA,-2.492406,2.1143696741838744,0
1996-03-02T06:59:59Z,1996-03-02T05:46:27Z,20.04,14.58,-1.147,0.566,0,NA,NA,-2.4247579999999997,2.005494357647864,0
1996-03-02T07:59:59Z,1996-03-02T06:46:27Z,20.28,14.69,11.98,0.524,0,NA,NA,25.32572,2.0328576799241618,150.05137031181135
1996-03-02T08:59:59Z,1996-03-02T07:46:27Z,21.16,14.82,143.7,0.645,0,NA,NA,303.7818,2.1427585913169587,482.5575650330012
1996-03-02T09:59:59Z,1996-03-02T08:46:27Z,25.11,12.52,361.9,1.255,0,NA,NA,765.0565999999999,2.7937546664339448,778.9213741743447
1996-03-02T10:59:59Z,1996-03-02T09:46:27Z,28.32,9.29,593.1,2.238,0,NA,NA,1253.8134,3.4983581996088233,1018.9403368325177
1996-03-02T11:59:59Z,1996-03-02T10:46:27Z,30.1,8.11,563.4,2.27,0,NA,NA,1191.0276,3.9269096368274834,1186.2528686848023
1996-03-02T12:59:59Z,1996-03-02T11:46:27Z,32.38,7.25,720,2.267,0,NA,NA,1522.08,4.511502044593184,1269.4536006428518
1996-03-02T13:59:59Z,1996-03-02T12:46:27Z,33.89,6.862,758,2.355,0,NA,NA,1602.4119999999998,4.929968479697304,1262.870865581631
1996-03-02T14:59:59Z,1996-03-02T13:46:27Z,34.61,7.14,629.8,1.685,0,NA,NA,1331.3971999999999,5.115696757169444,1166.9533327111737
1996-03-02T15:59:59Z,1996-03-02T14:46:27Z,35.37,7.12,705,1.572,0,NA,NA,1490.37,5.336063304619115,988.2394325688535
1996-03-02T16:59:59Z,1996-03-02T15:46:27Z,35.63,7.22,547.6,1.254,0,NA,NA,1157.6263999999999,5.407090420853774,738.9116558142692
1996-03-02T17:59:59Z,1996-03-02T16:46:27Z,35.1,7.24,216,0.937,0,NA,NA,456.62399999999997,5.250461154277256,435.96610730490295
1996-03-02T18:59:59Z,1996-03-02T17:46:27Z,34,7.66,64.8,0.883,0,NA,NA,136.98719999999997,4.91773574652198,100.05392428060453
1996-03-02T19:59:59Z,1996-03-02T18:46:27Z,31.82,8.76,-0.359,0.363,0,NA,NA,-0.7589259999999999,4.300037731309151,0
1996-03-02T20:59:59Z,1996-03-02T19:46:27Z,30.33,9.7,-0.979,0.489,0,NA,NA,-2.069606,3.910084499179788,0
1996-03-02T21:59:59Z,1996-03-02T20:46:27Z,29.28,10.66,-0.98,0.61,0,NA,NA,-2.07172,3.642248270949316,0
1996-03-02T22:59:59Z,1996-03-02T21:46:27Z,28.48,11.22,-0.98,1.897,0,NA,NA,-2.07172,3.4558554753122572,0
1996-03-02T23:59:59Z,1996-03-02T22:46:27Z,27.32,11.88,-1.046,1.42,0,NA,NA,-2.2112439999999998,3.2060925791505275,0
1996-03-03T00:59:59Z,1996-03-02T23:46:27Z,26.5,11.88,-1.111,1.207,0,NA,NA,-2.348654,3.0554767877985927,0
1996-03-03T01:59:59Z,1996-03-03T00:46:40Z,25.61,12.53,-1.161,1.314,0,NA,NA,-2.454354,2.8776194884174067,0
1996-03-03T02:59:59Z,1996-03-03T01:46:40Z,24.63,13.7,-1.161,1.479,0,NA,NA,-2.454354,2.6783322737160224,0
1996-03-03T03:59:59Z,1996-03-03T02:46:40Z,23.71,16.04,-1.129,1.957,0,NA,NA,-2.3867059999999998,2.465929276506555,0
1996-03-03T04:59:59Z,1996-03-03T03:46:40Z,22.71,17.92,-1.129,0.704,0,NA,NA,-2.3867059999999998,2.269464075813837,0
1996-03-03T05:59:59Z,1996-03-03T04:46:40Z,21.86,19.32,-1.178,0.354,0,NA,NA,-2.4902919999999997,2.1183704784733512,0
1996-03-03T06:59:59Z,1996-03-03T05:46:40Z,20.92,20.52,-1.162,0.155,0,NA,NA,-2.4564679999999997,1.9701200115902575,0
1996-03-03T07:59:59Z,1996-03-03T06:46:40Z,20.56,21.29,5.976,0.335,0,NA,NA,12.633263999999999,1.9082749256551435,155.16587574360216
1996-03-03T08:59:59Z,1996-03-03T07:46:40Z,21.33,21.58,85.1,0.835,0,NA,NA,179.90139999999997,1.9933752493198713,487.58892142756577
1996-03-03T09:59:59Z,1996-03-03T08:46:40Z,22.6,26.62,153.4,2.041,0,NA,NA,324.2876,2.015425544506724,783.7051983951524
1996-03-03T10:59:59Z,1996-03-03T09:46:40Z,24.54,25.32,531.7,2.128,0,NA,NA,1124.0138,2.3052763317151856,1023.3289010811085
1996-03-03T11:59:59Z,1996-03-03T10:46:40Z,26.6,22.36,606.4,2.433,0,NA,NA,1281.9296,2.707980211268406,1190.125213442323
1996-03-03T12:59:59Z,1996-03-03T11:46:40Z,27.82,18.42,530.5,2.312,0,NA,NA,1121.4769999999999,3.056069236775525,1272.7238347065856
1996-03-03T13:59:59Z,1996-03-03T12:46:40Z,28.81,16.9,505.5,2.457,0,NA,NA,1068.627,3.297164131236972,1265.4940836505991
1996-03-03T14:59:59Z,1996-03-03T13:46:40Z,29.65,14.73,570.4,2.197,0,NA,NA,1205.8256,3.5511345935516676,1168.9287428430853
1996-03-03T15:59:59Z,1996-03-03T14:46:40Z,29.74,16.22,357.4,2.45,0,NA,NA,755.5435999999999,3.5071685826914134,989.6104757834519
1996-03-03T16:59:59Z,1996-03-03T15:46:40Z,28.82,19.19,205.3,2.471,0,NA,NA,434.0042,3.2081584715882205,739.7631052224689
1996-03-03T17:59:59Z,1996-03-03T16:46:40Z,28.32,19.3,118.4,2.837,0,NA,NA,250.2976,3.1123085294722963,436.4183404117703
1996-03-03T18:59:59Z,1996-03-03T17:46:40Z,27.7,18.54,31.38,2.112,0,NA,NA,66.33731999999999,3.0302998815961253,100.25475545650362
1996-03-03T19:59:59Z,1996-03-03T18:46:40Z,26.07,22.89,-0.588,2.549,0,NA,NA,-1.243032,2.6067798155433737,0
1996-03-03T20:59:59Z,1996-03-03T19:46:40Z,24.25,28.12,-1.095,2.134,0,NA,NA,-2.3148299999999997,2.180679662588052,0
1996-03-03T21:59:59Z,1996-03-03T20:46:40Z,23.08,32.65,-1.047,1.674,0,NA,NA,-2.213358,1.9043621761794962,0
1996-03-03T22:59:59Z,1996-03-03T21:46:40Z,22.06,39.17,-1.031,1.424,0,NA,NA,-2.179534,1.61677498409683,0
1996-03-03T23:59:59Z,1996-03-03T22:46:40Z,21.06,41.13,-1.113,1.513,0,NA,NA,-2.3528819999999997,1.4718519044030969,0
1996-03-04T00:59:59Z,1996-03-03T23:46:40Z,20.21,43.37,-1.162,2.33,0,NA,NA,-2.4564679999999997,1.3436155262321994,0
1996-03-04T02:00:00Z,1996-03-04T00:46:55Z,19.31,52.39,-1.179,2.056,0,NA,NA,-2.492406,1.0682699853335418,0
1996-03-04T03:00:00Z,1996-03-04T01:46:55Z,18.55,67.72,-1.179,2.439,0,NA,NA,-2.492406,0.6907292078230869,0
1996-03-04T04:00:00Z,1996-03-04T02:46:55Z,18.04,76.2,-1.179,2.856,0,NA,NA,-2.492406,0.49323307702757524,0
1996-03-04T05:00:00Z,1996-03-04T03:46:55Z,17.64,79.8,-1.163,2.547,0,NA,NA,-2.458582,0.4082122084963803,0
1996-03-04T06:00:00Z,1996-03-04T04:46:55Z,17.48,81.8,-1.18,1.769,0,NA,NA,-2.4945199999999996,0.3640994498002768,0
1996-03-04T07:00:00Z,1996-03-04T05:46:55Z,17.32,85,-1.18,1.805,0,NA,NA,-2.4945199999999996,0.29706283954930707,0
1996-03-04T08:00:00Z,1996-03-04T06:46:55Z,17.08,88.2,10.36,1.296,0,NA,NA,21.90104,0.23016603729879428,160.5163006914247
1996-03-04T09:00:00Z,1996-03-04T07:46:55Z,17.81,86.4,108.3,1.611,0,NA,NA,228.94619999999998,0.27779698902574423,492.8217056970968
1996-03-04T10:00:00Z,1996-03-04T08:46:55Z,19.71,72.7,227.8,1.217,0,NA,NA,481.5692,0.62797526697852,788.6429199255529
1996-03-04T11:00:00Z,1996-03-04T09:46:55Z,21.46,63.06,434.4,1.593,0,NA,NA,918.3215999999999,0.9464912011129525,1027.814042377534
1996-03-04T12:00:00Z,1996-03-04T10:46:55Z,23.24,54.28,615.8,1.833,0,NA,NA,1301.8011999999999,1.3053150320282987,1194.030940432326
1996-03-04T13:00:00Z,1996-03-04T11:46:55Z,24.74,46.24,743,1.796,0,NA,NA,1570.702,1.6794403174719,1275.9626952748492
1996-03-04T14:00:00Z,1996-03-04T12:46:55Z,25.64,41.73,701,1.686,0,NA,NA,1481.914,1.9203985272395199,1268.0240292739888
1996-03-04T15:00:00Z,1996-03-04T13:46:55Z,26.83,36.73,664.9,1.351,0,NA,NA,1405.5985999999998,2.2368039421392205,1170.7560587156477
1996-03-04T16:00:00Z,1996-03-04T14:46:55Z,27.37,33.79,395.1,1.515,0,NA,NA,835.2414,2.4159899944063494,990.7894153346192
1996-03-04T17:00:00Z,1996-03-04T15:46:55Z,27.95,33.04,394.7,2.249,0,NA,NA,834.3957999999999,2.527454054386003,740.3922496557886
1996-03-04T18:00:00Z,1996-03-04T16:46:55Z,27.65,32.12,166.2,2.24,0,NA,NA,351.3468,2.517771206893326,436.6339275014594
1996-03-04T19:00:00Z,1996-03-04T17:46:55Z,27.1,33.36,44.36,1.813,0,NA,NA,93.77704,2.393552197472111,100.22142906595663
1996-03-04T20:00:00Z,1996-03-04T18:46:55Z,25.6,40.16,-0.278,3.03,0,NA,NA,-0.587692,1.9674713450813224,0
1996-03-04T21:00:00Z,1996-03-04T19:46:55Z,23.32,47.16,-1.013,3.69,0,NA,NA,-2.141482,1.5158930293936816,0
1996-03-04T22:00:00Z,1996-03-04T20:46:55Z,22.16,51.44,-1.03,3.094,0,NA,NA,-2.17742,1.2985396431227552,0
1996-03-04T23:00:00Z,1996-03-04T21:46:55Z,21.55,55.03,-1.08,2.557,0,NA,NA,-2.28312,1.1586016661407912,0
1996-03-04T23:59:59Z,1996-03-04T22:46:54Z,21.11,57.54,-1.129,1.907,0,NA,NA,-2.3867059999999998,1.0648369055540898,0
1996-03-05T01:00:00Z,1996-03-04T23:46:55Z,20.6,59.81,-1.162,0.965,0,NA,NA,-2.4564679999999997,0.9767865950697213,0
1996-03-05T02:00:00Z,1996-03-05T00:47:09Z,20.05,61.46,-1.162,0.327,0,NA,NA,-2.4564679999999997,0.9054039373454253,0
1996-03-05T03:00:00Z,1996-03-05T01:47:09Z,19.57,62.86,-1.163,0.076,0,NA,NA,-2.458582,0.8469284017452202,0
1996-03-05T04:00:00Z,1996-03-05T02:47:09Z,18.93,65.05,-1.179,0.118,0,NA,NA,-2.492406,0.7658455977009089,0
1996-03-05T05:00:00Z,1996-03-05T03:47:09Z,19.35,66.17,-1.163,0.885,0,NA,NA,-2.458582,0.7609674502812354,0
1996-03-05T06:00:00Z,1996-03-05T04:47:09Z,19.38,67.81,-1.18,1.051,0,NA,NA,-2.4945199999999996,0.7254304213743048,0
1996-03-05T07:00:00Z,1996-03-05T05:47:09Z,19.24,72.9,-1.18,0.642,0,NA,NA,-2.4945199999999996,0.6054233239810113,0
1996-03-05T08:00:00Z,1996-03-05T06:47:09Z,18.95,73.6,7.19,0.108,0,NA,NA,15.19966,0.5792156040630785,165.81350535808483
1996-03-05T09:00:00Z,1996-03-05T07:47:09Z,19.67,73.2,67.47,1.12,0,NA,NA,142.63157999999999,0.6149453370388465,497.98774582037265
1996-03-05T10:00:00Z,1996-03-05T08:47:09Z,20.81,66.02,172.9,1.099,0,NA,NA,365.5106,0.8366050433316427,793.5055547811644
1996-03-05T11:00:00Z,1996-03-05T09:47:09Z,22.39,57.62,298.2,1.102,0,NA,NA,630.3947999999999,1.1492450310352391,1032.2215137910337
1996-03-05T12:00:00Z,1996-03-05T10:47:09Z,23.39,52.56,191.1,1.054,0,NA,NA,403.98539999999997,1.366733720462376,1197.8623575578674
1996-03-05T13:00:00Z,1996-03-05T11:47:09Z,23.83,52.58,362,1.343,0,NA,NA,765.2679999999999,1.4028225662306015,1279.1363259802908
1996-03-05T14:00:00Z,1996-03-05T12:47:09Z,25.01,48.57,462.3,1.069,0,NA,NA,977.3022,1.6327176820215856,1270.5029294458798
1996-03-05T15:00:00Z,1996-03-05T13:47:09Z,25.83,44.93,307.4,1.059,0,NA,NA,649.8435999999999,1.835470013225485,1172.5506517822926
1996-03-05T16:00:00Z,1996-03-05T14:47:09Z,25.87,43.74,182.3,2.25,0,NA,NA,385.3822,1.879574912521074,991.9568419907401
1996-03-05T17:00:00Z,1996-03-05T15:47:09Z,25.7,43.15,153.8,3.009,0,NA,NA,325.1332,1.8802711982768379,741.0325280142335
1996-03-05T18:00:00Z,1996-03-05T16:47:09Z,25.56,41.57,78.5,2.525,0,NA,NA,165.94899999999998,1.9165620530390246,436.88318167657656
1996-03-05T19:00:00Z,1996-03-05T17:47:09Z,25.29,44.32,33.93,3.408,0,NA,NA,71.72802,1.79732474071304,100.24264463903215
1996-03-05T20:00:00Z,1996-03-05T18:47:09Z,23.86,47.87,-0.311,2.839,0,NA,NA,-0.657454,1.5449403469850838,0
1996-03-05T21:00:00Z,1996-03-05T19:47:09Z,23.1,49.19,-1.178,1.985,0,NA,NA,-2.4902919999999997,1.4384211950813532,0
1996-03-05T22:00:00Z,1996-03-05T20:47:09Z,22.59,51.31,-1.178,2.42,0,NA,NA,-2.4902919999999997,1.336488871871178,0
1996-03-05T23:00:00Z,1996-03-05T21:47:09Z,22.1,54.32,-1.129,2.556,0,NA,NA,-2.3867059999999998,1.2170712833489687,0
1996-03-05T23:59:59Z,1996-03-05T22:47:08Z,21.49,59.14,-1.178,2.928,0,NA,NA,-2.4902919999999997,1.0488549439836428,0
1996-03-06T01:00:00Z,1996-03-05T23:47:09Z,21,62.55,-1.162,2.603,0,NA,NA,-2.4564679999999997,0.9328709709552662,0
1996-03-06T02:00:00Z,1996-03-06T00:47:24Z,20.62,63.55,-1.179,1.717,0,NA,NA,-2.492406,0.8869812064706964,0
1996-03-06T03:00:00Z,1996-03-06T01:47:24Z,20.18,68.42,-1.163,1.887,0,NA,NA,-2.458582,0.74788557230183506,0
1996-03-06T04:00:00Z,1996-03-06T02:47:24Z,19.75,70.8,-1.163,0.751,0,NA,NA,-2.458582,0.6733495550327578,0
1996-03-06T05:00:00Z,1996-03-06T03:47:24Z,19.17,73,-1.163,0.308,0,NA,NA,-2.458582,0.600564404211907,0
1996-03-06T06:00:00Z,1996-03-06T04:47:24Z,19.18,74.1,-1.179,0.949,0,NA,NA,-2.492406,0.576456085119185,0
1996-03-06T07:00:00Z,1996-03-06T05:47:24Z,19.23,76.5,-1.18,1.514,0,NA,NA,-2.4945199999999996,0.5246711777985732,0
1996-03-06T08:00:00Z,1996-03-06T06:47:24Z,19.15,79.1,13.35,1.287,0,NA,NA,28.221899999999998,0.46430222509128255,171.24485899409842
1996-03-06T09:00:00Z,1996-03-06T07:47:24Z,20.02,77.2,102.6,1.454,0,NA,NA,216.89639999999997,0.5346370831439626,503.2601615093559
1996-03-06T10:00:00Z,1996-03-06T08:47:24Z,22.27,68.53,379.7,1.787,0,NA,NA,802.6858,0.8471886768883627,798.4401111703878
1996-03-06T11:00:00Z,1996-03-06T09:47:24Z,24.98,53.9,473.4,2.155,0,NA,NA,1000.7675999999999,1.460897117752092,1036.6621301714952
1996-03-06T12:00:00Z,1996-03-06T10:47:24Z,25.64,50.13,460.5,2.234,0,NA,NA,973.497,1.6435605723946256,1201.6864718076058
1996-03-06T13:00:00Z,1996-03-06T11:47:24Z,26.56,46.04,554.1,2.105,0,NA,NA,1171.3674,1.8776297255506873,1282.2632978398747
1996-03-06T14:00:00Z,1996-03-06T12:47:24Z,27.58,42.38,641.8,2.008,0,NA,NA,1356.7651999999998,2.1284986849893297,1272.8995929507748
1996-03-06T15:00:00Z,1996-03-06T13:47:24Z,28.28,40.07,554.4,1.863,0,NA,NA,1172.0015999999998,2.3059229259404708,1174.2336345568042
1996-03-06T16:00:00Z,1996-03-06T14:47:24Z,28.57,38.52,464,1.791,0,NA,NA,980.896,2.405690491107005,992.9914893090435
1996-03-06T17:00:00Z,1996-03-06T15:47:24Z,29.01,36.21,372,1.541,0,NA,NA,786.4079999999999,2.5604233596285075,741.5285010572919
1996-03-06T18:00:00Z,1996-03-06T16:47:24Z,29.05,36.15,165.3,1.339,0,NA,NA,349.4442,2.5687574099704036,436.9870264706796
1996-03-06T19:00:00Z,1996-03-06T17:47:24Z,28.62,36.41,54.19,1.316,0,NA,NA,114.55765999999998,2.495471630438176,100.12783525010389
1996-03-06T20:00:00Z,1996-03-06T18:47:24Z,27.35,37.9,-0.147,1.867,0,NA,NA,-0.310758,2.2633682150275507,0
1996-03-06T21:00:00Z,1996-03-06T19:47:24Z,26.55,39.34,-0.98,1.527,0,NA,NA,-2.07172,2.1095259929184853,0
1996-03-06T22:00:00Z,1996-03-06T20:47:24Z,24.42,47.57,-1.013,2.88,0,NA,NA,-2.141482,1.6068772765382366,0
1996-03-06T23:00:00Z,1996-03-06T21:47:24Z,22.79,53.85,-1.03,2.973,0,NA,NA,-2.17742,1.2822212156932447,0
1996-03-06T23:59:59Z,1996-03-06T22:47:23Z,21.57,58,-1.096,2.607,0,NA,NA,-2.316944,1.083407364085707,0
1996-03-07T01:00:00Z,1996-03-06T23:47:24Z,20.91,61.09,-1.031,2.573,0,NA,NA,-2.179534,0.9638935940300433,0
1996-03-07T02:00:00Z,1996-03-07T00:47:39Z,20.39,64.29,-1.179,2.147,0,NA,NA,-2.492406,0.8567356742057358,0
1996-03-07T03:00:00Z,1996-03-07T01:47:39Z,19.82,66.91,-1.162,2.21,0,NA,NA,-2.4564679999999997,0.766372452470085,0
1996-03-07T04:00:00Z,1996-03-07T02:47:39Z,19.26,70.1,-1.179,2.087,0,NA,NA,-2.492406,0.6688088417965461,0
1996-03-07T05:00:00Z,1996-03-07T03:47:39Z,19.01,71,-1.179,2.174,0,NA,NA,-2.492406,0.63864669465626,0
1996-03-07T06:00:00Z,1996-03-07T04:47:39Z,18.75,69.77,-1.163,2.112,0,NA,NA,-2.458582,0.6550097313650339,0
1996-03-07T07:00:00Z,1996-03-07T05:47:39Z,18.43,72.2,-1.163,1.872,0,NA,NA,-2.458582,0.5904100930123398,0
1996-03-07T08:00:00Z,1996-03-07T06:47:39Z,18.13,73.9,11.88,1.758,0,NA,NA,25.11432,0.5439670599705829,176.7118034640002
1996-03-07T09:00:00Z,1996-03-07T07:47:39Z,18.99,71.2,209.2,2.185,0,NA,NA,442.24879999999996,0.6334511508056606,508.54742215840577
1996-03-07T10:00:00Z,1996-03-07T08:47:39Z,21.07,61.45,472.8,2.748,0,NA,NA,999.4992,0.9644086739304186,803.368265253079
1996-03-07T11:00:00Z,1996-03-07T09:47:39Z,23.22,50.69,695.7,2.835,0,NA,NA,1470.7098,1.4061114969349275,1041.0760534886874
1996-03-07T12:00:00Z,1996-03-07T10:47:39Z,25.34,41.87,871,2.982,0,NA,NA,1841.2939999999999,1.8819911194289787,1205.4659499112063
1996-03-07T13:00:00Z,1996-03-07T11:47:39Z,27.14,36.48,977,2.678,0,NA,NA,2065.3779999999997,2.2868418573455953,1285.3312671902754
1996-03-07T14:00:00Z,1996-03-07T12:47:39Z,28.2,33.17,1001,2.778,0,NA,NA,2116.114,2.559492436546429,1275.2274470447855
1996-03-07T15:00:00Z,1996-03-07T13:47:39Z,29.08,31.01,943,2.824,0,NA,NA,1993.502,2.7803559176339054,1175.8432296903015
