st_age,st_aspect,st_basal_area,st_clay_perc,st_density,st_growth_condition,st_height,st_lai,st_name,st_remarks,st_sand_perc,st_silt_perc,st_soil_depth,st_soil_texture,st_terrain,st_treatment,si_code,st_USDA_soil_texture
140,Flat,19.4,NA,512,"Naturally regenerated, managed",6,NA,NA,NA,NA,NA,15,SAND,Flat,NA,ARG_TRE,sand
