TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,sw_in,precip,ppfd_in,ext_rad
2008-06-29T10:30:00Z,2008-06-29T07:25:23Z,11.38,95.4,0.0619048544551404,NA,NA,NA,184.51373307168603
2008-06-29T11:00:00Z,2008-06-29T07:55:23Z,12.16,94.7,0.075094555747227107,248.45000203333333,0,525.2233042984666,317.5986515747285
2008-06-29T11:30:00Z,2008-06-29T08:25:23Z,13.32,93.9,0.0932546469205509,NA,NA,NA,441.732478791251
2008-06-29T12:00:00Z,2008-06-29T08:55:23Z,14.09,90.3,0.155903948044598,419.41667684000004,0,886.6468548397601,554.7918367894663
2008-06-29T12:30:00Z,2008-06-29T09:25:23Z,15.62,85.6,0.255427492366965,NA,NA,NA,654.8427818855852
2008-06-29T13:00:00Z,2008-06-29T09:55:23Z,17.14,75.3,0.482657792225717,550.0499979666666,0,1162.8056957015333,740.1738858773281
2008-06-29T13:30:00Z,2008-06-29T10:25:23Z,17.9,67.4,0.668333849653889,NA,NA,NA,809.325511044841
2008-06-29T14:00:00Z,2008-06-29T10:55:23Z,18.66,71.4,0.614969263991185,628.1333313,0,1327.8738623682,861.1147781514792
2008-06-29T14:30:00Z,2008-06-29T11:25:23Z,18.66,69.9,0.647222896717995,NA,NA,NA,894.6558003507826
2008-06-29T15:00:00Z,2008-06-29T11:55:23Z,18.66,65.8,0.735382826171278,651.9500122066667,0,1378.2223258048932,909.3748368844767
2008-06-29T15:30:00Z,2008-06-29T12:25:23Z,19.04,68.4,0.695800626401756,NA,NA,NA,905.0201073561971
2008-06-29T16:00:00Z,2008-06-29T12:55:23Z,18.66,71.4,0.614969263991185,542.6499989833334,0,1147.1620978507667,881.666098699019
2008-06-29T16:30:00Z,2008-06-29T13:25:23Z,18.66,71.4,0.614969263991185,NA,NA,NA,839.7122911604545
2008-06-29T17:00:00Z,2008-06-29T13:55:23Z,17.9,80.6,0.397720143659063,537.2333374033333,0,1135.7112752706464,779.8763250942202
2008-06-29T17:30:00Z,2008-06-29T14:25:23Z,17.52,81.9,0.362287209413323,NA,NA,NA,703.1817254413555
2008-06-29T18:00:00Z,2008-06-29T14:55:23Z,17.14,77.7,0.435759869094474,316.016660055,0,668.05921935627,610.9403938769204
2008-06-29T18:30:00Z,2008-06-29T15:25:23Z,17.14,85.1,0.291157939439805,NA,NA,NA,504.7301681008828
2008-06-29T19:00:00Z,2008-06-29T15:55:23Z,16.38,85.1,0.277441930863291,153.5,0,324.49899999999997,386.3678321312496
2008-06-29T19:30:00Z,2008-06-29T16:25:23Z,16,89.5,0.190831636474491,NA,NA,NA,257.878039270792
2008-06-29T20:00:00Z,2008-06-29T16:55:23Z,15.23,92.3,0.13320778199501,8.368500030000002,0,17.69100906342,121.45867933553085
2008-06-29T20:30:00Z,2008-06-29T17:25:23Z,14.47,93.9,0.100484266864062,NA,NA,NA,0
2008-06-29T21:00:00Z,2008-06-29T17:55:23Z,13.7,95.4,0.072085195193889,0,0,0,0
2008-06-29T21:30:00Z,2008-06-29T18:25:23Z,13.32,96.6,0.05197799992293,NA,NA,NA,0
2008-06-29T22:00:00Z,2008-06-29T18:55:23Z,12.93,96.9,0.0461996257488544,0,0,0,0
2008-06-29T22:30:00Z,2008-06-29T19:25:23Z,12.55,98,0.0290732660908675,NA,NA,NA,0
2008-06-29T23:00:00Z,2008-06-29T19:55:23Z,12.16,98,0.0283375682065008,0,0,0,0
2008-06-29T23:30:00Z,2008-06-29T20:25:23Z,11.77,97.6,0.0331419629002661,NA,NA,NA,0
2008-06-30T00:00:00Z,2008-06-29T20:55:23Z,11.38,98.7,0.0174948501721048,0,0,0,0
2008-06-30T00:30:00Z,2008-06-29T21:25:23Z,10.99,98.3,0.0222936415555479,NA,NA,NA,0
2008-06-30T01:00:00Z,2008-06-29T21:55:23Z,11.38,98.7,0.0174948501721048,0,0,0,0
2008-06-30T01:30:00Z,2008-06-29T22:25:23Z,11.38,99,0.0134575770554652,NA,NA,NA,0
2008-06-30T02:00:00Z,2008-06-29T22:55:23Z,10.99,98.7,0.0170480788365956,0,0,0,0
2008-06-30T02:30:00Z,2008-06-29T23:25:23Z,10.6,98.7,0.0166113844227083,NA,NA,NA,0
2008-06-30T03:00:00Z,2008-06-29T23:55:23Z,10.6,99,0.0127779880174679,0,0,0,0
2008-06-30T03:30:00Z,2008-06-30T00:25:13Z,9.82,99,0.0121288072070962,NA,NA,NA,0
2008-06-30T04:00:00Z,2008-06-30T00:55:13Z,9.42,98.7,0.0153494993565417,0,0,0,0
2008-06-30T04:30:00Z,2008-06-30T01:25:13Z,9.42,98.7,0.0153494993565417,NA,NA,NA,0
2008-06-30T05:00:00Z,2008-06-30T01:55:13Z,9.03,98.7,0.014951429551729,0,0,0,0
2008-06-30T05:30:00Z,2008-06-30T02:25:13Z,9.03,99,0.0115010996551761,NA,NA,NA,0
2008-06-30T06:00:00Z,2008-06-30T02:55:13Z,9.03,99,0.0115010996551761,0,0,0,0
2008-06-30T06:30:00Z,2008-06-30T03:25:13Z,10.6,99.4,0.00766679281048055,NA,NA,NA,0
2008-06-30T07:00:00Z,2008-06-30T03:55:13Z,9.42,99.7,0.00354219215920182,0,0,0,0
2008-06-30T07:30:00Z,2008-06-30T04:25:13Z,10.21,99.7,0.00373490121029385,NA,NA,NA,0
2008-06-30T08:00:00Z,2008-06-30T04:55:13Z,10.6,99.7,0.00383339640524039,0,0,0,0
2008-06-30T08:30:00Z,2008-06-30T05:25:13Z,9.82,99.7,0.00363864216212884,NA,NA,NA,0
2008-06-30T09:00:00Z,2008-06-30T05:55:13Z,9.03,99.7,0.00345032989655292,1.9612500600000002,0,4.14608262684,0
2008-06-30T09:30:00Z,2008-06-30T06:25:13Z,8.63,99.7,0.00335829991509984,NA,NA,NA,0
2008-06-30T10:00:00Z,2008-06-30T06:55:13Z,8.23,99.7,0.00326844095232537,87.44666639999998,0,184.86225276959996,43.65326377243952
2008-06-30T10:30:00Z,2008-06-30T07:25:13Z,8.63,99.7,0.00335829991509984,NA,NA,NA,183.5385373416912
2008-06-30T11:00:00Z,2008-06-30T07:55:13Z,9.82,99.7,0.00363864216212884,250.18333435,0,528.8875688159,316.77482033849424
2008-06-30T11:30:00Z,2008-06-30T08:25:13Z,12.16,99.4,0.00850127046195004,NA,NA,NA,441.08302048696277
2008-06-30T12:00:00Z,2008-06-30T08:55:13Z,13.7,98,0.0313413892147345,410.39999897999996,0,867.5855978437198,554.336765368315
2008-06-30T12:30:00Z,2008-06-30T09:25:13Z,15.23,92.3,0.13320778199501,NA,NA,NA,654.5987754396082
2008-06-30T13:00:00Z,2008-06-30T09:55:13Z,17.52,84.2,0.31625071318953,542.1333313,0,1146.0698623682,740.1540025174075
2008-06-30T13:30:00Z,2008-06-30T10:25:13Z,18.66,70.4,0.636471685809059,NA,NA,NA,809.5389668695742
2008-06-30T14:00:00Z,2008-06-30T10:55:13Z,19.42,77.2,0.51405885251885,517.7999954216667,0,1094.6291903214035,861.5667910827567
2008-06-30T14:30:00Z,2008-06-30T11:25:13Z,19.42,69.9,0.678647871088482,NA,NA,NA,895.3475024823249
2008-06-30T15:00:00Z,2008-06-30T11:55:13Z,17.14,88.6,0.222765134873408,300.0333315533333,0,634.2704629037465,910.3032568157397
2008-06-30T15:30:00Z,2008-06-30T12:25:13Z,16.38,91.9,0.150824136912259,NA,NA,NA,906.1782227849587
2008-06-30T16:00:00Z,2008-06-30T12:55:13Z,16.38,82.9,0.318406511259213,426.09999593333333,0,900.7753914030666,883.0429583430288
2008-06-30T16:30:00Z,2008-06-30T13:25:13Z,17.52,78.2,0.436345920729859,NA,NA,NA,841.2932038918098
2008-06-30T17:00:00Z,2008-06-30T13:55:13Z,17.9,71.4,0.586329696322123,206.01666514166666,0,435.5192301094833,781.643113020282
2008-06-30T17:30:00Z,2008-06-30T14:25:13Z,17.52,75.3,0.494391937707684,NA,NA,NA,705.1130365724081
2008-06-30T18:00:00Z,2008-06-30T14:55:13Z,16.76,81.9,0.345269426539727,142.72333526666668,0,301.71713075373333,613.0120690024146
2008-06-30T18:30:00Z,2008-06-30T15:25:13Z,16.38,83.3,0.310958405732682,NA,NA,NA,506.91565557029475
2008-06-30T19:00:00Z,2008-06-30T15:55:13Z,16,82.9,0.310782950829885,56.68166701166667,0,119.82504406266332,388.6386434177225
2008-06-30T19:30:00Z,2008-06-30T16:25:13Z,15.23,86.9,0.22662622651099,NA,NA,NA,260.2042375008754
2008-06-30T20:00:00Z,2008-06-30T16:55:13Z,14.47,86.4,0.224030496614958,6.861333468333332,0,14.504858952056663,123.80939240661306
2008-06-30T20:30:00Z,2008-06-30T17:25:13Z,13.7,90.3,0.152005737691462,NA,NA,NA,0
2008-06-30T21:00:00Z,2008-06-30T17:55:13Z,13.32,91.9,0.123829940992863,NA,0,NA,0
2008-06-30T21:30:00Z,2008-06-30T18:25:13Z,12.93,92.7,0.108792667086012,NA,NA,NA,0
2008-06-30T22:00:00Z,2008-06-30T18:55:13Z,12.55,94.7,0.0770441551407985,0,0,0,0
2008-06-30T22:30:00Z,2008-06-30T19:25:13Z,12.16,96.2,0.0538413795923514,NA,NA,NA,0
2008-06-30T23:00:00Z,2008-06-30T19:55:13Z,11.77,96.9,0.0428083687461769,0,0,0,0
2008-06-30T23:30:00Z,2008-06-30T20:25:13Z,12.16,97.3,0.0382557170787761,NA,NA,NA,0
2008-07-01T00:00:00Z,2008-06-30T20:55:13Z,12.55,96.9,0.0450635624408444,0,0,0,0
2008-07-01T00:30:00Z,2008-06-30T21:25:13Z,12.55,94.7,0.0770441551407985,NA,NA,NA,0
2008-07-01T01:00:00Z,2008-06-30T21:55:13Z,12.16,95.4,0.0651764068749519,0,0,0,0
2008-07-01T01:30:00Z,2008-06-30T22:25:13Z,11.38,97.3,0.0363354580497564,NA,NA,NA,0
2008-07-01T02:00:00Z,2008-06-30T22:55:13Z,11.38,98,0.0269151541109307,0,0,0,0
2008-07-01T02:30:00Z,2008-06-30T23:25:13Z,10.99,96.6,0.0445872831110961,NA,NA,NA,0
2008-07-01T03:00:00Z,2008-06-30T23:55:13Z,10.6,98.3,0.0217225796296956,0,0,0,0
2008-07-01T03:30:00Z,2008-07-01T00:25:03Z,10.6,98.7,0.0166113844227083,NA,NA,NA,0
2008-07-01T04:00:00Z,2008-07-01T00:55:03Z,10.21,98.7,0.0161845719112737,0,0,0,0
2008-07-01T04:30:00Z,2008-07-01T01:25:03Z,10.6,99.4,0.00766679281048055,NA,NA,NA,0
2008-07-01T05:00:00Z,2008-07-01T01:55:03Z,10.6,99,0.0127779880174679,0,0,0,0
2008-07-01T05:30:00Z,2008-07-01T02:25:03Z,10.6,99.4,0.00766679281048055,NA,NA,NA,0
2008-07-01T06:00:00Z,2008-07-01T02:55:03Z,10.6,99.4,0.00766679281048055,0,0,0,0
2008-07-01T06:30:00Z,2008-07-01T03:25:03Z,10.21,99.4,0.0074698024205877,NA,NA,NA,0
2008-07-01T07:00:00Z,2008-07-01T03:55:03Z,10.21,99.4,0.0074698024205877,0,0,0,0
2008-07-01T07:30:00Z,2008-07-01T04:25:03Z,9.82,99.4,0.00727728432425767,NA,NA,NA,0
2008-07-01T08:00:00Z,2008-07-01T04:55:03Z,9.42,99.4,0.00708438431840364,0,0,0,0
2008-07-01T08:30:00Z,2008-07-01T05:25:03Z,9.42,99.7,0.00354219215920182,NA,NA,NA,0
2008-07-01T09:00:00Z,2008-07-01T05:55:03Z,9.03,99.7,0.00345032989655292,1.2406666766666665,0,2.622769354473333,0
2008-07-01T09:30:00Z,2008-07-01T06:25:03Z,9.03,99.7,0.00345032989655292,NA,NA,NA,0
2008-07-01T10:00:00Z,2008-07-01T06:55:03Z,9.03,99.7,0.00345032989655292,74.49500020333333,0,157.48243042984666,42.63892020651548
2008-07-01T10:30:00Z,2008-07-01T07:25:03Z,9.42,99.7,0.00354219215920182,NA,NA,NA,182.65713686373613
2008-07-01T11:00:00Z,2008-07-01T07:55:03Z,10.6,99.7,0.00383339640524039,236.11666615833335,0,499.15063225871666,316.0513027465515
2008-07-01T11:30:00Z,2008-07-01T08:25:03Z,12.16,99.7,0.00425063523097502,NA,NA,NA,440.5396112192453
2008-07-01T12:00:00Z,2008-07-01T08:55:03Z,14.09,99.4,0.00964354317801619,405.4833323183334,0,857.1917645209568,553.9925961711699
2008-07-01T12:30:00Z,2008-07-01T09:25:03Z,15.62,98.3,0.0301546345155446,NA,NA,NA,654.4695581777196
2008-07-01T13:00:00Z,2008-07-01T09:55:03Z,17.52,86.4,0.272215803758077,534.3666585300001,0,1129.6511161324202,740.2517616886806
2008-07-01T13:30:00Z,2008-07-01T10:25:03Z,19.04,74.3,0.565888484130542,NA,NA,NA,809.8718353787397
2008-07-01T14:00:00Z,2008-07-01T10:55:03Z,19.04,68.4,0.695800626401756,598.2166646316667,0,1264.6300290313434,862.1388727428647
2008-07-01T14:30:00Z,2008-07-01T11:25:03Z,19.42,62.8,0.838727601478124,NA,NA,NA,896.1588035688688
2008-07-01T15:00:00Z,2008-07-01T11:55:03Z,19.81,63.3,0.847742004676364,544.2500101716666,0,1150.5445215029033,911.3496878146071
2008-07-01T15:30:00Z,2008-07-01T12:25:03Z,19.42,57.1,0.967242314607836,NA,NA,NA,907.4516702728449
2008-07-01T16:00:00Z,2008-07-01T12:55:03Z,19.81,63.8,0.836192386084043,573.3333333316667,0,1212.0266666631435,884.5314257379625
2008-07-01T16:30:00Z,2008-07-01T13:25:03Z,19.42,57.6,0.955969094157862,NA,NA,NA,842.9810186325786
2008-07-01T17:00:00Z,2008-07-01T13:55:03Z,20.19,58.1,0.990903469214311,440.08331807666667,0,930.3361344140733,783.5111965970482
2008-07-01T17:30:00Z,2008-07-01T14:25:03Z,19.04,62.8,0.819107066523586,NA,NA,NA,707.1392327560752
2008-07-01T18:00:00Z,2008-07-01T14:55:03Z,18.28,65.8,0.718080118635208,291.16666158,0,615.5263225801199,615.171524625729
2008-07-01T18:30:00Z,2008-07-01T15:25:03Z,17.9,66.3,0.690884991820125,NA,NA,NA,509.18124731621776
2008-07-01T19:00:00Z,2008-07-01T15:55:03Z,17.52,68.9,0.622493492417367,152.4350001,0,322.2475902114,390.9814432857566
2008-07-01T19:30:00Z,2008-07-01T16:25:03Z,17.14,73.8,0.511968994182745,NA,NA,NA,262.5940089628583
2008-07-01T20:00:00Z,2008-07-01T16:55:03Z,16,81,0.345314389810984,8.852166801666668,0,18.713480618723334,126.21510874164883
2008-07-01T20:30:00Z,2008-07-01T17:25:03Z,14.85,87.8,0.205958244359275,NA,NA,NA,0
2008-07-01T21:00:00Z,2008-07-01T17:55:03Z,14.09,89.5,0.168762005615286,NA,0,NA,0
2008-07-01T21:30:00Z,2008-07-01T18:25:03Z,13.32,92.3,0.1177148821784,NA,NA,NA,0
2008-07-01T22:00:00Z,2008-07-01T18:55:03Z,12.55,92.7,0.106117421231666,0,0,0,0
2008-07-01T22:30:00Z,2008-07-01T19:25:03Z,12.16,93.5,0.0920970966711277,NA,NA,NA,0
2008-07-01T23:00:00Z,2008-07-01T19:55:03Z,11.77,93.5,0.0897594828548873,0,0,0,0
2008-07-01T23:30:00Z,2008-07-01T20:25:03Z,11.38,93.1,0.0928572816827109,NA,NA,NA,0
2008-07-02T00:00:00Z,2008-07-01T20:55:03Z,11.38,94.7,0.0713251583939663,0,0,0,0
2008-07-02T00:30:00Z,2008-07-01T21:25:03Z,10.6,96.2,0.0485563544663781,NA,NA,NA,0
2008-07-02T01:00:00Z,2008-07-01T21:55:03Z,10.6,96.6,0.043445159259391,0,0,0,0
2008-07-02T01:30:00Z,2008-07-01T22:25:03Z,10.21,96.9,0.038593979173037,NA,NA,NA,0
2008-07-02T02:00:00Z,2008-07-01T22:55:03Z,10.21,98,0.0248993414019594,0,0,0,0
2008-07-02T02:30:00Z,2008-07-01T23:25:03Z,10.21,98.3,0.0211644401916655,NA,NA,NA,0
2008-07-02T03:00:00Z,2008-07-01T23:55:03Z,10.21,98.3,0.0211644401916655,0,0,0,0
2008-07-02T03:30:00Z,2008-07-02T00:24:53Z,10.21,98,0.0248993414019594,NA,NA,NA,0
2008-07-02T04:00:00Z,2008-07-02T00:54:53Z,10.6,97.6,0.0306671712419231,0,0,0,0
2008-07-02T04:30:00Z,2008-07-02T01:24:53Z,10.6,95.8,0.0536675496733654,NA,NA,NA,0
2008-07-02T05:00:00Z,2008-07-02T01:54:53Z,10.6,97.3,0.0345005676471635,0,0,0,0
2008-07-02T05:30:00Z,2008-07-02T02:24:53Z,10.6,97.3,0.0345005676471635,NA,NA,NA,0
2008-07-02T06:00:00Z,2008-07-02T02:54:53Z,10.99,96.9,0.0406531110718815,0,0,0,0
2008-07-02T06:30:00Z,2008-07-02T03:24:53Z,10.6,96.6,0.043445159259391,NA,NA,NA,0
2008-07-02T07:00:00Z,2008-07-02T03:54:53Z,10.21,96.9,0.038593979173037,0,0,0,0
2008-07-02T07:30:00Z,2008-07-02T04:24:53Z,9.82,98,0.0242576144141926,NA,NA,NA,0
2008-07-02T08:00:00Z,2008-07-02T04:54:53Z,10.21,98.7,0.0161845719112737,0,0,0,0
2008-07-02T08:30:00Z,2008-07-02T05:24:53Z,10.21,98.3,0.0211644401916655,NA,NA,NA,0
2008-07-02T09:00:00Z,2008-07-02T05:54:53Z,10.21,98.3,0.0211644401916655,0.85866667,0,1.8152213403799997,0
2008-07-02T09:30:00Z,2008-07-02T06:24:53Z,10.21,98,0.0248993414019594,NA,NA,NA,0
2008-07-02T10:00:00Z,2008-07-02T06:54:53Z,10.21,98,0.0248993414019594,21.904499768333334,0,46.30611251025667,41.712337591179804
2008-07-02T10:30:00Z,2008-07-02T07:24:53Z,10.99,98.3,0.0222936415555479,NA,NA,NA,181.87055536347236
2008-07-02T11:00:00Z,2008-07-02T07:54:53Z,11.38,97.6,0.0322981849331168,92.51666641166666,0,195.5802327942633,315.4289718611142
2008-07-02T11:30:00Z,2008-07-02T08:24:53Z,12.16,97.6,0.034005081847801,NA,NA,NA,440.102956010269
2008-07-02T12:00:00Z,2008-07-02T08:54:53Z,13.7,93.1,0.108127792790834,195.44999949166666,0,413.1812989253833,553.7598516922541
2008-07-02T12:30:00Z,2008-07-02T09:24:53Z,14.47,92.3,0.126840795877587,NA,NA,NA,654.4554587131158
2008-07-02T13:00:00Z,2008-07-02T09:54:53Z,15.62,89,0.195118223335876,285.8166656483333,0,604.2164311805766,740.4672900969049
2008-07-02T13:30:00Z,2008-07-02T10:24:53Z,16.38,86.4,0.253235587902064,NA,NA,NA,810.3240368059091
2008-07-02T14:00:00Z,2008-07-02T10:54:53Z,16.76,85.6,0.274689488517794,358.88333638499995,0,758.6793731178899,862.8307358657476
2008-07-02T14:30:00Z,2008-07-02T11:24:53Z,17.14,83.3,0.326331381788238,NA,NA,NA,897.0892113695156
2008-07-02T15:00:00Z,2008-07-02T11:54:53Z,17.14,83.3,0.326331381788238,411.2500050866667,0,869.3825107532134,912.5134386965412
2008-07-02T15:30:00Z,2008-07-02T12:24:53Z,17.9,82.9,0.350567755493297,NA,NA,NA,908.8395691234538
2008-07-02T16:00:00Z,2008-07-02T12:54:53Z,17.52,81.5,0.370293556582678,328.53333028,0,694.5194602119199,886.1304433439304
2008-07-02T16:30:00Z,2008-07-02T13:24:53Z,16.76,86,0.267059224947855,NA,NA,NA,844.7745166850896
2008-07-02T17:00:00Z,2008-07-02T13:54:53Z,16.76,87.3,0.242260868345554,234.48332977333334,0,495.69775914082663,785.4792144013893
2008-07-02T17:30:00Z,2008-07-02T14:24:53Z,16.76,89,0.209832248173315,NA,NA,NA,709.2588307050996
2008-07-02T18:00:00Z,2008-07-02T14:54:53Z,16.76,91.1,0.169773364431137,143.91666666666666,0,304.2398333333333,617.4171785268983
2008-07-02T18:30:00Z,2008-07-02T15:24:53Z,16.38,91.9,0.150824136912259,NA,NA,NA,511.52528679346693
2008-07-02T19:00:00Z,2008-07-02T15:54:53Z,16.38,93.1,0.128479820332665,51.31500021666667,0,108.47991045803333,393.3945267259228
2008-07-02T19:30:00Z,2008-07-02T16:24:53Z,16,95.1,0.0890547636880958,NA,NA,NA,265.045626854004
2008-07-02T20:00:00Z,2008-07-02T16:54:53Z,15.62,86.4,0.241237076124355,6.650999853333335,0,14.06021368994667,128.67410676819307
2008-07-02T20:30:00Z,2008-07-02T17:24:53Z,14.47,90.3,0.159786457144492,NA,NA,NA,0
2008-07-02T21:00:00Z,2008-07-02T17:54:53Z,14.09,92.3,0.123758804117877,0,0,0,0
2008-07-02T21:30:00Z,2008-07-02T18:24:53Z,13.7,95.1,0.0767864035760995,NA,NA,NA,0
2008-07-02T22:00:00Z,2008-07-02T18:54:53Z,13.7,96.6,0.0532803616650486,0,0,0,0
2008-07-02T22:30:00Z,2008-07-02T19:24:53Z,13.7,97.3,0.0423108754398915,NA,NA,NA,0
2008-07-02T23:00:00Z,2008-07-02T19:54:53Z,13.7,97.6,0.0376096670576813,0,0,0,0
2008-07-02T23:30:00Z,2008-07-02T20:24:53Z,13.7,97.6,0.0376096670576813,NA,NA,NA,0
2008-07-03T00:00:00Z,2008-07-02T20:54:53Z,13.7,97.6,0.0376096670576813,0,0,0,0
2008-07-03T00:30:00Z,2008-07-02T21:24:53Z,13.7,97.6,0.0376096670576813,NA,NA,NA,0
2008-07-03T01:00:00Z,2008-07-02T21:54:53Z,13.7,97.6,0.0376096670576813,0,0,0,0
2008-07-03T01:30:00Z,2008-07-02T22:24:53Z,13.7,97.3,0.0423108754398915,NA,NA,NA,0
2008-07-03T02:00:00Z,2008-07-02T22:54:53Z,13.32,96.9,0.0473917058120832,0,0,0,0
2008-07-03T02:30:00Z,2008-07-02T23:24:53Z,13.32,95.8,0.0642081175518547,NA,NA,NA,0
2008-07-03T03:00:00Z,2008-07-02T23:54:53Z,13.32,95.8,0.0642081175518547,0,0,0,0
2008-07-03T03:30:00Z,2008-07-03T00:24:44Z,12.93,95.1,0.0730252148933508,NA,NA,NA,0
2008-07-03T04:00:00Z,2008-07-03T00:54:44Z,12.93,96.2,0.0566317993050474,0,0,0,0
2008-07-03T04:30:00Z,2008-07-03T01:24:44Z,12.93,94.3,0.0849476989575713,NA,NA,NA,0
2008-07-03T05:00:00Z,2008-07-03T01:54:44Z,12.93,95.1,0.0730252148933508,0,0,0,0
2008-07-03T05:30:00Z,2008-07-03T02:24:44Z,12.55,95.1,0.0712295019226252,NA,NA,NA,0
2008-07-03T06:00:00Z,2008-07-03T02:54:44Z,12.55,95.1,0.0712295019226252,0,0,0,0
2008-07-03T06:30:00Z,2008-07-03T03:24:44Z,12.55,96.9,0.0450635624408444,NA,NA,NA,0
2008-07-03T07:00:00Z,2008-07-03T03:54:44Z,12.55,97.6,0.034887919309041,0,0,0,0
2008-07-03T07:30:00Z,2008-07-03T04:24:44Z,12.16,97.6,0.034005081847801,NA,NA,NA,0
2008-07-03T08:00:00Z,2008-07-03T04:54:44Z,12.16,96.9,0.0439232307200761,0,0,0,0
