TIMESTAMP,solar_TIMESTAMP,AUT_PAT_TRE_Pce_Js_1,AUT_PAT_TRE_Pce_Js_2,AUT_PAT_TRE_Pce_Js_3
2007-04-22T08:59:59Z,2007-04-22T09:47:24Z,7.354928315304303e-4,6.771201098670769e-4,6.056283752158374e-4
2007-04-22T09:30:00Z,2007-04-22T10:17:25Z,7.859893472882839e-4,8.132708336913623e-4,7.731094053077438e-4
2007-04-22T10:00:00Z,2007-04-22T10:47:25Z,9.270976821991185e-4,9.422520335580827e-4,8.567653395471558e-4
2007-04-22T10:29:59Z,2007-04-22T11:17:24Z,9.824773404542907e-4,0.0010096122847111362,9.440215081881728e-4
2007-04-22T11:00:00Z,2007-04-22T11:47:25Z,0.0010012411406246948,0.001078923053596856,9.187188512090101e-4
2007-04-22T11:30:00Z,2007-04-22T12:17:25Z,0.0010392289295028752,0.001078923053596856,8.324998625630748e-4
2007-04-22T11:59:59Z,2007-04-22T12:47:24Z,0.0010201580897035716,0.0010096122847111362,7.731094053077438e-4
2007-04-22T12:30:00Z,2007-04-22T13:17:25Z,0.0010012411406246948,9.925905362398954e-4,7.155162582703567e-4
2007-04-22T13:00:00Z,2007-04-22T13:47:25Z,0.0010201580897035716,9.925905362398954e-4,6.818128538697771e-4
2007-04-22T13:29:59Z,2007-04-22T14:17:24Z,0.0010012411406246948,9.589108611038829e-4,6.596961792252885e-4
2007-04-22T14:00:00Z,2007-04-22T14:47:25Z,0.0010012411406246948,9.756902137522934e-4,6.596961792252885e-4
2007-04-22T14:30:00Z,2007-04-22T15:17:25Z,9.638659651062462e-4,9.422520335580827e-4,6.163026288093406e-4
2007-04-22T14:59:59Z,2007-04-22T15:47:24Z,9.45406308390291e-4,9.257132979256788e-4,5.950235178812565e-4
2007-04-22T15:30:00Z,2007-04-22T16:17:25Z,8.730713813905691e-4,9.092942327147395e-4,5.532958092250304e-4
2007-04-22T16:00:00Z,2007-04-22T16:47:25Z,8.553603654782179e-4,8.929944282915541e-4,5.026856057020691e-4
2007-04-22T16:29:59Z,2007-04-22T17:17:24Z,8.031122540343868e-4,8.132708336913623e-4,4.927694389133061e-4
2007-04-22T17:00:00Z,2007-04-22T17:47:25Z,6.70182347088978e-4,6.196011411834114e-4,4.634318742818172e-4
2007-04-22T17:30:00Z,2007-04-22T18:17:25Z,5.764930874073175e-4,5.367431090299127e-4,4.347103332926218e-4
2007-04-22T17:59:59Z,2007-04-22T18:47:24Z,5.31557259245177e-4,4.96849356941326e-4,3.6113546894130967e-4
2007-04-22T18:30:00Z,2007-04-22T19:17:25Z,4.594798583875264e-4,4.326375997608126e-4,2.836546003613493e-4
2007-04-22T19:00:00Z,2007-04-22T19:47:25Z,3.386417633687839e-4,3.475637931716593e-4,2.4308006237314358e-4
2007-04-22T19:29:59Z,2007-04-22T20:17:24Z,2.1815485287168335e-4,2.2558891079022637e-4,1.8934564428109836e-4
2007-04-22T20:00:00Z,2007-04-22T20:47:25Z,1.7425269913225853e-4,2.0502141641953267e-4,1.462778787223177e-4
2007-04-22T20:30:00Z,2007-04-22T21:17:25Z,9.46567031143356e-5,1.281378868198571e-4,1.061865800773909e-4
2007-04-22T20:59:59Z,2007-04-22T21:47:24Z,1.1344947860800802e-4,1.6546690134599265e-4,7.529415220018873e-5
2007-04-22T21:30:00Z,2007-04-22T22:17:25Z,1.2313531729556837e-4,1.4651348293020727e-4,4.176510455757952e-5
2007-04-22T22:00:00Z,2007-04-22T22:47:25Z,7.668369546683988e-5,1.0172058245974367e-4,4.704835714186577e-5
2007-04-22T22:29:59Z,2007-04-22T23:17:24Z,5.960617018489006e-5,9.323847251593204e-5,5.246139149609324e-5
2007-04-22T23:00:00Z,2007-04-22T23:47:25Z,5.1060828229051784e-5,3.2646640171685247e-5,3.681630684433148e-5
2007-04-22T23:30:00Z,2007-04-23T00:17:35Z,1.5082516931485626e-5,1.381998862841291e-5,3.179024256529508e-5
2007-04-22T23:59:59Z,2007-04-23T00:47:34Z,9.13402775916422e-6,1.9734523544627465e-5,2.6923360119472233e-5
2007-04-23T00:30:00Z,2007-04-23T01:17:35Z,3.881979873724817e-6,1.381998862841291e-5,2.2230150026981776e-5
2007-04-23T01:00:00Z,2007-04-23T01:47:35Z,0,0,1.344703954973037e-5
2007-04-23T01:29:59Z,2007-04-23T02:17:34Z,0,0,9.420090777020713e-6
2007-04-23T02:00:00Z,2007-04-23T02:47:35Z,1.5082516931485626e-5,3.55907713476161e-6,5.708419114392028e-6
2007-04-23T02:30:00Z,2007-04-23T03:17:35Z,2.842248640900977e-5,2.602818173921669e-5,5.708419114392028e-6
2007-04-23T02:59:59Z,2007-04-23T03:47:34Z,5.917143773700364e-5,6.17505028357964e-5,0
2007-04-23T03:30:00Z,2007-04-23T04:17:35Z,6.753006884334152e-5,6.17505028357964e-5,0
2007-04-23T04:00:00Z,2007-04-23T04:47:35Z,6.753006884334152e-5,6.17505028357964e-5,0
2007-04-23T04:29:59Z,2007-04-23T05:17:34Z,6.753006884334152e-5,5.4123274921511964e-5,5.708419114392028e-6
2007-04-23T05:00:00Z,2007-04-23T05:47:35Z,6.753006884334152e-5,5.4123274921511964e-5,5.708419114392028e-6
2007-04-23T05:30:00Z,2007-04-23T06:17:35Z,7.61221917081101e-5,6.17505028357964e-5,2.4276056561948456e-6
2007-04-23T05:59:59Z,2007-04-23T06:47:34Z,5.917143773700364e-5,3.2646640171685247e-5,0
2007-04-23T06:30:00Z,2007-04-23T07:17:35Z,8.493580420421079e-5,6.17505028357964e-5,1.344703954973037e-5
2007-04-23T07:00:00Z,2007-04-23T07:47:35Z,6.753006884334152e-5,3.95525176847546e-5,0
2007-04-23T07:29:59Z,2007-04-23T08:17:34Z,2.3922847495437828e-4,1.4811120000325273e-4,6.979521996226434e-5
2007-04-23T08:00:00Z,2007-04-23T08:47:35Z,4.983433839561887e-4,2.935516622420525e-4,1.683840393671131e-4
2007-04-23T08:30:00Z,2007-04-23T09:17:35Z,6.807411185704577e-4,4.5035096430251476e-4,3.192049666912083e-4
2007-04-23T08:59:59Z,2007-04-23T09:47:34Z,8.308809264344351e-4,6.412624764248675e-4,5.156964220353807e-4
2007-04-23T09:30:00Z,2007-04-23T10:17:35Z,9.742189805442411e-4,9.203675082845378e-4,8.135139820855425e-4
2007-04-23T10:00:00Z,2007-04-23T10:47:35Z,0.0010880206317134635,0.0010745708868085038,0.0010549438867850831
2007-04-23T10:29:59Z,2007-04-23T11:17:34Z,0.0011271848954754898,0.0010047989575580482,0.0010549438867850831
2007-04-23T11:00:00Z,2007-04-23T11:47:35Z,0.0011271848954754898,0.001056940389720913,9.628085792865197e-4
2007-04-23T11:30:00Z,2007-04-23T12:17:35Z,0.0011271848954754898,0.0010745708868085038,8.376526332494127e-4
2007-04-23T11:59:59Z,2007-04-23T12:47:34Z,0.0012278484338419915,0.0011463569625415194,8.498324093843063e-4
2007-04-23T12:30:00Z,2007-04-23T13:17:35Z,0.0012073976721020895,0.0011646222510336324,7.896683253453403e-4
2007-04-23T13:00:00Z,2007-04-23T13:47:35Z,0.0011470012934870362,0.0011102100246062042,7.198719551797781e-4
2007-04-23T13:29:59Z,2007-04-23T14:17:34Z,0.0011271848954754898,0.0010220549300197824,6.416984977161389e-4
2007-04-23T14:00:00Z,2007-04-23T14:47:35Z,0.0011271848954754898,9.876668358166957e-4,6.199995188524292e-4
2007-04-23T14:30:00Z,2007-04-23T15:17:35Z,0.0011271848954754898,9.876668358166957e-4,6.199995188524292e-4
2007-04-23T14:59:59Z,2007-04-23T15:47:34Z,0.0010494756768069475,9.706580885851157e-4,5.774425698172072e-4
2007-04-23T15:30:00Z,2007-04-23T16:17:35Z,9.557824447789268e-4,9.038477332590192e-4,5.56582719675694e-4
2007-04-23T16:00:00Z,2007-04-23T16:47:35Z,9.37495565833764e-4,8.711712954876024e-4,4.956688025871493e-4
2007-04-23T16:29:59Z,2007-04-23T17:17:34Z,8.65831521412429e-4,7.605767812655896e-4,4.759176412091712e-4
2007-04-23T17:00:00Z,2007-04-23T17:47:35Z,8.482832635502025e-4,6.999835617145459e-4,4.759176412091712e-4
2007-04-23T17:30:00Z,2007-04-23T18:17:35Z,8.482832635502025e-4,6.70389868755227e-4,4.372438689235507e-4
2007-04-23T17:59:59Z,2007-04-23T18:47:34Z,8.482832635502025e-4,6.412624764248675e-4,3.7222511398677413e-4
2007-04-23T18:30:00Z,2007-04-23T19:17:35Z,7.295014542997117e-4,5.159297092074165e-4,3.454005688215182e-4
2007-04-23T19:00:00Z,2007-04-23T19:47:35Z,6.332525164299662e-4,4.5035096430251476e-4,2.524674086842065e-4
2007-04-23T19:29:59Z,2007-04-23T20:17:34Z,5.273478624647697e-4,3.7549684932029705e-4,1.9040087578675103e-4
2007-04-23T20:00:00Z,2007-04-23T20:47:35Z,4.012129060720204e-4,3.0489682860311524e-4,1.7564437046952764e-4
2007-04-23T20:30:00Z,2007-04-23T21:17:35Z,3.2342890974517053e-4,2.3868024897860158e-4,1.4015078814530972e-4
2007-04-23T20:59:59Z,2007-04-23T21:47:34Z,2.6254972448142743e-4,1.7707333909042978e-4,1.0036099933550349e-4
2007-04-23T21:30:00Z,2007-04-23T22:17:35Z,2.0538446954255246e-4,1.3874593604008254e-4,7.570327401304961e-5
2007-04-23T22:00:00Z,2007-04-23T22:47:35Z,1.4199551205311138e-4,7.762031296315426e-5,4.1990055505339924e-5
2007-04-23T22:29:59Z,2007-04-23T23:17:34Z,9.396083548670578e-5,3.2646640171685247e-5,3.681630684433148e-5
2007-04-23T23:00:00Z,2007-04-23T23:47:35Z,1.0293574570001117e-4,7.712295333461187e-5,1.351915110756219e-5
2007-04-23T23:30:00Z,2007-04-24T00:17:45Z,4.3111682889945005e-5,1.9609803857434957e-5,1.351915110756219e-5
2007-04-23T23:59:59Z,2007-04-24T00:47:44Z,1.5046332923575941e-5,3.536699105633236e-6,9.470534031559094e-6
2007-04-24T00:30:00Z,2007-04-24T01:17:45Z,9.112157213844016e-6,0,5.738942632701448e-6
2007-04-24T01:00:00Z,2007-04-24T01:47:45Z,0,0,2.4405675518031517e-6
2007-04-24T01:29:59Z,2007-04-24T02:17:44Z,0,0,2.4405675518031517e-6
2007-04-24T02:00:00Z,2007-04-24T02:47:45Z,3.872702893222274e-6,3.536699105633236e-6,0
2007-04-24T02:30:00Z,2007-04-24T03:17:45Z,1.5046332923575941e-5,3.536699105633236e-6,0
2007-04-24T02:59:59Z,2007-04-24T03:47:44Z,2.1491830477041816e-5,8.319123557275039e-6,0
2007-04-24T03:30:00Z,2007-04-24T04:17:45Z,4.3111682889945005e-5,8.319123557275039e-6,2.4405675518031517e-6
2007-04-24T04:00:00Z,2007-04-24T04:47:45Z,6.736581878423166e-5,1.3732797263558827e-5,9.470534031559094e-6
2007-04-24T04:29:59Z,2007-04-24T05:17:44Z,4.3111682889945005e-5,3.536699105633236e-6,1.351915110756219e-5
2007-04-24T05:00:00Z,2007-04-24T05:47:45Z,3.5574121282784626e-5,0,1.351915110756219e-5
2007-04-24T05:30:00Z,2007-04-24T06:17:45Z,5.902780176516835e-5,1.9609803857434957e-5,9.470534031559094e-6
2007-04-24T05:59:59Z,2007-04-24T06:47:44Z,8.472839943826948e-5,3.9301260852170005e-5,1.351915110756219e-5
2007-04-24T06:30:00Z,2007-04-24T07:17:45Z,1.6206112889943498e-4,1.1968926173903476e-4,5.86282903935997e-5
2007-04-24T07:00:00Z,2007-04-24T07:47:45Z,4.1359566017956927e-4,3.1424833765728743e-4,1.621005412182449e-4
2007-04-24T07:29:59Z,2007-04-24T08:17:44Z,7.111772845393458e-4,5.12377293283775e-4,2.8689118700656974e-4
2007-04-24T08:00:00Z,2007-04-24T08:47:45Z,7.440124597845883e-4,5.942755735015632e-4,3.653142363841466e-4
2007-04-24T08:30:00Z,2007-04-24T09:17:45Z,8.810828190834582e-4,7.859298502721016e-4,5.391901855014382e-4
2007-04-24T08:59:59Z,2007-04-24T09:47:44Z,9.900226649972054e-4,9.468297069331666e-4,7.242759457458737e-4
2007-04-24T09:30:00Z,2007-04-24T10:17:45Z,0.0011239737996302048,0.001066639614909284,8.923705565056271e-4
2007-04-24T10:00:00Z,2007-04-24T10:47:45Z,0.0012243096227575988,0.0011198422651773241,9.559544672027081e-4
2007-04-24T10:29:59Z,2007-04-24T11:17:44Z,0.0013074539346098549,0.0011559395548349793,9.950246228931333e-4
2007-04-24T11:00:00Z,2007-04-24T11:47:45Z,0.001328647086633208,0.0011741785135067613,9.302923563978693e-4
2007-04-24T11:30:00Z,2007-04-24T12:17:45Z,0.0012864245660093687,0.001137827659734275,8.428634974865056e-4
2007-04-24T11:59:59Z,2007-04-24T12:47:44Z,0.0012655580189214366,0.001137827659734275,7.826532708425362e-4
2007-04-24T12:30:00Z,2007-04-24T13:17:45Z,0.001328647086633208,0.0011741785135067613,7.590838918657643e-4
2007-04-24T13:00:00Z,2007-04-24T13:47:45Z,0.001203925930981794,0.001066639614909284,6.788765800866598e-4
2007-04-24T13:29:59Z,2007-04-24T14:17:44Z,0.0012243096227575988,0.0010491548066269313,6.566070477705909e-4
2007-04-24T14:00:00Z,2007-04-24T14:47:45Z,0.0012864245660093687,0.0010317938451741221,6.677061080019749e-4
2007-04-24T14:30:00Z,2007-04-24T15:17:45Z,0.0012655580189214366,0.0010317938451741221,6.129218724418185e-4
2007-04-24T14:59:59Z,2007-04-24T15:47:44Z,0.001163635075120516,9.468297069331666e-4,5.495126647825812e-4
2007-04-24T15:30:00Z,2007-04-24T16:17:45Z,0.0011239737996302048,9.635786777522712e-4,5.495126647825812e-4
2007-04-24T16:00:00Z,2007-04-24T16:47:45Z,9.531151888573426e-4,7.704906417886466e-4,4.787223205481299e-4
2007-04-24T16:29:59Z,2007-04-24T17:17:44Z,9.348852597313432e-4,7.399629425676392e-4,4.494293546852782e-4
2007-04-24T17:00:00Z,2007-04-24T17:47:45Z,8.810828190834582e-4,6.511669262178324e-4,4.494293546852782e-4
2007-04-24T17:30:00Z,2007-04-24T18:17:45Z,7.606432464695983e-4,5.665181876373342e-4,4.207631108523541e-4
2007-04-24T17:59:59Z,2007-04-24T18:47:44Z,5.703814079324389e-4,4.0959968545149837e-4,3.1239306895401676e-4
2007-04-24T18:30:00Z,2007-04-24T19:17:45Z,4.970356876942352e-4,3.373795478789781e-4,2.538981710357136e-4
2007-04-24T19:00:00Z,2007-04-24T19:47:45Z,4.6866740128694104e-4,3.0286196877859193e-4,2.2207983761005624e-4
2007-04-24T19:29:59Z,2007-04-24T20:17:44Z,4.4085369330201807e-4,2.915960533935366e-4,1.91466813906449e-4
2007-04-24T20:00:00Z,2007-04-24T20:47:45Z,4.001755674563216e-4,2.694288950923699e-4,1.621005412182449e-4
2007-04-24T20:30:00Z,2007-04-24T21:17:45Z,3.101705934330118e-4,2.371044009721787e-4,1.3403732763639126e-4
2007-04-24T20:59:59Z,2007-04-24T21:47:44Z,2.5018174341809096e-4,1.957852328092713e-4,1.0091200048958308e-4
2007-04-24T21:30:00Z,2007-04-24T22:17:45Z,2.2722164296778204e-4,1.8578347280229053e-4,7.611644257799506e-5
2007-04-24T22:00:00Z,2007-04-24T22:47:45Z,1.6206112889943498e-4,1.3784597770392164e-4,7.017558180051758e-5
2007-04-24T22:29:59Z,2007-04-24T23:17:44Z,1.5176787284510367e-4,1.4714880469515637e-4,6.434478512708896e-5
2007-04-24T23:00:00Z,2007-04-24T23:47:45Z,1.0369808090901172e-4,1.1108214684864787e-4,2.2551584389033853e-5
2007-04-24T23:30:00Z,2007-04-25T00:17:54Z,1.1316910932826483e-4,1.0237771771411537e-4,1.3640906221923244e-5
2007-04-24T23:59:59Z,2007-04-25T00:47:53Z,1.2283039912420644e-4,8.547425858887795e-5,2.4624515360897826e-6
2007-04-25T00:30:00Z,2007-04-25T01:17:54Z,8.535338557816138e-5,1.9651218006378824e-5,1.3640906221923244e-5
2007-04-25T01:00:00Z,2007-04-25T01:47:54Z,1.1316910932826483e-4,3.9384690993753374e-5,2.4624515360897826e-6
2007-04-25T01:29:59Z,2007-04-25T02:17:53Z,1.529032397953204e-4,7.728809666902326e-5,0
2007-04-25T02:00:00Z,2007-04-25T02:47:54Z,1.2283039912420644e-4,8.547425858887795e-5,1.3640906221923244e-5
2007-04-25T02:30:00Z,2007-04-25T03:17:54Z,1.2283039912420644e-4,7.728809666902326e-5,1.3640906221923244e-5
2007-04-25T02:59:59Z,2007-04-25T03:47:53Z,1.4270208968015586e-4,5.389282820688173e-5,5.7904774328265425e-6
2007-04-25T03:30:00Z,2007-04-25T04:17:54Z,9.442371217224112e-5,1.3761750029566967e-5,3.735100330610815e-5
2007-04-25T04:00:00Z,2007-04-25T04:47:54Z,7.649569566794924e-5,8.336632723297709e-6,5.91633500623298e-5
2007-04-25T04:29:59Z,2007-04-25T05:17:53Z,7.649569566794924e-5,1.3761750029566967e-5,7.681420828194758e-5
2007-04-25T05:00:00Z,2007-04-25T05:47:54Z,9.442371217224112e-5,3.2508354383170014e-5,9.543497563303895e-5
2007-04-25T05:30:00Z,2007-04-25T06:17:54Z,1.326763628469425e-4,5.389282820688173e-5,1.1494417807480375e-4
2007-04-25T05:59:59Z,2007-04-25T06:47:53Z,2.0641902001796e-4,9.383975981175344e-5,1.4223859097767653e-4
2007-04-25T06:30:00Z,2007-04-25T07:17:54Z,3.2509209466431845e-4,1.66549102250243e-4,1.5640635213119654e-4
2007-04-25T07:00:00Z,2007-04-25T07:47:54Z,5.901706173392785e-4,3.264836723268705e-4,1.93267600552662e-4
2007-04-25T07:29:59Z,2007-04-25T08:17:53Z,8.009011229686155e-4,4.7405639372691483e-4,2.5631569091843104e-4
2007-04-25T08:00:00Z,2007-04-25T08:47:54Z,8.706459400889419e-4,5.404644581068853e-4,3.067408833614562e-4
2007-04-25T08:30:00Z,2007-04-25T09:17:54Z,9.611577323749348e-4,6.097447686236055e-4,3.59774662786685e-4
2007-04-25T08:59:59Z,2007-04-25T09:47:53Z,0.0011336572072026428,7.26590275936857e-4,4.6365692778363524e-4
2007-04-25T09:30:00Z,2007-04-25T10:17:54Z,0.0012557304219266972,7.878052303033832e-4,5.342191174129354e-4
2007-04-25T10:00:00Z,2007-04-25T10:47:54Z,0.0012766422282248103,7.878052303033832e-4,5.761001738139843e-4
2007-04-25T10:29:59Z,2007-04-25T11:17:53Z,0.0011336572072026428,6.819045436074657e-4,5.445827511464289e-4
2007-04-25T11:00:00Z,2007-04-25T11:47:54Z,9.611577323749348e-4,5.678318138269033e-4,4.6365692778363524e-4
2007-04-25T11:30:00Z,2007-04-25T12:17:54Z,8.529894768685754e-4,4.611198400550637e-4,3.7802449238214723e-4
2007-04-25T11:59:59Z,2007-04-25T12:47:53Z,8.009011229686155e-4,4.1052845969242715e-4,3.68864004725286e-4
2007-04-25T12:30:00Z,2007-04-25T13:17:54Z,6.524467992712692e-4,3.4990752226239186e-4,3.418099342241443e-4
2007-04-25T13:00:00Z,2007-04-25T13:47:54Z,3.635557706047444e-4,1.9621416720564435e-4,2.2418139151960065e-4
2007-04-25T13:29:59Z,2007-04-25T14:17:53Z,1.6327596001189918e-4,8.547425858887795e-5,1.2841405732317941e-4
2007-04-25T14:00:00Z,2007-04-25T14:47:54Z,6.786075533510755e-5,3.9384690993753374e-5,7.681420828194758e-5
2007-04-25T14:30:00Z,2007-04-25T15:17:54Z,3.583342084905346e-5,2.5918120009594843e-5,4.799115248457956e-5
2007-04-25T14:59:59Z,2007-04-25T15:47:53Z,0,3.5441300515869205e-6,3.225126380032597e-5
2007-04-25T15:30:00Z,2007-04-25T16:17:54Z,0,0,2.7313227849088346e-5
2007-04-25T16:00:00Z,2007-04-25T16:47:54Z,0,3.5441300515869205e-6,3.225126380032597e-5
2007-04-25T16:29:59Z,2007-04-25T17:17:53Z,9.178055414661772e-6,3.5441300515869205e-6,4.260079286010208e-5
2007-04-25T17:00:00Z,2007-04-25T17:47:54Z,4.3426545152556534e-5,8.336632723297709e-6,5.351421588600348e-5
2007-04-25T17:30:00Z,2007-04-25T18:17:54Z,9.442371217224112e-5,2.5918120009594843e-5,7.681420828194758e-5
2007-04-25T17:59:59Z,2007-04-25T18:47:53Z,1.6327596001189918e-4,5.389282820688173e-5,1.018426132166395e-4
2007-04-25T18:30:00Z,2007-04-25T19:17:54Z,2.7583300166973603e-4,1.1994780090221339e-4,1.7090769803295333e-4
2007-04-25T19:00:00Z,2007-04-25T19:47:54Z,3.3776986540210515e-4,1.4746834095765476e-4,2.0087957175039768e-4
2007-04-25T19:29:59Z,2007-04-25T20:17:53Z,4.033022677212037e-4,1.9621416720564435e-4,2.0087957175039768e-4
2007-04-25T20:00:00Z,2007-04-25T20:47:54Z,3.899117039549294e-4,2.2708017293961424e-4,2.0087957175039768e-4
2007-04-25T20:30:00Z,2007-04-25T21:17:54Z,3.2509209466431845e-4,2.1666110195156835e-4,1.93267600552662e-4
2007-04-25T20:59:59Z,2007-04-25T21:47:53Z,2.879282117541299e-4,1.9621416720564435e-4,1.7828085587243427e-4
2007-04-25T21:30:00Z,2007-04-25T22:17:54Z,2.7583300166973603e-4,1.8618977182820737e-4,1.5640635213119654e-4
2007-04-25T22:00:00Z,2007-04-25T22:47:54Z,2.4044094441546887e-4,1.8618977182820737e-4,1.4223859097767653e-4
2007-04-25T22:29:59Z,2007-04-25T23:17:53Z,1.8452273462072578e-4,1.2897005025897098e-4,1.0834639993100342e-4
2007-04-25T23:00:00Z,2007-04-25T23:47:54Z,6.938586468064478e-5,5.482544899268633e-5,7.120847629587023e-5
2007-04-25T23:30:00Z,2007-04-26T00:18:03Z,4.4396614270377836e-5,3.306796465905887e-5,5.9488651821481397e-5
2007-04-25T23:59:59Z,2007-04-26T00:48:02Z,2.2128534496241235e-5,2.636350513805232e-5,4.8254242004023004e-5
2007-04-26T00:30:00Z,2007-04-26T01:18:03Z,1.5491194363504957e-5,1.9988322491906137e-5,4.283398603970736e-5
2007-04-26T01:00:00Z,2007-04-26T01:48:03Z,3.9867471214001735e-6,8.47914601121899e-6,3.242728271834291e-5
2007-04-26T01:29:59Z,2007-04-26T02:18:02Z,3.9867471214001735e-6,1.9988322491906137e-5,3.242728271834291e-5
2007-04-26T02:00:00Z,2007-04-26T02:48:03Z,0,3.604611352338941e-6,3.242728271834291e-5
2007-04-26T02:30:00Z,2007-04-26T03:18:03Z,1.5491194363504957e-5,1.3997413833103734e-5,2.267430228770512e-5
2007-04-26T02:59:59Z,2007-04-26T03:48:02Z,1.5491194363504957e-5,1.9988322491906137e-5,3.242728271834291e-5
2007-04-26T03:30:00Z,2007-04-26T04:18:03Z,2.2128534496241235e-5,2.636350513805232e-5,3.242728271834291e-5
2007-04-26T04:00:00Z,2007-04-26T04:48:03Z,3.663226288845392e-5,3.306796465905887e-5,3.242728271834291e-5
2007-04-26T04:29:59Z,2007-04-26T05:18:02Z,4.4396614270377836e-5,3.306796465905887e-5,4.283398603970736e-5
2007-04-26T05:00:00Z,2007-04-26T05:48:03Z,6.938586468064478e-5,4.732344364531476e-5,4.8254242004023004e-5
2007-04-26T05:30:00Z,2007-04-26T06:18:03Z,6.938586468064478e-5,1.9988322491906137e-5,4.8254242004023004e-5
2007-04-26T05:59:59Z,2007-04-26T06:48:02Z,1.5640350504076057e-4,5.482544899268633e-5,4.283398603970736e-5
2007-04-26T06:30:00Z,2007-04-26T07:18:03Z,3.457664668008745e-4,1.3123775325466663e-4,5.3808019205102695e-5
2007-04-26T07:00:00Z,2007-04-26T07:48:03Z,6.524467992712692e-4,2.748962654276108e-4,5.9488651821481397e-5
2007-04-26T07:29:59Z,2007-04-26T08:18:02Z,8.747658782894976e-4,4.1809825438283044e-4,1.7187181349434375e-4
2007-04-26T08:00:00Z,2007-04-26T08:48:03Z,9.112369164946592e-4,5.09621971212035e-4,2.998781131385011e-4
2007-04-26T08:30:00Z,2007-04-26T09:18:03Z,9.86039624149734e-4,6.213128353452982e-4,4.5655561458793613e-4
2007-04-26T08:59:59Z,2007-04-26T09:48:02Z,0.0011841810697841763,7.560385816770065e-4,6.010992855191386e-4
2007-04-26T09:30:00Z,2007-04-26T10:18:03Z,0.001332702527746771,8.839810553516343e-4,7.362620023257655e-4
2007-04-26T10:00:00Z,2007-04-26T10:48:03Z,0.0014439566861395067,0.0010023947956809966,8.821182992889481e-4
2007-04-26T10:29:59Z,2007-04-26T11:18:02Z,0.0015128414616262047,0.0010907581529662465,9.461405223968033e-4
2007-04-26T11:00:00Z,2007-04-26T11:48:03Z,0.0015361653973425225,0.0011823467922120602,9.331803864501278e-4
2007-04-26T11:30:00Z,2007-04-26T12:18:03Z,0.001466738293862992,0.001201057840905397,9.202983785562389e-4
2007-04-26T11:59:59Z,2007-04-26T12:48:02Z,0.0014213535090539064,0.0012579886304884117,9.331803864501278e-4
2007-04-26T12:30:00Z,2007-04-26T13:18:03Z,0.0013766778949373011,0.0012388781264714235,8.078307247143913e-4
2007-04-26T13:00:00Z,2007-04-26T13:48:03Z,0.0012048929674019703,0.0011637676467174743,6.673647845841988e-4
