TIMESTAMP,solar_TIMESTAMP,ESP_SAN_A2_45I_Oeu_Jt_1,ESP_SAN_A2_45I_Oeu_Jt_2,ESP_SAN_A2_45I_Oeu_Jt_3
2013-06-12T09:30:00Z,2013-06-12T09:06:26Z,0.0025673251926977693,0.007465137494736843,0.003069063080260303
2013-06-12T10:00:00Z,2013-06-12T09:36:26Z,0.0028661096348884386,0.008485676568421053,0.00305951147505423
2013-06-12T10:30:00Z,2013-06-12T10:06:26Z,0.0030388436916835705,0.0071951737684210525,0.0029740747722342732
2013-06-12T11:00:00Z,2013-06-12T10:36:26Z,0.0027947836713995947,0.007863888042105263,0.003054837114967462
2013-06-12T11:30:00Z,2013-06-12T11:06:26Z,0.0032490766328600405,0.008405675810526316,0.003176483817787419
2013-06-12T12:00:00Z,2013-06-12T11:36:26Z,0.0033807079918864104,0.008566967284210528,0.003687614945770065
2013-06-12T12:30:00Z,2013-06-12T12:06:26Z,0.0031750685801217042,0.0089822388,0.0033170878741865507
2013-06-12T13:00:00Z,2013-06-12T12:36:26Z,0.003289104381338743,0.00798897945263158,0.003732458069414316
2013-06-12T13:30:00Z,2013-06-12T13:06:26Z,0.003207459290060852,0.008401458063157894,0.0038977026247288497
2013-06-12T14:00:00Z,2013-06-12T13:36:26Z,0.004059090263691684,0.008432534757894738,0.0040645437744034705
2013-06-12T14:30:00Z,2013-06-12T14:06:26Z,0.003695196146044625,0.008973854105263157,0.0033586358568329718
2013-06-12T15:00:00Z,2013-06-12T14:36:26Z,0.002971921135902637,0.009666834863157897,0.0038608675271149676
2013-06-12T15:30:00Z,2013-06-12T15:06:26Z,0.003464102677484787,0.009427609642105265,0.0036446300867678957
2013-06-12T16:00:00Z,2013-06-12T15:36:26Z,0.00368693813387424,0.008694438378947367,0.00383252104121475
2013-06-12T16:30:00Z,2013-06-12T16:06:26Z,0.003362734016227181,0.008255501052631578,0.003583909501084598
2013-06-12T17:00:00Z,2013-06-12T16:36:26Z,0.0030384938742393512,0.005808572084210526,0.002999120542299349
2013-06-12T17:30:00Z,2013-06-12T17:06:26Z,0.002644628945233266,0.004752123031578947,0.0024222397613882863
2013-06-12T18:00:00Z,2013-06-12T17:36:26Z,0.002373364989858012,0.003117772252631579,0.001636877093275488
2013-06-12T18:30:00Z,2013-06-12T18:06:26Z,0.0016174389249492902,0.0025027712421052633,0.0011676184815618221
2013-06-12T19:00:00Z,2013-06-12T18:36:26Z,0.001190854827586207,0.0019711478947368423,9.181260303687635e-4
2013-06-12T19:30:00Z,2013-06-12T19:06:26Z,0.001098637809330629,0.001383799452631579,6.908620390455531e-4
2013-06-12T20:00:00Z,2013-06-12T19:36:26Z,0.0010980337322515213,0.0013985607368421054,8.827962906724513e-4
2013-06-12T20:30:00Z,2013-06-12T20:06:26Z,9.63577809330629e-4,0.0014839922105263157,6.908620390455531e-4
2013-06-12T21:00:00Z,2013-06-12T20:36:26Z,0.0010090641987829617,0.0016446373263157895,6.908620390455531e-4
2013-06-12T21:30:00Z,2013-06-12T21:06:26Z,9.8771154158215e-4,0.0013095851368421054,6.908620390455531e-4
2013-06-12T22:00:00Z,2013-06-12T21:36:26Z,9.71888275862069e-4,0.001126664357894737,6.908620390455531e-4
2013-06-12T22:30:00Z,2013-06-12T22:06:26Z,0.0010354462677484787,0.0011128663368421053,6.908620390455531e-4
2013-06-12T23:00:00Z,2013-06-12T22:36:26Z,0.001037872393509128,0.0012499768000000001,6.908620390455531e-4
2013-06-12T23:30:00Z,2013-06-12T23:06:26Z,0.0010294406288032455,0.0012145096210526315,6.908620390455531e-4
2013-06-13T00:00:00Z,2013-06-12T23:36:26Z,0.0010862014807302232,0.0011007158526315792,6.908620390455531e-4
2013-06-13T00:30:00Z,2013-06-13T00:06:14Z,0.0010679442799188643,0.0012361246526315789,6.908620390455531e-4
2013-06-13T01:00:00Z,2013-06-13T00:36:14Z,0.0010057367545638948,0.0014153044631578949,6.908620390455531e-4
2013-06-13T01:30:00Z,2013-06-13T01:06:14Z,0.001034432393509128,0.0010322368631578947,6.908620390455531e-4
2013-06-13T02:00:00Z,2013-06-13T01:36:14Z,0.0010725933265720083,0.0013378486736842104,6.908620390455531e-4
2013-06-13T02:30:00Z,2013-06-13T02:06:14Z,0.0010580587829614606,9.936982736842106e-4,6.908620390455531e-4
2013-06-13T03:00:00Z,2013-06-13T02:36:14Z,0.0011295132048681543,0.001130964210526316,6.908620390455531e-4
2013-06-13T03:30:00Z,2013-06-13T03:06:14Z,0.0011721812373225154,0.0010204380631578947,6.908620390455531e-4
2013-06-13T04:00:00Z,2013-06-13T03:36:14Z,0.0011835582352941179,0.0012357175368421054,6.908620390455531e-4
2013-06-13T04:30:00Z,2013-06-13T04:06:14Z,0.001150773387423935,0.0012341902315789472,6.908620390455531e-4
2013-06-13T05:00:00Z,2013-06-13T04:36:14Z,0.0012165095131845842,0.0018423786105263161,6.908620390455531e-4
2013-06-13T05:30:00Z,2013-06-13T05:06:14Z,0.0019514959229208926,0.0032594134105263157,0.001134432169197397
2013-06-13T06:00:00Z,2013-06-13T05:36:14Z,0.0025632030223123737,0.005451423031578948,0.001786255661605206
2013-06-13T06:30:00Z,2013-06-13T06:06:14Z,0.002611126734279919,0.007042848231578948,0.0027128746203904557
2013-06-13T07:00:00Z,2013-06-13T06:36:14Z,0.00349731275862069,0.008101500147368422,0.0032827983080260304
2013-06-13T07:30:00Z,2013-06-13T07:06:14Z,0.003651600182555781,0.008208866105263158,0.0038605329067245117
2013-06-13T08:00:00Z,2013-06-13T07:36:14Z,0.003740055780933063,0.010456122168421053,0.004101891388286334
2013-06-13T08:30:00Z,2013-06-13T08:06:14Z,0.003992773874239352,0.010016899557894737,0.0045213078308026025
2013-06-13T09:00:00Z,2013-06-13T08:36:14Z,0.003770394847870183,0.010783740294736843,0.004419748893709327
2013-06-13T09:30:00Z,2013-06-13T09:06:14Z,0.002771692515212982,0.01099336277894737,0.004529988611713665
2013-06-13T10:00:00Z,2013-06-13T09:36:14Z,0.004189474705882353,0.011164928652631582,0.004584998351409978
2013-06-13T10:30:00Z,2013-06-13T10:06:14Z,0.0041100589046653155,0.011412868357894738,0.004770907505422993
2013-06-13T11:00:00Z,2013-06-13T10:36:14Z,0.004370211176470589,0.010624126421052633,0.0049839949891540124
2013-06-13T11:30:00Z,2013-06-13T11:06:14Z,0.004473682028397567,0.011974519221052632,0.005345930607375271
2013-06-13T12:00:00Z,2013-06-13T11:36:14Z,0.004442762434077079,0.01057548987368421,0.005032527418655098
2013-06-13T12:30:00Z,2013-06-13T12:06:14Z,0.00502295551724138,0.012899734547368421,0.005412009370932755
2013-06-13T13:00:00Z,2013-06-13T12:36:14Z,0.004585516004056795,0.012515367431578947,0.005436260303687635
2013-06-13T13:30:00Z,2013-06-13T13:06:14Z,0.004512304969574037,0.010113868252631579,0.005356904490238612
2013-06-13T14:00:00Z,2013-06-13T13:36:14Z,0.005178024016227181,0.012064767263157895,0.005370747418655097
2013-06-13T14:30:00Z,2013-06-13T14:06:14Z,0.004780122352941177,0.01199203134736842,0.005268698590021692
2013-06-13T15:00:00Z,2013-06-13T14:36:14Z,0.00484462906693712,0.012280327221052633,0.005142042255965293
2013-06-13T15:30:00Z,2013-06-13T15:06:14Z,0.0047316645841785,0.00998186452631579,0.005180523036876356
2013-06-13T16:00:00Z,2013-06-13T15:36:14Z,0.004195947464503043,0.010586205810526316,0.0048549659652928415
2013-06-13T16:30:00Z,2013-06-13T16:06:14Z,0.0046316622515212985,0.009264643410526317,0.005212453731019523
2013-06-13T17:00:00Z,2013-06-13T16:36:14Z,0.004606511683569981,0.008078688757894737,0.004795403210412148
2013-06-13T17:30:00Z,2013-06-13T17:06:14Z,0.0039902773630831655,0.007172832421052632,0.003947572147505423
2013-06-13T18:00:00Z,2013-06-13T17:36:14Z,0.003536182596348885,0.0056087943789473686,0.003372314186550976
2013-06-13T18:30:00Z,2013-06-13T18:06:14Z,0.002375738174442191,0.003915785642105264,0.001882481670281996
2013-06-13T19:00:00Z,2013-06-13T18:36:14Z,0.0019527121501014201,0.0027976904631578947,0.0012827732537960953
2013-06-13T19:30:00Z,2013-06-13T19:06:14Z,0.0016196951724137933,0.002371703494736842,0.0011457855531453363
2013-06-13T20:00:00Z,2013-06-13T19:36:14Z,0.0015608312778904667,0.001728595747368421,9.609059869848156e-4
2013-06-13T20:30:00Z,2013-06-13T20:06:14Z,0.0014202756592292093,0.001589124652631579,9.276070065075922e-4
2013-06-13T21:00:00Z,2013-06-13T20:36:14Z,0.0013633746653144018,0.0014766992210526316,8.885444468546638e-4
2013-06-13T21:30:00Z,2013-06-13T21:06:14Z,0.0011101998985801219,0.0017180166315789473,6.908620390455531e-4
2013-06-13T22:00:00Z,2013-06-13T21:36:14Z,0.0010461624949290062,0.0013639770315789475,6.908620390455531e-4
2013-06-13T22:30:00Z,2013-06-13T22:06:14Z,9.173844624746451e-4,0.0014397481684210527,6.908620390455531e-4
2013-06-13T23:00:00Z,2013-06-13T22:36:14Z,9.173844624746451e-4,0.0013282099789473684,6.908620390455531e-4
2013-06-13T23:30:00Z,2013-06-13T23:06:14Z,9.515192089249493e-4,0.0013399358736842107,6.908620390455531e-4
2013-06-14T00:00:00Z,2013-06-13T23:36:14Z,9.75528823529412e-4,0.0012884471157894738,6.908620390455531e-4
2013-06-14T00:30:00Z,2013-06-14T00:06:02Z,9.915501825557812e-4,0.0012214960421052634,6.908620390455531e-4
2013-06-14T01:00:00Z,2013-06-14T00:36:02Z,9.455465720081137e-4,0.0010073129263157895,6.908620390455531e-4
2013-06-14T01:30:00Z,2013-06-14T01:06:02Z,9.470354969574038e-4,0.0010499673894736842,6.908620390455531e-4
2013-06-14T02:00:00Z,2013-06-14T01:36:02Z,9.65825963488844e-4,0.001227590947368421,6.908620390455531e-4
2013-06-14T02:30:00Z,2013-06-14T02:06:02Z,9.404200405679515e-4,0.001219995810526316,6.908620390455531e-4
2013-06-14T03:00:00Z,2013-06-14T02:36:02Z,9.279881744421908e-4,0.0011223952210526317,6.908620390455531e-4
2013-06-14T03:30:00Z,2013-06-14T03:06:02Z,9.958499391480732e-4,0.001032863705263158,6.908620390455531e-4
2013-06-14T04:00:00Z,2013-06-14T03:36:02Z,9.264200000000002e-4,0.0010807465263157894,6.908620390455531e-4
2013-06-14T04:30:00Z,2013-06-14T04:06:02Z,9.594762474645031e-4,0.0011793147157894738,6.908620390455531e-4
2013-06-14T05:00:00Z,2013-06-14T04:36:02Z,0.001077210486815416,0.0017625558315789477,6.908620390455531e-4
2013-06-14T05:30:00Z,2013-06-14T05:06:02Z,0.0020812813995943207,0.0034095175789473683,0.001377752060737527
2013-06-14T06:00:00Z,2013-06-14T05:36:02Z,0.002784581034482759,0.00505544132631579,0.002676074078091106
2013-06-14T06:30:00Z,2013-06-14T06:06:02Z,0.003150885659229209,0.007448599621052632,0.003454054360086768
2013-06-14T07:00:00Z,2013-06-14T06:36:02Z,0.003654220730223124,0.0074900166105263165,0.003698800824295011
2013-06-14T07:30:00Z,2013-06-14T07:06:02Z,0.004547236693711968,0.007945558526315791,0.004332628264642082
2013-06-14T08:00:00Z,2013-06-14T07:36:02Z,0.003603939432048682,0.00827978372631579,0.004802101930585683
2013-06-14T08:30:00Z,2013-06-14T08:06:02Z,0.003521620385395538,0.008602475642105263,0.005165185531453362
2013-06-14T09:00:00Z,2013-06-14T08:36:02Z,0.0036282081338742393,0.008868877663157896,0.0049635932104121466
2013-06-14T09:30:00Z,2013-06-14T09:06:02Z,0.0034172875862068966,0.007721946,0.004822121193058568
2013-06-14T10:00:00Z,2013-06-14T09:36:02Z,0.004610620223123733,0.008090248210526316,0.00492153917570499
2013-06-14T10:30:00Z,2013-06-14T10:06:02Z,0.004472897606490873,0.008361962905263158,0.005077997245119306
2013-06-14T11:00:00Z,2013-06-14T10:36:02Z,0.004048884989858012,0.00761347505263158,0.005081251453362256
2013-06-14T11:30:00Z,2013-06-14T11:06:02Z,0.00389411738336714,0.007503446757894738,0.004802195054229934
2013-06-14T12:00:00Z,2013-06-14T11:36:02Z,0.004682724969574037,0.007672931389473686,0.00498523284164859
2013-06-14T12:30:00Z,2013-06-14T12:06:02Z,0.004362856389452333,0.007572641031578947,0.004917243275488069
2013-06-14T13:00:00Z,2013-06-14T12:36:02Z,0.004385021277890467,0.007355561242105263,0.0050175342733188725
2013-06-14T13:30:00Z,2013-06-14T13:06:02Z,0.004238118924949291,0.0035058440421052634,0.00516489715835141
2013-06-14T14:00:00Z,2013-06-14T13:36:02Z,0.005105873772819474,0.005826020905263159,0.005145345553145336
2013-06-14T14:30:00Z,2013-06-14T14:06:02Z,0.004149806348884382,0.007306547347368421,0.00481964420824295
2013-06-14T15:00:00Z,2013-06-14T14:36:02Z,0.0039025751318458425,0.007614694168421053,0.004820459522776572
2013-06-14T15:30:00Z,2013-06-14T15:06:02Z,0.004050146470588236,0.006519484378947368,0.004820107960954447
2013-06-14T16:00:00Z,2013-06-14T15:36:02Z,0.003809789168356999,0.0058361650947368424,0.004745429869848157
2013-06-14T16:30:00Z,2013-06-14T16:06:02Z,0.004075461886409737,0.005661579389473684,0.004960449587852495
2013-06-14T17:00:00Z,2013-06-14T16:36:02Z,0.004001846896551724,0.00470898305263158,0.004323071496746204
2013-06-14T17:30:00Z,2013-06-14T17:06:02Z,0.003531831886409737,0.0040155512,0.0037201154880694147
2013-06-14T18:00:00Z,2013-06-14T17:36:02Z,0.0031775686815415823,0.003507463136842105,0.0029663318438177878
2013-06-14T18:30:00Z,2013-06-14T18:06:02Z,0.0025290695334685602,0.002845504021052632,0.002197422711496746
2013-06-14T19:00:00Z,2013-06-14T18:36:02Z,0.0023181029006085195,0.0022440130315789474,0.001548019175704989
2013-06-14T19:30:00Z,2013-06-14T19:06:02Z,0.002186207160243408,0.0021768868421052634,0.0012136551626898047
2013-06-14T20:00:00Z,2013-06-14T19:36:02Z,0.0019680776267748485,0.002084175957894737,0.0011841638611713667
2013-06-14T20:30:00Z,2013-06-14T20:06:02Z,0.0018767703245436108,0.0014648940631578947,0.0010719540347071586
2013-06-14T21:00:00Z,2013-06-14T20:36:02Z,0.0015548529006085194,0.0016240641894736843,0.0010503750976138828
2013-06-14T21:30:00Z,2013-06-14T21:06:02Z,0.001668077809330629,0.0017468370315789474,9.156704338394794e-4
2013-06-14T22:00:00Z,2013-06-14T21:36:02Z,0.0014197617241379313,0.0012226049894736842,6.908620390455531e-4
2013-06-14T22:30:00Z,2013-06-14T22:06:02Z,0.0012430807707910752,0.001595600694736842,6.908620390455531e-4
2013-06-14T23:00:00Z,2013-06-14T22:36:02Z,0.0012654628194726167,0.0013894559368421054,6.908620390455531e-4
2013-06-14T23:30:00Z,2013-06-14T23:06:02Z,0.0011756986206896552,0.0012788589684210529,6.908620390455531e-4
2013-06-15T00:00:00Z,2013-06-14T23:36:02Z,0.00119177168356998,0.0011125332842105264,6.908620390455531e-4
2013-06-15T00:30:00Z,2013-06-15T00:05:50Z,0.0011441367748478704,0.0011813852210526318,6.908620390455531e-4
2013-06-15T01:00:00Z,2013-06-15T00:35:50Z,0.0010956852738336713,0.001008039557894737,6.908620390455531e-4
2013-06-15T01:30:00Z,2013-06-15T01:05:50Z,9.992142799188641e-4,0.0012104389473684212,6.908620390455531e-4
2013-06-15T02:00:00Z,2013-06-15T01:35:50Z,9.478194726166329e-4,0.0012343581473684211,6.908620390455531e-4
2013-06-15T02:30:00Z,2013-06-15T02:05:50Z,0.0010281465314401625,0.0012695373894736843,6.908620390455531e-4
2013-06-15T03:00:00Z,2013-06-15T02:35:50Z,9.855499188640977e-4,0.0010789150315789475,6.908620390455531e-4
2013-06-15T03:30:00Z,2013-06-15T03:05:50Z,0.0010105722515212983,0.0012182711789473686,6.908620390455531e-4
2013-06-15T04:00:00Z,2013-06-15T03:35:50Z,9.974331237322517e-4,0.001002102252631579,6.908620390455531e-4
2013-06-15T04:30:00Z,2013-06-15T04:05:50Z,9.173844624746451e-4,0.0010447744842105263,6.908620390455531e-4
2013-06-15T05:00:00Z,2013-06-15T04:35:50Z,0.0013496817444219069,0.001745420652631579,9.295565943600866e-4
2013-06-15T05:30:00Z,2013-06-15T05:05:50Z,0.0019758709127789048,0.0025228820421052634,0.0016471570281995664
2013-06-15T06:00:00Z,2013-06-15T05:35:50Z,0.0023965297768762683,0.003233170105263158,0.0027459214750542296
2013-06-15T06:30:00Z,2013-06-15T06:05:50Z,0.0021349203042596355,0.0038621154105263162,0.0033284155748373096
2013-06-15T07:00:00Z,2013-06-15T06:35:50Z,0.0030224524949290063,0.004376533305263158,0.0038724537960954444
2013-06-15T07:30:00Z,2013-06-15T07:05:50Z,0.002744368356997972,0.003638438378947368,0.003559081952277657
2013-06-15T08:00:00Z,2013-06-15T07:35:50Z,0.002881636146044625,0.004744751831578947,0.0031305931887201733
2013-06-15T08:30:00Z,2013-06-15T08:05:50Z,0.00290048060851927,0.004492298463157895,0.004020377744034707
2013-06-15T09:00:00Z,2013-06-15T08:35:50Z,0.0029291411156186615,0.004450239115789473,0.003926768264642083
2013-06-15T09:30:00Z,2013-06-15T09:05:50Z,0.0024204434077079113,0.004769879347368421,0.0036315661388286328
2013-06-15T10:00:00Z,2013-06-15T09:35:50Z,0.0032887110344827592,0.004166659094736843,0.0036350773318872018
2013-06-15T10:30:00Z,2013-06-15T10:05:50Z,0.003014408154158215,0.0041077386315789485,0.003867808459869848
2013-06-15T11:00:00Z,2013-06-15T10:35:50Z,0.0028867325152129816,0.004374071621052631,0.003450584273318872
2013-06-15T11:30:00Z,2013-06-15T11:05:50Z,0.002541994239350913,0.004724412189473685,0.0036363011496746206
2013-06-15T12:00:00Z,2013-06-15T11:35:50Z,0.0033320102636916838,0.00405421212631579,0.0034867314967462035
2013-06-15T12:30:00Z,2013-06-15T12:05:50Z,0.0032408144624746452,0.0040692642105263155,0.0037801064425162685
2013-06-15T13:00:00Z,2013-06-15T12:35:50Z,0.0027160489452332658,0.004115938842105263,0.0038442914316702817
2013-06-15T13:30:00Z,2013-06-15T13:05:50Z,0.00271727046653144,0.004077245368421053,0.0039013326898047723
2013-06-15T14:00:00Z,2013-06-15T13:35:50Z,0.0034085621703853954,0.00371567267368421,0.0034736058785249458
2013-06-15T14:30:00Z,2013-06-15T14:05:50Z,0.0031627786409736307,0.004335388189473685,0.0035829380260303688
2013-06-15T15:00:00Z,2013-06-15T14:35:50Z,0.0026176638336714,0.003886063873684211,0.003849547830802603
2013-06-15T15:30:00Z,2013-06-15T15:05:50Z,0.0029514271196754566,0.004336966442105263,0.004072223687635574
2013-06-15T16:00:00Z,2013-06-15T15:35:50Z,0.002820466815415822,0.004837158063157895,0.003352060607375271
2013-06-15T16:30:00Z,2013-06-15T16:05:50Z,0.0033011765720081143,0.004497062231578948,0.0043573259869848155
2013-06-15T17:00:00Z,2013-06-15T16:35:50Z,0.0030325332454361055,0.0033948174315789476,0.0038222508459869846
2013-06-15T17:30:00Z,2013-06-15T17:05:50Z,0.002382604462474645,0.0029786480842105265,0.0030612709110629066
2013-06-15T18:00:00Z,2013-06-15T17:35:50Z,0.0024333224340770793,0.0022356473684210527,0.0027642498915401302
2013-06-15T18:30:00Z,2013-06-15T18:05:50Z,0.0019983005882352944,0.002128879705263158,0.001652497136659436
2013-06-15T19:00:00Z,2013-06-15T18:35:50Z,0.0017994492494929008,0.0015208398736842107,0.001502560650759219
2013-06-15T19:30:00Z,2013-06-15T19:05:50Z,0.0017069370182555782,0.0019323597263157897,0.0012860341214750541
2013-06-15T20:00:00Z,2013-06-15T19:35:50Z,0.0018394874036511157,0.0015527600210526317,0.0011052830585683297
2013-06-15T20:30:00Z,2013-06-15T20:05:50Z,0.001618698215010142,0.0013261944631578948,0.0010878930585683298
2013-06-15T21:00:00Z,2013-06-15T20:35:50Z,0.0014328204868154157,0.0014566646736842107,9.616616485900216e-4
2013-06-15T21:30:00Z,2013-06-15T21:05:50Z,0.001383511744421907,0.0014038900421052634,9.013504338394795e-4
2013-06-15T22:00:00Z,2013-06-15T21:35:50Z,0.0014613512981744424,0.0015796623578947368,6.908620390455531e-4
2013-06-15T22:30:00Z,2013-06-15T22:05:50Z,0.0014024549290060852,0.0014527856210526317,6.908620390455531e-4
2013-06-15T23:00:00Z,2013-06-15T22:35:50Z,0.0013530443813387423,0.001158498252631579,6.908620390455531e-4
2013-06-15T23:30:00Z,2013-06-15T23:05:50Z,0.001391754239350913,0.001273989747368421,6.908620390455531e-4
2013-06-16T00:00:00Z,2013-06-15T23:35:50Z,0.0014096060851926978,0.0011296775157894738,6.908620390455531e-4
2013-06-16T00:30:00Z,2013-06-16T00:05:38Z,0.0011848354766734281,0.001059571852631579,6.908620390455531e-4
2013-06-16T01:00:00Z,2013-06-16T00:35:38Z,0.0011903530831643004,0.0012217613473684212,6.908620390455531e-4
2013-06-16T01:30:00Z,2013-06-16T01:05:38Z,0.0010519389249492902,0.0010502138105263157,6.908620390455531e-4
2013-06-16T02:00:00Z,2013-06-16T01:35:38Z,0.001118611622718053,9.686268842105265e-4,6.908620390455531e-4
2013-06-16T02:30:00Z,2013-06-16T02:05:38Z,0.0011324143407707911,0.0010879497894736843,6.908620390455531e-4
2013-06-16T03:00:00Z,2013-06-16T02:35:38Z,0.0010857847464503044,0.0011089125684210527,6.908620390455531e-4
2013-06-16T03:30:00Z,2013-06-16T03:05:38Z,0.0010571365517241381,0.0010774235578947368,6.908620390455531e-4
2013-06-16T04:00:00Z,2013-06-16T03:35:38Z,0.0010141645436105478,0.001039109515789474,6.908620390455531e-4
2013-06-16T04:30:00Z,2013-06-16T04:05:38Z,0.0010035043407707913,0.001176520210526316,6.908620390455531e-4
2013-06-16T05:00:00Z,2013-06-16T04:35:38Z,0.0013265378904665315,0.0016695098105263156,9.267463557483731e-4
2013-06-16T05:30:00Z,2013-06-16T05:05:38Z,0.0013322855983772823,0.0020191078947368424,0.0015217520173535792
2013-06-16T06:00:00Z,2013-06-16T05:35:38Z,0.0017389893914807307,0.002161550842105263,0.002261975704989154
2013-06-16T06:30:00Z,2013-06-16T06:05:38Z,0.0014256894320486817,0.002087425705263158,0.002811352386117137
2013-06-16T07:00:00Z,2013-06-16T06:35:38Z,0.002259102393509128,0.0034704517684210527,0.00332891464208243
2013-06-16T07:30:00Z,2013-06-16T07:05:38Z,0.0020508169371196757,0.0035141508631578947,0.0028213791973969635
2013-06-16T08:00:00Z,2013-06-16T07:35:38Z,0.0023077789655172416,0.003484461768421053,0.0033358703470715836
2013-06-16T08:30:00Z,2013-06-16T08:05:38Z,0.002226178539553753,0.0031413409894736843,0.003689248915401301
2013-06-16T09:00:00Z,2013-06-16T08:35:38Z,0.0020928830223123735,0.003050426715789474,0.00322153895878525
2013-06-16T09:30:00Z,2013-06-16T09:05:38Z,0.0019174716835699797,0.0028798824842105266,0.003379712689804772
2013-06-16T10:00:00Z,2013-06-16T09:35:38Z,0.0025914973225152132,0.0034203239789473683,0.0032020897830802603
2013-06-16T10:30:00Z,2013-06-16T10:05:38Z,0.00238978860040568,0.0030879607368421054,0.003282565509761389
2013-06-16T11:00:00Z,2013-06-16T10:35:38Z,0.0023938802636916836,0.003201707747368421,0.0032789845986984814
2013-06-16T11:30:00Z,2013-06-16T11:05:38Z,0.0021802892089249496,0.0030101512421052633,0.0031918646420824293
2013-06-16T12:00:00Z,2013-06-16T11:35:38Z,0.0023041638945233266,0.0028293383157894734,0.0030614681344902387
2013-06-16T12:30:00Z,2013-06-16T12:05:38Z,0.00281762168356998,0.0031061539368421056,0.003440031648590022
2013-06-16T13:00:00Z,2013-06-16T12:35:38Z,0.002259250020283976,0.0029791560631578944,0.0033973033405639915
2013-06-16T13:30:00Z,2013-06-16T13:05:38Z,0.002569524462474645,0.0026983291368421055,0.0036193743600867676
2013-06-16T14:00:00Z,2013-06-16T13:35:38Z,0.0023184446855983778,0.003011436863157895,0.0034223832971800434
2013-06-16T14:30:00Z,2013-06-16T14:05:38Z,0.0023320842190669377,0.004054502357894737,0.0033397900867678954
2013-06-16T15:00:00Z,2013-06-16T14:35:38Z,0.0026248875456389453,0.0036386484842105262,0.0034614098264642078
2013-06-16T15:30:00Z,2013-06-16T15:05:38Z,0.0023762977281947266,0.003773360989473684,0.003408214772234273
2013-06-16T16:00:00Z,2013-06-16T15:35:38Z,0.002177666288032454,0.003628222736842105,0.003108056594360087
2013-06-16T16:30:00Z,2013-06-16T16:05:38Z,0.0021263719675456393,0.0034425383789473685,0.003300893492407809
2013-06-16T17:00:00Z,2013-06-16T16:35:38Z,0.002732914888438134,0.0024854078947368426,0.0033541491757049895
2013-06-16T17:30:00Z,2013-06-16T17:05:38Z,0.00218167060851927,0.0019941234736842108,0.0026837603036876352
2013-06-16T18:00:00Z,2013-06-16T17:35:38Z,0.0016672965517241381,0.0018571198736842104,0.00237572273318872
2013-06-16T18:30:00Z,2013-06-16T18:05:38Z,0.001695629898580122,0.001791583115789474,0.0015611544468546639
2013-06-16T19:00:00Z,2013-06-16T18:35:38Z,0.0012551526166328603,0.001788682105263158,0.0013545153796095445
