TIMESTAMP,solar_TIMESTAMP,AUT_PAT_KRU_Pce_Js_1,AUT_PAT_KRU_Pce_Js_2,AUT_PAT_KRU_Pce_Js_3
2007-04-22T22:29:59Z,2007-04-22T23:17:24Z,0.0074903031592623934,0.008283226198002643,0.008957466879943596
2007-04-22T23:00:00Z,2007-04-22T23:47:25Z,0.00994495287914068,0.00700149941437467,0.012475324020082595
2007-04-22T23:30:00Z,2007-04-23T00:17:35Z,0.010763746962613185,0.007112103369548599,0.013331322610851912
2007-04-22T23:59:59Z,2007-04-23T00:47:34Z,0.01062510781430103,0.006782458076881893,0.013331322610851912
2007-04-23T00:30:00Z,2007-04-23T01:17:35Z,0.01062510781430103,0.006566289548605447,0.013331322610851912
2007-04-23T01:00:00Z,2007-04-23T01:47:35Z,0.01062510781430103,0.006891618462265849,0.012196731171025526
2007-04-23T01:29:59Z,2007-04-23T02:17:34Z,0.011043667988360859,0.007112103369548599,0.012899497789736623
2007-04-23T02:00:00Z,2007-04-23T02:47:35Z,0.011470223546364327,0.007335490317734553,0.013042583088185988
2007-04-23T02:30:00Z,2007-04-23T03:17:35Z,0.011470223546364327,0.008616957657861298,0.013919210927284953
2007-04-23T02:59:59Z,2007-04-23T03:47:34Z,0.01190489857879698,0.008859749145827128,0.014218437894278827
2007-04-23T03:30:00Z,2007-04-23T04:17:35Z,0.01190489857879698,0.00922971528813206,0.014673995014922116
2007-04-23T04:00:00Z,2007-04-23T04:47:35Z,0.011759096883227599,0.009354591909477019,0.014369389590085475
2007-04-23T04:29:59Z,2007-04-23T05:17:34Z,0.011759096883227599,0.00922971528813206,0.013919210927284953
2007-04-23T05:00:00Z,2007-04-23T05:47:35Z,0.011043667988360859,0.008859749145827128,0.012475324020082595
2007-04-23T05:30:00Z,2007-04-23T06:17:35Z,0.008523099624766288,0.00973393445977037,0.00794113634498977
2007-04-23T05:59:59Z,2007-04-23T06:47:34Z,0.005442317266162983,0.01230672960484009,8.33106659072812e-5
2007-04-23T06:30:00Z,2007-04-23T07:17:35Z,0.0030772935703915916,0.014092223919089528,0
2007-04-23T07:00:00Z,2007-04-23T07:47:35Z,0.002417676467636863,0.0041003008202007704,0.003893537253655261
2007-04-23T07:29:59Z,2007-04-23T08:17:34Z,0.002741507509068744,0,0.008746464669042525
2007-04-23T08:00:00Z,2007-04-23T08:47:35Z,0.003603112327973606,0.0028260237662882837,0.014218437894278827
2007-04-23T08:30:00Z,2007-04-23T09:17:35Z,0.0043452275941846955,0.009861964869003884,0.019340985289624555
2007-04-23T08:59:59Z,2007-04-23T09:47:34Z,0.004155309742357778,0.011880323020866662,0.027066382854912852
2007-04-23T09:30:00Z,2007-04-23T10:17:35Z,0.002907915861307964,0.011186771150177325,0.02965812424454408
2007-04-23T10:00:00Z,2007-04-23T10:47:35Z,0.0018803877735319228,0.011880323020866662,0.026166715557962485
2007-04-23T10:29:59Z,2007-04-23T11:17:34Z,0.0013821554171423727,0.014092223919089528,0.021983251785874555
2007-04-23T11:00:00Z,2007-04-23T11:47:35Z,0.0043452275941846955,0.017197987857133976,0.023185478110242425
2007-04-23T11:30:00Z,2007-04-23T12:17:35Z,0.004832851029314702,0.01702549659553587,0.020446317126932508
2007-04-23T11:59:59Z,2007-04-23T12:47:34Z,0.0026594224249016436,0.015846770603406266,0.018802988908323826
2007-04-23T12:30:00Z,2007-04-23T13:17:35Z,8.648297352455517e-4,0.015034790723684858,0.017927418471360104
2007-04-23T13:00:00Z,2007-04-23T13:47:35Z,5.187360866406068e-4,0.013034929620893448,0.015769040155266714
2007-04-23T13:29:59Z,2007-04-23T14:17:34Z,1.7413454453580598e-4,0.012450604849084376,0.014982237921361038
2007-04-23T14:00:00Z,2007-04-23T14:47:35Z,0,0.012163727295711893,0.013476986299109692
2007-04-23T14:30:00Z,2007-04-23T15:17:35Z,6.296379780106201e-4,0.014875314661237232,0.01529416079516424
2007-04-23T14:59:59Z,2007-04-23T15:47:34Z,0.0013143300722925227,0.01424695508783686,0.01529416079516424
2007-04-23T15:30:00Z,2007-04-23T16:17:35Z,0.0026594224249016436,0.013482573804199571,0.01741444002283122
2007-04-23T16:00:00Z,2007-04-23T16:47:35Z,0.003784252286731194,0.014092223919089528,0.02139823549541235
2007-04-23T16:29:59Z,2007-04-23T17:17:34Z,0.0017339436798896972,0.015195232436732015,0.018981253032101412
2007-04-23T17:00:00Z,2007-04-23T17:47:35Z,0.0038759196742621065,0.014559237004476885,0.017927418471360104
2007-04-23T17:30:00Z,2007-04-23T18:17:35Z,0.008030706626835358,0.011739911956433343,0.018449630686358104
2007-04-23T17:59:59Z,2007-04-23T18:47:34Z,0.010763746962613185,0.012021593292966712,0.019888697703937214
2007-04-23T18:30:00Z,2007-04-23T19:17:35Z,0.012051616712772295,0.01288751528004924,0.01970503566859778
2007-04-23T19:00:00Z,2007-04-23T19:47:35Z,0.012347821911208628,0.01230672960484009,0.018449630686358104
2007-04-23T19:29:59Z,2007-04-23T20:17:34Z,0.012647752303444993,0.011461649621119051,0.017755408239284065
2007-04-23T20:00:00Z,2007-04-23T20:47:35Z,0.013104722104231586,0.012740992924325751,0.017927418471360104
2007-04-23T20:30:00Z,2007-04-23T21:17:35Z,0.012647752303444993,0.012021593292966712,0.017245469423858555
2007-04-23T20:59:59Z,2007-04-23T21:47:34Z,0.011470223546364327,0.009354591909477019,0.015769040155266714
2007-04-23T21:30:00Z,2007-04-23T22:17:35Z,0.01161420679612062,0.008377217638717977,0.0154515157373232
2007-04-23T22:00:00Z,2007-04-23T22:47:35Z,0.011759096883227599,0.007112103369548599,0.014218437894278827
2007-04-23T22:29:59Z,2007-04-23T23:17:34Z,0.012051616712772295,0.007223432820901607,0.014218437894278827
2007-04-23T23:00:00Z,2007-04-23T23:47:35Z,0.01190489857879698,0.007676057405675377,0.014521240238589861
2007-04-23T23:30:00Z,2007-04-24T00:17:45Z,0.011759096883227599,0.008377217638717977,0.013919210927284953
2007-04-23T23:59:59Z,2007-04-24T00:47:44Z,0.009811500712947962,0.008616957657861298,0.011921448562646028
2007-04-24T00:30:00Z,2007-04-24T01:17:45Z,0.008774161282318156,0.008616957657861298,0.010722729123949058
2007-04-24T01:00:00Z,2007-04-24T01:47:45Z,0.007789322621368418,0.008496707816304657,0.009958967558274882
2007-04-24T01:29:59Z,2007-04-24T02:17:44Z,0.008030706626835358,0.008258483986492805,0.010210476152947756
2007-04-24T02:00:00Z,2007-04-24T02:47:45Z,0.009286153669395609,0.008377217638717977,0.010983533774170672
2007-04-24T02:30:00Z,2007-04-24T03:17:45Z,0.009286153669395609,0.008377217638717977,0.010983533774170672
2007-04-24T02:59:59Z,2007-04-24T03:47:44Z,0.009547142703905713,0.008140503772977535,0.011785037729491467
2007-04-24T03:30:00Z,2007-04-24T04:17:45Z,0.010214423630351997,0.008377217638717977,0.012475324020082595
2007-04-24T04:00:00Z,2007-04-24T04:47:45Z,0.010903265546671561,0.008377217638717977,0.013042583088185988
2007-04-24T04:29:59Z,2007-04-24T05:17:44Z,0.0104873437375765,0.008140503772977535,0.012475324020082595
2007-04-24T05:00:00Z,2007-04-24T05:47:45Z,0.00915691293729452,0.007791053682763256,0.010593502077903492
2007-04-24T05:30:00Z,2007-04-24T06:17:45Z,0.005970663720562186,0.008982297327405558,0.005533971235664702
2007-04-24T05:59:59Z,2007-04-24T06:47:44Z,0.003784252286731194,0.01259535771042051,1.1893735403007083e-4
2007-04-24T06:30:00Z,2007-04-24T07:17:45Z,0.001520370436456485,0.01668362187623377,0
2007-04-24T07:00:00Z,2007-04-24T07:47:45Z,0.001520370436456485,0.0063529754992403455,0.0051513524229532285
2007-04-24T07:29:59Z,2007-04-24T08:17:44Z,0.002741507509068744,0.0016390671363887021,0.012058678272737523
2007-04-24T08:00:00Z,2007-04-24T08:47:45Z,0.0032496259608021244,0.006782458076881893,0.017927418471360104
2007-04-24T08:30:00Z,2007-04-24T09:17:45Z,0.0038759196742621065,0.011600355629223905,0.023803133872816934
2007-04-24T08:59:59Z,2007-04-24T09:47:44Z,0.002907915861307964,0.013785554439050754,0.0334921003333813
2007-04-24T09:30:00Z,2007-04-24T10:17:45Z,0.0026594224249016436,0.01288751528004924,0.0389064021742911
2007-04-24T10:00:00Z,2007-04-24T10:47:45Z,0.0026594224249016436,0.013034929620893448,0.03597404223658598
2007-04-24T10:29:59Z,2007-04-24T11:17:44Z,0.0021827658732356584,0.014402624315723561,0.029415131987611077
2007-04-24T11:00:00Z,2007-04-24T11:47:45Z,0.004932581019191208,0.015846770603406266,0.027066382854912852
2007-04-24T11:30:00Z,2007-04-24T12:17:45Z,0.00406144837607682,0.016514225718305853,0.02218061497102851
2007-04-24T11:59:59Z,2007-04-24T12:47:44Z,9.88571436883719e-4,0.013482573804199571,0.019160582870975426
2007-04-24T12:30:00Z,2007-04-24T13:17:45Z,8.044516344763487e-4,0.01601212720592337,0.02159206997768302
2007-04-24T13:00:00Z,2007-04-24T13:47:45Z,0.002030011686588965,0.014875314661237232,0.018981253032101412
2007-04-24T13:29:59Z,2007-04-24T14:17:44Z,0.002417676467636863,0.011600355629223905,0.018625783702896852
2007-04-24T14:00:00Z,2007-04-24T14:47:45Z,0.0015907378716599053,0.01259535771042051,0.018625783702896852
2007-04-24T14:30:00Z,2007-04-24T15:17:45Z,0.0030772935703915916,0.015519035655721445,0.02139823549541235
2007-04-24T14:59:59Z,2007-04-24T15:47:44Z,0.005236200310399067,0.016854043396126124,0.022779890483189097
2007-04-24T15:30:00Z,2007-04-24T16:17:45Z,0.005546491335408621,0.01634584866935032,0.02101404031417214
2007-04-24T16:00:00Z,2007-04-24T16:47:45Z,0.0057570787754329,0.015195232436732015,0.019888697703937214
2007-04-24T16:29:59Z,2007-04-24T17:17:44Z,0.001247376042301197,0.013332453903188069,0.01741444002283122
2007-04-24T17:00:00Z,2007-04-24T17:47:45Z,0.002741507509068744,0.013785554439050754,0.01741444002283122
2007-04-24T17:30:00Z,2007-04-24T18:17:45Z,0.0074331918890943914,0.014402624315723561,0.020446317126932508
2007-04-24T17:59:59Z,2007-04-24T18:47:44Z,0.009028503067883135,0.01288751528004924,0.019160582870975426
2007-04-24T18:30:00Z,2007-04-24T19:17:45Z,0.011470223546364327,0.013183240844506955,0.020634425662704875
2007-04-24T19:00:00Z,2007-04-24T19:47:45Z,0.01161420679612062,0.010915242237843178,0.018625783702896852
2007-04-24T19:29:59Z,2007-04-24T20:17:44Z,0.011327142421473802,0.00922971528813206,0.016744537288133268
2007-04-24T20:00:00Z,2007-04-24T20:47:45Z,0.011327142421473802,0.008616957657861298,0.0154515157373232
2007-04-24T20:30:00Z,2007-04-24T21:17:45Z,0.01161420679612062,0.009990792849884439,0.015929220809775057
2007-04-24T20:59:59Z,2007-04-24T21:47:44Z,0.010903265546671561,0.00922971528813206,0.014218437894278827
2007-04-24T21:30:00Z,2007-04-24T22:17:45Z,0.010214423630351997,0.008023273963718273,0.013770925571753481
2007-04-24T22:00:00Z,2007-04-24T22:47:45Z,0.0104873437375765,0.00922971528813206,0.013770925571753481
2007-04-24T22:29:59Z,2007-04-24T23:17:44Z,0.010350450425915102,0.008859749145827128,0.014068380029525115
2007-04-24T23:00:00Z,2007-04-24T23:47:45Z,0.003280543724087072,4.084898685439062e-4,0.0025054090506723995
2007-04-24T23:30:00Z,2007-04-25T00:17:54Z,0.003477457578557985,1.9637254651800226e-4,0.0025054090506723995
2007-04-24T23:59:59Z,2007-04-25T00:47:53Z,0.003985796746100085,0,0.0022414289053199563
2007-04-25T00:30:00Z,2007-04-25T01:17:54Z,0.0038822967212325385,1.4887571805045576e-4,0.002155360340902573
2007-04-25T01:00:00Z,2007-04-25T01:47:54Z,0.00367804412717065,1.4887571805045576e-4,0.002070263838427641
2007-04-25T01:29:59Z,2007-04-25T02:17:53Z,0.002804409506680724,5.252955113362708e-4,0.0012746392586843582
2007-04-25T02:00:00Z,2007-04-25T02:47:54Z,0.0016772125286794698,1.9637254651800226e-4,3.551779348526273e-4
2007-04-25T02:30:00Z,2007-04-25T03:17:54Z,0.0014409052672531414,5.252955113362708e-4,5.292875243155287e-4
2007-04-25T02:59:59Z,2007-04-25T03:47:53Z,0.0020913630380230645,2.9846329688212365e-4,0.001200869147048104
2007-04-25T03:30:00Z,2007-04-25T04:17:54Z,0.0020913630380230645,4.6609897396697415e-4,8.492553976740039e-4
2007-04-25T04:00:00Z,2007-04-25T04:47:54Z,0.0020065509238655584,2.9846329688212365e-4,7.825737818489936e-4
2007-04-25T04:29:59Z,2007-04-25T05:17:53Z,0.002992084121582385,3.525696320893788e-4,0.0017397435197121314
2007-04-25T05:00:00Z,2007-04-25T05:47:54Z,0.00308731336603752,5.252955113362708e-4,0.0015805262868499891
2007-04-25T05:30:00Z,2007-04-25T06:17:54Z,0.0015186312403034342,0.0010481617957624235,1.9778616350268796e-4
2007-04-25T05:59:59Z,2007-04-25T06:47:53Z,4.752110423725849e-4,0.0012640734661194357,0
2007-04-25T06:30:00Z,2007-04-25T07:17:54Z,0,0.0014134402615745595,6.358722667960025e-5
2007-04-25T07:00:00Z,2007-04-25T07:47:54Z,6.438368097977185e-5,0.0012640734661194357,0.0012746392586843582
2007-04-25T07:29:59Z,2007-04-25T08:17:53Z,0,0.0017245909683139902,0.002416458482359746
2007-04-25T08:00:00Z,2007-04-25T08:47:54Z,1.517934647887786e-4,0.00443226503679972,0.0045895727495786605
2007-04-25T08:30:00Z,2007-04-25T09:17:54Z,2.5115255711332464e-4,0.00486569314486843,0.0045895727495786605
2007-04-25T08:59:59Z,2007-04-25T09:47:53Z,2.736879999470593e-5,0.005313664908535218,0.00537562454525532
2007-04-25T09:30:00Z,2007-04-25T10:17:54Z,2.736879999470593e-5,0.006998159078353763,0.006579433497157672
2007-04-25T10:00:00Z,2007-04-25T10:47:54Z,6.438368097977185e-5,0.007777075298354626,0.008291667466372186
2007-04-25T10:29:59Z,2007-04-25T11:17:53Z,9.276403677138332e-4,0.006998159078353763,0.008570399159014606
2007-04-25T11:00:00Z,2007-04-25T11:47:54Z,0.0018398813124994816,0.005313664908535218,0.0073485554169977355
2007-04-25T11:30:00Z,2007-04-25T12:17:54Z,0.0012886579195063215,0.0038092174494406376,0.0045895727495786605
2007-04-25T11:59:59Z,2007-04-25T12:47:53Z,0.0016772125286794698,0.004116685459969978,0.005608708780644393
2007-04-25T12:30:00Z,2007-04-25T13:17:54Z,0.0023516168549553946,0.0047559766504842345,0.00549169130614305
2007-04-25T13:00:00Z,2007-04-25T13:47:54Z,0.0031834672585455462,0.006998159078353763,0.005726679742332479
2007-04-25T13:29:59Z,2007-04-25T14:17:53Z,0.004408956598057851,0.0071255591584459795,0.003446701646606088
2007-04-25T14:00:00Z,2007-04-25T14:47:54Z,0.006496301933574931,0.006498108115697257,0.0022414289053199563
2007-04-25T14:30:00Z,2007-04-25T15:17:54Z,0.006621201041281793,0.005659260418092415,0.002416458482359746
2007-04-25T14:59:59Z,2007-04-25T15:47:53Z,0.004846800677767345,0.004647167386444562,0.0015805262868499891
2007-04-25T15:30:00Z,2007-04-25T16:17:54Z,0.004626039470338976,0.003509855619874524,0.0015024657619124079
2007-04-25T16:00:00Z,2007-04-25T16:47:54Z,0.003779712432908839,0.002481962829731903,5.904885340640622e-4
2007-04-25T16:29:59Z,2007-04-25T17:17:53Z,0.004408956598057851,0.002751340727892921,0.0011282163043705906
2007-04-25T17:00:00Z,2007-04-25T17:47:54Z,0.004846800677767345,0.002570832570994822,0.0012746392586843582
2007-04-25T17:30:00Z,2007-04-25T18:17:54Z,0.004195544082894005,0.002135817135246124,7.825737818489936e-4
2007-04-25T17:59:59Z,2007-04-25T18:47:53Z,0.003779712432908839,0.0018861693103046542,8.492553976740039e-4
2007-04-25T18:30:00Z,2007-04-25T19:17:54Z,0.0033785409917878573,0.002135817135246124,0.0013495069526970546
2007-04-25T19:00:00Z,2007-04-25T19:47:54Z,0.00308731336603752,0.0022209431637964516,0.001200869147048104
2007-04-25T19:29:59Z,2007-04-25T20:17:53Z,0.00308731336603752,0.0017245909683139902,0.0014254544713702048
2007-04-25T20:00:00Z,2007-04-25T20:47:54Z,0.00308731336603752,0.0018861693103046542,0.0014254544713702048
2007-04-25T20:30:00Z,2007-04-25T21:17:54Z,0.002992084121582385,0.0022209431637964516,0.0015805262868499891
2007-04-25T20:59:59Z,2007-04-25T21:47:53Z,0.002804409506680724,0.0018861693103046542,0.0015805262868499891
2007-04-25T21:30:00Z,2007-04-25T22:17:54Z,0.002529903941154783,0.0014134402615745595,0.0012746392586843582
2007-04-25T22:00:00Z,2007-04-25T22:47:54Z,0.0024402856801878756,0.0012640734661194357,0.0013495069526970546
2007-04-25T22:29:59Z,2007-04-25T23:17:53Z,0.0020065509238655584,7.116344734686004e-4,0.0010567026125887881
2007-04-25T23:00:00Z,2007-04-25T23:47:54Z,0.006236167792668904,0.004922793309648792,0.009457866990848312
2007-04-25T23:30:00Z,2007-04-26T00:18:03Z,0.006699984984191401,0.00482158975260583,0.010236842543521581
2007-04-25T23:59:59Z,2007-04-26T00:48:02Z,0.0069369118538751134,0.005024763739895472,0.009843640002833018
2007-04-26T00:30:00Z,2007-04-26T01:18:03Z,0.0069369118538751134,0.005024763739895472,0.00971422885477386
2007-04-26T01:00:00Z,2007-04-26T01:48:03Z,0.006699984984191401,0.004721151793004149,0.009204759639243273
2007-04-26T01:29:59Z,2007-04-26T02:18:02Z,0.0068180279182596445,0.004922793309648792,0.00971422885477386
2007-04-26T02:00:00Z,2007-04-26T02:48:03Z,0.006236167792668904,0.004327034134661683,0.00798700356949994
2007-04-26T02:30:00Z,2007-04-26T03:18:03Z,0.006699984984191401,0.004424420326256997,0.009457866990848312
2007-04-26T02:59:59Z,2007-04-26T03:48:02Z,0.0065827802173415,0.00482158975260583,0.009204759639243273
2007-04-26T03:30:00Z,2007-04-26T04:18:03Z,0.0065827802173415,0.004721151793004149,0.00958563916768893
2007-04-26T04:00:00Z,2007-04-26T04:48:03Z,0.006466410863954966,0.0046214782595079855,0.00958563916768893
2007-04-26T04:29:59Z,2007-04-26T05:18:02Z,0.0063508742520448445,0.0046214782595079855,0.009457866990848312
2007-04-26T05:00:00Z,2007-04-26T05:48:03Z,0.005348119511327737,0.0046214782595079855,0.008224278376156158
2007-04-26T05:30:00Z,2007-04-26T06:18:03Z,0.0024771774308796368,0.006308820684469155,0.0033407506981450695
2007-04-26T05:59:59Z,2007-04-26T06:48:02Z,0.0013903115859665147,0.01115393112620112,0
2007-04-26T06:30:00Z,2007-04-26T07:18:03Z,6.653541106676679e-4,0.013906323493034396,8.8053212520438e-4
2007-04-26T07:00:00Z,2007-04-26T07:48:03Z,7.258485470522753e-4,0.002621274131689291,0.004314956860703816
2007-04-26T07:29:59Z,2007-04-26T08:18:02Z,0.001535005291470682,0,0.010503159777177185
2007-04-26T08:00:00Z,2007-04-26T08:48:03Z,0.0024771774308796368,0.0035753014224427174,0.015745944754213398
2007-04-26T08:30:00Z,2007-04-26T09:18:03Z,0.0031720976998046895,0.009093271516198589,0.01929499386431477
2007-04-26T08:59:59Z,2007-04-26T09:48:02Z,0.0027316669900725394,0.009757761941602841,0.024846637075995354
2007-04-26T09:30:00Z,2007-04-26T10:18:03Z,0.0027316669900725394,0.009757761941602841,0.025752665268349215
2007-04-26T10:00:00Z,2007-04-26T10:48:03Z,0.002230122879483487,0.011590793843653645,0.023746038788876524
2007-04-26T10:29:59Z,2007-04-26T11:18:02Z,0.0016833427629478546,0.013425219479326397,0.01929499386431477
2007-04-26T11:00:00Z,2007-04-26T11:48:03Z,0.0025611863325063935,0.014896661443047207,0.018919916932573097
2007-04-26T11:30:00Z,2007-04-26T12:18:03Z,0.0016833427629478546,0.015751422114893367,0.01873412259597452
2007-04-26T11:59:59Z,2007-04-26T12:48:02Z,8.503188706324404e-4,0.014396747371641,0.020059321970209407
2007-04-26T12:30:00Z,2007-04-26T13:18:03Z,0,0.01233797329561547,0.018183623732524495
2007-04-26T13:00:00Z,2007-04-26T13:48:03Z,3.299548751279754e-4,0.01188677812563127,0.01711293309303887
2007-04-26T13:29:59Z,2007-04-26T14:18:02Z,0.0013903115859665147,0.014396747371641,0.018919916932573097
2007-04-26T14:00:00Z,2007-04-26T14:48:03Z,0.0014621971251225685,0.01326689394437985,0.015579787936207345
2007-04-26T14:30:00Z,2007-04-26T15:18:03Z,0.0021494439349018873,0.014896661443047207,0.01676480393562512
2007-04-26T14:59:59Z,2007-04-26T15:48:02Z,0.002646017325302158,0.014396747371641,0.015745944754213398
2007-04-26T15:30:00Z,2007-04-26T16:18:03Z,0.0031720976998046895,0.015235296579896192,0.015913134419022406
2007-04-26T16:00:00Z,2007-04-26T16:48:03Z,0.0037271621321239012,0.016101034834630247,0.022470483009712543
2007-04-26T16:29:59Z,2007-04-26T17:18:02Z,0.004310997203515475,0.01663388926452395,0.021443738915390947
2007-04-26T17:00:00Z,2007-04-26T17:48:03Z,0.005785594687261688,0.016101034834630247,0.018549480695612113
2007-04-26T17:30:00Z,2007-04-26T18:18:03Z,0.010334162947915034,0.015235296579896192,0.02044870254055984
2007-04-26T17:59:59Z,2007-04-26T18:48:02Z,0.010765822853614663,0.012953270735204872,0.018183623732524495
2007-04-26T18:30:00Z,2007-04-26T19:18:03Z,0.010911622929202173,0.01188677812563127,0.01711293309303887
2007-04-26T19:00:00Z,2007-04-26T19:48:03Z,0.010334162947915034,0.010867372408904102,0.015745944754213398
2007-04-26T19:29:59Z,2007-04-26T20:18:02Z,0.00882325382438768,0.008074985302013152,0.013358583026935964
2007-04-26T20:00:00Z,2007-04-26T20:48:03Z,0.008045218576552226,0.005868320048586355,0.012173408435437256
2007-04-26T20:30:00Z,2007-04-26T21:18:03Z,0.008691362802070512,0.005024763739895472,0.012318344461741196
2007-04-26T20:59:59Z,2007-04-26T21:48:02Z,0.00830102951540754,0.005335290534716363,0.012029374468842764
2007-04-26T21:30:00Z,2007-04-26T22:18:03Z,0.0077929019679544714,0.004522568088279235,0.01104598515952243
2007-04-26T22:00:00Z,2007-04-26T22:48:03Z,0.006236167792668904,0.003758678393294286,0.008831134324884384
2007-04-26T22:29:59Z,2007-04-26T23:18:02Z,0.005675003163831387,0.0035753014224427174,0.0081052537758807
