TIMESTAMP,solar_TIMESTAMP,ESP_SAN_A_45I_Oeu_Jt_1,ESP_SAN_A_45I_Oeu_Jt_2,ESP_SAN_A_45I_Oeu_Jt_3
2014-10-27T09:37:00Z,2014-10-27T09:30:03Z,0.0023359257605177993,0.003293895510204082,0.0031301810480349346
2014-10-27T10:07:00Z,2014-10-27T10:00:03Z,0.0023388040614886734,0.003885839246467818,0.0032217505240174677
2014-10-27T10:37:00Z,2014-10-27T10:30:03Z,0.0025661497572815536,0.004101763594976451,0.0035766231441048033
2014-10-27T11:07:00Z,2014-10-27T11:00:03Z,0.002590909935275081,0.0037151549764521197,0.0034161715502183405
2014-10-27T11:37:00Z,2014-10-27T11:30:03Z,0.0032665850647249197,0.00485651579277865,0.003877405349344978
2014-10-27T12:07:00Z,2014-10-27T12:00:03Z,0.0027808759546925567,0.002779517896389325,0.0037904738427947597
2014-10-27T12:37:00Z,2014-10-27T12:30:03Z,0.0027846922653721683,0.0033534367503924647,0.004109437532751092
2014-10-27T13:07:00Z,2014-10-27T13:00:03Z,0.0030698103236245955,0.004307549277864993,0.00409830480349345
2014-10-27T13:37:00Z,2014-10-27T13:30:03Z,0.003006920064724919,0.004634498288854004,0.0039706863318777295
2014-10-27T14:07:00Z,2014-10-27T14:00:03Z,0.0024317473462783174,0.004323781946624804,0.0028554477074235808
2014-10-27T14:37:00Z,2014-10-27T14:30:03Z,0.002857825954692557,0.004056609686028257,0.0033752411353711793
2014-10-27T15:07:00Z,2014-10-27T15:00:03Z,0.002172499805825243,0.0035748152276295136,0.003316644432314411
2014-10-27T15:37:00Z,2014-10-27T15:30:03Z,0.0017472196278317154,0.0031957161381475667,0.0024698684497816595
2014-10-27T16:07:00Z,2014-10-27T16:00:03Z,0.001347097491909385,0.0026746649764521195,0.0019542466157205242
2014-10-27T16:37:00Z,2014-10-27T16:30:03Z,9.835539644012946e-4,0.001871796389324961,0.0013344266375545854
2014-10-27T17:07:00Z,2014-10-27T17:00:03Z,7.342090129449838e-4,0.001849637535321821,0.0012570048908296945
2014-10-27T17:37:00Z,2014-10-27T17:30:03Z,7.380343365695794e-4,0.001139406546310832,0.00108072692139738
2014-10-27T18:07:00Z,2014-10-27T18:00:03Z,7.597046763754046e-4,0.0011379544113029828,7.824341484716158e-4
2014-10-27T18:37:00Z,2014-10-27T18:30:03Z,7.126767637540452e-4,8.400853218210361e-4,7.151106113537118e-4
2014-10-27T19:07:00Z,2014-10-27T19:00:03Z,7.880577831715211e-4,0.0010798761224489798,6.584295414847162e-4
2014-10-27T19:37:00Z,2014-10-27T19:30:03Z,7.220054854368932e-4,0.0010938734693877552,6.847957205240176e-4
2014-10-27T20:07:00Z,2014-10-27T20:00:03Z,8.176223948220065e-4,0.00100279726844584,6.431036681222707e-4
2014-10-27T20:37:00Z,2014-10-27T20:30:03Z,8.275766181229775e-4,0.0010268607378335949,5.769285152838428e-4
2014-10-27T21:07:00Z,2014-10-27T21:00:03Z,7.374370388349516e-4,9.635666718995292e-4,6.72486768558952e-4
2014-10-27T21:37:00Z,2014-10-27T21:30:03Z,7.950091909385115e-4,0.0011472598587127158,6.506463537117905e-4
2014-10-27T22:07:00Z,2014-10-27T22:00:03Z,7.126767637540452e-4,9.594311302982732e-4,6.172739301310043e-4
2014-10-27T22:37:00Z,2014-10-27T22:30:03Z,7.126767637540452e-4,9.197626530612246e-4,6.198283406113538e-4
2014-10-27T23:07:00Z,2014-10-27T23:00:03Z,7.126767637540452e-4,9.313649607535322e-4,6.11167423580786e-4
2014-10-27T23:37:00Z,2014-10-27T23:30:03Z,7.15980938511327e-4,9.618542229199372e-4,6.261567467248908e-4
2014-10-28T00:07:00Z,2014-10-28T00:00:03Z,7.391130744336571e-4,9.11592464678179e-4,6.016057205240175e-4
2014-10-28T00:37:00Z,2014-10-28T00:30:03Z,7.126767637540452e-4,0.001053826766091052,5.789918340611354e-4
2014-10-28T01:07:00Z,2014-10-28T01:00:03Z,7.648715857605179e-4,0.001030726530612245,5.869969650655022e-4
2014-10-28T01:37:00Z,2014-10-28T01:30:03Z,7.409930258899678e-4,8.58698147566719e-4,5.789918340611354e-4
2014-10-28T02:07:00Z,2014-10-28T02:00:03Z,7.626672815533982e-4,0.0010495536263736265,6.624876855895197e-4
2014-10-28T02:37:00Z,2014-10-28T02:30:03Z,7.134145469255665e-4,9.196545054945056e-4,5.99924519650655e-4
2014-10-28T03:07:00Z,2014-10-28T03:00:03Z,8.207695792880259e-4,9.635301255886971e-4,5.806031659388647e-4
2014-10-28T03:37:00Z,2014-10-28T03:30:03Z,7.621780420711975e-4,8.921611930926218e-4,5.95691288209607e-4
2014-10-28T04:07:00Z,2014-10-28T04:00:03Z,7.422697087378641e-4,0.0010024522448979591,6.184765065502183e-4
2014-10-28T04:37:00Z,2014-10-28T04:30:03Z,7.415713106796118e-4,9.84086656200942e-4,5.789918340611354e-4
2014-10-28T05:07:00Z,2014-10-28T05:00:03Z,7.43825372168285e-4,0.001082061821036107,6.382804585152839e-4
2014-10-28T05:37:00Z,2014-10-28T05:30:03Z,7.150315210355988e-4,9.484848194662481e-4,5.789918340611354e-4
2014-10-28T06:07:00Z,2014-10-28T06:00:03Z,7.321757281553398e-4,7.655024489795918e-4,6.17925655021834e-4
2014-10-28T06:37:00Z,2014-10-28T06:30:03Z,7.454060841423949e-4,0.00113746852433281,7.844077074235807e-4
2014-10-28T07:07:00Z,2014-10-28T07:00:03Z,0.001278293786407767,0.001604248398744113,0.0012667255458515285
2014-10-28T07:37:00Z,2014-10-28T07:30:03Z,0.0012820216181229774,0.0021320905023547877,0.0018114536681222708
2014-10-28T08:07:00Z,2014-10-28T08:00:03Z,0.0012418861812297736,0.0029356396075353223,0.002471675611353712
2014-10-28T08:37:00Z,2014-10-28T08:30:03Z,0.0023272918284789647,0.0034962532339089486,0.0032885458951965067
2014-10-28T09:07:00Z,2014-10-28T09:00:03Z,0.0025511355663430423,0.0035866683045525905,0.0032155971179039303
2014-10-28T09:37:00Z,2014-10-28T09:30:03Z,0.002635549902912622,0.003550632166405024,0.0034242941484716157
2014-10-28T10:07:00Z,2014-10-28T10:00:03Z,0.0026732400647249198,0.004057797001569859,0.0034160510917030564
2014-10-28T10:37:00Z,2014-10-28T10:30:03Z,0.002925892653721683,0.00404258464678179,0.003951084082969432
2014-10-28T11:07:00Z,2014-10-28T11:00:03Z,0.002563823381877023,0.0038099416483516487,0.0037388715502183405
2014-10-28T11:37:00Z,2014-10-28T11:30:03Z,0.0029947104045307442,0.004510257849293564,0.004115461768558952
2014-10-28T12:07:00Z,2014-10-28T12:00:03Z,0.0032871716504854374,0.004814225981161695,0.003912638995633187
