env_leafarea_seasonal,env_netrad,env_plant_watpot,env_ppfd_in,env_precip,env_remarks,env_rh,env_swc_deep_depth,env_swc_shallow_depth,env_sw_in,env_ta,env_time_daylight,env_timestep,env_time_zone,env_vpd,env_ws,si_code
NULL,Not provided,leaf: predawn and midday,Not provided,Above canopy,"data loggers and periodical measurements were always programmed/referred to UT. Soil water measurements through echo probes (indicative, not very reliable). Data on groundwater level measured inside plot is available.",Not provided,100,25,Above canopy,Above canopy,FALSE,60,"16UTC±00:00, Z",Above canopy,Above canopy,PRT_LEZ_ARN
