TIMESTAMP,solar_TIMESTAMP,GBR_GUI_ST3_Psy_Js_1,GBR_GUI_ST3_Psy_Js_2,GBR_GUI_ST3_Psy_Js_3,GBR_GUI_ST3_Psy_Js_4,GBR_GUI_ST3_Psy_Js_5,GBR_GUI_ST3_Psy_Js_6,GBR_GUI_ST3_Psy_Js_7,GBR_GUI_ST3_Psy_Js_8
2003-05-25T16:00:00Z,2003-05-25T15:43:18Z,0.005503519536862337,0.001281526047846248,0.0045756971615761866,0.008449422609435172,0.003322419161815335,0.008152629990938118,0.004252720509379164,0.0032059225437274554
2003-05-25T16:15:00Z,2003-05-25T15:58:18Z,0.0051300393684568365,0.0011735899700327883,0.0037531687279467097,0.007350723368724915,0.003500156166169678,0.006855240986008673,0.0036330301465155555,0.00257618269448997
2003-05-25T16:30:00Z,2003-05-25T16:13:18Z,0.004315176415576677,9.281468646065309e-4,0.002451735915890879,0.0053690131466049805,0.0030739826059966425,0.0053769971751332956,0.002574721616208147,0.0019343651528833516
2003-05-25T16:45:00Z,2003-05-25T16:28:18Z,0.003433697318218624,7.63392940132868e-4,0.0015991005149649615,0.0033654928443442086,0.002467500529412791,0.004488092124840106,0.0018339467036914752,0.001352516481930091
2003-05-25T17:00:00Z,2003-05-25T16:43:18Z,0.0025859342634928545,6.009258922806689e-4,0.0012272122279980795,0.0022872059964927013,0.0018588798796785148,0.003638872970439038,0.001424363208051862,0.0010806573687290476
2003-05-25T17:15:00Z,2003-05-25T16:58:18Z,0.0020882352970845947,4.898825465018113e-4,9.140646225365333e-4,0.0018344744691460777,0.0014954848247407911,0.0030668611337787604,0.001022975367105785,7.566419011471985e-4
2003-05-25T17:30:00Z,2003-05-25T17:13:18Z,0.002019256864105972,4.5591096211910706e-4,6.424246501410684e-4,0.0016794245586183704,0.0012457991887731628,0.0024818749252429754,9.316141132259667e-4,4.987501056693041e-4
2003-05-25T17:45:00Z,2003-05-25T17:28:18Z,0.0019805057915661213,4.3069989590965196e-4,8.748245234848921e-4,0.0019057882012564766,9.317879383102515e-4,0.002803895543579908,9.096416658919592e-4,7.112562230929104e-4
2003-05-25T18:00:00Z,2003-05-25T17:43:18Z,0.002216307407130322,4.248975617150136e-4,0.001014999993100315,0.002126640849427078,0.0010395370325430398,0.0030962064129831067,0.0011464039705713638,5.980714300601637e-4
2003-05-25T18:15:00Z,2003-05-25T17:58:18Z,0.00222533983753636,3.817650063480317e-4,0.0012702259932540177,0.002390833213243777,9.232955189666095e-4,0.0032048669437366077,0.0011322740253845289,7.446263631507175e-4
2003-05-25T18:30:00Z,2003-05-25T18:13:18Z,0.0024704419574860196,4.0033017949377885e-4,0.0017653883924609957,0.0027678991558419868,9.605926105636602e-4,0.003766849545558813,0.0014339413379742753,8.976701108413646e-4
2003-05-25T18:45:00Z,2003-05-25T18:28:18Z,0.0026992644017571153,4.5362798997965187e-4,0.0017525954504260153,0.0031715607909068083,9.484096913791859e-4,0.004394195869774707,0.0015839104160909336,0.0010212098596890367
2003-05-25T19:00:00Z,2003-05-25T18:43:18Z,0.0028658760582740256,4.8236274390039486e-4,0.0016669180670813369,0.0033290915214389664,0.0010882992025676322,0.004488539921507781,0.00169588071626043,0.0010285419490121152
2003-05-25T19:15:00Z,2003-05-25T18:58:18Z,0.0029030872691713848,5.07988698123689e-4,0.001830343516614571,0.0036191566135378547,0.0012370671832346394,0.004781058143786042,0.0016808965547890154,0.001160336575939231
2003-05-25T19:30:00Z,2003-05-25T19:13:18Z,0.0029688605453082775,4.773790006141593e-4,0.0018984724049510091,0.0035550290969070496,0.0012217902924354619,0.004628121032378802,0.0015466627313728398,0.0011280539076881913
2003-05-25T19:45:00Z,2003-05-25T19:28:18Z,0.003027774580369697,4.1551927628519675e-4,0.0017790041183028745,0.0031638684233244326,0.00134250674697981,0.004574669640456697,0.001590147497985008,0.0011364538394944904
2003-05-25T20:00:00Z,2003-05-25T19:43:18Z,0.002985232764686619,4.6849916450691627e-4,0.0017571532938714613,0.0030129852197065374,0.001285855191764296,0.0044446301762475155,0.0015708528434638272,9.018073995435624e-4
2003-05-25T20:15:00Z,2003-05-25T19:58:18Z,0.0028060808320744886,4.5045323858958696e-4,0.0014910259611604641,0.002555652482107755,0.0012242875376281966,0.004133700658831438,0.0013994222499119147,5.997259989785352e-4
2003-05-25T20:30:00Z,2003-05-25T20:13:18Z,0.0025406368151840095,3.764822968749242e-4,0.0010354500144258187,0.0020876701625589674,0.0011173859135664291,0.0038507065818688493,0.0010849213574625025,7.348743369252407e-4
2003-05-25T20:45:00Z,2003-05-25T20:28:18Z,0.0024303284860956098,3.5648324015349344e-4,9.488771659996409e-4,0.0019452465566057568,0.0010282030476884921,0.003682527292771984,0.0010957435098846232,7.064575270560261e-4
2003-05-25T21:00:00Z,2003-05-25T20:43:18Z,0.0022355764779128937,3.328426879002511e-4,0.001003047987035531,0.0016594288338072627,0.0010294856718899845,0.0034270257296285735,7.619364925055447e-4,7.091579976050878e-4
2003-05-25T21:15:00Z,2003-05-25T20:58:18Z,0.0020109319070859936,3.0031655840867793e-4,8.150117267518307e-4,0.0013789394643671446,8.868035379971444e-4,0.003013448046705289,7.569527900950353e-4,4.5019582481841053e-4
2003-05-25T21:30:00Z,2003-05-25T21:13:18Z,0.0019436929369604174,2.3766751335362152e-4,6.150429329035601e-4,0.0010821966937032842,8.736349769762275e-4,0.0028506573376995206,5.886988321554351e-4,5.62913141316441e-4
2003-05-25T21:45:00Z,2003-05-25T21:28:18Z,0.001775899925424195,2.2585505698220767e-4,5.772279260491708e-4,9.11850504105552e-4,7.960822927566918e-4,0.0026201846978860578,7.07257972536203e-4,3.3096088576896365e-4
2003-05-25T22:00:00Z,2003-05-25T21:43:18Z,0.0016162848863630222,2.0432753801138053e-4,4.569983869209419e-4,8.099626194597741e-4,6.860635582349667e-4,0.0018948180574177656,4.344650566716282e-4,2.1572407211717338e-4
2003-05-25T22:15:00Z,2003-05-25T21:58:18Z,0.0014928710409779422,1.8792962068866253e-4,3.7725942535462794e-4,5.956912691226286e-4,6.748064515104037e-4,0.002079532964454135,5.119941211788628e-4,2.7072592860235596e-4
2003-05-25T22:30:00Z,2003-05-25T22:13:18Z,0.0014007629140386838,1.374570058463854e-4,3.8005078578335824e-4,4.969560932047513e-4,6.256925881259848e-4,0.0019319367359134372,3.7239854017134696e-4,2.4332556931128875e-4
2003-05-25T22:45:00Z,2003-05-25T22:28:18Z,0.00138918244726268,1.0651393856171546e-4,3.106809238335776e-4,3.9391017016760416e-4,5.169112098447078e-4,0.0018230709736931758,3.674044094146648e-4,2.719768827321661e-4
2003-05-25T23:00:00Z,2003-05-25T22:43:18Z,0.0012127748387169295,8.019736002496811e-5,1.8039544124486342e-4,3.4556001620888305e-4,4.94406692332677e-4,0.0017724099911759896,2.7453821138829224e-4,2.0441318123928706e-4
2003-05-25T23:15:00Z,2003-05-25T22:58:18Z,0.0010689675368682227,7.976529148489394e-5,2.4145669550195066e-4,3.2869937147031616e-4,4.1444298603274395e-4,0.0015817547354156488,1.9816788275316797e-4,1.7108176384402355e-4
2003-05-25T23:30:00Z,2003-05-25T23:13:18Z,0.0011049806080816987,8.046831416642683e-5,1.3722984609990528e-4,2.689998252408257e-4,4.1519347026397843e-4,0.0013389219081368572,2.2152866878449184e-4,1.2166479614016849e-4
2003-05-25T23:45:00Z,2003-05-25T23:28:18Z,9.744796815084885e-4,8.548615057338818e-5,1.0902258437958257e-4,2.4332812687483953e-4,3.9718491379119996e-4,0.0012980183348629863,1.1924258980352107e-4,9.923561518965961e-5
2003-05-26T00:00:00Z,2003-05-25T23:43:18Z,4.285945081661451e-4,9.879516371472043e-5,3.964420028764326e-4,4.721240319635563e-4,1.9841230518479144e-4,4.574713372317202e-4,2.533228675114652e-4,1.8717158221701174e-4
2003-05-26T00:15:00Z,2003-05-25T23:58:18Z,3.73726870649971e-4,9.544915829150963e-5,3.585421621544725e-4,3.7040206765149956e-4,1.7581931598011536e-4,6.419226905410092e-4,3.6620487588867996e-4,1.6401355561936867e-4
2003-05-26T00:30:00Z,2003-05-26T00:13:11Z,3.3238053009621173e-4,7.515166128450244e-5,2.757010654859962e-4,3.2825531824555047e-4,1.5029588192431642e-4,4.516742990154791e-4,1.4029441954097884e-4,1.44522334455491e-4
2003-05-26T00:45:00Z,2003-05-26T00:28:11Z,2.060436348051902e-4,5.144330737807254e-5,2.1391632435737026e-4,3.034755815370204e-4,7.712662418304869e-5,4.403828274728373e-4,1.9252317957702027e-4,1.498648792903158e-4
2003-05-26T01:00:00Z,2003-05-26T00:43:11Z,2.336748402990767e-4,9.066213522947652e-5,2.0298702213086546e-4,2.5112739542226207e-4,7.128348800746396e-5,3.573588530094834e-4,2.964191854541658e-4,2.52593497866175e-5
2003-05-26T01:15:00Z,2003-05-26T00:58:11Z,1.7171948628269125e-4,3.27923280845387e-5,1.842775423006168e-4,2.2513383534020218e-4,8.99258029734486e-5,2.632427019993241e-4,1.3129297963225807e-4,1.1780698616030842e-4
2003-05-26T01:30:00Z,2003-05-26T01:13:11Z,1.4545656533991488e-4,3.537911504472766e-5,1.9597584967960118e-4,1.760105901290291e-4,1.0706292507209422e-4,3.424682914946424e-4,1.999443186545004e-4,7.931991997804205e-5
2003-05-26T01:45:00Z,2003-05-26T01:28:11Z,1.6972421058495968e-4,3.6027428919206026e-5,1.6588330182933564e-4,2.032561376358753e-4,1.0335580636976609e-4,3.142046630755341e-4,8.54478795825236e-5,7.798329171815244e-5
2003-05-26T02:00:00Z,2003-05-26T01:43:11Z,1.7897590760883444e-4,4.974050234493203e-5,1.7915139653832787e-4,1.5354116905805625e-4,1.6391843938060578e-4,1.92705412791143e-4,1.4887174840854926e-4,6.4001167516295e-5
2003-05-26T02:15:00Z,2003-05-26T01:58:11Z,1.8114209011317245e-4,4.8401022400654803e-5,1.5270062586890287e-4,1.549221370738324e-4,6.819990249648038e-5,3.2445994185448067e-4,9.321527923274731e-5,6.95760673040399e-5
2003-05-26T02:30:00Z,2003-05-26T02:13:11Z,1.7198641802068627e-4,5.1695617398580996e-5,1.7569533118212964e-4,1.5190322092225355e-4,1.020957943587009e-4,2.3671915188203455e-4,7.366703966409262e-5,4.217787172863601e-5
2003-05-26T02:45:00Z,2003-05-26T02:28:11Z,1.4372006527584217e-4,3.633739740089562e-5,1.3404695448849648e-4,1.4825815079512234e-4,5.092588379688436e-5,2.056038380704503e-4,8.74640587625944e-5,5.7006520453753075e-5
2003-05-26T03:00:00Z,2003-05-26T02:43:11Z,1.7250805590091097e-4,1.8622710333224704e-5,1.3102664236422498e-4,1.2091328379260479e-4,8.09972133794085e-5,2.0844222976727095e-4,6.645295357722878e-5,2.3418915665240298e-5
2003-05-26T03:15:00Z,2003-05-26T02:58:11Z,1.706787837918305e-4,3.559467818801532e-5,1.1046593876036273e-4,1.255780201216504e-4,1.2705368645905037e-4,1.8555624920775214e-4,7.297909162406617e-5,4.3421331180932514e-5
2003-05-26T03:30:00Z,2003-05-26T03:13:11Z,1.6121941761547713e-4,5.605797310388128e-5,4.906420079330344e-5,9.925868439791907e-5,1.1276174091383299e-4,1.764726505129582e-4,7.249459978116073e-5,7.40056012641822e-5
2003-05-26T03:45:00Z,2003-05-26T03:28:11Z,1.6063389353276262e-4,2.646203136284141e-5,2.7995462491593687e-5,9.96975922691519e-5,8.299555063542281e-5,1.966380606133351e-4,7.688730206982914e-5,1.9151020557329348e-5
2003-05-26T04:00:00Z,2003-05-26T03:43:11Z,1.4674174618466696e-4,8.688890946237677e-6,3.3901108188697665e-5,9.967374320901705e-5,1.2228424956837411e-4,1.5935641086894256e-4,3.938627066143388e-6,4.7753946564980106e-5
2003-05-26T04:15:00Z,2003-05-26T03:58:11Z,9.578099472072678e-5,1.0407987189718243e-5,0,7.912154656446922e-5,3.803713626621887e-4,0.00011432849093656449,0,2.2929838964106996e-4
2003-05-26T04:30:00Z,2003-05-26T04:13:11Z,6.805249492861573e-5,2.982237135802661e-6,1.4909946474223515e-5,5.994813467913213e-5,1.0491993516181351e-4,5.0644683903775115e-5,0,8.60174947155745e-5
2003-05-26T04:45:00Z,2003-05-26T04:28:11Z,4.338447020832581e-5,5.534381114972399e-6,1.9826480444568474e-7,2.1990490684353163e-5,1.709538070237812e-4,3.074830453806213e-5,1.0091269280062331e-5,0
2003-05-26T05:00:00Z,2003-05-26T04:43:11Z,2.8042254693570782e-5,4.981499428327924e-6,2.3189429553698466e-5,2.4917883611471693e-5,7.525151970371958e-5,3.435393771107266e-5,4.0515724846997204e-5,1.711082942551728e-5
2003-05-26T05:15:00Z,2003-05-26T04:58:11Z,3.623987501183507e-5,2.3004286545977177e-6,7.3496165253218535e-6,2.6009460881079385e-5,6.510628440294891e-5,7.733759393782798e-6,4.315284936060325e-5,4.166780508187047e-5
2003-05-26T05:30:00Z,2003-05-26T05:13:11Z,1.8430605786530065e-5,1.5542012396415235e-5,1.4031709924544005e-5,2.8028376682073476e-5,2.777580274980044e-6,3.840154547781e-5,6.435392343234585e-5,2.4762751452355583e-5
2003-05-26T05:45:00Z,2003-05-26T05:28:11Z,0,2.5078208014711417e-6,1.3252767533364952e-6,1.157564026772926e-5,2.151664567170292e-5,1.0692397254621908e-5,2.0360022582039796e-5,1.760270762017611e-4
2003-05-26T06:00:00Z,2003-05-26T05:43:11Z,0,4.235731314002291e-6,2.7497705995174737e-5,1.2271437591057644e-7,3.437552039735026e-5,1.307160927196098e-5,3.610795265748174e-5,2.9189882030997497e-5
2003-05-26T06:15:00Z,2003-05-26T05:58:11Z,8.340931877316401e-6,0,1.4124870023454319e-5,5.620807233603663e-7,4.592623425486391e-5,5.688263483840556e-5,5.472202052809355e-5,8.763786688927e-5
2003-05-26T06:30:00Z,2003-05-26T06:13:11Z,4.191172758731654e-5,0,3.400804415387008e-5,0,5.261744063100126e-5,0,6.443556680656192e-5,1.532943561743409e-4
2003-05-26T06:45:00Z,2003-05-26T06:28:11Z,8.522983772283527e-5,5.635307724542538e-6,2.3112518355635072e-5,2.3869477230371653e-5,1.0388166951225432e-4,2.1741673181251066e-4,2.6290649833595677e-5,8.333533773211281e-5
2003-05-26T07:00:00Z,2003-05-26T06:43:11Z,1.3539968828194502e-4,5.584448069678183e-6,2.6067372493309102e-5,6.563368710347313e-5,8.212688395831287e-5,1.9440128802000335e-4,6.0159945214457625e-5,8.263535465659486e-5
2003-05-26T07:15:00Z,2003-05-26T06:58:11Z,2.1859884426261316e-4,6.416281657113193e-6,9.062233391025723e-5,1.1698727524776773e-4,8.69151607674338e-5,3.276531737793241e-4,1.0511423019370856e-4,1.283276409360316e-4
2003-05-26T07:30:00Z,2003-05-26T07:13:11Z,3.479333705305423e-4,1.850391710560214e-5,7.09222610482651e-5,1.8501427670785018e-4,0,4.0153959446591076e-4,1.0938851870333216e-4,1.6110044313453282e-4
2003-05-26T07:45:00Z,2003-05-26T07:28:11Z,3.430837887929106e-4,1.9906651524685553e-5,8.984221305547109e-5,0.00029150547311855693,7.41687320595442e-5,6.047205944052386e-4,1.406424393672202e-4,1.279016170886448e-4
2003-05-26T08:00:00Z,2003-05-26T07:43:11Z,4.208738192340342e-4,2.685575915733838e-5,1.0851942582636172e-4,3.4362636578064105e-4,6.762430459278731e-5,9.052550020063747e-4,2.8012891402481415e-4,6.537328589677092e-5
2003-05-26T08:15:00Z,2003-05-26T07:58:11Z,5.317204506269605e-4,3.669683980456662e-5,1.13238276797984e-4,5.055102236178e-4,3.547628768167548e-5,8.43020806784148e-4,4.25067462781146e-4,2.56094111119746e-4
2003-05-26T08:30:00Z,2003-05-26T08:13:11Z,6.615953776140072e-4,3.430400065974173e-5,2.0902879245362834e-4,6.562776116272689e-4,1.7571272345058304e-4,0.0012713319164739728,3.4686715628132203e-4,1.6083197942541082e-4
2003-05-26T08:45:00Z,2003-05-26T08:28:11Z,8.558163576599454e-4,4.237774065358434e-5,3.1713483992863625e-4,9.184345071482054e-4,2.7670724180541933e-4,0.0016919978898124464,5.678356017810317e-4,3.005280917753865e-4
2003-05-26T09:00:00Z,2003-05-26T08:43:11Z,0.001107702029735614,7.542846377161017e-5,4.364764634392611e-4,0.0012316795656418297,4.25743026980688e-4,0.0019784562701792474,8.002684535316502e-4,3.5480129682346193e-4
2003-05-26T09:15:00Z,2003-05-26T08:58:11Z,0.0013182605142950713,8.853830616466578e-5,6.678241637937426e-4,0.0016698719664137178,4.309200775913572e-4,0.0020217242117739195,9.33102304819932e-4,5.268115973507025e-4
2003-05-26T09:30:00Z,2003-05-26T09:13:11Z,0.0016205797880735338,9.348769568748632e-5,9.150154846917957e-4,0.0022324604769496615,6.066938418590629e-4,0.0026764268079327047,0.0011642577690199945,6.551834989986916e-4
2003-05-26T09:45:00Z,2003-05-26T09:28:11Z,0.0019079037335905462,1.2993757859949443e-4,0.001153000591769953,0.0028331757704885556,7.25446403203702e-4,0.003099721746946757,0.0014699994046361022,7.887978014188308e-4
2003-05-26T10:00:00Z,2003-05-26T09:43:11Z,0.002229684472730771,1.9793707779565222e-4,0.0014144161439207962,0.003398432691180488,9.358923381322223e-4,0.0036943004503435743,0.001694135443533484,0.0010290527908790744
2003-05-26T10:15:00Z,2003-05-26T09:58:11Z,0.002389829840374471,2.330953539348257e-4,0.0015442151830171635,0.0037688881419292693,9.160662001978209e-4,0.004299069331163251,0.0023191750674307434,0.001416907207282856
2003-05-26T10:30:00Z,2003-05-26T10:13:11Z,0.002606488564229393,3.2504993707920584e-4,0.0018346658108692644,0.004135499721425575,0.001396145409826504,0.004405454763941315,0.002418838073247741,0.0014268921270083684
2003-05-26T10:45:00Z,2003-05-26T10:28:11Z,0.002773547412756581,3.940018240033053e-4,0.0021632705255904216,0.00469720251893433,0.0015468962451519888,0.004529769794623927,0.0025827362362565343,0.0016338604566737943
2003-05-26T11:00:00Z,2003-05-26T10:43:11Z,0.0029166952982036657,4.1900277032396816e-4,0.0026497874376049993,0.005345451349749016,0.0016942039863916969,0.005287673719840834,0.0028654422223905423,0.0022433766667873576
2003-05-26T11:15:00Z,2003-05-26T10:58:11Z,0.0033361294303703836,6.126540795718343e-4,0.0031414614235819524,0.006003384828737496,0.00196833329430147,0.005384231904809497,0.003377463658427745,0.002216281942302518
