TIMESTAMP,solar_TIMESTAMP,GBR_ABE_PLO_Psi_Jt_1,GBR_ABE_PLO_Psi_Jt_2,GBR_ABE_PLO_Psi_Jt_3,GBR_ABE_PLO_Psi_Jt_4,GBR_ABE_PLO_Psi_Jt_5,GBR_ABE_PLO_Psi_Jt_6,GBR_ABE_PLO_Psi_Jt_7,GBR_ABE_PLO_Psi_Jt_8,GBR_ABE_PLO_Psi_Jt_9,GBR_ABE_PLO_Psi_Jt_10,GBR_ABE_PLO_Psi_Jt_11,GBR_ABE_PLO_Psi_Jt_12,GBR_ABE_PLO_Psi_Jt_13,GBR_ABE_PLO_Psi_Jt_14,GBR_ABE_PLO_Psi_Jt_15
2001-05-13T01:00:00Z,2001-05-13T00:48:09Z,1.4205471790915293e-4,1.3171746302976537e-5,1.2136897178972936e-4,2.033717590081675e-6,9.816313198683628e-5,1.4938230159736832e-4,2.048376314827363e-5,1.2070468769692186e-4,3.789868648169966e-5,1.8183716918389293e-4,2.0501985915388256e-4,8.522243552519786e-5,1.1543309249172969e-4,1.747886422119228e-4,2.6373072112981715e-4
2001-05-13T01:30:00Z,2001-05-13T01:18:09Z,1.3360519139224926e-4,1.3171746302976537e-5,1.0558170325528192e-4,2.033717590081675e-6,9.031336997253907e-5,1.4159418887109326e-4,2.048376314827363e-5,1.2070468769692186e-4,3.789868648169966e-5,1.618276917178609e-4,1.966800478651e-4,8.522243552519786e-5,9.608129036185273e-5,1.591908702438823e-4,2.4570277637489535e-4
2001-05-13T02:00:00Z,2001-05-13T01:48:09Z,1.3360519139224926e-4,1.8788633099144185e-5,8.28365233277535e-5,2.033717590081675e-6,9.031336997253907e-5,0.00013008935210061703,2.3332824163454835e-5,1.2070468769692186e-4,3.5307178517090764e-5,1.2347588193127235e-4,1.966800478651e-4,9.192465466777806e-5,9.608129036185273e-5,1.669483290785102e-4,2.2798926950646391e-4
2001-05-13T02:30:00Z,2001-05-13T02:18:09Z,1.3781559276136672e-4,2.1732095933584882e-5,6.482907962680459e-5,4.774580137407595e-6,9.031336997253907e-5,1.2254111418324418e-4,2.048376314827363e-5,1.2070468769692186e-4,3.5307178517090764e-5,9.925318225141308e-5,1.8024668460365118e-4,7.862951484497879e-5,9.608129036185273e-5,1.515178908129624e-4,2.1059844086123786e-4
2001-05-13T03:00:00Z,2001-05-13T02:48:09Z,1.3781559276136672e-4,1.8788633099144185e-5,6.835632976930246e-5,7.86874280269396e-6,8.260560904956049e-5,1.1509323038999504e-4,1.7709913334383773e-5,1.1318700902581795e-4,3.275294677200786e-5,1.2347588193127235e-4,1.6415113251595364e-4,5.344890667736507e-5,7.153714695156543e-5,1.2170802971129174e-4,1.851380161726971e-4
2001-05-13T03:30:00Z,2001-05-13T03:18:09Z,1.4205471790915293e-4,1.3171746302976537e-5,4.453013323836859e-5,1.477528764255321e-5,7.880691966183583e-5,1.1140781096182048e-4,1.7709913334383773e-5,1.0211182756657668e-4,3.0237585356856596e-5,1.1731402636585783e-4,1.4840627269245777e-4,3.600440226356583e-5,4.864364428414957e-5,1.0736312636033293e-4,1.6859772286465774e-4
2001-05-13T04:00:00Z,2001-05-13T03:48:09Z,1.2527213635326405e-4,1.3171746302976537e-5,1.7520550384426045e-5,1.8505788543447024e-5,7.132429229361571e-5,1.0411595229724944e-4,1.5017954230387695e-5,8.773950504202088e-5,3.0237585356856596e-5,9.33807037632966e-5,1.5623398426109142e-4,2.5217533315717332e-5,3.277541290558972e-5,6.685685117751593e-5,1.524191936188991e-4
2001-05-13T04:30:00Z,2001-05-13T04:18:09Z,1.0896920283899142e-4,1.8788633099144185e-5,0,1.8505788543447024e-5,6.400127959292523e-5,9.338203965050557e-5,1.2416260121802129e-5,7.045719502063722e-5,2.7762878836826578e-5,9.33807037632966e-5,1.3302709012432358e-4,0,2.295963884093405e-5,1.0886893820516039e-5,1.2886396127284992e-4
2001-05-13T05:00:00Z,2001-05-13T04:48:09Z,9.707540389947252e-5,2.7853158399118714e-5,1.2283697842175009e-5,2.2388816336310043e-5,6.040241141198908e-5,8.986031467587334e-5,1.2416260121802129e-5,5.723222265932176e-5,2.29437577296102e-5,7.069087438070909e-5,1.180312055304489e-4,0,5.919616665492229e-6,0,1.1366302231907363e-4
2001-05-13T05:30:00Z,2001-05-13T05:18:09Z,8.931361938387597e-5,3.4252361209964225e-5,2.3082964790237834e-5,2.2388816336310043e-5,5.333637515219863e-5,8.290438125307417e-5,1.2416260121802129e-5,5.083989800493356e-5,2.29437577296102e-5,4.4370897861544564e-5,7.557681114937565e-5,1.0714490551244293e-5,0,3.658602005681279e-5,9.889105896392634e-5
2001-05-13T06:00:00Z,2001-05-13T05:48:09Z,8.931361938387597e-5,3.7546311934072115e-5,2.3082964790237834e-5,2.2388816336310043e-5,4.987213801527079e-5,7.269825978923789e-5,1.7709913334383773e-5,5.723222265932176e-5,2.533083986923324e-5,4.4370897861544564e-5,8.236737818937328e-5,3.0516597424980597e-5,0,5.43143729558927e-5,9.167469923680796e-5
2001-05-13T06:30:00Z,2001-05-13T06:18:09Z,8.548495153419502e-5,4.430748166910317e-5,1.4857495038479286e-5,2.2388816336310043e-5,4.987213801527079e-5,5.9544897179086094e-5,1.7709913334383773e-5,5.723222265932176e-5,2.7762878836826578e-5,5.986707413664694e-5,6.237659353582291e-5,5.955386579384894e-5,1.832814287364697e-5,7.332138955912892e-5,9.889105896392634e-5
2001-05-13T07:00:00Z,2001-05-13T06:48:09Z,8.931361938387597e-5,5.128318463370769e-5,5.4486571665428265e-5,2.2388816336310043e-5,4.987213801527079e-5,5.00514939616354e-5,1.7709913334383773e-5,6.0484990243986716e-5,3.0237585356856596e-5,6.523268336486157e-5,3.195596534702189e-5,9.873222908002958e-5,7.752905480608519e-5,1.4393114258896838e-4,1.1366302231907363e-4
2001-05-13T07:30:00Z,2001-05-13T07:18:09Z,9.707540389947252e-5,5.845715141632102e-5,1.294376507122069e-4,3.480960711303411e-5,5.333637515219863e-5,4.091045112969344e-5,1.5017954230387695e-5,6.0484990243986716e-5,3.275294677200786e-5,1.0520088707448335e-4,0,1.642544742313016e-4,1.9971905214596761e-4,2.748718288114654e-4,1.524191936188991e-4
2001-05-13T08:00:00Z,2001-05-13T07:48:09Z,1.0896920283899142e-4,6.956144604644217e-5,2.6264045058857277e-4,7.223246343849928e-5,6.040241141198908e-5,2.386504694151725e-5,1.7709913334383773e-5,7.384953016983318e-5,4.588320062031153e-5,2.305152419912089e-4,0,2.617957650293219e-4,4.2204479311879617e-4,5.041795190246205e-4,2.9134645661980864e-4
2001-05-13T08:30:00Z,2001-05-13T08:18:09Z,1.4205471790915293e-4,9.690454695752488e-5,5.614605724348112e-4,3.22697668542873e-4,1.3087996298617057e-4,1.6102200047872794e-5,4.5014706790703275e-5,9.847550435040605e-5,7.74778637398455e-5,5.101476529339651e-4,2.640580252084264e-5,3.880741474992907e-4,8.315084582216988e-4,9.370926010142037e-4,6.830308853828008e-4
2001-05-13T09:00:00Z,2001-05-13T08:48:09Z,2.276435717674062e-4,1.3897895630607678e-4,9.85787085945622e-4,9.109719358749171e-4,2.8946436157932184e-4,7.269825978923789e-5,1.5176243306057978e-4,1.3994680633683815e-4,1.1535907991275189e-4,9.261073517608102e-4,1.2548001305220756e-4,6.321765100633768e-4,0.0013865621579753973,0.0016627498828464787,0.0014250981267796997
2001-05-13T09:30:00Z,2001-05-13T09:18:09Z,3.8526210970925377e-4,2.720773958411436e-4,0.0013336889276308278,0.001622295510210138,6.370545842321691e-4,2.36395020031666e-4,4.3657063095206897e-4,1.9274302123198475e-4,1.9959875068472358e-4,0.0013810270688544145,4.373777325335478e-4,0.0011108382982450242,0.0019685970497075734,0.002458773556770732,0.0020683700609907536
2001-05-13T10:00:00Z,2001-05-13T09:48:09Z,6.172221794339741e-4,6.050030948575381e-4,0.0014367207566523658,0.0018522783358093113,0.0010330622057130793,0.00043524714179149693,6.965830189658328e-4,3.041777346233292e-4,3.776322746428157e-4,0.0017932440414697404,0.0011147001358446007,0.0020306242344447605,0.0025183461747302683,0.0029824909283868175,0.0024196165583042512
2001-05-13T10:30:00Z,2001-05-13T10:18:09Z,7.77367877248714e-4,9.170244304415819e-4,0.0014609225495925443,0.001889781191424885,0.001168562093525911,5.840514225217583e-4,8.063105733135385e-4,5.495507256125079e-4,6.06323619884492e-4,0.0019312209801549169,0.0014882737381979342,0.0026530661755774644,0.0027636843000136717,0.003023358785189214,0.0024774691488289
2001-05-13T11:00:00Z,2001-05-13T10:48:09Z,8.378023768162454e-4,9.902537535256852e-4,0.0014609225495925443,0.001902355211200959,0.0011917289988602382,6.803388901248204e-4,8.395489114005864e-4,7.887080430716621e-4,7.343788719537041e-4,0.001987668151495766,0.0016430025096853267,0.0028262742093073767,0.0029275515325172703,0.0030439034004551774,0.0025951865943135695
2001-05-13T11:30:00Z,2001-05-13T11:18:09Z,8.651322458503358e-4,0.0010200842287136915,0.0015016154760712286,0.002004272214362035,0.0012543270244788837,7.390313240035853e-4,8.936403613629615e-4,9.213274355244686e-4,8.039219484235634e-4,0.002280932545218755,0.002005819533912558,0.0031070331943532058,0.0033691903430889637,0.0033611041337461914,0.0028388481337586974
2001-05-13T12:00:00Z,2001-05-13T11:48:09Z,8.927510892315178e-4,0.001035115049211778,0.0015098077056844629,0.0020171784737264813,0.001302060893867598,7.749709310973703e-4,9.14213254623757e-4,0.0010001678083176127,8.312040947807418e-4,0.002280932545218755,0.001971533558012769,0.0030253814531850574,0.0032117582969353447,0.0032962896609449233,0.0026953637338355783
2001-05-13T12:30:00Z,2001-05-13T12:18:09Z,8.720098705143501e-4,0.0010125977223124833,0.0015098077056844629,0.0020301219962406383,0.001318122357693017,7.749709310973703e-4,9.004805041549625e-4,0.001026942648237722,8.25723931788984e-4,0.002419047317408012,0.0020926997129342216,0.003066061994300514,0.003309666192534941,0.003382864415771493,0.0026953637338355783
2001-05-13T13:00:00Z,2001-05-13T12:48:09Z,8.789055536304639e-4,0.001035115049211778,0.0015510380459027584,0.0020822701549387795,0.0013586056487938955,7.749709310973703e-4,9.073381352450784e-4,0.0010607596411412363,8.366961201156244e-4,0.002419047317408012,0.001988643423958696,0.003066061994300514,0.0032703091887476476,0.0033611041337461914,0.0025951865943135695
2001-05-13T13:30:00Z,2001-05-13T13:18:09Z,8.514311801282507e-4,0.0010200842287136915,0.0015510380459027584,0.0020301219962406383,0.0013423557468752233,7.271719665416719e-4,8.732248679184968e-4,0.001047186351225529,7.930921945765309e-4,0.002577120657753819,0.00185360549838207,0.003231709764568371,0.003389162848791938,0.003382864415771493,0.0024388268291992633
2001-05-13T14:00:00Z,2001-05-13T13:48:09Z,8.174947238962818e-4,9.902537535256852e-4,0.0015510380459027584,0.001965776308424681,0.001310082222964466,6.74552909909678e-4,8.262010369759461e-4,9.736404570146881e-4,7.343788719537041e-4,0.0024816878583039034,0.0016430025096853267,0.0031690391195389536,0.0032507278094063194,0.0032321692462623217,0.002140178703365311
2001-05-13T14:30:00Z,2001-05-13T14:18:09Z,7.973498402021258e-4,9.82844264660019e-4,0.0015427560253811125,0.0019276132487407716,0.0012860745936088167,6.458509980447644e-4,7.865778431142586e-4,8.891336384598554e-4,6.977670490100403e-4,0.002450270099119453,0.0014580742675551013,0.0031276283809309412,0.003309666192534941,0.003253466032736488,0.0020683700609907536
2001-05-13T15:00:00Z,2001-05-13T14:48:09Z,7.840104184577254e-4,9.680830127121759e-4,0.0015016154760712286,0.0018772437492571561,0.0012543270244788837,6.231638613103457e-4,7.670030069043132e-4,8.763641850767822e-4,6.771092952282887e-4,0.002280932545218755,0.0013397343991201965,0.0029849897061565898,0.003153784182233401,0.0031477429929109083,0.002015246858340747
2001-05-13T15:30:00Z,2001-05-13T15:18:09Z,7.77367877248714e-4,9.533987050524433e-4,0.0014609225495925443,0.0018772437492571561,0.0012622358227471163,6.063091965021192e-4,7.60513181705983e-4,8.447107592268581e-4,6.566436227282448e-4,0.0018754946233733895,0.0012112565385904136,0.002559231592279386,0.0027279303600768203,0.0028417531530612844,0.001859596257825246
2001-05-13T16:00:00Z,2001-05-13T15:48:09Z,7.641371710698651e-4,9.460853978974701e-4,0.0014447702297513418,0.0018772437492571561,0.0012543270244788837,6.119120821598105e-4,7.800353450346303e-4,8.072364504542085e-4,6.414207538069957e-4,0.0020161639030062536,0.0012393843012265173,0.0028262742093073767,0.0029646358062425963,0.0032109488027551657,0.002140178703365311
2001-05-13T16:30:00Z,2001-05-13T16:18:09Z,7.313779995154828e-4,9.387913186273374e-4,0.0013967396124827719,0.0018151029247720476,0.0012228787675827395,5.951495194288693e-4,7.670030069043132e-4,7.520693414533316e-4,6.06323619884492e-4,0.001959354095113828,0.0012112565385904136,0.002748602511534671,0.0028907123073465806,0.0031477429929109083,0.002015246858340747
2001-05-13T17:00:00Z,2001-05-13T16:48:09Z,6.735584137473319e-4,8.386927505244121e-4,0.0012794424765581148,0.0015407944904234263,0.0010552298505253773,5.294903024757616e-4,6.777481956867828e-4,6.571022328541353e-4,5.283441341768984e-4,0.0016860473028580962,0.0010608398958292305,0.0023408241075370726,0.0024503356189566755,0.0027433842711972432,0.0017423309537144091
2001-05-13T17:30:00Z,2001-05-13T17:18:09Z,5.926634479115967e-4,6.890244032075785e-4,0.0011735153093827848,0.0012635715135663355,8.68611238090039e-4,4.505945355448684e-4,5.859757930121123e-4,5.385636328259073e-4,4.263199828515779e-4,0.0014425528803100978,9.431333819685283e-4,0.0019808968146702135,0.0021872887393191128,0.002514457512484853,0.001548866928434871
2001-05-13T18:00:00Z,2001-05-13T17:48:09Z,5.266644788904944e-4,6.050030948575381e-4,0.0011145120130942458,0.0011176127940133417,7.533119323540532e-4,4.150115702223143e-4,5.38683371034923e-4,4.687250753435216e-4,3.5174883213779555e-4,0.0012493519583924736,8.798170914296397e-4,0.0016633101525958176,0.0019685970497075734,0.0022775244654563436,0.0013498250704551062
2001-05-13T18:30:00Z,2001-05-13T18:18:09Z,4.743647197846429e-4,5.365105731143005e-4,0.0010423104543013629,9.782201261850272e-4,6.687436041038332e-4,3.851515951937181e-4,4.925581914232624e-4,4.16894226912362e-4,2.8918960396247777e-4,0.0010118448451959339,7.815949073309647e-4,0.0013692157577685454,0.0016740484596247207,0.0019511151677076596,0.0010918972727237402
2001-05-13T19:00:00Z,2001-05-13T18:48:09Z,4.1808487146747955e-4,4.645630404885646e-4,9.510175683356529e-4,8.17729841387985e-4,5.689916924660408e-4,3.462758620358332e-4,4.3657063095206897e-4,3.520454626659632e-4,2.3756637787915823e-4,7.82335386572865e-4,6.527641300756302e-4,0.0011502959380618888,0.0013342671857779383,0.001570992430670629,8.289317680060012e-4
2001-05-13T19:30:00Z,2001-05-13T19:18:09Z,3.426291346955705e-4,3.843794856625068e-4,7.835975328973174e-4,6.327932707447968e-4,4.511668377014831e-4,2.854621309515534e-4,3.4577458281036683e-4,2.809255005943512e-4,1.8851948544905536e-4,5.908698808456441e-4,5.205576201203142e-4,9.087911485784685e-4,0.0010131387235489404,0.0011978015132115202,5.683277623780872e-4
2001-05-13T20:00:00Z,2001-05-13T19:48:09Z,2.5650827547149643e-4,2.875082405673789e-4,5.850233397757226e-4,4.3985448354378145e-4,3.0992866479886397e-4,2.0216911217503264e-4,2.3696277597122067e-4,2.14034720181865e-4,1.3884619824602927e-4,4.5825597388445905e-4,4.0723749437674903e-4,5.891898120910595e-4,7.346720162585132e-4,8.632843794343328e-4,3.5835732593830815e-4
2001-05-13T20:30:00Z,2001-05-13T20:18:09Z,1.9048529386586944e-4,1.841173726100416e-4,4.58974372820911e-4,3.0181407000651834e-4,1.880573929135458e-4,0.00013008935210061703,1.3914486327066397e-4,1.5178632470030164e-4,1.055935372868319e-4,2.817936568141305e-4,2.655879126071212e-4,3.599636271807185e-4,5.048653912857027e-4,6.209893966298998e-4,2.192529644470153e-4
2001-05-13T21:00:00Z,2001-05-13T20:48:09Z,1.4205471790915293e-4,1.05051981838111e-4,3.26604854275734e-4,2.0921557479932054e-4,1.1837385920029281e-4,8.290438125307417e-5,7.635150447310385e-5,1.1318700902581795e-4,7.148968576799319e-5,1.5527775382885998e-4,2.2193943937147344e-4,1.7196604134020262e-4,3.181714336940562e-4,4.6347386911436636e-4,1.3661775789270805e-4
2001-05-13T21:30:00Z,2001-05-13T21:18:09Z,1.049719440890322e-4,6.21142431628109e-5,2.4367290711225758e-4,1.484082856990163e-4,7.132429229361571e-5,5.634335434488776e-5,3.5384219145247256e-5,8.073178987391357e-5,3.789868648169966e-5,4.943102230184465e-5,2.655879126071212e-4,7.862951484497879e-5,1.9971905214596761e-4,3.287445765157776e-4,1.3661775789270805e-4
2001-05-13T22:00:00Z,2001-05-13T21:48:09Z,6.329525637766994e-5,4.089891755198107e-5,1.7140894262590673e-4,1.0886666192384328e-4,4.645595232450006e-5,3.503183769331482e-5,2.048376314827363e-5,3.854437516156278e-5,2.29437577296102e-5,8.906041404354811e-6,2.835676704558056e-4,2.5217533315717332e-5,1.4236762826017797e-4,2.3187567737614504e-4,1.6046233582008067e-4
2001-05-13T22:30:00Z,2001-05-13T22:18:09Z,3.61142311799641e-5,2.4755534538412465e-5,1.2538908574869515e-4,7.726742079547701e-5,3.016937571338719e-5,1.862334195151353e-5,9.915681973756624e-6,2.1544217861595354e-5,1.1792486956126938e-5,2.3013832391718325e-6,1.8024668460365118e-4,2.767824097768087e-6,8.980455323649384e-5,1.9071188994316412e-4,9.889105896392634e-5
2001-05-13T23:00:00Z,2001-05-13T22:48:09Z,1.532675259289636e-5,1.0518699957806253e-5,9.406277455828442e-5,4.819372042510987e-5,1.28116599651331e-5,6.848577082215341e-6,1.3661229189478837e-6,1.1466146986788175e-5,4.150364666414406e-6,0,1.0343960822022342e-4,0,5.419534874210588e-5,1.747886422119228e-4,3.2807183510542705e-5
2001-05-13T23:30:00Z,2001-05-13T23:18:09Z,0,0,6.482907962680459e-5,3.480960711303411e-5,0,0,0,0,0,1.2699252491673236e-5,7.557681114937565e-5,0,3.7924563508306645e-5,1.591908702438823e-4,0
2001-05-14T00:00:00Z,2001-05-13T23:48:09Z,0,0,0,0,0,0,0,0,0,1.2614017070602274e-5,6.899242386814568e-5,2.4908836512317215e-5,3.772683476194448e-5,3.717847121350314e-5,1.1862628025002482e-4
2001-05-14T00:30:00Z,2001-05-14T00:18:08Z,0,0,0,0,0,0,0,0,0,5.367274554495383e-6,4.3684422821564115e-5,1.0583685695904325e-5,9.706879445869398e-6,2.6038422114669096e-5,1.1124117712212908e-4
2001-05-14T01:00:00Z,2001-05-14T00:48:08Z,0,0,0,0,0,0,0,0,0,0,1.6017678993116763e-5,1.0583685695904325e-5,0,1.5776914538142237e-5,7.595680814574461e-5
2001-05-14T01:30:00Z,2001-05-14T01:18:08Z,0,0,0,0,0,0,0,0,0,3.436571459668471e-5,2.1101165239985333e-5,1.509365252111612e-5,5.888935406582398e-6,1.5776914538142237e-5,3.7893334478601017e-5
2001-05-14T02:00:00Z,2001-05-14T01:48:08Z,0,0,0,0,0,0,0,0,0,9.857806343109607e-5,4.3684422821564115e-5,1.988276904527712e-5,2.2840236967308943e-5,6.710528213434279e-6,1.1274019034578364e-5
2001-05-14T02:30:00Z,2001-05-14T02:18:08Z,0,0,0,0,0,0,0,0,0,5.42292106376282e-5,3.1993403576783805e-5,1.509365252111612e-5,1.384220443324021e-5,0,6.838793028045291e-6
2001-05-14T03:00:00Z,2001-05-14T02:48:08Z,0,0,0,0,0,0,0,0,0,2.0810363745568753e-5,2.9009889439517314e-6,6.420403959020912e-6,2.5079546508603974e-6,0,2.9120980372683443e-6
2001-05-14T03:30:00Z,2001-05-14T03:18:08Z,0,0,0,0,0,0,0,0,0,2.517918771260108e-5,1.6017678993116763e-5,2.7340947611107667e-6,2.5079546508603974e-6,0,0
2001-05-14T04:00:00Z,2001-05-14T03:48:08Z,0,0,0,0,0,0,0,0,0,2.9702269195038932e-5,1.1230985976415214e-5,2.7340947611107667e-6,5.888935406582398e-6,0,0
2001-05-14T04:30:00Z,2001-05-14T04:18:08Z,0,0,0,0,0,0,0,0,0,1.2614017070602274e-5,0,0,5.888935406582398e-6,0,6.838793028045291e-6
2001-05-14T05:00:00Z,2001-05-14T04:48:08Z,0,0,0,0,0,0,0,0,0,1.2614017070602274e-5,2.9009889439517314e-6,0,1.384220443324021e-5,0,1.1274019034578364e-5
2001-05-14T05:30:00Z,2001-05-14T05:18:08Z,0,0,0,0,0,0,0,0,0,2.0810363745568753e-5,2.9009889439517314e-6,2.7340947611107667e-6,1.8232907681563867e-5,0,2.1182064278474604e-5
2001-05-14T06:00:00Z,2001-05-14T05:48:08Z,0,0,0,0,0,0,0,0,0,2.0810363745568753e-5,3.1993403576783805e-5,6.420403959020912e-6,2.763740601647849e-5,0,3.2116133589020524e-5
2001-05-14T06:30:00Z,2001-05-14T06:18:08Z,0,0,0,0,0,0,0,0,0,2.0810363745568753e-5,4.978726557946155e-5,6.420403959020912e-6,2.763740601647849e-5,0,4.997842260455731e-5
2001-05-14T07:00:00Z,2001-05-14T06:48:08Z,0,0,0,0,0,0,0,0,0,3.436571459668471e-5,6.245002095324055e-5,1.0583685695904325e-5,3.772683476194448e-5,0,5.626087502709396e-5
2001-05-14T07:30:00Z,2001-05-14T07:18:08Z,0,0,0,0,0,0,0,0,0,5.42292106376282e-5,5.6045625927704934e-5,1.988276904527712e-5,5.391206791698336e-5,2.857533135441036e-6,5.626087502709396e-5
2001-05-14T08:00:00Z,2001-05-14T07:48:08Z,0,0,0,0,0,0,0,0,0,4.4071453246294336e-5,6.245002095324055e-5,2.4908836512317215e-5,5.9552200137302166e-5,1.1062364338487795e-5,7.595680814574461e-5
2001-05-14T08:30:00Z,2001-05-14T08:18:08Z,0,0,0,0,0,0,0,0,0,3.915845664035339e-5,5.6045625927704934e-5,3.0142694601642934e-5,7.116226412641675e-5,1.5776914538142237e-5,8.972698777857015e-5
2001-05-14T09:00:00Z,2001-05-14T08:48:08Z,0,0,0,0,0,0,0,0,0,4.4071453246294336e-5,6.245002095324055e-5,4.1152786657913074e-5,8.318044816107169e-5,2.0783626330655e-5,9.678801135931722e-5
2001-05-14T09:30:00Z,2001-05-14T09:18:08Z,0,0,0,0,0,0,0,0,0,9.274603086055971e-5,8.246461720441449e-5,7.126066433169386e-5,1.0190752676054374e-4,3.151084783636951e-5,8.972698777857015e-5
2001-05-14T10:00:00Z,2001-05-14T09:48:08Z,0,0,0,0,0,0,0,0,0,8.69908529002946e-5,8.938319499136066e-5,7.126066433169386e-5,1.1482454785469816e-4,4.30240158929994e-5,1.1124117712212908e-4
2001-05-14T10:30:00Z,2001-05-14T10:18:08Z,0,0,0,0,0,0,0,0,0,7.572098838185341e-5,7.5665947990027e-5,7.765908093594621e-5,1.2806537487060912e-4,4.903373162600513e-5,1.1862628025002482e-4
2001-05-14T11:00:00Z,2001-05-14T10:48:08Z,0,0,0,0,0,0,0,0,0,7.572098838185341e-5,6.245002095324055e-5,9.751034669719826e-5,1.4850048197787163e-4,5.519639427839682e-5,1.2611293099481857e-4
2001-05-14T11:30:00Z,2001-05-14T11:18:08Z,0,0,0,0,0,0,0,0,0,9.857806343109607e-5,6.245002095324055e-5,1.3985194371313232e-4,1.7675386352761498e-4,6.794460374218043e-5,1.3369838206201478e-4
2001-05-14T12:00:00Z,2001-05-14T11:48:08Z,0,0,0,0,0,0,0,0,0,1.2263333816247583e-4,4.978726557946155e-5,1.6981819181072563e-4,2.2875444607879512e-4,8.802098117601884e-5,1.6498100643226623e-4
2001-05-14T12:30:00Z,2001-05-14T12:18:08Z,0,0,0,0,0,0,0,0,0,1.4777094201785356e-4,5.6045625927704934e-5,2.252426602672416e-4,3.164543438115977e-4,1.1636191480099904e-4,2.2306510318010592e-4
2001-05-14T13:00:00Z,2001-05-14T12:48:08Z,0,0,0,0,0,0,0,0,0,1.7390586334457435e-4,7.5665947990027e-5,3.0156767991143334e-4,4.649881553947838e-4,1.8572860002454957e-4,3.601444980832129e-4
2001-05-14T13:30:00Z,2001-05-14T13:18:08Z,0,0,0,0,0,0,0,0,0,3.3315827058166033e-4,1.485830007000316e-4,5.09467860343837e-4,7.516078353618667e-4,3.3426534117953405e-4,6.907446436688991e-4
2001-05-14T14:00:00Z,2001-05-14T13:48:08Z,0,0,0,0,0,0,0,0,0,4.6349050651519843e-4,2.748731964086217e-4,7.450208884365243e-4,0.0010425042476672674,5.767681934354304e-4,0.0011480204485864313
2001-05-14T14:30:00Z,2001-05-14T14:18:08Z,0,0,0,0,0,0,0,0,0,5.86636762934959e-4,4.0773645799992717e-4,9.328994897532697e-4,0.0011141475719340893,7.814802096112512e-4,0.001317727973662534
2001-05-14T15:00:00Z,2001-05-14T14:48:08Z,0,0,0,0,0,0,0,0,0,6.701150346020552e-4,4.894962892108778e-4,0.001134595372053932,0.0011751502020220055,9.410585502988258e-4,0.0013762453967843017
2001-05-14T15:30:00Z,2001-05-14T15:18:08Z,0,0,0,0,0,0,0,0,0,7.3733290370464e-4,5.10571202732025e-4,0.0013363315514208082,0.0013135431755415777,0.0010572642093670537,0.0014357463044164828
2001-05-14T16:00:00Z,2001-05-14T15:48:08Z,0,0,0,0,0,0,0,0,0,8.88048352343636e-4,5.534691403112629e-4,0.0017310458751775898,0.0016639507351689604,0.0013467653813575055,0.0017482478903006785
2001-05-14T16:30:00Z,2001-05-14T16:18:08Z,0,0,0,0,0,0,0,0,0,9.935605512840775e-4,6.422156979883123e-4,0.001808719588069169,0.0018223122321737312,0.001463903360140691,0.001931033273306026
2001-05-14T17:00:00Z,2001-05-14T16:48:08Z,0,0,0,0,0,0,0,0,0,0.0010259996395213357,6.764977296481854e-4,0.0017310458751775898,0.0018223122321737312,0.001478815259054409,0.001931033273306026
2001-05-14T17:30:00Z,2001-05-14T17:18:08Z,0,0,0,0,0,0,0,0,0,9.614841603329094e-4,6.422156979883123e-4,0.001565251479064486,0.0017208282952544532,0.0014048563056543424,0.0018636520730871936
2001-05-14T18:00:00Z,2001-05-14T17:48:08Z,0,0,0,0,0,0,0,0,0,7.179245441164984e-4,5.318960497668609e-4,0.0011607826666104922,0.0013264116128099965,0.00109704320030816,0.0014810212686366898
2001-05-14T18:30:00Z,2001-05-14T18:18:08Z,0,0,0,0,0,0,0,0,0,5.595544520899913e-4,4.17731158090479e-4,9.328994897532697e-4,0.0010425042476672674,8.539165092455817e-4,0.0011342711178148961
2001-05-14T19:00:00Z,2001-05-14T18:48:08Z,0,0,0,0,0,0,0,0,0,4.21539566930814e-4,3.207745226152063e-4,7.11335181410136e-4,8.487094811281024e-4,6.206122244940501e-4,8.222482126255417e-4
2001-05-14T19:30:00Z,2001-05-14T19:18:08Z,0,0,0,0,0,0,0,0,0,3.3315827058166033e-4,2.748731964086217e-4,5.710519123912791e-4,7.096771533711143e-4,4.8163110581789427e-4,6.220894095792778e-4
2001-05-14T20:00:00Z,2001-05-14T19:48:08Z,0,0,0,0,0,0,0,0,0,3.024007436235249e-4,2.3945934253167148e-4,4.5970709974481626e-4,6.081756992189212e-4,3.9148336350698713e-4,5.019529861907256e-4
2001-05-14T20:30:00Z,2001-05-14T20:18:08Z,0,0,0,0,0,0,0,0,0,2.2185462828479917e-4,1.8046216389737006e-4,3.9247958322722714e-4,5.209380437598924e-4,3.249606105247452e-4,4.1935665945757683e-4
2001-05-14T21:00:00Z,2001-05-14T20:48:08Z,0,0,0,0,0,0,0,0,0,1.7390586334457435e-4,1.4083729288898617e-4,3.281888441708379e-4,4.467379724089089e-4,2.7057026378963074e-4,3.505102703175951e-4
2001-05-14T21:30:00Z,2001-05-14T21:18:08Z,0,0,0,0,0,0,0,0,0,1.4777094201785356e-4,1.1081457301328636e-4,2.6697531479551764e-4,3.932095074876682e-4,2.1875198359457297e-4,3.033726739774262e-4
