TIMESTAMP,solar_TIMESTAMP,ta,vpd,ppfd_in,ws,precip,sw_in,rh,ext_rad
2005-08-10T07:30:00Z,2005-08-10T01:24:25Z,NA,0.434749216,0,NA,NA,0,NA,0
2005-08-10T08:00:00Z,2005-08-10T01:54:25Z,18.55,0.364107291,0,1.088,0,0,82.95702491779737,0
2005-08-10T08:30:00Z,2005-08-10T02:24:25Z,NA,0.289949261,0,NA,NA,0,NA,0
2005-08-10T09:00:00Z,2005-08-10T02:54:25Z,18.55,0.251562369,0,1.277,0,0,88.22497848172213,0
2005-08-10T09:30:00Z,2005-08-10T03:24:25Z,NA,0.212525738,0,NA,NA,0,NA,0
2005-08-10T10:00:00Z,2005-08-10T03:54:25Z,18.55,0.196784093,0,0.949,0,0,90.78901610467108,0
2005-08-10T10:30:00Z,2005-08-10T04:24:25Z,NA,0.202225808,0,NA,NA,0,NA,0
2005-08-10T11:00:00Z,2005-08-10T04:54:25Z,18.55,0.151994204,0,0.803,0,0,92.8855216705583,0
2005-08-10T11:30:00Z,2005-08-10T05:24:25Z,NA,0.144044441,71.2427,NA,NA,33.697797099999995,NA,96.15406992860521
2005-08-10T12:00:00Z,2005-08-10T05:54:25Z,18.55,0.153485661,110.3433,1.03,0.25,52.192380899999996,92.81571020257763,211.9738049982331
2005-08-10T12:30:00Z,2005-08-10T06:24:25Z,NA,0.151392246,72.5073,NA,NA,34.295952899999996,NA,328.52182667344493
2005-08-10T13:00:00Z,2005-08-10T06:54:25Z,18.55,0.165880837,33.7907,1.346,0,15.9830011,92.23552221697776,443.80354790176153
2005-08-10T13:30:00Z,2005-08-10T07:24:25Z,NA,0.200899598,20.9203,NA,NA,9.8953019,NA,555.8460515604902
2005-08-10T14:00:00Z,2005-08-10T07:54:25Z,18.55,0.231606195,106.7487,2.162,0,50.4921351,89.15907836004095,662.7318547382495
2005-08-10T14:30:00Z,2005-08-10T08:24:25Z,NA,0.240459792,290.6633,NA,NA,137.4837409,NA,762.6317243637685
2005-08-10T15:00:00Z,2005-08-10T08:54:25Z,18.55,0.112302862,322.6667,2.361,0,152.62134909999997,94.74337667485477,853.8359825776761
2005-08-10T15:30:00Z,2005-08-10T09:24:25Z,NA,0.11664435,349.1933,NA,NA,165.1684309,NA,934.7837660881765
2005-08-10T16:00:00Z,2005-08-10T09:54:25Z,18.55,0.095855883,358.2033,2.902,0,169.4301609,95.51321968597566,1004.0897387659043
2005-08-10T16:30:00Z,2005-08-10T10:24:25Z,NA,0.11640995,464.5067,NA,NA,219.7116691,NA,1060.5678003175797
2005-08-10T17:00:00Z,2005-08-10T10:54:25Z,18.55,0.176572625,549.3967,3.181,0,259.8646391,91.73506567306254,1103.25138528565
2005-08-10T17:30:00Z,2005-08-10T11:24:25Z,NA,0.13498811,474.6967,NA,NA,224.5315391,NA,1131.4100049737472
2005-08-10T18:00:00Z,2005-08-10T11:54:25Z,18.55,0.128942754,379.0767,3.262,0,179.3032791,93.9645038762693,1144.5617491949733
2005-08-10T18:30:00Z,2005-08-10T12:24:25Z,NA,0.17082188,279.36,NA,NA,132.13728,NA,1142.4815338831095
2005-08-10T19:00:00Z,2005-08-10T12:54:25Z,18.55,0.174470503,200.4893,3.617,0,94.8314389,91.8334608817038,1125.2049534112653
2005-08-10T19:30:00Z,2005-08-10T13:24:25Z,NA,0.225218025,29.0437,NA,NA,13.737670099999999,NA,1093.0276716830072
2005-08-10T20:00:00Z,2005-08-10T13:54:25Z,18.55,0.221895018,61.7837,3.489,0,29.2236901,89.6136348924721,1046.5003624100966
2005-08-10T20:30:00Z,2005-08-10T14:24:25Z,NA,0.126763594,57.491,NA,NA,27.193243,NA,986.4192851618209
2005-08-10T21:00:00Z,2005-08-10T14:54:25Z,18.55,0.083474362,31.2373,3.193,0,14.7752429,96.09276851429827,913.8126584603224
2005-08-10T21:30:00Z,2005-08-10T15:24:25Z,NA,0.075568342,62.7657,NA,NA,29.6881761,NA,829.923063125732
2005-08-10T22:00:00Z,2005-08-10T15:54:25Z,23.27,0.065851307,85.5097,2.946,0,40.4460881,97.69436030315458,736.1861770133752
2005-08-10T22:30:00Z,2005-08-10T16:24:25Z,NA,0.062473917,94.8637,NA,NA,44.870530099999996,NA,634.206205070356
2005-08-10T23:00:00Z,2005-08-10T16:54:25Z,22.46,0.055801176,93.8403,3.019,0,44.3864619,97.9479640027307,525.7284251956014
2005-08-10T23:30:00Z,2005-08-10T17:24:25Z,NA,0.056964343,37.1637,NA,NA,17.5784301,NA,412.6093197482539
2005-08-11T00:00:00Z,2005-08-10T17:54:25Z,20.98,0.059748836,18.8363,2.752,0,8.909569900000001,97.5947541659801,296.78480386927276
2005-08-11T00:30:00Z,2005-08-10T18:24:25Z,NA,0.057464195,15.512,NA,NA,7.3371759999999995,NA,180.23709435313472
2005-08-11T01:00:00Z,2005-08-10T18:54:25Z,18.88,0.058970857,7.2101,2.65,0,3.4103772999999995,97.29611634481394,64.96078607310743
2005-08-11T01:30:00Z,2005-08-10T19:24:25Z,NA,0.058092626,0,NA,NA,0,NA,0
2005-08-11T02:00:00Z,2005-08-10T19:54:25Z,17.83,0.057621723,0,1.493,0,0,97.17809043234786,0
2005-08-11T02:30:00Z,2005-08-10T20:24:25Z,NA,0.055175542,0,NA,NA,0,NA,0
2005-08-11T03:00:00Z,2005-08-10T20:54:25Z,17.67,0.056761153,0,1.099,0,0,97.19206136782329,0
2005-08-11T03:30:00Z,2005-08-10T21:24:25Z,NA,0.055736352,0,NA,NA,0,NA,0
2005-08-11T04:00:00Z,2005-08-10T21:54:25Z,17.34,0.055108464,0,0.207,0,0,97.2164133103524,0
2005-08-11T04:30:00Z,2005-08-10T22:24:25Z,NA,0.050705857,0,NA,NA,0,NA,0
2005-08-11T05:00:00Z,2005-08-10T22:54:25Z,17.04,0.05080182,0,0.002,0,0,97.38475001895887,0
2005-08-11T05:30:00Z,2005-08-10T23:24:25Z,NA,0.052007249,0,NA,NA,0,NA,0
2005-08-11T06:00:00Z,2005-08-10T23:54:25Z,16.7,0.050611943,0,1.169,0,0,97.33769737289336,0
2005-08-11T06:30:00Z,2005-08-11T00:24:36Z,NA,0.047808782,0,NA,NA,0,NA,0
2005-08-11T07:00:00Z,2005-08-11T00:54:36Z,17.15,0.046786501,0,NA,0,0,97.60818168467603,0
2005-08-11T07:30:00Z,2005-08-11T01:24:36Z,NA,0.040780634,0,NA,NA,0,NA,0
2005-08-11T08:00:00Z,2005-08-11T01:54:36Z,16.6,0.041672738,0,0.46,0,0,97.79394063306336,0
2005-08-11T08:30:00Z,2005-08-11T02:24:36Z,NA,0.041911732,0,NA,NA,0,NA,0
2005-08-11T09:00:00Z,2005-08-11T02:54:36Z,16.24,0.041965005,0,0.733,0,0,97.72695003540865,0
2005-08-11T09:30:00Z,2005-08-11T03:24:36Z,NA,0.042151928,0,NA,NA,0,NA,0
2005-08-11T10:00:00Z,2005-08-11T03:54:36Z,15.96,0.044039961,0,1.008,0,0,97.57153432344626,0
2005-08-11T10:30:00Z,2005-08-11T04:24:36Z,NA,0.043180772,0,NA,NA,0,NA,0
2005-08-11T11:00:00Z,2005-08-11T04:54:36Z,15.37,0.042067046,0,0.359,0,0,97.59097535913014,0
2005-08-11T11:30:00Z,2005-08-11T05:24:36Z,NA,0.042897412,119.8941,NA,NA,56.70990929999999,NA,92.49791797242968
2005-08-11T12:00:00Z,2005-08-11T05:54:36Z,15.34,0.038623334,301.2298,0.678,0,142.4816954,97.78391899865856,208.54046176092763
2005-08-11T12:30:00Z,2005-08-11T06:24:36Z,NA,0.040017701,493.5977,NA,NA,233.47171209999996,NA,325.2899965823941
2005-08-11T13:00:00Z,2005-08-11T06:54:36Z,16.48,0.040043409,672.2233,2,0,317.96162089999996,97.86394739172658,440.7484604192467
2005-08-11T13:30:00Z,2005-08-11T07:24:36Z,NA,0.036844082,850.0166,NA,NA,402.0578518,NA,552.9398854091675
2005-08-11T14:00:00Z,2005-08-11T07:54:36Z,17.72,0.037487207,1002.1833,4.056,0,474.0327009,98.15136873868009,659.9442147812789
2005-08-11T14:30:00Z,2005-08-11T08:24:36Z,NA,0.040443993,1158.6666,NA,NA,548.0493018,NA,759.9301629655296
2005-08-11T15:00:00Z,2005-08-11T08:54:36Z,18.1,0.051241421,1303.7001,4.588,0,616.6501473,97.53282559810982,851.1865565019334
2005-08-11T15:30:00Z,2005-08-11T09:24:36Z,NA,0.165082044,1445.4667,NA,NA,683.7057490999999,NA,932.1516193756121
2005-08-11T16:00:00Z,2005-08-11T09:54:36Z,18.23,0.354488865,1463.1,3.544,0,692.0463,83.07088157382458,1001.4397015817235
2005-08-11T16:30:00Z,2005-08-11T10:24:36Z,NA,0.547982984,1720.8334,NA,NA,813.9541982,NA,1057.8649934805223
2005-08-11T17:00:00Z,2005-08-11T10:54:36Z,18.34,0.899859063,1795.6477,3.63,0,849.3413621,57.32163482153126,1100.4618200873583
2005-08-11T17:30:00Z,2005-08-11T11:24:36Z,NA,0.962575671,1813.4,NA,NA,857.7382,NA,1128.5011679733657
2005-08-11T18:00:00Z,2005-08-11T11:54:36Z,19.07,1.084312136,1774.1666,3.08,0,839.1808017999999,50.869258164352814,1141.5031619275176
2005-08-11T18:30:00Z,2005-08-11T12:24:36Z,NA,1.188775894,1706.2666,NA,NA,807.0641017999999,NA,1139.2452778465695
2005-08-11T19:00:00Z,2005-08-11T12:54:36Z,19.95,1.28776503,1784.9668,3.44,0,844.2892963999999,44.75738709577058,1121.766151289948
2005-08-11T19:30:00Z,2005-08-11T13:24:36Z,NA,1.407608844,1702.8667,NA,NA,805.4559491,NA,1089.3649165127893
2005-08-11T20:00:00Z,2005-08-11T13:54:36Z,19.6,1.478925962,1627.6666,3.857,0,769.8863018,35.164145205794185,1042.5960872823464
2005-08-11T20:30:00Z,2005-08-11T14:24:36Z,NA,1.487661119,1391.2999,NA,NA,658.0848526999999,NA,982.2600670816904
2005-08-11T21:00:00Z,2005-08-11T14:54:36Z,19.37,1.750607436,993.5967,3.574,0,469.9712391,22.148115148777535,909.3894511041152
2005-08-11T21:30:00Z,2005-08-11T15:24:36Z,NA,1.789369843,1165.0667,NA,NA,551.0765491,NA,825.231354462016
2005-08-11T22:00:00Z,2005-08-11T15:54:36Z,18.79,1.69844883,1054.39,3.434,0,498.72647,21.684831702895945,731.2260690424732
2005-08-11T22:30:00Z,2005-08-11T16:24:36Z,NA,1.905418413,864.29,NA,NA,408.80916999999994,NA,628.982414274529
2005-08-11T23:00:00Z,2005-08-11T16:54:36Z,18.11,1.617909567,663.5167,2.323,0.51,313.8433991,22.149759240302636,520.2502036547392
2005-08-11T23:30:00Z,2005-08-11T17:24:36Z,NA,1.363809753,472.3933,NA,NA,223.4420309,NA,406.8902982399338
2005-08-12T00:00:00Z,2005-08-11T17:54:36Z,17.87,1.287918666,251.3967,2.32,0,118.9106391,37.085427287593774,290.8427596138859
2005-08-12T00:30:00Z,2005-08-11T18:24:36Z,NA,1.272279825,74.7497,NA,NA,35.3566081,NA,174.09364736154012
2005-08-12T01:00:00Z,2005-08-11T18:54:36Z,17.77,0.99719972,12.8803,2.435,0,6.0923818999999995,50.979166243821894,58.64102928371749
2005-08-12T01:30:00Z,2005-08-11T19:24:36Z,NA,0.979151682,0,NA,NA,0,NA,0
2005-08-12T02:00:00Z,2005-08-11T19:54:36Z,17.55,0.801763004,0,2.185,0.25,0,60.035843206125094,0
2005-08-12T02:30:00Z,2005-08-11T20:24:36Z,NA,0.700752341,0,NA,NA,0,NA,0
2005-08-12T03:00:00Z,2005-08-11T20:54:36Z,17.12,0.595694209,0,1.45,0,0,69.48902400104278,0
2005-08-12T03:30:00Z,2005-08-11T21:24:36Z,NA,0.485608149,0,NA,NA,0,NA,0
2005-08-12T04:00:00Z,2005-08-11T21:54:36Z,16.84,0.369076885,0,1.879,0,0,80.75757419987703,0
2005-08-12T04:30:00Z,2005-08-11T22:24:36Z,NA,0.381659747,0,NA,NA,0,NA,0
2005-08-12T05:00:00Z,2005-08-11T22:54:36Z,16.62,0.342817244,0,1.598,0,0,81.8751050961939,0
2005-08-12T05:30:00Z,2005-08-11T23:24:36Z,NA,0.304465926,0,NA,NA,0,NA,0
2005-08-12T06:00:00Z,2005-08-11T23:54:36Z,16.51,0.275042592,0,1.546,0,0,85.35627287826557,0
2005-08-12T06:30:00Z,2005-08-12T00:24:47Z,NA,0.302069081,0,NA,NA,0,NA,0
2005-08-12T07:00:00Z,2005-08-12T00:54:47Z,15.76,0.31440695,0,0.406,0,0,82.43966365543535,0
2005-08-12T07:30:00Z,2005-08-12T01:24:47Z,NA,0.271579876,0,NA,NA,0,NA,0
2005-08-12T08:00:00Z,2005-08-12T01:54:47Z,15.57,0.239286395,0,0.299,0,0,86.47165667674675,0
2005-08-12T08:30:00Z,2005-08-12T02:24:47Z,NA,0.238213261,0,NA,NA,0,NA,0
2005-08-12T09:00:00Z,2005-08-12T02:54:47Z,15.91,0.285611817,0,1.337,0,0,84.20028277378064,0
2005-08-12T09:30:00Z,2005-08-12T03:24:47Z,NA,0.190784825,0,NA,NA,0,NA,0
2005-08-12T10:00:00Z,2005-08-12T03:54:47Z,16.34,0.386009766,0,2.197,0,0,79.22450005418631,0
2005-08-12T10:30:00Z,2005-08-12T04:24:47Z,NA,0.346142414,0,NA,NA,0,NA,0
2005-08-12T11:00:00Z,2005-08-12T04:54:47Z,16.67,0.257320273,0,2.436,0,0,86.43854107728258,0
2005-08-12T11:30:00Z,2005-08-12T05:24:47Z,NA,0.264057951,76.236,NA,NA,36.059628000000004,NA,88.80982230039729
2005-08-12T12:00:00Z,2005-08-12T05:54:47Z,17.17,0.212209646,191.51,2.39,0,90.58422999999999,89.16515307290351,205.07562899545985
2005-08-12T12:30:00Z,2005-08-12T06:24:47Z,NA,0.24584214,309.05,NA,NA,146.18064999999999,NA,322.0264217498546
2005-08-12T13:00:00Z,2005-08-12T06:54:47Z,18.07,0.183649195,296.19,2.63,0,140.09787,91.14095827002946,437.66066820685273
2005-08-12T13:30:00Z,2005-08-12T07:24:47Z,NA,0.232851523,366.6033,NA,NA,173.4033609,NA,549.9993664608904
2005-08-12T14:00:00Z,2005-08-12T07:54:47Z,18.43,0.264012234,531.41,3.188,0,251.35692999999998,87.54895094933384,657.1199143582548
2005-08-12T14:30:00Z,2005-08-12T08:24:47Z,NA,0.324939416,431.7834,NA,NA,204.23354819999997,NA,757.1890135948568
2005-08-12T15:00:00Z,2005-08-12T08:54:47Z,19.3,0.336701114,570,4.146,0,269.61,84.96104771313453,848.4940454777454
2005-08-12T15:30:00Z,2005-08-12T09:24:47Z,NA,0.407874257,400.3933,NA,NA,189.3860309,NA,929.4723813729145
2005-08-12T16:00:00Z,2005-08-12T09:54:47Z,19.88,0.348048512,393.7567,4.46,0,186.2469191,85.00447852669649,998.7381262072162
2005-08-12T16:30:00Z,2005-08-12T10:24:47Z,NA,0.444860545,380.4733,NA,NA,179.9638709,NA,1055.10583732294
2005-08-12T17:00:00Z,2005-08-12T10:54:47Z,19.71,0.454064923,346.21,4.157,0,163.75733,80.2293969481929,1097.6108127479474
2005-08-12T17:30:00Z,2005-08-12T11:24:47Z,NA,0.469608013,459.5133,NA,NA,217.3497909,NA,1125.5256016554524
2005-08-12T18:00:00Z,2005-08-12T11:54:47Z,20.12,0.406169788,601.2767,4.182,0,284.4038791,82.75856128592956,1138.3724544419817
2005-08-12T18:30:00Z,2005-08-12T12:24:47Z,NA,0.366234369,662.6767,NA,NA,313.44607909999996,NA,1135.93149934236
2005-08-12T19:00:00Z,2005-08-12T12:54:47Z,20.98,0.394606233,657.4833,4.426,0,310.98960089999997,84.11475333173806,1118.2445056377885
2005-08-12T19:30:00Z,2005-08-12T13:24:47Z,NA,0.359541242,582.5134,NA,NA,275.5288382,NA,1085.6141690455631
2005-08-12T20:00:00Z,2005-08-12T13:54:47Z,21.47,0.464713166,382.5667,4.128,0,180.9540491,81.84660289047562,1038.5989315139889
2005-08-12T20:30:00Z,2005-08-12T14:24:47Z,NA,0.471733871,285.22,NA,NA,134.90906,NA,978.0034240718934
2005-08-12T21:00:00Z,2005-08-12T14:54:47Z,22.14,0.337654903,182.5067,4.181,0,86.3256691,87.33889158424557,904.8646962911733
2005-08-12T21:30:00Z,2005-08-12T15:24:47Z,NA,0.319854727,169.2567,NA,NA,80.0584191,NA,820.4344680304853
2005-08-12T22:00:00Z,2005-08-12T15:54:47Z,22.31,0.371889641,160.5833,3.772,0,75.9559009,86.19878367265397,726.1577072049791
2005-08-12T22:30:00Z,2005-08-12T16:24:47Z,NA,0.271172374,81.7887,NA,NA,38.6860551,NA,623.6479002054441
2005-08-12T23:00:00Z,2005-08-12T16:54:47Z,21.99,0.22651323,95.2773,3.866,0,45.066162899999995,91.428365930329,514.6594381939732
2005-08-12T23:30:00Z,2005-08-12T17:24:47Z,NA,0.13026398,101.5293,NA,NA,48.0233589,NA,401.0575918642884
2005-08-13T00:00:00Z,2005-08-12T17:54:47Z,20.86,0.091920761,49.4773,3.081,0,23.4027629,96.27223271779675,284.7865885277132
2005-08-13T00:30:00Z,2005-08-12T18:24:47Z,NA,0.076571817,17.8107,NA,NA,8.4244611,NA,167.83633786398948
2005-08-13T01:00:00Z,2005-08-12T18:54:47Z,19.19,0.072023923,4.7659,1.643,0,2.2542707,96.76088729424657,52.20837580478319
2005-08-13T01:30:00Z,2005-08-12T19:24:47Z,NA,0.065354883,0,NA,NA,0,NA,0
2005-08-13T02:00:00Z,2005-08-12T19:54:47Z,17.72,0.066889554,0,0.742,0,0,96.7014314888771,0
2005-08-13T02:30:00Z,2005-08-12T20:24:47Z,NA,0.064617677,0,NA,NA,0,NA,0
2005-08-13T03:00:00Z,2005-08-12T20:54:47Z,17.54,0.060464551,0,1.048,0,0,96.98422017077378,0
2005-08-13T03:30:00Z,2005-08-12T21:24:47Z,NA,0.064495521,0,NA,NA,0,NA,0
2005-08-13T04:00:00Z,2005-08-12T21:54:47Z,16.81,0.063726562,0,1.45,0,0,96.67117810439088,0
2005-08-13T04:30:00Z,2005-08-12T22:24:47Z,NA,0.064892266,0,NA,NA,0,NA,0
2005-08-13T05:00:00Z,2005-08-12T22:54:47Z,15.61,0.064646323,0,2.062,0,0,96.35450119783599,0
2005-08-13T05:30:00Z,2005-08-12T23:24:47Z,NA,0.056380297,0,NA,NA,0,NA,0
2005-08-13T06:00:00Z,2005-08-12T23:54:47Z,14.56,0.061741296,0,0.084,0,0,96.2749377304822,0
2005-08-13T06:30:00Z,2005-08-13T00:25:00Z,NA,0.057079798,0,NA,NA,0,NA,0
2005-08-13T07:00:00Z,2005-08-13T00:55:00Z,13.56,0.054792736,0,0.903,0,0,96.47260780323481,0
2005-08-13T07:30:00Z,2005-08-13T01:25:00Z,NA,0.055822957,0,NA,NA,0,NA,0
2005-08-13T08:00:00Z,2005-08-13T01:55:00Z,12.83,0.055622335,0,0.968,0,0,96.24433626840099,0
2005-08-13T08:30:00Z,2005-08-13T02:25:00Z,NA,0.044229184,0,NA,NA,0,NA,0
2005-08-13T09:00:00Z,2005-08-13T02:55:00Z,12,0.042787694,0,0.774,0,0,96.94898041738789,0
2005-08-13T09:30:00Z,2005-08-13T03:25:00Z,NA,0.042952364,0,NA,NA,0,NA,0
2005-08-13T10:00:00Z,2005-08-13T03:55:00Z,10.76,0.043255705,0,0.141,0,0,96.65149503259275,0
2005-08-13T10:30:00Z,2005-08-13T04:25:00Z,NA,0.040084188,0,NA,NA,0,NA,0
2005-08-13T11:00:00Z,2005-08-13T04:55:00Z,10.44,0.040495625,0,0.058,0,0,96.79756066904457,0
2005-08-13T11:30:00Z,2005-08-13T05:25:00Z,NA,0.039125881,31.0577,NA,NA,14.690292099999999,NA,85.21909745370678
2005-08-13T12:00:00Z,2005-08-13T05:55:00Z,10.59,0.039451017,101.5523,0.638,0,48.0342379,96.91123414934768,201.71025532970134
2005-08-13T12:30:00Z,2005-08-13T06:25:00Z,NA,0.039753245,190.8667,NA,NA,90.2799491,NA,318.86146153318936
2005-08-13T13:00:00Z,2005-08-13T06:55:00Z,10.63,0.040184881,288.98,0.835,0,136.68754,96.86215558224012,434.6677281086605
2005-08-13T13:30:00Z,2005-08-13T07:25:00Z,NA,0.03858831,615.5833,NA,NA,291.1709009,NA,547.147083796644
2005-08-13T14:00:00Z,2005-08-13T07:55:00Z,10.63,0.044999517,936.2567,2.267,0,442.8494191,96.48620377349528,654.3744945868032
2005-08-13T14:30:00Z,2005-08-13T08:25:00Z,NA,0.216444455,895.5999,NA,NA,423.6187527,NA,754.5148098559479
2005-08-13T15:00:00Z,2005-08-13T08:55:00Z,10.63,0.343420306,1064.9901,3.038,0,503.74031729999996,73.18395716718707,845.8541702313445
2005-08-13T15:30:00Z,2005-08-13T09:25:00Z,NA,0.502890582,1352.2999,NA,NA,639.6378526999999,NA,926.8293396453524
2005-08-13T16:00:00Z,2005-08-13T09:55:00Z,10.63,0.561808411,1207.6333,2.951,0,571.2105508999999,56.131078593790065,996.0544595731952
2005-08-13T16:30:00Z,2005-08-13T10:25:00Z,NA,0.679421053,1147.8434,NA,NA,542.9299282,NA,1052.3447675629006
2005-08-13T17:00:00Z,2005-08-13T10:55:00Z,10.63,0.794192848,1157.7001,3.008,0,547.5921473,37.985293655053454,1094.7368741205003
2005-08-13T17:30:00Z,2005-08-13T11:25:00Z,NA,0.862404333,1455.7666,NA,NA,688.5776017999999,NA,1122.5052509153454
2005-08-13T18:00:00Z,2005-08-13T11:55:00Z,10.63,0.816695549,1334.7334,2.849,0,631.3288982,36.228165776103914,1135.1746481112614
2005-08-13T18:30:00Z,2005-08-13T12:25:00Z,NA,0.862269895,1392.2667,NA,NA,658.5421491,NA,1132.528228300188
2005-08-13T19:00:00Z,2005-08-13T12:55:00Z,10.63,0.850449968,1218.7667,2.992,0,576.4766490999999,33.592445261369086,1114.6112778232118
2005-08-13T19:30:00Z,2005-08-13T13:25:00Z,NA,0.770764666,1133.13,NA,NA,535.97049,NA,1081.7304319547827
2005-08-13T20:00:00Z,2005-08-13T13:55:00Z,10.63,1.052707354,1278.85,3.129,0,604.89605,17.79913708631674,1034.4484272043205
2005-08-13T20:30:00Z,2005-08-13T14:25:00Z,NA,1.044842945,1345.5668,NA,NA,636.4530964,NA,973.5744705409842
2005-08-13T21:00:00Z,2005-08-13T14:55:00Z,10.63,1.216487884,1330.0667,2.638,0,629.1215491,5.010301857508804,900.1503903621909
2005-08-13T21:30:00Z,2005-08-13T15:25:00Z,NA,1.114924041,1242.9667,NA,NA,587.9232490999999,NA,815.4328062205774
2005-08-13T22:00:00Z,2005-08-13T15:55:00Z,10.63,1.366392541,1056.8,2.72,0,499.86639999999994,-6.695033070910172,720.8716224619192
2005-08-13T22:30:00Z,2005-08-13T16:25:00Z,NA,1.486203652,877.3801,NA,NA,415.00078729999996,NA,618.0852138418601
2005-08-13T23:00:00Z,2005-08-13T16:55:00Z,19.31,1.239429069,697.05,2.799,0,329.70464999999996,44.67463823677099,508.83272780563107
2005-08-13T23:30:00Z,2005-08-13T17:25:00Z,NA,1.277356113,365.3434,NA,NA,172.80742819999998,NA,394.98397746269234
2005-08-14T00:00:00Z,2005-08-13T17:55:00Z,18.06,1.415243643,98.2533,2.06,0,46.4738109,31.68721604656858,278.48744052355124
2005-08-14T00:30:00Z,2005-08-13T18:25:00Z,NA,1.296205001,51.851,NA,NA,24.525523,NA,161.33691188269142
2005-08-14T01:00:00Z,2005-08-13T18:55:00Z,16.94,1.109290695,9.349,1.501,0,4.422077,42.53111744961411,45.537380574714184
2005-08-14T01:30:00Z,2005-08-13T19:25:00Z,NA,1.03382254,0,NA,NA,0,NA,0
2005-08-14T02:00:00Z,2005-08-13T19:55:00Z,14.79,0.875654608,0,0.572,0,0,47.947440810963506,0
2005-08-14T02:30:00Z,2005-08-13T20:25:00Z,NA,0.738233738,0,NA,NA,0,NA,0
2005-08-14T03:00:00Z,2005-08-13T20:55:00Z,14.01,0.48322235,0,0.933,0,0,69.78848288634137,0
2005-08-14T03:30:00Z,2005-08-13T21:25:00Z,NA,0.541705972,0,NA,NA,0,NA,0
2005-08-14T04:00:00Z,2005-08-13T21:55:00Z,13.87,0.546434411,0,1.19,0,0,65.52442756817246,0
2005-08-14T04:30:00Z,2005-08-13T22:25:00Z,NA,0.423933313,0,NA,NA,0,NA,0
2005-08-14T05:00:00Z,2005-08-13T22:55:00Z,13.51,0.422054685,0,0.389,0,0,72.74074633824321,0
2005-08-14T05:30:00Z,2005-08-13T23:25:00Z,NA,0.474920395,0,NA,NA,0,NA,0
2005-08-14T06:00:00Z,2005-08-13T23:55:00Z,11.95,0.384596347,0,0.61,0,0,72.4853961527346,0
2005-08-14T06:30:00Z,2005-08-14T00:25:12Z,NA,0.313033853,0,NA,NA,0,NA,0
2005-08-14T07:00:00Z,2005-08-14T00:55:12Z,10.61,0.288049837,0,0.685,0,0,77.47756513635518,0
2005-08-14T07:30:00Z,2005-08-14T01:25:12Z,NA,0.275728369,0,NA,NA,0,NA,0
2005-08-14T08:00:00Z,2005-08-14T01:55:12Z,9.61,0.268280531,0,0.071,0,0,77.5713083209082,0
2005-08-14T08:30:00Z,2005-08-14T02:25:12Z,NA,0.181943862,0,NA,NA,0,NA,0
2005-08-14T09:00:00Z,2005-08-14T02:55:12Z,9.25,0.171635474,0,0.797,0,0,85.299137629602,0
2005-08-14T09:30:00Z,2005-08-14T03:25:12Z,NA,0.169720419,0,NA,NA,0,NA,0
2005-08-14T10:00:00Z,2005-08-14T03:55:12Z,8.8,0.202493917,0,0.318,0,0,82.12106885993936,0
2005-08-14T10:30:00Z,2005-08-14T04:25:12Z,NA,0.155263148,0,NA,NA,0,NA,0
2005-08-14T11:00:00Z,2005-08-14T04:55:12Z,8.97,0.122838093,0,0.778,0,0,89.27807583719682,0
2005-08-14T11:30:00Z,2005-08-14T05:25:12Z,NA,0.106678113,101.2593,NA,NA,47.8956489,NA,81.53464283783605
2005-08-14T12:00:00Z,2005-08-14T05:55:12Z,9.33,0.112351232,280.9766,0.289,0,132.9019318,90.42865456605792,198.25021923733283
2005-08-14T12:30:00Z,2005-08-14T06:25:12Z,NA,0.104923097,469.8233,NA,NA,222.2264209,NA,315.6013138369775
2005-08-14T13:00:00Z,2005-08-14T06:55:12Z,12.11,0.074885108,663.4033,0.657,0,313.7897609,94.69881235200235,431.57949238716884
2005-08-14T13:30:00Z,2005-08-14T07:25:12Z,NA,0.092237432,857.0768,NA,NA,405.3973264,NA,544.1998164531951
2005-08-14T14:00:00Z,2005-08-14T07:55:12Z,15.08,0.102763125,1038.4729,1.964,0,491.1976817,94.00440438126752,651.5348151775929
2005-08-14T14:30:00Z,2005-08-14T08:25:12Z,NA,0.153973484,1168.6334,NA,NA,552.7635981999999,NA,751.7474735382353
2005-08-14T15:00:00Z,2005-08-14T08:55:12Z,16.86,0.272923876,1319.9,2.242,0,624.3127000000001,85.78871940638541,843.1226725144228
2005-08-14T15:30:00Z,2005-08-14T09:25:12Z,NA,0.493739555,1499.6628,NA,NA,709.3405044,NA,924.0965430674803
2005-08-14T16:00:00Z,2005-08-14T09:55:12Z,17.95,0.737049397,1605.5,2.693,0,759.4014999999999,64.17614217232526,993.2832315460486
2005-08-14T16:30:00Z,2005-08-14T10:25:12Z,NA,0.857802844,1685.6666,NA,NA,797.3203017999999,NA,1049.4986184283687
2005-08-14T17:00:00Z,2005-08-14T10:55:12Z,18.54,0.863783019,1764.3667,2.423,0,834.5454490999999,59.543087656508334,1091.7805844559507
2005-08-14T17:30:00Z,2005-08-14T11:25:12Z,NA,0.869840493,1823.2694,NA,NA,862.4064261999999,NA,1119.4054773031644
