TIMESTAMP,solar_TIMESTAMP,ESP_SAN_B2_100_Oeu_Jt_1,ESP_SAN_B2_100_Oeu_Jt_2,ESP_SAN_B2_100_Oeu_Jt_3
2013-06-12T13:30:00Z,2013-06-12T13:06:26Z,NA,NA,0.006159190852994555
2013-06-12T14:00:00Z,2013-06-12T13:36:26Z,NA,NA,0.0059952317967332126
2013-06-12T14:30:00Z,2013-06-12T14:06:26Z,NA,NA,0.005969781687840291
2013-06-12T15:00:00Z,2013-06-12T14:36:26Z,NA,NA,0.0037585434482758622
2013-06-12T15:30:00Z,2013-06-12T15:06:26Z,NA,NA,0.0059784199455535396
2013-06-12T16:00:00Z,2013-06-12T15:36:26Z,NA,NA,0.005030420272232305
2013-06-12T16:30:00Z,2013-06-12T16:06:26Z,NA,NA,0.0050798545372050825
2013-06-12T17:00:00Z,2013-06-12T16:36:26Z,NA,NA,0.004911478475499094
2013-06-12T17:30:00Z,2013-06-12T17:06:26Z,NA,NA,0.004852254773139746
2013-06-12T18:00:00Z,2013-06-12T17:36:26Z,NA,NA,0.003701421197822142
2013-06-12T18:30:00Z,2013-06-12T18:06:26Z,NA,NA,0.0032264374591651547
2013-06-12T19:00:00Z,2013-06-12T18:36:26Z,NA,NA,0.0023464111433756808
2013-06-12T19:30:00Z,2013-06-12T19:06:26Z,NA,NA,0.001993112087114338
2013-06-12T20:00:00Z,2013-06-12T19:36:26Z,NA,NA,0.001946342722323049
2013-06-12T20:30:00Z,2013-06-12T20:06:26Z,NA,NA,0.0018157306170598912
2013-06-12T21:00:00Z,2013-06-12T20:36:26Z,NA,NA,0.0018625165698729588
2013-06-12T21:30:00Z,2013-06-12T21:06:26Z,NA,NA,0.0016095788747731397
2013-06-12T22:00:00Z,2013-06-12T21:36:26Z,NA,NA,0.0014071019056261344
2013-06-12T22:30:00Z,2013-06-12T22:06:26Z,NA,NA,9.714721960072596e-4
2013-06-12T23:00:00Z,2013-06-12T22:36:26Z,NA,NA,0.0012623313430127042
2013-06-12T23:30:00Z,2013-06-12T23:06:26Z,NA,NA,0.0014806333938294012
2013-06-13T00:00:00Z,2013-06-12T23:36:26Z,NA,NA,0.0010691390018148822
2013-06-13T00:30:00Z,2013-06-13T00:06:14Z,NA,NA,0.0016953515607985481
2013-06-13T01:00:00Z,2013-06-13T00:36:14Z,NA,NA,0.0013320109255898366
2013-06-13T01:30:00Z,2013-06-13T01:06:14Z,NA,NA,0.0013973330852994556
2013-06-13T02:00:00Z,2013-06-13T01:36:14Z,NA,NA,0.0016791189655172415
2013-06-13T02:30:00Z,2013-06-13T02:06:14Z,NA,NA,0.0014681049909255899
2013-06-13T03:00:00Z,2013-06-13T02:36:14Z,NA,NA,0.0012749339019963704
2013-06-13T03:30:00Z,2013-06-13T03:06:14Z,NA,NA,0.0012376645009074413
2013-06-13T04:00:00Z,2013-06-13T03:36:14Z,NA,NA,0.0012680147731397458
2013-06-13T04:30:00Z,2013-06-13T04:06:14Z,NA,NA,0.0011953770598911071
2013-06-13T05:00:00Z,2013-06-13T04:36:14Z,NA,NA,0.0018941483847549911
2013-06-13T05:30:00Z,2013-06-13T05:06:14Z,NA,NA,0.003037526243194193
2013-06-13T06:00:00Z,2013-06-13T05:36:14Z,NA,NA,0.0036999264065335755
2013-06-13T06:30:00Z,2013-06-13T06:06:14Z,NA,NA,0.004417414954627949
2013-06-13T07:00:00Z,2013-06-13T06:36:14Z,NA,NA,0.004471896261343014
2013-06-13T07:30:00Z,2013-06-13T07:06:14Z,NA,NA,0.004677759655172414
2013-06-13T08:00:00Z,2013-06-13T07:36:14Z,NA,NA,0.006567791107078041
2013-06-13T08:30:00Z,2013-06-13T08:06:14Z,NA,NA,0.004886221796733213
2013-06-13T09:00:00Z,2013-06-13T08:36:14Z,NA,NA,0.0068615989655172425
2013-06-13T09:30:00Z,2013-06-13T09:06:14Z,NA,NA,0.005021140163339384
2013-06-13T10:00:00Z,2013-06-13T09:36:14Z,NA,NA,0.005692474083484575
2013-06-13T10:30:00Z,2013-06-13T10:06:14Z,NA,NA,0.005768269782214157
2013-06-13T11:00:00Z,2013-06-13T10:36:14Z,NA,NA,0.005486775081669691
2013-06-13T11:30:00Z,2013-06-13T11:06:14Z,NA,NA,0.004929274791288567
2013-06-13T12:00:00Z,2013-06-13T11:36:14Z,NA,NA,0.005101716569872959
2013-06-13T12:30:00Z,2013-06-13T12:06:14Z,NA,NA,0.004613276315789474
2013-06-13T13:00:00Z,2013-06-13T12:36:14Z,NA,NA,0.004623575843920146
2013-06-13T13:30:00Z,2013-06-13T13:06:14Z,NA,NA,0.004956682504537206
2013-06-13T14:00:00Z,2013-06-13T13:36:14Z,NA,NA,0.006383536333938294
2013-06-13T14:30:00Z,2013-06-13T14:06:14Z,NA,NA,0.006917812722323049
2013-06-13T15:00:00Z,2013-06-13T14:36:14Z,NA,NA,0.0035103237205081675
2013-06-13T15:30:00Z,2013-06-13T15:06:14Z,NA,NA,0.005771896134301271
2013-06-13T16:00:00Z,2013-06-13T15:36:14Z,NA,NA,0.004009770943738657
2013-06-13T16:30:00Z,2013-06-13T16:06:14Z,NA,NA,0.0054786160435571695
2013-06-13T17:00:00Z,2013-06-13T16:36:14Z,NA,NA,0.005362915898366607
2013-06-13T17:30:00Z,2013-06-13T17:06:14Z,NA,NA,0.005262866842105264
2013-06-13T18:00:00Z,2013-06-13T17:36:14Z,NA,NA,0.004789349328493649
2013-06-13T18:30:00Z,2013-06-13T18:06:14Z,NA,NA,0.004113868675136117
2013-06-13T19:00:00Z,2013-06-13T18:36:14Z,NA,NA,0.0029258145735027224
2013-06-13T19:30:00Z,2013-06-13T19:06:14Z,NA,NA,0.0029616903266787664
2013-06-13T20:00:00Z,2013-06-13T19:36:14Z,NA,NA,0.002528648765880218
2013-06-13T20:30:00Z,2013-06-13T20:06:14Z,NA,NA,0.002448438638838476
2013-06-13T21:00:00Z,2013-06-13T20:36:14Z,NA,NA,0.0021668982395644286
2013-06-13T21:30:00Z,2013-06-13T21:06:14Z,NA,NA,0.002353250834845735
2013-06-13T22:00:00Z,2013-06-13T21:36:14Z,NA,NA,0.0022498184573502725
2013-06-13T22:30:00Z,2013-06-13T22:06:14Z,NA,NA,0.002090657876588022
2013-06-13T23:00:00Z,2013-06-13T22:36:14Z,NA,NA,0.0019158864428312162
2013-06-13T23:30:00Z,2013-06-13T23:06:14Z,NA,NA,0.0016882579673321236
2013-06-14T00:00:00Z,2013-06-13T23:36:14Z,NA,NA,0.0017579605807622506
2013-06-14T00:30:00Z,2013-06-14T00:06:02Z,NA,NA,0.001909863212341198
2013-06-14T01:00:00Z,2013-06-14T00:36:02Z,NA,NA,0.0015518696188747735
2013-06-14T01:30:00Z,2013-06-14T01:06:02Z,NA,NA,0.0012088464791288568
2013-06-14T02:00:00Z,2013-06-14T01:36:02Z,NA,NA,0.0016202107259528135
2013-06-14T02:30:00Z,2013-06-14T02:06:02Z,NA,NA,0.001311619782214156
2013-06-14T03:00:00Z,2013-06-14T02:36:02Z,NA,NA,0.0015141603448275865
2013-06-14T03:30:00Z,2013-06-14T03:06:02Z,NA,NA,0.0013658698366606173
2013-06-14T04:00:00Z,2013-06-14T03:36:02Z,NA,NA,0.0016404785843920145
2013-06-14T04:30:00Z,2013-06-14T04:06:02Z,NA,NA,0.0015010682032667879
2013-06-14T05:00:00Z,2013-06-14T04:36:02Z,NA,NA,0.0022422189110707807
2013-06-14T05:30:00Z,2013-06-14T05:06:02Z,NA,NA,0.0032968556805807623
2013-06-14T06:00:00Z,2013-06-14T05:36:02Z,NA,NA,0.003976845045372051
2013-06-14T06:30:00Z,2013-06-14T06:06:02Z,NA,NA,0.005225676152450092
2013-06-14T07:00:00Z,2013-06-14T06:36:02Z,NA,NA,0.005094699836660618
2013-06-14T07:30:00Z,2013-06-14T07:06:02Z,NA,NA,0.005074416896551724
2013-06-14T08:00:00Z,2013-06-14T07:36:02Z,NA,NA,0.006479560163339383
2013-06-14T08:30:00Z,2013-06-14T08:06:02Z,NA,NA,0.004681505281306715
2013-06-14T09:00:00Z,2013-06-14T08:36:02Z,NA,NA,0.005152008112522687
2013-06-14T09:30:00Z,2013-06-14T09:06:02Z,NA,NA,0.005487965843920146
2013-06-14T10:00:00Z,2013-06-14T09:36:02Z,NA,NA,0.005539002540834846
2013-06-14T10:30:00Z,2013-06-14T10:06:02Z,NA,NA,0.00538469718693285
2013-06-14T11:00:00Z,2013-06-14T10:36:02Z,NA,NA,0.005398023176043557
2013-06-14T11:30:00Z,2013-06-14T11:06:02Z,NA,NA,0.004696140725952814
2013-06-14T12:00:00Z,2013-06-14T11:36:02Z,NA,NA,0.0051157892558983675
2013-06-14T12:30:00Z,2013-06-14T12:06:02Z,NA,NA,0.005916012885662431
2013-06-14T13:00:00Z,2013-06-14T12:36:02Z,NA,NA,0.005369300072595282
2013-06-14T13:30:00Z,2013-06-14T13:06:02Z,NA,NA,0.004524053012704175
2013-06-14T14:00:00Z,2013-06-14T13:36:02Z,NA,NA,0.004876776134301271
2013-06-14T14:30:00Z,2013-06-14T14:06:02Z,NA,NA,0.006670248602540836
2013-06-14T15:00:00Z,2013-06-14T14:36:02Z,NA,NA,0.0051771845916515425
2013-06-14T15:30:00Z,2013-06-14T15:06:02Z,NA,NA,0.006430726352087115
2013-06-14T16:00:00Z,2013-06-14T15:36:02Z,NA,NA,0.004468102468239565
2013-06-14T16:30:00Z,2013-06-14T16:06:02Z,NA,NA,0.0053038228130671515
2013-06-14T17:00:00Z,2013-06-14T16:36:02Z,NA,NA,0.0057376706896551735
2013-06-14T17:30:00Z,2013-06-14T17:06:02Z,NA,NA,0.00519703384754991
2013-06-14T18:00:00Z,2013-06-14T17:36:02Z,NA,NA,0.004524417858439202
2013-06-14T18:30:00Z,2013-06-14T18:06:02Z,NA,NA,0.004604520852994556
2013-06-14T19:00:00Z,2013-06-14T18:36:02Z,NA,NA,0.0032609128675136117
2013-06-14T19:30:00Z,2013-06-14T19:06:02Z,NA,NA,0.0033432304355716876
2013-06-14T20:00:00Z,2013-06-14T19:36:02Z,NA,NA,0.0030571740108892927
2013-06-14T20:30:00Z,2013-06-14T20:06:02Z,NA,NA,0.0026406681669691474
2013-06-14T21:00:00Z,2013-06-14T20:36:02Z,NA,NA,0.002500919600725953
2013-06-14T21:30:00Z,2013-06-14T21:06:02Z,NA,NA,0.0020716525771324865
2013-06-14T22:00:00Z,2013-06-14T21:36:02Z,NA,NA,0.0019453510707803997
2013-06-14T22:30:00Z,2013-06-14T22:06:02Z,NA,NA,0.002230604500907441
2013-06-14T23:00:00Z,2013-06-14T22:36:02Z,NA,NA,0.0020752498366606175
2013-06-14T23:30:00Z,2013-06-14T23:06:02Z,NA,NA,0.001989170145190563
2013-06-15T00:00:00Z,2013-06-14T23:36:02Z,NA,NA,0.0015997724863883848
2013-06-15T00:30:00Z,2013-06-15T00:05:50Z,NA,NA,0.0014359157894736842
2013-06-15T01:00:00Z,2013-06-15T00:35:50Z,NA,NA,0.0015574310889292199
2013-06-15T01:30:00Z,2013-06-15T01:05:50Z,NA,NA,0.00130436332123412
2013-06-15T02:00:00Z,2013-06-15T01:35:50Z,NA,NA,0.001669822813067151
2013-06-15T02:30:00Z,2013-06-15T02:05:50Z,NA,NA,0.0014493490744101635
2013-06-15T03:00:00Z,2013-06-15T02:35:50Z,NA,NA,0.0016032938656987297
2013-06-15T03:30:00Z,2013-06-15T03:05:50Z,NA,NA,0.001454148675136116
2013-06-15T04:00:00Z,2013-06-15T03:35:50Z,NA,NA,0.0012021748457350272
2013-06-15T04:30:00Z,2013-06-15T04:05:50Z,NA,NA,0.0012348529945553541
2013-06-15T05:00:00Z,2013-06-15T04:35:50Z,NA,NA,0.002684568475499093
2013-06-15T05:30:00Z,2013-06-15T05:05:50Z,NA,NA,0.0036494540653357536
2013-06-15T06:00:00Z,2013-06-15T05:35:50Z,NA,NA,0.00459438666061706
2013-06-15T06:30:00Z,2013-06-15T06:05:50Z,NA,NA,0.0054777300725952814
2013-06-15T07:00:00Z,2013-06-15T06:35:50Z,NA,NA,0.005219236333938294
2013-06-15T07:30:00Z,2013-06-15T07:05:50Z,NA,NA,0.005977610217785845
2013-06-15T08:00:00Z,2013-06-15T07:35:50Z,NA,NA,0.006156312903811252
2013-06-15T08:30:00Z,2013-06-15T08:05:50Z,NA,NA,0.005801995517241381
2013-06-15T09:00:00Z,2013-06-15T08:35:50Z,NA,NA,0.004929383647912886
2013-06-15T09:30:00Z,2013-06-15T09:05:50Z,NA,NA,0.004348432631578948
2013-06-15T10:00:00Z,2013-06-15T09:35:50Z,NA,NA,0.006202934591651543
2013-06-15T10:30:00Z,2013-06-15T10:05:50Z,NA,NA,0.00500116386569873
2013-06-15T11:00:00Z,2013-06-15T10:35:50Z,NA,NA,0.004874225898366606
2013-06-15T11:30:00Z,2013-06-15T11:05:50Z,NA,NA,0.005803302268602541
2013-06-15T12:00:00Z,2013-06-15T11:35:50Z,NA,NA,0.005641680852994556
2013-06-15T12:30:00Z,2013-06-15T12:05:50Z,NA,NA,0.005402272068965517
2013-06-15T13:00:00Z,2013-06-15T12:35:50Z,NA,NA,0.005856727822141561
2013-06-15T13:30:00Z,2013-06-15T13:05:50Z,NA,NA,0.0044320633030853
2013-06-15T14:00:00Z,2013-06-15T13:35:50Z,NA,NA,0.004773810635208711
2013-06-15T14:30:00Z,2013-06-15T14:05:50Z,NA,NA,0.00635204825771325
2013-06-15T15:00:00Z,2013-06-15T14:35:50Z,NA,NA,0.004755256823956443
2013-06-15T15:30:00Z,2013-06-15T15:05:50Z,NA,NA,0.005333305807622505
2013-06-15T16:00:00Z,2013-06-15T15:35:50Z,NA,NA,0.004615239854809439
2013-06-15T16:30:00Z,2013-06-15T16:05:50Z,NA,NA,0.005694771705989111
2013-06-15T17:00:00Z,2013-06-15T16:35:50Z,NA,NA,0.005449866479128857
2013-06-15T17:30:00Z,2013-06-15T17:05:50Z,NA,NA,0.004208496370235935
2013-06-15T18:00:00Z,2013-06-15T17:35:50Z,NA,NA,0.00485577105263158
2013-06-15T18:30:00Z,2013-06-15T18:05:50Z,NA,NA,0.0037725128856624327
2013-06-15T19:00:00Z,2013-06-15T18:35:50Z,NA,NA,0.0035521503448275866
2013-06-15T19:30:00Z,2013-06-15T19:05:50Z,NA,NA,0.0030386236297640654
2013-06-15T20:00:00Z,2013-06-15T19:35:50Z,NA,NA,0.0032206980036297637
2013-06-15T20:30:00Z,2013-06-15T20:05:50Z,NA,NA,0.0025218944283121594
2013-06-15T21:00:00Z,2013-06-15T20:35:50Z,NA,NA,0.002358498257713249
2013-06-15T21:30:00Z,2013-06-15T21:05:50Z,NA,NA,0.002161558548094374
2013-06-15T22:00:00Z,2013-06-15T21:35:50Z,NA,NA,0.0023778877858439207
2013-06-15T22:30:00Z,2013-06-15T22:05:50Z,NA,NA,0.002083841324863884
2013-06-15T23:00:00Z,2013-06-15T22:35:50Z,NA,NA,0.0019233155898366607
2013-06-15T23:30:00Z,2013-06-15T23:05:50Z,NA,NA,0.001722121705989111
2013-06-16T00:00:00Z,2013-06-15T23:35:50Z,NA,NA,0.0015107393647912886
2013-06-16T00:30:00Z,2013-06-16T00:05:38Z,NA,NA,0.0017086508166969149
2013-06-16T01:00:00Z,2013-06-16T00:35:38Z,NA,NA,0.0013639162431941926
2013-06-16T01:30:00Z,2013-06-16T01:05:38Z,NA,NA,0.0016833461705989111
2013-06-16T02:00:00Z,2013-06-16T01:35:38Z,NA,NA,0.001259683938294011
2013-06-16T02:30:00Z,2013-06-16T02:05:38Z,NA,NA,0.0015797135753176045
2013-06-16T03:00:00Z,2013-06-16T02:35:38Z,NA,NA,0.0015048676769509985
2013-06-16T03:30:00Z,2013-06-16T03:05:38Z,NA,NA,0.0013946480762250454
2013-06-16T04:00:00Z,2013-06-16T03:35:38Z,NA,NA,0.0014925039745916514
2013-06-16T04:30:00Z,2013-06-16T04:05:38Z,NA,NA,0.0015638428493647914
2013-06-16T05:00:00Z,2013-06-16T04:35:38Z,NA,NA,0.0024956966424682396
2013-06-16T05:30:00Z,2013-06-16T05:05:38Z,NA,NA,0.003210579092558984
2013-06-16T06:00:00Z,2013-06-16T05:35:38Z,NA,NA,0.004315397731397459
2013-06-16T06:30:00Z,2013-06-16T06:05:38Z,NA,NA,0.005623834555353903
2013-06-16T07:00:00Z,2013-06-16T06:35:38Z,NA,NA,0.004774475317604356
2013-06-16T07:30:00Z,2013-06-16T07:05:38Z,NA,NA,0.005626864519056262
2013-06-16T08:00:00Z,2013-06-16T07:35:38Z,NA,NA,0.007049467223230491
2013-06-16T08:30:00Z,2013-06-16T08:05:38Z,NA,NA,0.005435154355716879
2013-06-16T09:00:00Z,2013-06-16T08:35:38Z,NA,NA,0.005030847332123413
2013-06-16T09:30:00Z,2013-06-16T09:05:38Z,NA,NA,0.005287108911070781
2013-06-16T10:00:00Z,2013-06-16T09:35:38Z,NA,NA,0.004969062087114337
2013-06-16T10:30:00Z,2013-06-16T10:05:38Z,NA,NA,0.005272039655172414
2013-06-16T11:00:00Z,2013-06-16T10:35:38Z,NA,NA,0.005965633629764065
2013-06-16T11:30:00Z,2013-06-16T11:05:38Z,NA,NA,0.004982057985480944
2013-06-16T12:00:00Z,2013-06-16T11:35:38Z,NA,NA,0.005059433212341198
2013-06-16T12:30:00Z,2013-06-16T12:05:38Z,NA,NA,0.005234175589836661
2013-06-16T13:00:00Z,2013-06-16T12:35:38Z,NA,NA,0.005673970290381127
2013-06-16T13:30:00Z,2013-06-16T13:05:38Z,NA,NA,0.004853607822141561
2013-06-16T14:00:00Z,2013-06-16T13:35:38Z,NA,NA,0.0048153872413793115
2013-06-16T14:30:00Z,2013-06-16T14:05:38Z,NA,NA,0.006409878348457351
2013-06-16T15:00:00Z,2013-06-16T14:35:38Z,NA,NA,0.005196990163339384
2013-06-16T15:30:00Z,2013-06-16T15:05:38Z,NA,NA,0.005833860871143376
2013-06-16T16:00:00Z,2013-06-16T15:35:38Z,NA,NA,0.004434814682395645
2013-06-16T16:30:00Z,2013-06-16T16:05:38Z,NA,NA,0.0052865188566243206
2013-06-16T17:00:00Z,2013-06-16T16:35:38Z,NA,NA,0.0048446366424682395
2013-06-16T17:30:00Z,2013-06-16T17:05:38Z,NA,NA,0.004241115136116152
2013-06-16T18:00:00Z,2013-06-16T17:35:38Z,NA,NA,0.003940981451905626
2013-06-16T18:30:00Z,2013-06-16T18:05:38Z,NA,NA,0.003764136987295826
2013-06-16T19:00:00Z,2013-06-16T18:35:38Z,NA,NA,0.0034235741742286757
2013-06-16T19:30:00Z,2013-06-16T19:05:38Z,NA,NA,0.0031404333030852997
2013-06-16T20:00:00Z,2013-06-16T19:35:38Z,NA,NA,0.003003864301270418
2013-06-16T20:30:00Z,2013-06-16T20:05:38Z,NA,NA,0.0030269649546279496
2013-06-16T21:00:00Z,2013-06-16T20:35:38Z,NA,NA,0.002772948166969147
2013-06-16T21:30:00Z,2013-06-16T21:05:38Z,NA,NA,0.002383196751361162
2013-06-16T22:00:00Z,2013-06-16T21:35:38Z,NA,NA,0.0022068222323049004
2013-06-16T22:30:00Z,2013-06-16T22:05:38Z,NA,NA,0.002083503593466425
2013-06-16T23:00:00Z,2013-06-16T22:35:38Z,NA,NA,0.001774462486388385
2013-06-16T23:30:00Z,2013-06-16T23:05:38Z,NA,NA,0.0020891016333938295
2013-06-17T00:00:00Z,2013-06-16T23:35:38Z,NA,NA,0.0017663221052631583
2013-06-17T00:30:00Z,2013-06-17T00:05:26Z,NA,NA,0.0017564280036297644
2013-06-17T01:00:00Z,2013-06-17T00:35:26Z,NA,NA,0.0017201715245009077
2013-06-17T01:30:00Z,2013-06-17T01:05:26Z,NA,NA,0.001471736878402904
2013-06-17T02:00:00Z,2013-06-17T01:35:26Z,NA,NA,0.001664394555353902
2013-06-17T02:30:00Z,2013-06-17T02:05:26Z,NA,NA,0.001481973938294011
2013-06-17T03:00:00Z,2013-06-17T02:35:26Z,NA,NA,0.0013303663339382943
2013-06-17T03:30:00Z,2013-06-17T03:05:26Z,NA,NA,0.0012904999818511799
2013-06-17T04:00:00Z,2013-06-17T03:35:26Z,NA,NA,0.0013892641560798549
2013-06-17T04:30:00Z,2013-06-17T04:05:26Z,NA,NA,0.0014246322504537206
2013-06-17T05:00:00Z,2013-06-17T04:35:26Z,NA,NA,0.0016213043557168783
2013-06-17T05:30:00Z,2013-06-17T05:05:26Z,NA,NA,0.0024507476588021783
2013-06-17T06:00:00Z,2013-06-17T05:35:26Z,NA,NA,0.0032688410707803995
2013-06-17T06:30:00Z,2013-06-17T06:05:26Z,NA,NA,0.003910076969147006
2013-06-17T07:00:00Z,2013-06-17T06:35:26Z,NA,NA,0.0042569150272232315
2013-06-17T07:30:00Z,2013-06-17T07:05:26Z,NA,NA,0.0045839213430127045
2013-06-17T08:00:00Z,2013-06-17T07:35:26Z,NA,NA,0.0044894151905626135
2013-06-17T08:30:00Z,2013-06-17T08:05:26Z,NA,NA,0.004337666696914701
2013-06-17T09:00:00Z,2013-06-17T08:35:26Z,NA,NA,0.004839261542649728
2013-06-17T09:30:00Z,2013-06-17T09:05:26Z,NA,NA,0.005113278112522687
2013-06-17T10:00:00Z,2013-06-17T09:35:26Z,NA,NA,0.004711775898366607
2013-06-17T10:30:00Z,2013-06-17T10:05:26Z,NA,NA,0.00442701771324864
2013-06-17T11:00:00Z,2013-06-17T10:35:26Z,NA,NA,0.00530298275862069
2013-06-17T11:30:00Z,2013-06-17T11:05:26Z,NA,NA,0.006173182105263159
2013-06-17T12:00:00Z,2013-06-17T11:35:26Z,NA,NA,0.005490091343012705
2013-06-17T12:30:00Z,2013-06-17T12:05:26Z,NA,NA,0.0062292191833030865
2013-06-17T13:00:00Z,2013-06-17T12:35:26Z,NA,NA,0.004802825807622505
2013-06-17T13:30:00Z,2013-06-17T13:05:26Z,NA,NA,0.0054178477676951
2013-06-17T14:00:00Z,2013-06-17T13:35:26Z,NA,NA,0.005893986769509982
2013-06-17T14:30:00Z,2013-06-17T14:05:26Z,NA,NA,0.0049318276588021775
2013-06-17T15:00:00Z,2013-06-17T14:35:26Z,NA,NA,0.006529543684210526
2013-06-17T15:30:00Z,2013-06-17T15:05:26Z,NA,NA,0.005660747549909257
2013-06-17T16:00:00Z,2013-06-17T15:35:26Z,NA,NA,0.004317595299455536
2013-06-17T16:30:00Z,2013-06-17T16:05:26Z,NA,NA,0.005247255226860255
2013-06-17T17:00:00Z,2013-06-17T16:35:26Z,NA,NA,0.0052075676769509985
2013-06-17T17:30:00Z,2013-06-17T17:05:26Z,NA,NA,0.004058184700544465
2013-06-17T18:00:00Z,2013-06-17T17:35:26Z,NA,NA,0.004121823502722324
2013-06-17T18:30:00Z,2013-06-17T18:05:26Z,NA,NA,0.0033159533212341196
2013-06-17T19:00:00Z,2013-06-17T18:35:26Z,NA,NA,0.0025918660072595284
2013-06-17T19:30:00Z,2013-06-17T19:05:26Z,NA,NA,0.0022761835390199634
2013-06-17T20:00:00Z,2013-06-17T19:35:26Z,NA,NA,0.0021114615607985485
2013-06-17T20:30:00Z,2013-06-17T20:05:26Z,NA,NA,0.001938793212341198
2013-06-17T21:00:00Z,2013-06-17T20:35:26Z,NA,NA,0.0017786752813067153
2013-06-17T21:30:00Z,2013-06-17T21:05:26Z,NA,NA,0.0016978627949183304
2013-06-17T22:00:00Z,2013-06-17T21:35:26Z,NA,NA,0.001795296715063521
2013-06-17T22:30:00Z,2013-06-17T22:05:26Z,NA,NA,0.001721693720508167
2013-06-17T23:00:00Z,2013-06-17T22:35:26Z,NA,NA,0.0017988517967332126
2013-06-17T23:30:00Z,2013-06-17T23:05:26Z,NA,NA,0.0018777732849364795
2013-06-18T00:00:00Z,2013-06-17T23:35:26Z,NA,NA,0.0014634911433756808
2013-06-18T00:30:00Z,2013-06-18T00:05:14Z,NA,NA,0.001553824591651543
2013-06-18T01:00:00Z,2013-06-18T00:35:14Z,NA,NA,0.0015593756442831219
2013-06-18T01:30:00Z,2013-06-18T01:05:14Z,NA,NA,0.0013777317967332125
2013-06-18T02:00:00Z,2013-06-18T01:35:14Z,NA,NA,0.001278022431941924
2013-06-18T02:30:00Z,2013-06-18T02:05:14Z,NA,NA,0.0015882039019963702
2013-06-18T03:00:00Z,2013-06-18T02:35:14Z,NA,NA,0.0016263910526315793
2013-06-18T03:30:00Z,2013-06-18T03:05:14Z,NA,NA,0.0014396471506352088
2013-06-18T04:00:00Z,2013-06-18T03:35:14Z,NA,NA,0.0016372195825771325
2013-06-18T04:30:00Z,2013-06-18T04:05:14Z,NA,NA,0.0014564772595281308
2013-06-18T05:00:00Z,2013-06-18T04:35:14Z,NA,NA,0.001984775317604356
2013-06-18T05:30:00Z,2013-06-18T05:05:14Z,NA,NA,0.0024920304355716878
2013-06-18T06:00:00Z,2013-06-18T05:35:14Z,NA,NA,0.004131698384754991
