TIMESTAMP,solar_TIMESTAMP,FIN_PET_Bpu_Js_1,FIN_PET_Bpu_Js_2,FIN_PET_Bpu_Js_3,FIN_PET_Bpu_Js_4,FIN_PET_Bpu_Js_5,FIN_PET_Bpu_Js_6,FIN_PET_Bpu_Js_7
2008-07-05T01:30:00Z,2008-07-05T03:14:06Z,3.4947830126906725e-5,NA,NA,4.645842271078927e-5,1.3168746352424745e-5,NA,6.370485590557679e-6
2008-07-05T02:00:00Z,2008-07-05T03:44:06Z,3.4947830126906725e-5,NA,NA,4.645842271078927e-5,0,NA,0
2008-07-05T02:30:00Z,2008-07-05T04:14:06Z,5.7708517301887216e-5,NA,NA,7.687353692028019e-5,1.3168746352424745e-5,NA,6.370485590557679e-6
2008-07-05T03:00:00Z,2008-07-05T04:44:06Z,3.4947830126906725e-5,NA,NA,7.687353692028019e-5,7.297606499226794e-5,NA,6.370485590557679e-6
2008-07-05T03:30:00Z,2008-07-05T05:14:06Z,0,NA,NA,6.12818453628396e-5,1.206763244631048e-4,NA,3.5324890241519075e-5
2008-07-05T04:00:00Z,2008-07-05T05:44:06Z,5.7708517301887216e-5,NA,NA,1.274895581588807e-4,1.206763244631048e-4,NA,2.473748211676807e-5
2008-07-05T04:30:00Z,2008-07-05T06:14:06Z,8.243144876799863e-5,NA,NA,1.4547291311721086e-4,1.206763244631048e-4,NA,3.5324890241519075e-5
2008-07-05T05:00:00Z,2008-07-05T06:44:06Z,5.7708517301887216e-5,NA,NA,1.274895581588807e-4,1.206763244631048e-4,NA,3.5324890241519075e-5
2008-07-05T05:30:00Z,2008-07-05T07:14:06Z,5.7708517301887216e-5,NA,NA,1.274895581588807e-4,1.7262361412482625e-4,NA,4.6591253616547165e-5
2008-07-05T06:00:00Z,2008-07-05T07:44:06Z,5.7708517301887216e-5,NA,NA,1.639526270799758e-4,1.7262361412482625e-4,NA,4.6591253616547165e-5
2008-07-05T06:30:00Z,2008-07-05T08:14:06Z,5.7708517301887216e-5,NA,NA,1.274895581588807e-4,1.999448459334413e-4,NA,7.080232928126846e-5
2008-07-05T07:00:00Z,2008-07-05T08:44:06Z,1.4852617427043396e-5,NA,NA,1.274895581588807e-4,1.461746916493744e-4,NA,4.6591253616547165e-5
2008-07-05T07:30:00Z,2008-07-05T09:14:06Z,1.4852617427043396e-5,NA,NA,1.1003417847269825e-4,1.206763244631048e-4,NA,2.473748211676807e-5
2008-07-05T08:00:00Z,2008-07-05T09:44:06Z,1.4852617427043396e-5,NA,NA,9.314575125519377e-5,1.461746916493744e-4,NA,4.6591253616547165e-5
2008-07-05T08:30:00Z,2008-07-05T10:14:06Z,0,NA,NA,1.639526270799758e-4,1.999448459334413e-4,NA,4.6591253616547165e-5
2008-07-05T09:00:00Z,2008-07-05T10:44:06Z,0,NA,NA,1.1003417847269825e-4,1.461746916493744e-4,NA,4.6591253616547165e-5
2008-07-05T09:30:00Z,2008-07-05T11:14:06Z,NA,NA,NA,7.687353692028019e-5,1.206763244631048e-4,NA,4.6591253616547165e-5
2008-07-05T10:00:00Z,2008-07-05T11:44:06Z,NA,NA,NA,7.687353692028019e-5,1.206763244631048e-4,NA,5.8439362569727856e-5
2008-07-05T10:30:00Z,2008-07-05T12:14:06Z,NA,NA,NA,9.314575125519377e-5,1.461746916493744e-4,NA,7.080232928126846e-5
2008-07-05T11:00:00Z,2008-07-05T12:44:06Z,NA,NA,NA,7.687353692028019e-5,1.461746916493744e-4,NA,8.363110443614e-5
2008-07-05T11:30:00Z,2008-07-05T13:14:06Z,NA,NA,NA,1.4547291311721086e-4,1.461746916493744e-4,NA,5.8439362569727856e-5
2008-07-05T12:00:00Z,2008-07-05T13:44:06Z,NA,NA,NA,1.4547291311721086e-4,1.7262361412482625e-4,NA,8.363110443614e-5
2008-07-05T12:30:00Z,2008-07-05T14:14:06Z,NA,NA,NA,2.423694356405512e-4,1.7262361412482625e-4,NA,7.080232928126846e-5
2008-07-05T13:00:00Z,2008-07-05T14:44:06Z,NA,NA,NA,7.687353692028019e-5,1.461746916493744e-4,NA,1.1054353501272248e-4
2008-07-05T13:30:00Z,2008-07-05T15:14:06Z,NA,NA,NA,6.12818453628396e-5,1.461746916493744e-4,NA,1.3895728232198994e-4
2008-07-05T14:00:00Z,2008-07-05T15:44:06Z,NA,NA,NA,1.4547291311721086e-4,1.7262361412482625e-4,NA,1.3895728232198994e-4
2008-07-05T14:30:00Z,2008-07-05T16:14:06Z,NA,NA,NA,2.8403762388834594e-4,2.280763551005847e-4,NA,1.2457326461519938e-4
2008-07-05T15:00:00Z,2008-07-05T16:44:06Z,NA,NA,NA,1.1003417847269825e-4,1.7262361412482625e-4,NA,1.3895728232198994e-4
2008-07-05T15:30:00Z,2008-07-05T17:14:06Z,2.8022346195838476e-4,NA,NA,6.141928400594199e-5,9.641618874228362e-5,NA,1.107823186147071e-4
2008-07-05T16:00:00Z,2008-07-05T17:44:06Z,3.1265062153271086e-4,NA,NA,NA,7.311667495629524e-5,NA,1.3925849919229315e-4
2008-07-05T16:30:00Z,2008-07-05T18:14:06Z,3.1265062153271086e-4,NA,NA,1.45802168924423e-4,1.2090957325421334e-4,NA,1.248428266588361e-4
2008-07-05T17:00:00Z,2008-07-05T18:44:06Z,3.1265062153271086e-4,NA,NA,2.846888817715041e-4,2.0033313761601447e-4,NA,9.709701473656904e-5
2008-07-05T17:30:00Z,2008-07-05T19:14:06Z,3.458522048018386e-4,NA,NA,1.974818331755225e-5,1.4645766918118555e-4,NA,1.6909041223036721e-4
2008-07-05T18:00:00Z,2008-07-05T19:44:06Z,3.7979655134156833e-4,NA,NA,NA,7.311667495629524e-5,NA,1.6909041223036721e-4
2008-07-05T18:30:00Z,2008-07-05T20:14:06Z,4.4980828665222675e-4,NA,NA,0,7.311667495629524e-5,NA,2.324167624003397e-4
2008-07-05T19:00:00Z,2008-07-05T20:44:06Z,4.4980828665222675e-4,NA,NA,1.1028231164775694e-4,9.641618874228362e-5,NA,1.5401248170165887e-4
2008-07-05T19:30:00Z,2008-07-05T21:14:06Z,5.225077605136158e-4,NA,NA,6.141928400594199e-5,7.311667495629524e-5,NA,1.5401248170165887e-4
2008-07-05T20:00:00Z,2008-07-05T21:44:06Z,5.225077605136158e-4,NA,NA,0,3.1029718139011864e-5,NA,1.3925849919229315e-4
2008-07-05T20:30:00Z,2008-07-05T22:14:06Z,5.977574646144717e-4,NA,NA,NA,3.1029718139011864e-5,NA,1.3925849919229315e-4
2008-07-05T21:00:00Z,2008-07-05T22:44:06Z,6.363038442153475e-4,NA,NA,NA,3.1029718139011864e-5,NA,1.107823186147071e-4
2008-07-05T21:30:00Z,2008-07-05T23:14:06Z,6.75448925373581e-4,NA,NA,8.394437373271568e-6,5.121307545277888e-5,NA,9.709701473656904e-5
2008-07-05T22:00:00Z,2008-07-05T23:44:06Z,6.75448925373581e-4,NA,NA,1.974818331755225e-5,3.1029718139011864e-5,NA,9.709701473656904e-5
2008-07-05T22:30:00Z,2008-07-06T00:13:58Z,6.363038442153475e-4,NA,NA,1.974818331755225e-5,1.3194001246524428e-5,NA,5.8564716793360856e-5
2008-07-05T23:00:00Z,2008-07-06T00:43:58Z,6.363038442153475e-4,NA,NA,1.974818331755225e-5,3.1029718139011864e-5,NA,5.8564716793360856e-5
2008-07-05T23:30:00Z,2008-07-06T01:13:58Z,6.75448925373581e-4,NA,NA,8.394437373271568e-6,3.1029718139011864e-5,NA,7.095446754989377e-5
2008-07-06T00:00:00Z,2008-07-06T01:43:58Z,6.363038442153475e-4,NA,NA,1.974818331755225e-5,1.3194001246524428e-5,NA,3.540040006034934e-5
2008-07-06T00:30:00Z,2008-07-06T02:13:58Z,6.75448925373581e-4,NA,NA,1.974818331755225e-5,3.1029718139011864e-5,NA,5.8564716793360856e-5
2008-07-06T01:00:00Z,2008-07-06T02:43:58Z,6.363038442153475e-4,NA,NA,6.141928400594199e-5,3.1029718139011864e-5,NA,4.669101944038996e-5
2008-07-06T01:30:00Z,2008-07-06T03:13:58Z,5.977574646144717e-4,NA,NA,6.141928400594199e-5,0,NA,1.5017137364569012e-5
2008-07-06T02:00:00Z,2008-07-06T03:43:58Z,5.598211916823016e-4,NA,NA,6.141928400594199e-5,0,NA,6.384032449659994e-6
2008-07-06T02:30:00Z,2008-07-06T04:13:58Z,5.598211916823016e-4,NA,NA,7.704625819716435e-5,1.3194001246524428e-5,NA,2.4790268829810577e-5
2008-07-06T03:00:00Z,2008-07-06T04:43:58Z,5.598211916823016e-4,NA,NA,1.1028231164775694e-4,3.1029718139011864e-5,NA,2.4790268829810577e-5
2008-07-06T03:30:00Z,2008-07-06T05:13:58Z,5.598211916823016e-4,NA,NA,1.1028231164775694e-4,5.121307545277888e-5,NA,4.669101944038996e-5
2008-07-06T04:00:00Z,2008-07-06T05:43:58Z,6.363038442153475e-4,NA,NA,0,5.121307545277888e-5,NA,9.709701473656904e-5
2008-07-06T04:30:00Z,2008-07-06T06:13:58Z,6.363038442153475e-4,NA,NA,4.6562426933936425e-5,5.121307545277888e-5,NA,8.381112308685806e-5
2008-07-06T05:00:00Z,2008-07-06T06:43:58Z,5.598211916823016e-4,NA,NA,9.335541600771228e-5,5.121307545277888e-5,NA,4.669101944038996e-5
2008-07-06T05:30:00Z,2008-07-06T07:13:58Z,5.977574646144717e-4,NA,NA,1.1028231164775694e-4,9.641618874228362e-5,NA,4.669101944038996e-5
2008-07-06T06:00:00Z,2008-07-06T07:43:58Z,5.225077605136158e-4,NA,NA,2.6361186115509344e-4,1.4645766918118555e-4,NA,1.5017137364569012e-5
2008-07-06T06:30:00Z,2008-07-06T08:13:58Z,4.4980828665222675e-4,NA,NA,3.5014736890441866e-4,1.4645766918118555e-4,NA,0
2008-07-06T07:00:00Z,2008-07-06T08:43:58Z,3.7979655134156833e-4,NA,NA,2.0276111154629128e-4,9.641618874228362e-5,NA,2.4790268829810577e-5
2008-07-06T07:30:00Z,2008-07-06T09:13:58Z,3.1265062153271086e-4,NA,NA,3.0614334824737076e-4,1.4645766918118555e-4,NA,2.4790268829810577e-5
2008-07-06T08:00:00Z,2008-07-06T09:43:58Z,2.1784845102792164e-4,NA,NA,4.90406324892787e-4,1.7295832011681112e-4,NA,7.095446754989377e-5
2008-07-06T08:30:00Z,2008-07-06T10:13:58Z,1.879986098561607e-4,NA,NA,7.222091312408432e-4,2.871363087014513e-4,NA,1.248428266588361e-4
2008-07-06T09:00:00Z,2008-07-06T10:43:58Z,5.554709251439989e-5,NA,NA,9.484616400170354e-4,4.1237041158207106e-4,NA,1.248428266588361e-4
2008-07-06T09:30:00Z,2008-07-06T11:13:58Z,0,NA,NA,0.0011615189911082496,6.175593488264765e-4,NA,2.0017024440255142e-4
2008-07-06T10:00:00Z,2008-07-06T11:43:58Z,NA,NA,NA,0.0013552404959766857,8.41004673872619e-4,NA,3.719838360729369e-4
2008-07-06T10:30:00Z,2008-07-06T12:13:58Z,NA,NA,NA,0.001922346313083183,0.0010810326226205623,NA,4.670948585225088e-4
2008-07-06T11:00:00Z,2008-07-06T12:43:58Z,NA,NA,NA,0.0018103451402593923,0.0012929930786872885,NA,9.263821007411892e-4
2008-07-06T11:30:00Z,2008-07-06T13:13:58Z,NA,NA,NA,0.0021543711624532245,0.0015611246717429316,NA,0.0012040201512674908
2008-07-06T12:00:00Z,2008-07-06T13:43:58Z,NA,NA,NA,0.003583539445217712,0.001990750946059556,NA,0.001478556894268658
2008-07-06T12:30:00Z,2008-07-06T14:13:58Z,NA,NA,NA,0.0027386389059791817,0.0018924659200814226,NA,0.0020602997620095416
2008-07-06T13:00:00Z,2008-07-06T14:43:58Z,NA,NA,NA,0.003735269058494565,0.00194140842278325,NA,0.0027635488038687266
2008-07-06T13:30:00Z,2008-07-06T15:13:58Z,NA,NA,NA,0.0026948586091643583,0.001748044165076545,NA,0.002801321030860817
2008-07-06T14:00:00Z,2008-07-06T15:43:58Z,NA,NA,NA,0.0015592342227697153,0.001748044165076545,NA,0.0023997360099927397
2008-07-06T14:30:00Z,2008-07-06T16:13:58Z,NA,NA,NA,0.001773599077091402,0.00194140842278325,NA,0.0023997360099927397
2008-07-06T15:00:00Z,2008-07-06T16:43:58Z,NA,NA,NA,0.0039954445957158255,0.001990750946059556,NA,0.0021596435454598103
2008-07-06T15:30:00Z,2008-07-06T17:13:58Z,NA,NA,NA,0.0030639074400529683,0.003123076019453091,NA,0.0021711182840938384
2008-07-06T16:00:00Z,2008-07-06T17:43:58Z,NA,NA,NA,0.0038343739446275783,0.0032384131668611103,NA,0.0018184665788887587
2008-07-06T16:30:00Z,2008-07-06T18:13:58Z,NA,NA,NA,0.002710191650812426,0.002570051664516068,NA,0.001608094503355993
2008-07-06T17:00:00Z,2008-07-06T18:43:58Z,NA,NA,NA,1.9824072555572902e-4,0.0014463270312501304,NA,0.0015499429037075338
2008-07-06T17:30:00Z,2008-07-06T19:13:58Z,NA,NA,NA,5.519435464797839e-4,0.0012722183954934334,NA,0.001436208123748466
2008-07-06T18:00:00Z,2008-07-06T19:43:58Z,NA,NA,NA,4.092675982062277e-4,0.0012297077316732058,NA,0.0011408218897288305
2008-07-06T18:30:00Z,2008-07-06T20:13:58Z,NA,NA,NA,7.320356806932473e-4,0.0011046534321598397,NA,9.417695357284646e-4
2008-07-06T19:00:00Z,2008-07-06T20:43:58Z,NA,NA,NA,8.135245415248269e-4,0.0011046534321598397,NA,8.240593756517227e-4
2008-07-06T19:30:00Z,2008-07-06T21:13:58Z,NA,NA,NA,2.5770275484797764e-4,7.52585818469778e-4,NA,8.011364934495076e-4
2008-07-06T20:00:00Z,2008-07-06T21:43:58Z,NA,NA,NA,1.0784572530361297e-4,5.045626509265244e-4,NA,7.559119870165644e-4
2008-07-06T20:30:00Z,2008-07-06T22:13:58Z,NA,NA,NA,3.188961032325127e-5,3.125950895208208e-4,NA,6.042015875510993e-4
2008-07-06T21:00:00Z,2008-07-06T22:43:58Z,NA,NA,NA,3.188961032325127e-5,2.827175039039944e-4,NA,4.824641147186565e-4
2008-07-06T21:30:00Z,2008-07-06T23:13:58Z,NA,NA,NA,4.5541005808688976e-05,2.5351227218432565e-4,NA,4.2456058299157964e-4
2008-07-06T22:00:00Z,2008-07-06T23:43:58Z,0,NA,NA,7.535008045489766e-5,1.442212730764664e-4,NA,3.149677454241832e-4
2008-07-06T22:30:00Z,2008-07-07T00:13:50Z,1.1036258935070539e-4,NA,NA,1.2494937753698647e-4,1.1906615270811909e-4,NA,2.467893654382286e-4
2008-07-06T23:00:00Z,2008-07-07T00:43:50Z,5.8558759779483175e-5,NA,NA,1.0784572530361297e-4,9.494847330280466e-5,NA,1.6763089446381876e-4
2008-07-06T23:30:00Z,2008-07-07T01:13:50Z,3.546170531312281e-5,NA,NA,6.0069548802895764e-5,9.494847330280466e-5,NA,1.8288476885834612e-4
2008-07-07T00:00:00Z,2008-07-07T01:43:50Z,1.3847274420804022e-4,NA,NA,1.2494937753698647e-4,5.043587650505526e-5,NA,1.8288476885834612e-4
2008-07-07T00:30:00Z,2008-07-07T02:13:50Z,1.1036258935070539e-4,NA,NA,7.535008045489766e-5,1.2994387044321722e-5,NA,1.098327501556401e-4
2008-07-07T01:00:00Z,2008-07-07T02:43:50Z,3.546170531312281e-5,NA,NA,0,1.2994387044321722e-5,NA,1.2377087282673584e-4
2008-07-07T01:30:00Z,2008-07-07T03:13:50Z,1.1036258935070539e-4,NA,NA,7.535008045489766e-5,1.2994387044321722e-5,NA,1.3806067749230438e-4
2008-07-07T02:00:00Z,2008-07-07T03:43:50Z,1.6782175087815332e-4,NA,NA,1.9824072555572902e-4,1.2994387044321722e-5,NA,8.309523008252008e-5
2008-07-07T02:30:00Z,2008-07-07T04:13:50Z,1.3847274420804022e-4,NA,NA,2.374876411722721e-4,5.043587650505526e-5,NA,5.806620164322463e-5
2008-07-07T03:00:00Z,2008-07-07T04:43:50Z,1.1036258935070539e-4,NA,NA,1.2494937753698647e-4,3.0559542148249454e-5,NA,3.510010268878716e-5
2008-07-07T03:30:00Z,2008-07-07T05:13:50Z,3.546170531312281e-5,NA,NA,0,1.2994387044321722e-5,NA,2.4580337596859e-5
2008-07-07T04:00:00Z,2008-07-07T05:43:50Z,3.546170531312281e-5,NA,NA,2.782956727782904e-4,0,NA,0
2008-07-07T04:30:00Z,2008-07-07T06:13:50Z,1.5070577375244447e-5,NA,NA,3.8659428394105055e-4,0,NA,6.3301559126065325e-6
2008-07-07T05:00:00Z,2008-07-07T06:43:50Z,NA,NA,NA,5.273948814607371e-4,3.0559542148249454e-5,NA,0
2008-07-07T05:30:00Z,2008-07-07T07:13:50Z,NA,NA,NA,7.054399656867121e-4,3.0559542148249454e-5,NA,NA
2008-07-07T06:00:00Z,2008-07-07T07:43:50Z,NA,NA,NA,1.9824072555572902e-4,0,NA,NA
2008-07-07T06:30:00Z,2008-07-07T08:13:50Z,NA,NA,NA,3.422408998952351e-4,5.043587650505526e-5,NA,0
2008-07-07T07:00:00Z,2008-07-07T08:43:50Z,NA,NA,NA,4.3226448005187864e-4,9.494847330280466e-5,NA,7.034944232713468e-5
2008-07-07T07:30:00Z,2008-07-07T09:13:50Z,NA,NA,NA,5.519435464797839e-4,1.7031315988275396e-4,NA,1.098327501556401e-4
2008-07-07T08:00:00Z,2008-07-07T09:43:50Z,NA,NA,NA,7.054399656867121e-4,1.7031315988275396e-4,NA,1.098327501556401e-4
2008-07-07T08:30:00Z,2008-07-07T10:13:50Z,NA,NA,NA,6.27377058975699e-4,2.5351227218432565e-4,NA,1.9843637973182842e-4
2008-07-07T09:00:00Z,2008-07-07T10:43:50Z,NA,NA,NA,0.0014537791264047973,3.7425255235815926e-4,NA,2.303964721131937e-4
2008-07-07T09:30:00Z,2008-07-07T11:13:50Z,NA,NA,NA,0.0016590347917838488,6.079047206358683e-4,NA,2.803680464360235e-4
2008-07-07T10:00:00Z,2008-07-07T11:43:50Z,NA,NA,NA,0.001948404403866031,9.046751166175054e-4,NA,3.326388534822777e-4
2008-07-07T10:30:00Z,2008-07-07T12:13:50Z,NA,NA,NA,0.001729683959037707,0.001063804076687676,NA,5.627582996182682e-4
2008-07-07T11:00:00Z,2008-07-07T12:43:50Z,NA,NA,NA,0.0020616178294985896,0.001315137797892415,NA,7.559119870165644e-4
2008-07-07T11:30:00Z,2008-07-07T13:13:50Z,NA,NA,NA,0.00284046519931005,0.001672975158458655,NA,9.417695357284646e-4
2008-07-07T12:00:00Z,2008-07-07T13:43:50Z,NA,NA,NA,0.003633577862172507,0.0021057314031364053,NA,0.001696943045848908
2008-07-07T12:30:00Z,2008-07-07T14:13:50Z,NA,NA,NA,0.002710191650812426,0.001957962893830544,NA,0.002340631745394711
2008-07-07T13:00:00Z,2008-07-07T14:43:50Z,NA,NA,NA,0.003535264646750448,0.0023597955738906256,NA,0.0024805238547947364
2008-07-07T13:30:00Z,2008-07-07T15:13:50Z,NA,NA,NA,0.002177435824101124,0.0023597955738906256,NA,0.002660869984853306
2008-07-07T14:00:00Z,2008-07-07T15:43:50Z,NA,NA,NA,0.002582709860071778,0.002570051664516068,NA,0.002660869984853306
2008-07-07T14:30:00Z,2008-07-07T16:13:50Z,NA,NA,NA,0.0021385386277934775,0.002570051664516068,NA,0.0025879917168707555
2008-07-07T15:00:00Z,2008-07-07T16:43:50Z,NA,NA,NA,0.005163568770175656,0.0028971510012726982,NA,0.002238218337271205
2008-07-07T15:30:00Z,2008-07-07T17:13:50Z,NA,NA,NA,0.006132944110103903,0.0036309781706220234,NA,0.0017052859563004175
2008-07-07T16:00:00Z,2008-07-07T17:43:50Z,NA,NA,NA,0.00680405028067826,0.004451069454501286,NA,0.0010445235657015723
2008-07-07T16:30:00Z,2008-07-07T18:13:50Z,NA,NA,NA,0.007229127100821814,0.0028236650390960445,NA,9.949242153301228e-4
2008-07-07T17:00:00Z,2008-07-07T18:43:50Z,1.4924632693434754e-5,NA,NA,0.006943817886876249,0.0023967137516439857,NA,0.0011462152632160877
2008-07-07T17:30:00Z,2008-07-07T19:13:50Z,7.06311130630104e-4,NA,NA,0.002676792708939288,0.0025011316646301094,NA,0.0010949534218009152
2008-07-07T18:00:00Z,2008-07-07T19:43:50Z,3.9686837548811004e-4,NA,NA,0.005751502779278955,0.002714604094902744,NA,0.0011204802291363983
2008-07-07T18:30:00Z,2008-07-07T20:13:50Z,6.653176308660915e-4,NA,NA,0.00737472855768252,0.0025539196909841423,NA,0.0011204802291363983
2008-07-07T19:00:00Z,2008-07-07T20:43:50Z,5.461865715132705e-4,NA,NA,0.005751502779278955,0.002714604094902744,NA,9.461545037876337e-4
2008-07-07T19:30:00Z,2008-07-07T21:13:50Z,2.9274329443588446e-4,NA,NA,0.003957619332124333,0.002714604094902744,NA,7.147699678359048e-4
2008-07-07T20:00:00Z,2008-07-07T21:43:50Z,2.596929200841229e-4,NA,NA,0.0016593967116186297,0.0017556087803566258,NA,7.369697486860576e-4
2008-07-07T20:30:00Z,2008-07-07T22:13:50Z,2.596929200841229e-4,NA,NA,2.2873759111248913e-4,0.0010574711248655315,NA,8.745552551370187e-4
2008-07-07T21:00:00Z,2008-07-07T22:43:50Z,1.0928535476134502e-4,NA,NA,2.096568693248725e-4,7.481626272867152e-4,NA,7.369697486860576e-4
2008-07-07T21:30:00Z,2008-07-07T23:13:50Z,NA,NA,NA,2.68005850857891e-4,6.395919149828711e-4,NA,5.448008314038103e-4
2008-07-07T22:00:00Z,2008-07-07T23:43:50Z,NA,NA,NA,2.481911488886767e-4,4.357517313442387e-4,NA,4.456169047090445e-4
2008-07-07T22:30:00Z,2008-07-08T00:13:42Z,0,NA,NA,4.389495957192031e-5,1.1838794916036286e-4,NA,2.9885137382763973e-4
2008-07-07T23:00:00Z,2008-07-08T00:43:42Z,1.0928535476134502e-4,NA,NA,0,0,NA,2.4786901817116223e-4
2008-07-07T23:30:00Z,2008-07-08T01:13:42Z,1.3711844550231232e-4,NA,NA,2.68005850857891e-4,1.2920937155513233e-5,NA,1.2430475558589067e-4
2008-07-08T00:00:00Z,2008-07-08T01:43:42Z,1.9634751758977953e-4,NA,NA,1.7266930620434305e-4,1.2920937155513233e-5,NA,8.345178533374245e-5
2008-07-08T00:30:00Z,2008-07-08T02:13:42Z,2.9274329443588446e-4,NA,NA,2.481911488886767e-4,9.440847749230874e-5,NA,1.3865724418601224e-4
2008-07-08T01:00:00Z,2008-07-08T02:43:42Z,3.9686837548811004e-4,NA,NA,4.384936537541692e-4,1.1838794916036286e-4,NA,1.3865724418601224e-4
2008-07-08T01:30:00Z,2008-07-08T03:13:42Z,3.9686837548811004e-4,NA,NA,5.310937135183788e-4,1.693400503883089e-4,NA,1.1030568256207803e-4
2008-07-08T02:00:00Z,2008-07-08T03:43:42Z,4.3312409769074423e-4,NA,NA,4.6120473690826054e-4,1.1838794916036286e-4,NA,9.667998787473334e-5
2008-07-08T02:30:00Z,2008-07-08T04:13:42Z,4.3312409769074423e-4,NA,NA,4.842108350908791e-4,9.440847749230874e-5,NA,8.345178533374245e-5
2008-07-08T03:00:00Z,2008-07-08T04:43:42Z,4.3312409769074423e-4,NA,NA,5.791165873324769e-4,9.440847749230874e-5,NA,8.345178533374245e-5
2008-07-08T03:30:00Z,2008-07-08T05:13:42Z,3.9686837548811004e-4,NA,NA,6.784999960438816e-4,1.4339851637845384e-4,NA,4.64918734650894e-5
2008-07-08T04:00:00Z,2008-07-08T05:43:42Z,3.613667620773986e-4,NA,NA,6.53242418759652e-4,1.693400503883089e-4,NA,3.52496718218545e-5
2008-07-08T04:30:00Z,2008-07-08T06:13:42Z,2.2754240038250193e-4,NA,NA,7.558946077152153e-4,1.693400503883089e-4,NA,6.356990740112975e-6
2008-07-08T05:00:00Z,2008-07-08T06:43:42Z,1.6617714483601955e-4,NA,NA,8.902109203022638e-4,2.2372454711213288e-4,NA,0
2008-07-08T05:30:00Z,2008-07-08T07:13:42Z,1.0928535476134502e-4,NA,NA,0.0010310815101179601,3.1079510686297474e-4,NA,6.356990740112975e-6
2008-07-08T06:00:00Z,2008-07-08T07:43:42Z,3.5117614585619656e-5,NA,NA,0.001332264670064492,3.7209079286597713e-4,NA,NA
2008-07-08T06:30:00Z,2008-07-08T08:13:42Z,NA,NA,NA,0.0014276677227027118,4.357517313442387e-4,NA,NA
2008-07-08T07:00:00Z,2008-07-08T08:43:42Z,NA,NA,NA,0.0017626511575735962,5.353627973457032e-4,NA,0
2008-07-08T07:30:00Z,2008-07-08T09:13:42Z,NA,NA,NA,0.0017975995185249504,6.043544677968575e-4,NA,3.52496718218545e-5
2008-07-08T08:00:00Z,2008-07-08T09:43:42Z,NA,NA,NA,0.0018328142002925368,7.852800986070992e-4,NA,1.533463575297753e-4
2008-07-08T08:30:00Z,2008-07-08T10:13:42Z,NA,NA,NA,0.0025132448973024697,0.0010574711248655315,NA,2.815989735273317e-4
2008-07-08T09:00:00Z,2008-07-08T10:43:42Z,NA,NA,NA,0.002433191477937374,0.001307232163370647,NA,5.860094584980002e-4
2008-07-08T09:30:00Z,2008-07-08T11:13:42Z,NA,NA,NA,0.0020129106439371386,0.001307232163370647,NA,6.927803421177247e-4
2008-07-08T10:00:00Z,2008-07-08T11:43:42Z,NA,NA,NA,0.0027603083217810475,0.0016169601793644104,NA,8.982142258715446e-4
2008-07-08T10:30:00Z,2008-07-08T12:13:42Z,NA,NA,NA,0.0016255065082610677,0.0014818401517189739,NA,0.0013050158336482163
2008-07-08T11:00:00Z,2008-07-08T12:43:42Z,NA,NA,NA,0.0028877902184799935,0.001994463958743753,NA,0.0017659392438589677
2008-07-08T11:30:00Z,2008-07-08T13:13:42Z,NA,NA,NA,0.0027603083217810475,0.0020433955538607844,NA,0.0028244222536780304
2008-07-08T12:00:00Z,2008-07-08T13:43:42Z,NA,NA,NA,0.00416133669074761,0.002192504946492907,NA,0.0038125462159866027
2008-07-08T12:30:00Z,2008-07-08T14:13:42Z,NA,NA,NA,0.003759328417227801,0.0021424162544674274,NA,NA
2008-07-08T13:00:00Z,2008-07-08T14:43:42Z,NA,NA,NA,0.0055056320485997465,0.002714604094902744,NA,NA
2008-07-08T13:30:00Z,2008-07-08T15:13:42Z,NA,NA,NA,0.0046952726023872,0.002934281409871777,NA,0.0044668584024045044
2008-07-08T14:00:00Z,2008-07-08T15:43:42Z,NA,NA,NA,0.0029742674924372278,0.0031031338111586633,NA,0.002900795540419139
2008-07-08T14:30:00Z,2008-07-08T16:13:42Z,NA,NA,NA,0.0041098913582348255,0.0031031338111586633,NA,0.0038572752435810562
2008-07-08T15:00:00Z,2008-07-08T16:43:42Z,NA,NA,NA,0.007747576199528665,0.003046458340317147,NA,0.003056681860949429
2008-07-08T15:30:00Z,2008-07-08T17:13:42Z,NA,NA,NA,0.0068121354580912424,0.00391258624637484,NA,0.0022492623656651402
2008-07-08T16:00:00Z,2008-07-08T17:43:42Z,NA,NA,NA,0.0046565115791288,0.004487168373203111,NA,0.0019875480520951732
2008-07-08T16:30:00Z,2008-07-08T18:13:42Z,NA,NA,NA,0.005702031652729986,0.0035477385071011557,NA,0.001650965287079596
2008-07-08T17:00:00Z,2008-07-08T18:43:42Z,1.098215783229613e-4,NA,NA,0.005280445120825916,0.0030271389869988784,NA,0.0015637105001328204
2008-07-08T17:30:00Z,2008-07-08T19:13:42Z,8.809139425359888e-4,NA,NA,0.0029514955815152987,0.0031971520012132877,NA,0.001313320590636969
2008-07-08T18:00:00Z,2008-07-08T19:43:42Z,5.489377901350042e-4,NA,NA,0.006015483767685274,0.0035477385071011557,NA,0.0013949047929035078
2008-07-08T18:30:00Z,2008-07-08T20:13:42Z,6.686896262337175e-4,NA,NA,0.00821374234803314,0.0031971520012132877,NA,0.0013949047929035078
