TIMESTAMP,ta,rh,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad,interpolated
2000-12-31 23:30:00+00:00,-3.40403,96.8667,0.0,-2.25214,3.19524,0.0,0.291759,0.345554,0.0,0.0148752559615476,0.0,False
2001-01-01 00:00:00+00:00,-3.3793,96.9667,0.0,-2.48915,3.24176,0.0,0.291875,0.345385,0.0,0.0144272785794602,0.0,False
2001-01-01 00:30:00+00:00,-3.36195,97.0,0.0,-2.8537,3.22495,0.0,0.291222,0.345264,0.0,0.0142874947868835,0.0,False
2001-01-01 01:00:00+00:00,-3.32106,97.1333,0.0,-3.08743,3.4638,0.0,0.290975,0.3454549999999999,0.0,0.0136946251487026,0.0,False
2001-01-01 01:30:00+00:00,-3.30607,97.5833,0.0,-2.53774,3.44794,0.0,0.291339,0.345075,0.0,0.0115579077020402,0.0,False
2001-01-01 02:00:00+00:00,-3.28913,97.65,0.0,-2.79407,3.01066,0.0,0.291341,0.3452949999999999,0.0,0.0112532094026697,0.0,False
2001-01-01 02:30:00+00:00,-3.4613,96.7667,0.0,-4.92036,2.95406,0.0,0.291368,0.344726,0.0,0.0152841014417031,0.0,False
2001-01-01 03:00:00+00:00,-3.63136,95.9667,0.0,-4.39257,3.44687,0.0,0.29081,0.345174,0.0,0.0188235002141088,0.0,False
2001-01-01 03:30:00+00:00,-3.75125,95.8167,0.0,-16.9801,3.2604,0.0,0.291214,0.345229,0.0,0.0193481038021913,0.0,False
2001-01-01 04:00:00+00:00,-3.73998,96.15,0.0,-9.68994,2.32505,0.0,0.291304,0.345645,0.0,0.0178216879709982,0.0,False
2001-01-01 04:30:00+00:00,-3.56929,96.5667,0.0,-2.95323,2.91719,0.0,0.291587,0.345199,0.0,0.0160982892629405,0.0,False
2001-01-01 05:00:00+00:00,-3.57033,96.6167,0.0,-3.6266,2.60583,0.0,0.291324,0.345903,0.0,0.0158626049812955,0.0,False
2001-01-01 05:30:00+00:00,-3.68943,96.6833,0.0,-4.41877,1.79064,0.0,0.291351,0.345506,0.0,0.0154115968911457,0.0,False
2001-01-01 06:00:00+00:00,-3.84573,96.7167,0.0,-7.4427,1.68986,0.0,0.291211,0.3458259999999999,0.0,0.0150777851085694,0.0,False
2001-01-01 06:30:00+00:00,-3.96957,96.8,0.0,-7.76863,1.61203,0.0,0.291049,0.345479,0.0,0.0145586036323361,0.0,False
2001-01-01 07:00:00+00:00,-4.10082,96.7667,0.0,-3.40255,2.12953,0.0,0.290762,0.345681,0.0,0.0145650162626173,0.0,False
2001-01-01 07:30:00+00:00,-4.29117,96.2833,0.274814,-2.08415,2.60287,0.0,0.2907539999999999,0.345486,0.5809567959999999,0.0165032924423741,0.0,False
2001-01-01 08:00:00+00:00,-4.45898,95.75,2.58649,-0.590003,2.7088,0.0,0.2905999999999999,0.345431,5.46783986,0.0186329598420852,0.0,False
2001-01-01 08:30:00+00:00,-4.59649,95.6833,8.14743,3.21333,2.32142,0.0,0.291027,0.345313,17.22366702,0.0187290318765945,39.77614280140063,False
2001-01-01 09:00:00+00:00,-4.67552,95.5,17.3941,9.35876,2.31992,0.0,0.290594,0.345549,36.771127400000005,0.0194075333702563,86.43662471945278,False
2001-01-01 09:30:00+00:00,-4.66341,95.55,28.128,13.7352,2.021,0.0,0.290761,0.345222,59.462592,0.0192095514542663,123.4350437115204,False
2001-01-01 10:00:00+00:00,-4.64652,95.4833,42.6285,13.9687,1.32196,0.0,0.29105,0.345773,90.116649,0.0195224993560732,150.13875725151658,False
2001-01-01 10:30:00+00:00,-4.53179,95.7833,52.247,28.479,0.961926,0.0,0.291147,0.345636,110.450158,0.0183851848722615,166.09115294785113,False
2001-01-01 11:00:00+00:00,-4.42926,95.7833,29.3566,20.228,1.33322,0.0,0.290734,0.344962,62.0598524,0.0185286534895269,171.0194563105279,False
2001-01-01 11:30:00+00:00,-4.37476,95.9833,39.7834,25.0069,1.4876,0.0,0.291149,0.345249,84.1021076,0.0177228584550011,164.83939505714608,False
2001-01-01 12:00:00+00:00,-4.38029,96.2333,31.2156,17.6699,1.53206,0.0,0.290787,0.345324,65.98977839999999,0.0166128249749055,147.6566401995547,False
2001-01-01 12:30:00+00:00,-4.43488,96.5167,11.2674,8.1988,1.94219,0.0,0.290561,0.345269,23.8192836,0.0152994941440269,119.76499926702034,False
2001-01-01 13:00:00+00:00,-4.66934,96.5333,11.8332,8.11668,2.02066,0.0,0.290528,0.344819,25.0153848,0.0149581508503311,81.64139255739174,False
2001-01-01 13:30:00+00:00,-4.73269,96.4167,8.03427,6.03752,1.30069,0.0,0.290256,0.345207,16.98444678,0.0153870361109484,33.93769831519639,False
2001-01-01 14:00:00+00:00,-4.70456,96.4,2.3925,2.63012,1.20131,0.0,0.290747,0.345606,5.057745,0.0154918193305819,0.0,False
2001-01-01 14:30:00+00:00,-4.70692,96.4833,0.775946,1.25112,0.841464,0.0,0.290746,0.345351,1.640349844,0.0151306430973743,0.0,False
2001-01-01 15:00:00+00:00,-4.71359,96.7167,0.387973,0.192937,0.939877,0.0,0.29008,0.345475,0.820174922,0.0141192809161256,0.0,False
2001-01-01 15:30:00+00:00,-4.81037,96.8833,0.0808,-22.2366,0.690501,0.0,0.289914,0.345559,0.1708112,0.0133046254700283,0.0,False
2001-01-01 16:00:00+00:00,-4.89936,96.6,0.0,-3.81026,0.576188,0.0,0.290282,0.345499,0.0,0.014416072234725,0.0,False
2001-01-01 16:30:00+00:00,-4.89849,96.4333,0.0,0.457859,0.803752,0.0,0.290573,0.345598,0.0,0.0151238849300888,0.0,False
2001-01-01 17:00:00+00:00,-4.77775,96.4,0.0,1.1481,0.448247,0.0,0.289908,0.344778,0.0,0.0154059017315211,0.0,False
2001-01-01 17:30:00+00:00,-4.79201,96.3,0.0,1.1609,1.13577,0.0,0.290671,0.345613,0.0,0.0158166892213003,0.0,False
2001-01-01 18:00:00+00:00,-4.69285,96.3333,0.0,1.31146,0.813615,0.0,0.290597,0.345935,0.0,0.0157928893703914,0.0,False
2001-01-01 18:30:00+00:00,-4.59779,96.4,0.0,0.980203,0.873613,0.0,0.2900959999999999,0.34539,0.0,0.0156179171821215,0.0,False
2001-01-01 19:00:00+00:00,-4.49098,96.5,0.0,0.413434,1.09138,0.0,0.289927,0.345095,0.0,0.0153076102166054,0.0,False
2001-01-01 19:30:00+00:00,-4.30897,96.6333,0.0,-0.0524,1.09865,0.0,0.290611,0.345217,0.0,0.0149290561549431,0.0,False
2001-01-01 20:00:00+00:00,-4.27293,96.7,0.0,-0.429802,1.45234,0.0,0.29046,0.345481,0.0,0.0146732579899511,0.0,False
2001-01-01 20:30:00+00:00,-4.09819,96.85,0.0,-2.59963,1.17728,0.0,0.29057,0.345417,0.0,0.0141925957565473,0.0,False
2001-01-01 21:00:00+00:00,-4.0507,96.9,0.0,-5.62304,1.19086,0.0,0.290288,0.344778,0.0,0.0140175170828883,0.0,False
2001-01-01 21:30:00+00:00,-3.99526,96.9667,0.0,-5.78818,1.16099,0.0,0.290056,0.345564,0.0,0.0137734554299262,0.0,False
