TIMESTAMP,ta,rh,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad,interpolated
2006-12-31 23:30:00+00:00,0.013,92.93950138907874,0.0,-68.15,3.15413,0.0,0.2266519999999999,0.2181157333333332,0.0,0.0431650219842932,0.0,False
2007-01-01 00:00:00+00:00,0.601,93.46046827256684,0.0,-63.3092,3.03422,0.0,0.2266519999999999,0.2182143666666666,0.0,0.0417273691536902,0.0,False
2007-01-01 00:30:00+00:00,0.556,94.64169388811492,0.0,-47.6829,2.31375,0.0,0.2267775333333332,0.2181246999999999,0.0,0.0340787294840747,0.0,False
2007-01-01 01:00:00+00:00,0.607,95.57889955475363,0.0,-39.7451,2.01888,0.0,0.2267954666666666,0.2181246999999999,0.0,0.0282223922839461,0.0,False
2007-01-01 01:30:00+00:00,0.62,96.3037852527398,0.0,-32.483,2.23512,0.0,0.2268671999999999,0.2181157333333332,0.0,0.0236173028166526,0.0,False
2007-01-01 02:00:00+00:00,0.813,97.97874230774788,0.0,-21.9823,2.73836,0.0,0.2268851333333332,0.2180977999999999,0.0,0.0130969852569568,0.0,False
2007-01-01 02:30:00+00:00,0.948,98.94384200941498,0.0,-10.7167,2.63024,0.0,0.226921,0.2180977999999999,0.0,0.0069107160581691,0.0,False
2007-01-01 03:00:00+00:00,1.243,99.75382564580627,0.0,-12.6845,2.56046,0.0,0.2269747999999999,0.2180977999999999,0.0,0.0016454892935435,0.0,False
2007-01-01 03:30:00+00:00,1.579,100.0,0.0,-8.0406,2.27935,0.0,0.2270465333333333,0.2180977999999999,0.0,0.0,0.0,False
2007-01-01 04:00:00+00:00,1.781,99.89909937760126,0.0,-4.2617,2.13191,0.0,0.2269927333333333,0.2180977999999999,0.0,0.000701085110157234,0.0,False
2007-01-01 04:30:00+00:00,2.024,99.978897510159,0.0,-12.1622,2.644,0.0,0.2270644666666666,0.2180977999999999,0.0,0.00014920545678963522,0.0,False
2007-01-01 05:00:00+00:00,2.179,99.39266361595948,0.0,-12.3703,2.49067,0.0,0.2270823999999999,0.2180977999999999,0.0,0.0043421357028308,0.0,False
2007-01-01 05:30:00+00:00,2.36,99.77410385845116,0.0,-6.4348,2.47888,0.0,0.2271003333333332,0.2180977999999999,0.0,0.0016360893776415,0.0,False
2007-01-01 06:00:00+00:00,2.69,99.21647501013328,0.0,-3.007,2.82093,0.3999999999999999,0.2271361999999999,0.2180977999999999,0.0,0.0058100900352312,0.0,False
2007-01-01 06:30:00+00:00,2.607,99.94079804762282,0.0,-2.4469,2.76785,0.7999999999999999,0.2271182666666666,0.2180977999999999,0.0,0.0004364105807412295,0.0,False
