TIMESTAMP,ta,rh,vpd,sw_in,netrad,ws,precip,swc_shallow,ppfd_in,ext_rad,interpolated
2013-06-12 17:00:00+00:00,24.65333333,97.46666667,0.078608098,0.0,-35.33333333,0.1,0.0,0.355,0.0,1058.4595342537905,False
2013-06-12 17:30:00+00:00,24.479948827076026,97.58027343638184,0.07436195846029192,0.0,-38.08660713811531,0.09513888877777778,0.0,0.3505625,0.0,974.2535253878925,True
2013-06-12 18:00:00+00:00,24.28083333,97.65833333,0.071063009,0.0,-39.83333333,0.083333333,0.0,0.349,0.0,875.8945371672075,False
2013-06-12 18:30:00+00:00,24.03739187690682,97.6944843108998,0.06900624629164412,0.0,-40.75714285813469,0.03819444422222222,0.0,0.3515,0.0,761.0232535864992,True
2013-06-12 19:00:00+00:00,23.79833333,97.73333333,0.066838318,0.0,-41.16666667,0.0,0.0,0.354,0.0,632.3549621867196,False
2013-06-12 19:30:00+00:00,23.615806182170246,97.86530635049942,0.06217552417023111,0.0,-40.333333335,0.0,0.0,0.35050000000000003,0.0,492.8835485832323,True
2013-06-12 20:00:00+00:00,23.4525,98.01666667,0.057271131,0.0,-39.5,0.0,0.0,0.347,0.0,344.4328184212831,False
2013-06-12 20:30:00+00:00,23.296227826198102,98.09218590118493,0.054576506589888565,0.0,-40.583333335000006,0.0,0.0,0.34750000000000003,0.0,157.81851666302205,True
2013-06-12 21:00:00+00:00,23.14416667,98.16666667,0.051963425,0.0,-41.66666667,0.0,0.0,0.348,0.0,31.743828507343657,False
2013-06-12 21:30:00+00:00,22.9709320096423,98.28273015891098,0.0482022036302742,0.0,-41.01990049972043,0.0,0.0,0.3474999999999999,0.0,8.667355671349128,True
2013-06-12 22:00:00+00:00,22.83416667,98.43333333,0.043575569,0.0,-39.5,0.0,0.0,0.347,0.0,0.0,False
2013-06-12 22:30:00+00:00,22.758339108006506,98.65609668090421,0.03702974802860195,0.21200117362291088,-36.45816967738484,0.014473684208448757,0.0,0.3476666666666667,0.44817048103883356,0.0,True
2013-06-12 23:00:00+00:00,22.72333333,98.86666667,0.031308848,0.833333333,-30.5,0.05,0.0,0.349,1.761666665962,0.0,False
2013-06-12 23:30:00+00:00,22.94595882198067,99.00600649496882,0.02818891782906812,16.14301491834441,-12.456403613081084,0.15951621494559165,0.0,0.35113333333333335,34.12633353738008,0.0,True
2013-06-13 00:00:00+00:00,23.41083333,99.075,0.026734834,47.33333333,17.5,0.316666667,0.0,0.353,100.06266665962,0.0,False
2013-06-13 00:30:00+00:00,24.09450495341879,98.0545764309477,0.059539805151328805,92.45412813677513,65.58927782278886,0.4926767678459596,0.0,0.3537,195.4480268811426,0.0,True
2013-06-13 01:00:00+00:00,25.05166667,95.71666667,0.137373546,156.1666667,108.3333333,0.6,0.0,0.354,330.1363334038,0.0,False
2013-06-13 01:30:00+00:00,26.339324539817927,90.3990079437843,0.3344781298555319,240.88045219814214,120.78625550893487,0.575,0.0,0.3534999999999999,509.2212759468724,0.0,True
2013-06-13 02:00:00+00:00,27.82916667,83.48333333,0.621498059,350.5,135.1666667,0.55,0.0,0.353,740.957,0.0,False
2013-06-13 02:30:00+00:00,29.471997311330956,77.46085263898028,0.9358328077537142,525.1044011143672,269.0561134460276,0.7722222220277777,0.0,0.353,1110.0707039557722,0.0,True
2013-06-13 03:00:00+00:00,30.80166667,72.34166667,1.231383117,661.3333333,426.3333333,1.083333333,0.0,0.353,1398.0586665962,0.0,False
2013-06-13 03:30:00+00:00,31.424979204275676,69.06990173854768,1.4231346197392962,689.1695905610768,484.83695545949604,1.2611111109722224,0.0,0.35237499999999994,1456.9045144461168,0.0,True
2013-06-13 04:00:00+00:00,31.91416667,66.04166667,1.606650516,711.0,520.8333333,1.35,0.0,0.351,1503.054,0.0,False
2013-06-13 04:30:00+00:00,32.43087067737381,61.86141267435207,1.8582169672016535,759.2864119106714,545.6658714679389,1.25,0.0,0.34762499999999996,1605.1314747791594,0.0,True
2013-06-13 05:00:00+00:00,32.96833333,57.975,2.11474953,792.1666667,557.3333333,1.15,0.0,0.345,1674.6403334037998,0.0,False
2013-06-13 05:30:00+00:00,33.699601162728094,55.351921378270866,2.340634718695064,787.076667876341,545.0755722455286,1.1833333335,0.0,0.349,1663.8800758905847,0.0,True
2013-06-13 06:00:00+00:00,34.27166667,53.325,2.521094551,773.3333333,517.3333333,1.216666667,0.0,0.353,1634.8266665962,0.0,False
2013-06-13 06:30:00+00:00,34.50359666907407,51.47316053511706,2.655830805103412,675.9949262932244,451.74179694599366,1.1333333335000002,0.0,0.34950000000000003,1429.0532741838763,0.0,True
2013-06-13 07:00:00+00:00,34.60333333,50.5,2.723102235,559.8333333,380.1666667,1.05,0.0,0.346,1183.4876665962,0.0,False
2013-06-13 07:30:00+00:00,34.487500000000004,51.800000000000004,2.6386897174999997,521.0186112593934,348.53840868807106,1.1166666664999998,0.0,0.348,1101.4333442023576,0.0,True
2013-06-13 08:00:00+00:00,34.37166667,53.1,2.5542772,485.8333333,317.6666667,1.183333333,0.0,0.35,1027.0516665962,0.0,False
2013-06-13 08:30:00+00:00,34.53375,52.054166665,2.6314865650000003,422.90302973124864,259.16646788623194,1.174206348972222,0.0,0.348,894.0170048518597,0.0,True
2013-06-13 09:00:00+00:00,34.69583333,51.00833333,2.70869593,351.6666667,194.8333333,1.15,0.0,0.346,743.4233334038,0.0,False
2013-06-13 09:30:00+00:00,34.640522988020074,51.6608349776149,2.6646699135198233,293.0899075920754,148.63519532593727,1.0312901045974925,0.0,0.3476666666666667,619.5920646496473,88.64691726097257,True
2013-06-13 10:00:00+00:00,34.48666667,53.33333333,2.551311016,228.1666667,101.3333333,0.833333333,0.0,0.35,482.3443334038,244.44363672715903,False
2013-06-13 10:30:00+00:00,33.13431348572795,60.18671001194198,2.0540571389944917,111.96981559723652,20.008408532265165,0.5878368794152851,0.0,0.35133333333333333,236.70419017255796,392.3436189627894,True
2013-06-13 11:00:00+00:00,31.0725,69.975,1.385451626,23.66666667,-34.0,0.366666667,0.0,0.352,50.03133334038,542.4959507980777,False
