TIMESTAMP,ta,rh,sw_in,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad,interpolated
1998-08-01 00:00:00+00:00,27.17,70.7,-1.569,3.088,0.0,,,-3.316866,1.056711310527854,0.0,False
1998-08-01 00:30:00+00:00,26.93579861111111,72.05,-1.569,2.922125,0.0,,,-3.316866,0.99218516570902,0.0,True
1998-08-01 01:00:00+00:00,26.74,72.6,-1.569,2.848,0.0,,,-3.316866,0.96357356026261,0.0,False
1998-08-01 01:30:00+00:00,26.596168055555555,72.25,-1.569,2.855,0.0,,,-3.316866,0.9675250923544394,0.0,True
1998-08-01 02:00:00+00:00,26.45,71.9,-1.569,2.862,0.0,,,-3.316866,0.9714766244462688,0.0,False
1998-08-01 02:30:00+00:00,26.229021705426355,73.94896907216496,-1.5695,2.8575000000000004,0.0,,,-3.3179229999999995,0.891940745029358,0.0,True
1998-08-01 03:00:00+00:00,25.99,77.2,-1.57,2.853,0.0,,,-3.31898,0.7671423291372486,0.0,False
1998-08-01 03:30:00+00:00,25.780956072351422,79.9765864833906,-1.57,2.868403394255875,0.0,,,-3.31898,0.6665950829229458,0.0,True
1998-08-01 04:00:00+00:00,25.59,81.6,-1.57,2.907,0.0,,,-3.31898,0.6046126447604393,0.0,False
1998-08-01 04:30:00+00:00,25.414355555555556,81.6522222222222,-1.57,3.052194328704277,0.0,,,-3.31898,0.5964658031022531,0.0,True
1998-08-01 05:00:00+00:00,25.27,81.7,-1.57,3.236,0.0,,,-3.31898,0.590013988171318,0.0,False
1998-08-01 05:30:00+00:00,25.1512,82.12222222222222,-1.57,3.365902277039848,0.0,,,-3.31898,0.5716126377041255,0.0,True
1998-08-01 06:00:00+00:00,25.09,82.5,-1.57,3.434,0.0,0.0716568560346794,0.0844751083732603,-3.31898,0.5582139889330844,0.0,False
1998-08-01 06:30:00+00:00,25.11271186440678,82.03427419354838,0.6291825836517312,3.155,0.0,,,1.330091981839759,0.5737624821648579,11.876270040998309,True
1998-08-01 07:00:00+00:00,25.17,81.0,6.477,2.876,0.0,,,13.692378,0.6089520368658269,42.46299402400017,False
1998-08-01 07:30:00+00:00,25.355176334350986,78.99930423782415,32.40705711091015,2.9776483084185683,0.0,,,68.50851873246407,0.6802702289820876,171.05874458114457,True
1998-08-01 08:00:00+00:00,25.68,76.3,84.8,3.2,0.0,,,179.26719999999997,0.7829317231443782,357.6110783154444,False
1998-08-01 08:30:00+00:00,26.1681534679089,73.51418621405396,199.21508934029606,3.7338516915814317,0.0,,,421.1406988653858,0.9010747084427879,510.3877032454259,True
1998-08-01 09:00:00+00:00,26.78,70.8,345.4,4.147,0.0,,,730.1755999999999,1.029289879239193,656.2436858192251,False
1998-08-01 09:30:00+00:00,27.418355220492863,68.5138150442773,466.15673524450153,4.1105,0.0,,,985.4553383068762,1.1524807899586973,793.0967437668062,True
1998-08-01 10:00:00+00:00,28.08,66.57,581.1,4.074,0.0,,,1228.4454,1.271420698223268,918.0078124434972,False
1998-08-01 10:30:00+00:00,28.703148076869244,65.1463651378824,697.1761841340585,4.113499999999999,0.0,,,1473.8304532593997,1.3743829190967372,1029.7143468601907,True
1998-08-01 11:00:00+00:00,29.35,63.71,795.0,4.153,0.0,,,1680.63,1.485463693073352,1125.063158359633,False
1998-08-01 11:30:00+00:00,30.120894958451846,61.46997858920319,864.2827515865821,4.145519685039369,0.0,,,1827.0937368540344,1.6493163120574577,1204.4448449327142,True
1998-08-01 12:00:00+00:00,30.86,59.32,912.0,4.128,0.0,,,1927.968,1.8155683899838797,1263.2980213125709,False
1998-08-01 12:30:00+00:00,31.45965823702858,58.02372540548041,942.625,4.081620558863069,0.0,,,1992.7092499999999,1.9380792802658293,1303.753633868098,True
1998-08-01 13:00:00+00:00,31.93,56.92,957.0,4.026,0.0,,,2023.098,2.0429714197522277,1323.2910740420143,False
1998-08-01 13:30:00+00:00,32.221295779884734,55.75915914025946,950.8235294117646,3.985359756097561,0.0,,,2010.0409411764704,2.132750780559832,1316.712583227891,True
1998-08-01 14:00:00+00:00,32.49,54.65,936.0,3.964,0.0,,,1978.704,2.219590255409173,1300.9534759245023,False
1998-08-01 14:30:00+00:00,32.905006060606055,53.6420612868654,897.6259534840189,4.009499999999999,0.0,,,1897.581265665216,2.321592822375687,1261.079896135864,True
1998-08-01 15:00:00+00:00,33.25,52.65,838.0,4.055,0.0,,,1771.532,2.418402778035287,1197.807555245403,False
1998-08-01 15:30:00+00:00,33.4156,51.32713075060533,769.2110752927367,3.9141895604395605,0.0,,,1626.1122131688453,2.5106443312210645,1118.4557922683891,True
1998-08-01 16:00:00+00:00,33.49,50.52,684.6,3.749,0.0,,,1447.2444,2.561313573863821,1020.8830675756396,False
1998-08-01 16:30:00+00:00,33.2758,50.95517045454546,576.6633529225908,3.7206216845403595,0.0,,,1219.066328078357,2.509142983317929,908.5849851603824,True
1998-08-01 17:00:00+00:00,32.86,51.9,458.2,3.691,0.0,,,968.6348,2.403625095628069,782.2380994590142,False
1998-08-01 17:30:00+00:00,32.37705016286645,53.51783974953617,343.71985107212475,3.45818875502008,0.0,,,726.6237651664717,2.2602680733786777,644.8349388670619,True
1998-08-01 18:00:00+00:00,31.74,55.8,234.6,3.251,0.0,,,495.9444,2.073693211513042,498.1372686642408,False
1998-08-01 18:30:00+00:00,30.79256526740061,58.71350642996924,125.48761442076798,3.2653684210526315,0.0,,,265.2808168855035,1.8375420923769388,335.22685870854093,True
1998-08-01 19:00:00+00:00,29.79,61.7,47.8,3.293,0.0,,,101.04919999999998,1.6079104276314078,187.94322909250067,False
1998-08-01 19:30:00+00:00,29.00751408515144,63.96969695818213,13.482623395996137,3.3242102591504143,0.0,,,28.502265859135832,1.446496358936243,64.7131786141785,True
1998-08-01 20:00:00+00:00,28.37,66.02,-1.372,3.365,0.0,,,-2.900408,1.3142948284190716,0.0,False
1998-08-01 20:30:00+00:00,27.89555262743864,68.10662591393982,-1.372,3.4316360437233353,0.0,,,-2.900408,1.1996388451438107,0.0,True
1998-08-01 21:00:00+00:00,27.52,69.94,-1.372,3.49,0.0,,,-2.900408,1.1065410433334266,0.0,False
1998-08-01 21:30:00+00:00,27.17504244730679,71.35176143279429,-1.4705,3.5162852760736194,0.0,,,-3.108637,1.0343514291982523,0.0,True
1998-08-01 22:00:00+00:00,26.97,72.5,-1.569,3.528,0.0,,,-3.316866,0.9802364238148212,0.0,False
