TIMESTAMP,ta,rh,vpd,sw_in,netrad,ws,precip,swc_shallow,ppfd_in,ext_rad,interpolated
2013-07-02 17:00:00+00:00,22.92666667,98.21666667,0.049879841,0.0,-27.0,0.2,0.05,0.38,0.0,1077.9860074396722,False
2013-07-02 17:30:00+00:00,22.820677081874997,98.22734375398437,0.04928306130560741,0.0,-22.663925441820897,0.27638888861111116,0.0,0.38,0.0,998.5007045794936,True
2013-07-02 18:00:00+00:00,22.78083333,98.24166667,0.048749783,0.0,-19.16666667,0.333333333,0.025,0.38,0.0,904.498794088948,False
2013-07-02 18:30:00+00:00,22.82175595067602,98.26119791664063,0.048302751631046144,0.0,-16.002741227554104,0.3777777776388889,0.0,0.38,0.0,793.5041002470751,True
2013-07-02 19:00:00+00:00,22.8725,98.28333333,0.047859502,0.0,-14.33333333,0.4,0.0,0.38,0.0,668.119970411456,False
2013-07-02 19:30:00+00:00,22.88991071432398,98.30937499812501,0.04719097825084644,0.0,-16.166666665,0.39499999988,0.0,0.38050000000000006,0.0,531.3634863539544,True
2013-07-02 20:00:00+00:00,22.8975,98.325,0.046767658,0.0,-18.0,0.383333333,0.0,0.381,0.0,384.9543063034947,False
2013-07-02 20:30:00+00:00,22.888749999999998,98.29433962268423,0.047604006308044636,0.0,-17.333333335000003,0.3522222222311111,0.0,0.38049999999999995,0.0,207.57867939614164,True
2013-07-02 21:00:00+00:00,22.88,98.225,0.049513223,0.0,-16.66666667,0.316666667,0.0,0.38,0.0,74.29423311390522,False
2013-07-02 21:30:00+00:00,22.92125,98.03482704231577,0.054960446191955364,0.0,-17.681372552352943,0.29861111107638894,0.0,0.38033333333333336,0.0,22.158161037557832,True
2013-07-02 22:00:00+00:00,22.9625,97.88333333,0.059334801,0.0,-19.66666667,0.283333333,0.0,0.381,0.0,0.0,False
2013-07-02 22:30:00+00:00,22.881249999999998,98.14999999999999,0.051646809,0.083859095604397,-22.90196078764706,0.268749999765625,0.0,0.3821666666666666,0.17727812810769528,0.0,True
2013-07-02 23:00:00+00:00,22.8,98.41666667,0.043958817,0.333333333,-25.16666667,0.25,0.0,0.3829999999999999,0.704666665962,0.0,False
2013-07-02 23:30:00+00:00,22.88710392696031,98.27023458338934,0.048392611552975376,16.645026038387403,-14.142070662792692,0.19375000004687498,0.0,0.38262499999999994,35.18758504515096,0.0,True
