TIMESTAMP,ta,vpd,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,rh,ext_rad,interpolated
1997-04-15 00:30:00+00:00,8.6,0.3,0.0,-19.0,3.1,0.0,,,0.0,73.15088402642147,0.0,False
1997-04-15 01:00:00+00:00,8.4,0.32,0.0,-11.0,3.4,0.0,,,0.0,70.96998272443393,0.0,False
1997-04-15 01:30:00+00:00,8.1,0.31,0.0,-15.0,3.5,0.0,,,0.0,71.29817067044513,0.0,False
1997-04-15 02:00:00+00:00,7.8,0.29,0.0,-10.0,2.4,0.0,,,0.0,72.59576068937037,0.0,False
1997-04-15 02:30:00+00:00,7.4,0.27,0.0,-10.0,3.1,0.0,,,0.0,73.77919995897486,0.0,False
1997-04-15 03:00:00+00:00,6.9,0.28,0.0,-20.0,2.6,0.0,,,0.0,71.86014010634345,0.0,False
1997-04-15 03:30:00+00:00,6.1,0.31,0.0,-44.0,2.3,0.0,,,0.0,67.07989145233655,0.0,False
1997-04-15 04:00:00+00:00,5.4,0.27,0.0,-37.0,2.2,0.0,,,0.0,69.90224497941728,0.0,False
1997-04-15 04:30:00+00:00,4.9,0.28,0.0,-19.0,2.9,0.0,,,0.0,67.6814336731547,0.0,False
1997-04-15 05:00:00+00:00,4.7,0.31,2.0,-13.0,3.0,0.0,,,4.228,63.71539505371834,53.30953910733535,False
1997-04-15 05:30:00+00:00,4.4,0.31,15.0,-16.0,3.4,0.0,,,31.71,62.9455106644058,168.56069040910657,False
1997-04-15 06:00:00+00:00,3.7,0.28,45.0,-12.0,2.3,0.0,0.3787322032847218,0.3471576303010495,95.13,64.8439516324511,283.921578990334,False
1997-04-15 06:30:00+00:00,3.6,0.27,173.0,79.0,2.4,0.0,,,365.722,65.85968228133521,397.417683648435,False
1997-04-15 07:00:00+00:00,4.4,0.32,182.0,95.0,3.1,0.0,,,384.748,61.75020455680599,507.1064017252244,False
1997-04-15 07:30:00+00:00,4.2,0.33,206.0,126.0,3.9,0.0,,,435.484,59.997754290804274,611.1102987357052,False
1997-04-15 08:00:00+00:00,4.6,0.4,245.0,153.0,4.0,0.0,,,517.93,52.85260410001571,707.6492425509558,False
1997-04-15 08:30:00+00:00,4.7,0.41,275.0,175.0,3.6,0.0,,,581.35,52.01068378072426,795.070872126787,False
1997-04-15 09:00:00+00:00,4.9,0.42,265.0,157.0,3.3,0.0,,,560.2099999999999,51.52215050973206,871.8788792761123,False
1997-04-15 09:30:00+00:00,5.1,0.46,402.0,259.0,3.7,0.0,,,849.828,47.64055237153726,936.758619415792,False
1997-04-15 10:00:00+00:00,5.6,0.5,680.0,465.0,3.7,0.0,,,1437.52,45.032249980336935,988.5996129363904,False
1997-04-15 10:30:00+00:00,6.4,0.54,712.0,494.0,3.6,0.0,,,1505.168,43.83065409651802,1026.5145520640403,False
1997-04-15 11:00:00+00:00,6.8,0.56,500.0,334.0,3.7,0.0,,,1057.0,43.33231665825947,1049.854487895984,False
1997-04-15 11:30:00+00:00,7.1,0.58,700.0,485.0,3.8,0.0,,,1479.8,42.5047423877575,1058.2199376720032,False
1997-04-15 12:00:00+00:00,7.8,0.64,640.0,434.0,3.4,0.0,,,1352.96,39.5216787627484,1051.467722173424,False
1997-04-15 12:30:00+00:00,7.8,0.63,655.0,446.0,3.8,0.0,,,1384.6699999999998,40.46665253208045,1029.7134162248049,False
1997-04-15 13:00:00+00:00,8.4,0.69,746.0,514.0,3.5,0.0,,,1577.044,37.40402524956067,993.329370359656,False
1997-04-15 13:30:00+00:00,8.8,0.71,700.0,481.0,4.4,0.0,,,1479.8,37.31149410555844,942.9383375155554,False
1997-04-15 14:00:00+00:00,8.9,0.73,678.0,467.0,4.5,0.0,,,1433.292,35.97989659699782,879.4028138482589,False
1997-04-15 14:30:00+00:00,9.2,0.76,608.0,413.0,4.2,0.0,,,1285.312,34.684991350879066,803.8102761113977,False
1997-04-15 15:00:00+00:00,9.2,0.76,542.0,365.0,4.1,0.0,,,1145.788,34.684991350879066,717.4545682825171,False
1997-04-15 15:30:00+00:00,9.6,0.79,471.0,310.0,4.4,0.0,,,995.694,33.91030975215335,621.8137560253101,False
1997-04-15 16:00:00+00:00,9.2,0.78,258.0,145.0,3.5,0.0,,,545.4119999999999,32.96617533379694,518.5248280340548,False
1997-04-15 16:30:00+00:00,9.2,0.79,287.0,164.0,4.0,0.0,,,606.718,32.106767325255866,409.3556772745435,False
1997-04-15 17:00:00+00:00,9.0,0.77,115.0,32.0,3.0,0.0,,,243.11,32.92656894461017,296.1748416924696,False
1997-04-15 17:30:00+00:00,8.5,0.71,61.0,1.0,2.4,0.0,,,128.95399999999998,36.02501442276682,180.91952230867304,False
1997-04-15 18:00:00+00:00,8.0,0.65,41.0,-22.0,2.6,0.0,,,86.67399999999999,39.4078783207148,65.56242610421897,False
1997-04-15 18:30:00+00:00,7.5,0.61,7.0,-54.0,2.7,0.0,,,14.797999999999998,41.1640415730318,0.0,False
1997-04-15 19:00:00+00:00,6.7,0.56,0.0,-51.0,2.1,0.0,,,0.0,42.94136310090998,0.0,False
1997-04-15 19:30:00+00:00,6.3,0.52,0.0,-55.0,2.0,0.0,,,0.0,45.53662883829999,0.0,False
1997-04-15 20:00:00+00:00,6.0,0.5,0.0,-52.0,2.0,0.0,,,0.0,46.53465250695993,0.0,False
1997-04-15 20:30:00+00:00,5.9,0.49,0.0,-59.0,1.4,0.0,,,0.0,47.24012981714725,0.0,False
1997-04-15 21:00:00+00:00,5.3,0.45,0.0,-60.0,0.4,0.0,,,0.0,49.48705336824899,0.0,False
1997-04-15 21:30:00+00:00,5.0,0.42,0.0,-56.0,1.1,0.0,,,0.0,51.85915549416307,0.0,False
1997-04-15 22:00:00+00:00,2.9,0.26,0.0,-53.0,2.2,0.0,,,0.0,65.45545532861702,0.0,False
1997-04-15 22:30:00+00:00,2.2,0.22,0.0,-51.0,2.2,0.0,,,0.0,69.2776656873274,0.0,False
1997-04-15 23:00:00+00:00,2.4,0.25,0.0,-51.0,1.5,0.0,,,0.0,65.58242760056588,0.0,False
1997-04-15 23:30:00+00:00,1.1,0.18,0.0,-49.0,1.8,0.0,,,0.0,72.80194277009997,0.0,False
1997-04-16 00:00:00+00:00,0.9,0.18,0.0,-48.0,2.2,0.0,,,0.0,72.40722094104923,0.0,False
1997-04-16 00:30:00+00:00,0.7,0.17,0.0,-47.0,2.3,0.0,,,0.0,73.561324028664,0.0,False
1997-04-16 01:00:00+00:00,1.0,0.2,0.0,-48.0,1.4,0.0,,,0.0,69.56152639345825,0.0,False
1997-04-16 01:30:00+00:00,0.2,0.0,0.0,-47.0,1.8,0.0,,,0.0,100.0,0.0,False
1997-04-16 02:00:00+00:00,0.5,0.0,0.0,-44.0,1.7,0.0,,,0.0,100.0,0.0,False
1997-04-16 02:30:00+00:00,-0.9,0.0,0.0,-41.0,1.8,0.0,,,0.0,100.0,0.0,False
1997-04-16 03:00:00+00:00,-1.2,0.0,0.0,-46.0,1.8,0.0,,,0.0,100.0,0.0,False
1997-04-16 03:30:00+00:00,-1.1,0.0,0.0,-46.0,2.1,0.0,,,0.0,100.0,0.0,False
1997-04-16 04:00:00+00:00,-1.2,0.0,0.0,-45.0,1.6,0.0,,,0.0,100.0,0.0,False
1997-04-16 04:30:00+00:00,-0.6,0.0,0.0,-40.0,1.9,0.0,,,0.0,100.0,0.0,False
1997-04-16 05:00:00+00:00,-2.0,0.0,4.0,-31.0,1.9,0.0,,,8.456,100.0,61.43645183490544,False
1997-04-16 05:30:00+00:00,-2.0,0.0,28.0,-4.0,1.6,0.0,,,59.19199999999999,100.0,176.51142416596844,False
1997-04-16 06:00:00+00:00,-1.7,0.0,65.0,38.0,1.1,0.0,,,137.41,100.0,291.66478682370644,False
1997-04-16 06:30:00+00:00,-0.8,0.0,171.0,88.0,0.8,0.0,,,361.494,100.0,404.925587093364,False
1997-04-16 07:00:00+00:00,0.6,0.17,244.0,140.0,1.1,0.0,,,515.8159999999999,73.36961244645146,514.3552660251116,False
1997-04-16 07:30:00+00:00,1.7,0.23,332.0,209.0,1.6,0.0,,,701.848,66.71243795112763,618.0808385718259,False
1997-04-16 08:00:00+00:00,2.7,0.32,429.0,280.0,2.1,0.0,,,906.906,56.87568714565403,714.3269513450037,False
1997-04-16 08:30:00+00:00,3.3,0.35,313.0,198.0,2.2,0.0,,,661.682,54.79649439412931,801.4462692929933,False
1997-04-16 09:00:00+00:00,3.7,0.33,232.0,140.0,1.8,0.0,,,490.448,58.56608585253164,877.9476712085055,False
1997-04-16 09:30:00+00:00,4.5,0.36,546.0,380.0,2.1,0.0,,,1154.244,57.26933057562347,942.521771476692,False
1997-04-16 10:00:00+00:00,5.8,0.51,535.0,360.0,2.5,0.0,,,1130.99,44.70504743120042,994.0633312393846,False
1997-04-16 10:30:00+00:00,6.5,0.61,737.0,512.0,2.8,0.0,,,1558.0179999999998,36.98524018015081,1031.6901753919483,False
1997-04-16 11:00:00+00:00,6.8,0.68,789.0,539.0,3.0,0.0,,,1667.946,31.18924165645793,1054.7582916353745,False
1997-04-16 11:30:00+00:00,7.6,0.7,711.0,482.0,3.0,0.0,,,1503.054,32.94298095428624,1062.8728531540055,False
1997-04-16 12:00:00+00:00,7.2,0.7,808.0,556.0,3.2,0.0,,,1708.112,31.083100877527915,1055.894976260293,False
1997-04-16 12:30:00+00:00,8.1,0.76,800.0,552.0,2.7,0.0,,,1691.1999999999998,29.634224869478366,1033.9440973478822,False
1997-04-16 13:00:00+00:00,8.5,0.81,749.0,516.0,2.5,0.0,,,1583.386,27.01445307386073,997.3959284737472,False
1997-04-16 13:30:00+00:00,9.0,0.83,629.0,424.0,3.1,0.0,,,1329.706,27.70006782341096,946.8760265656972,False
1997-04-16 14:00:00+00:00,9.1,0.83,615.0,422.0,2.8,0.0,,,1300.11,28.186429626524923,883.2490863280494,False
1997-04-16 14:30:00+00:00,9.3,0.83,511.0,339.0,3.1,0.0,,,1080.254,29.148215007154565,807.6041401106751,False
1997-04-16 15:00:00+00:00,9.6,0.85,562.0,385.0,3.4,0.0,,,1188.068,28.89083960674729,721.2359180621678,False
1997-04-16 15:30:00+00:00,9.6,0.86,509.0,347.0,3.4,0.0,,,1076.0259999999998,28.05426124917961,625.6226876076056,False
1997-04-16 16:00:00+00:00,9.3,0.83,443.0,297.0,3.2,0.0,,,936.502,29.148215007154565,522.4009515502397,False
1997-04-16 16:30:00+00:00,9.6,0.86,325.0,200.0,3.3,0.0,,,687.05,28.05426124917961,413.3374378633166,False
1997-04-16 17:00:00+00:00,9.3,0.83,193.0,94.0,2.7,0.0,,,408.002,29.148215007154565,300.29886059275105,False
1997-04-16 17:30:00+00:00,9.1,0.83,119.0,12.0,2.3,0.0,,,251.566,28.186429626524923,185.21996943998144,False
1997-04-16 18:00:00+00:00,8.7,0.78,57.0,-33.0,2.0,0.0,,,120.498,30.663393811190133,70.07043488447094,False
1997-04-16 18:30:00+00:00,8.0,0.73,8.0,-57.0,2.0,0.0,,,16.912,31.95038642172585,0.0,False
1997-04-16 19:00:00+00:00,6.8,0.63,0.0,-62.0,2.0,0.0,,,0.0,36.24885624054192,0.0,False
1997-04-16 19:30:00+00:00,5.5,0.52,0.0,-61.0,1.9,0.0,,,0.0,42.43529648705302,0.0,False
1997-04-16 20:00:00+00:00,4.3,0.44,0.0,-59.0,2.1,0.0,,,0.0,47.036554921283766,0.0,False
1997-04-16 20:30:00+00:00,4.1,0.46,0.0,-57.0,2.4,0.0,,,0.0,43.84639762117229,0.0,False
1997-04-16 21:00:00+00:00,3.0,0.4,0.0,-52.0,1.8,0.0,,,0.0,47.23003057917331,0.0,False
1997-04-16 21:30:00+00:00,2.6,0.38,0.0,-50.0,2.1,0.0,,,0.0,48.42459776527257,0.0,False
1997-04-16 22:00:00+00:00,2.1,0.35,0.0,-51.0,1.7,0.0,,,0.0,50.77349270647365,0.0,False
1997-04-16 22:30:00+00:00,2.1,0.0,0.0,-44.0,1.6,0.0,,,0.0,100.0,0.0,False
1997-04-16 23:00:00+00:00,1.8,0.0,0.0,-45.0,1.4,0.0,,,0.0,100.0,0.0,False
1997-04-16 23:30:00+00:00,1.6,0.0,0.0,-47.0,1.3,0.0,,,0.0,100.0,0.0,False
1997-04-17 00:00:00+00:00,1.1,0.0,0.0,-47.0,1.8,0.0,,,0.0,100.0,0.0,False
1997-04-17 00:30:00+00:00,0.7,0.0,0.0,-46.0,1.9,0.0,,,0.0,100.0,0.0,False
1997-04-17 01:00:00+00:00,0.7,0.0,0.0,-55.0,0.8,0.0,,,0.0,100.0,0.0,False
