TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,ws,precip,swc_shallow,ext_rad,interpolated
1998-03-31 14:00:00+00:00,22.0,57.78,1.1203105888360143,543.0,1076.0,6.91,0.0,,1142.8763425831223,False
1998-03-31 14:30:00+00:00,22.7742349137931,57.57731833910035,1.1776201724323343,544.9498005319149,1077.0112044817927,7.060723684210526,0.0,,1159.585889340072,True
1998-03-31 15:00:00+00:00,23.41,57.12,1.239428865154864,550.5,1080.0,7.17,0.0,0.1993,1162.0891840461063,False
1998-03-31 15:30:00+00:00,23.854782261779413,56.307932428555745,1.298635205530963,642.5501994680851,1257.4887955182073,7.224237655995659,0.0,0.1980778846153846,1143.8104148970776,True
1998-03-31 16:00:00+00:00,24.32,54.89,1.3772223382439144,731.0,1433.0,7.29,0.0,0.1973,1106.0776920277322,False
1998-03-31 16:30:00+00:00,25.304376679176084,51.206808905106186,1.5832697031498415,692.9,1361.0,7.741288659793815,0.0,0.1969221153846154,1051.7149989594543,True
1998-03-31 17:00:00+00:00,26.03,47.35,1.779703238122561,654.8,1289.0,8.14,0.0,0.1967,978.66054522103,False
1998-03-31 17:30:00+00:00,26.071772811918063,45.407940327237725,1.8470239305066871,661.6880178907721,1306.6888020833335,7.746825208085613,0.0,0.19659583333333328,891.0366503713808,True
1998-03-31 18:00:00+00:00,26.11,44.5,1.8849377461546848,677.5,1344.0,7.15,0.0,0.1964999999999999,788.5246105790588,False
1998-03-31 18:30:00+00:00,26.356745098039216,44.83585858585859,1.905242199313564,723.7119821092278,1422.3111979166667,6.8110526708645756,0.0,0.19632222222222215,673.9999056622019,True
1998-03-31 19:00:00+00:00,26.63,45.26,1.9170575899501032,761.0,1481.0,6.458,0.0,0.1961,548.6327014919988,False
1998-03-31 19:30:00+00:00,26.711254901960785,45.419141414141414,1.921622536699138,726.4707965554359,1408.9350220264319,5.761622121049813,0.0,0.19579444444444447,414.3371465212903,True
1998-03-31 20:00:00+00:00,26.79,45.49,1.927065813559107,649.6,1251.0,5.283,0.0,0.1956,275.33981708135536,False
1998-03-31 20:30:00+00:00,27.039333333333335,44.250746478873246,2.0050615062613337,485.9927742525572,935.0977951159108,5.6375,0.0,0.19585156250000002,103.38084201282327,True
1998-03-31 21:00:00+00:00,27.23,42.71,2.078363567097803,296.5,573.0,5.992,0.0,0.1963,0.0,False
1998-03-31 21:30:00+00:00,26.999989583333335,42.17425352112676,2.0619998185439465,161.9369859364123,310.03436561706275,5.744541892706449,0.0,0.1967425551470588,0.0,True
1998-03-31 22:00:00+00:00,26.52,41.94,2.0201921809567294,74.1,140.3,5.295,0.0,0.1972,0.0,False
1998-03-31 22:30:00+00:00,25.728815877417517,44.764188660801565,1.839538852872585,38.43756568575869,77.2287310377247,4.840818866787222,0.0,0.1976058823529412,0.0,True
1998-03-31 23:00:00+00:00,24.83,48.73,1.613771001019253,20.79,45.64,4.333,0.0,0.198,0.0,False
1998-03-31 23:30:00+00:00,24.164051682106287,50.509679263726746,1.497391641611145,,,3.6591392405063288,0.0,0.19844545454545448,0.0,True
1998-04-01 00:00:00+00:00,23.59,52.17,1.397593370177956,,,3.241,0.0,0.1987999999999999,0.0,False
1998-04-01 00:30:00+00:00,23.039835164835164,54.75633104851406,1.278901580052619,,,3.317103161965423,0.0,0.1990045454545454,0.0,True
1998-04-01 01:00:00+00:00,22.66,57.21,1.181951737088421,,,3.512,0.0,0.1991,0.0,False
1998-04-01 01:30:00+00:00,22.492307692307694,58.61630465014605,1.1324345977435053,,,4.534896838034577,0.0,0.19894999999999993,0.0,True
1998-04-01 02:00:00+00:00,22.42,59.96,1.0899857501679242,0.22,0.745,5.439,0.1,0.1987999999999999,0.0,False
1998-04-01 02:30:00+00:00,22.435,61.55577193161993,1.046009031516058,0.1886144486692015,6.617500000000001,5.1205,0.0,0.19908421052631572,0.0,True
1998-04-01 03:00:00+00:00,22.45,64.11,0.978795984099377,0.176,12.49,4.802,8.9,0.1996,0.0,False
1998-04-01 03:30:00+00:00,21.096987315010573,76.787260476781,0.6059757978458447,,,5.132999999999999,0.0,0.20016873065015484,0.0,True
1998-04-01 04:00:00+00:00,19.23,89.7,0.2304141412602605,,,5.464,1.4,0.2007,0.0,False
1998-04-01 04:30:00+00:00,18.33874466697141,92.67846396841067,0.15527177893725289,,,4.5875,0.0,0.20102205882352936,0.0,True
1998-04-01 05:00:00+00:00,17.72,94.5,0.111929779999744,,1.864,3.711,1.2,0.2012999999999999,0.0,False
1998-04-01 05:30:00+00:00,17.325565727941683,96.25789285714285,0.07444901120912129,,,4.195,0.0,0.20156413043478252,0.0,True
1998-04-01 06:00:00+00:00,17.01,97.2,0.0544822168375147,,,4.679,5.6,0.2019,0.0,False
1998-04-01 06:30:00+00:00,16.757067674691722,97.25744047619047,0.05236803948200064,,,4.66855497382199,0.0,0.20271375418060203,0.0,True
1998-04-01 07:00:00+00:00,16.41,97.3,0.0505719220117093,,16.97,4.641,3.4,0.2036,0.0,False
1998-04-01 07:30:00+00:00,14.741039132838413,97.41666666666667,0.04313530309545431,,14.264999999999999,4.529462247762396,0.0,0.20411675824175826,0.0,True
1998-04-01 08:00:00+00:00,12.85,97.5,0.0372111714834841,,11.56,4.297,0.1,0.2045,0.0,False
1998-04-01 08:30:00+00:00,12.046065095805869,96.89999999999999,0.0438676010060845,,,3.6659551577109597,0.0,0.2047621753246753,45.66144829148308,True
1998-04-01 09:00:00+00:00,11.54,96.3,0.0505240305286849,,,2.899,0.0,0.205,137.60310619082188,False
1998-04-01 09:30:00+00:00,11.269220652227055,96.44,0.04805554929912258,,,2.3115276207046542,0.0,0.20529999999999993,268.36723699704135,True
1998-04-01 10:00:00+00:00,11.04,96.7,0.0435931869570667,,12.87,1.998,0.0,0.2055999999999999,420.3704553377429,False
1998-04-01 10:30:00+00:00,10.700054052695092,97.01,0.03863854844736607,,14.406452393042573,2.0265,0.0,0.20587130681818175,553.9096612890912,True
1998-04-01 11:00:00+00:00,10.41,97.3,0.0342021600274742,7.35,18.28,2.055,0.0,0.2061,678.8475905035448,False
1998-04-01 11:30:00+00:00,10.240255681818182,97.5,0.03131245063160105,86.27474719743995,169.66855136975093,1.9905000000000002,0.0,0.20629687500000002,793.5940471737407,True
1998-04-01 12:00:00+00:00,10.16,97.6,0.0298983722584127,164.6,318.4,1.926,0.0,0.2064,895.4124742438258,False
1998-04-01 12:30:00+00:00,10.457863372093023,97.2968085106383,0.03439173448094327,156.64999999999998,316.59999999999997,2.0416989687055476,0.0,0.20634285714285713,983.7207937102598,True
1998-04-01 13:00:00+00:00,10.97,96.6,0.0447058356222203,148.7,314.8,2.293,0.0,0.2062,1055.3004998668862,False
1998-04-01 13:30:00+00:00,11.362626823985408,95.28805260047281,0.06361256915589678,373.1593657702471,727.2602699144173,2.766827589560035,0.0,0.20575984555984556,1112.2440906141778,True
1998-04-01 14:00:00+00:00,11.88,92.9,0.099153575558641,652.3,1248.0,3.332,0.0,0.205,1147.6110880121105,False
1998-04-01 14:30:00+00:00,13.0965616397747,86.81010755184154,0.20300101746485508,736.5729526781064,1418.2383539387938,3.7239810282683194,0.0,0.2041073284823285,1160.6733597496154,True
1998-04-01 15:00:00+00:00,14.54,78.6,0.355530384396896,792.0,1530.0,4.138,0.0,0.2025,1166.0508473409552,False
1998-04-01 15:30:00+00:00,15.585705824314,71.27183771686933,0.5100599323095697,839.4260148849798,1620.2294304454315,4.80110713262357,0.0,0.1911649688149688,1147.5276772698378,True
1998-04-01 16:00:00+00:00,16.51,64.18,0.6752042090375783,874.0,1684.0,5.441,0.0,0.18095,1109.3626334821531,False
1998-04-01 16:30:00+00:00,17.33974233983287,57.59013391868551,0.8419700755299977,899.4916666666667,1729.1719457013576,5.899385280842528,0.0,0.18095,1054.7010233119013,True
1998-04-01 17:00:00+00:00,18.13,51.64,1.0098880158987626,912.0,1751.0,6.132,0.0,0.18095,981.4112547268372,False
1998-04-01 17:30:00+00:00,18.95547342192691,46.36312641263329,1.179640056049209,910.6567164179104,1747.1643835616437,5.929414893617021,0.0,0.181413125,893.5826079777728,True
1998-04-01 18:00:00+00:00,19.75,42.07,1.3384898927139082,907.0,1737.0,5.721,0.0,0.1819,790.9199815683116,False
1998-04-01 18:30:00+00:00,20.504083396254913,39.171807711758596,1.472762685650087,885.4402223575997,1689.890892820266,5.712085106382978,0.0,0.181936875,676.2915224421414,True
1998-04-01 19:00:00+00:00,21.14,36.65,1.5948278456959497,845.0,1605.0,5.709,0.0,0.18195,550.8758241098975,False
1998-04-01 19:30:00+00:00,21.572958806818185,33.90607235444439,1.7088224882387437,787.4830313291236,1489.2726806073379,5.851000000000001,0.0,0.18184999999999998,416.7418784160271,True
1998-04-01 20:00:00+00:00,21.95,31.24,1.818995016206541,711.0,1339.0,5.993,0.0,0.18175,277.64412355232304,False
1998-04-01 20:30:00+00:00,22.444984375,28.45990178034856,1.9587848287887357,617.6701737057665,1159.170490586583,5.946000000000001,0.0,0.18194567307692308,104.39453169231972,True
1998-04-01 21:00:00+00:00,22.74,26.41,2.0426028528166698,510.5,954.0,5.899,0.0,0.1823,0.0,False
1998-04-01 21:30:00+00:00,22.557089552238804,25.432151442307696,2.03376363308493,394.5173444629473,728.6135354570438,6.0735,0.0,0.18264284043659046,0.0,True
1998-04-01 22:00:00+00:00,22.17,25.0,2.0108572921059,276.4,501.6,6.248,0.0,0.18305,0.0,False
1998-04-01 22:30:00+00:00,21.534532521339795,26.13244170096022,1.9114654959873933,152.30573450161612,263.12434517159363,6.08598032936871,0.0,0.18358773648648644,0.0,True
1998-04-01 23:00:00+00:00,20.73,28.16,1.7635411461182204,60.67,105.3,5.791,0.0,0.1841499999999999,0.0,False
1998-04-01 23:30:00+00:00,19.939045796457506,30.275561279665713,1.6303907795115922,18.496777225036183,,5.4822900410016615,0.0,0.18462531249999997,0.0,True
1998-04-02 00:00:00+00:00,19.18,32.29,1.5099820802282258,0.0,,5.155,0.0,0.18505,0.0,False
1998-04-02 00:30:00+00:00,18.540411425118084,33.63789775466818,1.4218980380168942,,,4.844361081242533,0.0,0.1854214375,0.0,True
1998-04-02 01:00:00+00:00,17.96,34.87,1.3456334169807451,,2.05,4.576,0.0,0.18575,0.0,False
1998-04-02 01:30:00+00:00,17.396173611822558,36.369611247276694,1.2688023096112755,,0.8437323289582491,4.38023856571812,0.0,0.1860302608695652,0.0,True
1998-04-02 02:00:00+00:00,16.91,37.73,1.2039887970604957,,0.373,4.225,0.0,0.1863,0.0,False
1998-04-02 02:30:00+00:00,16.572231941508104,38.63045618719047,1.161312112539201,,1.6780000000000002,4.1143023429174255,0.0,0.1865967391304347,0.0,True
1998-04-02 03:00:00+00:00,16.24,39.46,1.1217203813500458,,2.983,3.999,0.0,0.1868999999999999,0.0,False
1998-04-02 03:30:00+00:00,15.771111006437431,40.402961084540834,1.071909704481225,,2.3711991951710263,3.753327639751553,0.0,0.1872197368421052,0.0,True
1998-04-02 04:00:00+00:00,15.26,41.5,1.0180334947683094,,1.678,3.581,0.0,0.1875,0.0,False
1998-04-02 04:30:00+00:00,14.780600381636859,42.891554616665644,0.9638630729192902,,1.544300804828974,3.7347015503875967,0.0,0.18768987854251012,0.0,True
1998-04-02 05:00:00+00:00,14.31,44.69,0.9053322925908336,,1.492,3.966,0.0,0.18785,0.0,False
1998-04-02 05:30:00+00:00,13.80705376344086,47.5407121248173,0.8311501004129873,,1.8644999999999998,4.134798449612403,0.0,0.1879975274725274,0.0,True
1998-04-02 06:00:00+00:00,13.4,50.49,0.763887110582212,,2.237,4.226,0.0,0.1881499999999999,0.0,False
1998-04-02 06:30:00+00:00,13.179928571428572,52.6490362176537,0.7201593519589615,,1.8645,4.212018957345972,0.0,0.18834619047619044,0.0,True
1998-04-02 07:00:00+00:00,13.01,54.18,0.6891827847600919,,1.492,4.176,0.0,0.18855,0.0,False
1998-04-02 07:30:00+00:00,12.86728014416776,54.8798881994053,0.6721621500838586,,1.585,4.037488520221326,0.0,0.18872244791666667,0.0,True
1998-04-02 08:00:00+00:00,12.7,55.55,0.6551458804030392,,1.678,3.804,0.0,0.1889,0.0,False
1998-04-02 08:30:00+00:00,12.365508135232398,56.857237872039676,0.6221493970430757,,1.585,3.439837247544143,0.0,0.18911234375,48.805841129382706,True
1998-04-02 09:00:00+00:00,11.92,58.54,0.5805305866440792,,1.492,3.173,0.0,0.18935,145.65129875049695,False
1998-04-02 09:30:00+00:00,11.40738912743214,60.385501834163904,0.5364601839494377,,1.5387127256628461,3.1421552748885584,0.0,0.18964390625,277.1294128951875,True
1998-04-02 10:00:00+00:00,10.89,62.43,0.4913797525736791,,1.678,3.131,0.0,0.1899,427.9486944805582,False
1998-04-02 10:30:00+00:00,10.41333519820972,64.70975450300939,0.4475356936521922,,12.940066214989448,3.1935,0.0,0.19006796875,561.194053053774,True
1998-04-02 11:00:00+00:00,10.08,66.94,0.4096519172955963,22.97,42.15,3.256,0.0,0.19015,685.8036182858365,False
1998-04-02 11:30:00+00:00,9.933308823529412,69.217385377943,0.37736351592293355,76.44746279383608,152.22739933332122,3.224,0.0,0.19007137096774193,800.1960987428679,True
1998-04-02 12:00:00+00:00,9.87,70.5,0.360434358610878,196.6,374.7,3.192,0.0,0.18985,901.6365006254229,False
1998-04-02 12:30:00+00:00,10.352091743119265,69.23236371629542,0.38860289356802674,525.3246477672444,1006.8446029286541,3.3763392857142858,0.0,0.1871950303061434,989.5570774629988,True
1998-04-02 13:00:00+00:00,11.38,66.41,0.4538445937685881,828.0,1585.0,3.636,0.0,0.18395,1060.732680865949,False
1998-04-02 13:30:00+00:00,13.194708830768827,60.89722804799282,0.6001141971975557,894.5260129866763,1705.502135566038,3.7704968487394956,0.0,0.18268477060111463,1117.3069014905086,True
1998-04-02 14:00:00+00:00,15.32,53.44,0.8133784621708497,925.0,1760.0,3.864,0.0,0.182,1152.2455958082962,False
1998-04-02 14:30:00+00:00,17.003579035656376,44.910016078849004,1.0729585939609416,,,,0.0,,1164.797131782879,True
1998-04-02 15:00:00+00:00,18.35,38.24,1.30764992216158,,,,0.0,,1169.9362554820782,False
1998-04-02 15:30:00+00:00,19.19431643908775,35.76702168332515,1.433659501528034,,,,0.0,,1151.1781262911895,True
1998-04-02 16:00:00+00:00,19.93,34.06,1.5406619414085363,,,,0.0,,1112.5985917378032,False
1998-04-02 16:30:00+00:00,20.774082853101884,32.53502460887595,1.6608725884039566,,,,0.0,,1057.6528568344206,True
1998-04-02 17:00:00+00:00,21.64,31.06,1.7895478857439269,,,,0.0,,984.1416812027994,False
1998-04-02 17:30:00+00:00,22.50233826447843,29.373821408139914,1.931990791273745,,,,0.0,,896.1226517969591,True
1998-04-02 18:00:00+00:00,23.39,27.41,2.095653582021044,970.0,1838.0,4.208,0.0,0.1808,793.3232371860834,False
1998-04-02 18:30:00+00:00,24.47200024269435,24.580748414855073,2.3254530112684897,957.9920212765957,1809.136815920398,4.606803472155315,0.0,0.18117499999999997,678.6043370803188,True
