TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,swc_deep,ext_rad,interpolated
2010-06-17 04:00:00+00:00,21.71,100.0,0.0,,0.6,,0.0,0.0,,,0.0,False
2010-06-17 04:30:00+00:00,21.71,100.0,0.0,,0.6,,0.0,0.0,,,0.0,True
2010-06-17 05:00:00+00:00,21.71,100.0,0.0,,0.6,,0.0,0.0,,,0.0,False
2010-06-17 05:30:00+00:00,21.71,100.0,0.0,,0.6,,0.0,0.0,,,0.0,True
2010-06-17 06:00:00+00:00,21.71,100.0,0.0,,0.6,,0.0,0.0,,,0.0,False
2010-06-17 06:30:00+00:00,21.52,100.0,0.0,,0.6,,0.0,0.0,,,0.0,True
2010-06-17 07:00:00+00:00,21.33,100.0,0.0,,0.6,,0.0,0.0,,,0.0,False
2010-06-17 07:30:00+00:00,21.33,100.0,0.0,,0.6,,0.0,0.0,,,0.0,True
2010-06-17 08:00:00+00:00,21.33,100.0,0.0,,0.6,,0.0,0.0,,,0.0,False
2010-06-17 08:30:00+00:00,21.139999999999997,100.0,0.0,,1.279253472222222,,0.0,0.0,,,0.0,True
2010-06-17 09:00:00+00:00,20.95,100.0,0.0,,3.1,,0.0,0.0,,,0.0,False
2010-06-17 09:30:00+00:00,20.95,100.0,0.0,,10.783942917444755,,0.0,0.0,,,0.0,True
2010-06-17 10:00:00+00:00,20.95,100.0,0.0,,29.4,,0.0,0.0,,,0.0,False
2010-06-17 10:30:00+00:00,21.319609375,100.0,9.769962616701379e-17,,148.8373412447416,,0.0,0.0,,,86.8326289189442,True
2010-06-17 11:00:00+00:00,22.09,100.0,3.5527136788005e-16,,324.4,,0.0,0.0,,,234.837381636466,False
2010-06-17 11:30:00+00:00,23.258397055868166,100.0,,,458.18978240165177,,0.07189189189189191,0.0,,,361.98432993289634,True
2010-06-17 12:00:00+00:00,24.79,100.0,,,578.1,,0.19,0.0,,,490.2396602676164,False
2010-06-17 12:30:00+00:00,26.70965811265625,89.85373263888889,,,673.5641981750967,,0.2706662476429918,0.0,,,614.4736226394014,True
2010-06-17 13:00:00+00:00,28.31,75.75,0.930973313347511,,768.1,,0.37,0.0,,,733.3828745596878,False
2010-06-17 13:30:00+00:00,29.080851081475583,68.23363685067028,1.2512322810885825,,905.1752430185402,,0.6230951679740554,0.0,,,847.0612264137357,True
2010-06-17 14:00:00+00:00,29.5,64.0,1.48038660952249,,1011.9,,0.835,0.0,,,947.7021686336172,False
2010-06-17 14:30:00+00:00,,,,,,,,0.0,,,,False
2010-06-17 15:00:00+00:00,,,,,,,,0.0,,,,False
2010-06-17 15:30:00+00:00,,,,,,,,0.0,,,,False
2010-06-17 16:00:00+00:00,29.9,61.25,1.63048722863079,,1115.6,,0.93,0.0,,,1234.4229083475338,False
2010-06-17 16:30:00+00:00,30.279930211877513,59.170163316582915,1.75677100958988,,1142.6253712871287,,0.93,0.0,,,1270.042157776858,True
2010-06-17 17:00:00+00:00,30.71,56.75,1.90605832289512,,1158.1,,0.93,0.0,,,1287.290660004751,False
2010-06-17 17:30:00+00:00,30.983053278688526,54.8,2.02346444199348,,1116.3429784454604,,0.93,0.0,,,1280.4326939839266,True
2010-06-17 18:00:00+00:00,31.12,53.75,2.08637282609541,,1038.1,,0.93,0.0,,,1264.2379854493174,False
2010-06-17 18:30:00+00:00,31.12,54.0,2.07509513514354,,953.3814813246544,,0.835,0.0,,,1227.1832425415766,True
2010-06-17 19:00:00+00:00,31.12,54.25,2.06381744419167,,851.9,,0.74,0.0,,,1174.4450544753379,False
2010-06-17 19:30:00+00:00,31.12,51.25,2.199149735614075,,743.5802517441205,,0.74,0.0,,,1106.9255158280023,True
2010-06-17 20:00:00+00:00,31.12,48.25,2.33448202703648,,603.1,,0.74,0.0,,,1025.7795581136268,False
2010-06-17 20:30:00+00:00,30.881686681222707,50.185661764705884,2.216584158049006,,294.29261733074156,,0.5944379844961241,0.0,,,932.3951944986187,True
2010-06-17 21:00:00+00:00,30.31,54.75,1.9491971002295,,58.1,,0.37,0.0,,,828.3697776273162,False
2010-06-17 21:30:00+00:00,28.579726004115017,68.16433823529412,1.2700169474048197,,40.79314884147882,,0.19306201550387597,0.0,,,715.482676671184,True
2010-06-17 22:00:00+00:00,26.54,82.25,0.614514350205276,,31.25,,0.095,0.0,,,595.6648409647669,False
2010-06-17 22:30:00+00:00,,,,,,,,0.0,,,470.96577084685464,False
2010-06-17 23:00:00+00:00,,,,,,,,0.0,,,343.51846067535786,False
2010-06-17 23:30:00+00:00,,,,,,,,0.0,,,215.50291367049772,False
2010-06-18 00:00:00+00:00,22.86,98.25,0.04865025181366,,0.6,,0.19,0.0,,,89.1088526697411,False
2010-06-18 00:30:00+00:00,22.09206609566904,99.16442341032754,0.022390302393015437,,0.6,,0.09499999999999999,0.0,,,2.2080844585910633,True
2010-06-18 01:00:00+00:00,21.52,99.625,0.0096096953596994,,0.6,,0.0,0.0,,,0.0,False
2010-06-18 01:30:00+00:00,,,,,,,,0.0,,,0.0,False
2010-06-18 02:00:00+00:00,,,,,,,,0.0,,,0.0,False
2010-06-18 02:30:00+00:00,,,,,,,,0.0,,,0.0,False
2010-06-18 03:00:00+00:00,20.57,100.0,0.0,,0.6,,0.0,0.0,,,0.0,False
2010-06-18 03:30:00+00:00,20.37536585365854,100.0,0.0,,0.6,,0.0,0.0,,,0.0,True
2010-06-18 04:00:00+00:00,20.19,100.0,0.0,,0.6,,0.0,0.0,,,0.0,False
2010-06-18 04:30:00+00:00,19.952499999999997,100.0,8.881784197001268e-17,,0.6,,0.0,0.0,,,0.0,True
2010-06-18 05:00:00+00:00,19.81,100.0,3.5527136788005e-16,,0.6,,0.0,0.0,,,0.0,False
2010-06-18 05:30:00+00:00,20.189999999999998,96.72777777777777,0.07987327913741327,,0.6,,0.06361607142857142,0.0,,,0.0,True
2010-06-18 06:00:00+00:00,20.57,92.25,0.187362600593708,,0.6,,0.19,0.0,,,0.0,False
2010-06-18 06:30:00+00:00,20.427500000000002,89.89722222222223,0.24033048932451948,,0.6,,0.4063839285714286,0.0,,,0.0,True
2010-06-18 07:00:00+00:00,20.19,88.75,0.265682335736449,,0.6,,0.56,0.0,,,0.0,False
2010-06-18 07:30:00+00:00,20.023905228758167,89.21153846153845,0.25295100201259274,,0.6,,0.465,0.0,,,0.0,True
2010-06-18 08:00:00+00:00,19.81,90.25,0.224912560964485,,0.6,,0.37,0.0,,,0.0,False
