TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,swc_deep,ext_rad,interpolated
2008-01-01 03:00:00+00:00,22.08,98.40150489630138,0.0425033295631608,0.0,0.3199999999999967,-15.095000000000027,1.424,0.0,0.211,0.379,0.0,False
2008-01-01 03:30:00+00:00,22.02,98.2832600806332,0.0454811524320842,0.0,1.7399999999999984,-17.442999999999984,1.751,0.0,0.211,0.379,0.0,False
2008-01-01 04:00:00+00:00,21.91,98.51974971196952,0.038954238620036,0.0,0.2799999999999976,-20.0,1.341,0.0,0.21,0.379,0.0,False
2008-01-01 04:30:00+00:00,21.88,98.75623934330586,0.0326710414106194,0.0,1.2399999999999984,-14.480000000000018,1.179,0.0,0.21,0.379,0.0,False
2008-01-01 05:00:00+00:00,21.86,98.9927289746422,0.0264267316980337,0.0,0.6999999999999993,-3.698000000000036,1.523,0.0,0.209,0.379,0.0,False
2008-01-01 05:30:00+00:00,21.83,99.22921860597852,0.0201852713359963,0.0,0.6599999999999966,-6.677000000000021,0.699,0.0,0.209,0.379,0.0,False
2008-01-01 06:00:00+00:00,21.78,99.34746342164668,0.0170366760507652,0.0,1.139999999999997,-18.706000000000017,1.036,0.0,0.209,0.379,0.0,False
2008-01-01 06:30:00+00:00,21.79,99.46570823731484,0.0139580002377365,0.0,0.3699999999999974,-18.307000000000016,0.914,0.0,0.208,0.379,0.0,False
2008-01-01 07:00:00+00:00,21.76,99.46570823731484,0.0139324975962736,0.0,0.879999999999999,-12.53000000000003,0.941,0.0,0.208,0.379,0.0,False
2008-01-01 07:30:00+00:00,21.73,99.58395305298302,0.0108292506874748,0.0,0.3499999999999978,-12.09499999999997,0.73,0.0,0.208,0.379,0.0,False
2008-01-01 08:00:00+00:00,21.72,99.58395305298302,0.0108226484487082,0.0,1.2799999999999976,-12.191000000000033,0.868,0.0,0.207,0.379,0.0,False
2008-01-01 08:30:00+00:00,21.68,99.70219786865115,0.0077278620618181,0.0,0.509999999999998,-7.815000000000055,1.294,0.0,0.207,0.379,0.0,False
2008-01-01 09:00:00+00:00,21.66,99.70219786865115,0.0077184376128652,0.0,0.7899999999999991,-7.210000000000036,1.455,0.0,0.207,0.379,0.0,False
2008-01-01 09:30:00+00:00,21.66,99.82044268431936,0.0046537676971536,0.0,0.7099999999999973,-8.371000000000038,1.183,0.0,0.206,0.379,0.0,False
2008-01-01 10:00:00+00:00,21.68,99.82044268431936,0.0046594500901844,2.423,3.969999999999999,-1.9699997,1.021,0.0,0.206,0.379,65.25698157966727,False
2008-01-01 10:30:00+00:00,21.73,99.93868749998752,0.0015958978612188,8.08,16.43,7.512,2.685,0.8,0.206,0.378,232.77247197193623,False
2008-01-01 11:00:00+00:00,21.83,99.93868749998752,0.0016056555835932,24.81,50.44,22.735000000000014,1.114,1.6,0.205,0.378,395.43661972755206,False
2008-01-01 11:30:00+00:00,21.95,99.93868749998752,0.0016174324128173,69.29,137.68,62.28700000000004,0.942,0.4,0.205,0.378,550.468027335279,False
2008-01-01 12:00:00+00:00,22.31,99.82044268431936,0.004841520864799,135.5,269.08,118.95799999999996,0.843,0.0,0.206,0.378,695.2158086201828,False
2008-01-01 12:30:00+00:00,22.59,99.82044268431936,0.0049243808443152,209.1,409.98,172.92300000000006,0.821,0.0,0.208,0.378,827.2049163581719,False
2008-01-01 13:00:00+00:00,22.86,99.70219786865115,0.0083016843297653,221.3,431.28,181.499,1.359,0.0,0.209,0.378,944.1784632465946,False
2008-01-01 13:30:00+00:00,23.09,99.34746342164668,0.0184446282342882,287.5,561.08,238.244,2.338,0.0,0.21,0.378,1044.136312581461,False
2008-01-01 14:00:00+00:00,23.51,98.16501526496504,0.053195168440793,457.9,905.58,390.7799999999999,2.185,0.0,0.21,0.378,1125.369278775351,False
2008-01-01 14:30:00+00:00,25.23,86.10404406681226,0.4463410582438629,727.0,1440.58,614.1200000000001,2.807,0.0,0.21,0.378,1186.4883529170709,False
2008-01-01 15:00:00+00:00,26.47,71.16972384792311,0.9961848899134657,599.3,1146.58,493.2699999999999,3.674,0.0,0.21,0.378,1226.4484536404932,False
2008-01-01 15:30:00+00:00,27.03,66.47540466589699,1.1969328600900375,735.0,1386.58,614.54,3.851,0.0,0.21,0.378,1244.566297181089,False
2008-01-01 16:00:00+00:00,27.34,61.45,1.4014301647920888,573.1,1082.58,474.31,5.13,0.0,0.209,0.378,1240.532081055059,False
2008-01-01 16:30:00+00:00,27.15,65.49397269585123,1.2406199108210516,592.3,1123.58,493.3,3.913,0.0,0.209,0.378,1214.4147815761771,False
2008-01-01 17:00:00+00:00,27.23,67.57508145161091,1.1712403761517225,595.5,1125.58,497.08,3.576,0.0,0.208,0.378,1166.6609746228658,False
2008-01-01 17:30:00+00:00,27.06,67.17304907833916,1.1740766707862764,501.0,953.58,411.74,4.982,0.0,0.208,0.378,1098.0871998139282,False
2008-01-01 18:00:00+00:00,26.68,72.03291100230072,0.978310687226604,359.8,696.58,291.16000000000014,2.422,0.0,0.207,0.378,1009.8659986529742,False
2008-01-01 18:30:00+00:00,26.67,73.33360397465052,0.9322660302070284,262.9,516.2800000000001,204.96,1.716,0.0,0.207,0.378,903.5058653708004,False
2008-01-01 19:00:00+00:00,26.79,73.45184879031868,0.934665923532815,294.1,568.6800000000001,231.65000000000003,2.338,0.0,0.206,0.378,780.8254532822381,False
2008-01-01 19:30:00+00:00,26.55,72.7423798963097,0.9462673352011182,176.5,344.68,127.64999999999998,2.887,0.0,0.206,0.378,643.9224776994798,False
2008-01-01 20:00:00+00:00,26.35,75.46201065667748,0.8419289402484864,155.7,305.98,106.31599999999992,2.111,0.0,0.205,0.378,495.1378471283891,False
2008-01-01 20:30:00+00:00,26.18,77.59041733870443,0.7612679582097943,101.6,202.58,58.63099999999997,1.602,0.0,0.205,0.378,337.015636066414,False
2008-01-01 21:00:00+00:00,25.95,79.3640895737269,0.6916012860912675,33.65,67.58,1.2679997,1.547,0.0,0.205,0.378,172.25958382617526,False
2008-01-01 21:30:00+00:00,25.55,82.08372033409469,0.5864643537207743,6.213,13.879999999999995,-17.242999999999995,2.194,0.0,0.204,0.377,3.686863211000005,False
2008-01-01 22:00:00+00:00,24.98,86.10404406681226,0.439777725560077,0.0,0.2699999999999996,-12.797000000000024,1.964,0.2,0.204,0.377,0.0,False
