TIMESTAMP,ta,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,rh,ext_rad,interpolated
2015-01-01 06:00:00+00:00,21.481666666666666,0.174025079,1.6148333333333333,0.0,-0.7484999999999999,1.7019166666666665,0.0,0.49300000000000005,93.14757789294866,0.0,False
2015-01-01 06:30:00+00:00,21.793333333333333,0.205290398,1.7676666666666667,0.0,-2.398333333333333,1.849433333333333,0.0,0.494,92.13604587497034,0.0,False
2015-01-01 07:00:00+00:00,21.858333333333334,0.224215496,2.1621666666666663,0.0,-6.292666666666666,1.4502750000000002,0.0,0.4931666666666667,91.43205142506096,0.0,False
2015-01-01 07:30:00+00:00,21.955,0.256119482,2.215,0.0,-9.3455,1.5509000000000002,0.0,0.4923333333333333,90.24273916919368,0.0,False
2015-01-01 08:00:00+00:00,21.97,0.283993259,2.2655,0.0,-6.501833333333334,1.6533833333333334,0.0,0.49133333333333334,89.31855556618189,0.0,False
2015-01-01 08:30:00+00:00,22.083333333333332,0.296906078,2.4363333333333332,0.0,-3.342166666666667,1.5030166666666667,0.0,0.49066666666666664,88.81244308583611,0.0,False
2015-01-01 09:00:00+00:00,22.105,0.32276108,1.9326666666666668,0.0,-13.049666666666667,1.2270533333333333,0.0,0.49,87.83821477653615,0.0,False
2015-01-01 09:30:00+00:00,22.246666666666666,0.346134824,0.7775,0.0,-26.75,1.6382333333333332,0.0,0.4891666666666667,87.01300781730924,0.0,False
2015-01-01 10:00:00+00:00,22.411666666666665,0.395304842,0.0,0.0,-54.343333333333334,1.7599883333333333,0.0,0.48866666666666664,85.2851113361065,0.0,False
2015-01-01 10:30:00+00:00,22.41,0.46745219,0.0,0.0,-54.9,1.7875666666666667,0.0,0.488,82.9243794485219,0.0,False
2015-01-01 11:00:00+00:00,22.248333333333335,0.48697925,0.09766666666666667,0.0,-25.17833333333333,1.8452166666666667,0.0,0.4875,81.82841043189809,0.0,False
2015-01-01 11:30:00+00:00,21.705,0.455655203,0.5831666666666666,0.0,-6.7465,1.7995666666666665,0.0,0.48699999999999993,82.79926910510953,0.0,False
2015-01-01 12:00:00+00:00,21.965,0.353549234,33.772666666666666,4.590833333333333,16.9755,2.13265,0.0,0.48616666666666664,86.34872909681656,49.68476850811033,False
2015-01-01 12:30:00+00:00,22.34,0.353284958,136.68166666666667,21.628333333333334,85.83166666666666,2.2426333333333335,0.0,0.48566666666666664,86.7042812756858,210.4444304191849,False
2015-01-01 13:00:00+00:00,22.453333333333333,0.361756472,220.49833333333333,36.50333333333334,167.1783333333333,2.5940499999999997,0.0,0.48500000000000004,86.69674447740775,369.85969794752145,False
2015-01-01 13:30:00+00:00,20.768333333333334,0.357506033,83.27333333333333,18.216666666666665,69.02333333333333,2.7175,0.0,0.4843333333333333,86.00882115151789,521.2461953503116,False
2015-01-01 14:00:00+00:00,20.82,0.299769068,98.83333333333333,20.268333333333334,82.66000000000001,1.9137333333333333,0.0,0.48383333333333334,87.33013517243955,662.0153549485349,False
2015-01-01 14:30:00+00:00,21.34,0.355479917,71.54666666666667,14.581666666666665,61.333333333333336,1.6938816666666667,0.0,0.48299999999999993,85.95962290520133,789.7601545508642,False
2015-01-01 15:00:00+00:00,21.465,0.283303205,119.21499999999999,22.766666666666666,102.26833333333333,1.3153116666666667,0.0,0.48266666666666663,88.78977586687354,902.29627536032,False
2015-01-01 15:30:00+00:00,22.176666666666666,0.241621007,197.41666666666666,39.330000000000005,169.9,1.761605,0.0,0.482,90.78383376459996,997.6994518901298,False
2015-01-01 16:00:00+00:00,22.575,0.302213621,185.81666666666663,39.089999999999996,160.9933333333333,2.2588333333333335,0.0,0.48166666666666663,88.92009299173147,1074.338375237018,False
2015-01-01 16:30:00+00:00,22.763333333333332,0.322283915,206.025,41.58166666666667,175.31000000000003,2.13405,0.0,0.48100000000000004,88.27717548222031,1130.902587093443,False
2015-01-01 17:00:00+00:00,23.255,0.337134758,203.66666666666666,42.531666666666666,175.13333333333333,1.4808333333333332,0.0,0.48100000000000004,88.11005168402511,1166.4248875327833,False
