TIMESTAMP,ta,rh,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad,interpolated
1997-12-31 23:00:00+00:00,0.667,100.0,-0.034,-1.889,2.604,0.0,,,-0.071876,0.0,0.0,False
1997-12-31 23:30:00+00:00,0.6,100.0,-0.095,-2.237,2.20675,0.0,,,-0.2008299999999999,0.0,0.0,False
1998-01-01 00:00:00+00:00,0.4835,100.0,-0.043,-2.05025,2.2945,0.0,,,-0.0909019999999999,0.0,0.0,False
1998-01-01 00:30:00+00:00,0.4,100.0,-0.07725,-1.64025,2.565,0.0,,,-0.1633065,0.0,0.0,False
1998-01-01 01:00:00+00:00,0.38325,100.0,-0.0002500000000000002,-1.541,2.53225,0.0,,,-0.0005285000000000004,0.0,0.0,False
1998-01-01 01:30:00+00:00,0.45025,100.0,-0.017,-2.013,2.41475,0.0,,,-0.035938,0.0,0.0,False
1998-01-01 02:00:00+00:00,0.58325,100.0,-0.1114999999999999,-1.988,2.70825,0.0,,,-0.2357109999999999,0.0,0.0,False
1998-01-01 02:30:00+00:00,0.6,100.0,-0.086,-1.42925,2.37325,0.0,,,-0.181804,0.0,0.0,False
1998-01-01 03:00:00+00:00,0.6832499999999999,100.0,-0.017,-1.04375,2.128,0.0,,,-0.035938,0.0,0.0,False
1998-01-01 03:30:00+00:00,0.8335,100.0,-0.06,-1.06875,2.4850000000000003,0.0,,,-0.1268399999999999,0.0,0.0,False
1998-01-01 04:00:00+00:00,0.867,100.0,0.0085,-1.0935,2.3275,0.0,,,0.017969,0.0,0.0,False
1998-01-01 04:30:00+00:00,0.983,100.0,-0.06025,-0.96925,2.58225,0.0,,,-0.1273685,0.0,0.0,False
1998-01-01 05:00:00+00:00,1.2495,100.0,-0.00875,-0.32325,2.3862500000000004,0.0,,,-0.0184975,0.0,0.0,False
1998-01-01 05:30:00+00:00,1.34975,100.0,-0.0774999999999999,-0.3605,2.5525,0.0,,,-0.1638349999999999,0.0,0.0,False
1998-01-01 06:00:00+00:00,1.333,100.0,-0.00825,-1.069,2.684,0.0,,,-0.0174405,0.0,0.0,False
1998-01-01 06:30:00+00:00,1.19975,100.0,-0.0685,-1.7152500000000002,2.599,0.0,,,-0.144809,0.0,0.0,False
1998-01-01 07:00:00+00:00,1.1665,100.0,-0.0775,-1.74,2.46475,0.0,,,-0.1638349999999999,0.0,0.0,False
1998-01-01 07:30:00+00:00,1.133,100.0,0.1805,-1.653,2.38725,0.0,,,0.3815769999999999,0.0,0.0,False
1998-01-01 08:00:00+00:00,1.133,100.0,0.4555,-1.106,2.514,0.0,,,0.962927,0.0,0.0,False
1998-01-01 08:30:00+00:00,1.283,100.0,1.2635,0.72075,2.555,0.0,,,2.671039,0.0,39.46832736405666,False
1998-01-01 09:00:00+00:00,1.28275,100.0,3.7905,2.6345,2.4442500000000003,0.0,,,8.013117,0.0,86.09255405279467,False
1998-01-01 09:30:00+00:00,1.31625,100.0,5.217,3.815,2.10175,0.0,,,11.028738,0.0,123.05302251169006,False
1998-01-01 10:00:00+00:00,1.333,100.0,4.90775,3.3555,2.30225,0.0,,,10.3749835,0.0,149.71774049043344,False
1998-01-01 10:30:00+00:00,1.2995,100.0,5.002000000000001,3.604,2.32625,0.0,,,10.574228000000002,0.0,165.6307633865224,False
1998-01-01 11:00:00+00:00,1.233,100.0,7.3645,5.095000000000001,2.58775,0.0,,,15.568552999999998,0.0,170.51999057523133,False
1998-01-01 11:30:00+00:00,0.983,100.0,8.545,6.00225,2.1855,0.0,,,18.06413,0.0,164.30181818094286,False
1998-01-01 12:00:00+00:00,0.8835,100.0,6.1370000000000005,3.38,2.099,0.0,,,12.973618,0.0,147.0825687290428,False
1998-01-01 12:30:00+00:00,0.85025,100.0,4.03925,2.63475,2.116,0.0,,,8.5389745,0.0,119.15667322989796,False
1998-01-01 13:00:00+00:00,0.8167500000000001,100.0,3.62725,2.49775,1.999,0.0,,,7.6680065,0.0,81.00163677686646,False
1998-01-01 13:30:00+00:00,0.8,100.0,6.53375,4.0885,1.909,0.0,,,13.8123475,0.0,33.26987373932989,False
1998-01-01 14:00:00+00:00,0.7665,99.975,2.4755000000000003,1.752,1.91675,0.0,,,5.233207,0.0001614457196418959,0.0,False
1998-01-01 14:30:00+00:00,0.667,100.0,0.48975,0.1614999999999999,1.75225,0.0,,,1.0353315,0.0,0.0,False
1998-01-01 15:00:00+00:00,0.7,99.95,0.043,-0.26125,1.63,0.0,,,0.0909019999999999,0.0003213387471360819,0.0,False
1998-01-01 15:30:00+00:00,0.7665,99.9,0.0085,-0.137,1.82475,0.0,,,0.017969,0.0006457828785672967,0.0,False
1998-01-01 16:00:00+00:00,0.7,100.0,-0.01725,-0.0125,1.4495,0.0,,,-0.0364665,0.0,0.0,False
1998-01-01 16:30:00+00:00,0.7,100.0,-0.05175,0.0,1.3355,0.0,,,-0.1093995,0.0,0.0,False
