TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,ext_rad,interpolated
2015-01-01 05:00:00+00:00,-10.779,80.089,0.05351318,-0.2216019,0.0,,2.449,0.0,0.31835225,0.0,False
2015-01-01 05:30:00+00:00,-15.82666,79.41112,0.03671119,-0.1867124,0.0,-6.063797,2.588,0.0,0.3183,0.0,False
2015-01-01 06:00:00+00:00,-15.75667,79.97224,0.03591799,-0.1505279,0.0,-5.19454,2.49,0.0,0.318135,0.0,False
2015-01-01 06:30:00+00:00,-15.66889,80.70999,0.03484773,-0.05168427,0.0,-4.175273,2.32,0.0,0.318,0.0,False
2015-01-01 07:00:00+00:00,-15.41,81.31001,0.03449804,-0.03294777,0.0,-4.139656,2.214,0.0,0.318,0.0,False
2015-01-01 07:30:00+00:00,-15.15778,81.83445,0.03423542,0.01550418,0.0,-3.606811,2.344,0.0,0.318,0.0,False
2015-01-01 08:00:00+00:00,-14.88,82.23331,0.03425944,0.08010556,0.0,-2.138431,2.301,0.0,0.31789885,0.0,False
2015-01-01 08:30:00+00:00,-14.66889,82.53,0.03427802,0.032946,0.0,-2.525773,2.246,0.0,0.3178572,0.0,False
2015-01-01 09:00:00+00:00,-14.11889,82.84889,0.03520412,0.1246736,0.0,-2.278617,2.423,0.0,0.31787555,0.0,False
2015-01-01 09:30:00+00:00,-13.63,81.35334,0.03983331,0.03682039,0.0,-1.794464,2.925,0.0,0.31786445,0.0,False
2015-01-01 10:00:00+00:00,-13.30667,80.80334,0.04210384,-0.00129173,0.0,-1.633646,2.818,0.0,0.3177378,0.0,False
2015-01-01 10:30:00+00:00,-12.94333,80.86668,0.04322054,-0.08009396,0.0,-1.80689,2.51,0.0,0.31780445,0.0,False
2015-01-01 11:00:00+00:00,-12.64889,81.00111,0.04395128,-0.08138215,0.0,-1.837195,2.071,0.0,0.31792165,0.0,False
2015-01-01 11:30:00+00:00,-12.46666,81.31444,0.04386693,-0.1278831,0.0,-2.150774,1.469,0.0,0.31766615,0.0,False
2015-01-01 12:00:00+00:00,-12.2,81.38445,0.0446522,-0.01679274,0.0,-3.015684,1.318,0.0,0.31754945,0.0,False
2015-01-01 12:30:00+00:00,-11.95444,81.4978,0.04526764,3.01343,0.0,-2.899828,2.128,0.0,0.3175099,0.0,False
2015-01-01 13:00:00+00:00,-11.69222,81.50777,0.04620583,25.87451,52.66637,7.047695,2.401,0.0,0.3175905,0.0,False
2015-01-01 13:30:00+00:00,-11.19889,81.64666,0.04770325,41.59026,87.25535,23.5277,2.395,0.0,0.31743165,0.0,False
2015-01-01 14:00:00+00:00,-10.84,82.16666,0.04769805,105.3401,214.8081,54.70756,2.04,0.0,0.31742725,32.79751698144324,False
2015-01-01 14:30:00+00:00,-9.948888,80.38112,0.05631524,137.546,277.6235,72.39315,0.863,0.0,0.3174739,132.22893114916576,False
2015-01-01 15:00:00+00:00,-9.41222,79.90667,0.06016452,191.5305,383.3796,125.0414,0.687,0.0,0.31724665,222.570951658486,False
2015-01-01 15:30:00+00:00,-8.911112,80.39445,0.06106113,163.6593,342.0882,107.0006,0.532,0.0,0.31725835,302.27881293345285,False
2015-01-01 16:00:00+00:00,-8.027777,78.48444,0.07178982,184.804,371.4516,109.231,0.746,0.0,0.3171167,369.9895829568172,False
