TIMESTAMP,ta,rh,ppfd_in,ws,precip,swc_shallow,sw_in,vpd,ext_rad,interpolated
2008-06-15 22:00:00+00:00,5.101,73.795,,3.797,0.0,,,0.2303626001590074,65.91385678709244,False
2008-06-15 22:30:00+00:00,4.342,76.5,,4.101,0.0,,,0.195881419498461,67.1753048166877,False
2008-06-15 23:00:00+00:00,4.061,75.355,,3.343,0.0,,,0.2014020062346413,74.89267824276835,False
2008-06-15 23:30:00+00:00,4.459,73.84,,3.213,0.0,,,0.2198537838611317,89.73780417196267,False
2008-06-16 00:00:00+00:00,4.328,73.835,,3.134,0.0,,,0.217880622055536,111.45675381439176,False
2008-06-16 00:30:00+00:00,4.279,72.165,,3.026,0.0,,,0.2309895872373525,139.67802051404226,False
2008-06-16 01:00:00+00:00,4.204,70.285,,3.121,0.0,,,0.245292837801395,173.9188744479565,False
2008-06-16 01:30:00+00:00,4.205,71.1,,2.934,0.0,,,0.2385819291114446,213.5936198145628,False
2008-06-16 02:00:00+00:00,4.215,69.665,,3.069,0.0,,,0.2506048022836862,258.0236132702764,False
2008-06-16 02:30:00+00:00,4.698,65.64,,2.597,0.0,,,0.293651847703363,306.4488722470122,False
2008-06-16 03:00:00+00:00,5.332,63.6,,2.38,0.0,,,0.325185597039411,358.0410745880374,False
2008-06-16 03:30:00+00:00,5.641,62.315,,2.276,0.0,,,0.3439884069515295,411.9177271411836,False
2008-06-16 04:00:00+00:00,6.027,60.365,,2.473,0.0,,,0.3716160997575009,467.157260952963,False
2008-06-16 04:30:00+00:00,6.884,56.06,,2.604,0.0,,,0.4371057164361859,522.814794857843,False
2008-06-16 05:00:00+00:00,9.94,46.55,,2.123,0.0,,,0.6544663083195585,577.938297823806,False
2008-06-16 05:30:00+00:00,10.58,41.28,,2.182,0.0,,,0.7504696633703718,631.5848735946498,False
2008-06-16 06:00:00+00:00,11.35,38.945,,1.599,0.0,,,0.8213474726425745,682.8368890777624,False
2008-06-16 06:30:00+00:00,12.13,36.6,,1.619,0.0,,,0.8980504247277696,730.8176705986355,False
2008-06-16 07:00:00+00:00,12.22,37.405,,1.234,0.0,,,0.8919227917752288,774.7064995355914,False
2008-06-16 07:30:00+00:00,12.79,36.45,,1.349,0.0,,,0.9401025011754373,813.7526508320575,False
2008-06-16 08:00:00+00:00,11.74,38.285,,1.121,0.0,,,0.8519558262648869,847.2882342557322,False
2008-06-16 08:30:00+00:00,13.0,36.715,,1.004,0.0,,,0.9491535577765204,874.739618753245,False
2008-06-16 09:00:00+00:00,14.56,32.0,,1.449,0.0,,,1.1288134125537987,895.6372444852386,False
2008-06-16 09:30:00+00:00,14.04,33.3,,1.317,0.0,,,1.0705528822843482,909.6236547058184,False
2008-06-16 10:00:00+00:00,14.61,31.83,,1.01,0.0,,,1.1352987036180224,916.4596101003316,False
2008-06-16 10:30:00+00:00,17.58,27.32,,0.762,0.0,,,1.4632059121093457,916.0281809950868,False
2008-06-16 11:00:00+00:00,16.49,30.605,,1.377,0.0,,,1.3038091594464165,908.3367474416356,False
2008-06-16 11:30:00+00:00,19.1,23.235,,1.127,0.0,,,1.700059013720725,893.5168729642537,False
2008-06-16 12:00:00+00:00,18.43,25.39,,1.682,0.0,,,1.5845502532248443,871.8220541306283,False
2008-06-16 12:30:00+00:00,17.78,26.87,,1.721,0.0,,,1.490950964943377,843.6233844400763,False
2008-06-16 13:00:00+00:00,17.3,27.955,,0.984,0.0,,,1.4249892105517474,809.4032066995763,False
2008-06-16 13:30:00+00:00,20.04,24.425,,1.424,0.0,,,1.7743530330044175,769.7468624649309,False
2008-06-16 14:00:00+00:00,19.47,24.53,,1.969,0.0,,,1.710330735612869,725.3326796746076,False
2008-06-16 14:30:00+00:00,18.36,26.925,,1.743,0.0,,,1.5451533918746736,676.9203697393908,False
2008-06-16 15:00:00+00:00,17.71,29.895,,1.684,0.0,,,1.422986335161165,625.3380325577167,False
2008-06-16 15:30:00+00:00,15.47,34.05,,1.717,0.0,,,1.1608752689667754,571.4679917380433,False
2008-06-16 16:00:00+00:00,15.09,35.485,,1.439,0.0,,,1.1082135483706763,516.2317023189107,False
2008-06-16 16:30:00+00:00,15.2,35.705,,1.843,0.0,,,1.1122797164966125,460.5739891426358,False
2008-06-16 17:00:00+00:00,14.72,37.805,,0.376,0.0,,,1.0431776028772568,405.44688548746,False
2008-06-16 17:30:00+00:00,13.2,36.695,,3.367,0.0,,,0.9619571886558692,351.79334840086307,False
2008-06-16 18:00:00+00:00,12.42,34.195,,3.799,0.0,,,0.9500896001821446,300.531129285432,False
2008-06-16 18:30:00+00:00,11.22,41.1,,3.668,0.0,,,0.7855482049366406,252.5370756332894,False
2008-06-16 19:00:00+00:00,9.52,47.89,,3.685,0.0,,,0.6202922635515123,208.63213242995224,False
2008-06-16 19:30:00+00:00,8.37,53.13,,2.853,0.0,,,0.5161454137080503,169.567299780607,False
2008-06-16 20:00:00+00:00,8.44,53.86,,2.485,0.0,,,0.5105298589406105,136.01078695536452,False
2008-06-16 20:30:00+00:00,8.16,57.015,,2.365,0.0,,,0.4666460277716913,108.536582585163,False
2008-06-16 21:00:00+00:00,7.798,59.53,,2.116,0.0,,,0.4286272439799387,87.61463651638039,False
2008-06-16 21:30:00+00:00,7.691,60.31,,2.247,0.0,,,0.4173031821903964,73.60282126464514,False
2008-06-16 22:00:00+00:00,7.268,64.415,,1.491,0.0,,,0.3634582551564692,66.7408105679954,False
2008-06-16 22:30:00+00:00,6.998,66.29,,1.686,0.0,,,0.3379804029411141,67.74361201145477,False
2008-06-16 23:00:00+00:00,6.28,70.375,,2.491,0.0,,,0.2826723387923194,75.35810493180081,False
2008-06-16 23:30:00+00:00,4.73,78.165,,1.549,0.0,,,0.1870280961687622,90.10036973472602,False
2008-06-17 00:00:00+00:00,4.473,81.405,,1.025,0.0,,,0.1564297788179482,111.71823763448792,False
2008-06-17 00:30:00+00:00,5.386,77.735,,1.23,0.0,,,0.1996583727576605,139.84193173309572,False
2008-06-17 01:00:00+00:00,7.988,68.26,,2.065,0.0,,,0.3405541255019264,173.99039211648446,False
2008-06-17 01:30:00+00:00,6.368,68.14,,3.06,0.0,,,0.3058536614001175,213.5795044607424,False
2008-06-17 02:00:00+00:00,7.617,62.44,,3.116,0.0,,,0.392914514169878,257.9320913967679,False
2008-06-17 02:30:00+00:00,6.429,64.21,,2.894,0.0,,,0.345032915131646,306.2894957294022,False
2008-06-17 03:00:00+00:00,6.949,63.435,,2.789,0.0,,,0.3653714541181473,357.8245573783058,False
2008-06-17 03:30:00+00:00,6.692,65.65,,2.825,0.0,,,0.3372165682277352,411.65576206806816,False
2008-06-17 04:00:00+00:00,8.17,57.595,,2.722,0.0,,,0.4606631789291663,466.8623197522854,False
2008-06-17 04:30:00+00:00,9.44,54.28,,2.857,0.0,,,0.5413032850134067,522.4999148528248,False
2008-06-17 05:00:00+00:00,8.38,58.065,,2.275,0.0,,,0.4621139138967896,577.6168589045192,False
2008-06-17 05:30:00+00:00,8.93,54.89,,2.065,0.0,,,0.5159981323902454,631.2703693120368,False
2008-06-17 06:00:00+00:00,11.25,45.395,,1.645,0.0,,,0.7297183473658624,682.5426957686237,False
2008-06-17 06:30:00+00:00,12.39,44.03,,1.171,0.0,,,0.8064990518779264,730.5568184924601,False
2008-06-17 07:00:00+00:00,14.05,37.78,,1.271,0.0,,,0.9992962107049244,774.4914497601127,False
2008-06-17 07:30:00+00:00,16.52,31.4,,0.042,0.0,,,1.2913360400404696,813.5950821342492,False
2008-06-17 08:00:00+00:00,14.75,34.94,,1.244,0.0,,,1.0933469202699142,847.1988430888845,False
2008-06-17 08:30:00+00:00,16.56,31.765,,0.894,0.0,,,1.2877388207669087,874.7279361524398,False
2008-06-17 09:00:00+00:00,16.29,31.915,,0.88,0.0,,,1.263000399642709,895.7114728665792,False
2008-06-17 09:30:00+00:00,15.87,34.14,,1.054,0.0,,,1.1893891563538057,909.7905273841138,False
2008-06-17 10:00:00+00:00,20.38,25.94,,1.08,0.0,,,1.7757124314306174,916.7242759314177,False
2008-06-17 10:30:00+00:00,16.53,32.57,,0.881,0.0,,,1.2701198635337625,916.3941161192536,False
2008-06-17 11:00:00+00:00,19.87,27.705,,1.868,0.0,,,1.679567463995352,908.8056956410214,False
2008-06-17 11:30:00+00:00,18.59,31.47,,1.983,0.0,,,1.4700861184634813,894.0888156575548,False
2008-06-17 12:00:00+00:00,19.05,30.98,,2.323,0.0,,,1.5237770469320684,872.4952105213728,False
2008-06-17 12:30:00+00:00,17.32,35.215,,2.986,0.0,,,1.283014404013457,844.3942418187657,False
2008-06-17 13:00:00+00:00,18.25,31.755,,0.846,0.0,,,1.4330984224010954,810.2665803839286,False
2008-06-17 13:30:00+00:00,18.34,33.78,,1.752,0.0,,,1.3984505974309462,770.695984355318,False
2008-06-17 14:00:00+00:00,14.61,48.185,,0.454,0.0,,,0.8629236075688402,726.3593139118725,False
2008-06-17 14:30:00+00:00,14.28,52.015,,2.044,0.0,,,0.7822546436218283,678.0149534884031,False
2008-06-17 15:00:00+00:00,14.68,49.99,,2.128,0.0,,,0.8366384008004801,626.4898395098301,False
2008-06-17 15:30:00+00:00,14.19,51.55,,2.038,0.0,,,0.7852407485470841,572.6653155366108,False
2008-06-17 16:00:00+00:00,15.09,48.685,,2.096,0.0,,,0.8814690883459856,517.462056770908,False
2008-06-17 16:30:00+00:00,12.01,70.73,,2.329,0.0,,,0.4113356832175717,461.8243217917802,False
2008-06-17 17:00:00+00:00,10.1,86.3,,0.949,1.5,,,0.1695591263141564,406.7038008954517,False
2008-06-17 17:30:00+00:00,9.41,92.1,,2.965,0.5,,,0.0933433357567515,353.0433373166981,False
2008-06-17 18:00:00+00:00,9.61,94.45,,1.944,0.0,,,0.0664660538116044,301.76079978192377,False
2008-06-17 18:30:00+00:00,10.12,95.35,,0.439,0.0,,,0.0576282927696776,253.7333822557416,False
