TIMESTAMP,ta,rh,vpd,sw_in,ws,precip,swc_shallow,ppfd_in,ext_rad,interpolated
2010-05-01 00:00:00+00:00,11.16275834,53.9591636,0.611017082,0.0,3.277777778,0.0,,0.0,0.0,False
2010-05-01 00:30:00+00:00,11.43543992,45.94309766,0.7305634985,0.0,2.9166666665000003,0.0,,0.0,0.0,False
2010-05-01 01:00:00+00:00,11.66267457,42.686570875,0.786266617,0.0,2.236111111,0.0,,0.0,0.0,False
2010-05-01 01:30:00+00:00,11.253652200000001,46.19359972,0.7183550555,0.0,0.8888888884999999,0.0,,0.0,0.0,False
2010-05-01 02:00:00+00:00,11.02641755,47.696612079999994,0.6877917005,0.0,1.402777778,0.0,,0.0,0.0,False
2010-05-01 02:30:00+00:00,10.7991829,52.456151235,0.616287115,0.0,0.75,0.0,,0.0,0.0,False
2010-05-01 03:00:00+00:00,10.344713599999999,59.21970687,0.512425711,0.0,1.111111111,0.0,,0.0,0.0,False
2010-05-01 03:30:00+00:00,10.0720320215,66.98527074500001,0.4076102745,0.0,0.2916666665,0.0,,0.0,0.0,False
2010-05-01 04:00:00+00:00,9.481221934,70.742801655,0.34696730249999996,0.0,0.152777778,0.0,,0.0,0.0,False
2010-05-01 04:30:00+00:00,9.981138161499999,77.005353175,0.281569843,0.0,0.0694444445,0.0,,0.0,0.0,False
2010-05-01 05:00:00+00:00,10.526501320000001,82.01539438,0.22873937900000002,0.0,0.0,0.0,,0.0,51.068444418353586,False
2010-05-01 05:30:00+00:00,10.7991829,83.26790468499999,0.216720817,2.1517520675,0.0,0.0,,4.548803870695,177.69281568898305,False
2010-05-01 06:00:00+00:00,10.89007676,83.76890881,0.21150695800000002,2.4999737140000002,0.8194444445,0.0,,5.284944431395999,305.2816327172529,False
2010-05-01 06:30:00+00:00,11.02641755,84.52041499,0.2035630685,30.540837529,0.2916666665,0.0,,64.563330536306,431.54533076834014,False
2010-05-01 07:00:00+00:00,11.29909913,84.52041499,0.20727817,53.843917430000005,1.4166666664999998,0.0,,113.82604144702,554.4297656397404,False
2010-05-01 07:30:00+00:00,11.571780709999999,83.01740262499999,0.23159363900000002,61.50478905,1.638888889,0.0,,130.02112405169999,671.8264318035399,False
2010-05-01 08:00:00+00:00,11.75356843,83.51840675,0.227435241,101.16106565,1.777777778,0.0,,213.8544927841,781.6326345601692,False
2010-05-01 08:30:00+00:00,11.75356843,84.26991293,0.2170649455,149.37949285000002,1.861111111,0.0,,315.7882478849,882.0659862979442,False
2010-05-01 09:00:00+00:00,11.799015359999999,84.26991293,0.21770803700000002,152.98460895,1.777777778,0.0,,323.4094633203,971.3949687105909,False
2010-05-01 09:30:00+00:00,12.02625001,83.76890881,0.2280457655,147.57693485,1.7083333335,0.0,,311.9776402729,1048.023925751961,False
