TIMESTAMP,ta,rh,vpd,sw_in,ppfd_in,netrad,ws,precip,swc_shallow,ext_rad,interpolated
2002-01-02 07:00:00+00:00,-2.9262371,52.69999919,0.23305805,,0.0,-32.240002,0.79598999,0.0,0.25864428,0.0,False
2002-01-02 07:30:00+00:00,-3.3508389,57.20000055,0.2043137,,0.0,-28.280001,0.66874999,0.0,0.25864041,0.0,False
2002-01-02 08:00:00+00:00,-3.4175491,58.59999791,0.19664796,,0.0,-25.58,0.68513,0.0,0.25863655,0.0,False
2002-01-02 08:30:00+00:00,-3.4536088,60.69999939,0.18617058,,0.0,-25.65,0.72305,0.0,0.25863269,0.0,False
2002-01-02 09:00:00+00:00,-3.1164515,57.29999681,0.20743284,,0.0,-24.33,1.0998,0.0,0.25862883,0.0,False
2002-01-02 09:30:00+00:00,-2.646775,54.89999979,0.22688311,,0.0,-22.459999,1.4936,0.0,0.25862496,0.0,False
2002-01-02 10:00:00+00:00,-2.5845723,56.89999986,0.21782528,,0.0,-21.690001,1.233,0.0,0.2586211,0.0,False
2002-01-02 10:30:00+00:00,-2.5458083,55.70000089,0.22453494,,0.0,-22.27,1.2798001,0.0,0.25861724,0.0,False
2002-01-02 11:00:00+00:00,-2.3519878,53.00000069,0.24166737,,0.0,-22.709999,1.9378999,0.0,0.2572514,0.0,False
2002-01-02 11:30:00+00:00,-2.2888837,53.10000205,0.2422827,,0.0,-31.389999,1.965,0.0,0.25860951,0.0,False
2002-01-02 12:00:00+00:00,-2.4168952,54.30000038,0.23385563,,0.0,-32.810001,1.1781,0.0,0.25860564,0.0,False
2002-01-02 12:30:00+00:00,-2.6675093,57.30000043,0.21447901,,20.549999,-22.120001,0.49669001,0.0,0.25860178,0.0,False
2002-01-02 13:00:00+00:00,-2.8324821,58.00000041,0.20839225,,94.099998,25.41,1.2438999,0.0,0.25859792,86.83169381491506,False
2002-01-02 13:30:00+00:00,-2.0662155,53.3000005,0.24525556,,129.7,59.98,1.9729,0.0,0.25723208,207.68779871126287,False
2002-01-02 14:00:00+00:00,-1.4640203,51.8999983,0.26407287,,287.10001,100.1,1.5779999,0.0,0.25722821,319.32865102579484,False
2002-01-02 14:30:00+00:00,-0.99163944,51.09999993,0.27793363,,293.70001,112.4,2.1027,0.0,0.25722434,419.8452785063876,False
2002-01-02 15:00:00+00:00,-0.68513286,50.69999937,0.28655967,,296.5,111.2,2.4424,0.0,0.25722048,507.51892354257535,False
2002-01-02 15:30:00+00:00,-0.52106166,50.39999886,0.2917771,,313.10001,116.4,2.9618001,0.0,0.25721662,580.850432675452,False
2002-01-02 16:00:00+00:00,-0.23889531,50.09999968,0.29963925,,329.10001,123.4,2.4233,0.0,0.25585076,638.5858910716732,False
2002-01-02 16:30:00+00:00,0.094655998,49.2999989,0.31191322,,347.60001,125.0,1.6213,0.0,0.25584689,679.7380636288009,False
2002-01-02 17:00:00+00:00,0.36059555,48.19999924,0.32488406,,329.20001,99.779999,1.2955,0.0,0.25584302,703.603276081967,False
2002-01-02 17:30:00+00:00,0.32183149,48.10000041,0.32459864,,263.10001,75.75,1.5853,0.0,0.25583916,709.7734474538697,False
2002-01-02 18:00:00+00:00,0.52556825,47.59999862,0.33259419,,237.3,64.809998,1.9507999,0.0,0.25583529,698.1430680981026,False
2002-01-02 18:30:00+00:00,0.52286375,47.89999781,0.33062536,,158.3,39.09,1.0281,0.0,0.25583142,668.91100401194,False
2002-01-02 19:00:00+00:00,0.48049372,48.19999966,0.32771569,,134.7,36.98,1.6641999,0.0,0.25582755,622.5770965614241,False
2002-01-02 19:30:00+00:00,0.60309637,48.40000181,0.32935718,,126.3,32.419998,1.4355,0.0,0.25582369,559.9336157559757,False
2002-01-02 20:00:00+00:00,0.5814606,48.29999789,0.32947987,,97.099998,30.059999,1.3125,0.0,0.25581982,482.0517132101835,False
2002-01-02 20:30:00+00:00,0.68783641,47.89999972,0.33459073,,104.6,27.040001,1.059,0.0,0.25581595,390.2631064321081,False
2002-01-02 21:00:00+00:00,0.68603343,47.59999834,0.33647355,,105.0,27.200001,1.2196,0.0,0.25581208,286.1373076183645,False
2002-01-02 21:30:00+00:00,0.59227848,48.30000145,0.32973757,,33.98,0.48649999,1.4876,0.0,0.25580821,171.45478632220093,False
2002-01-02 22:00:00+00:00,0.43992668,48.90000155,0.32233956,,0.0,-6.448,1.3364,0.0,0.25580435,48.17652488883782,False
2002-01-02 22:30:00+00:00,0.3750194,49.70000033,0.31580588,,0.0,-7.0310001,1.2782,0.0,0.25580048,0.0,False
2002-01-02 23:00:00+00:00,0.29929423,51.40000033,0.30346355,,0.0,-6.7909999,1.7097,0.0,0.25579661,0.0,False
2002-01-02 23:30:00+00:00,-0.064907737,59.40000173,0.24689896,,0.0,-5.8499999,2.0325999,0.0,0.25579275,0.0,False
2002-01-03 00:00:00+00:00,-0.55081087,69.00000035,0.18196532,,0.0,-4.8850002,2.0964999,0.0,0.25578888,0.0,False
2002-01-03 00:30:00+00:00,-0.98172307,79.80000038,0.11489443,,0.0,-4.6430001,1.2804,0.0,0.25578501,0.0,False
2002-01-03 01:00:00+00:00,-1.5253215,90.70000012,0.050828088,,0.0,-2.641,1.0862,0.0,0.25714317,0.0,False
2002-01-03 01:30:00+00:00,-1.8489565,96.40000005,0.019211899,,0.0,-1.515,1.0489,0.0,0.25713931,0.0,False
2002-01-03 02:00:00+00:00,-1.936401,97.40000002,0.013786023,,0.0,-2.0739999,1.4306999,0.0,0.25713545,0.0,False
2002-01-03 02:30:00+00:00,-2.0247469,97.70000001,0.012116031,,0.0,-1.623,1.5149,0.0,0.25576954,0.0,False
2002-01-03 03:00:00+00:00,-2.0788364,97.89999994,0.011018342,,0.0,-1.901,1.7381999,0.0,0.25576567,0.0,False
2002-01-03 03:30:00+00:00,-2.1599705,98.09999992,0.009909362,,0.0,-1.402,1.4318,0.0,0.2557618,0.0,False
2002-01-03 04:00:00+00:00,-2.1987345,98.29999994,0.008840887,,0.0,-1.34,1.8622,0.0,0.25575794,0.0,False
2002-01-03 04:30:00+00:00,-2.2663462,98.39999986,0.00827931,,0.0,-1.607,1.5919,0.0,0.25575407,0.0,False
2002-01-03 05:00:00+00:00,-2.2681494,98.59999996,0.007243429,,0.0,-1.374,1.775,0.0,0.2557502,0.0,False
2002-01-03 05:30:00+00:00,-2.3141253,98.60000003,0.007218816,,0.0,-1.001,2.1119001,0.0,0.25574633,0.0,False
2002-01-03 06:00:00+00:00,-2.3573968,98.70000002,0.006681739,,0.0,-1.158,1.766,0.0,0.25438041,0.0,False
2002-01-03 06:30:00+00:00,-2.3546925,98.79999996,0.006168995,,0.0,-1.393,1.7565,0.0,0.25437654,0.0,False
2002-01-03 07:00:00+00:00,-2.3655102,98.79999988,0.006164054,,0.0,-1.4349999,2.0193,0.0,0.25437267,0.0,False
2002-01-03 07:30:00+00:00,-2.353791,98.79999995,0.006169407,,0.0,-1.324,1.9318,0.0,0.2543688,0.0,False
2002-01-03 08:00:00+00:00,-2.2888837,98.80000004,0.006199131,,0.0,-1.483,1.9107,0.0,0.25436493,0.0,False
2002-01-03 08:30:00+00:00,-2.2266808,98.80000005,0.006227736,,0.0,-1.641,1.7621,0.0,0.25436106,0.0,False
2002-01-03 09:00:00+00:00,-2.17169,98.89999993,0.005732029,,0.0,-1.0829999,2.0487001,0.0,0.25435719,0.0,False
2002-01-03 09:30:00+00:00,-2.1257138,98.69999999,0.006797285,,0.0,-1.249,1.8308001,0.0,0.25435332,0.0,False
2002-01-03 10:00:00+00:00,-2.1257138,98.69999999,0.006797285,,0.0,-1.414,1.8645,0.0,0.25434945,0.0,False
2002-01-03 10:30:00+00:00,-2.1293199,98.70000001,0.006795473,,0.0,-1.541,1.7426,0.0,0.25434558,0.0,False
2002-01-03 11:00:00+00:00,-2.1401377,98.49999992,0.007834662,,0.0,-1.329,1.9183,0.0,0.25434171,0.0,False
2002-01-03 11:30:00+00:00,-2.1410391,98.50000008,0.007834139,,0.0,-1.895,1.7233,0.0,0.25433784,0.0,False
2002-01-03 12:00:00+00:00,-2.1509557,98.30000007,0.008872183,,0.0,-1.368,1.8546,0.0,0.25433397,0.0,False
2002-01-03 12:30:00+00:00,-2.1509557,98.10000012,0.009915969,,14.45,4.2589998,1.8362,0.0,0.2543301,0.0,False
2002-01-03 13:00:00+00:00,-2.0860484,98.00000004,0.010488067,,56.310001,18.629999,1.8161,0.0,0.25432623,84.75088742412478,False
2002-01-03 13:30:00+00:00,-1.9165682,97.80000006,0.011682184,,129.39999,35.880001,1.9038,0.0,0.25313119,205.9328345344304,False
2002-01-03 14:00:00+00:00,-1.7110285,97.30000009,0.014556175,,189.3,55.790001,2.3685999,0.0,0.25312166,317.9515813804039,False
2002-01-03 14:30:00+00:00,-1.4486949,97.00000018,0.016488807,,287.60001,81.660004,2.4331999,0.0,0.25311213,418.8916777631568,False
2002-01-03 15:00:00+00:00,-1.2215194,96.20000007,0.021237215,,357.20001,99.089996,2.1073,0.0,0.2531026,507.027110359367,False
2002-01-03 15:30:00+00:00,-0.93845153,95.50000027,0.025676509,,367.20001,93.730003,2.2667999,0.0,0.25309307,580.8508165556756,False
2002-01-03 16:00:00+00:00,-0.76266098,95.10000009,0.028320698,,426.20001,122.0,2.2492001,0.0,0.25308354,639.1004543910469,False
2002-01-03 16:30:00+00:00,-0.56974214,94.79999983,0.03048108,,496.79999,148.39999,2.4514999,0.0,0.25307401,680.7799879537756,False
2002-01-03 17:00:00+00:00,-0.55261385,94.49999986,0.032279924,,514.79999,115.7,2.7931001,0.0,0.25306448,705.1767191324778,False
2002-01-03 17:30:00+00:00,-0.79691762,94.10000023,0.034015141,,308.20001,79.339996,2.7061999,0.0,0.25305496,711.8734744843462,False
2002-01-03 18:00:00+00:00,-0.81224293,93.79999979,0.035704695,,287.0,64.919998,2.7983999,0.0,0.25304543,700.7557388280436,False
2002-01-03 18:30:00+00:00,-0.90689939,95.19999974,0.027451601,,171.3,34.369999,3.0704,0.0,0.25303589,672.013613576188,False
2002-01-03 19:00:00+00:00,-1.1557106,96.90000005,0.017408932,,112.5,22.49,3.0925,0.0,0.25302637,626.1385663159393,False
2002-01-03 19:30:00+00:00,-1.29454,97.90000004,0.011673624,,98.099998,23.74,2.9635,0.0,0.25301684,563.915027212556,False
2002-01-03 20:00:00+00:00,-1.2909341,98.39999996,0.008896545,,91.099998,20.309999,3.1884999,0.0,0.25300731,486.4069759269795,False
2002-01-03 20:30:00+00:00,-1.2819192,99.20000005,0.004451217,,67.43,14.07,2.7663,0.0,0.25299778,394.93974839783135,False
2002-01-03 21:00:00+00:00,-1.1899673,99.60000001,0.002240677,,34.82,5.5009999,2.3926001,0.0,0.25298825,291.07737457580413,False
2002-01-03 21:30:00+00:00,-1.1097347,99.80000007,0.001126949,,12.68,0.68049997,2.4445,0.0,0.25308016,176.59583461679816,False
2002-01-03 22:00:00+00:00,-1.0908034,99.80000005,0.001128514,,0.0,-2.02,2.7987001,0.0,0.25307063,53.4526908325622,False
2002-01-03 22:30:00+00:00,-1.1313704,99.59999992,0.002250327,,0.0,-2.694,2.6686001,0.0,0.2530611,0.0,False
2002-01-03 23:00:00+00:00,-1.1611196,99.49999995,0.002806779,,0.0,-1.976,2.5058,0.0,0.25305157,0.0,False
2002-01-03 23:30:00+00:00,-1.2251254,99.59999999,0.002234905,,0.0,-2.1389999,2.6289001,0.0,0.25304205,0.0,False
2002-01-04 00:00:00+00:00,-1.2801163,99.60000004,0.002225903,,0.0,-3.6860001,2.0035999,0.0,0.25303251,0.0,False
2002-01-04 00:30:00+00:00,-1.2927371,99.50000005,0.002779802,,0.0,-5.2550001,2.3197999,0.0,0.25420853,0.0,False
2002-01-04 01:00:00+00:00,-1.2260269,99.09999991,0.005028204,,0.0,-6.8470001,3.0558,0.0,0.25430065,0.0,False
2002-01-04 01:30:00+00:00,-1.1286659,98.80000008,0.006752318,,0.0,-9.9549999,2.7804999,0.0,0.25429112,0.0,False
2002-01-04 02:00:00+00:00,-1.1223555,98.80000002,0.006755443,,0.0,-8.5469999,3.0908999,0.0,0.25428159,0.0,False
2002-01-04 02:30:00+00:00,-1.08269,97.60000006,0.013550226,,0.0,-7.8889999,3.2138,0.0,0.25427207,0.0,False
2002-01-04 03:00:00+00:00,-1.1034242,94.49999981,0.031005448,,0.0,-8.434,3.4547,0.0,0.25426254,0.0,False
2002-01-04 03:30:00+00:00,-1.1394838,90.1999998,0.055100214,,0.0,-11.59,3.5211999,0.0,0.25435486,0.0,False
2002-01-04 04:00:00+00:00,-1.2936386,87.00000044,0.072270073,,0.0,-18.799999,4.1244001,0.0,0.25553089,0.0,False
2002-01-04 04:30:00+00:00,-1.4793456,84.69999953,0.083903633,,0.0,-9.5380001,4.1637001,0.0,0.25552136,0.0,False
2002-01-04 05:00:00+00:00,-1.5622826,84.29999947,0.085573547,,0.0,-15.26,4.0409999,0.0,0.25551184,0.0,False
2002-01-04 05:30:00+00:00,-1.7723298,83.09999944,0.090700217,,0.0,-24.18,3.3248999,0.0,0.25560436,0.0,False
2002-01-04 06:00:00+00:00,-2.1130929,84.39999994,0.081643559,,0.0,-28.23,2.8661001,0.0,0.25559484,0.0,False
2002-01-04 06:30:00+00:00,-2.6422677,87.00000039,0.065420568,,0.0,-38.389999,2.8868001,0.0,0.25558531,0.0,False
2002-01-04 07:00:00+00:00,-3.156117,86.50000046,0.065388136,,0.0,-40.110001,3.5402999,0.0,0.25686361,0.0,False
2002-01-04 07:30:00+00:00,-3.0794902,83.79999975,0.078915276,,0.0,-41.810001,2.9707,0.0,0.25685408,0.0,False
2002-01-04 08:00:00+00:00,-3.3301046,84.20000015,0.075541109,,0.0,-43.150002,3.1241,0.0,0.25684456,0.0,False
2002-01-04 08:30:00+00:00,-3.5942411,84.40000066,0.073126435,,0.0,-46.150002,3.3862,0.0,0.25693749,0.0,False
2002-01-04 09:00:00+00:00,-3.9854877,85.8,0.064639702,,0.0,-46.34,2.9551001,0.0,0.25811354,0.0,False
2002-01-04 09:30:00+00:00,-4.4903221,87.69999962,0.053903461,,0.0,-46.330002,3.1066999,0.0,0.25810401,0.0,False
2002-01-04 10:00:00+00:00,-5.0032701,88.70000021,0.047637943,,0.0,-46.529999,3.0033,0.0,0.25809449,0.0,False
2002-01-04 10:30:00+00:00,-5.3728809,89.29999966,0.043861233,,0.0,-46.279999,3.336,0.0,0.25818763,0.0,False
2002-01-04 11:00:00+00:00,-5.3097768,88.29999996,0.048190862,,0.0,-46.630001,2.8945,0.0,0.25817811,0.0,False
2002-01-04 11:30:00+00:00,-5.724462,88.69999988,0.045097917,,0.0,-46.630001,2.9645,0.0,0.25945703,0.0,False
2002-01-04 12:00:00+00:00,-6.3735347,91.30000033,0.033041161,,0.0,-44.459999,2.7183001,0.0,0.25944751,0.0,False
2002-01-04 12:30:00+00:00,-6.6529965,92.79999989,0.026764356,,35.259998,-19.07,2.5035,0.0,0.25954106,0.0,False
2002-01-04 13:00:00+00:00,-5.8055959,91.50000006,0.033714034,,125.9,52.709999,2.4049001,0.0,0.25953154,82.8798053620103,False
2002-01-04 13:30:00+00:00,-3.8376434,83.5999994,0.075487241,,281.5,153.89999,3.1419001,0.0,0.2607076,204.38507863755447,False
2002-01-04 14:00:00+00:00,-2.2699523,78.69999989,0.11018889,,431.5,222.0,2.3575001,0.1,0.26080136,316.777500975655,False
2002-01-04 14:30:00+00:00,-0.99073797,73.60000244,0.15005995,,580.40002,258.89999,2.9633999,0.60000002,0.26079184,418.1352149513933,False
2002-01-04 15:00:00+00:00,0.1126858,70.80000043,0.17987752,,717.0,285.39999,3.0652001,0.69999999,0.2608858,506.7250502780882,False
2002-01-04 15:30:00+00:00,0.80503011,67.19999958,0.21243395,,831.0,312.79999,3.3320999,0.69999999,0.26087628,581.0321602998097,False
2002-01-04 16:00:00+00:00,1.5758041,63.40000108,0.25055647,,917.0,343.5,3.9495001,0.80000001,0.26086676,639.7859252824379,False
2002-01-04 16:30:00+00:00,1.8967345,61.40000131,0.27039009,,980.0,366.10001,3.211,0.80000001,0.26214652,681.9816795654746,False
2002-01-04 17:00:00+00:00,2.5025358,57.69999879,0.3093918,,1011.0,374.29999,3.1823001,1.0,0.262137,706.8978910462845,False
2002-01-04 17:30:00+00:00,3.0145822,55.7000014,0.33601627,,1009.0,375.20001,4.0377998,0.89999998,0.26223137,714.1084992308702,False
2002-01-04 18:00:00+00:00,3.5212195,51.30000068,0.38286164,,978.0,356.60001,2.8778,0.80000001,0.26222186,703.4902008711257,False
2002-01-04 18:30:00+00:00,3.9313974,49.39999931,0.40945935,,920.0,322.70001,2.6705999,0.40000001,0.26221234,675.224558602125,False
2002-01-04 19:00:00+00:00,4.1612773,49.80000009,0.4128361,,831.0,288.39999,3.0669999,0.0,0.26349252,629.7948965170912,False
2002-01-04 19:30:00+00:00,4.2315936,48.80000135,0.42314249,,721.0,248.2,3.0497,0.0,0.26348301,567.9780357585773,False
2002-01-04 20:00:00+00:00,4.1189075,47.09999936,0.43374842,,587.09998,194.39999,3.1029,0.0,0.2635778,490.8310114378535,False
2002-01-04 20:30:00+00:00,4.0585074,44.50000091,0.45314065,,277.39999,128.39999,3.0297,0.0,0.26475389,399.6729980115236,False
2002-01-04 21:00:00+00:00,3.8836186,43.8000015,0.45324934,,278.5,54.009998,2.2811,0.0,0.26474438,296.0627521780426,False
2002-01-04 21:30:00+00:00,3.3111722,48.40000024,0.39968783,,101.4,-20.48,1.9051,0.0,0.26483938,181.77195900545652,False
2002-01-04 22:00:00+00:00,1.9733613,58.09999909,0.29511836,,0.0,-45.220001,1.9485,0.0,0.26601548,58.75493705519079,False
2002-01-04 22:30:00+00:00,0.25512123,73.5000022,0.16493998,,0.0,-48.27,1.9689,0.0,0.26611068,0.0,False
2002-01-04 23:00:00+00:00,-0.67070901,82.3999992,0.10240906,,0.0,-47.709999,1.8238,0.0,0.26610117,0.0,False
2002-01-04 23:30:00+00:00,-1.3576444,86.60000046,0.0741444379999999,,0.0,-46.34,2.2679999,0.0,0.26727728,0.0,False
2002-01-05 00:00:00+00:00,-1.9120609,89.69999965,0.054712061,,0.0,-44.91,2.8389001,0.0,0.2673727,0.0,False
2002-01-05 00:30:00+00:00,-2.3519878,89.60000034,0.053475332,,0.0,-43.75,2.9500999,0.0,0.26736319,0.0,False
2002-01-05 01:00:00+00:00,-2.5602322,87.20000036,0.064807519,,0.0,-43.57,2.9688001,0.0,0.26853931,0.0,False
2002-01-05 01:30:00+00:00,-2.7243032,81.59999952,0.092032775,,0.0,-44.080002,3.3396001,0.0,0.26863493,0.0,False
2002-01-05 02:00:00+00:00,-2.2140598,76.30000025,0.1231127,,0.0,-45.509998,3.1038001,0.0,0.26981105,0.0,False
2002-01-05 02:30:00+00:00,-2.431319,75.89999979,0.12319254,,0.0,-45.23,2.8566,0.0,0.26990689,0.0,False
2002-01-05 03:00:00+00:00,-2.9046013,82.39999996,0.086859018,,0.0,-45.310001,2.5655999,0.0,0.27108302,0.0,False
2002-01-05 03:30:00+00:00,-3.0199921,79.40000018,0.10079488,,0.0,-44.59,2.3408,0.0,0.27107351,0.0,False
2002-01-05 04:00:00+00:00,-2.9145176,73.29999904,0.13167188,,0.0,-42.669998,2.9284999,0.0,0.2723552,0.0,False
2002-01-05 04:30:00+00:00,-3.1768513,77.99999996,0.1063938,,0.0,-41.400002,2.2769001,0.0,0.27353133,0.0,False
2002-01-05 05:00:00+00:00,-3.9899952,85.29999997,0.066893101,,0.0,-41.98,2.6726999,0.0,0.27362759,0.0,False
2002-01-05 05:30:00+00:00,-3.6447246,78.29999899,0.10133704,,0.0,-34.529999,2.8137,0.0,0.27480373,0.0,False
2002-01-05 06:00:00+00:00,-3.1128454,75.00000033,0.12148044,,0.0,-38.419998,3.0574,0.0,0.27479424,0.0,False
2002-01-05 06:30:00+00:00,-2.8469059,75.40000009,0.12192745,,0.0,-36.630001,3.5263,0.0,0.27489071,0.0,False
2002-01-05 07:00:00+00:00,-2.8018315,76.69999889,0.11587188,,0.0,-36.75,3.4512,0.0,0.27488121,0.0,False
2002-01-05 07:30:00+00:00,-2.4989307,78.09999952,0.11138699,,0.0,-36.869999,3.3041999,0.0,0.27487171,0.0,False
2002-01-05 08:00:00+00:00,-2.0463829,77.20000074,0.11991492,,0.0,-40.93,3.2736001,0.0,0.27604787,0.0,False
2002-01-05 08:30:00+00:00,-2.3916533,80.09999942,0.10202276,,0.0,-39.880001,3.6916001,0.0,0.27614455,0.0,False
2002-01-05 09:00:00+00:00,-1.6316974,76.00000115,0.13014641,,0.0,-38.290001,3.2702999,0.0,0.27613506,0.0,False
