TIMESTAMP,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,vpd,ext_rad,interpolated
2001-12-31 23:00:00+00:00,-5.533333333333334,99.28205128205128,0.0166666666666666,0.1671999999999999,2.6166666666666667,0.0,0.1678,0.1045,0.0029003679905701,0.0,False
2001-12-31 23:30:00+00:00,-5.2913461538461535,99.26709401709401,0.04270833333333332,0.05224999999999997,2.5227896341463416,0.0,0.16766840277777778,0.10442361111111105,0.0030297917359957374,0.0,True
2002-01-01 00:00:00+00:00,-5.066666666666666,99.26495726495726,0.05,0.0,2.3833333333333333,0.0,0.16755,0.1043666666666666,0.0030771436715397,0.0,False
2002-01-01 00:30:00+00:00,-4.869184149184148,99.28127428127426,0.025,0.0,2.143080463892874,0.0,0.16745,0.10433333333333329,0.0030391775661240414,0.0,True
2002-01-01 01:00:00+00:00,-4.666666666666667,99.3162393162393,0.0,0.0,1.933333333333333,0.0,0.16735,0.1043,0.0029508962353951,0.0,False
2002-01-01 01:30:00+00:00,-4.423104962670181,99.3807901500209,0.0,0.0,1.8605882352941174,0.0,0.1672284722222222,0.10424444444444442,0.0027227447451121005,0.0,True
2002-01-01 02:00:00+00:00,-4.150000000000001,99.45299145299144,0.0,0.0,1.8166666666666664,0.0,0.1671,0.1041666666666666,0.0024549621458538,0.0,False
2002-01-01 02:30:00+00:00,-3.843394648829432,99.49819197896119,0.0,0.0,1.7829166666666665,0.0,0.16697152777777777,0.10401111111111107,0.0023058736235643793,0.0,True
2002-01-01 03:00:00+00:00,-3.516666666666666,99.53846153846152,0.0,0.0,1.7666666666666666,0.0,0.16685,0.1039,0.0021726734935189,0.0,False
2002-01-01 03:30:00+00:00,-3.18441523314941,99.58238366571697,0.0083333333333333,0.0,2.052380952380952,0.0,0.16672222222222222,0.1039,0.002015473369138577,0.0,True
2002-01-01 04:00:00+00:00,-2.85,99.6239316239316,0.0166666666666666,0.0,2.433333333333333,0.0,0.16665,0.1039,0.0018610496531848,0.0,False
2002-01-01 04:30:00+00:00,-2.489994246260069,99.66761633428297,0.0083333333333333,0.0,2.6142857142857143,0.0,0.16665,0.10383939393939394,0.0016940181158029016,0.0,True
