TIMESTAMP,solar_TIMESTAMP,ta,rh,vpd,ppfd_in,swc_shallow,sw_in,ext_rad
2011-03-10T14:00:00Z,2011-03-10T10:47:47Z,NA,NA,NA,NA,NA,NA,1232.3444809618425
2011-03-10T14:29:59Z,2011-03-10T11:17:46Z,NA,NA,NA,NA,NA,NA,1280.836123014028
2011-03-10T15:00:00Z,2011-03-10T11:47:47Z,NA,NA,NA,NA,NA,NA,1308.1060024940866
2011-03-10T15:30:00Z,2011-03-10T12:17:47Z,NA,NA,NA,NA,NA,NA,1313.6243894511556
2011-03-10T15:59:59Z,2011-03-10T12:47:46Z,NA,NA,NA,NA,NA,NA,1297.3330161408608
2011-03-10T16:30:00Z,2011-03-10T13:17:47Z,NA,NA,NA,NA,NA,NA,1259.4657330446898
2011-03-10T17:00:00Z,2011-03-10T13:47:47Z,NA,NA,NA,NA,NA,NA,1200.7156783179298
2011-03-10T17:29:59Z,2011-03-10T14:17:46Z,NA,NA,NA,NA,NA,NA,1122.1223293316104
2011-03-10T18:00:00Z,2011-03-10T14:47:47Z,NA,NA,NA,NA,NA,NA,1024.8848157269008
2011-03-10T18:30:00Z,2011-03-10T15:17:47Z,NA,NA,NA,NA,NA,NA,910.8135845437698
2011-03-10T18:59:59Z,2011-03-10T15:47:46Z,NA,NA,NA,NA,NA,NA,781.8875533303952
2011-03-10T19:30:00Z,2011-03-10T16:17:47Z,NA,NA,NA,NA,NA,NA,640.0885116037474
2011-03-10T20:00:00Z,2011-03-10T16:47:47Z,NA,NA,NA,NA,NA,NA,488.0684956907259
2011-03-10T20:29:59Z,2011-03-10T17:17:46Z,NA,NA,NA,NA,NA,NA,328.44448630470265
2011-03-10T21:00:00Z,2011-03-10T17:47:47Z,NA,NA,NA,NA,NA,NA,163.67911818526153
2011-03-10T21:30:00Z,2011-03-10T18:17:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-10T21:59:59Z,2011-03-10T18:47:46Z,NA,NA,NA,NA,NA,NA,0
2011-03-10T22:30:00Z,2011-03-10T19:17:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-10T23:00:00Z,2011-03-10T19:47:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-10T23:29:59Z,2011-03-10T20:17:46Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T00:00:00Z,2011-03-10T20:47:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T00:30:00Z,2011-03-10T21:17:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T00:59:59Z,2011-03-10T21:47:46Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T01:30:00Z,2011-03-10T22:17:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T02:00:00Z,2011-03-10T22:47:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T02:29:59Z,2011-03-10T23:17:46Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T03:00:00Z,2011-03-10T23:47:47Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T03:30:00Z,2011-03-11T00:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T03:59:59Z,2011-03-11T00:48:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T04:30:00Z,2011-03-11T01:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T05:00:00Z,2011-03-11T01:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T05:29:59Z,2011-03-11T02:18:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T06:00:00Z,2011-03-11T02:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T06:30:00Z,2011-03-11T03:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T06:59:59Z,2011-03-11T03:48:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T07:30:00Z,2011-03-11T04:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T08:00:00Z,2011-03-11T04:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T08:29:59Z,2011-03-11T05:18:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T09:00:00Z,2011-03-11T05:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T09:30:00Z,2011-03-11T06:18:03Z,NA,NA,NA,NA,NA,NA,78.74086214654345
2011-03-11T09:59:59Z,2011-03-11T06:48:02Z,NA,NA,NA,NA,NA,NA,244.7120819983273
2011-03-11T10:30:00Z,2011-03-11T07:18:03Z,NA,NA,NA,NA,NA,NA,407.27295186135206
2011-03-11T11:00:00Z,2011-03-11T07:48:03Z,NA,NA,NA,NA,NA,NA,563.3680088105907
2011-03-11T11:29:59Z,2011-03-11T08:18:02Z,NA,NA,NA,NA,NA,NA,710.3382686314526
2011-03-11T12:00:00Z,2011-03-11T08:48:03Z,NA,NA,NA,NA,NA,NA,845.9028958737613
2011-03-11T12:30:00Z,2011-03-11T09:18:03Z,NA,NA,NA,NA,NA,NA,967.5067225280671
2011-03-11T12:59:59Z,2011-03-11T09:48:02Z,NA,NA,NA,NA,NA,NA,1073.0931164599428
2011-03-11T13:30:00Z,2011-03-11T10:18:03Z,NA,NA,NA,NA,NA,NA,1161.0156119359856
2011-03-11T14:00:00Z,2011-03-11T10:48:03Z,NA,NA,NA,NA,NA,NA,1229.608477169515
2011-03-11T14:29:59Z,2011-03-11T11:18:02Z,NA,NA,NA,NA,NA,NA,1277.7306489092944
2011-03-11T15:00:00Z,2011-03-11T11:48:03Z,NA,NA,NA,NA,NA,NA,1304.620781610662
2011-03-11T15:30:00Z,2011-03-11T12:18:03Z,NA,NA,NA,NA,NA,NA,1309.7562645975352
2011-03-11T15:59:59Z,2011-03-11T12:48:02Z,NA,NA,NA,NA,NA,NA,1293.0853838481255
2011-03-11T16:30:00Z,2011-03-11T13:18:03Z,NA,NA,NA,NA,NA,NA,1254.8478650881177
2011-03-11T17:00:00Z,2011-03-11T13:48:03Z,NA,NA,NA,NA,NA,NA,1195.7438117918973
2011-03-11T17:29:59Z,2011-03-11T14:18:02Z,NA,NA,NA,NA,NA,NA,1116.8187367152527
2011-03-11T18:00:00Z,2011-03-11T14:48:03Z,NA,NA,NA,NA,NA,NA,1019.2769293452374
2011-03-11T18:30:00Z,2011-03-11T15:18:03Z,NA,NA,NA,NA,NA,NA,904.9345864009003
2011-03-11T18:59:59Z,2011-03-11T15:48:02Z,NA,NA,NA,NA,NA,NA,775.7752220358954
2011-03-11T19:30:00Z,2011-03-11T16:18:03Z,NA,NA,NA,NA,NA,NA,633.7842829442054
2011-03-11T20:00:00Z,2011-03-11T16:48:03Z,NA,NA,NA,NA,NA,NA,481.61746170400824
2011-03-11T20:29:59Z,2011-03-11T17:18:02Z,NA,NA,NA,NA,NA,NA,321.8941945013613
2011-03-11T21:00:00Z,2011-03-11T17:48:03Z,NA,NA,NA,NA,NA,NA,157.0787113130738
2011-03-11T21:30:00Z,2011-03-11T18:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T21:59:59Z,2011-03-11T18:48:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T22:30:00Z,2011-03-11T19:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T23:00:00Z,2011-03-11T19:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-11T23:29:59Z,2011-03-11T20:18:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T00:00:00Z,2011-03-11T20:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T00:30:00Z,2011-03-11T21:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T00:59:59Z,2011-03-11T21:48:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T01:30:00Z,2011-03-11T22:18:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T02:00:00Z,2011-03-11T22:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T02:29:59Z,2011-03-11T23:18:02Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T03:00:00Z,2011-03-11T23:48:03Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T03:30:00Z,2011-03-12T00:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T03:59:59Z,2011-03-12T00:48:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T04:30:00Z,2011-03-12T01:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T05:00:00Z,2011-03-12T01:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T05:29:59Z,2011-03-12T02:18:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T06:00:00Z,2011-03-12T02:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T06:30:00Z,2011-03-12T03:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T06:59:59Z,2011-03-12T03:48:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T07:30:00Z,2011-03-12T04:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T08:00:00Z,2011-03-12T04:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T08:29:59Z,2011-03-12T05:18:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T09:00:00Z,2011-03-12T05:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T09:30:00Z,2011-03-12T06:18:20Z,NA,NA,NA,NA,NA,NA,78.09634499119446
2011-03-12T09:59:59Z,2011-03-12T06:48:19Z,NA,NA,NA,NA,NA,NA,244.0070229320554
2011-03-12T10:30:00Z,2011-03-12T07:18:20Z,NA,NA,NA,NA,NA,NA,406.45635927704336
2011-03-12T11:00:00Z,2011-03-12T07:48:20Z,NA,NA,NA,NA,NA,NA,562.39092325704
2011-03-12T11:29:59Z,2011-03-12T08:18:19Z,NA,NA,NA,NA,NA,NA,709.1545379025652
2011-03-12T12:00:00Z,2011-03-12T08:48:20Z,NA,NA,NA,NA,NA,NA,844.4695078283303
2011-03-12T12:30:00Z,2011-03-12T09:18:20Z,NA,NA,NA,NA,NA,NA,965.785301065549
2011-03-12T12:59:59Z,2011-03-12T09:48:19Z,NA,NA,NA,NA,NA,NA,1071.0502609039563
2011-03-12T13:30:00Z,2011-03-12T10:18:20Z,NA,NA,NA,NA,NA,NA,1158.6228529979398
2011-03-12T14:00:00Z,2011-03-12T10:48:20Z,NA,NA,NA,NA,NA,NA,1226.8438821166992
2011-03-12T14:29:59Z,2011-03-12T11:18:19Z,NA,NA,NA,NA,NA,NA,1274.5786730066613
2011-03-12T15:00:00Z,2011-03-12T11:48:20Z,NA,NA,NA,NA,NA,NA,1301.0718534863177
2011-03-12T15:30:00Z,2011-03-12T12:18:20Z,NA,NA,NA,NA,NA,NA,1305.808256143709
2011-03-12T15:59:59Z,2011-03-12T12:48:19Z,NA,NA,NA,NA,NA,NA,1288.7429957784361
2011-03-12T16:30:00Z,2011-03-12T13:18:20Z,NA,NA,NA,NA,NA,NA,1250.1219044445618
2011-03-12T17:00:00Z,2011-03-12T13:48:20Z,NA,NA,NA,NA,NA,NA,1190.6523024493686
2011-03-12T17:29:59Z,2011-03-12T14:18:19Z,NA,NA,NA,NA,NA,NA,1111.3859321320108
2011-03-12T18:00:00Z,2011-03-12T14:48:20Z,NA,NA,NA,NA,NA,NA,1013.5323919390872
2011-03-12T18:30:00Z,2011-03-12T15:18:20Z,NA,NA,NA,NA,NA,NA,898.9137690354163
2011-03-12T18:59:59Z,2011-03-12T15:48:19Z,NA,NA,NA,NA,NA,NA,769.5182579621192
2011-03-12T19:30:00Z,2011-03-12T16:18:20Z,NA,NA,NA,NA,NA,NA,627.335007096314
2011-03-12T20:00:00Z,2011-03-12T16:48:20Z,NA,NA,NA,NA,NA,NA,475.0233739628247
2011-03-12T20:29:59Z,2011-03-12T17:18:19Z,NA,NA,NA,NA,NA,NA,315.20521095450073
2011-03-12T21:00:00Z,2011-03-12T17:48:20Z,NA,NA,NA,NA,NA,NA,150.3462765367086
2011-03-12T21:30:00Z,2011-03-12T18:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T21:59:59Z,2011-03-12T18:48:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T22:30:00Z,2011-03-12T19:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T23:00:00Z,2011-03-12T19:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-12T23:29:59Z,2011-03-12T20:18:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T00:00:00Z,2011-03-12T20:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T00:30:00Z,2011-03-12T21:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T00:59:59Z,2011-03-12T21:48:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T01:30:00Z,2011-03-12T22:18:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T02:00:00Z,2011-03-12T22:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T02:29:59Z,2011-03-12T23:18:19Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T03:00:00Z,2011-03-12T23:48:20Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T03:30:00Z,2011-03-13T00:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T03:59:59Z,2011-03-13T00:48:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T04:30:00Z,2011-03-13T01:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T05:00:00Z,2011-03-13T01:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T05:29:59Z,2011-03-13T02:18:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T06:00:00Z,2011-03-13T02:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T06:30:00Z,2011-03-13T03:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T06:59:59Z,2011-03-13T03:48:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T07:30:00Z,2011-03-13T04:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T08:00:00Z,2011-03-13T04:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T08:29:59Z,2011-03-13T05:18:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T09:00:00Z,2011-03-13T05:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T09:30:00Z,2011-03-13T06:18:36Z,NA,NA,NA,NA,NA,NA,77.37994238693453
2011-03-13T09:59:59Z,2011-03-13T06:48:35Z,NA,NA,NA,NA,NA,NA,243.22165057240483
2011-03-13T10:30:00Z,2011-03-13T07:18:36Z,NA,NA,NA,NA,NA,NA,405.5523319449383
2011-03-13T11:00:00Z,2011-03-13T07:48:36Z,NA,NA,NA,NA,NA,NA,561.3207240323462
2011-03-13T11:29:59Z,2011-03-13T08:18:35Z,NA,NA,NA,NA,NA,NA,707.8735531269031
2011-03-13T12:00:00Z,2011-03-13T08:48:36Z,NA,NA,NA,NA,NA,NA,842.9363304526116
2011-03-13T12:30:00Z,2011-03-13T09:18:36Z,NA,NA,NA,NA,NA,NA,963.9632101656396
2011-03-13T12:59:59Z,2011-03-13T09:48:35Z,NA,NA,NA,NA,NA,NA,1068.90752432186
2011-03-13T13:30:00Z,2011-03-13T10:18:36Z,NA,NA,NA,NA,NA,NA,1156.1326600747764
2011-03-13T14:00:00Z,2011-03-13T10:48:36Z,NA,NA,NA,NA,NA,NA,1223.9859149598237
2011-03-13T14:29:59Z,2011-03-13T11:18:35Z,NA,NA,NA,NA,NA,NA,1271.3389302012065
2011-03-13T15:00:00Z,2011-03-13T11:48:36Z,NA,NA,NA,NA,NA,NA,1297.4422220386439
2011-03-13T15:30:00Z,2011-03-13T12:18:36Z,NA,NA,NA,NA,NA,NA,1301.7879351988527
2011-03-13T15:59:59Z,2011-03-13T12:48:35Z,NA,NA,NA,NA,NA,NA,1284.3378677197925
2011-03-13T16:30:00Z,2011-03-13T13:18:36Z,NA,NA,NA,NA,NA,NA,1245.3438108590617
2011-03-13T17:00:00Z,2011-03-13T13:48:36Z,NA,NA,NA,NA,NA,NA,1185.5201032135153
2011-03-13T17:29:59Z,2011-03-13T14:18:35Z,NA,NA,NA,NA,NA,NA,1105.9245192136366
2011-03-13T18:00:00Z,2011-03-13T14:48:36Z,NA,NA,NA,NA,NA,NA,1007.7717793688188
2011-03-13T18:30:00Z,2011-03-13T15:18:36Z,NA,NA,NA,NA,NA,NA,892.8896256005528
2011-03-13T18:59:59Z,2011-03-13T15:48:35Z,NA,NA,NA,NA,NA,NA,763.270713574813
2011-03-13T19:30:00Z,2011-03-13T16:18:36Z,NA,NA,NA,NA,NA,NA,620.9076952210796
2011-03-13T20:00:00Z,2011-03-13T16:48:36Z,NA,NA,NA,NA,NA,NA,468.4633561867347
2011-03-13T20:29:59Z,2011-03-13T17:18:35Z,NA,NA,NA,NA,NA,NA,308.5617575616204
2011-03-13T21:00:00Z,2011-03-13T17:48:36Z,NA,NA,NA,NA,NA,NA,143.67000724205107
2011-03-13T21:30:00Z,2011-03-13T18:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T21:59:59Z,2011-03-13T18:48:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T22:30:00Z,2011-03-13T19:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T23:00:00Z,2011-03-13T19:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-13T23:29:59Z,2011-03-13T20:18:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T00:00:00Z,2011-03-13T20:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T00:30:00Z,2011-03-13T21:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T00:59:59Z,2011-03-13T21:48:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T01:30:00Z,2011-03-13T22:18:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T02:00:00Z,2011-03-13T22:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T02:29:59Z,2011-03-13T23:18:35Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T03:00:00Z,2011-03-13T23:48:36Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T03:30:00Z,2011-03-14T00:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T03:59:59Z,2011-03-14T00:48:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T04:30:00Z,2011-03-14T01:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T05:00:00Z,2011-03-14T01:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T05:29:59Z,2011-03-14T02:18:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T06:00:00Z,2011-03-14T02:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T06:30:00Z,2011-03-14T03:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T06:59:59Z,2011-03-14T03:48:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T07:30:00Z,2011-03-14T04:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T08:00:00Z,2011-03-14T04:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T08:29:59Z,2011-03-14T05:18:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T09:00:00Z,2011-03-14T05:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T09:30:00Z,2011-03-14T06:18:53Z,NA,NA,NA,NA,NA,NA,76.77583432255331
2011-03-14T09:59:59Z,2011-03-14T06:48:52Z,NA,NA,NA,NA,NA,NA,242.53763623430547
2011-03-14T10:30:00Z,2011-03-14T07:18:53Z,NA,NA,NA,NA,NA,NA,404.7369388791834
2011-03-14T11:00:00Z,2011-03-14T07:48:53Z,NA,NA,NA,NA,NA,NA,560.3248868595382
2011-03-14T11:29:59Z,2011-03-14T08:18:52Z,NA,NA,NA,NA,NA,NA,706.6513576908262
2011-03-14T12:00:00Z,2011-03-14T08:48:53Z,NA,NA,NA,NA,NA,NA,841.4453102238089
2011-03-14T12:30:00Z,2011-03-14T09:18:53Z,NA,NA,NA,NA,NA,NA,962.1658973291856
2011-03-14T12:59:59Z,2011-03-14T09:48:52Z,NA,NA,NA,NA,NA,NA,1066.7717393469654
2011-03-14T13:30:00Z,2011-03-14T10:18:53Z,NA,NA,NA,NA,NA,NA,1153.6314212073767
2011-03-14T14:00:00Z,2011-03-14T10:48:53Z,NA,NA,NA,NA,NA,NA,1221.0990718175929
2011-03-14T14:29:59Z,2011-03-14T11:18:52Z,NA,NA,NA,NA,NA,NA,1268.0529541836052
2011-03-14T15:00:00Z,2011-03-14T11:48:53Z,NA,NA,NA,NA,NA,NA,1293.7497423019147
2011-03-14T15:30:00Z,2011-03-14T12:18:53Z,NA,NA,NA,NA,NA,NA,1297.6892059606816
2011-03-14T15:59:59Z,2011-03-14T12:48:52Z,NA,NA,NA,NA,NA,NA,1279.840090936485
2011-03-14T16:30:00Z,2011-03-14T13:18:53Z,NA,NA,NA,NA,NA,NA,1240.4603689999335
2011-03-14T17:00:00Z,2011-03-14T13:48:53Z,NA,NA,NA,NA,NA,NA,1180.2716365693645
2011-03-14T17:29:59Z,2011-03-14T14:18:52Z,NA,NA,NA,NA,NA,NA,1100.3378835641954
2011-03-14T18:00:00Z,2011-03-14T14:48:53Z,NA,NA,NA,NA,NA,NA,1001.8790921408378
2011-03-14T18:30:00Z,2011-03-14T15:18:53Z,NA,NA,NA,NA,NA,NA,886.7287886747587
2011-03-14T18:59:59Z,2011-03-14T15:48:52Z,NA,NA,NA,NA,NA,NA,756.8841643832885
2011-03-14T19:30:00Z,2011-03-14T16:18:53Z,NA,NA,NA,NA,NA,NA,614.341411424527
2011-03-14T20:00:00Z,2011-03-14T16:48:53Z,NA,NA,NA,NA,NA,NA,461.7667437964123
2011-03-14T20:29:59Z,2011-03-14T17:18:52Z,NA,NA,NA,NA,NA,NA,301.78638553832184
2011-03-14T21:00:00Z,2011-03-14T17:48:53Z,NA,NA,NA,NA,NA,NA,136.86872229389726
2011-03-14T21:30:00Z,2011-03-14T18:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T21:59:59Z,2011-03-14T18:48:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T22:30:00Z,2011-03-14T19:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T23:00:00Z,2011-03-14T19:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-14T23:29:59Z,2011-03-14T20:18:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T00:00:00Z,2011-03-14T20:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T00:30:00Z,2011-03-14T21:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T00:59:59Z,2011-03-14T21:48:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T01:30:00Z,2011-03-14T22:18:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T02:00:00Z,2011-03-14T22:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T02:29:59Z,2011-03-14T23:18:52Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T03:00:00Z,2011-03-14T23:48:53Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T03:30:00Z,2011-03-15T00:19:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T03:59:59Z,2011-03-15T00:49:09Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T04:30:00Z,2011-03-15T01:19:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T05:00:00Z,2011-03-15T01:49:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T05:29:59Z,2011-03-15T02:19:09Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T06:00:00Z,2011-03-15T02:49:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T06:30:00Z,2011-03-15T03:19:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T06:59:59Z,2011-03-15T03:49:09Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T07:30:00Z,2011-03-15T04:19:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T08:00:00Z,2011-03-15T04:49:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T08:29:59Z,2011-03-15T05:19:09Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T09:00:00Z,2011-03-15T05:49:10Z,NA,NA,NA,NA,NA,NA,0
2011-03-15T09:30:00Z,2011-03-15T06:19:10Z,NA,NA,NA,NA,NA,NA,76.19011961136687
2011-03-15T09:59:59Z,2011-03-15T06:49:09Z,NA,NA,NA,NA,NA,NA,241.862321666198
2011-03-15T10:30:00Z,2011-03-15T07:19:10Z,NA,NA,NA,NA,NA,NA,403.92037335907594
2011-03-15T11:00:00Z,2011-03-15T07:49:10Z,NA,NA,NA,NA,NA,NA,559.3180129389804
2011-03-15T11:29:59Z,2011-03-15T08:19:09Z,NA,NA,NA,NA,NA,NA,705.4084391350757
2011-03-15T12:00:00Z,2011-03-15T08:49:10Z,NA,NA,NA,NA,NA,NA,839.9242096261063
2011-03-15T12:30:00Z,2011-03-15T09:19:10Z,NA,NA,NA,NA,NA,NA,960.3296531291899
2011-03-15T12:59:59Z,2011-03-15T09:49:09Z,NA,NA,NA,NA,NA,NA,1064.5888298460284
