TIMESTAMP,solar_TIMESTAMP,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,vpd,ext_rad
2001-12-31T23:00:00Z,2001-12-31T23:47:57Z,-5.533333333333334,99.28205128205127,0.01666666666666667,0.16719999999999996,2.6166666666666667,0,0.1678,0.10450000000000001,0.0029003679905701815,0
2002-01-01T00:00:00Z,2002-01-01T00:47:25Z,-5.066666666666666,99.26495726495726,0.05,0,2.3833333333333333,0,0.16755000000000003,0.10436666666666668,0.0030771436715397523,0
2002-01-01T01:00:00Z,2002-01-01T01:47:25Z,-4.666666666666667,99.3162393162393,0,0,1.933333333333333,0,0.16735,0.1043,0.002950896235395196,0
2002-01-01T02:00:00Z,2002-01-01T02:47:25Z,-4.150000000000001,99.45299145299144,0,0,1.8166666666666664,0,0.1671,0.10416666666666666,0.0024549621458538986,0
2002-01-01T03:00:00Z,2002-01-01T03:47:25Z,-3.516666666666666,99.53846153846153,0,0,1.7666666666666666,0,0.16685000000000003,0.1039,0.0021726734935189444,0
2002-01-01T04:00:00Z,2002-01-01T04:47:25Z,-2.85,99.6239316239316,0.01666666666666667,0,2.433333333333333,0,0.16665,0.1039,0.001861049653184837,0
2002-01-01T05:00:00Z,2002-01-01T05:47:25Z,-2.2,99.69230769230766,0,0,2.6999999999999997,0,0.16665,0.10373333333333333,0.001598268112039178,0
2002-01-01T06:00:00Z,2002-01-01T06:47:25Z,-1.9333333333333336,99.65811965811963,0,0,2.4999999999999996,0,0.1664,0.10353333333333334,0.0018113634744792886,0
2002-01-01T07:00:00Z,2002-01-01T07:47:25Z,-1.8333333333333333,99.58974358974358,9.033333333333333,6.186399999999998,2.516666666666667,0,0.16615000000000002,0.10353333333333334,0.0021898087857601624,0
2002-01-01T08:00:00Z,2002-01-01T08:47:25Z,-1.3833333333333335,99.47008547008545,35.66666666666666,27.420799999999996,2.9499999999999997,0,0.16585,0.10333333333333333,0.0029242160489095772,70.97423262198524
2002-01-01T09:00:00Z,2002-01-01T09:47:25Z,-1.0000000000000002,99.4188034188034,57.66666666666666,32.604000000000006,4.599999999999999,0,0.16570000000000001,0.10333333333333333,0.0032990912863151175,206.25592289528817
2002-01-01T10:00:00Z,2002-01-01T10:47:25Z,-0.3500000000000001,99.45299145299144,49.01666666666667,35.111999999999995,4.783333333333332,0,0.16555,0.1032,0.003256680387746459,297.3923752942052
2002-01-01T11:00:00Z,2002-01-01T11:47:25Z,0.06666666666666667,99.48717948717946,52.86666666666667,37.62,5.283333333333334,0,0.16545,0.10306666666666667,0.0031474688455850955,338.17681567750066
2002-01-01T12:00:00Z,2002-01-01T12:47:25Z,0.6333333333333332,99.45299145299144,47.78333333333333,53.504,5.516666666666666,0.8,0.16524999999999998,0.10289999999999999,0.00349854393579308,325.8316379196899
2002-01-01T13:00:00Z,2002-01-01T13:47:25Z,1.3,99.38461538461537,20.099999999999998,24.411199999999994,6.066666666666666,0.7999999999999999,0.16510000000000002,0.10283333333333333,0.004130332989966853,261.1975736890134
2002-01-01T14:00:00Z,2002-01-01T14:47:25Z,1.5833333333333333,98.82051282051282,6.7,8.5272,6.483333333333333,0.19999999999999998,0.165,0.10256666666666668,0.008079742145912158,148.67643913236012
2002-01-01T15:00:00Z,2002-01-01T15:47:25Z,1.7,96.3076923076923,0.23333333333333336,2.3407999999999998,6.583333333333333,0,0.16475,0.10236666666666666,0.025506250035135423,0
2002-01-01T16:00:00Z,2002-01-01T16:47:25Z,1.7499999999999998,95.58974358974359,0.08333333333333333,2.508,7.183333333333334,0.09999999999999999,0.16465,0.10216666666666667,0.030575486203697173,0
2002-01-01T17:00:00Z,2002-01-01T17:47:25Z,1.5833333333333333,99.4188034188034,0,1.8391999999999997,7.783333333333332,0.09999999999999999,0.16465,0.10193333333333333,0.00398132221682638,0
2002-01-01T18:00:00Z,2002-01-01T18:47:25Z,1.95,96.6153846153846,0.01666666666666667,1.6719999999999997,8.133333333333331,0,0.16440000000000002,0.10113333333333335,0.0238043026417182,0
2002-01-01T19:00:00Z,2002-01-01T19:47:25Z,2.05,97.33333333333331,0.03333333333333333,1.3375999999999997,8.149999999999999,0,0.1643,0.10126666666666667,0.018889880676193294,0
2002-01-01T20:00:00Z,2002-01-01T20:47:25Z,2.1166666666666663,98.564102564102555,0,1.5047999999999997,8.45,0.09999999999999999,0.1643,0.10123333333333333,0.010220182870354796,0
2002-01-01T21:00:00Z,2002-01-01T21:47:25Z,2.1999999999999997,99.53846153846153,0.01666666666666667,0.6687999999999998,7.6499999999999995,0,0.1642,0.10106666666666668,0.0033047221749836356,0
2002-01-01T22:00:00Z,2002-01-01T22:47:25Z,2.766666666666666,98.06837606837605,0.36666666666666664,1.1703999999999999,8.116666666666665,0,0.16445,0.10096666666666666,0.01440209236590086,0
2002-01-01T23:00:00Z,2002-01-01T23:47:25Z,2.766666666666666,98.76923076923076,0.08333333333333333,1.3375999999999997,7.55,0.3,0.16475,0.10056666666666667,0.009176554427830587,0
2002-01-02T00:00:00Z,2002-01-02T00:47:00Z,2.5,99.70940170940169,0,1.5047999999999997,6.099999999999999,1.0999999999999999,0.16535,0.10063333333333332,0.002125864182410178,0
2002-01-02T01:00:00Z,2002-01-02T01:47:00Z,2.3333333333333335,99.79487179487178,0,1.0031999999999999,5.366666666666666,1.5999999999999999,0.1662,0.10043333333333333,0.0014828442353210297,0
2002-01-02T02:00:00Z,2002-01-02T02:47:00Z,2.483333333333333,99.88034188034187,0,1.0031999999999999,5.016666666666666,1.7999999999999998,0.16754999999999998,0.10036666666666667,8.743145999740728e-4,0
2002-01-02T03:00:00Z,2002-01-02T03:47:00Z,2.766666666666666,99.8974358974359,0.03333333333333333,1.0031999999999999,3.1333333333333333,0.49999999999999994,0.16990000000000002,0.10026666666666666,7.647128689859098e-4,0
2002-01-02T04:00:00Z,2002-01-02T04:47:00Z,2.3666666666666663,99.84615384615383,0.03333333333333333,1.1703999999999999,2.6333333333333333,0,0.1736,0.10016666666666668,0.0011147868596870125,0
2002-01-02T05:00:00Z,2002-01-02T05:47:00Z,1.7000000000000002,99.76068376068373,0,1.1703999999999999,2.733333333333333,0,0.17825,0.10016666666666668,0.0016531828726478587,0
2002-01-02T06:00:00Z,2002-01-02T06:47:00Z,0.7166666666666667,99.23076923076921,0,1.1703999999999999,2.4999999999999996,0,0.18330000000000002,0.10020000000000001,0.004949650352929497,0
2002-01-02T07:00:00Z,2002-01-02T07:47:00Z,-0.26666666666666666,96.54700854700853,9.583333333333334,13.710399999999998,1.95,0,0.18805,0.10016666666666668,0.020683465265034767,0
2002-01-02T08:00:00Z,2002-01-02T08:47:00Z,-0.4000000000000001,88.39316239316237,43.11666666666667,44.97679999999999,2.5,0,0.19130000000000003,0.1003,0.06885032048248872,70.60219195916403
2002-01-02T09:00:00Z,2002-01-02T09:47:00Z,-0.2333333333333334,77.04273504273503,160.73333333333332,143.1232,2.6666666666666665,0,0.19329999999999997,0.10049999999999999,0.1378497951701704,206.56404166802875
