TIMESTAMP,TIMESTAMP_solar,USA_TNP_Aru_Js_1,USA_TNP_Aru_Js_2,USA_TNP_Cfl_Js_3,USA_TNP_Fsy_Js_4,USA_TNP_Ltu_Js_5,USA_TNP_Pta_Js_6,USA_TNP_Pta_Js_7,USA_TNP_Pta_Js_8,USA_TNP_Pta_Js_9
1998-02-28T05:00:00Z,1998-02-27T23:10:14Z,72.45594254067092,34.375232294518696,NA,NA,NA,147.49103070715063,323.26899307661415,16.23158856950858,22.660783718809647
1998-02-28T06:00:00Z,1998-02-28T00:10:25Z,72.45594254067092,40.66086695207479,NA,NA,NA,147.05153760402712,243.9665943687432,16.23158856950858,22.660783718809647
1998-02-28T07:00:00Z,1998-02-28T01:10:25Z,72.45594254067092,60.17654587346682,NA,NA,NA,221.85043036545002,205.59893848966328,16.23158856950858,22.660783718809647
1998-02-28T08:00:00Z,1998-02-28T02:10:25Z,72.45594254067092,60.17654587346682,NA,NA,NA,221.19254644732146,279.2048578359302,0,22.660783718809647
1998-02-28T09:00:00Z,1998-02-28T03:10:25Z,90.94392990764857,53.32488829777551,NA,NA,NA,260.710531573278,240.71514923274032,0,22.660783718809647
1998-02-28T10:00:00Z,1998-02-28T04:10:25Z,72.45594254067092,60.17654587346682,NA,NA,NA,259.9392683431226,239.91453359883582,0,22.660783718809647
1998-02-28T11:00:00Z,1998-02-28T05:10:25Z,72.45594254067092,60.17654587346682,NA,NA,NA,300.497350609185,202.20245964414875,0,22.660783718809647
1998-02-28T12:00:00Z,1998-02-28T06:10:25Z,90.94392990764857,67.21904618700322,NA,NA,NA,342.1118505900479,237.54139790990908,0,22.660783718809647
1998-02-28T13:00:00Z,1998-02-28T07:10:25Z,72.45594254067092,74.44514184399816,NA,NA,NA,342.1118505900479,237.54139790990908,0,37.45263187858233
1998-02-28T14:00:00Z,1998-02-28T08:10:25Z,110.25940219977626,81.84875693123304,NA,NA,NA,342.1118505900479,237.54139790990908,38.34931543906131,37.45263187858233
1998-02-28T15:00:00Z,1998-02-28T09:10:25Z,130.32777378699447,121.37374785983197,NA,NA,NA,671.3101880675077,572.6618980847622,150.24378314506356,53.54573534335098
1998-02-28T16:00:00Z,1998-02-28T10:10:25Z,110.25940219977626,146.9832007531723,NA,NA,NA,1726.0373229388347,1923.642283351928,1182.4534624594517,70.70790645788712
1998-02-28T17:00:00Z,1998-02-28T11:10:25Z,23.25647577430174,164.81120130387868,NA,NA,NA,3378.6600666718914,3753.295015730154,2732.5710098887735,168.78333226148803
1998-02-28T18:00:00Z,1998-02-28T12:10:25Z,0,129.75707723617847,NA,NA,NA,4838.511601075071,5577.428564119243,3982.5293821806254,383.58352007146203
1998-02-28T19:00:00Z,1998-02-28T13:10:25Z,0,121.37374785983197,NA,NA,NA,5979.621197632551,7169.522535594059,4784.3003326423695,668.6548352756153
1998-02-28T20:00:00Z,1998-02-28T14:10:25Z,0,113.14624958721127,NA,NA,NA,6538.20748411422,8187.174614340519,5068.633956573626,928.9434448819
1998-02-28T21:00:00Z,1998-02-28T15:10:25Z,9.880059466081404,81.84875693123304,NA,NA,NA,5979.621197632551,8187.174614340519,4878.1003537871875,1033.8304243990096
1998-02-28T22:00:00Z,1998-02-28T16:10:25Z,23.25647577430174,60.17654587346682,NA,NA,NA,5446.3478310473265,7924.878010302602,4329.611487043261,998.4256596477222
1998-02-28T23:00:00Z,1998-02-28T17:10:25Z,38.41770680712823,34.01288435902348,NA,NA,NA,4547.291005797148,7169.522535594059,3488.5249916752946,861.2263207090914
1998-03-01T00:00:00Z,1998-02-28T18:10:25Z,72.45594254067092,16.90054558770045,NA,NA,NA,2731.6633797213813,5162.968893878534,1867.9849025805465,520.4004172026372
1998-03-01T01:00:00Z,1998-02-28T19:10:25Z,90.94392990764857,16.90054558770045,NA,NA,NA,1164.0411953080754,2853.3299813587128,604.8044550819582,147.75268205615188
1998-03-01T02:00:00Z,1998-02-28T20:10:25Z,110.25940219977626,46.34472445449312,NA,NA,NA,621.1647169803975,1792.980851946153,150.24378314506356,37.45263187858233
1998-03-01T03:00:00Z,1998-02-28T21:10:25Z,110.25940219977626,22.165860599248163,NA,NA,NA,430.7414861858091,1245.165337890374,38.34931543906131,9.59048162987543
1998-03-01T04:00:00Z,1998-02-28T22:10:25Z,130.32777378699447,22.165860599248163,NA,NA,NA,385.8417303646483,969.4257926106043,0,9.59048162987543
1998-03-01T05:00:00Z,1998-02-28T23:10:25Z,172.50762009556942,22.165860599248163,NA,NA,NA,299.61051675344146,666.5066766432927,0,9.59048162987543
1998-03-01T06:00:00Z,1998-03-01T00:10:37Z,240.32933808010534,33.77514377135131,NA,NA,NA,258.409085625229,396.526085819084,38.34931543906131,9.59048162987543
1998-03-01T07:00:00Z,1998-03-01T01:10:37Z,264.04424185152226,7.1008262899976184,NA,NA,NA,143.61930592498746,200.87220682439676,90.31200946913344,9.59048162987543
1998-03-01T08:00:00Z,1998-03-01T02:10:37Z,240.32933808010534,46.34472445449312,NA,NA,NA,108.80484394335855,99.87775067042293,181.0408743035168,22.586020230993885
1998-03-01T09:00:00Z,1998-03-01T03:10:37Z,172.50762009556942,59.75109711871473,NA,NA,NA,108.48829035286877,99.87775067042293,149.25799108282692,9.59048162987543
1998-03-01T10:00:00Z,1998-03-01T04:10:37Z,151.09212875607702,52.94896036063505,NA,NA,NA,75.91383005520393,69.86392241460719,149.25799108282692,9.59048162987543
1998-03-01T11:00:00Z,1998-03-01T05:10:37Z,172.50762009556942,46.34472445449312,NA,NA,NA,45.950808797439656,42.27388514161047,149.25799108282692,9.59048162987543
1998-03-01T12:00:00Z,1998-03-01T06:10:37Z,217.15357846880158,39.94903117467908,NA,NA,NA,45.818062083857996,0,214.08985862580977,22.586020230993885
1998-03-01T13:00:00Z,1998-03-01T07:10:37Z,240.32933808010534,39.94903117467908,NA,NA,NA,45.818062083857996,0,248.3133468212044,37.32873439105618
1998-03-01T14:00:00Z,1998-03-01T08:10:37Z,217.15357846880158,73.91577366024369,NA,NA,NA,108.17340194748905,18.009607105391147,248.3133468212044,53.36812276823743
1998-03-01T15:00:00Z,1998-03-01T09:10:37Z,194.5380372732584,112.32989452564023,NA,NA,NA,142.78385107623672,42.41159689476191,149.25799108282692,37.32873439105618
1998-03-01T16:00:00Z,1998-03-01T10:10:37Z,172.50762009556942,137.28751106998453,NA,NA,NA,217.31836826966568,166.1530633772596,181.0408743035168,53.36812276823743
1998-03-01T17:00:00Z,1998-03-01T11:10:37Z,72.45594254067092,163.60079846207748,NA,NA,NA,667.2911233592004,816.8452567158706,688.5610503844144,53.36812276823743
1998-03-01T18:00:00Z,1998-03-01T12:10:37Z,9.880059466081404,145.9101318727175,NA,NA,NA,1915.9540285070955,2343.8623129709044,1854.4278516629358,70.47273282826188
1998-03-01T19:00:00Z,1998-03-01T13:10:37Z,0,137.28751106998453,NA,NA,NA,3273.0535473474165,3767.9215775894563,2855.3998549216535,189.79464390497193
1998-03-01T20:00:00Z,1998-03-01T14:10:37Z,0,104.32106774996878,NA,NA,NA,3273.0535473474165,4124.0438292356075,2928.312682580427,281.8417466111875
1998-03-01T21:00:00Z,1998-03-01T15:10:37Z,0,88.78517089082365,NA,NA,NA,2266.5719977362164,3261.50754786685,1978.0794453736162,234.71420629651274
1998-03-01T22:00:00Z,1998-03-01T16:10:37Z,0,81.26505689248931,NA,NA,NA,2266.5719977362164,3426.680962681194,1978.0794453736162,211.96903300127047
1998-03-01T23:00:00Z,1998-03-01T17:10:37Z,0,73.91577366024369,NA,NA,NA,1848.24160470311,2941.8122938688084,1558.1841159839394,147.25588939581021
1998-03-02T00:00:00Z,1998-03-01T18:10:37Z,0,66.74243823702467,NA,NA,NA,1335.630441958076,2488.2618904121805,1020.5908525425197,88.49935237148375
1998-03-02T01:00:00Z,1998-03-01T19:10:37Z,38.634758292743335,22.165860599248163,NA,NA,NA,930.462299267989,1930.6093641457228,600.7050620702288,37.32873439105618
1998-03-02T02:00:00Z,1998-03-01T20:10:37Z,72.86718992840079,0,NA,NA,NA,568.5986634581697,1026.4602928299437,214.08985862580977,9.59048162987543
1998-03-02T03:00:00Z,1998-03-01T21:10:37Z,91.46130465178189,0,NA,NA,NA,217.31836826966568,574.599179195347,62.96652880042622,0
1998-03-02T04:00:00Z,1998-03-01T22:10:37Z,131.07264327124747,0,NA,NA,NA,108.17340194748905,356.2493204415865,38.100348710432364,0
1998-03-02T05:00:00Z,1998-03-01T23:10:37Z,131.07264327124747,0,NA,NA,NA,108.17340194748905,276.4282041299659,38.100348710432364,9.59048162987543
1998-03-02T06:00:00Z,1998-03-02T00:10:49Z,131.07264327124747,0,NA,NA,NA,108.17340194748905,201.5353440970649,38.100348710432364,9.59048162987543
1998-03-02T07:00:00Z,1998-03-02T01:10:49Z,110.88811430922003,12.028007821126472,NA,NA,NA,75.69400767150229,166.1530633772596,16.179022758379162,9.59048162987543
1998-03-02T08:00:00Z,1998-03-02T02:10:49Z,91.46130465178189,17.199956077567126,NA,NA,NA,45.818062083857996,166.1530633772596,0,0
1998-03-02T09:00:00Z,1998-03-02T03:10:49Z,72.86718992840079,12.028007821126472,NA,NA,NA,19.46324699606574,100.20484442864984,0,0
1998-03-02T10:00:00Z,1998-03-02T04:10:49Z,91.46130465178189,12.028007821126472,NA,NA,NA,19.46324699606574,70.09211556803135,0,0
1998-03-02T11:00:00Z,1998-03-02T05:10:49Z,172.0161847468591,7.276050420631146,NA,NA,NA,19.46324699606574,42.41159689476191,0,0
1998-03-02T12:00:00Z,1998-03-02T06:10:49Z,308.547358767924,0,NA,NA,NA,0,0,0,0
1998-03-02T13:00:00Z,1998-03-02T07:10:49Z,357.7134998204323,7.301723143016686,NA,NA,NA,0,0,0,0
1998-03-02T14:00:00Z,1998-03-02T08:10:49Z,283.35941735538756,28.636795690100378,NA,NA,NA,0,0,0,9.653993478690223
