TIMESTAMP,solar_TIMESTAMP,SWE_NOR_ST2_Psy_Jt_1,SWE_NOR_ST2_Pab_Jt_2,SWE_NOR_ST2_Psy_Jt_3,SWE_NOR_ST2_Psy_Jt_4,SWE_NOR_ST2_Pab_Jt_5,SWE_NOR_ST2_Pab_Jt_6,SWE_NOR_ST2_Psy_Jt_7,SWE_NOR_ST2_Pab_Jt_8,SWE_NOR_ST2_Psy_Jt_9,SWE_NOR_ST2_Pab_Jt_10,SWE_NOR_ST2_Pab_Jt_11,SWE_NOR_ST2_Psy_Jt_12
2001-06-03T23:00:00Z,2001-06-04T00:11:02Z,0.0966105045572955,0.5572164017583107,0.16258342761874822,0.08707800109706605,0.691719199828203,0.7164032493956256,NA,NA,NA,NA,NA,NA
2001-06-03T23:30:00Z,2001-06-04T00:41:02Z,0.05870005340190105,0.46266284135631763,0.11245353743630083,0.0679633179294174,0.5617757448320131,0.6335064056774959,NA,NA,NA,NA,NA,NA
2001-06-04T00:00:00Z,2001-06-04T01:11:02Z,0.03546461559698188,0.3695528467619885,0.08467886855143135,0.04672478107647446,0.4646462936227396,0.551482160314294,NA,NA,NA,NA,NA,NA
2001-06-04T00:30:00Z,2001-06-04T01:41:02Z,0.011006260012856449,0.3045923854171077,0.07248511148002523,0.04672478107647446,0.3767047634738031,0.49214547217921173,NA,NA,NA,NA,NA,NA
2001-06-04T01:00:00Z,2001-06-04T02:11:02Z,0.0036687533376188164,0.24829331891821108,0.06503337104749927,0.042477073705885875,0.3045139551425865,0.4345539807539849,NA,NA,NA,NA,NA,NA
2001-06-04T01:30:00Z,2001-06-04T02:41:02Z,0.0042802122272219524,0.19415960113081035,0.05758163061497333,0.042477073705885875,0.24085478779596817,0.3891788662977454,NA,NA,NA,NA,NA,NA
2001-06-04T02:00:00Z,2001-06-04T03:11:02Z,0.0018343766688094082,0.15157440980472184,0.05622676871815042,0.042477073705885875,0.18375842120673322,0.33595036664715694,NA,NA,NA,NA,NA,NA
2001-06-04T02:30:00Z,2001-06-04T03:41:02Z,0.0030572944480156796,0.10971100138246533,0.05487190682132752,0.042477073705885875,0.12141181401159158,0.30191903080497745,NA,NA,NA,NA,NA,NA
2001-06-04T03:00:00Z,2001-06-04T04:11:02Z,0,0.06207332972955277,0.04742016638880155,0.029733951594120112,0.07415964855843162,0.2565439163487381,NA,NA,NA,NA,NA,NA
2001-06-04T03:30:00Z,2001-06-04T04:41:02Z,0,0.03464557938393643,0.035226409317395443,0.01699082948235435,0.03806424439282331,0.20593321176293258,NA,NA,NA,NA,NA,NA
2001-06-04T04:00:00Z,2001-06-04T05:11:02Z,0,0.0072178290383200895,0.0088066023293488609,0.0042477073705885875,0.00459396053016833,0.1431061302081396,NA,NA,NA,NA,NA,NA
2001-06-04T04:30:00Z,2001-06-04T05:41:02Z,0,0,0,0,0,0.058464089780154584,NA,NA,NA,NA,NA,NA
2001-06-04T05:00:00Z,2001-06-04T06:11:02Z,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2001-06-04T05:30:00Z,2001-06-04T06:41:02Z,0,0.03175844776860839,0,0,0.0019688402272149985,0,NA,NA,NA,NA,NA,NA
2001-06-04T06:00:00Z,2001-06-04T07:11:02Z,0.10639384679094566,0.332741918666556,0.1117761064878894,0,0.14766301704112492,0,NA,NA,NA,NA,NA,NA
2001-06-04T06:30:00Z,2001-06-04T07:41:02Z,0.43352435272862333,1.0003911047111644,0.39358738102705293,0.06583946424412311,0.6785935983134361,0,NA,NA,NA,NA,NA,NA
2001-06-04T07:00:00Z,2001-06-04T08:11:02Z,0.9783342233650175,1.9098375635394953,0.8914991281094692,0.3881342609875322,1.6111675859376071,0.08289684371812964,NA,NA,NA,NA,NA,NA
2001-06-04T07:30:00Z,2001-06-04T08:41:02Z,1.6625567208309266,2.8965147930778508,1.3148934708666262,0.9052926333566929,2.742594436510493,0.36823650577948114,NA,NA,NA,NA,NA,NA
2001-06-04T08:00:00Z,2001-06-04T09:11:02Z,2.3987532239131024,3.573547156872275,1.9367750815083375,1.4373179815229131,3.677793544437618,0.7879563144996954,NA,NA,NA,NA,NA,NA
2001-06-04T08:30:00Z,2001-06-04T09:41:02Z,3.027332962425126,3.875974193577887,2.599302549054737,1.954476353892074,4.692402541529081,1.2059309265100542,NA,NA,NA,NA,NA,NA
2001-06-04T09:00:00Z,2001-06-04T10:11:02Z,3.5226146630036665,4.007338682075313,3.0457295440578824,2.312876663285486,5.23186476378599,1.5069773589601039,NA,NA,NA,NA,NA,NA
2001-06-04T09:30:00Z,2001-06-04T10:41:02Z,3.6442949820346904,3.987128760768017,3.2977338568669428,2.4652631652053514,5.187237718635783,1.7277447427568073,NA,NA,NA,NA,NA,NA
2001-06-04T10:00:00Z,2001-06-04T11:11:02Z,3.5886522230808047,4.047758524689906,3.4637044392277483,2.6245521916024233,4.985103455308376,1.9144807907113306,NA,NA,NA,NA,NA,NA
2001-06-04T10:30:00Z,2001-06-04T11:41:02Z,3.55074177192541,4.241918125820716,3.408155101458009,2.7880889253700847,5.162955355833464,2.168406911995286,NA,NA,NA,NA,NA,NA
2001-06-04T11:00:00Z,2001-06-04T12:11:02Z,3.5048823552051753,4.558780820602968,3.5219635007911334,2.8417162309237654,5.642039811122448,2.5183188523212854,NA,NA,NA,NA,NA,NA
2001-06-04T11:30:00Z,2001-06-04T12:41:02Z,3.3611895161484386,5.004120872267317,3.481995074834857,2.7503905224561107,6.098154463760589,2.8490336288388765,NA,NA,NA,NA,NA,NA
2001-06-04T12:00:00Z,2001-06-04T13:11:02Z,3.2908717438440775,5.66960470960043,3.3288956804938694,2.7503905224561107,7.049760573581172,3.2914409947872105,NA,NA,NA,NA,NA,NA
2001-06-04T12:30:00Z,2001-06-04T13:41:02Z,3.1746945548194816,6.022556549574282,3.1500539101132463,2.6803033508413985,8.150998540670095,3.805401425839613,NA,NA,NA,NA,NA,NA
2001-06-04T13:00:00Z,2001-06-04T14:11:02Z,3.083587180268615,6.289616223992125,2.9773090182683264,2.619242557389188,9.231891825411129,4.241700603303454,NA,NA,NA,NA,NA,NA
2001-06-04T13:30:00Z,2001-06-04T14:41:02Z,3.1166059603071843,6.490271871257423,2.7652731314155425,2.721718497704638,10.448635085829997,4.481665150908567,NA,NA,NA,NA,NA,NA
2001-06-04T14:00:00Z,2001-06-04T15:11:02Z,3.3073811338633625,6.457791640584984,2.6738199533799967,2.7259662050752262,10.799744926350005,4.892658976079503,NA,NA,NA,NA,NA,NA
2001-06-04T14:30:00Z,2001-06-04T15:41:02Z,3.407048932868674,6.4599569892964785,2.7381758934790845,2.629330862394336,10.045679119326662,5.09335659771287,NA,NA,NA,NA,NA,NA
2001-06-04T15:00:00Z,2001-06-04T16:11:02Z,3.3465145027979633,6.2080547558591075,2.781531474177417,2.5656152518355073,9.327708716468925,5.250424301599852,NA,NA,NA,NA,NA,NA
2001-06-04T15:30:00Z,2001-06-04T16:41:02Z,3.2456237860134456,5.971309963402209,2.7598536838282506,2.4939351899568245,8.522453063537991,5.595973250151214,NA,NA,NA,NA,NA,NA
2001-06-04T16:00:00Z,2001-06-04T17:11:02Z,3.310438428311378,5.8666514423465665,2.688723434245049,2.393052139905345,7.70013412863786,5.730353396810076,NA,NA,NA,NA,NA,NA
2001-06-04T16:30:00Z,2001-06-04T17:41:02Z,3.212605005974876,5.357794495145001,2.5261400066263002,2.1376587342487063,6.801030424876344,5.376951063064366,NA,NA,NA,NA,NA,NA
2001-06-04T17:00:00Z,2001-06-04T18:11:02Z,2.8879203355956107,4.737061197849473,2.299878069856875,1.7941254006523548,5.938022125280436,4.813252525781085,NA,NA,NA,NA,NA,NA
2001-06-04T17:30:00Z,2001-06-04T18:41:02Z,2.4770199617823034,4.119215032169275,1.9909695573812543,1.4086459567714402,5.1511423144701745,4.1108108500643015,NA,NA,NA,NA,NA,NA
2001-06-04T18:00:00Z,2001-06-04T19:11:02Z,2.1700675992015297,3.5410669261998353,1.7010291114611533,1.1436952095309774,4.404295588279953,3.4729414526121674,NA,NA,NA,NA,NA,NA
2001-06-04T18:30:00Z,2001-06-04T19:41:02Z,1.9187579955746406,2.969414866364884,1.4598636938266765,0.9201596091537528,3.7972365182219945,2.9136059071035247,NA,NA,NA,NA,NA,NA
2001-06-04T19:00:00Z,2001-06-04T20:11:02Z,1.6961869597590993,2.4988124130664144,1.2254725856763145,0.7242341066853544,3.2485863749047477,2.4694533444453355,NA,NA,NA,NA,NA,NA
2001-06-04T19:30:00Z,2001-06-04T20:41:02Z,1.408189822756022,2.0736822827093615,0.9815974442481924,0.5580425558110756,2.7596577184796898,2.0898730600517945,NA,NA,NA,NA,NA,NA
2001-06-04T20:00:00Z,2001-06-04T21:11:02Z,1.1110208024088981,1.720730442735509,0.7546580765303562,0.4157443588963581,2.2667913816002017,1.7591582835342037,NA,NA,NA,NA,NA,NA
2001-06-04T20:30:00Z,2001-06-04T21:41:02Z,0.841367432093915,1.4464529392793455,0.5527836539037438,0.30530396726105474,1.860554014718174,1.4930157852812607,NA,NA,NA,NA,NA,NA
2001-06-04T21:00:00Z,2001-06-04T22:11:02Z,0.6414203751936897,1.1974378374573027,0.3888453643881728,0.23362390538237232,1.5461958584395121,1.2853373768084733,NA,NA,NA,NA,NA,NA
2001-06-04T21:30:00Z,2001-06-04T22:41:02Z,0.48182960500727107,1.0040000192303242,0.2784241197971063,0.16459866061030778,1.2771210273867957,1.1247792795017801,NA,NA,NA,NA,NA,NA
2001-06-04T22:00:00Z,2001-06-04T23:11:02Z,0.37543575821632547,0.8307721223106421,0.19577754409090928,0.13114796506692267,1.072361643756436,0.9703293706795806,NA,NA,NA,NA,NA,NA
2001-06-04T22:30:00Z,2001-06-04T23:41:02Z,0.2996148559055366,0.6914680218710644,0.13345389683705583,0.11150231847795045,0.8840092620195343,0.8516559944094161,NA,NA,NA,NA,NA,NA
2001-06-04T23:00:00Z,2001-06-05T00:10:52Z,0.2372460491660167,0.5593817504698069,0.09348547088078021,0.08654703767574248,0.7442216058872694,0.7434537983983838,NA,NA,NA,NA,NA,NA
2001-06-04T23:30:00Z,2001-06-05T00:40:52Z,0.18710642021855958,0.44678361747201345,0.069097956737968,0.06583946424412311,0.628716312557323,0.6561939629056156,NA,NA,NA,NA,NA,NA
2001-06-05T00:00:00Z,2001-06-05T01:10:52Z,0.17976891354332197,0.38471028774246074,0.02371008319440078,0.05150345186838663,0.5210863801362363,0.5794053076719797,NA,NA,NA,NA,NA,NA
2001-06-05T00:30:00Z,2001-06-05T01:40:52Z,0.13329803793348363,0.2952092076672916,0,0.03238876870073799,0.43314484998729963,0.505234447503127,NA,NA,NA,NA,NA,NA
2001-06-05T01:00:00Z,2001-06-05T02:10:52Z,0.12718344903745227,0.21653487114960263,0,0.024424317380884377,0.36357916195903645,0.43804437417369557,NA,NA,NA,NA,NA,NA
2001-06-05T01:30:00Z,2001-06-05T02:40:52Z,0.10517092901173937,0.15229619270855382,0,0.009557341583824323,0.2940134739307731,0.3760898909738303,NA,NA,NA,NA,NA,NA
2001-06-05T02:00:00Z,2001-06-05T03:10:52Z,0.09966779900531114,0.09816247492115321,0,0,0.24347990809892148,0.32198879296831406,NA,NA,NA,NA,NA,NA
2001-06-05T02:30:00Z,2001-06-05T03:40:52Z,0.08988445677166099,0.05269015197973664,0,0,0.19032122196411652,0.27312328509236394,NA,NA,NA,NA,NA,NA
2001-06-05T03:00:00Z,2001-06-05T04:10:52Z,0.06481464229793242,0.013713875172808166,0,0,0.13453741552635826,0.21989478544177546,NA,NA,NA,NA,NA,NA
2001-06-05T03:30:00Z,2001-06-05T04:40:52Z,0.04035628671380698,0,0,0,0.07481592863416994,0.16143069566162088,NA,NA,NA,NA,NA,NA
2001-06-05T04:00:00Z,2001-06-05T05:10:52Z,0.004891671116825088,0,0,0,0.022969802650841652,0.084642040427985,NA,NA,NA,NA,NA,NA
2001-06-05T04:30:00Z,2001-06-05T05:40:52Z,0,0,0,0,0,0.0061081884844937625,NA,NA,NA,NA,NA,NA
2001-06-05T05:00:00Z,2001-06-05T06:10:52Z,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2001-06-05T05:30:00Z,2001-06-05T06:40:52Z,0.08071257342761394,0.010104960653648123,0.02032292845234352,0,0.019688402272149984,0,NA,NA,NA,NA,NA,NA
2001-06-05T06:00:00Z,2001-06-05T07:10:52Z,0.3301878003856934,0.20570812759212248,0.2330362462535391,0.025486244223531525,0.15422581779850822,0,NA,NA,NA,NA,NA,NA
2001-06-05T06:30:00Z,2001-06-05T07:40:52Z,0.7355850441925725,0.8553127410409305,0.5880100632211394,0.22778330774781302,0.638560513693398,0,NA,NA,NA,NA,NA,NA
2001-06-05T07:00:00Z,2001-06-05T08:10:52Z,1.5310930595662526,1.960362366807736,1.1970204858430336,0.7486584240662387,1.6781081536629174,0,NA,NA,NA,NA,NA,NA
2001-06-05T07:30:00Z,2001-06-05T08:40:52Z,2.6378336497479284,3.1845061717068224,1.8771611580481302,1.4022743957155575,2.9571980212769278,0.09685841739697251,NA,NA,NA,NA,NA,NA
2001-06-05T08:00:00Z,2001-06-05T09:10:52Z,3.6363460164698496,4.178401230283499,2.8756943760066087,2.139251624512678,4.01512150336712,0.382198079458324,NA,NA,NA,NA,NA,NA
2001-06-05T08:30:00Z,2001-06-05T09:40:52Z,3.9567504746218924,4.599922446121393,3.5897065956322782,2.529509739185504,4.962133652657535,0.8586367812488375,NA,NA,NA,NA,NA,NA
2001-06-05T09:00:00Z,2001-06-05T10:10:52Z,4.038685965828713,4.641785854543649,3.867453284480973,2.662781557937721,5.291586250678178,1.2443252541268721,NA,NA,NA,NA,NA,NA
2001-06-05T09:30:00Z,2001-06-05T10:40:52Z,3.8711462300774535,4.626628413563177,3.943325550703055,2.7748148398369947,5.090764547502247,1.4982513754108275,NA,NA,NA,NA,NA,NA
2001-06-05T10:00:00Z,2001-06-05T11:10:52Z,3.7494659110464297,4.799856310482858,4.054424226242533,3.021181867331133,4.894536804856487,1.8088963897650812,NA,NA,NA,NA,NA,NA
2001-06-05T10:30:00Z,2001-06-05T11:40:52Z,3.622282462008978,5.0618635045738785,3.8728727320682643,3.16932066188041,5.008729538034957,2.1849862807389115,NA,NA,NA,NA,NA,NA
2001-06-05T11:00:00Z,2001-06-05T12:10:52Z,3.5293407107893002,5.208385434051776,3.904711986643602,3.132153222387759,5.527847077943978,2.626521048332318,NA,NA,NA,NA,NA,NA
2001-06-05T11:30:00Z,2001-06-05T12:40:52Z,3.375864529498913,5.7143552496380146,3.817323394298525,3.0402965504987813,6.0850288622458235,3.0095917261455694,NA,NA,NA,NA,NA,NA
2001-06-05T12:00:00Z,2001-06-05T13:10:52Z,3.2639675527015397,6.488106522545927,3.559899633902174,3.047199074975988,6.783967142907147,3.349032486212437,NA,NA,NA,NA,NA,NA
2001-06-05T12:30:00Z,2001-06-05T13:40:52Z,3.1930383215075757,6.895913863211011,3.3532831946366817,2.974457086254658,7.819577102422237,3.8202355978733853,NA,NA,NA,NA,NA,NA
2001-06-05T13:00:00Z,2001-06-05T14:10:52Z,3.1850893559427353,7.184627024743816,3.1642799600298868,2.9813596107318645,8.84599914087699,4.289693512824477,NA,NA,NA,NA,NA,NA
2001-06-05T13:30:00Z,2001-06-05T14:40:52Z,3.1698028837026566,7.087186332726494,2.9488569184350455,2.94950180545245,9.596783547521643,4.468576175584651,NA,NA,NA,NA,NA,NA
2001-06-05T14:00:00Z,2001-06-05T15:10:52Z,3.3966541317454197,7.190401287974472,2.91837252575653,2.967554561777452,10.472261168556578,4.934543697116032,NA,NA,NA,NA,NA,NA
2001-06-05T14:30:00Z,2001-06-05T15:40:52Z,3.43762187734883,7.302277638068433,3.0105031347404876,2.8210086574921456,10.142152290460198,5.312378784799718,NA,NA,NA,NA,NA,NA
2001-06-05T15:00:00Z,2001-06-05T16:10:52Z,3.3501832561355815,7.10667447112996,3.0674073344070494,2.6431359113487485,9.377586002225039,5.416217989036112,NA,NA,NA,NA,NA,NA
2001-06-05T15:30:00Z,2001-06-05T16:40:52Z,3.1636882948066254,6.629575971697,3.0152451513793674,2.413759713336965,8.316381119756155,5.432797357779738,NA,NA,NA,NA,NA,NA
2001-06-05T16:00:00Z,2001-06-05T17:10:52Z,2.955792272341559,6.146703209033387,2.7801766122805938,2.128632356086206,7.31817912455815,5.175380843076072,NA,NA,NA,NA,NA,NA
2001-06-05T16:30:00Z,2001-06-05T17:40:52Z,2.6745211831241167,5.559893708217964,2.5295271613683576,1.870053169901626,6.497829029885234,4.815870320845868,NA,NA,NA,NA,NA,NA
2001-06-05T17:00:00Z,2001-06-05T18:10:52Z,2.3663459027641363,4.85832072569325,2.248393317777605,1.5960760444986617,5.6052881268811,4.2574073736921525,NA,NA,NA,NA,NA,NA
2001-06-05T17:30:00Z,2001-06-05T18:40:52Z,1.996413274554239,4.083125886977674,1.869031986667193,1.2748431745978999,4.733748186300595,3.6605500989216195,NA,NA,NA,NA,NA,NA
2001-06-05T18:00:00Z,2001-06-05T19:10:52Z,1.6069139618770414,3.357012285722673,1.497122395989306,0.9621057194383151,3.870739886704688,3.041005266922966,NA,NA,NA,NA,NA,NA
2001-06-05T18:30:00Z,2001-06-05T19:40:52Z,1.3134136948675361,2.7514364294076175,1.2010850715335022,0.7029955698324112,3.237429613617196,2.5322804260001286,NA,NA,NA,NA,NA,NA
2001-06-05T19:00:00Z,2001-06-05T20:10:52Z,1.089008282383185,2.2692854496478354,0.9653391014863174,0.5107868113132776,2.6933734308301185,2.130012584378468,NA,NA,NA,NA,NA,NA
2001-06-05T19:30:00Z,2001-06-05T20:40:52Z,0.9557102444497015,1.9083939977318312,0.8074976905064495,0.3769840291397371,2.2884486240995665,1.8385647338326228,NA,NA,NA,NA,NA,NA
2001-06-05T20:00:00Z,2001-06-05T21:10:52Z,0.800399686490505,1.6225679678143559,0.6394948153004096,0.2830035035654647,1.9222443418375772,1.608198768131715,NA,NA,NA,NA,NA,NA
2001-06-05T20:30:00Z,2001-06-05T21:40:52Z,0.6096245129343265,1.3786053463191368,0.49113743759830186,0.2139782587934001,1.6059173453317004,1.4109915399180593,NA,NA,NA,NA,NA,NA
2001-06-05T21:00:00Z,2001-06-05T22:10:52Z,0.46409729720878024,1.1707318700155183,0.3658127121421834,0.15716517271177774,1.3197792323097874,1.2574142294507875,NA,NA,NA,NA,NA,NA
2001-06-05T21:30:00Z,2001-06-05T22:40:52Z,0.33752530706093103,0.9931732756728443,0.27300467220981467,0.10619268426471468,1.1215826494368109,1.1143080992426477,NA,NA,NA,NA,NA,NA
2001-06-05T22:00:00Z,2001-06-05T23:10:52Z,0.24580647362046068,0.8502602607141064,0.20729387021390397,0.0700871716147117,0.924698626715311,0.9973799196823386,NA,NA,NA,NA,NA,NA
2001-06-05T22:30:00Z,2001-06-05T23:40:52Z,0.1767116190953063,0.7059036799477045,0.14564765390846193,0.05309634213235735,0.7770356096741862,0.9005215022853661,NA,NA,NA,NA,NA,NA
2001-06-05T23:00:00Z,2001-06-06T00:10:41Z,0.13818970905030872,0.5911401982384151,0.12193757071406115,0.0339816589647087,0.6608740362685013,0.808026076663032,NA,NA,NA,NA,NA,NA
2001-06-05T23:30:00Z,2001-06-06T00:40:41Z,0.10150217567412055,0.49369950622109404,0.096195194674426,0.021238536852942937,0.5532441038474147,0.7225114378801194,NA,NA,NA,NA,NA,NA
2001-06-06T00:00:00Z,2001-06-06T01:10:41Z,0.07154069008356691,0.4179123013187331,0.07925942096413974,0.012743122111765762,0.4620211733197864,0.6570665612605433,NA,NA,NA,NA,NA,NA
2001-06-06T00:30:00Z,2001-06-06T01:40:41Z,0.04524795783063206,0.3435686622240362,0.05825906156338476,0.008495414741177175,0.3891740849128313,0.5741697175424137,NA,NA,NA,NA,NA,NA
2001-06-06T01:00:00Z,2001-06-06T02:10:41Z,0.03118440336975993,0.26994680603317134,0.04064585690468704,0,0.32420235741473646,0.5218138162467528,NA,NA,NA,NA,NA,NA
2001-06-06T01:30:00Z,2001-06-06T02:40:41Z,0.029961485590553665,0.22663983180325076,0.029806961730103835,0,0.26054319006811816,0.46073193140181523,NA,NA,NA,NA,NA,NA
2001-06-06T02:00:00Z,2001-06-06T03:10:41Z,0.03424169781777561,0.17106254820818606,0.029806961730103835,0,0.2126347445392199,0.4144842185906482,NA,NA,NA,NA,NA,NA
2001-06-06T02:30:00Z,2001-06-06T03:40:41Z,0.025681273363331713,0.13064270559359356,0.029806961730103835,0,0.1739142200706582,0.36474611235977045,NA,NA,NA,NA,NA,NA
2001-06-06T03:00:00Z,2001-06-06T04:10:41Z,0.022012520025712894,0.07650898780619293,0.012871188019817566,0,0.1279746147689749,0.32111619461338636,NA,NA,NA,NA,NA,NA
2001-06-06T03:30:00Z,2001-06-06T04:40:41Z,0.009783342233650174,0.05052480326824061,0.006774309484114509,0,0.07481592863416994,0.2722506867374363,NA,NA,NA,NA,NA,NA
2001-06-06T04:00:00Z,2001-06-06T05:10:41Z,0,0.03753271099926445,0.0033871547420572545,0,0.03872052446856164,0.2085510068277156,NA,NA,NA,NA,NA,NA
2001-06-06T04:30:00Z,2001-06-06T05:40:41Z,0,0.03175844776860839,0,0,0.007219080833121663,0.13525274501379045,NA,NA,NA,NA,NA,NA
2001-06-06T05:00:00Z,2001-06-06T06:10:41Z,0,0.04402875713375254,0,0,0,0.04101212268160098,NA,NA,NA,NA,NA,NA
2001-06-06T05:30:00Z,2001-06-06T06:40:41Z,0.06298026562912301,0.12486844236293752,0.04742016638880155,0,0.001312560151476666,0,NA,NA,NA,NA,NA,NA
2001-06-06T06:00:00Z,2001-06-06T07:10:41Z,0.2641502403085547,0.37460532708881256,0.2262619367694246,0.01699082948235435,0.08991037037615161,0,NA,NA,NA,NA,NA,NA
2001-06-06T06:30:00Z,2001-06-06T07:40:41Z,0.6151276429407547,0.9260474656164672,0.48233083526895304,0.1476078311279534,0.39114292514004645,0,NA,NA,NA,NA,NA,NA
2001-06-06T07:00:00Z,2001-06-06T08:10:41Z,1.0938999535000102,1.6146283558722039,0.8589824425857195,0.44069963969856596,0.9233860665638344,0,NA,NA,NA,NA,NA,NA
2001-06-06T07:30:00Z,2001-06-06T08:40:41Z,1.6625567208309266,2.4295212542985416,1.2071819500692056,0.8596297791228654,1.6256057476038503,0.056718893070299224,NA,NA,NA,NA,NA,NA
2001-06-06T08:00:00Z,2001-06-06T09:10:41Z,2.1877999070000205,3.131816019727086,1.7484492778499545,1.3290014435729043,2.3704836335668586,0.17277447427568068,NA,NA,NA,NA,NA,NA
2001-06-06T08:30:00Z,2001-06-06T09:40:41Z,2.6885847375849887,3.676762112120253,2.373718043233724,1.8307618767236813,3.359497707704526,0.39965004655687764,NA,NA,NA,NA,NA,NA
2001-06-06T09:00:00Z,2001-06-06T10:10:41Z,3.1661341303650374,4.078073406650851,2.9678249849905667,2.3176553340773984,4.378700665326156,0.7338552164941792,NA,NA,NA,NA,NA,NA
2001-06-06T09:30:00Z,2001-06-06T10:40:41Z,3.4015458028622447,4.239752777109219,3.3966387753350142,2.7238423513899317,4.886005163871888,1.1099451074680096,NA,NA,NA,NA,NA,NA
2001-06-06T10:00:00Z,2001-06-06T11:10:41Z,3.4914302596339057,4.442573773086014,3.7970004658461822,3.0318011357576045,5.076982665911744,1.4703282280531413,NA,NA,NA,NA,NA,NA
2001-06-06T10:30:00Z,2001-06-06T11:40:41Z,3.501213601867556,4.701693835561705,3.887098781984905,3.3009995903686566,5.2751792487847196,1.8324565453481285,NA,NA,NA,NA,NA,NA
2001-06-06T11:00:00Z,2001-06-06T12:10:41Z,3.4938760951923187,4.941325759633933,4.030714143048131,3.410378055161312,5.416279465068461,2.1649165185755748,NA,NA,NA,NA,NA,NA
2001-06-06T11:30:00Z,2001-06-06T12:40:41Z,3.477978164062637,5.378004416452296,4.122167321083679,3.4156876893745483,5.7477009033163196,2.4275686234088063,NA,NA,NA,NA,NA,NA
2001-06-06T12:00:00Z,2001-06-06T13:10:41Z,3.477978164062637,6.076690267361682,4.017165524079903,3.4740936657201416,6.256317962013527,2.658807187464642,NA,NA,NA,NA,NA,NA
2001-06-06T12:30:00Z,2001-06-06T13:40:41Z,3.37892182394693,6.287450875280629,3.796323034897771,3.4310856285929314,6.789217383513053,2.9214592922978744,NA,NA,NA,NA,NA,NA
2001-06-06T13:00:00Z,2001-06-06T14:10:41Z,3.355074927252407,6.490993654161255,3.65135281193772,3.3732106156686625,7.4979998653104545,3.248683675395754,NA,NA,NA,NA,NA,NA
2001-06-06T13:30:00Z,2001-06-06T14:40:41Z,3.3245019827722504,6.481610476411438,3.4115422562000663,3.2771062364090953,8.045337448476223,3.4502538953840483,NA,NA,NA,NA,NA,NA
2001-06-06T14:00:00Z,2001-06-06T15:10:41Z,3.4119406039854985,6.508316443853223,3.322121371009755,3.2197621869061495,8.599894112475114,3.7757330817720733,NA,NA,NA,NA,NA,NA
2001-06-06T14:30:00Z,2001-06-06T15:40:41Z,3.4363989595696247,6.496767917391911,3.3282182495454578,3.0928619292098154,8.319662520134846,4.035767391540522,NA,NA,NA,NA,NA,NA
2001-06-06T15:00:00Z,2001-06-06T16:10:41Z,3.2627446349223335,6.037713990554754,3.290282116434417,2.95534240308701,7.90883119272265,4.10819305499952,NA,NA,NA,NA,NA,NA
2001-06-06T15:30:00Z,2001-06-06T16:40:41Z,3.1086569947423435,5.609696728582374,3.190022336069522,2.7742838764156716,7.27945860008959,4.131753210582566,NA,NA,NA,NA,NA,NA
2001-06-06T16:00:00Z,2001-06-06T17:10:41Z,2.9325568345366397,5.1232150513995975,2.966470123093744,2.459422567570792,6.529330473520672,3.9485075560477543,NA,NA,NA,NA,NA,NA
2001-06-06T16:30:00Z,2001-06-06T17:40:41Z,2.7552337565517306,4.739948329464801,2.7341113077886154,2.1870383324317992,5.899301600811875,3.7582811146735198,NA,NA,NA,NA,NA,NA
2001-06-06T17:00:00Z,2001-06-06T18:10:41Z,2.473351208444685,4.191393322552476,2.464493790320858,1.8689912430589786,5.149829754318698,3.3891720105391108,NA,NA,NA,NA,NA,NA
2001-06-06T17:30:00Z,2001-06-06T18:40:41Z,2.240996830395493,3.7482186195996223,2.207747460872918,1.6470485329457247,4.536864163579095,3.003483537661076,NA,NA,NA,NA,NA,NA
2001-06-06T18:00:00Z,2001-06-06T19:10:41Z,1.9358788444835284,3.1679051649186865,1.902226103139354,1.3422755291059936,3.917992052157847,2.5698021552620185,NA,NA,NA,NA,NA,NA
2001-06-06T18:30:00Z,2001-06-06T19:40:41Z,1.6619452619413233,2.633785816083,1.640737757052534,1.0624578060684706,3.3693419088406014,2.1387385679277444,NA,NA,NA,NA,NA,NA
2001-06-06T19:00:00Z,2001-06-06T20:10:41Z,1.4130814938728473,2.1826715011879947,1.3833139966561827,0.8283029372647746,2.790502882039392,1.7757376522778296,NA,NA,NA,NA,NA,NA
2001-06-06T19:30:00Z,2001-06-06T20:40:41Z,1.1422052057786578,1.7784730750420696,1.116406202982071,0.6488373008574068,2.3363570696284652,1.4677104329883583,NA,NA,NA,NA,NA,NA
2001-06-06T20:00:00Z,2001-06-06T21:10:41Z,0.8939528965997846,1.4594450315483218,0.8813376638832976,0.5160964455265133,1.9432453042612037,1.2225102952536802,NA,NA,NA,NA,NA,NA
2001-06-06T20:30:00Z,2001-06-06T21:40:41Z,0.6719933196738463,1.1808368306691663,0.6760760865146279,0.3918510049367972,1.610511305861869,1.0418824357836505,NA,NA,NA,NA,NA,NA
2001-06-06T21:00:00Z,2001-06-06T22:10:41Z,0.5136254672666342,0.9707980056540516,0.5209443993284057,0.30052529646914256,1.3453741552635823,0.8813243384769573,NA,NA,NA,NA,NA,NA
