TIMESTAMP,solar_TIMESTAMP,GBR_GUI_ST2_Psy_Js_1,GBR_GUI_ST2_Psy_Js_2,GBR_GUI_ST2_Psy_Js_3,GBR_GUI_ST2_Psy_Js_4,GBR_GUI_ST2_Psy_Js_5,GBR_GUI_ST2_Psy_Js_6,GBR_GUI_ST2_Psy_Js_7,GBR_GUI_ST2_Psy_Js_8,GBR_GUI_ST2_Psy_Js_9
2003-06-19T13:45:00Z,2003-06-19T13:23:57Z,8268.418136471544,4941.089527449492,3933.2799878690407,6256.527911223097,2502.2145143260177,167.03182613600796,116.67737479083075,191.33971516324448,82.70421125423712
2003-06-19T14:00:00Z,2003-06-19T13:38:57Z,9459.653748309896,5671.072276672455,5185.918562243137,7758.610241397156,3295.133005112118,230.16349556161944,162.43800053636167,206.93721633562475,119.44772705814624
2003-06-19T14:15:00Z,2003-06-19T13:53:57Z,8899.791822257403,5481.371639672592,4212.741787400498,6559.686813869819,3046.7818339784403,192.45116880971415,129.25958192887856,163.38998618781795,103.97208009032366
2003-06-19T14:30:00Z,2003-06-19T14:08:57Z,7365.63230039409,4788.721997048811,3011.5175660257173,5390.509879709515,2441.3745388024086,129.16014465061718,98.85543329121722,96.81642262898218,79.85294346783047
2003-06-19T14:45:00Z,2003-06-19T14:23:57Z,7227.835762784506,4397.572942755061,3112.4198731526594,5345.6683972671735,2393.158601114111,109.28320449596181,81.68842493683114,74.56096223897701,60.828394216599406
2003-06-19T15:00:00Z,2003-06-19T14:38:57Z,7525.292776474418,4203.519903146343,3584.7210283917047,5728.948458698977,2300.2366024283833,113.88384378754151,90.43339289884231,98.53854777495599,65.22626866421487
2003-06-19T15:15:00Z,2003-06-19T14:53:57Z,8450.455561059298,4426.040188262381,4880.809577143599,7057.696128606738,2712.060612792782,185.52226563265867,154.67437026978442,173.69082002101123,103.14522496471967
2003-06-19T15:30:00Z,2003-06-19T15:08:57Z,9059.111852370215,5072.5682531072835,5642.293958288644,8471.873131404256,3096.30141354747,293.97449668594845,207.10163788455276,259.1212994095323,155.16554668161643
2003-06-19T15:45:00Z,2003-06-19T15:23:57Z,10035.35329926105,5720.0791515138435,6642.502968324648,9579.029765271094,3891.995074965099,365.6892080084821,207.51953344435728,283.4272285921302,200.59442210932025
2003-06-19T16:00:00Z,2003-06-19T15:38:57Z,10014.220668635982,6467.601447891188,6519.8691903986155,9761.247119405034,4094.8173737183256,329.62810778801685,187.4123000052104,236.71074976769228,184.82406707702356
2003-06-19T16:15:00Z,2003-06-19T15:53:57Z,8980.681997119616,6113.648152726782,5179.385026994227,8283.125483861744,3525.91720938593,233.6552146649538,138.71092351066181,157.76834407956605,132.65820572527875
2003-06-19T16:30:00Z,2003-06-19T16:08:57Z,8427.694365959711,5949.010250053135,4838.716252254805,8040.398964549984,3153.3221915566796,195.02124470917929,106.11140642337165,114.84928736179216,95.52851829981299
2003-06-19T16:45:00Z,2003-06-19T16:23:57Z,8410.060086312595,5678.325177786153,5011.699789688469,7514.750813304996,3011.0266610228978,190.2485284942207,103.28604022791657,106.45501695474489,83.47366228668311
2003-06-19T17:00:00Z,2003-06-19T16:38:57Z,6787.47188316901,4605.720025651528,3627.4986076028667,5432.288997786109,2486.847469200662,143.50526363175538,70.72453294399048,84.49857326390617,58.71166599100906
2003-06-19T17:15:00Z,2003-06-19T16:53:57Z,7047.23350349602,4469.406065452974,3750.1932639663837,5549.070866392434,2459.1280998681764,149.60038246072483,63.627266163964904,106.81453442628771,54.40472440971432
2003-06-19T17:30:00Z,2003-06-19T17:08:57Z,7017.417981548003,4231.538853967335,3582.016318535958,5739.132379161641,2528.0831496782794,152.31820944204367,59.892628523361985,120.011514257103,54.22700969000019
2003-06-19T17:45:00Z,2003-06-19T17:23:57Z,6884.291115801955,4123.284720232071,3434.9910781258677,5500.425328853973,2452.9507804494815,152.98270626451492,65.44395628388277,117.22295458700079,55.116216140696444
2003-06-19T18:00:00Z,2003-06-19T17:38:57Z,6853.180552979746,4279.181516072033,3361.419284348649,5606.464793650259,2369.6171787764088,161.9024640920975,82.11975551636951,117.70593324159557,66.72591184986267
2003-06-19T18:15:00Z,2003-06-19T17:53:57Z,5876.29451069684,3860.2913269071814,2587.107361222692,4746.670662915024,2054.553717117495,130.2473001017768,62.88545011731613,74.71352562902541,50.65706499466229
2003-06-19T18:30:00Z,2003-06-19T18:08:57Z,5183.370020315305,3461.7041036399673,1951.2701626227465,4065.0408833785473,1605.4639086421446,91.5535034923661,42.90475974422796,38.00260338391043,35.714557674583055
2003-06-19T18:45:00Z,2003-06-19T18:23:57Z,4268.981263881225,2768.042463696198,1513.5824732179874,3080.571112661379,1360.5418605828672,69.21205313295543,34.81115659226973,22.324718264901776,26.769755999722932
2003-06-19T19:00:00Z,2003-06-19T18:38:57Z,3824.8595658043696,2957.1328387875737,1009.7405490809701,2550.614786057079,1039.0349837455071,54.22923563387136,20.879722665121143,12.561502178943023,17.23032873134963
2003-06-19T19:15:00Z,2003-06-19T18:53:57Z,3240.9298086825347,2261.6898119774933,758.1476357583834,2109.48798791154,871.2505331967209,46.227033565110226,16.91080742780424,7.246098245475533,11.417924184077508
2003-06-19T19:30:00Z,2003-06-19T19:08:57Z,2841.515982523483,2114.5509269042054,498.26110989459,1627.591859395984,706.6692839029694,38.508442016197506,13.505122953497443,3.676957467858129,8.70204233647576
2003-06-19T19:45:00Z,2003-06-19T19:23:57Z,2324.717578966393,1803.9315297492237,334.1682155939303,1214.4245156447905,532.31324228194,31.83385120565844,19.016952122015905,2.8584891593282378,5.274160894755046
2003-06-19T20:00:00Z,2003-06-19T19:38:57Z,2004.3068434353531,1392.2723951011706,168.49798486368965,1029.841940606368,420.120871147655,28.601917933413272,27.578875288081637,1.3678717449735551,5.719474618936915
2003-06-19T20:15:00Z,2003-06-19T19:53:57Z,1896.624791697999,1259.4849455500544,146.69400862414358,1030.410770400307,365.9521461036889,24.6135337528306,28.696882774559846,0.2906653346964176,8.551998425468073
2003-06-19T20:30:00Z,2003-06-19T20:08:57Z,1781.751606332655,1237.5950265067895,166.4847597671946,938.9694692745527,400.0832938884213,23.552968566642146,18.341626403963282,0.02480363903257594,5.056823186843506
2003-06-19T20:45:00Z,2003-06-19T20:23:57Z,1522.4504225060023,1189.727102686843,60.770713774030675,795.7884758352362,294.73154575500854,22.213752794885135,15.225079930193948,0,5.26968877364142
2003-06-19T21:00:00Z,2003-06-19T20:38:57Z,1496.085505562511,1208.9292051312596,27.962800701588854,665.9781930318089,261.05492548285076,19.65691992857213,12.371327405774789,1.6207553446980767,4.969319269608417
2003-06-19T21:15:00Z,2003-06-19T20:53:57Z,1279.0397664618663,1059.7438573282066,8.927245144866871,439.35708888531707,211.24855138634922,14.146023942179367,3.7081777190847185,3.2611396927462972,1.182184260706914
2003-06-19T21:30:00Z,2003-06-19T21:08:57Z,1232.3826038129616,914.304354422563,40.25160070160931,291.83199134470203,208.17820634078032,13.505251122323124,0,5.84216425082937,0
2003-06-19T21:45:00Z,2003-06-19T21:23:57Z,1096.301036638346,848.8291716391019,1.594982061070129,262.14190111356197,207.7339055402301,10.628669869588492,0,5.824112922999929,0
2003-06-19T22:00:00Z,2003-06-19T21:38:57Z,1184.2181464430655,768.3241741524464,32.631771672314514,303.65641825590717,243.68417658238013,14.372267024207053,4.249769688852268,3.5029088121090055,3.464529925708171
2003-06-19T22:15:00Z,2003-06-19T21:53:57Z,1140.762852048552,688.1010272089541,62.15185733688524,430.8638031858919,198.80258788040814,16.572730646333408,8.888381132971903,3.968391342867037,5.787384782898292
2003-06-19T22:30:00Z,2003-06-19T22:08:57Z,964.6576470920334,869.3734214615793,70.52407481380638,398.24044481353286,200.03490561925122,16.8130924470154,6.072840573919615,5.9014003224340055,5.408638237776817
2003-06-19T22:45:00Z,2003-06-19T22:23:57Z,927.3278000668541,687.6316659387511,35.01200318794285,419.79715958129145,143.73984915520225,14.747324783463611,7.560420042606371,5.002294339504977,5.836377411627051
2003-06-19T23:00:00Z,2003-06-19T22:38:57Z,770.2042208066895,773.5657486031058,87.72741714860298,380.09149078379573,175.34450985975542,14.603261529048082,5.853117687927728,4.525877382510892,4.36592307289383
2003-06-19T23:15:00Z,2003-06-19T22:53:57Z,635.1230821059185,586.702932747186,28.046022377356135,310.6991731133967,109.69609612625895,10.472479162195869,2.234633655589753,3.5362270806650735,3.0382593672789446
2003-06-19T23:30:00Z,2003-06-19T23:08:57Z,561.8116294071334,575.2274663487265,27.063597985763177,235.62962243279875,85.39222985044408,12.996210103374704,1.1735499312497715,3.791477645547617,3.4627591416237418
2003-06-19T23:45:00Z,2003-06-19T23:23:57Z,409.20631031487795,442.44576959126164,51.45779943726463,302.03245122404047,95.1205801112334,13.317996920195853,5.873695143662677,1.6175643897011467,5.103239363959944
2003-06-20T00:00:00Z,2003-06-19T23:38:57Z,904.3874838343171,753.7788886627532,519.5773322334019,697.7782482190231,298.4514968577661,21.095209123284466,3.4731978586582417,13.66442410239755,2.6870266135406258
2003-06-20T00:15:00Z,2003-06-19T23:53:57Z,708.9123968303114,758.5812302727549,455.7182079338939,560.6054534318387,234.18830636774845,17.79088811824576,2.133477506278968,13.743883285522763,1.2701018836085147
2003-06-20T00:30:00Z,2003-06-20T00:08:45Z,638.9748657605865,780.4838588967157,474.0002467537627,584.6522945673659,214.27545751117418,16.056261319163013,2.984922351204327,12.50215252314361,3.3852374787803368
2003-06-20T00:45:00Z,2003-06-20T00:23:45Z,539.891650608274,501.4630803258376,409.7112099809768,568.6820685914355,181.39595909033497,13.433487948268514,2.17935521046392,11.160770270058652,1.3794678098398279
2003-06-20T01:00:00Z,2003-06-20T00:38:45Z,486.5016633357578,505.51007461715994,416.80256855036424,512.8147506394738,155.1788734215713,11.228339530619438,1.7181470779570402,9.457655424340528,1.8393495262715898
2003-06-20T01:15:00Z,2003-06-20T00:53:45Z,374.86915053492976,512.0012817670378,365.1437462709597,526.8336925052939,130.16246772574272,8.999023987556928,0.9364495160777166,8.007698249653894,2.081439499488673
2003-06-20T01:30:00Z,2003-06-20T01:08:45Z,376.22999634472455,390.80221385645643,263.94040955010377,462.32004393554644,105.31433213082815,9.390863901725604,1.472648723501617,8.064800380564504,2.461471829183795
2003-06-20T01:45:00Z,2003-06-20T01:23:45Z,313.5599229344149,384.4120566028934,255.7862826312189,400.3986440310355,83.48306873176442,6.87939436361708,0.8030512177226176,9.53691407169844,1.9232355642182646
2003-06-20T02:00:00Z,2003-06-20T01:38:45Z,303.91492283844843,384.84776235666055,316.3136497534929,394.2898570905464,86.69960627575551,7.18836173190109,0.3479001017543267,7.306234334697031,2.7517585855817077
2003-06-20T02:15:00Z,2003-06-20T01:53:45Z,216.40417149983642,374.4960024360046,252.47039876338727,400.40022612770974,80.04928424962779,6.7420621512808525,0.31628494791030054,9.445479058881414,2.247338937716498
2003-06-20T02:30:00Z,2003-06-20T02:08:45Z,233.9660385637905,381.3787685973701,256.19057545425096,360.3072130553414,77.6668251163984,7.1223703807727015,0.8899135052212612,5.925315826216187,0.855461097370834
2003-06-20T02:45:00Z,2003-06-20T02:23:45Z,231.71603873510216,257.73842460052794,209.25101644839404,312.76445746743275,60.117552421329975,5.260864998149217,0.13053024801114138,3.4970110519875512,1.0817070214928948
2003-06-20T03:00:00Z,2003-06-20T02:38:45Z,128.60503577782802,141.98384149259587,116.86896205661307,215.5260695415721,39.7891192329727,3.542889969268802,0.040823240877720456,2.880822079312245,0.16143522552533332
2003-06-20T03:15:00Z,2003-06-20T02:53:45Z,142.81719590061223,243.93527023215037,103.46573091122093,173.98886914970288,55.99536222123614,2.830744406151257,0,0,0
2003-06-20T03:30:00Z,2003-06-20T03:08:45Z,87.17803581733456,128.03435988156036,64.73821356874934,70.33894134633223,38.20779956332929,1.3217255835176471,4.256226037295472,0.005351450375003847,0.09272436958444132
2003-06-20T03:45:00Z,2003-06-20T03:23:45Z,81.17954414451701,118.84612869521358,29.889274909013988,61.21890483468718,20.924779196581138,1.5713519566952283,3.7156578525688135,0.18476885428933212,1.9869298797849688
2003-06-20T04:00:00Z,2003-06-20T03:38:45Z,47.31505365361504,22.21087967304773,29.524220140031392,49.01317624588604,2.9091951230675996,0.2189940578363205,3.3564076828316987,1.073021739910971,2.4079849491846397
2003-06-20T04:15:00Z,2003-06-20T03:53:45Z,21.33006677220945,25.31909452264443,1.5807202859161407,26.17775429680043,2.572966508326989,0.41265588852983737,2.373987845880745,0.6043725390418695,2.024861475639473
2003-06-20T04:30:00Z,2003-06-20T04:08:45Z,13.4014441824509,0,0,0,0,0.3952088929978063,1.5369913168014702,0.1171355807825443,1.8072854319142688
2003-06-20T04:45:00Z,2003-06-20T04:23:45Z,0,17.86758332146939,20.27008274245386,0,2.861337432367141,0,0.5822573345593981,0.13025194369710372,1.2073336205927248
2003-06-20T05:00:00Z,2003-06-20T04:38:45Z,0,13.993921176751453,99.68087853691594,37.818189687878615,17.987460074144966,0,0.954605576379409,4.128183849075035,2.704717527958386
2003-06-20T05:15:00Z,2003-06-20T04:53:45Z,52.436010110417556,18.565123945530306,243.65494192152605,102.50531419540835,37.0293119356877,3.1431138405933408,0.11760599212406514,12.035653319454543,3.880950912058033
2003-06-20T05:30:00Z,2003-06-20T05:08:45Z,180.4317129025748,23.916872493017173,480.55853703376727,286.5664670791403,109.09478051275204,10.242893904152282,2.826450117715523,26.655886197824202,6.20199555149612
2003-06-20T05:45:00Z,2003-06-20T05:23:45Z,282.8237458256538,120.06610814884904,486.0911750490217,328.6777086413298,157.07741434847344,13.022858748065474,3.9622943908406434,35.98023852542867,7.585478035693007
2003-06-20T06:00:00Z,2003-06-20T05:38:45Z,327.5829421347965,236.01665333519279,504.77005170104957,256.3157389485073,218.26731727423896,9.28922075745662,4.054477304433025,23.867005192416713,7.330715333781108
2003-06-20T06:15:00Z,2003-06-20T05:53:45Z,367.43147655757514,116.66402559180207,445.7949643460158,299.85888639750345,196.95278722176948,5.1814041520819485,2.5800728712638845,14.87977673452107,7.691470232685293
2003-06-20T06:30:00Z,2003-06-20T06:08:45Z,692.8316643798488,206.20445627165145,735.5528454543012,497.40358115984657,338.74787807790176,2.4690433985801397,2.1580211087347414,21.950238672325455,6.319462805225248
2003-06-20T06:45:00Z,2003-06-20T06:23:45Z,1309.5857062077614,346.747041174162,1168.972541828531,892.8913284971784,368.3193162365487,9.288596466239657,3.7483080161024356,29.260355145192396,9.828618476668474
2003-06-20T07:00:00Z,2003-06-20T06:38:45Z,1693.0497784944528,623.2833097484192,1333.2498442683113,986.6544086213671,510.09436089351516,23.287718594144074,8.376665073783464,54.56580404680214,11.952856395157262
2003-06-20T07:15:00Z,2003-06-20T06:53:45Z,2164.880966374764,756.8279055934635,1495.0728065113242,1183.1137675140083,664.1082636016865,42.255801054321246,18.518468596731747,85.72599907250313,23.247024957466795
2003-06-20T07:30:00Z,2003-06-20T07:08:45Z,2819.064274382498,1073.6873737701997,1653.181974018385,1475.1641925325293,816.4924785762967,32.96766049220787,18.810153576665847,74.9239452239118,28.74632734855511
2003-06-20T07:45:00Z,2003-06-20T07:23:45Z,3308.372494096619,1207.3510182489006,1717.6913763517414,1556.1292759449302,937.409873253134,21.085925195708786,12.929949869765187,48.28040166887491,18.940204169716726
2003-06-20T08:00:00Z,2003-06-20T07:38:45Z,3024.4479793476917,1194.4246701718125,1469.960510006781,1232.8614850442116,772.7881559419423,12.854073777973461,6.982023901706413,30.285540441037888,9.453983720124532
2003-06-20T08:15:00Z,2003-06-20T07:53:45Z,2739.013097019676,1202.8544152297707,1174.7612895129362,1035.4785833307437,616.3577420809147,10.720982784622665,4.463582147182844,25.423623333138625,6.350735069460156
2003-06-20T08:30:00Z,2003-06-20T08:08:45Z,2906.990786454726,1374.5230707354444,1409.870469277132,1087.3942045077376,694.5780811053539,19.515635027003757,3.1236870880740324,31.20507245344092,4.458243878968648
2003-06-20T08:45:00Z,2003-06-20T08:23:45Z,3783.4653185236034,1550.5782733696688,1804.5523060030348,1439.6212552564964,813.6551899014066,19.081999224212197,8.242772137776795,45.12337327171389,9.043250363978176
2003-06-20T09:00:00Z,2003-06-20T08:38:45Z,4593.558059684411,2056.5751214135016,2144.2234736319137,1875.941191985033,1035.327172936624,22.070919298703153,12.384257235858948,74.60930212688004,15.441618649237961
2003-06-20T09:15:00Z,2003-06-20T08:53:45Z,4991.150819314635,2265.708289236797,2277.570189660153,1959.5167210986733,1183.003625827362,39.24113155434333,25.23409675343954,113.94107760680977,29.022556339836434
2003-06-20T09:30:00Z,2003-06-20T09:08:45Z,5239.016548708519,2649.6789521152473,2353.6249587796588,2183.1775926904984,1415.0585404793173,66.44156505394514,36.74411149776645,124.02356560705185,37.033233851030865
2003-06-20T09:45:00Z,2003-06-20T09:23:45Z,5607.402988858073,2816.8569546545054,2531.8699030414323,2459.805356909357,1513.7633729297704,63.24685361412984,30.82182907062885,92.22408125816628,34.77442393560167
2003-06-20T10:00:00Z,2003-06-20T09:38:45Z,6012.863593964372,2980.3689787926605,2794.7663833859433,2777.2349645181694,1505.219399978974,45.55054559258837,28.96007390947366,74.13075873311308,31.861544348783273
2003-06-20T10:15:00Z,2003-06-20T09:53:45Z,5836.289475083694,2992.1562333864567,2706.2984551445384,2632.7542247681836,1366.3637083949027,35.58016697931888,23.685291282598705,73.60624207807172,27.461753494088676
2003-06-20T10:30:00Z,2003-06-20T10:08:45Z,5519.419548089013,2963.2778508726656,2672.8680856078645,2618.5120611486996,1400.8192474431198,40.97663099449822,28.299093992192326,96.55621525613635,27.671459247662973
2003-06-20T10:45:00Z,2003-06-20T10:23:45Z,6025.19281979017,3193.7231311230203,3092.5348683729585,2880.1262745813665,1649.5925467655063,74.97998182220412,44.610356377164116,119.21343033817175,38.83171263529689
2003-06-20T11:00:00Z,2003-06-20T10:38:45Z,6425.673342543813,3420.957256818194,3572.2513195855126,3586.274344445744,1760.3831613482034,101.1642079883619,70.01002178308615,138.54869614584604,66.98916345012059
2003-06-20T11:15:00Z,2003-06-20T10:53:45Z,7374.170690593046,3953.9980224146075,4174.906137518264,4324.325940145877,2039.5500896570225,93.11563489685871,75.74409113609707,142.64787201602488,73.7325540868098
2003-06-20T11:30:00Z,2003-06-20T11:08:45Z,7636.350108424258,4088.9579016844755,4308.071697336942,4481.740718911206,2238.3753953843343,88.67904844357014,76.78259981076144,141.65778205890823,74.73680894205168
2003-06-20T11:45:00Z,2003-06-20T11:23:45Z,8211.553210807197,4474.16046273429,4940.507492643233,5338.94556245728,2331.5161711399614,125.17458227036497,102.08592485531847,170.69203656032397,98.49823953534124
2003-06-20T12:00:00Z,2003-06-20T11:38:45Z,8946.644844131924,4957.994568079776,5739.147868116235,6715.795762051114,2615.313651946587,178.39388930817114,128.60090474145136,193.74387326075882,120.41609755777488
2003-06-20T12:15:00Z,2003-06-20T11:53:45Z,10037.53651762419,5516.257368383531,7099.156193921827,7893.167022076767,3156.4289347815866,221.68332132160165,169.79403574204812,226.25975429218585,160.0037242738134
2003-06-20T12:30:00Z,2003-06-20T12:08:45Z,11172.177022025538,6273.795743683044,8350.248511752816,9306.211354767041,3518.23146369351,263.93218649927945,208.53676922017905,265.60855003056434,203.13333920913456
2003-06-20T12:45:00Z,2003-06-20T12:23:45Z,11782.38120504798,6950.829695567606,8323.35877586038,9777.180352644993,3908.27962885608,267.88957942180184,193.49082727825456,271.48558452575026,185.33380384994854
2003-06-20T13:00:00Z,2003-06-20T12:38:45Z,12087.67109949614,7674.526714793048,8711.92365606263,10719.683043004366,4209.099615352887,306.9286404978199,198.61135564044048,296.01871156455326,189.68614831675586
2003-06-20T13:15:00Z,2003-06-20T12:53:45Z,12237.273489748897,8233.681435820741,8439.23570703641,10651.246620799742,4256.355951160163,291.0342429597286,187.01956813551593,270.7777101823691,172.98129240264805
2003-06-20T13:30:00Z,2003-06-20T13:08:45Z,12047.369764200725,8459.387665364253,7960.681736727953,10490.639836979763,4063.663461146053,271.9984069098049,178.73295439577493,260.54089711191295,158.4665916725797
2003-06-20T13:45:00Z,2003-06-20T13:23:45Z,11805.453861242044,8531.534280311265,7827.242880853116,9868.900354877933,4034.344596040959,241.82261048700775,150.62268422053333,255.97431828609965,139.6523543531154
2003-06-20T14:00:00Z,2003-06-20T13:38:45Z,11620.050761177277,8481.250837298812,7422.218620604112,10135.463297456501,3874.411433838227,231.89734179478262,144.6167641350141,238.56298271166813,122.51699595277498
2003-06-20T14:15:00Z,2003-06-20T13:53:45Z,11241.39793574775,8353.801687647003,6802.390061593711,9312.717947786668,3627.7575456863315,225.17205699874813,123.49217299606615,226.08779590066877,104.42778057524156
2003-06-20T14:30:00Z,2003-06-20T14:08:45Z,10692.97736680274,7908.833010124159,6010.2533973163745,8568.913380597514,3494.888657985635,197.06341768756684,98.52611471023316,221.49830149975452,88.85029823566946
2003-06-20T14:45:00Z,2003-06-20T14:23:45Z,11101.587076318368,7877.507332262059,6703.691540200532,9276.344390327453,3480.684038728539,222.39656130916603,144.7061321891417,238.3597241884466,116.52581796362526
2003-06-20T15:00:00Z,2003-06-20T14:38:45Z,11616.577793602062,8058.092274095093,7289.76716073072,10568.320184601258,3654.4150639079894,253.49186928828053,165.8674138842356,303.9624081007746,142.19663132888425
2003-06-20T15:15:00Z,2003-06-20T14:53:45Z,12531.255762416318,8825.206657765195,8100.8795934758145,11753.12865357381,4060.139844192334,325.9585331486594,207.17524358172417,308.9316189656513,172.61051478577315
2003-06-20T15:30:00Z,2003-06-20T15:08:45Z,11640.9487620738,8765.40446564199,7060.9006372927715,10544.791661098705,3892.451901454825,304.5024305128563,187.58980001701516,304.6090994182193,154.86438784673578
2003-06-20T15:45:00Z,2003-06-20T15:23:45Z,11672.790139103752,8655.345361181,7589.691728241499,11605.372432518421,3904.2720282756613,312.28600671594137,215.43530989781203,341.21939595962806,176.78346019526418
2003-06-20T16:00:00Z,2003-06-20T15:38:45Z,12489.573654207545,8708.142266397257,8790.14251547543,13412.232823416167,4280.4859514604605,354.64254208707587,243.85160739674313,332.8366218648477,202.8755261919152
2003-06-20T16:15:00Z,2003-06-20T15:53:45Z,12751.65790599224,9046.374309498016,9276.249890683519,14422.403480832947,4567.82928382796,406.58920363516114,269.7856198225625,382.2448804999249,229.14607435894902
2003-06-20T16:30:00Z,2003-06-20T16:08:45Z,13153.717944887416,9520.023539944525,9998.568455775308,15688.317230301613,4847.009336162188,488.84032210359834,313.20588313181173,416.14224514545344,272.81138980484934
2003-06-20T16:45:00Z,2003-06-20T16:23:45Z,13502.041815564313,10013.267755925313,10672.737541651248,17153.49759412829,5248.26774853596,542.5400551997441,315.3868390803159,432.85941299803795,290.9750628682112
2003-06-20T17:00:00Z,2003-06-20T16:38:45Z,13579.805739988771,10933.584685877646,11061.327954753337,17435.321846393294,5471.281767247982,559.6558659742717,288.19561349200495,450.49143905662953,288.7061530628968
2003-06-20T17:15:00Z,2003-06-20T16:53:45Z,13683.481843159394,11252.321017754644,11268.058668247382,17570.11827400627,5886.782179758591,540.909575038005,288.25914056762093,421.5560703596293,278.8534696215814
2003-06-20T17:30:00Z,2003-06-20T17:08:45Z,12993.53830812311,11077.632575518617,10197.431545565965,16508.378684932613,5442.140171711597,470.41673044330037,262.2731775038807,377.615312202384,248.16821000120373
2003-06-20T17:45:00Z,2003-06-20T17:23:45Z,12091.302696245433,10465.261800271612,9026.955136740089,14515.028578860829,4984.953946372186,384.98492836864426,192.05004240442528,292.8439377232278,179.4687677376833
2003-06-20T18:00:00Z,2003-06-20T17:38:45Z,10824.702602905088,9830.815288270518,7423.8959836573595,12054.399057796576,4292.379686569391,287.33087434552834,139.77717704989595,238.3070651036994,133.709344451515
2003-06-20T18:15:00Z,2003-06-20T17:53:45Z,9927.571837971851,9145.497902470917,6690.085526506753,10748.959279540337,3583.676119246843,251.35769816517967,115.53840623534272,252.3610857542576,109.3279980328285
2003-06-20T18:30:00Z,2003-06-20T18:08:45Z,9345.226853373764,7874.627489945798,6918.244253295583,10785.909587238897,3649.01095845112,291.3645875300127,120.16695564819663,284.3606013733378,115.64311919521748
2003-06-20T18:45:00Z,2003-06-20T18:23:45Z,9678.005717299648,7420.460833154695,6563.726653637741,10229.31250624337,3623.322586982549,313.3983032875994,130.0249017262678,294.2355482879042,119.99098373553488
2003-06-20T19:00:00Z,2003-06-20T18:38:45Z,9392.049792079973,7582.754614569385,6641.260835464502,9830.381810628778,3665.8227274711226,316.91448522154576,117.09739015074521,312.85412336910787,112.5724457213272
2003-06-20T19:15:00Z,2003-06-20T18:53:45Z,9290.865241483229,7424.175641511101,6374.763943755336,9878.526175447392,3743.9893214729464,284.42921085185037,124.98169069777097,282.30440888025544,115.98520130189824
2003-06-20T19:30:00Z,2003-06-20T19:08:45Z,8929.518661589456,7920.046088400019,6065.619875840317,9795.144137253505,3443.191191673423,244.1969076320418,133.21295839603516,248.19759051490698,114.4381688796702
2003-06-20T19:45:00Z,2003-06-20T19:23:45Z,8531.502464723908,7766.291515902478,5832.129249450856,9239.91525115172,3262.070347593092,236.10630908169634,130.61889349076085,228.2948935109868,107.7937145286634
2003-06-20T20:00:00Z,2003-06-20T19:38:45Z,7957.7975274482405,7287.014300344295,5361.824619081318,8529.169193773438,3087.0802808014587,218.45551040644494,117.69885138955527,200.31250800266977,96.29557349132244
2003-06-20T20:15:00Z,2003-06-20T19:53:45Z,7330.884063475458,6746.458415373529,4834.949800205178,8022.847448237225,2721.2442373085355,199.0190086045697,102.200886802304,174.28522248724323,77.91865389376574
2003-06-20T20:30:00Z,2003-06-20T20:08:45Z,6576.201160987567,6175.516162659373,4297.403452162923,7301.937629967289,2437.2179466835964,161.3823999952209,81.98227686105112,150.44361419498134,63.95082763165591
2003-06-20T20:45:00Z,2003-06-20T20:23:45Z,5939.975220420644,5622.18542623877,4084.2358949073405,6663.538225705612,2238.6292969541773,141.44522918803455,81.95722393998213,137.63818789553324,61.188986451444805
2003-06-20T21:00:00Z,2003-06-20T20:38:45Z,5287.665348074695,5170.867916417526,3886.2335932731708,6071.183673833849,2063.0971711339153,133.0797409130855,75.25781514211154,131.90476655997657,53.33575633593727
2003-06-20T21:15:00Z,2003-06-20T20:53:45Z,4817.318281775987,4706.826277730228,3574.8657701652446,5490.551745400549,1850.1140823228443,128.0986257846571,67.61373899353613,120.9682790758106,46.514788239880644
2003-06-20T21:30:00Z,2003-06-20T21:08:45Z,4541.664472460827,4518.174512223208,3303.3578909313715,5173.210894122909,1713.6614823237846,120.63109379238519,67.97188366687735,107.56878714287959,43.994403843576556
2003-06-20T21:45:00Z,2003-06-20T21:23:45Z,4055.1332538117617,4146.512073031963,3019.571623490997,4587.056044798225,1608.0734092623495,107.16634117909099,57.41981844588065,99.40264551743337,37.697691611081595
2003-06-20T22:00:00Z,2003-06-20T21:38:45Z,3660.271451135623,3681.428518626387,2686.614714792059,4039.247997129779,1391.1683669370245,88.19749863827995,47.56181980006995,83.85793424727976,28.37482693518871
2003-06-20T22:15:00Z,2003-06-20T21:53:45Z,3263.687488566425,3483.113851645185,2408.6617974773462,3453.610493425332,1201.4529886381247,79.73241992963486,38.086385789514416,71.88776745970817,21.3699482494064
2003-06-20T22:30:00Z,2003-06-20T22:08:45Z,2924.719827663285,3104.36744143131,2115.1376688949595,2980.641727121395,1094.2599850504214,66.01650509681292,25.416219475468747,64.95236380558138,13.581440540282637
2003-06-20T22:45:00Z,2003-06-20T22:23:45Z,2611.1728017048645,2888.476236526004,1955.7555386238992,2595.466512219964,889.5853467848747,59.64866209724002,21.72194899425038,59.63062742858296,11.094399668591004
2003-06-20T23:00:00Z,2003-06-20T22:38:45Z,2313.3950690891957,2473.10419572065,1872.91748572743,2205.9989166679015,894.5092217719425,56.681561327730215,17.605288036065282,56.519712148313566,8.106408638303261
