TIMESTAMP,solar_TIMESTAMP,GBR_GUI_ST3_Psy_Js_1,GBR_GUI_ST3_Psy_Js_2,GBR_GUI_ST3_Psy_Js_3,GBR_GUI_ST3_Psy_Js_4,GBR_GUI_ST3_Psy_Js_5,GBR_GUI_ST3_Psy_Js_6,GBR_GUI_ST3_Psy_Js_7,GBR_GUI_ST3_Psy_Js_8
2003-06-21T04:45:00Z,2003-06-21T04:23:33Z,240.96250265266144,1.6545208457282226,5.974597653746418,10.01529026095408,121.70605432338365,600.1355203456604,1.7301391460055437,1.9124457311078897
2003-06-21T05:00:00Z,2003-06-21T04:38:33Z,305.14845040953793,1.3003663549834805,6.280294796023947,10.149089439458155,126.42865649522236,604.3373744645992,4.249544225557452,2.066379503369889
2003-06-21T05:15:00Z,2003-06-21T04:53:33Z,303.34521984906024,25.560254126100524,8.651545099089375,11.767626180681633,123.24720257545724,714.6675306057984,2.364467980294384,2.3562325145887115
2003-06-21T05:30:00Z,2003-06-21T05:08:33Z,303.4547085192531,24.195367254809838,10.261762930100415,14.436333310767981,305.17248235093797,1042.5692116816397,8.555689217764638,6.046416590100308
2003-06-21T05:45:00Z,2003-06-21T05:23:33Z,329.4369881898906,53.485370569739835,9.747241743964372,17.13326630511418,112.61728331795179,756.773540358299,5.441156010354758,5.780558148400189
2003-06-21T06:00:00Z,2003-06-21T05:38:33Z,463.50877557473996,23.357534287817288,13.341027354315182,20.02494401651029,171.19337733773614,918.0950820051014,9.346767114156291,7.7995138063974885
2003-06-21T06:15:00Z,2003-06-21T05:53:33Z,544.907432536882,20.428547140755924,15.877519872134226,24.90823749434817,133.60736574773452,1404.2463768944588,17.528311897097296,6.021996602299454
2003-06-21T06:30:00Z,2003-06-21T06:08:33Z,659.8127075849053,18.259736393620155,20.046249831672725,31.512745628454525,87.12233601807667,1664.3076890811483,22.52339333463975,8.215630411217175
2003-06-21T06:45:00Z,2003-06-21T06:23:33Z,740.9678060439115,17.051233798298544,24.72455395192871,38.65057967572549,211.18291531124797,2077.823562638413,26.251950941707896,11.821200961216453
2003-06-21T07:00:00Z,2003-06-21T06:38:33Z,978.3152152943268,44.43961649753924,22.41907843125908,44.17015578952934,88.35357912760233,2361.7005130439607,41.694637760453034,13.01359812429008
2003-06-21T07:15:00Z,2003-06-21T06:53:33Z,975.6433759802817,72.77594037085844,31.413758349805036,51.786291162250514,323.3985238781764,2656.2593747760457,47.67838654670157,16.658707195014244
2003-06-21T07:30:00Z,2003-06-21T07:08:33Z,1202.9944751782305,100.69090817144527,38.826798042844885,66.06281005166578,343.3165046511077,3213.2497766748297,56.23877975266088,22.146251203573392
2003-06-21T07:45:00Z,2003-06-21T07:23:33Z,1311.3460287272042,170.57435551593446,47.531359559328926,79.54106268267768,906.4893665226526,4085.2428949012615,70.86600636737053,36.07601849702883
2003-06-21T08:00:00Z,2003-06-21T07:38:33Z,1577.9667561589308,207.97224890967155,54.934352355628775,95.65963458809527,802.9261260903872,4071.951961895768,105.74950112593896,31.098154029286587
2003-06-21T08:15:00Z,2003-06-21T07:53:33Z,1825.2010903710895,285.12128684180647,59.89408605773311,110.20111016364373,809.1462886381021,4706.318238947005,113.13362106747304,37.06477917863568
2003-06-21T08:30:00Z,2003-06-21T08:08:33Z,1982.6860442356601,322.9014985305884,73.57775619787925,128.1977570579338,1072.109613941533,4983.553067918258,101.41236213736633,44.80817682516824
2003-06-21T08:45:00Z,2003-06-21T08:23:33Z,2200.039228410625,360.51631572339187,76.2957576303775,136.2919868668764,1627.8786406786062,5270.357302162617,134.91608987546942,53.20017764044993
2003-06-21T09:00:00Z,2003-06-21T08:38:33Z,2199.6624612115975,358.082219021506,79.13133979179706,144.46987367304368,1447.4661297045361,5672.798661694168,140.43672840498817,47.98800868424161
2003-06-21T09:15:00Z,2003-06-21T08:53:33Z,2092.672489654893,398.54935541779395,85.10579874141918,138.5836698460331,1540.0373879170088,5272.037016926656,134.1560766780792,47.79603899390114
2003-06-21T09:30:00Z,2003-06-21T09:08:33Z,2110.975446184977,438.89435350702036,88.2411863589832,149.81726698138985,1769.0352721663207,5386.436677642632,116.62175911218371,51.57083274861954
2003-06-21T09:45:00Z,2003-06-21T09:23:33Z,2288.5512874642504,477.94776564282,86.78219430219285,154.74113346550268,1903.617866396776,5682.0510146579345,123.37965580431853,54.66283520125605
2003-06-21T10:00:00Z,2003-06-21T09:38:33Z,2300.2093905281595,524.4661383771264,104.42523804665798,173.5582804590704,2033.3416144039516,5522.49098936801,142.43521572079374,54.072125165846955
2003-06-21T10:15:00Z,2003-06-21T09:53:33Z,2474.788639342378,571.9001353312876,104.62336193895422,186.13409032595897,2273.8837167785427,6254.2535472650015,151.75328269855677,70.80213146832139
2003-06-21T10:30:00Z,2003-06-21T10:08:33Z,2523.0009857577334,671.5416691285003,113.79976512502266,198.89420012754837,2360.4858113734867,6234.9849032436705,151.15525219733587,72.29404305011069
2003-06-21T10:45:00Z,2003-06-21T10:23:33Z,2559.5477586953434,670.1336768365568,109.08209552824934,191.80091058851716,2430.389233637977,6094.939111229915,168.7974010995889,69.33918752998576
2003-06-21T11:00:00Z,2003-06-21T10:38:33Z,2467.240380001249,612.7602607374993,103.53269870467442,192.3342563781657,2781.255969238606,6117.394643445748,176.47131176790757,68.1899624122084
2003-06-21T11:15:00Z,2003-06-21T10:53:33Z,2422.866870039731,660.0975950568553,104.90915608884488,193.00512720493765,2485.28150238368,5941.769622715428,171.08516845715852,72.9655562252904
2003-06-21T11:30:00Z,2003-06-21T11:08:33Z,2413.3632460088606,709.7685581027705,105.79199857994186,198.28755807717698,2584.815504636813,6321.009420751021,165.2723591636279,71.66362949554676
2003-06-21T11:45:00Z,2003-06-21T11:23:33Z,2480.595065912998,712.2615340743915,111.75338566643805,204.35794823414474,2410.4457523157357,5801.602506741577,167.71030209780474,77.29606521877004
2003-06-21T12:00:00Z,2003-06-21T11:38:33Z,2363.8350835961005,648.871443589236,95.3567311786295,189.55572073804618,2835.576478023848,5347.121061903463,136.38602994282877,67.62249624180495
2003-06-21T12:15:00Z,2003-06-21T11:53:33Z,2198.648967285356,646.4558795553735,88.88391385292324,173.81846289129084,2187.5935205250094,5158.045755600077,142.04549664797926,60.380453699669374
2003-06-21T12:30:00Z,2003-06-21T12:08:33Z,1990.5859244341327,648.5893872784917,83.31345521272603,164.94787648648938,2001.5163683666542,5375.49452421822,142.3591947405766,61.0419163559951
2003-06-21T12:45:00Z,2003-06-21T12:23:33Z,2082.226796284252,611.7445551176066,89.58547251682293,176.04288174485328,1961.6426432533774,5609.5299783719465,158.54262267890553,66.29955760632751
2003-06-21T13:00:00Z,2003-06-21T12:38:33Z,2297.496563636054,714.7129353537149,103.17938114042836,203.50299523342545,2084.2627517138017,6202.147948807865,174.9254819929327,74.7384848661082
2003-06-21T13:15:00Z,2003-06-21T12:53:33Z,2327.4806841026293,763.4832742722728,114.19161548178815,209.29226746870575,2152.42681111328,6053.851520701467,169.35038775903553,81.1938309219153
2003-06-21T13:30:00Z,2003-06-21T13:08:33Z,2263.3238463407233,817.7681937884647,125.33806823676377,209.98354237343534,2562.8847607013136,5961.484267504284,160.54673593420998,71.96086356445817
2003-06-21T13:45:00Z,2003-06-21T13:23:33Z,2424.6404917933132,807.3928286768781,113.76769713867164,192.8813838679431,1940.075113307359,5349.683345529286,125.4120577145782,67.92408871595076
2003-06-21T14:00:00Z,2003-06-21T13:38:33Z,2155.3371027595285,715.8714448729853,103.83657209972107,175.7724336348635,2138.621487612691,5381.409834211913,141.1526156633939,67.3743079288384
2003-06-21T14:15:00Z,2003-06-21T13:53:33Z,2059.7480393470305,715.1585814675705,99.75296512365921,175.2391200132823,1878.8437300863384,5386.2571350698045,146.18724337112528,69.16434703618133
2003-06-21T14:30:00Z,2003-06-21T14:08:33Z,2126.6923374355893,712.3383337569494,106.64914040287255,181.5934416451216,1806.7966213864518,5602.490871830399,143.56708325928741,73.37754118437236
2003-06-21T14:45:00Z,2003-06-21T14:23:33Z,2119.3937399762103,702.9572596524486,107.76120285603761,180.29416420860707,1614.2159164627174,5682.073704724417,156.25776414867187,76.12051958372818
2003-06-21T15:00:00Z,2003-06-21T14:38:33Z,2221.1425196623572,707.4277307665741,118.23605924313041,187.04722231921187,1890.2155975513456,5876.417270192264,144.85555445955768,74.05125615227149
2003-06-21T15:15:00Z,2003-06-21T14:53:33Z,2247.088047264169,705.7193316953375,115.31070657099036,182.5247368816927,1838.5108367889723,5729.022366712934,158.07554598190555,79.99054538725163
2003-06-21T15:30:00Z,2003-06-21T15:08:33Z,2219.066652971314,753.3070898329343,103.56813479000837,166.4275915428091,1691.5815105345434,5398.795625135475,140.42637844258968,73.2925677600033
2003-06-21T15:45:00Z,2003-06-21T15:23:33Z,1899.357949661875,597.7929897367422,81.05632251772751,134.4537125999518,1707.2920595835888,4638.990986932331,124.78288903375125,62.13882831976771
2003-06-21T16:00:00Z,2003-06-21T15:38:33Z,1447.4343728779209,505.48289621136223,61.887297775560036,97.61419903859013,1398.228901006271,3388.9660392563583,88.09038517971986,45.67180736753105
2003-06-21T16:15:00Z,2003-06-21T15:53:33Z,1000.7360882223643,369.7578739870412,40.00230842851961,63.578552137191295,1199.6505995612017,2439.37518157909,59.26691355124871,34.09170061504312
2003-06-21T16:30:00Z,2003-06-21T16:08:33Z,720.0766882590569,280.93107005982995,26.570545827226887,43.004526579896435,863.5706265886018,1860.269636322944,36.67713600526978,25.97295619302555
2003-06-21T16:45:00Z,2003-06-21T16:23:33Z,408.21392659679174,204.82527757631888,20.113330651057428,29.76013062543138,641.8046818791162,1125.2601194736897,29.8483435032416,20.060395815224492
2003-06-21T17:00:00Z,2003-06-21T16:38:33Z,348.9313916503962,122.86391538837391,11.5656526399234,19.908748900323214,437.56660488595526,847.6265292297331,27.11825922230301,17.685611635854233
2003-06-21T17:15:00Z,2003-06-21T16:53:33Z,185.62622308767502,126.101153981516,8.832925633832827,13.834057815571542,403.6050901733078,565.8190946265883,22.907699195908496,11.941636822943678
2003-06-21T17:30:00Z,2003-06-21T17:08:33Z,53.504262611943574,97.59445878395547,8.42982850846439,11.664330465575754,245.3882566657922,339.18513853735425,19.415973361720734,7.899478103819574
2003-06-21T17:45:00Z,2003-06-21T17:23:33Z,93.0600923420644,86.68650239318094,7.091761826131484,9.03478212754471,176.35588090919703,186.05290935655432,9.916992569370455,6.256074667143008
2003-06-21T18:00:00Z,2003-06-21T17:38:33Z,49.22726048747728,91.97043762379356,5.911690186927214,6.709443196277293,348.1678514002001,109.5135589013285,9.383608037429077,6.1309699141987695
2003-06-21T18:15:00Z,2003-06-21T17:53:33Z,74.52585823634209,56.50809287263671,3.631025276566835,5.238409327940131,63.87618914237934,222.55751550464586,7.086501187342505,6.014475930731177
2003-06-21T18:30:00Z,2003-06-21T18:08:33Z,128.28456653405098,84.72303660811829,4.90098279548356,5.146882493569638,84.58106515389215,109.70289622269571,8.082033255059505,7.010154421771146
2003-06-21T18:45:00Z,2003-06-21T18:23:33Z,240.82553594262123,85.63661598796205,6.179166148898085,8.660896491781337,45.17036825229624,444.95416882369096,15.178826687653865,7.0199064826187385
2003-06-21T19:00:00Z,2003-06-21T18:38:33Z,376.35303456103645,83.38043289015474,10.072911892295952,15.530767141029296,98.37556444171248,356.0356508084612,15.677225184807064,7.0987079824394295
2003-06-21T19:15:00Z,2003-06-21T18:53:33Z,544.1652821028814,123.28880640234986,17.358853044736843,26.936931055255002,32.306908631606866,752.7047500289784,20.72168844895203,9.518483951735005
2003-06-21T19:30:00Z,2003-06-21T19:08:33Z,750.4745718497682,161.3997160636117,23.017008395360172,36.94876924279495,178.0773158635105,958.3650495381105,28.870776664578305,11.268817312840737
2003-06-21T19:45:00Z,2003-06-21T19:23:33Z,822.5969882739192,161.9760307248125,23.217643054012072,46.46399833289483,230.5128118069081,1185.0562184188914,36.997837041552,12.420589803288888
2003-06-21T20:00:00Z,2003-06-21T19:38:33Z,904.4605578450014,155.11380508687108,25.869126439475572,51.4535599171139,292.4233062996012,1103.5041542002148,31.2943370980035,12.788968795819823
2003-06-21T20:15:00Z,2003-06-21T19:53:33Z,913.2526659264561,113.67712064243054,22.994421070284837,49.16250746868724,308.7601039699863,1341.9904339178743,40.43783257124207,12.598168015084214
2003-06-21T20:30:00Z,2003-06-21T20:08:33Z,882.869566380417,125.57109012322982,22.840724734630466,47.29939564354677,280.59334217363937,1343.0954812920952,30.0922697116401,12.727181670334373
2003-06-21T20:45:00Z,2003-06-21T20:23:33Z,815.8603394097117,138.28726210761457,22.0426505468817,45.20035079875312,229.72446083352472,1311.777566110818,28.16508197013762,10.640713889958224
2003-06-21T21:00:00Z,2003-06-21T20:38:33Z,745.7985456584881,136.74682947174648,18.82124858069434,37.25202290043104,178.41229070886286,1001.6347612976358,18.51041591980116,3.7896436758744976
2003-06-21T21:15:00Z,2003-06-21T20:53:33Z,618.9994529217779,104.73592137452522,13.977408994370345,31.804466923946748,214.8554096795613,874.0169079428451,19.770763516397153,7.406530999434792
2003-06-21T21:30:00Z,2003-06-21T21:08:33Z,475.5227858998612,50.96627517778145,11.038179433044297,24.868361587953295,210.7461054719902,739.6181358859495,24.757874679940855,8.614880227649131
2003-06-21T21:45:00Z,2003-06-21T21:23:33Z,327.3356279531758,129.49459096288584,12.102768484910483,19.14402554326838,173.73769911079,637.5530651051729,22.52290538593714,6.772964415611448
2003-06-21T22:00:00Z,2003-06-21T21:38:33Z,328.18071864516753,94.11390554498546,8.331562903189687,14.648480683703612,63.57702149213816,396.8282650381141,10.800009057114632,10.204630335267648
2003-06-21T22:15:00Z,2003-06-21T21:53:33Z,250.9203175422898,53.45579878171684,6.352587688179641,8.952654115121563,336.02222784321623,361.15158866069333,11.537321337966985,4.113991389425227
2003-06-21T22:30:00Z,2003-06-21T22:08:33Z,177.49229494021822,61.68048054297842,6.9655240099136515,5.5780513942479315,222.83674501547807,153.2308460538743,12.180449964779546,5.244552729342489
2003-06-21T22:45:00Z,2003-06-21T22:23:33Z,129.0395213700075,6.540721409844866,4.063440290976574,2.4769230682344934,0,199.06305586483614,9.435085569451315,3.658536377705388
2003-06-21T23:00:00Z,2003-06-21T22:38:33Z,113.21341252451252,28.408320376548215,4.12647503238625,1.5255976928794333,4.9397554177935,128.59013670534011,4.034677064280863,3.7965414291391566
2003-06-21T23:15:00Z,2003-06-21T22:53:33Z,56.17549073379132,35.226962175651,1.38473084196951,0.7841087864421618,115.4993336892942,87.00820853301603,3.2365145356285194,3.6087589034383902
2003-06-21T23:30:00Z,2003-06-21T23:08:33Z,0,0,0,0,1.4993526921549116,0,0.35343953532733957,0.24499921068795097
2003-06-21T23:45:00Z,2003-06-21T23:23:33Z,5.400310517754589,19.444174791716694,0,0,177.69948023992214,0,2.737856704973272,8.238590900680805
2003-06-22T00:00:00Z,2003-06-21T23:38:33Z,663.601280260612,39.1613265905513,3.6035929965220554,6.199582566130216,15.02352366683026,953.5252616147751,11.617003379561574,3.853444028650144
2003-06-22T00:15:00Z,2003-06-21T23:53:33Z,552.0139564399227,14.433849831110498,3.364470813107779,5.05468529986266,273.61609128392286,1110.0480437995282,12.926371741243816,2.8315916303346103
2003-06-22T00:30:00Z,2003-06-22T00:08:21Z,551.359651344113,16.618173215482877,3.5108655516723934,4.060339364439631,146.28995326966296,995.6623764676868,10.403417901425504,1.8964704169245827
2003-06-22T00:45:00Z,2003-06-22T00:23:21Z,387.851831747295,14.615545796944724,1.7927775197365199,3.955825211822426,277.7542357438247,889.524409652136,0.3850647934214882,2.7466240018051344
2003-06-22T01:00:00Z,2003-06-22T00:38:21Z,455.76834353304736,0,0.2895018034129363,2.78815108926123,362.62809538135474,788.0972368818215,5.122568672185177,1.9453152722419276
2003-06-22T01:15:00Z,2003-06-22T00:53:21Z,419.02023614350725,12.126880201159228,0.1410169800347514,1.783268577034962,288.6142115992295,683.9164269079455,4.861946994388358,2.6816790036741516
2003-06-22T01:30:00Z,2003-06-22T01:08:21Z,378.00998390601416,20.735036840912006,0.6730388355233069,1.1915610122228315,182.53142693260742,578.698395707784,4.984698779385627,2.537872112040241
2003-06-22T01:45:00Z,2003-06-22T01:23:21Z,315.50505703121996,22.945366959902174,0.9598608816829279,0.4955537766607396,231.3320238438706,441.44732411708264,4.212254224326257,2.5923851406001805
2003-06-22T02:00:00Z,2003-06-22T01:38:21Z,288.29768513145797,1.495198586536534,1.1176915523852065,1.285496684985207,230.52227791766688,581.019469097915,3.183094095642702,6.508980225377308
2003-06-22T02:15:00Z,2003-06-22T01:53:21Z,288.92463093062764,23.38317544898767,0.06074345854391136,0.48490042720842,295.3731246989263,443.43885316963673,5.487834429106424,1.8512737310278604
2003-06-22T02:30:00Z,2003-06-22T02:08:21Z,257.23178806702765,3.583142823041685,0.22673892705234686,1.3528593829861635,156.01888511849066,484.6879261807873,3.5546402058722077,1.7980106162277676
2003-06-22T02:45:00Z,2003-06-22T02:23:21Z,228.46493304040584,4.632023596365943,1.6695727479646958,1.4451201920038714,266.81322329935813,397.81925930296427,5.178917612111997,2.732174909733005
2003-06-22T03:00:00Z,2003-06-22T02:38:21Z,175.5736607235986,4.485297423378689,1.792643244427769,2.3517791909921124,5.589903874194263,535.1998168079518,0,1.2054896424078072
2003-06-22T03:15:00Z,2003-06-22T02:53:21Z,203.78434301125736,28.267250728921976,0.6580485567995247,0.6563412256699662,542.9396220715394,237.09285503409995,13.73262689906642,2.886299136220506
2003-06-22T03:30:00Z,2003-06-22T03:08:21Z,150.35793689418196,5.000085268329626,0.5787595294834401,0.6174814702890642,201.81917440283402,314.4044393477545,6.483193534566837,2.8047719071651023
2003-06-22T03:45:00Z,2003-06-22T03:23:21Z,99.60955689556702,29.105024030651844,1.676315777181721,0.0010900940441593697,139.33916010148556,271.18507349887375,11.999362932869586,1.8845606043204477
2003-06-22T04:00:00Z,2003-06-22T03:38:21Z,231.43758862679084,28.65577313551732,0.5055356549376094,0.5804097370224206,39.774361023700315,311.8201610799255,3.8995787409613643,0
2003-06-22T04:15:00Z,2003-06-22T03:53:21Z,148.85685991150106,30.09691761968813,0,0.009489596510008663,190.64533727755395,193.72464937177213,1.8052055322146243,6.569521717876625
2003-06-22T04:30:00Z,2003-06-22T04:08:21Z,124.1304384487478,29.594466560619765,0.5810319644043553,0.0034083474572254775,191.78761072853214,312.3081485346989,7.804072448638004,4.607273679489557
2003-06-22T04:45:00Z,2003-06-22T04:23:21Z,149.6320287892802,29.49383912542469,1.789647592714322,0.0013018674592118627,192.37068262363795,158.0577475297445,5.187138546180262,1.159755057413281
2003-06-22T05:00:00Z,2003-06-22T04:38:21Z,54.031144115185704,30.355252751200783,0.5156316216916467,0.00407108522894588,189.9006588994954,229.7714538459043,9.223520438398586,0
2003-06-22T05:15:00Z,2003-06-22T04:53:21Z,101.19398428205373,57.7279763197729,1.7098036838528936,0,196.69694672505966,89.99631291640472,6.397505168895769,1.1404074355577578
2003-06-22T05:30:00Z,2003-06-22T05:08:21Z,204.95023793011623,56.91642291460254,1.7734962475875493,1.3673652656971758,259.90336064294587,32.87757692958782,5.119832774811149,1.2119139033157496
2003-06-22T05:45:00Z,2003-06-22T05:23:21Z,79.7552994731603,27.085221261825907,0.618024876459564,1.3809743650884572,144.13010716556042,93.16011887672884,9.136039112481896,1.2764821687496928
2003-06-22T06:00:00Z,2003-06-22T05:38:21Z,104.55631425425267,54.074142987864214,3.2583546987870644,1.3538258579165579,400.70577706539393,63.55668920209641,6.338197226633675,2.9636178936374042
2003-06-22T06:15:00Z,2003-06-22T05:53:21Z,104.80171431838302,53.14758199281196,1.7994433301026507,3.1805773378483564,0,63.2929997275473,8.94817897626092,2.0931283428407403
2003-06-22T06:30:00Z,2003-06-22T06:08:21Z,131.72285067330193,51.821484060594116,8.26583558969571,18.345409335966234,49.61124720837117,65.49770353118704,9.057232390101754,1.3908811342585874
2003-06-22T06:45:00Z,2003-06-22T06:23:21Z,25.438213767362555,47.80723442728871,20.438273298758464,32.62081621928622,356.13766613541435,69.82241677226627,9.211112127801634,1.6107476744992748
2003-06-22T07:00:00Z,2003-06-22T06:38:21Z,67.47905084548229,77.81353899968603,41.65534441244979,44.9370157797199,234.16472628537022,103.19302672542182,25.155404354355856,3.357042368163884
2003-06-22T07:15:00Z,2003-06-22T06:53:21Z,92.38276691628022,46.85679077843957,74.95231681844172,34.40175560306865,238.51565072057224,73.69319246907901,27.279749553839157,4.4133600297738464
2003-06-22T07:30:00Z,2003-06-22T07:08:21Z,145.94697823390771,41.6910683725896,80.79200752545619,30.862351791437366,316.1926747480211,47.773851046071606,25.07678143380895,2.697412226553806
2003-06-22T07:45:00Z,2003-06-22T07:23:21Z,76.7311355527196,65.58236362245239,71.74645858047546,29.108874834865976,269.3108512809151,23.727086423646345,21.23893187112044,1.9958127447747025
2003-06-22T08:00:00Z,2003-06-22T07:38:21Z,98.96360222704058,35.44406932652826,68.8751444262761,24.293746433534015,269.0422688902377,221.02448926637635,26.38902554536589,2.0223904938508808
2003-06-22T08:15:00Z,2003-06-22T07:53:21Z,102.93864196467794,95.28963929728442,63.45569191386348,24.33751342821026,211.42905613704872,115.07955255479237,24.778084494012067,2.968342476914217
2003-06-22T08:30:00Z,2003-06-22T08:08:21Z,80.40531964889823,30.498578042228253,52.01862944995612,21.095922838167695,216.14610374764783,148.701648423653,27.931614827298556,2.8647307676328833
2003-06-22T08:45:00Z,2003-06-22T08:23:21Z,58.475422108709544,87.82781133021665,48.894736161491636,20.951908668976202,62.12591199249719,82.00958401233663,18.780651687088135,6.728385248175438
2003-06-22T09:00:00Z,2003-06-22T08:38:21Z,58.760205720249765,88.64268900445357,38.85119463192508,19.526526626744687,231.6826733303268,187.3382172768466,22.27241469629975,3.8829585038057592
2003-06-22T09:15:00Z,2003-06-22T08:53:21Z,80.72799530661064,53.39914682389668,30.59244304647618,19.18231750821392,359.00668703450356,48.85563132966566,24.95089136946109,2.650883611735783
2003-06-22T09:30:00Z,2003-06-22T09:08:21Z,61.96282373157399,82.9406031694205,28.370241441599234,20.65525262527473,243.12218527145572,114.36667847557396,16.50201110439674,4.589084910274325
2003-06-22T09:45:00Z,2003-06-22T09:23:21Z,64.57207469586562,81.94730287965382,26.545603714231007,17.83655116710246,320.603816438479,119.69094570376421,16.788355504793014,3.8824254601972217
2003-06-22T10:00:00Z,2003-06-22T09:38:21Z,70.37154436189603,80.5750646275482,25.179711050135403,16.672205710763116,336.27275101470804,95.24088266222482,15.846471414867324,4.324154006278958
2003-06-22T10:15:00Z,2003-06-22T09:53:21Z,67.12538063240419,80.11767308783459,22.412784529515168,13.689180173027252,327.001064306839,124.86490172902995,21.948200142495516,3.1728424095450025
2003-06-22T10:30:00Z,2003-06-22T10:08:21Z,32.73198848537574,46.450445879419,22.983592000384032,13.843174812291288,283.3113142213101,131.86600286870893,17.39105554240718,4.401633333131748
2003-06-22T10:45:00Z,2003-06-22T10:23:21Z,54.86860021201513,76.02367053119029,19.326770672030904,14.036686963225751,357.57121369744044,105.96789005744836,22.849659546573918,3.8143227944178695
2003-06-22T11:00:00Z,2003-06-22T10:38:21Z,16.800026612696126,103.86852470262923,20.998862465574284,15.253362388993246,294.32522894066716,137.51537814312994,12.61367980026209,1.9119567637773247
2003-06-22T11:15:00Z,2003-06-22T10:53:21Z,57.95059844841921,70.42320239299923,16.967260437159872,13.94445855955048,371.68722111005656,19.181646453603626,19.138995604880275,3.776804336365464
2003-06-22T11:30:00Z,2003-06-22T11:08:21Z,56.853647687125594,100.51596239822025,16.292648321194807,12.386886696658745,440.66367656086766,100.86100612683526,20.18737578837293,1.7773518754379918
2003-06-22T11:45:00Z,2003-06-22T11:23:21Z,14.482826138567646,99.30797129160288,17.911249115310536,15.012143070347125,229.13930416354128,11.71922027539613,13.406608320190834,2.3974703683369354
2003-06-22T12:00:00Z,2003-06-22T11:38:21Z,32.884354506469144,131.27380153134567,48.01971514915497,47.554936237859,366.5419269261497,63.19261714215605,12.753704195153656,3.041484377628053
2003-06-22T12:15:00Z,2003-06-22T11:53:21Z,15.307911272882432,95.59793727073048,76.16412013565157,65.38477777228422,118.54947063626868,35.05450420564043,17.60907606356869,1.4207666381185977
2003-06-22T12:30:00Z,2003-06-22T12:08:21Z,34.22702958161621,95.34079103315541,93.94275843615792,82.31919651231597,372.7273462387525,64.11253446158713,33.00666709628373,0.09616851433926699
2003-06-22T12:45:00Z,2003-06-22T12:23:21Z,33.637025018591636,124.56891390871434,102.17219093823705,88.62878225650623,392.72206048209597,34.311832884694276,37.645991255174614,2.929390041494909
2003-06-22T13:00:00Z,2003-06-22T12:38:21Z,57.086543495967724,88.87389160290019,103.39517953361886,91.37973794741032,338.40908706396806,69.44806978343853,59.32512089956232,3.2711655225137033
2003-06-22T13:15:00Z,2003-06-22T12:53:21Z,37.798193761484335,86.44933061573477,105.62937451312587,90.99156472184079,412.9136550787156,67.90776281033554,56.166116821586485,3.170817674884482
2003-06-22T13:30:00Z,2003-06-22T13:08:21Z,24.739696556610575,120.26126029481281,110.39625654786327,93.9680305960264,433.40702838769636,75.06228943913246,48.835171212159004,7.571173377663274
2003-06-22T13:45:00Z,2003-06-22T13:23:21Z,12.364970533106913,123.61544564293705,113.11183800370321,92.60387166360668,519.4654416336648,89.16132998312126,48.70349617248403,5.302239184774108
2003-06-22T14:00:00Z,2003-06-22T13:38:21Z,28.0035998951713,86.58277297552914,106.01557324280076,78.8328507060784,375.51040455971935,55.00741227783856,40.19553299463181,5.080550550131046
2003-06-22T14:15:00Z,2003-06-22T13:53:21Z,12.145113074831709,155.8136891310593,96.35655479828772,72.31460114069498,187.71274294596975,87.39823035898618,38.091520071584085,4.211917533848501
2003-06-22T14:30:00Z,2003-06-22T14:08:21Z,22.53855801724498,152.332423230137,75.73902764280714,51.28330447674129,359.3440792658388,73.94670441567779,38.43746408733701,3.4266624973461153
2003-06-22T14:45:00Z,2003-06-22T14:23:21Z,22.239846641633587,147.6896455078083,67.1858547090217,42.116076166919214,288.6139944984717,71.89601659136878,29.20572694780657,3.3658694969565746
2003-06-22T15:00:00Z,2003-06-22T14:38:21Z,6.747539739935455,114.06682508899306,50.79036073705145,59.316117428396176,358.45851032106907,74.6329948167353,33.044954816292574,1.7734418314886162
2003-06-22T15:15:00Z,2003-06-22T14:53:21Z,43.772457491900845,146.40445371140743,64.1110622872538,53.218271724457736,431.1387705463262,73.46166797847411,38.501581223727136,3.351855495753344
2003-06-22T15:30:00Z,2003-06-22T15:08:21Z,41.93939474792393,113.6714216679499,58.100761693484216,38.155066492969134,304.0638921495973,176.5464105185914,54.41418069241025,3.2927026356644427
2003-06-22T15:45:00Z,2003-06-22T15:23:21Z,20.5633474226944,111.99143570244027,53.25540018682359,30.555813653655218,298.9148489366659,96.20499082786621,38.207754757896204,2.6623760927116327
2003-06-22T16:00:00Z,2003-06-22T15:38:21Z,45.51515480847286,107.88631028405507,46.48231460504863,27.708164430363656,458.4484754765479,108.05375031173834,36.96345174664161,3.2673313707412603
2003-06-22T16:15:00Z,2003-06-22T15:53:21Z,39.81056925225484,141.88257918673136,34.78464336621811,25.59039601621795,377.50091550820014,65.04000903023378,31.836758823588966,1.7734722043740732
2003-06-22T16:30:00Z,2003-06-22T16:08:21Z,5.368629874065451,145.4469812777,31.780778520581606,23.198032442111067,390.3145964001615,47.23499177170667,29.501434979934043,2.466182489218028
2003-06-22T16:45:00Z,2003-06-22T16:23:21Z,61.13225344784498,78.53421920150308,61.17576508133952,55.35258396517271,611.5050367746875,81.93530760702019,43.96335446887153,1.9796370925833888
2003-06-22T17:00:00Z,2003-06-22T16:38:21Z,3.738039450350728,147.43452561899986,89.21843499553454,71.30529251714297,127.04470752591976,101.8820150670454,49.52200220206221,1.4297692436588767
