TIMESTAMP,solar_TIMESTAMP,ESP_SAN_B_100_Oeu_Jt_1,ESP_SAN_B_100_Oeu_Jt_2,ESP_SAN_B_100_Oeu_Jt_3
2014-10-27T09:07:00Z,2014-10-27T09:00:03Z,3.598126377338877,5.282661872340426,2.415504540023895
2014-10-27T09:37:00Z,2014-10-27T09:30:03Z,3.9691295478170487,6.7424416453900715,2.5446061887694147
2014-10-27T10:07:00Z,2014-10-27T10:00:03Z,3.8518530405405405,7.196452595744681,2.6528383751493427
2014-10-27T10:37:00Z,2014-10-27T10:30:03Z,4.333997635135135,9.242676368794326,2.7566902508960576
2014-10-27T11:07:00Z,2014-10-27T11:00:03Z,5.816683757796258,9.757072397163121,2.7598291517323776
2014-10-27T11:37:00Z,2014-10-27T11:30:03Z,5.350354183991684,6.9681210212765965,3.7799864755077657
2014-10-27T12:07:00Z,2014-10-27T12:00:03Z,6.1466993762993765,11.179453304964538,3.316951995221028
2014-10-27T12:37:00Z,2014-10-27T12:30:03Z,6.75562824844075,10.379028567375887,4.103521863799283
2014-10-27T13:07:00Z,2014-10-27T13:00:03Z,5.5812428534303535,10.012645843971631,2.9017989725209077
2014-10-27T13:37:00Z,2014-10-27T13:30:03Z,5.895157822245323,9.373341985815603,2.799047359617682
2014-10-27T14:07:00Z,2014-10-27T14:00:03Z,4.768113825363825,9.259626156028368,3.262872210274791
2014-10-27T14:37:00Z,2014-10-27T14:30:03Z,5.287800000000001,8.326830042553192,3.223823536439665
2014-10-27T15:07:00Z,2014-10-27T15:00:03Z,4.138846257796258,6.728086638297873,2.630166523297491
2014-10-27T15:37:00Z,2014-10-27T15:30:03Z,2.8484857588357593,5.0932035744680855,2.062187264038232
2014-10-27T16:07:00Z,2014-10-27T16:00:03Z,2.119814968814969,3.9714735602836875,1.6531927359617684
2014-10-27T16:37:00Z,2014-10-27T16:30:03Z,1.4666206081081081,2.511343404255319,1.3972511827956988
2014-10-27T17:07:00Z,2014-10-27T17:00:03Z,1.4571552494802495,1.6316588936170213,1.1991680525686976
2014-10-27T17:37:00Z,2014-10-27T17:30:03Z,1.3732892931392933,1.6463559432624113,1.3169377299880525
2014-10-27T18:07:00Z,2014-10-27T18:00:03Z,1.3305108627858628,1.401843914893617,1.1684244444444443
2014-10-27T18:37:00Z,2014-10-27T18:30:03Z,1.390854937629938,1.4212730212765958,1.1826475029868577
2014-10-27T19:07:00Z,2014-10-27T19:00:03Z,1.1958389033264034,1.5100831773049646,1.1684244444444443
2014-10-27T19:37:00Z,2014-10-27T19:30:03Z,1.2006937370062372,1.3749827517730497,1.1684244444444443
2014-10-27T20:07:00Z,2014-10-27T20:00:03Z,1.201219048856549,1.1912016170212767,1.1684244444444443
2014-10-27T20:37:00Z,2014-10-27T20:30:03Z,1.2010661902286903,1.5456104113475178,1.1684244444444443
2014-10-27T21:07:00Z,2014-10-27T21:00:03Z,1.4426795478170478,1.2604000283687942,1.1684244444444443
2014-10-27T21:37:00Z,2014-10-27T21:30:03Z,1.2369187370062371,1.2629881134751775,1.1684244444444443
2014-10-27T22:07:00Z,2014-10-27T22:00:03Z,1.1958389033264034,1.2317937588652481,1.17025376344086
2014-10-27T22:37:00Z,2014-10-27T22:30:03Z,1.1958389033264034,1.2660038581560282,1.1684244444444443
2014-10-27T23:07:00Z,2014-10-27T23:00:03Z,1.2789640332640335,1.1485638014184398,1.1684244444444443
2014-10-27T23:37:00Z,2014-10-27T23:30:03Z,1.1958389033264034,1.3486419574468085,1.1684244444444443
2014-10-28T00:07:00Z,2014-10-28T00:00:03Z,1.2755621621621622,1.2590150638297872,1.1684244444444443
2014-10-28T00:37:00Z,2014-10-28T00:30:03Z,1.1958389033264034,1.450888,1.1684244444444443
2014-10-28T01:07:00Z,2014-10-28T01:00:03Z,1.1958389033264034,1.4043976737588653,1.1684244444444443
2014-10-28T01:37:00Z,2014-10-28T01:30:03Z,1.2070373180873182,1.4894423262411347,1.1684244444444443
2014-10-28T02:07:00Z,2014-10-28T02:00:03Z,1.200656704781705,1.3602921134751775,1.1684244444444443
2014-10-28T02:37:00Z,2014-10-28T02:30:03Z,1.1958389033264034,1.2183854468085107,1.1684244444444443
2014-10-28T03:07:00Z,2014-10-28T03:00:03Z,1.2602282484407485,1.2801740425531913,1.1684244444444443
2014-10-28T03:37:00Z,2014-10-28T03:30:03Z,1.3008185031185031,1.1683348936170213,1.1684244444444443
2014-10-28T04:07:00Z,2014-10-28T04:00:03Z,1.2117757536382536,1.3474630070921987,1.1684244444444443
2014-10-28T04:37:00Z,2014-10-28T04:30:03Z,1.2365415280665282,1.145245390070922,1.1878745997610514
2014-10-28T05:07:00Z,2014-10-28T05:00:03Z,1.1966423076923078,1.145245390070922,1.1684244444444443
2014-10-28T05:37:00Z,2014-10-28T05:30:03Z,1.1990987525987526,1.4479862695035461,1.1684244444444443
2014-10-28T06:07:00Z,2014-10-28T06:00:03Z,1.5767532224532226,1.206236255319149,1.1793529749103944
2014-10-28T06:37:00Z,2014-10-28T06:30:03Z,1.3452075883575885,1.7689347234042552,1.2100589964157706
2014-10-28T07:07:00Z,2014-10-28T07:00:03Z,1.652177546777547,3.078728879432624,1.4707869295101552
2014-10-28T07:37:00Z,2014-10-28T07:30:03Z,2.4123828222453225,4.904817304964539,2.2394391636798088
2014-10-28T08:07:00Z,2014-10-28T08:00:03Z,2.562888903326404,4.793563546099291,2.2408590442054956
2014-10-28T08:37:00Z,2014-10-28T08:30:03Z,4.067453534303535,6.618068255319149,2.625391182795699
2014-10-28T09:07:00Z,2014-10-28T09:00:03Z,4.515489475051975,7.49306465248227,2.794174360812425
2014-10-28T09:37:00Z,2014-10-28T09:30:03Z,4.691510966735968,7.71018865248227,2.5732994026284346
2014-10-28T10:07:00Z,2014-10-28T10:00:03Z,4.751447817047818,9.185301929078014,2.6477752449223417
2014-10-28T10:37:00Z,2014-10-28T10:30:03Z,5.174593685031185,9.68431835460993,3.0224242532855436
2014-10-28T11:07:00Z,2014-10-28T11:00:03Z,6.168721751559252,9.789401106382979,2.837756320191159
2014-10-28T11:37:00Z,2014-10-28T11:30:03Z,4.926520296257797,10.340859460992908,3.234961887694146
2014-10-28T12:07:00Z,2014-10-28T12:00:03Z,4.338938981288981,11.221622723404256,3.9217358661887696
2014-10-28T12:37:00Z,2014-10-28T12:30:03Z,6.959311356548858,11.474227574468085,4.154039569892474
2014-10-28T13:07:00Z,2014-10-28T13:00:03Z,5.8808847972972975,8.878016368794325,2.6578844444444445
2014-10-28T13:37:00Z,2014-10-28T13:30:03Z,6.1373368762993765,10.783946411347518,3.2081276463560333
2014-10-28T14:07:00Z,2014-10-28T14:00:03Z,5.8737159303534305,9.43625889361702,2.9494590203106332
2014-10-28T14:37:00Z,2014-10-28T14:30:03Z,4.858110576923077,7.769522411347517,2.7714158900836314
2014-10-28T15:07:00Z,2014-10-28T15:00:03Z,3.9073242203742207,7.2286219574468085,2.3966440621266427
2014-10-28T15:37:00Z,2014-10-28T15:30:03Z,2.7638299896049903,5.752574808510638,2.005909008363202
2014-10-28T16:07:00Z,2014-10-28T16:00:03Z,2.0788131237006238,3.7928262978723404,1.711168697729988
2014-10-28T16:37:00Z,2014-10-28T16:30:03Z,1.464308367983368,2.860339262411347,1.4803659737156512
2014-10-28T17:07:00Z,2014-10-28T17:00:03Z,1.4171606288981289,2.0557470921985814,1.340343082437276
2014-10-28T17:37:00Z,2014-10-28T17:30:03Z,1.3057182692307694,1.486235574468085,1.1684244444444443
2014-10-28T18:07:00Z,2014-10-28T18:00:03Z,1.4646343555093557,1.1557400567375886,1.1684244444444443
2014-10-28T18:37:00Z,2014-10-28T18:30:03Z,1.1958389033264034,1.706158865248227,1.1684244444444443
2014-10-28T19:07:00Z,2014-10-28T19:00:03Z,1.4517195686070687,1.2180255886524822,1.1684244444444443
2014-10-28T19:37:00Z,2014-10-28T19:30:03Z,1.217685654885655,1.3872900425531915,1.1684244444444443
2014-10-28T20:07:00Z,2014-10-28T20:00:03Z,1.1958389033264034,1.272767574468085,1.1684244444444443
2014-10-28T20:37:00Z,2014-10-28T20:30:03Z,1.2029307432432432,1.2186590070921985,1.1684244444444443
2014-10-28T21:07:00Z,2014-10-28T21:00:03Z,1.1965292879417881,1.8371637446808513,1.1684244444444443
2014-10-28T21:37:00Z,2014-10-28T21:30:03Z,1.2056038721413722,1.2397350070921986,1.1684244444444443
2014-10-28T22:07:00Z,2014-10-28T22:00:03Z,1.4253428014553016,1.4225354609929077,1.1684244444444443
2014-10-28T22:37:00Z,2014-10-28T22:30:03Z,1.1958389033264034,1.562490695035461,1.1684244444444443
2014-10-28T23:07:00Z,2014-10-28T23:00:03Z,1.2041280405405406,1.357156794326241,1.1684244444444443
2014-10-28T23:37:00Z,2014-10-28T23:30:03Z,1.1958389033264034,1.5263055035460993,1.1684244444444443
2014-10-29T00:07:00Z,2014-10-29T00:00:03Z,1.2421999220374222,1.270389730496454,1.1684244444444443
2014-10-29T00:37:00Z,2014-10-29T00:30:03Z,1.2168955041580043,1.2097589503546098,1.1684244444444443
2014-10-29T01:07:00Z,2014-10-29T01:00:03Z,1.3134048076923077,1.1571008794326243,1.1684244444444443
2014-10-29T01:37:00Z,2014-10-29T01:30:03Z,1.2170742203742204,1.3697774184397165,1.1684244444444443
2014-10-29T02:07:00Z,2014-10-29T02:00:03Z,1.1995324844074844,1.4115197730496454,1.1684244444444443
2014-10-29T02:37:00Z,2014-10-29T02:30:03Z,1.2662548336798336,1.1631718865248228,1.1684244444444443
2014-10-29T03:07:00Z,2014-10-29T03:00:03Z,1.220558705821206,1.191448085106383,1.1684244444444443
2014-10-29T03:37:00Z,2014-10-29T03:30:03Z,1.2028352650727654,1.149588,1.1684244444444443
2014-10-29T04:07:00Z,2014-10-29T04:00:03Z,1.2030263513513515,1.2261603971631205,1.1684244444444443
2014-10-29T04:37:00Z,2014-10-29T04:30:03Z,1.2182366943866945,1.50233809929078,1.1684244444444443
2014-10-29T05:07:00Z,2014-10-29T05:00:03Z,1.3646095893970895,1.2698526241134753,1.1684244444444443
