TIMESTAMP,solar_TIMESTAMP,GUF_GUY_ST2_Dgu_Js_1,GUF_GUY_ST2_Dgu_Js_2,GUF_GUY_ST2_Dgu_Js_3,GUF_GUY_ST2_Dgu_Js_4,GUF_GUY_ST2_Vsp_Js_5,GUF_GUY_ST2_Oas_Js_6,GUF_GUY_ST2_Oas_Js_7,GUF_GUY_ST2_Rsp_Js_8,GUF_GUY_ST2_Ssp_Js_9,GUF_GUY_ST2_Vam_Js_10,GUF_GUY_ST2_Ggl_Js_11
2008-09-06T15:30:00Z,2008-09-06T12:01:50Z,18344.608738362433,9903.62405476388,7377.288095878808,4447.134904145533,19760.253994169187,578.6431528084729,729.8351726551798,4962.761658676344,6758.213268725359,NA,46235.25315474384
2008-09-06T16:00:00Z,2008-09-06T12:31:50Z,17300.125161560933,9903.62405476388,7026.8849426475035,4553.474310203282,19171.441552448152,578.6431528084729,809.7436367662721,4681.736361531859,6521.723465133176,NA,43861.31589686817
2008-09-06T16:30:00Z,2008-09-06T13:01:50Z,17921.294418569436,10519.879639833687,7377.288095878808,4447.134904145533,19171.441552448152,578.6431528084729,944.6079074563424,4544.5531827770255,6404.748003512075,NA,45437.33076732345
2008-09-06T17:00:00Z,2008-09-06T13:31:50Z,18132.01852689868,10729.3731205623,7737.268755620322,4447.134904145533,20967.48962000651,606.4111427291213,1051.5694768684516,4476.780082984747,6404.748003512075,NA,43861.31589686817
2008-09-06T17:30:00Z,2008-09-06T14:01:50Z,18132.01852689868,11154.568175995828,8107.076198136824,4553.474310203282,21586.221522443015,606.4111427291213,1125.7241069573834,4681.736361531859,6521.723465133176,NA,46235.25315474384
2008-09-06T18:00:00Z,2008-09-06T14:31:50Z,17300.125161560933,10729.3731205623,7737.268755620322,4341.758971925746,21899.43574972984,592.4685963698407,1069.892127758418,4681.736361531859,6404.748003512075,NA,45437.33076732345
2008-09-06T18:30:00Z,2008-09-06T15:01:50Z,16894.99284012668,10312.434053705665,7259.434853553947,4031.3870399441453,21275.579574865846,564.9346736242127,944.6079074563424,4612.870644358269,5832.4700776136815,NA,43083.14424475674
2008-09-06T19:00:00Z,2008-09-06T15:31:50Z,16300.399770616441,9702.229175183958,7026.8849426475035,3829.2470773636273,21275.579574865846,551.3430411113115,826.1261876667662,4409.547507550912,5945.253157788669,NA,41546.28015712911
2008-09-06T19:30:00Z,2008-09-06T16:01:50Z,14971.750474718112,8535.091418973492,6245.208434604832,3436.364553295045,20661.931658437163,537.8681590291665,683.4774314005447,4145.947652611762,5389.640383958238,NA,36367.98391908202
2008-09-06T20:00:00Z,2008-09-06T16:31:50Z,13548.173957808827,7259.966499368013,4919.204587457788,2875.424445716254,19760.253994169187,485.13500841671123,537.4105465494822,4145.947652611762,4960.014137225277,NA,32855.697968300585
2008-09-06T20:30:00Z,2008-09-06T17:01:50Z,11126.940002060954,6238.318798039045,3493.228348563243,2434.0155379282005,18592.30091804305,409.5366072902317,429.819563656165,3643.596088990244,4340.151567037676,NA,28840.27121246103
2008-09-06T21:00:00Z,2008-09-06T17:31:50Z,7962.288496889906,4241.209593641672,2002.5169120206065,1856.311730181602,16102.110385196154,315.3303857403573,318.62248471747864,3404.4195304404793,3280.006712546217,NA,21442.658901762014
2008-09-06T21:30:00Z,2008-09-06T18:01:50Z,5882.349918053962,2776.459076803519,1314.3437805058506,1473.216529057138,13547.120852865937,249.73434054884964,239.49855272621812,2371.1290527408523,2319.499238674853,NA,15385.743787159498
2008-09-06T22:00:00Z,2008-09-06T18:31:50Z,4196.232081056506,1952.536079104335,873.526602716504,1185.2665277657163,10756.573554423412,198.51916895127408,177.05114489126615,1801.1110262205923,1610.6745696116266,NA,10944.310204360841
2008-09-06T22:30:00Z,2008-09-06T19:01:50Z,3320.0599904180053,1521.204609411,625.2089808470785,980.6746124463781,8248.207452979688,169.3663715649169,129.0744203724193,1624.6840424745242,1111.0187078991403,NA,7820.076955803228
2008-09-06T23:00:00Z,2008-09-06T19:31:50Z,2912.618714480055,1316.889206366311,487.1486038632173,849.9844366476696,6363.183616471555,141.45786927215994,111.00019614113934,1212.79157299495,544.8574443532611,NA,6574.23500333697
2008-09-06T23:30:00Z,2008-09-06T20:01:50Z,2375.816981204519,1120.5184744056212,400.0599463707661,663.0493416663934,5151.86340066901,114.86500541081296,85.19004583267174,877.7405692527814,379.04876143018566,NA,5387.626146147318
2008-09-07T00:00:00Z,2008-09-06T20:31:50Z,2016.222216513877,932.4866826149707,317.27051675640604,544.9268921219766,4340.889442377824,97.91451862695197,53.48514247042601,706.501057576881,488.1302071622426,NA,3904.0355773680476
2008-09-07T00:30:00Z,2008-09-06T21:01:50Z,1676.5322732128923,753.3216187868867,277.6128071288106,432.48276656378385,3724.8969445863795,81.6306940491741,32.12222566336706,485.52375857352723,432.83346519131,NA,3208.054791607044
2008-09-07T01:00:00Z,2008-09-06T21:31:50Z,1419.2790242084513,667.2811683131838,202.11901775420827,378.56502541920383,3138.500494729242,73.75406565152456,25.562303245701045,546.3469907874452,276.4314059990211,NA,2872.4899429021098
2008-09-07T01:30:00Z,2008-09-06T22:01:50Z,1175.1915577963227,583.7518857283557,166.47571420459104,275.8226144841736,2718.550357406494,58.57082517561806,19.33804636067134,515.6977429965192,227.87215434806885,NA,2228.170606696138
2008-09-07T02:00:00Z,2008-09-06T22:31:50Z,1001.0169434526913,583.7518857283557,100.12020805585544,227.2654350618687,2316.1053667230185,51.28432881247665,13.504282630047875,397.93583683490306,181.39522490683052,NA,1920.4406066618458
2008-09-07T02:30:00Z,2008-09-06T23:01:50Z,834.7526044413667,502.8763567271478,69.88178261642881,227.2654350618687,1931.797793540295,44.218078756229666,19.33804636067134,314.96769790929375,95.89067684726244,NA,1920.4406066618458
2008-09-07T03:00:00Z,2008-09-06T23:31:50Z,627.762243999248,211.60116336534261,17.844430981658327,180.8291129899192,1234.6441924112528,37.306419452373866,19.383471786216163,166.31968188373807,24.4565236893905,NA,1627.387088608089
2008-09-07T03:30:00Z,2008-09-07T00:01:50Z,481.2888769024638,147.6610542591911,17.844430981658327,136.77975045310066,908.1902493266217,30.7481457765935,19.383471786216163,121.16683898883673,24.4565236893905,NA,1340.789907375981
2008-09-07T04:00:00Z,2008-09-07T00:32:12Z,389.11309822674036,147.6610542591911,0,95.50405220824013,704.3594994277778,24.472889148061192,13.535944458406696,143.35175373955286,24.4565236893905,NA,1066.7488437421855
2008-09-07T04:30:00Z,2008-09-07T01:02:12Z,301.7538670867588,37.582813460303186,0,95.50405220824013,513.037266470976,18.516954220147753,19.383471786216163,143.35175373955286,0,NA,1066.7488437421855
2008-09-07T05:00:00Z,2008-09-07T01:32:12Z,260.04540205004076,37.582813460303186,0,57.622859826668275,422.6544312671514,18.516954220147753,13.535944458406696,121.16683898883673,0,NA,806.8304072650812
2008-09-07T05:30:00Z,2008-09-07T02:02:12Z,219.76938041726788,37.582813460303186,17.844430981658327,57.622859826668275,336.24331807400927,12.933018796237675,8.168049433505608,99.83040223342485,0,NA,563.3120037591158
2008-09-07T06:00:00Z,2008-09-07T02:32:12Z,181.04382994782827,37.582813460303186,0,57.622859826668275,254.29666554230008,12.933018796237675,8.168049433505608,121.16683898883673,24.4565236893905,NA,563.3120037591158
2008-09-07T06:30:00Z,2008-09-07T03:02:12Z,144.0230756502707,89.04058769412701,0,24.335816483951533,177.53111417080632,7.805537136878882,3.4500551306742944,99.83040223342485,24.4565236893905,NA,339.8512773456565
2008-09-07T07:00:00Z,2008-09-07T03:32:12Z,76.03497113921827,147.6610542591911,17.844430981658327,24.335816483951533,107.0980543903611,7.805537136878882,0,99.83040223342485,24.4565236893905,NA,143.51822172680866
2008-09-07T07:30:00Z,2008-09-07T04:02:12Z,76.03497113921827,37.582813460303186,0,24.335816483951533,45.22380058790986,3.2974885654293633,3.4500551306742944,79.42796001113338,0,NA,143.51822172680866
2008-09-07T08:00:00Z,2008-09-07T04:32:12Z,45.8670552491992,37.582813460303186,0,24.335816483951533,45.22380058790986,3.2974885654293633,3.4500551306742944,41.94482617961345,0,NA,143.51822172680866
2008-09-07T08:30:00Z,2008-09-07T05:02:12Z,45.8670552491992,89.04058769412701,0,0,45.22380058790986,3.2974885654293633,0,41.94482617961345,24.4565236893905,NA,0
2008-09-07T09:00:00Z,2008-09-07T05:32:12Z,19.367197830475142,37.582813460303186,0,0,45.22380058790986,3.2974885654293633,0,25.306222768831944,24.4565236893905,NA,0
2008-09-07T09:30:00Z,2008-09-07T06:02:12Z,19.367197830475142,89.04058769412701,0,0,45.22380058790986,3.2974885654293633,0,10.686966670617073,24.4565236893905,NA,0
2008-09-07T10:00:00Z,2008-09-07T06:32:12Z,19.367197830475142,89.04058769412701,0,0,0,0,0,0,24.4565236893905,NA,0
2008-09-07T10:30:00Z,2008-09-07T07:02:12Z,0,0,0,0,0,0,3.4500551306742944,0,24.4565236893905,NA,0
2008-09-07T11:00:00Z,2008-09-07T07:32:12Z,0,37.582813460303186,0,24.335816483951533,607.030975969147,3.2974885654293633,8.168049433505608,166.31968188373807,379.04876143018566,NA,1627.387088608089
2008-09-07T11:30:00Z,2008-09-07T08:02:12Z,1119.4052057091444,505.9882740279734,132.79023566554014,57.622859826668275,4231.4703000382715,7.805537136878882,13.535944458406696,1109.3332686150507,1685.8558664841382,NA,9147.083460521939
2008-09-07T12:00:00Z,2008-09-07T08:32:12Z,8891.881494052215,3047.4079029521763,1146.434166356986,227.2654350618687,12031.912499481707,81.44997911996094,32.19796832971226,3688.605445293506,4750.124379452798,NA,29580.704861514445
2008-09-07T12:30:00Z,2008-09-07T09:02:12Z,12263.686164521565,3986.188808436382,2144.31930376103,432.48276656378385,14219.736747746414,178.54455348406935,69.08621405162178,3812.902054981682,4646.406523061671,NA,33645.25351220045
2008-09-07T13:00:00Z,2008-09-07T09:32:12Z,14481.838100276698,4857.644092745708,3180.2177110754765,724.1030872114873,16042.15201253829,292.2999406031593,120.24276092524028,4264.267298775706,5389.640383958238,NA,40911.20823946058
2008-09-07T13:30:00Z,2008-09-07T10:02:12Z,16169.252239866277,5473.13208070045,4193.081806768135,1185.2665277657163,17133.098422848278,384.37327187227413,197.7784560765748,4132.673711976943,6058.87035532704,NA,42440.425887612255
2008-09-07T14:00:00Z,2008-09-07T10:32:12Z,17784.22084926989,8034.805727408822,5840.74230839979,2016.5155892342323,17975.745665357725,483.98284548202383,331.28588491599976,4398.010037477294,6998.105482379969,NA,46377.91190370707
2008-09-07T14:30:00Z,2008-09-07T11:02:12Z,17576.100142172894,9572.80272485537,6709.860041063029,3245.603618854413,18261.373077765486,536.5808966078009,511.05820447948474,4465.69675011641,6877.73274082715,NA,47185.342880873875
2008-09-07T15:00:00Z,2008-09-07T11:32:12Z,17165.307934975932,9976.992881761482,7052.371470069903,4133.887364745118,18549.402196707175,563.5773945469853,581.3849339706319,4465.69675011641,6877.73274082715,NA,46377.91190370707
2008-09-07T15:30:00Z,2008-09-07T12:02:12Z,17784.22084926989,11238.712486080665,7523.716039469184,5211.90878289894,19725.898500611045,577.2502397237652,670.0505874450025,4533.932158649376,7119.334260353409,NA,47185.342880873875
2008-09-07T16:00:00Z,2008-09-07T12:32:12Z,17784.22084926989,11898.02565644126,7644.229843750677,5905.853540909431,19725.898500611045,591.0396285513757,779.4633232809089,4465.69675011641,6877.73274082715,NA,45577.179542701415
2008-09-07T16:30:00Z,2008-09-07T13:02:12Z,17994.183405679865,12122.127224742087,7765.833151994151,6388.645703448965,20026.210647703057,604.9456966563067,912.5519731948964,4398.010037477294,6877.73274082715,NA,46377.91190370707
2008-09-07T17:00:00Z,2008-09-07T13:32:12Z,17784.22084926989,12576.935754954546,7888.535438101998,6511.906517628059,20329.03625104606,604.9456966563067,1036.250656032269,4330.868156111289,6758.213268725359,NA,46377.91190370707
2008-09-07T17:30:00Z,2008-09-07T14:02:12Z,17369.802130126365,12348.424360904635,7888.535438101998,6636.202466744562,20329.03625104606,604.9456966563067,1072.8675156203585,4264.267298775706,6521.723465133176,NA,44783.104718201175
2008-09-07T18:00:00Z,2008-09-07T14:32:12Z,16962.598950128337,12122.127224742087,7765.833151994151,6511.906517628059,20026.210647703057,591.0396285513757,1036.250656032269,4264.267298775706,6173.323760527487,NA,43214.76709968293
2008-09-07T18:30:00Z,2008-09-07T15:02:12Z,16365.00117206059,11023.212976372124,7404.282411497175,6025.023632624851,19725.898500611045,577.2502397237652,912.5519731948964,4132.673711976943,5832.4700776136815,NA,40911.20823946058
2008-09-07T19:00:00Z,2008-09-07T15:32:12Z,15592.114004696667,10389.290632674003,6709.860041063029,5670.541434973952,19132.737555502576,550.0209780383201,763.4348778768286,4003.1999535593113,5389.640383958238,NA,37929.61323246499
2008-09-07T19:30:00Z,2008-09-07T16:02:12Z,14481.838100276698,9176.600694555498,5945.954361190912,4988.524070190825,18839.850953927413,523.2570788636301,610.4200772203582,3812.902054981682,4960.014137225277,NA,35048.64328132897
2008-09-07T20:00:00Z,2008-09-07T16:32:12Z,12753.941654668404,7669.4644172224625,4650.876222245619,4237.343929767833,17975.745665357725,471.12384431716515,457.1143226216413,3566.3330467043893,4441.420747073068,NA,30243.115211888173
2008-09-07T20:30:00Z,2008-09-07T17:02:12Z,10716.792505751033,6281.928586817978,3180.2177110754765,3340.511357203467,16856.90393670749,384.37327187227413,355.4128894645643,3211.41206470633,4041.2341474146624,NA,25730.399001907823
2008-09-07T21:00:00Z,2008-09-07T17:32:12Z,8369.556609282723,4560.2875666444,2008.7577893436587,2520.3953768035312,15247.812805600917,303.39006892361704,262.07944562612533,2765.0854669222786,3188.536048149677,NA,20347.424432690554
2008-09-07T21:30:00Z,2008-09-07T18:02:12Z,5901.35093838449,3047.4079029521763,1202.936494413248,1856.311730181602,12742.298182365015,238.68929465583807,197.7784560765748,1642.9769763970107,2237.2344865175037,NA,14397.940408514492
2008-09-07T22:00:00Z,2008-09-07T18:32:12Z,4026.7089129174474,1965.0886601487948,724.0289738920047,1327.1286614665917,9795.571506687627,198.06924255008914,148.1581969661876,959.53841128211,1390.7257723724406,NA,10048.50446835329
2008-09-07T22:30:00Z,2008-09-07T19:02:12Z,3001.4411444490884,1325.2256404855175,488.5703326315738,1047.7536184698738,6990.597409313346,159.56238369156088,111.2670028017442,615.5054961797227,847.8595582768656,NA,7001.624508290641
2008-09-07T23:00:00Z,2008-09-07T19:32:12Z,2532.6503579489936,1031.873017676622,318.18782543271624,786.4270124936455,5210.943085110253,132.14682431710054,85.3936297813228,490.6310501392517,602.9464763334068,NA,5401.813741868464
2008-09-07T23:30:00Z,2008-09-07T20:02:12Z,2092.614111669296,758.0185101412418,239.88901971621408,603.307785530284,4074.696415802368,114.6088869722494,61.23952555778901,402.0953148339968,544.8574443532611,NA,4274.995298207213
2008-09-08T00:00:00Z,2008-09-07T20:32:12Z,1747.872922293985,671.4311719198977,166.95258963503596,487.9630900943991,3318.9151026904874,97.6969776221213,39.07214685035112,214.40740699494347,432.83346519131,NA,3216.3964858675654
2008-09-08T00:30:00Z,2008-09-07T21:02:12Z,1486.5878505877279,587.37331623228215,132.79023566554014,378.56502541920383,2610.924387433495,81.44997911996094,25.622463530614716,265.11958112116395,276.4314059990211,NA,2552.2992169017434
2008-09-08T01:00:00Z,2008-09-07T21:32:12Z,1238.4402950593485,505.9882740279734,70.0805836397392,326.3056008009165,2209.9098358020133,73.59107907399996,19.383471786216163,214.40740699494347,181.39522490683052,NA,2233.9281523648274
2008-09-08T01:30:00Z,2008-09-07T22:02:12Z,1003.8133315036072,427.4537726078909,42.26791385737313,275.8226144841736,1827.5541817540857,58.44185122167352,19.383471786216163,99.83040223342485,95.89067684726244,NA,1925.392665161905
2008-09-08T02:00:00Z,2008-09-07T22:32:12Z,837.0688705477527,351.99555876275497,17.844430981658327,227.2654350618687,1464.8503175886635,51.17160003355519,19.383471786216163,79.42796001113338,57.882443902970024,NA,1925.392665161905
2008-09-08T02:30:00Z,2008-09-07T23:02:12Z,683.0628465060255,388.4134592362195,17.81923617241584,275.8226144841736,1464.8503175886635,73.59107907399996,19.383471786216163,25.306222768831944,276.4314059990211,NA,563.3120037591158
2008-09-08T03:00:00Z,2008-09-07T23:32:12Z,529.0568224642984,424.83135970968397,17.794041363173356,136.77975045310066,1228.0344112322,30.81552348111499,38.70613236341807,162.9728148359973,24.4565236893905,NA,1920.4406066618458
2008-09-08T03:30:00Z,2008-09-08T00:02:12Z,389.11309822674036,424.83135970968397,17.794041363173356,136.77975045310066,1008.9631028459835,24.526421427057805,25.383344287929667,140.47291230071684,24.4565236893905,NA,1623.2101561647062
2008-09-08T04:00:00Z,2008-09-08T00:32:33Z,344.80157216965955,424.83135970968397,17.794041363173356,95.50405220824013,903.3594541210321,18.557387093372235,25.383344287929667,97.83365666924551,24.4565236893905,NA,1623.2101561647062
2008-09-08T04:30:00Z,2008-09-08T01:02:33Z,260.04540205004076,349.8414080613773,42.14828407344847,95.50405220824013,800.5330550893179,18.557387093372235,19.202917068917245,97.83365666924551,24.4565236893905,NA,1623.2101561647062
2008-09-08T05:00:00Z,2008-09-08T01:32:33Z,219.76938041726788,278.20082552108977,0,95.50405220824013,700.6289122779039,18.557387093372235,25.383344287929667,118.73843905145782,24.4565236893905,NA,1337.3556779144037
2008-09-08T05:30:00Z,2008-09-08T02:02:33Z,181.04382994782827,210.3125612722728,0,57.622859826668275,510.3315600508023,7.8225211768803105,25.383344287929667,97.83365666924551,0,NA,1064.0221610366411
2008-09-08T06:00:00Z,2008-09-08T02:32:33Z,181.04382994782827,210.3125612722728,0,57.622859826668275,420.430124880882,7.8225211768803105,25.383344287929667,77.84248809458674,0,NA,804.7723361816079
2008-09-08T06:30:00Z,2008-09-08T03:02:33Z,144.0230756502707,210.3125612722728,0,24.335816483951533,334.4775151835441,7.8225211768803105,19.202917068917245,97.83365666924551,0,NA,561.878051647492
2008-09-08T07:00:00Z,2008-09-08T03:32:33Z,108.91790665922123,278.20082552108977,0,24.335816483951533,252.9640325767944,7.8225211768803105,13.410095102051216,58.87943712825663,24.4565236893905,NA,338.98793328155455
2008-09-08T07:30:00Z,2008-09-08T04:02:33Z,76.03497113921827,278.20082552108977,0,24.335816483951533,176.60273020611058,3.3046509905619064,8.09224973462102,58.87943712825663,0,NA,338.98793328155455
2008-09-08T08:00:00Z,2008-09-08T04:32:33Z,76.03497113921827,146.76403530071505,0,24.335816483951533,106.53917263883017,3.3046509905619064,13.410095102051216,77.84248809458674,0,NA,338.98793328155455
2008-09-08T08:30:00Z,2008-09-08T05:02:33Z,76.03497113921827,210.3125612722728,17.794041363173356,24.335816483951533,106.53917263883017,3.3046509905619064,8.09224973462102,41.11091597519965,0,NA,143.1543793945108
2008-09-08T09:00:00Z,2008-09-08T05:32:33Z,45.8670552491992,278.20082552108977,17.794041363173356,0,106.53917263883017,3.3046509905619064,3.4180983246848355,41.11091597519965,24.4565236893905,NA,143.1543793945108
2008-09-08T09:30:00Z,2008-09-08T06:02:33Z,45.8670552491992,37.35561650769743,42.14828407344847,0,44.98829971311534,0,8.09224973462102,41.11091597519965,0,NA,143.1543793945108
2008-09-08T10:00:00Z,2008-09-08T06:32:33Z,19.367197830475142,0,17.794041363173356,0,44.98829971311534,0,13.410095102051216,0,0,NA,0
2008-09-08T10:30:00Z,2008-09-08T07:02:33Z,19.367197830475142,37.35561650769743,17.794041363173356,0,0,0,13.410095102051216,0,0,NA,0
2008-09-08T11:00:00Z,2008-09-08T07:32:33Z,0,146.76403530071505,17.794041363173356,0,106.53917263883017,0,13.410095102051216,186.18733348842468,326.8744304464653,NA,804.7723361816079
2008-09-08T11:30:00Z,2008-09-08T08:02:33Z,529.0568224642984,841.7560472301915,100.12020805585544,95.50405220824013,3013.1634943987647,3.3046509905619064,19.202917068917245,1317.523270424804,2657.069482429827,NA,8682.249850695483
2008-09-08T12:00:00Z,2008-09-08T08:32:33Z,6009.040906285983,3549.9662125073673,822.1236427076918,432.48276656378385,10382.130210685442,44.218078756229666,38.70613236341807,3248.5901286320186,4750.124379452798,NA,26912.515280410258
2008-09-08T12:30:00Z,2008-09-08T09:02:33Z,13427.417081393562,6741.067358524314,2561.383225123029,980.6746124463781,15673.834971928418,208.503706014089,84.58452286122915,4288.930460072581,5499.106028918845,NA,40787.5130168807
2008-09-08T13:00:00Z,2008-09-08T09:32:33Z,16761.656836100043,8916.376357434729,4179.071729848741,1935.923171349415,18141.321789416266,361.4840589390815,165.94076878934797,4622.870754371113,6404.748003512075,NA,47039.83952631109
2008-09-08T13:30:00Z,2008-09-08T10:02:33Z,17784.22084926989,10312.434053705665,5511.614670420012,3533.1637911457274,19298.9904148145,498.14339231440505,293.1598487909941,4760.201279437958,6877.73274082715,NA,46235.25315474384
2008-09-08T14:00:00Z,2008-09-08T10:32:33Z,17369.802130126365,10312.434053705665,6245.208434604832,4660.779939945678,18715.336587907495,524.5099534089661,426.56548091353955,4691.264035164906,6639.544378892916,NA,45437.33076732345
2008-09-08T14:30:00Z,2008-09-08T11:02:33Z,17165.307934975932,12030.25940596027,7142.636737895814,6025.023632624851,18427.133275222157,524.5099534089661,589.6740628989975,4622.870754371113,6877.73274082715,NA,47851.13132123152
2008-09-08T15:00:00Z,2008-09-08T11:32:33Z,16761.656836100043,12709.719070213088,7496.205411231548,6887.9208014294545,18427.133275222157,551.3430411113115,708.6142450014682,4487.7006798639295,6639.544378892916,NA,47039.83952631109
2008-09-08T15:30:00Z,2008-09-08T12:02:33Z,16962.598950128337,12481.035042770238,7496.205411231548,7273.396427343221,19298.9904148145,551.3430411113115,771.1931826653354,4622.870754371113,6521.723465133176,NA,45437.33076732345
2008-09-08T16:00:00Z,2008-09-08T12:32:33Z,17165.307934975932,13409.184369479732,7737.268755620322,7802.349283991599,19892.429434437436,578.6431528084729,885.7932862531975,4829.686407253899,6639.544378892916,NA,45437.33076732345
2008-09-08T16:30:00Z,2008-09-08T13:02:33Z,17369.802130126365,13646.875954749528,7737.268755620322,7937.303862918711,20192.865270674232,578.6431528084729,989.2889553862724,4760.201279437958,6404.748003512075,NA,44646.03166658888
2008-09-08T17:00:00Z,2008-09-08T13:32:33Z,17369.802130126365,14373.844556335705,7982.699315405371,8210.517137116458,20801.265797133732,578.6431528084729,1097.7843046502035,4622.870754371113,6521.723465133176,NA,44646.03166658888
2008-09-08T17:30:00Z,2008-09-08T14:02:33Z,16962.598950128337,14373.844556335705,7982.699315405371,8210.517137116458,20801.265797133732,578.6431528084729,1116.363222645436,4420.91632169832,6173.323760527487,NA,41546.28015712911
2008-09-08T18:00:00Z,2008-09-08T14:32:33Z,16365.00117206059,14373.844556335705,7616.195887507325,8348.789007559473,20495.80421744129,564.9346736242127,1042.902712689353,4159.031027611055,5832.4700776136815,NA,40035.14058906975
2008-09-08T18:30:00Z,2008-09-08T15:02:33Z,15975.199405859012,13173.774280336842,7377.288095878808,8073.357637542331,19892.429434437436,551.3430411113115,954.2417636496041,4094.8549056470047,5280.999825275857,NA,37816.04057694627
2008-09-08T19:00:00Z,2008-09-08T15:32:33Z,15215.611313176472,12030.25940596027,6912.170800281978,7668.487488208179,19594.47746901154,524.5099534089661,819.5080817822089,4223.721716785378,5066.188047718308,NA,36367.98391908202
2008-09-08T19:30:00Z,2008-09-08T16:02:33Z,13947.847845038072,10940.930519008594,6030.817850573248,6887.9208014294545,19005.949589959167,485.13500841671123,663.046203115781,3968.032678881504,4646.406523061671,NA,32171.49451945658
2008-09-08T20:00:00Z,2008-09-08T16:32:33Z,12425.716463691515,9305.385848725591,4919.204587457788,6145.209181102797,18427.133275222157,446.80982302318205,533.2745738381191,3843.228190346479,4140.058482658464,NA,28191.815547942842
2008-09-08T20:30:00Z,2008-09-08T17:02:33Z,10133.778770972498,7085.189695727321,3329.9685013523704,4878.301674012305,17021.646236482477,361.4840589390815,413.7974714654155,3480.665132652811,3372.2985161277643,NA,23214.142142755696
2008-09-08T21:00:00Z,2008-09-08T17:32:33Z,7864.650104765801,5126.766274654693,2069.68718960858,3533.1637911457274,15150.4129223923,281.97993704855463,304.6413393404662,2914.4817246050393,2743.568457375509,NA,18604.262224434926
2008-09-08T21:30:00Z,2008-09-08T18:02:33Z,5479.8866956847405,3549.9662125073673,1314.3437805058506,2520.3953768035312,12902.193669322462,228.86327199851968,227.06395429448963,1781.0574250666875,1838.9514557425289,NA,13354.064430098342
2008-09-08T22:00:00Z,2008-09-08T18:32:33Z,3671.772869216329,2412.8384221222864,822.1236427076918,1700.0577119321113,9736.498966279261,178.94864783559683,165.94076878934797,1048.3406190982084,1043.6234583174949,NA,9569.021558670014
2008-09-08T22:30:00Z,2008-09-08T19:02:33Z,2921.303061579797,1841.935885886003,578.2367863107587,1185.2665277657163,7136.75219467625,150.6184995340577,128.14812181412069,571.4659150412576,544.8574443532611,NA,7398.389788110949
2008-09-08T23:00:00Z,2008-09-08T19:32:33Z,2236.1048949246915,1418.0744573339941,400.0599463707661,849.9844366476696,5349.901936040801,114.86500541081296,92.94597374808971,422.24772676389,379.04876143018566,NA,5387.626146147318
2008-09-08T23:30:00Z,2008-09-08T20:02:33Z,1815.2172559602977,1120.5184744056212,277.6128071288106,663.0493416663934,4207.687241707442,97.91451862695197,68.434111730026,311.75639420574487,227.87215434806885,NA,4631.175709333926
2008-09-09T00:00:00Z,2008-09-08T20:32:33Z,1423.3073742760103,1025.43096207134,202.11901775420827,487.9630900943991,3300.511332767969,81.6306940491741,53.10785856472351,234.60266551045575,137.27081410124978,NA,3904.0355773680476
2008-09-09T00:30:00Z,2008-09-08T21:02:33Z,1061.1741074009667,841.7560472301915,166.47571420459104,378.56502541920383,2733.5073166675766,66.06437878193317,25.383344287929667,162.9728148359973,137.27081410124978,NA,2872.4899429021098
2008-09-09T01:00:00Z,2008-09-08T21:32:33Z,891.7477580231905,753.3216187868867,132.41181166019206,275.8226144841736,2328.763900582227,51.28432881247665,13.410095102051216,259.7409113295602,95.89067684726244,NA,2545.707426488758
2008-09-09T01:30:00Z,2008-09-08T22:02:33Z,730.4958768009735,753.3216187868867,100.12020805585544,227.2654350618687,2069.034449277911,44.218078756229666,8.09224973462102,210.07529048972717,57.882443902970024,NA,2228.170606696138
2008-09-09T02:00:00Z,2008-09-08T22:32:33Z,577.8921931341143,667.2811683131838,69.88178261642881,180.8291129899192,1695.2055961977503,37.38831286979558,13.410095102051216,58.87943712825663,0,NA,2228.170606696138
2008-09-09T02:30:00Z,2008-09-08T23:02:33Z,434.6262359631424,667.2811683131838,42.14828407344847,136.77975045310066,1341.3104639940966,30.81552348111499,0,41.11091597519965,24.4565236893905,NA,1920.4406066618458
2008-09-09T03:00:00Z,2008-09-08T23:32:33Z,387.00721559353786,281.63744137364733,42.14828407344847,95.50405220824013,1224.753444342596,24.526421427057805,3.3944797274310674,137.35679762350645,57.649878947322144,NA,2526.115372490795
2008-09-09T03:30:00Z,2008-09-09T00:02:33Z,300.1278698775551,148.56802625556338,42.14828407344847,95.50405220824013,1006.2790000629898,18.557387093372235,8.036229325895658,159.35038387334325,24.358419150285236,NA,2526.115372490795
2008-09-09T04:00:00Z,2008-09-09T00:32:55Z,258.6471884250531,148.56802625556338,17.794041363173356,57.622859826668275,798.4125287603792,12.96120917222159,8.036229325895658,159.35038387334325,24.358419150285236,NA,2211.057756013643
2008-09-09T04:30:00Z,2008-09-09T01:02:55Z,180.07459516170076,89.58614658502907,17.794041363173356,57.622859826668275,698.7769774336598,12.96120917222159,8.036229325895658,116.10968598902227,24.358419150285236,NA,1905.7215799965215
2008-09-09T05:00:00Z,2008-09-09T01:32:55Z,180.07459516170076,37.812518892682576,17.794041363173356,24.335816483951533,602.2300764478221,12.96120917222159,3.3944797274310674,57.583615676408925,24.358419150285236,NA,1905.7215799965215
