TIMESTAMP,solar_TIMESTAMP,BRA_CAM_Dbr_Js_1,BRA_CAM_Dbr_Js_2,BRA_CAM_Dbr_Js_3,BRA_CAM_Dbr_Js_4,BRA_CAM_Dbr_Js_5
2011-03-10T03:00:00Z,2011-03-09T23:47:32Z,13.351590455667036,17.366549719128464,1.1737402425860297,4.972553032092779,12.814611099168006
2011-03-10T03:30:00Z,2011-03-10T00:17:47Z,9.665823221332625,15.240033426990285,-2.076617352267591,16.98955619298367,3.3156686060784324
2011-03-10T03:59:59Z,2011-03-10T00:47:46Z,22.498036808274218,24.100517977566035,-0.451438554840781,15.332038515619406,13.173061759284597
2011-03-10T04:30:00Z,2011-03-10T01:17:47Z,8.49925834979248,21.265162921381798,2.979494461949152,10.359485483526631,15.861441710159005
2011-03-10T05:00:00Z,2011-03-10T01:47:47Z,4.83291161066631,20.91074353935877,-2.9794944619491526,7.873208967480238,12.097709778934831
2011-03-10T05:29:59Z,2011-03-10T02:17:46Z,0.6666084980229393,12.404678370806051,0.451438554840781,-5.801311870774909,11.022357798585064
2011-03-10T06:00:00Z,2011-03-10T02:47:47Z,6.166128606712193,12.759097752829081,-0.451438554840781,-6.215691290115984,8.15475251765237
2011-03-10T06:30:00Z,2011-03-10T03:17:47Z,-0.33330424901147016,21.619582303404822,1.354315664522342,-4.558173612751722,9.947005818235313
2011-03-10T06:59:59Z,2011-03-10T03:47:46Z,2.3331297430802866,9.92374269664484,2.257192774203903,16.16079735430154,6.541724547127731
2011-03-10T07:30:00Z,2011-03-10T04:17:47Z,-8.832562598803953,12.404678370806051,0.451438554840781,-4.972553032092787,6.36249921706943
2011-03-10T08:00:00Z,2011-03-10T04:47:47Z,-4.332955237149111,14.176775280921195,-3.882371571630713,2.0718970967053187,-0.4480633251457324
2011-03-10T08:29:59Z,2011-03-10T05:17:46Z,3.9996509881376388,5.316290730345454,0.6320139767770935,-20.718970967053263,0.2688379950874434
2011-03-10T09:00:00Z,2011-03-10T05:47:47Z,4.332955237149107,-0.3544193820230302,1.354315664522342,-9.5307266448445,-0.448063325145729
2011-03-10T09:30:00Z,2011-03-10T06:17:47Z,5.999476482206454,12.050258988783021,-0.2708631329044686,-19.475832709030076,-1.7026406355537942
2011-03-10T09:59:59Z,2011-03-10T06:47:46Z,2.666433992091756,5.316290730345449,-0.451438554840781,-14.503279676937288,-2.9572179459618497
2011-03-10T10:30:00Z,2011-03-10T07:17:47Z,-2.4997818675860235,11.34142022473696,-2.257192774203903,-14.503279676937288,0.08961266502915444
2011-03-10T11:00:00Z,2011-03-10T07:47:47Z,45.496029990065644,53.51732668547752,-3.882371571630713,33.150353547285214,-15.32376571998411
2011-03-10T11:29:59Z,2011-03-10T08:17:46Z,130.48861348799048,103.49045955072474,-3.882371571630713,113.95434031879294,-14.965315059867528
2011-03-10T12:00:00Z,2011-03-10T08:47:47Z,238.47919016770666,196.7027570227816,7.49388001035696,222.93612760549308,12.276935108993127
2011-03-10T12:30:00Z,2011-03-10T09:17:47Z,432.2956109678765,302.3197328656446,22.12048918719825,459.5467760492413,99.91812150749881
2011-03-10T12:59:59Z,2011-03-10T09:47:46Z,562.9508765803727,336.69841292187846,35.30249498854905,719.3626719760892,236.48782301191866
2011-03-10T13:30:00Z,2011-03-10T10:17:47Z,792.7641562737812,477.40290758502124,58.59672441833333,1033.4622718366168,407.1103372274144
2011-03-10T14:00:00Z,2011-03-10T10:47:47Z,897.2550383388771,533.0467505626369,72.50103190742936,1251.840225829358,578.9874287533181
2011-03-10T14:29:59Z,2011-03-10T11:17:46Z,972.0818422419519,547.5779452255813,75.75138950228298,1303.6376532469912,666.4493898217655
2011-03-10T15:00:00Z,2011-03-10T11:47:47Z,1113.7361480718266,706.3578283718986,92.90605458623266,1773.9582941991007,800.5099367053691
2011-03-10T15:30:00Z,2011-03-10T12:17:47Z,1127.5682744058026,738.2555727539714,104.82403243402926,1815.810615552548,1021.1363180071288
2011-03-10T15:59:59Z,2011-03-10T12:47:46Z,906.9208615602097,619.8794991582793,97.05928929076782,1551.0221665936074,882.9535885321845
2011-03-10T16:30:00Z,2011-03-10T13:17:47Z,997.246313042318,681.9028910123096,98.14274182238572,1781.8315031665802,832.053594795629
2011-03-10T17:00:00Z,2011-03-10T13:47:47Z,1026.743739079833,735.0657983157641,118.72833992312532,1797.1635416822,957.5113258364346
2011-03-10T17:29:59Z,2011-03-10T14:17:46Z,916.5866847815422,696.0796662932307,111.32474762373651,1629.7542562684096,985.4704773255283
2011-03-10T18:00:00Z,2011-03-10T14:47:47Z,850.2591392282596,631.9297581470623,96.15641218108627,1568.8404816252732,961.6335084277755
2011-03-10T18:30:00Z,2011-03-10T15:17:47Z,681.2738849794445,579.8301089896769,97.42044013464046,1568.8404816252732,823.9884549430058
2011-03-10T18:59:59Z,2011-03-10T15:47:46Z,513.7884998511809,421.40464522538264,64.0139870764227,1067.4413842225838,649.4229834662275
2011-03-10T19:30:00Z,2011-03-10T16:17:47Z,382.13332149165024,319.3318632027499,48.84565163377247,720.6058102341124,461.774062895194
2011-03-10T20:00:00Z,2011-03-10T16:47:47Z,277.14248305303727,257.6628907307428,38.733428005338965,557.7546984330738,324.1290094104244
2011-03-10T20:29:59Z,2011-03-10T17:17:46Z,281.3087861656806,243.13169606779852,44.15069066342835,580.9599459161735,324.487460070541
2011-03-10T21:00:00Z,2011-03-10T17:47:47Z,138.82121971327723,108.8067502810702,20.31473496783513,240.34006321781786,199.56740501991013
