TIMESTAMP,TIMESTAMP_solar,IDN_JAM_OIL_Egu_Js_1,IDN_JAM_OIL_Egu_Js_2,IDN_JAM_OIL_Egu_Js_3,IDN_JAM_OIL_Egu_Js_4,IDN_JAM_OIL_Egu_Js_5,IDN_JAM_OIL_Egu_Js_6,IDN_JAM_OIL_Egu_Js_7,IDN_JAM_OIL_Egu_Js_8,IDN_JAM_OIL_Egu_Js_9,IDN_JAM_OIL_Egu_Js_10
2013-07-03T21:00:00Z,2013-07-04T03:46:38Z,0.041342912,0.118253573,0.133884662,NA,0.20804634,0.039554877,0.020275616,0.023516241,0.025815912,0.026463001
2013-07-03T22:00:00Z,2013-07-04T04:46:38Z,0.045559211,0.115091434,0.140969259,NA,0.242586213,0.046253958,0.020995058,0.029246854,0.03025811,0.027351889
2013-07-03T23:00:00Z,2013-07-04T05:46:38Z,0.058785627,0.119027435,0.148203274,NA,0.283313183,0.050460168,0.022699503,0.036851178,0.036983194,0.030307753
2013-07-04T00:00:00Z,2013-07-04T06:46:38Z,0.048625827,0.068331993,0.10160019,NA,0.286660294,0.043972135,0.015047485,0.033789157,0.029655288,0.016616574
2013-07-04T01:00:00Z,2013-07-04T07:46:38Z,0.01616974,0.006176738,0.046829789,NA,0.305535131,0.022909847,0.006186653,0.033693551,0.020471962,0.002523985
2013-07-04T02:00:00Z,2013-07-04T08:46:38Z,0.081840496,0.002111892,0.09178884,NA,0.524608477,0.447575227,0.045326432,0.190065975,0.100935494,0.087536057
2013-07-04T03:00:00Z,2013-07-04T09:46:38Z,1.928460233,0.390201324,2.350691209,NA,3.886196324,6.165777459,1.519785151,2.643514445,2.255233879,2.330205866
2013-07-04T04:00:00Z,2013-07-04T10:46:38Z,4.396595108,1.407422383,5.435363313,NA,6.411553093,11.26664204,3.680271506,5.237926778,5.270039793,5.330027443
2013-07-04T05:00:00Z,2013-07-04T11:46:38Z,11.11456475,6.983679432,13.06204828,NA,11.430604,18.93939732,10.63062376,10.80332113,14.028252,11.58717531
2013-07-04T06:00:00Z,2013-07-04T12:46:38Z,11.41784585,7.063961899,12.89101229,NA,11.4419417,19.54985801,12.85315158,13.08343226,14.91847404,12.03689017
2013-07-04T07:00:00Z,2013-07-04T13:46:38Z,8.485209191,5.60214018,9.271818458,NA,10.16398623,16.46485538,11.94252551,11.24331085,10.50629274,10.29934294
2013-07-04T08:00:00Z,2013-07-04T14:46:38Z,7.508005948,4.733221694,7.910872215,NA,7.548512129,15.55463948,8.50109924,9.758580108,8.171458582,8.403009643
2013-07-04T09:00:00Z,2013-07-04T15:46:38Z,5.781759902,3.240962338,5.759467076,NA,5.230050208,10.46091958,6.534653087,8.082277251,5.840290455,7.64653448
2013-07-04T10:00:00Z,2013-07-04T16:46:38Z,3.493890757,1.513849635,3.424965424,NA,3.220101256,7.110001791,2.653462574,5.216148143,3.518771082,4.616198835
2013-07-04T11:00:00Z,2013-07-04T17:46:38Z,1.501054656,0.701532056,1.371429886,NA,1.167476585,2.222090035,0.995374398,2.189803239,1.394481365,1.745365967
2013-07-04T12:00:00Z,2013-07-04T18:46:38Z,0.37571757,0.257942827,0.300710989,NA,0.228488367,0.290791656,0.248681991,0.467691558,0.252339145,0.31958407
