TIMESTAMP,TIMESTAMP_solar,USA_WVF_Aru_Js_1,USA_WVF_Aru_Js_2,USA_WVF_Asa_Js_3,USA_WVF_Pse_Js_4,USA_WVF_Qal_Js_5,USA_WVF_Qal_Js_6,USA_WVF_Qru_Js_7,USA_WVF_Qru_Js_8
1998-06-25T05:00:00Z,1998-06-24T23:38:28Z,0,7.848822300554768e-4,0.027005359411901558,0.03953601958882831,0.7183170317558001,0.13185109870614567,0.5660216592944685,0.8199562257551408
1998-06-25T06:00:00Z,1998-06-25T00:38:17Z,0,0,0.0027765816857568933,0.008984572262408426,0.3581684303212564,0.039245512634429935,0.2737882422939679,0.38834695841716815
1998-06-25T07:00:00Z,1998-06-25T01:38:17Z,0,0,0,0,0.09988322022239224,9.684080782307257e-4,0.09191196933792174,0.11558613154138322
1998-06-25T08:00:00Z,1998-06-25T02:38:17Z,0,0.0030416267572158278,0,0,0.0215385688678139,0,0.03269250894617265,0.02969336819737966
1998-06-25T09:00:00Z,1998-06-25T03:38:17Z,6.393816108118891e-4,0.020299703781219394,0,0,4.1539125423092926e-4,1.247783277244981e-18,0.004307331388921615,0.002773236891890307
1998-06-25T10:00:00Z,1998-06-25T04:38:17Z,0.012485536269046036,0.037460915257980815,3.84379531997743e-4,0,0,0,0,0
1998-06-25T11:00:00Z,1998-06-25T05:38:17Z,0.023527666760038455,0.058525426395998816,0.00991279719904287,0,0,0,0,0
1998-06-25T12:00:00Z,1998-06-25T06:38:17Z,0.0277420503943772,0.06581718756722939,0,0.014398342991931148,0,0,0.15071907798342585,0
1998-06-25T13:00:00Z,1998-06-25T07:38:17Z,0.046361287079004984,0.30254497502973526,0.05591853599433929,4.24534622637412,2.1084859156156126,0.40565149999832323,6.259931134468832,2.997076951318264
1998-06-25T14:00:00Z,1998-06-25T08:38:17Z,0.9055953429276226,2.8126242657335148,3.3108373316546387,12.262512196466682,3.4947735901490478,2.482496425054426,9.92114809589508,4.947445697897053
1998-06-25T15:00:00Z,1998-06-25T09:38:17Z,4.954295164042526,9.328075594708306,10.463321914879598,15.148394341066417,4.305738695149774,4.299102160531708,11.95551257285645,5.47726230015713
1998-06-25T16:00:00Z,1998-06-25T10:38:17Z,9.317452450998237,12.533013942774858,13.215397419675359,15.935855547528627,4.983744214095461,5.358914114503111,12.475478872134763,5.744232068532301
1998-06-25T17:00:00Z,1998-06-25T11:38:17Z,11.026623858581324,12.845743850542254,13.664165696395605,15.754831250436773,5.243343974479544,5.798133176629881,12.464562833810628,5.8781407266956975
1998-06-25T18:00:00Z,1998-06-25T12:38:17Z,9.564446096542351,11.62333148814711,12.706668119782737,15.309690598620344,5.235890056947969,5.564189744851715,12.369301305688282,5.917895416749292
1998-06-25T19:00:00Z,1998-06-25T13:38:17Z,9.301640328378278,12.452018600753183,13.015934117599862,15.377031658639382,5.434232816401747,5.471246685589263,12.113015884143849,6.08515802657315
1998-06-25T20:00:00Z,1998-06-25T14:38:17Z,9.555085490856085,13.915401891779872,14.156465966456361,15.532429235644903,5.941288181763161,5.348883390973835,11.923632747451357,6.505570363035683
1998-06-25T21:00:00Z,1998-06-25T15:38:17Z,8.953631709101057,12.195337720483527,13.234803080029712,14.618208766243447,5.548379225053015,4.989091647250987,11.63381759149995,6.393841821474776
1998-06-25T22:00:00Z,1998-06-25T16:38:17Z,6.489966818688004,8.57623750323083,10.84685027505023,13.01616265330206,4.588036852608022,4.218434654281896,11.122967874689513,6.0082290031739
1998-06-25T23:00:00Z,1998-06-25T17:38:17Z,4.232547051914959,5.707885428895501,8.220794061294095,10.967627936841234,3.802102889130784,3.539245242351156,9.971238813443486,5.46389621037084
1998-06-26T00:00:00Z,1998-06-25T18:38:17Z,1.6810473971197528,2.3367732688485296,4.473256623847363,6.506683605407445,2.7268939181143184,2.3502641154675374,7.317271284025452,4.203518168642097
1998-06-26T01:00:00Z,1998-06-25T19:38:17Z,0.536950106771802,0.7389847881248752,1.8551170017790228,3.211840498294659,1.4900175020779032,1.2545053177147556,3.582157799924291,2.124094733163984
1998-06-26T02:00:00Z,1998-06-25T20:38:17Z,0.1782871790847705,0.1964637694765933,0.5546870431213563,0.906070629318168,0.7812126230515316,0.6117594964077473,1.4244352309441997,0.6001135444979026
1998-06-26T03:00:00Z,1998-06-25T21:38:17Z,0.06849581575923253,0.053554454477790364,0.32553715722065213,0.2655008291658745,1.3592720902004898,0.4372387162554429,0.7857735345680558,0.7080543493432155
1998-06-26T04:00:00Z,1998-06-25T22:38:17Z,0.02641021373499831,0.01507760064618848,0.20425101759145456,0.08576530560056476,1.39046793700376,0.8689208411862205,2.088518716073766,2.188162789292052
1998-06-26T05:00:00Z,1998-06-25T23:38:17Z,0.01364357806069588,0.002515717438107778,0.17744129627550184,0.05920719756790784,1.377050810019588,0.8490967991278011,2.3867798871102517,2.413563250039053
1998-06-26T06:00:00Z,1998-06-26T00:38:05Z,0.022960513294997906,0,0.20542287030961148,0.09363632049528593,1.3985357990856886,0.7726817638901592,2.263688486554844,2.405581673559119
1998-06-26T07:00:00Z,1998-06-26T01:38:05Z,0.029797384539523027,0,0.19398878862437957,0.10006725830650065,1.2806593682613765,0.6275285342910621,1.9197137205566954,2.1361250599256953
1998-06-26T08:00:00Z,1998-06-26T02:38:05Z,0.030068064106855908,0.03034216987248117,0.1765915050895225,0.09110793287088245,1.1862329781384073,0.565040167739754,1.6967538754193026,1.9940207130772512
1998-06-26T09:00:00Z,1998-06-26T03:38:05Z,0.033905713889041955,0.041717747237184466,0.16053401221079122,0.08646615277432715,1.020664196404433,0.519718043150429,1.5191293305745563,1.8812966631312737
1998-06-26T10:00:00Z,1998-06-26T04:38:05Z,0.046500328226283354,0.052811960202407596,0.14968066251694717,0.0939158616371201,1.1173543493150697,0.5532820867504064,1.5001014807570314,2.148197640050526
1998-06-26T11:00:00Z,1998-06-26T05:38:05Z,0.06135153835797503,0.09939731432484387,0.19450555014481716,0.2885529075228195,2.1763379264322382,0.9721821559451309,4.030677988866793,4.057849369282343
1998-06-26T12:00:00Z,1998-06-26T06:38:05Z,0.24339859523014337,0.9571945611228807,0.9726140106125962,5.1037869861354075,3.865714407897672,2.243152790760006,10.602547349654888,7.095209971863278
1998-06-26T13:00:00Z,1998-06-26T07:38:05Z,0.868720288779877,2.765856648116772,2.9603528299069763,9.802950810177135,4.646051104441688,3.195070004109506,12.503921289810418,7.793893281775734
1998-06-26T14:00:00Z,1998-06-26T08:38:05Z,1.8440355914998043,3.8834327785346647,4.454606149554158,10.771133932672853,4.934833003315819,3.753643333332659,13.060085298722592,7.966763991209401
1998-06-26T15:00:00Z,1998-06-26T09:38:05Z,3.5971617522652344,6.193440906356438,7.729971231448895,13.507106214324894,5.750798840132115,4.84690146042047,14.702358396190998,8.857021520735788
1998-06-26T16:00:00Z,1998-06-26T10:38:05Z,5.98613240584963,8.454954771507715,10.562188935861503,14.32672542546111,6.27581384748808,5.502977924807667,14.800257271626634,9.391475675539988
1998-06-26T17:00:00Z,1998-06-26T11:38:05Z,7.329171595528328,8.849624635282622,11.615136023258701,14.781120801375438,6.719868751259964,5.822932605076978,14.953733770370103,9.78594563520661
1998-06-26T18:00:00Z,1998-06-26T12:38:05Z,4.766268237582475,5.582564439611657,6.310638424717573,9.11140610420817,4.846463097390888,4.100551784531869,10.774350722706737,7.251193003908989
1998-06-26T19:00:00Z,1998-06-26T13:38:05Z,1.4925327786638,1.3730674522479092,2.200321921493538,9.573626114059023,5.24239433327693,3.7924061180575515,12.454816832060716,8.402770761941097
1998-06-26T20:00:00Z,1998-06-26T14:38:05Z,1.2582140117209015,1.0657349695604381,4.0210933280066765,6.5594916828692735,4.474429742930134,3.609648762920733,8.182034456399345,6.4963274109815465
1998-06-26T21:00:00Z,1998-06-26T15:38:05Z,0.4572700973002709,0.3857630886637231,1.403303358471115,2.0960670335029015,2.908712230582427,1.856342858989569,3.980805093237048,3.9482984513663
1998-06-26T22:00:00Z,1998-06-26T16:38:05Z,0.0928560841819769,0.11525782936793685,0.2233567032166852,0.5033786170161048,2.4002005411199385,0.8284930994853902,1.9288051065969134,3.6425348466687244
1998-06-26T23:00:00Z,1998-06-26T17:38:05Z,0.12166609871430374,0.35743119426493836,1.680973203989869,2.1946129244335877,4.57600714965069,1.4598778248760453,7.621949362651049,8.358621018893992
1998-06-27T00:00:00Z,1998-06-26T18:38:05Z,0.08715413904633029,0.44239810835710025,2.8556570919885793,4.221755008162422,3.9185537459664563,1.4936198436090669,8.959897665967949,7.951816448407451
1998-06-27T01:00:00Z,1998-06-26T19:38:05Z,0.029527176408209347,0.305743610003464,1.5420176476101117,1.5451603504174407,2.014376232159512,0.8953357148822765,4.996522463360629,4.495037516895214
1998-06-27T02:00:00Z,1998-06-26T20:38:05Z,0.03839613613050299,0.1253567228815051,0.635452740783526,0.38824836474509034,1.204270969164509,0.6126448412280808,2.13098603446912,2.4696790414123693
1998-06-27T03:00:00Z,1998-06-26T21:38:05Z,0.08086790388987376,0.5070892545062631,0.3592947601987824,0.41430987721944673,0.7632200322165504,0.4091234330934874,1.6142240269815775,1.3370254427156592
1998-06-27T04:00:00Z,1998-06-26T22:38:05Z,0.06668303642177534,1.1006084026691902,0.014956467397440557,0.21843060925975594,0.06409015610616706,0.013779851374964734,0.185828605498882,0.07219593065580393
1998-06-27T05:00:00Z,1998-06-26T23:38:05Z,0.07306391824796402,0.6724996807674821,0.04229736498953252,0.10196194790898211,0.11778042693898796,0,0,8.70431565478693e-4
1998-06-27T06:00:00Z,1998-06-27T00:37:54Z,0.05367440987795276,0.3233672116419163,0.03628216891944099,0.06315336320816357,1.1693192715763436,0,0.027276956916175106,1.1997777092568136
1998-06-27T07:00:00Z,1998-06-27T01:37:54Z,0.008250095136421234,0.11347260614456166,0,0.0159322541279538,2.8838304604039022,0.15671724536035117,0.5576976542709376,3.5432881981590945
1998-06-27T08:00:00Z,1998-06-27T02:37:54Z,0,0.023352446678358816,0.022188006456848673,4.063167661868491e-4,2.8482332505394434,0.22161932335331871,0.9529049042571425,4.499722750000547
1998-06-27T09:00:00Z,1998-06-27T03:37:54Z,0,0,0.048264460315065906,0,1.988805518021378,0.10034548979270586,1.0058202643514977,3.701748263723465
1998-06-27T10:00:00Z,1998-06-27T04:37:54Z,0,0,0,0,1.0280118479220788,0,0.5242070419472834,3.618915418937737
1998-06-27T11:00:00Z,1998-06-27T05:37:54Z,0,0,0,0,1.0698941238507829,0.03750773156051386,0.7119930666577909,3.7030688410472474
1998-06-27T12:00:00Z,1998-06-27T06:37:54Z,0,0.03163892572807575,0.042307892367726474,0,0.2584478571155873,0.08557495034503589,0.19636153364518022,0.6765698840838096
1998-06-27T13:00:00Z,1998-06-27T07:37:54Z,0,0.07157392448739089,0.09342801463930846,0.01060718160188023,1.0402843511005648,0.12310181246205198,0.35988781647454116,1.4667895297642919
1998-06-27T14:00:00Z,1998-06-27T08:37:54Z,0.007709789496926718,0.06929269894739987,0.056150200573021766,1.1615577369952066,3.875261720594814,0.8802325550578789,3.140083322884025,5.962414585758011
1998-06-27T15:00:00Z,1998-06-27T09:37:54Z,0.3791757728468028,1.4509573216687885,2.4337830887179672,10.534527497444518,5.966769089775121,2.957956434843283,10.978060311248608,9.22565340450102
1998-06-27T16:00:00Z,1998-06-27T10:37:54Z,0.2813525808376167,1.0359604326325749,1.7969110871943041,3.932678712533793,3.3524808956633882,1.7771949410574956,3.7440868572797057,3.9392281253066965
1998-06-27T17:00:00Z,1998-06-27T11:37:54Z,0.00813414567339366,0.14996931178808445,0.23085006714886122,0.7448775944836923,1.85322324656159,0.5244722151519813,1.6283119835916389,1.63309881471115
1998-06-27T18:00:00Z,1998-06-27T12:37:54Z,0.005856649788562496,0.14694339466422512,0.2169058528147421,3.8053061835096265,4.963107868044251,1.6730880639272616,7.743075619448774,7.286518257168839
1998-06-27T19:00:00Z,1998-06-27T13:37:54Z,0.8506019338189204,1.9612520344590734,4.375192353945404,12.374095142744247,6.317778232166981,3.5820747144981993,12.562325385477298,9.654526976514617
1998-06-27T20:00:00Z,1998-06-27T14:37:54Z,4.169769200190179,8.114051918053915,10.739668618698333,14.832258298938877,7.209174627700046,4.893062110357422,14.636825766456305,10.212962297777926
1998-06-27T21:00:00Z,1998-06-27T15:37:54Z,5.286292098938015,8.266658770856356,9.945161909709515,14.878782207227134,7.066070671496531,5.098638594257218,14.848219072183179,10.149324814786995
1998-06-27T22:00:00Z,1998-06-27T16:37:54Z,4.892365965938535,6.9398004642089175,9.1125180810241,13.61457990142715,6.471973525291054,4.802407024904559,13.964305771918909,9.685429605434434
1998-06-27T23:00:00Z,1998-06-27T17:37:54Z,2.5537052876265975,3.6020167299250794,5.786790681627676,9.199684800330784,5.356170282743906,3.676026866674945,11.222603100420482,8.335009580604082
1998-06-28T00:00:00Z,1998-06-27T18:37:54Z,1.3576732893508439,2.0292053458435357,4.655523282851068,7.545747110917567,4.978250651844764,3.009518213168055,10.040414684262059,7.809988162794955
1998-06-28T01:00:00Z,1998-06-27T19:37:54Z,0.3524450157892244,0.5742869057508637,1.5402585838280325,2.4530186254563446,3.120137387557421,1.5836555050020422,4.061039897115942,3.7810787223975244
1998-06-28T02:00:00Z,1998-06-27T20:37:54Z,0.07924306292006159,0.07783761355844522,0.3379119613880133,0.38798638465172935,1.9045718174845008,0.8864754122298352,2.1983278062512457,2.3293558711766043
1998-06-28T03:00:00Z,1998-06-27T21:37:54Z,0.03004964126739695,0,0.15356454319354204,0.11002185664955365,1.463453662754747,0.6320876331999117,1.8522736749636233,1.8988429445587995
1998-06-28T04:00:00Z,1998-06-27T22:37:54Z,0.05169555594305552,0.008889920254232143,0.021272836756067198,0.06746192924711737,0.4917123919768442,0.14725545283454328,0.5883311651465214,0.42725017067651294
1998-06-28T05:00:00Z,1998-06-27T23:37:54Z,0.050486800158166256,0.3183280816399037,0.0338964147171946,0.005051062141785603,0.1639177587973792,0,0.08411169702120717,0.11124278651903946
1998-06-28T06:00:00Z,1998-06-28T00:37:43Z,0.14354162075604082,0.2457082161783873,0.1773032916812346,0.015092846548077923,0.016419279806101493,0,NA,0.01363141519565777
1998-06-28T07:00:00Z,1998-06-28T01:37:43Z,0.21299621964843068,0.19164318736430092,0.2444306216422873,0.10537915823330445,0,0.06724229487058127,0,0.04378369904326835
1998-06-28T08:00:00Z,1998-06-28T02:37:43Z,0.2517042260891645,0.4054997753783694,0.296985571626848,0.17032480049013468,0,0.21276662940776117,0.18901148559356926,0.1286879783717114
1998-06-28T09:00:00Z,1998-06-28T03:37:43Z,0.27491443139288885,0.8698938080158667,0.3347401770326085,0.1978298196098347,0,0.3118948999980795,0.2753476362993221,0.26305209387781825
1998-06-28T10:00:00Z,1998-06-28T04:37:43Z,0.3538620612192815,1.0047860622914249,0.3734504849829697,0.28416533383375675,0.9691555846138744,0.36347357967876415,0.34869304327607886,0.29355496301332
1998-06-28T11:00:00Z,1998-06-28T05:37:43Z,0.39719170439441726,0.8681017144461552,0.40217754502083314,0.3395242649263209,1.1013004690478148,0.37297639556339124,0.30867756969544,0.29289856017490895
1998-06-28T12:00:00Z,1998-06-28T06:37:43Z,0.37547533568408686,0.663412983554814,0.37939612125576155,0.24880181009468752,0.38347874207731547,0.28826913553014,0.2079647991510346,0.12592877833147334
1998-06-28T13:00:00Z,1998-06-28T07:37:43Z,0.3700889201489758,0.5633132753993936,0.4148930743533918,0.23231378216308157,0.14647057426215698,0.3992240901122913,0.3252817376902234,0.029133535515695145
1998-06-28T14:00:00Z,1998-06-28T08:37:43Z,0.3709854587328145,0.5088758705709885,0.4240295695413574,0.18811762985489194,0.1260717594735697,0.33653656234493845,0.3079599557845599,0.13034926972880725
1998-06-28T15:00:00Z,1998-06-28T09:37:43Z,0.3799771401998131,0.49863086986795035,0.4597726699669633,0.1757820390884617,0,0.3691687663543228,0.33110111154275595,0
1998-06-28T16:00:00Z,1998-06-28T10:37:43Z,0.39491695714999736,0.5167137101717827,0.5069439539184568,0.19244840109580702,0,0.4043915481623409,0.4263792509865724,0
1998-06-28T17:00:00Z,1998-06-28T11:37:43Z,0.3935535087859469,0.5078980895026185,0.48605870369023757,0.3475046126699764,0.5265269151972998,0.3192444523784304,1.9537281727441425,1.1076128002960381
1998-06-28T18:00:00Z,1998-06-28T12:37:43Z,0.37862535013660903,0.47828590854391945,0.42892059351111295,1.2221933718271467,1.6614891310591973,0.5141660578942606,4.143297780317246,2.806953853550047
1998-06-28T19:00:00Z,1998-06-28T13:37:43Z,0.4771701325075141,0.4701066021965462,0.9132370082536986,9.140276117519782,4.366981415957478,2.9293284085792544,12.415836724641098,7.214043052479352
1998-06-28T20:00:00Z,1998-06-28T14:37:43Z,1.7182827452045035,1.919734200346319,4.179256033912593,14.342721383300065,4.963638602951042,4.659548355517777,14.748636819602373,7.87925983848456
1998-06-28T21:00:00Z,1998-06-28T15:37:43Z,2.1161795797581386,2.1824011624871718,6.3574515847018915,14.055812695096742,4.936785180055953,4.77567373055577,14.725557102354701,7.9358873065840125
1998-06-28T22:00:00Z,1998-06-28T16:37:43Z,3.608627816664468,4.46021122633227,8.405399243999033,14.821406978118757,5.128940686196062,5.156224915024316,14.948705790994701,8.31685614713959
1998-06-28T23:00:00Z,1998-06-28T17:37:43Z,3.1176752899537767,4.229718647281618,6.52505478763445,11.600455810045068,4.418071718437603,4.318325071838619,13.09082174621718,7.508890655539927
1998-06-29T00:00:00Z,1998-06-28T18:37:43Z,2.0523964053443917,2.618761187319887,5.517923153458501,8.511909333733026,3.7891249032419823,3.54285067757801,10.822229997217741,6.49041937823695
1998-06-29T01:00:00Z,1998-06-28T19:37:43Z,0.7350260168463763,0.9736845077563434,2.812377874368916,2.589896459922283,2.7159524865580873,2.1416114830991457,5.31583375502171,3.566463833545029
1998-06-29T02:00:00Z,1998-06-28T20:37:43Z,0.26323796168402164,0.27727604721878046,0.9419562357299391,0.5930873871617303,1.2444688527190226,1.1071843922387437,2.5731715691179153,1.6599889033755975
1998-06-29T03:00:00Z,1998-06-28T21:37:43Z,0.16351832996195215,0.15411309315448812,0.33705954464845306,0.2391074013769945,0.058254821651782,0.552053725112478,1.1253789564873864,0.10215833297284863
1998-06-29T04:00:00Z,1998-06-28T22:37:43Z,0.18334822950078616,1.2595118445851832,0.1803470390076727,0.274264748279018,0.20966498884015677,0.2810813453194489,0.5906984157100538,0
1998-06-29T05:00:00Z,1998-06-28T23:37:43Z,0.20600094087988444,1.5870572457114849,0.11048711313105748,0.2522427331864523,0.6433442172574375,0.16375075360810845,0.12141507149398119,0
1998-06-29T06:00:00Z,1998-06-29T00:37:32Z,0.21314077522904007,1.366179590341839,0.07713541454782687,0.25052101797188786,0.9621928138230411,0.06572389384527125,0.14858069901094922,0.27133706010733144
1998-06-29T07:00:00Z,1998-06-29T01:37:32Z,0.09206526298789919,0.6689571710376631,0,0.12677386508997018,0.5436950398454008,0.027347286441823958,0.0903841308209786,0.3899716293233632
1998-06-29T08:00:00Z,1998-06-29T02:37:32Z,0.07047099465237577,0.39010066244647046,2.3156645245862653e-4,0.05837853268253435,0.18607387264386885,0.007057874622634203,0,0
1998-06-29T09:00:00Z,1998-06-29T03:37:32Z,0.07270625092156698,0.293859363289299,0,0.052458374615853745,0.12379435558767656,0,0,0.010120931693546886
1998-06-29T10:00:00Z,1998-06-29T04:37:32Z,0.060124280278134344,0.2491144287041964,0,0.05078993774055698,0.9779160233075314,0,0.2943740381009601,2.1305416972575735
1998-06-29T11:00:00Z,1998-06-29T05:37:32Z,0.015646814649335688,0.15340176481831042,0.08720266323832013,0.013626610915031829,2.6533174293608197,0.3627545305758022,2.890498339723398,5.803659316898854
1998-06-29T12:00:00Z,1998-06-29T06:37:32Z,0,0.10496513646873677,0.16776627106113254,0,1.4229238977761547,0.26301083692537186,1.459315561583966,2.717366984348555
1998-06-29T13:00:00Z,1998-06-29T07:37:32Z,0,0.17737707830637742,0.02809188119282674,0.038646774631983634,0,0,0,0
1998-06-29T14:00:00Z,1998-06-29T08:37:32Z,0.027390220595081866,0.22979319889986308,0.07035305336830279,0.40020885294270336,0.6438995623700211,0.042810665453026184,1.4988867249386923,1.7596024994469661
1998-06-29T15:00:00Z,1998-06-29T09:37:32Z,0.9188422210884262,2.0323667792434867,3.5403198999081598,11.242187097399098,4.149900000332223,2.53005558865797,11.172535223724932,7.648530756239512
1998-06-29T16:00:00Z,1998-06-29T10:37:32Z,3.872465760687687,6.634068344474002,8.787554242096734,14.280732315164201,5.20369990197364,4.035913989734939,12.865859614543856,7.776866477933188
1998-06-29T17:00:00Z,1998-06-29T11:37:32Z,5.893755456180015,8.951105597775053,10.026801535594123,15.224081048281745,5.411962189154673,4.653836490262746,13.513098318938656,8.508499635254472
1998-06-29T18:00:00Z,1998-06-29T12:37:32Z,5.24360584616223,8.254891011557833,8.94158646481722,13.744345021111126,5.075887705201089,4.293580246956121,12.418067618151817,8.27270040943588
1998-06-29T19:00:00Z,1998-06-29T13:37:32Z,4.792535124826212,7.622593004779565,8.97393019505546,13.829728940373455,5.277563552414232,4.318267594741721,12.941917751102947,8.52224843974841
1998-06-29T20:00:00Z,1998-06-29T14:37:32Z,3.501003628578832,5.393374365598393,6.562040182588558,11.891169959551922,4.702047163333427,3.9790995198351156,11.99308184273977,7.783367626852537
1998-06-29T21:00:00Z,1998-06-29T15:37:32Z,2.537311653895742,3.788893388644611,5.648536921942388,10.427248350828085,4.316214505509179,3.5926685069774216,11.354920309469259,7.352952729866994
1998-06-29T22:00:00Z,1998-06-29T16:37:32Z,2.279224832767621,3.637786431439629,6.071416413739011,9.84962945660405,4.240410810294017,3.411670291491074,11.053569388841208,7.302060185647897
1998-06-29T23:00:00Z,1998-06-29T17:37:32Z,1.3294926749985112,2.4203341352958794,3.7917176946222657,6.970766504936848,3.7779049854530253,2.6712659323574135,9.032335550316562,6.685854527004144
1998-06-30T00:00:00Z,1998-06-29T18:37:32Z,0.6990692713975902,1.7340476906559643,3.652747406598514,6.5383491951923745,3.536585297718733,2.2369494902211646,7.870482437957681,5.937147374183622
1998-06-30T01:00:00Z,1998-06-29T19:37:32Z,0.26294642382207534,0.9046452724197469,1.8312195681965937,2.736140312946977,2.8931393625232844,1.1919502967130868,3.971381936004154,3.5418868686643834
1998-06-30T02:00:00Z,1998-06-29T20:37:32Z,0.07761840640704883,0.32864285126907755,0.42422751955339744,0.5650139698761221,1.970367033427657,0.6068415211343086,2.233192425753009,2.3391869033686468
1998-06-30T03:00:00Z,1998-06-29T21:37:32Z,0.023197146208984852,0.13125839426890712,0.08632154461000571,0.16422091194878877,1.475973947885737,0.42927661775848075,1.8202508334720664,2.135300840728227
1998-06-30T04:00:00Z,1998-06-29T22:37:32Z,0.0035135990169735615,0.07405760766653738,0.01757280118641302,0.061411288215689766,1.5033338929580515,0.39570959819296675,1.966440925100831,2.3968635039264643
1998-06-30T05:00:00Z,1998-06-29T23:37:32Z,0,0.03772358316194196,0,0.02141519263819559,1.6968156530615583,0.44774361073493496,2.1588995188897244,2.728066270279497
1998-06-30T06:00:00Z,1998-06-30T00:37:22Z,0,0.01113718409360263,0,0.0034383049630300052,2.028484024275613,0.40697409695037123,2.1541481413921333,3.041642496149167
1998-06-30T07:00:00Z,1998-06-30T01:37:22Z,0.0011968598165348115,0,0.05412712627541481,0.003689071206773136,2.0995148688415024,0.3722044792466652,2.0457900658525334,2.9599145140138408
1998-06-30T08:00:00Z,1998-06-30T02:37:22Z,0,0,0.05372425637382073,0,1.7581377525989883,0.2410882348389781,1.4300859593820274,2.280971681743034
1998-06-30T09:00:00Z,1998-06-30T03:37:22Z,0.006806189364277766,0,0.039634315538735455,0,0.9263278872255374,0.11333131603978762,0.5668315326810418,0.7783298196431708
1998-06-30T10:00:00Z,1998-06-30T04:37:22Z,0.017937584397907495,0,0.024026572051073634,0,0.9374977012868063,0.14651265249517786,0.4280105997282277,0.9089768636932236
1998-06-30T11:00:00Z,1998-06-30T05:37:22Z,0.02557907370599784,0,0.02231506993343278,0,1.4052376972514358,0.27165735346608366,1.082157227469488,2.295433009373313
1998-06-30T12:00:00Z,1998-06-30T06:37:22Z,0.04806603430822398,0.008869222921667568,0.1645563482045826,1.956740993625238,3.46222534613696,0.9875756264280715,6.874493264830228,6.446518711385134
1998-06-30T13:00:00Z,1998-06-30T07:37:22Z,0.12046363122484191,0.33136934320205674,0.988127331690708,7.022011384652691,4.351333208568242,1.6294526465760282,9.248192141212169,7.725310348156889
1998-06-30T14:00:00Z,1998-06-30T08:37:22Z,0.1826553418809845,0.644395158190894,1.4994729341395743,6.742083093108573,4.360470089807888,1.67769494282579,8.427236342425845,7.227951869592514
1998-06-30T15:00:00Z,1998-06-30T09:37:22Z,0.1444099372743679,0.41155704492854706,0.9401023160551158,3.6398095691814722,3.511284784679855,1.2569673382263564,5.338415273758401,5.303862946426295
1998-06-30T16:00:00Z,1998-06-30T10:37:22Z,0.04336001900275237,0.05580687648951919,0.25375287936732766,1.1088982511053627,1.7571865079053453,0.619777054877577,1.8934208791474156,2.027900862423538
1998-06-30T17:00:00Z,1998-06-30T11:37:22Z,0.04747268090905074,0,0.08762967831974847,0.16766878441811958,0.48675167386697826,0.2034470939489611,0.7010768923734705,0.4578725919176515
1998-06-30T18:00:00Z,1998-06-30T12:37:22Z,0.08865152406146462,0.005723023579189853,0.10432119060287637,0.13433585371680007,0.6476748109108993,0.1726036230102296,1.0646921667096312,0.7816155434365483
1998-06-30T19:00:00Z,1998-06-30T13:37:22Z,0.13123935497073075,0.033015682556283364,0.14960649553906838,0.04270104194108541,0.5907054495082631,0.1704413424680537,0.8173892491695883,0.668691152493627
1998-06-30T20:00:00Z,1998-06-30T14:37:22Z,0.14477940072279544,0.03728306498261177,0.12726950132129822,1.3483853837911184,3.032286942147433,0.7093688057267202,5.674808417544306,5.183779919280745
1998-06-30T21:00:00Z,1998-06-30T15:37:22Z,0.40405209742955617,0.4688522751615134,1.5062485817348363,9.98176968699005,5.7138632788772465,3.1664908374151834,12.744774464624058,9.4404283957412
1998-06-30T22:00:00Z,1998-06-30T16:37:22Z,1.237599661561921,1.6980635319725825,5.846059373731235,12.06061740274889,5.859880958197945,3.768685894710641,12.826813496712495,9.329050481823751
1998-06-30T23:00:00Z,1998-06-30T17:37:22Z,0.9433240601101088,2.133692455696063,4.584455698922515,8.319338076192546,4.8559733052472245,3.0559419088787876,9.069868549365978,7.389506043687062
1998-07-01T00:00:00Z,1998-06-30T18:37:22Z,0.397630865147244,0.9677203061798731,1.9013781466881974,4.693169414403261,4.129269908560004,1.9934688008945056,6.853886051316652,6.33343052727669
1998-07-01T01:00:00Z,1998-06-30T19:37:22Z,0.12523592717994,0.8777290124997055,0.47631701963188905,1.1708960276975924,1.3151733394907368,0.5919860603637219,1.3478433673697536,1.29254453485443
1998-07-01T02:00:00Z,1998-06-30T20:37:22Z,0.04258696104464269,0.4310993716359161,0.0021211725897607755,0.13090358032283675,0.26859315329141115,0.08434350850609677,0.19891985467448153,0.20965884435405158
1998-07-01T03:00:00Z,1998-06-30T21:37:22Z,0.052910986669561344,0.2304881312601589,0.10731237718821315,0.10273918828873707,0.08695344674553346,0.032843642174816286,0.07344973574104044,0.10318250477613397
1998-07-01T04:00:00Z,1998-06-30T22:37:22Z,0.10756264219939138,0.21484316731590983,0.1981243493865942,0.15900127720530738,0.13520294104907934,0.025976363534177552,0.025154027825634077,0.07298513776867818
1998-07-01T05:00:00Z,1998-06-30T23:37:22Z,0.15389253611132434,0.2123971841438922,0.19959057756832013,0.16495387062723652,0.22227435698267833,1.0762812513747107e-4,0,0.04781339379701866
1998-07-01T06:00:00Z,1998-07-01T00:37:11Z,0.18116658184692455,0.20717576503228707,0.19389340267723454,0.18442498899346005,0.07203808684872468,0,0,0
