TIMESTAMP,solar_TIMESTAMP,SEN_SOU_IRR_Ato_Js_1,SEN_SOU_IRR_Ato_Js_2,SEN_SOU_IRR_Ato_Js_3
1998-09-15T18:00:00Z,1998-09-15T17:04:41Z,1349.8692461670246,2289.6954004768795,3377.2306712414183
1998-09-15T19:00:00Z,1998-09-15T18:04:41Z,598.7274721010077,398.2598934193495,1319.18833385364
1998-09-15T20:00:00Z,1998-09-15T19:04:41Z,481.29517523307857,296.6671056016095,949.644823118262
1998-09-15T21:00:00Z,1998-09-15T20:04:41Z,504.65264820347613,242.56920842506912,883.1251205544906
1998-09-15T22:00:00Z,1998-09-15T21:04:41Z,426.6871460466695,312.7595010663802,862.2221243644417
1998-09-15T23:00:00Z,1998-09-15T22:04:41Z,359.5022278894695,250.89017308997424,673.7399496017657
1998-09-15T23:59:59Z,1998-09-15T23:04:40Z,355.1093801730272,363.95154866358973,639.3226278278321
1998-09-16T01:00:00Z,1998-09-16T00:04:41Z,288.7391311503956,241.53419680516808,533.9385956974508
1998-09-16T02:00:00Z,1998-09-16T01:05:03Z,293.0028144720844,271.35033872857787,480.69857225604864
1998-09-16T03:00:00Z,1998-09-16T02:05:03Z,300.1829727405726,251.43833487223176,560.3254760924584
1998-09-16T04:00:00Z,1998-09-16T03:05:03Z,278.9335087719551,252.03832157455562,498.94175741083296
1998-09-16T05:00:00Z,1998-09-16T04:05:03Z,362.39843640708784,178.37555123474473,375.8900256462712
1998-09-16T06:00:00Z,1998-09-16T05:05:03Z,582.9490503564845,365.6594953565406,656.7282520493861
1998-09-16T07:00:00Z,1998-09-16T06:05:03Z,381.9908038788167,547.0944152570493,1064.9518224405335
1998-09-16T08:00:00Z,1998-09-16T07:05:03Z,209.36385429492177,263.169360559752,86.46254883610261
1998-09-16T09:00:00Z,1998-09-16T08:05:03Z,826.5468798879281,395.356951719342,844.9950877756464
1998-09-16T10:00:00Z,1998-09-16T09:05:03Z,1908.4723942216233,1476.672015250941,2226.9394381790835
1998-09-16T11:00:00Z,1998-09-16T10:05:03Z,2536.9506706474685,3414.0421369496034,3915.071565523942
1998-09-16T12:00:00Z,1998-09-16T11:05:03Z,2510.7432234956505,3290.5271891560133,4054.0482842838715
1998-09-16T13:00:00Z,1998-09-16T12:05:03Z,2503.2474487021063,3361.6845592298073,4141.588571761222
1998-09-16T14:00:00Z,1998-09-16T13:05:03Z,2466.9768594471825,3298.606651480631,4137.5197340306695
1998-09-16T15:00:00Z,1998-09-16T14:05:03Z,2422.3875517504694,3179.2552787795776,3984.698241195656
1998-09-16T16:00:00Z,1998-09-16T15:05:03Z,2361.4827869391775,3181.9830757493983,3942.7478551299782
1998-09-16T17:00:00Z,1998-09-16T16:05:03Z,2197.6217383532503,2831.6069637232513,3704.8268963660435
1998-09-16T18:00:00Z,1998-09-16T17:05:03Z,1525.8035369190552,2330.63756662707,3203.1377552489157
1998-09-16T19:00:00Z,1998-09-16T18:05:03Z,620.0818287885131,517.973880503202,1020.0918807638898
1998-09-16T20:00:00Z,1998-09-16T19:05:03Z,265.5825801846491,67.69292182180892,531.0387828552916
1998-09-16T21:00:00Z,1998-09-16T20:05:03Z,228.21775261235774,237.93860704184428,340.23945532666096
1998-09-16T22:00:00Z,1998-09-16T21:05:03Z,157.90765115583037,219.65722055394113,221.44883167943252
1998-09-16T23:00:00Z,1998-09-16T22:05:03Z,149.33643192383548,191.64723691330352,151.23107081285417
1998-09-16T23:59:59Z,1998-09-16T23:05:02Z,182.27432181898993,216.854494894032,392.00022451907836
1998-09-17T01:00:00Z,1998-09-17T00:05:03Z,148.4165390493468,199.9771208097636,309.95667728061187
1998-09-17T02:00:00Z,1998-09-17T01:05:24Z,97.09632696423157,35.07628727369549,184.08007435522137
1998-09-17T03:00:00Z,1998-09-17T02:05:24Z,73.9683316181901,93.03600836267647,117.71738249137604
1998-09-17T04:00:00Z,1998-09-17T03:05:24Z,112.10390448951532,172.04448234407113,22.393729477491505
1998-09-17T05:00:00Z,1998-09-17T04:05:24Z,106.53571807771398,149.3954878661762,106.90288252063736
1998-09-17T06:00:00Z,1998-09-17T05:05:24Z,134.21360462364535,191.53018705238105,196.0528347824254
1998-09-17T07:00:00Z,1998-09-17T06:05:24Z,369.7954832488268,125.61697261630871,185.23759900320343
1998-09-17T08:00:00Z,1998-09-17T07:05:24Z,1374.3634550374118,432.69088444033184,1027.3113081807262
1998-09-17T09:00:00Z,1998-09-17T08:05:24Z,2416.531591212183,2328.6085552669197,3156.0520316767565
1998-09-17T10:00:00Z,1998-09-17T09:05:24Z,2587.299121959323,3508.285389504348,4120.924493145245
1998-09-17T11:00:00Z,1998-09-17T10:05:24Z,2612.9497101666184,3376.9553909415145,4171.364538285465
1998-09-17T12:00:00Z,1998-09-17T11:05:24Z,2616.8331092598964,3609.2867050569316,4504.566966215323
1998-09-17T13:00:00Z,1998-09-17T12:05:24Z,2609.3870213290675,3754.222852184076,4471.374908897634
1998-09-17T14:00:00Z,1998-09-17T13:05:24Z,2591.58574902898,3809.410307947283,4581.499802375702
1998-09-17T15:00:00Z,1998-09-17T14:05:24Z,2413.4577039842934,3681.176526142239,4501.5147999061755
1998-09-17T16:00:00Z,1998-09-17T15:05:24Z,2344.4597715359437,2928.4079717134778,3966.815853866512
1998-09-17T17:00:00Z,1998-09-17T16:05:24Z,2164.672268666139,3170.016105497055,4010.284789801677
1998-09-17T18:00:00Z,1998-09-17T17:05:24Z,1508.2232130064492,2138.9663402268534,3086.9329444271452
1998-09-17T19:00:00Z,1998-09-17T18:05:24Z,779.0013208393209,781.979773219522,1456.139737725001
1998-09-17T20:00:00Z,1998-09-17T19:05:24Z,397.5614495097141,200.15944580587418,869.2114937158887
1998-09-17T21:00:00Z,1998-09-17T20:05:24Z,395.69332007994427,161.11898764681118,638.5283015628984
1998-09-17T22:00:00Z,1998-09-17T21:05:24Z,475.3858234171123,287.4605048312127,697.7268373252936
1998-09-17T23:00:00Z,1998-09-17T22:05:24Z,405.8159622773513,274.9164380503802,720.6569897183157
1998-09-17T23:59:59Z,1998-09-17T23:05:23Z,294.7499233435409,219.27673425117166,510.46979826540974
1998-09-18T01:00:00Z,1998-09-18T00:05:24Z,189.65072877263123,189.56519991711826,395.44662402656974
1998-09-18T02:00:00Z,1998-09-18T01:05:46Z,137.27015356170784,56.825993137990984,189.04837969881902
1998-09-18T03:00:00Z,1998-09-18T02:05:46Z,130.28713496086098,199.89147826259193,197.39139003421872
1998-09-18T04:00:00Z,1998-09-18T03:05:46Z,116.69051473991567,228.1802902113467,118.55463112086437
1998-09-18T05:00:00Z,1998-09-18T04:05:46Z,127.06429490616816,195.82235311891228,97.54006599734066
1998-09-18T06:00:00Z,1998-09-18T05:05:46Z,126.20948594401011,123.45586917390166,81.64238940903223
1998-09-18T07:00:00Z,1998-09-18T06:05:46Z,556.6958769927393,207.87998486614129,21.743099547695095
1998-09-18T08:00:00Z,1998-09-18T07:05:46Z,1791.3934224374216,947.9481033333741,1441.3012952704812
