TIMESTAMP,TIMESTAMP_solar,USA_TNB_Aru_Js_1,USA_TNB_Aru_Js_2,USA_TNB_Aru_Js_3,USA_TNB_Aru_Js_4,USA_TNB_Qve_Js_5,USA_TNB_Qve_Js_6,USA_TNB_Qfa_Js_7,USA_TNB_Qco_Js_8
1998-05-28T12:00:00Z,1998-05-28T06:23:23Z,15.161296207324268,NA,NA,NA,5.905312452437936,NA,19.71670334482304,2.213599660268636
1998-05-28T17:00:00Z,1998-05-28T11:23:23Z,18.520291673043076,NA,NA,NA,5.927088940527331,NA,21.963947229863223,2.655584664475539
1998-05-28T18:00:00Z,1998-05-28T12:23:23Z,17.552092700875463,NA,NA,NA,5.851843096085527,NA,21.653833411743875,2.7442079154073986
1998-05-28T19:00:00Z,1998-05-28T13:23:23Z,20.222989114836395,NA,NA,NA,5.850175254468102,NA,22.3742345275086,3.072256651622053
1998-05-28T20:00:00Z,1998-05-28T14:23:23Z,20.03515447948152,NA,NA,NA,5.66126063344808,NA,22.464785586791084,3.1032236287099124
1998-05-28T21:00:00Z,1998-05-28T15:23:23Z,21.14386194047898,NA,NA,NA,5.608665596406254,NA,23.0307349893814,3.3446632915105625
1998-05-28T22:00:00Z,1998-05-28T16:23:23Z,20.491963586273616,NA,NA,NA,5.535024584551679,NA,22.5134142658562,3.2662385985286453
1998-05-28T23:00:00Z,1998-05-28T17:23:23Z,14.980335528976438,NA,NA,NA,5.3533640328120855,NA,19.666960847335137,2.6271261599824833
1998-05-29T00:00:00Z,1998-05-28T18:23:23Z,6.617259985987043,NA,NA,NA,5.108932429669251,NA,16.15031731829182,1.994352896180904
1998-05-29T01:00:00Z,1998-05-28T19:23:23Z,1.873266450646515,NA,NA,NA,3.714795805518881,NA,9.467661702266904,1.3328443430565946
1998-05-29T02:00:00Z,1998-05-28T20:23:23Z,0.4418721123746843,NA,NA,NA,2.116632825382553,NA,6.408487108554553,0.8064256970847834
1998-05-29T03:00:00Z,1998-05-28T21:23:23Z,0.10855262371760782,NA,NA,NA,1.021954716201375,NA,4.009351570438205,0.46928235607853935
1998-05-29T04:00:00Z,1998-05-28T22:23:23Z,0.02103770691929347,NA,NA,NA,0.3291876513255876,NA,1.9532152393200082,0.17241932023990025
1998-05-29T05:00:00Z,1998-05-28T23:23:23Z,0.0032330939131686395,NA,NA,NA,0.12134776717444778,NA,1.0805261862887545,0.05882508424960676
1998-05-29T06:00:00Z,1998-05-29T00:23:14Z,0,NA,NA,NA,0.01697375661285296,NA,0.3798030152248702,0.00410047822404788
1998-05-29T07:00:00Z,1998-05-29T01:23:14Z,0,NA,NA,NA,0,NA,0.17059757316161214,0
1998-05-29T08:00:00Z,1998-05-29T02:23:14Z,0.0011398109806866651,NA,NA,NA,0,NA,0.09713967328407588,0
1998-05-29T09:00:00Z,1998-05-29T03:23:14Z,0.006070225422514524,NA,NA,NA,0,NA,0.031578912884388695,0
1998-05-29T10:00:00Z,1998-05-29T04:23:14Z,0.011793609319906407,NA,NA,NA,0,NA,0.02641778200374349,0
1998-05-29T11:00:00Z,1998-05-29T05:23:14Z,0.015783629371619607,NA,NA,NA,0,NA,0,0
1998-05-29T12:00:00Z,1998-05-29T06:23:14Z,0.036821684054637635,NA,NA,NA,0,NA,0,0.014641740593375686
1998-05-29T13:00:00Z,1998-05-29T07:23:14Z,0.06867227391644028,NA,NA,NA,1.3159899713327101,NA,2.4738198723127565,0.25493094207972145
1998-05-29T14:00:00Z,1998-05-29T08:23:14Z,0.17488044428180094,NA,NA,NA,4.689966104645389,NA,12.753407349305402,1.5291309043250905
1998-05-29T15:00:00Z,1998-05-29T09:23:14Z,4.978402005147777,NA,NA,NA,5.2718074580535115,NA,17.78788467139481,2.010411723446508
1998-05-29T16:00:00Z,1998-05-29T10:23:14Z,13.342778531596343,NA,NA,NA,5.36117572650642,NA,19.1768720284973,2.158958407245277
1998-05-29T17:00:00Z,1998-05-29T11:23:14Z,18.511011739762775,NA,NA,NA,5.179788688274463,NA,20.05747546740494,2.527367714273938
1998-05-29T18:00:00Z,1998-05-29T12:23:14Z,20.57036292482892,NA,NA,NA,5.2718074580535115,NA,20.85704589529646,2.882500630450431
1998-05-29T19:00:00Z,1998-05-29T13:23:14Z,18.675028238369517,NA,NA,NA,5.051666069908069,NA,20.009596908412075,2.681094213387977
1998-05-29T20:00:00Z,1998-05-29T14:23:14Z,17.801810983253933,NA,NA,NA,4.995988705111513,NA,20.195609940461644,2.678477816657149
1998-05-29T21:00:00Z,1998-05-29T15:23:14Z,16.742512939105552,NA,NA,NA,5.0023402537856425,NA,20.3253876950697,2.6662795279019997
1998-05-29T22:00:00Z,1998-05-29T16:23:14Z,15.55044981353654,NA,NA,NA,4.959525253084246,NA,19.620828239043725,2.5324993861051515
1998-05-29T23:00:00Z,1998-05-29T17:23:14Z,8.8170307140020725,NA,NA,NA,4.827192249147796,NA,16.37976433611852,1.938572576722182
1998-05-30T00:00:00Z,1998-05-29T18:23:14Z,3.334473809278798,NA,NA,NA,4.351675454440518,NA,12.574663512091785,1.5960900060752603
1998-05-30T01:00:00Z,1998-05-29T19:23:14Z,0.8353284059993493,NA,NA,NA,2.6916282625880306,NA,7.384511031673607,1.0419329483964046
1998-05-30T02:00:00Z,1998-05-29T20:23:14Z,0.20109832184706547,NA,NA,NA,1.2215528663344055,NA,4.01280885885393,0.5503502149489258
1998-05-30T03:00:00Z,1998-05-29T21:23:14Z,0.03985659010587826,NA,NA,NA,0.41856878150986526,NA,1.9789242293399119,0.21949339996536493
1998-05-30T04:00:00Z,1998-05-29T22:23:14Z,0.004209073489229647,NA,NA,NA,0.11982937643179874,NA,0.8511144770031358,0.06750013037751258
1998-05-30T05:00:00Z,1998-05-29T23:23:14Z,0,NA,NA,NA,0.009784653181643978,NA,0.30174118522912624,0.009458085942798684
1998-05-30T06:00:00Z,1998-05-30T00:23:06Z,0.01154239606953412,NA,NA,NA,0,NA,0.12590783046615756,0
1998-05-30T07:00:00Z,1998-05-30T01:23:06Z,0.027973237207766004,NA,NA,NA,0,NA,0.035011016738406,0
1998-05-30T08:00:00Z,1998-05-30T02:23:06Z,0.04132689156779262,NA,NA,NA,0.004341911507436923,NA,0.003426847406861469,0
1998-05-30T09:00:00Z,1998-05-30T03:23:06Z,0.05202792584172551,NA,NA,NA,0.06347094617081395,NA,0.002004831670697166,0
1998-05-30T10:00:00Z,1998-05-30T04:23:06Z,0.06117963344475483,NA,NA,NA,0.09356782852868369,NA,0.013910021435734386,0
1998-05-30T11:00:00Z,1998-05-30T05:23:06Z,0.07129129820479217,NA,NA,NA,0.11188817423986255,NA,0,0
1998-05-30T12:00:00Z,1998-05-30T06:23:06Z,0.09344640996737745,NA,NA,NA,0.18256909811979916,NA,0,0.00953995058225262
1998-05-30T13:00:00Z,1998-05-30T07:23:06Z,0.10587080773787899,NA,NA,NA,3.2641421102427977,NA,8.06667403869222,0.6535391649338863
1998-05-30T14:00:00Z,1998-05-30T08:23:06Z,0.5528820037873868,NA,NA,NA,5.3056386947891765,NA,14.042873065723649,1.8474707352475745
1998-05-30T15:00:00Z,1998-05-30T09:23:06Z,4.678505540394721,NA,NA,NA,5.364286755837434,NA,16.83290043606061,2.102630689762834
1998-05-30T16:00:00Z,1998-05-30T10:23:06Z,13.964848957919092,NA,NA,NA,5.312143084940418,NA,18.249842322881705,2.334381617812585
1998-05-30T17:00:00Z,1998-05-30T11:23:06Z,18.444008479262887,NA,NA,NA,5.166522567422232,NA,19.474570303313318,2.6856147505606947
1998-05-30T18:00:00Z,1998-05-30T12:23:06Z,24.156567861566042,NA,NA,NA,5.47244330509021,NA,21.284641107821397,3.2176080306724653
1998-05-30T19:00:00Z,1998-05-30T13:23:06Z,25.769134435054887,NA,NA,NA,5.325160908418948,NA,21.962430120280924,3.5720442885336374
1998-05-30T20:00:00Z,1998-05-30T14:23:06Z,25.160203172936722,NA,NA,NA,5.124737828277346,NA,21.797081686419045,3.5321981054856404
1998-05-30T21:00:00Z,1998-05-30T15:23:06Z,22.17898402441482,NA,NA,NA,4.931945159772819,NA,21.15484783576115,3.342139874083624
1998-05-30T22:00:00Z,1998-05-30T16:23:06Z,18.199843174214646,NA,NA,NA,4.897186289534458,NA,20.053255825727902,2.871459529659279
1998-05-30T23:00:00Z,1998-05-30T17:23:06Z,13.062170605390223,NA,NA,NA,4.914554418664148,NA,18.2159469628227,2.3663199781695696
1998-05-31T00:00:00Z,1998-05-30T18:23:06Z,6.412377078474171,NA,NA,NA,4.7699893301831855,NA,15.222573030419358,1.8576046933802715
1998-05-31T01:00:00Z,1998-05-30T19:23:06Z,1.8920565688868642,NA,NA,NA,3.4889635649556214,NA,9.09656255906839,1.2575929354065098
1998-05-31T02:00:00Z,1998-05-30T20:23:06Z,0.49109710474570223,NA,NA,NA,1.9392544226182085,NA,5.841733585409679,0.7960723076873004
1998-05-31T03:00:00Z,1998-05-30T21:23:06Z,0.16524288757256203,NA,NA,NA,1.2759032381270956,NA,4.622852924550627,0.6155103077935312
1998-05-31T04:00:00Z,1998-05-30T22:23:06Z,0.0542885430580112,NA,NA,NA,0.7627287113719685,NA,3.36090427209434,0.4317641874930358
1998-05-31T05:00:00Z,1998-05-30T23:23:06Z,0.017829152676036433,NA,NA,NA,0.503949146715897,NA,2.6611876853488345,0.3158166835016572
1998-05-31T06:00:00Z,1998-05-31T00:22:57Z,0.004604215347477055,NA,NA,NA,0.25861995332274995,NA,1.8717273875570843,0.21864383559541153
1998-05-31T07:00:00Z,1998-05-31T01:22:57Z,6.908082697852471e-4,NA,NA,NA,0.0834826734968883,NA,1.0525782616536896,0.11031517150959068
1998-05-31T08:00:00Z,1998-05-31T02:22:57Z,0,NA,NA,NA,0.005016828062727584,NA,0.5026375875845961,0.03633919737020081
1998-05-31T09:00:00Z,1998-05-31T03:22:57Z,0,NA,NA,NA,0,NA,0.3375832268370246,0.018095289688025
1998-05-31T10:00:00Z,1998-05-31T04:22:57Z,0,NA,NA,NA,0,NA,0.18337234798182458,0.00830523966299078
1998-05-31T11:00:00Z,1998-05-31T05:22:57Z,0,NA,NA,NA,0,NA,0,0
1998-05-31T12:00:00Z,1998-05-31T06:22:57Z,0,NA,NA,NA,1.322341579611074,NA,4.557429002997924,0.10771892071719281
1998-05-31T13:00:00Z,1998-05-31T07:22:57Z,0.04169322242491728,NA,NA,NA,4.686901752121405,NA,12.319191020307604,1.3323897163549647
1998-05-31T14:00:00Z,1998-05-31T08:22:57Z,1.5259570337193384,NA,NA,NA,5.1326787672173255,NA,15.026535411701651,1.6541833547920992
1998-05-31T15:00:00Z,1998-05-31T09:22:57Z,5.469517276248887,NA,NA,NA,5.092271174465031,NA,15.943485011288638,1.659548663409526
1998-05-31T16:00:00Z,1998-05-31T10:22:57Z,8.70714906519524,NA,NA,NA,5.00860482437416,NA,16.30757779257759,1.6618496536170255
1998-05-31T17:00:00Z,1998-05-31T11:22:57Z,13.793859971759971,NA,NA,NA,4.9925741517640585,NA,18.634145977525655,2.021666607197542
1998-05-31T18:00:00Z,1998-05-31T12:22:57Z,19.864792050202052,NA,NA,NA,5.089043714145772,NA,19.9694248307481,2.3316717241211817
1998-05-31T19:00:00Z,1998-05-31T13:22:57Z,21.956913779532318,NA,NA,NA,5.043939288092328,NA,20.616401900267277,2.542677283641183
1998-05-31T20:00:00Z,1998-05-31T14:22:57Z,22.929429156199436,NA,NA,NA,4.947789443444577,NA,20.909383119140088,2.622037892803574
1998-05-31T21:00:00Z,1998-05-31T15:22:57Z,21.661463706979575,NA,NA,NA,4.8190722380834625,NA,20.538182944423383,2.506797573827466
1998-05-31T22:00:00Z,1998-05-31T16:22:57Z,18.85844650339982,NA,NA,NA,4.722958443288771,NA,19.493615407716327,2.202456856831153
1998-05-31T23:00:00Z,1998-05-31T17:22:57Z,12.988279674421948,NA,NA,NA,4.580884556351442,NA,16.442602960160553,1.6381182641426144
1998-06-01T00:00:00Z,1998-05-31T18:22:57Z,3.3022860252012056,NA,NA,NA,3.111404112097534,NA,8.993481116888619,0.7692510548283584
1998-06-01T01:00:00Z,1998-05-31T19:22:57Z,0.6675660303570512,NA,NA,NA,2.078536908263166,NA,6.710075450085192,0.5217489197489191
1998-06-01T02:00:00Z,1998-05-31T20:22:57Z,0.17369166672058997,NA,NA,NA,1.65660085573104,NA,5.381724439633286,0.3780232843193014
1998-06-01T03:00:00Z,1998-05-31T21:22:57Z,0.02735562573592728,NA,NA,NA,1.1322577454972067,NA,4.1357654191159,0.23127348068961065
1998-06-01T04:00:00Z,1998-05-31T22:22:57Z,0.012841378112642316,NA,NA,NA,1.131935143695068,NA,4.17399270584159,0.2723451678171578
1998-06-01T05:00:00Z,1998-05-31T23:22:57Z,0.11591831197054676,NA,NA,NA,0.7664170650621431,NA,2.8273984739615807,0.27212022400191993
1998-06-01T06:00:00Z,1998-06-01T00:22:48Z,0.765880168765399,NA,NA,NA,0.20650384096356786,NA,1.2548025951543156,0.2153409498055139
1998-06-01T07:00:00Z,1998-06-01T01:22:48Z,1.5943092500779603,NA,NA,NA,0.272716609769765,NA,0.797836110433221,0.4920318799564527
1998-06-01T08:00:00Z,1998-06-01T02:22:48Z,1.5203369096335455,NA,NA,NA,0.3559303949629643,NA,0.6692588963179532,0.6092769066186398
1998-06-01T09:00:00Z,1998-06-01T03:22:48Z,1.5700003215818894,NA,NA,NA,0.4044307248052528,NA,0.45196975204467793,0.5650093625324812
1998-06-01T10:00:00Z,1998-06-01T04:22:48Z,1.6425513581926383,NA,NA,NA,0.4509078491198298,NA,0.32967371977497123,0.43764138433973737
1998-06-01T11:00:00Z,1998-06-01T05:22:48Z,1.7189064657603692,NA,NA,NA,0.49844584516704304,NA,0.30003801599091245,0.3665052109368205
1998-06-01T12:00:00Z,1998-06-01T06:22:48Z,1.7998957261297617,NA,NA,NA,0.6793190585853411,NA,0.5328119426342457,0.39095031553063875
1998-06-01T13:00:00Z,1998-06-01T07:22:48Z,1.880540303435219,NA,NA,NA,1.3391236361840513,NA,1.2685319774363286,0.5026078383029422
1998-06-01T14:00:00Z,1998-06-01T08:22:48Z,1.952633019328073,NA,NA,NA,5.3604828152255095,NA,9.047622543708407,0.7601001847135812
1998-06-01T15:00:00Z,1998-06-01T09:22:48Z,3.463612473062193,NA,NA,NA,6.631884164378807,NA,16.266706254291016,1.8272028933063704
1998-06-01T16:00:00Z,1998-06-01T10:22:48Z,10.521111076228975,NA,NA,NA,6.623028914396112,NA,17.989830605787503,2.32307991708277
1998-06-01T17:00:00Z,1998-06-01T11:22:48Z,19.858955304692756,NA,NA,NA,6.148590301385259,NA,19.387992690553993,2.55468713122094
