TIMESTAMP,ZAF_SOU_SOU_Mdo_Jt_1,ZAF_SOU_SOU_Mdo_Jt_2,interpolated
2015-09-30 22:00:00+00:00,0.0131884812578662,0.0,False
2015-09-30 22:30:00+00:00,0.08391981811698525,0.1280458610540373,True
2015-09-30 23:00:00+00:00,0.2448618278672448,0.3829063738083739,False
2015-09-30 23:30:00+00:00,0.6977445808292971,0.974389411096878,True
2015-10-01 00:00:00+00:00,1.0604166609002088,1.425833839749595,False
2015-10-01 00:30:00+00:00,0.9301721873542702,1.3646451414266643,True
2015-10-01 01:00:00+00:00,0.756196139997802,1.2308367498372723,False
2015-10-01 01:30:00+00:00,0.6729527770353995,0.909935213967283,True
2015-10-01 02:00:00+00:00,0.6334409878835263,0.6616533713637545,False
2015-10-01 02:30:00+00:00,0.8388017903791336,1.0587959227871215,True
2015-10-01 03:00:00+00:00,1.0441625928747411,1.4559384742104886,False
2015-10-01 03:30:00+00:00,0.858209380300331,1.303446317807054,True
2015-10-01 04:00:00+00:00,0.672256167725921,1.0514217192181086,False
2015-10-01 04:30:00+00:00,0.6747013479819446,0.8056848291429718,True
2015-10-01 05:00:00+00:00,0.6771465282379682,0.6594803812533455,False
2015-10-01 05:30:00+00:00,0.5952236512858442,0.6979721022178326,True
2015-10-01 06:00:00+00:00,0.5133007743337201,0.8028573532914455,False
2015-10-01 06:30:00+00:00,1.408827101342156,1.5813509020652323,True
2015-10-01 07:00:00+00:00,2.3886640541054205,2.6006633165337925,False
2015-10-01 07:30:00+00:00,2.52345964244156,3.220990035597441,True
2015-10-01 08:00:00+00:00,2.573944605022871,3.5341043588571903,False
2015-10-01 08:30:00+00:00,1.9237668969811732,1.7986027533592854,True
2015-10-01 09:00:00+00:00,1.2735891889394753,0.0631011478613804,False
2015-10-01 09:30:00+00:00,1.4790058818500398,1.3543496619110496,True
2015-10-01 10:00:00+00:00,1.8528303273086248,2.645598175960719,False
2015-10-01 10:30:00+00:00,2.3394202754639446,2.0014390315169805,True
2015-10-01 11:00:00+00:00,2.657602471071244,1.3572798870732423,False
2015-10-01 11:30:00+00:00,2.1159616657534657,1.8249996726426085,True
2015-10-01 12:00:00+00:00,1.5743208604356869,2.317976337531073,False
2015-10-01 12:30:00+00:00,2.565525817644562,2.3572633749969487,True
2015-10-01 13:00:00+00:00,3.5567307748534374,2.3712935331437266,False
2015-10-01 13:30:00+00:00,2.83899228610687,2.2978586741791838,True
2015-10-01 14:00:00+00:00,2.044362719397854,2.1400376823410268,False
2015-10-01 14:30:00+00:00,1.9222083875402252,1.786078378421805,True
2015-10-01 15:00:00+00:00,1.8731735290785336,1.5154004456551942,False
2015-10-01 15:30:00+00:00,1.8693029839855952,1.5142925221598262,True
2015-10-01 16:00:00+00:00,1.8652826181344917,1.513183078741991,False
2015-10-01 16:30:00+00:00,1.2194719621783925,1.001967330347952,True
2015-10-01 17:00:00+00:00,0.5775827315469696,0.4918578635973832,False
2015-10-01 17:30:00+00:00,1.0899398325077727,1.2871243274118556,True
2015-10-01 18:00:00+00:00,1.6022969334685755,2.082390791226328,False
2015-10-01 18:30:00+00:00,1.05107674650736,1.041195395613164,True
2015-10-01 19:00:00+00:00,0.4998565595461444,0.0,False
2015-10-01 19:30:00+00:00,0.5849433291779861,0.5002111355511083,True
2015-10-01 20:00:00+00:00,0.6700300988098278,1.0004222711022166,False
2015-10-01 20:30:00+00:00,0.48689719406740717,0.7049346063901065,True
2015-10-01 21:00:00+00:00,0.3037642893249865,0.4094469416779964,False
2015-10-01 21:30:00+00:00,0.44289982958832846,0.6680582916564544,True
2015-10-01 22:00:00+00:00,0.5820353698516705,0.9266696416349122,False
2015-10-01 22:30:00+00:00,0.45111321164188145,0.46333482081745603,True
2015-10-01 23:00:00+00:00,0.2669036811591632,0.0,False
2015-10-01 23:30:00+00:00,0.15974222718205214,0.05131969988433863,True
2015-10-02 00:00:00+00:00,0.1058681454778704,0.1656364244996872,False
2015-10-02 00:30:00+00:00,0.27193370175034204,0.45244078247349745,True
2015-10-02 01:00:00+00:00,0.4713050646265498,0.6920731942768826,False
2015-10-02 01:30:00+00:00,0.5185052004252586,0.716823099455545,True
2015-10-02 02:00:00+00:00,0.5527651760230435,0.7257479260736228,False
2015-10-02 02:30:00+00:00,0.5893609293607043,0.5191809576576742,True
2015-10-02 03:00:00+00:00,0.6342302359993525,0.3126139892417257,False
2015-10-02 03:30:00+00:00,0.7186509897545208,0.711662730161467,True
2015-10-02 04:00:00+00:00,0.827154274844295,1.2412522581002676,False
2015-10-02 04:30:00+00:00,0.969784255892825,1.48811796990021,True
2015-10-02 05:00:00+00:00,1.0596925059029492,1.6044428946810934,False
2015-10-02 05:30:00+00:00,0.7166007883691357,0.9574401507991113,True
2015-10-02 06:00:00+00:00,0.3735090708353219,0.3104374069171293,False
2015-10-02 06:30:00+00:00,1.21472210421643,1.6314197487664863,True
2015-10-02 07:00:00+00:00,2.075085652468992,2.952402090615844,False
2015-10-02 07:30:00+00:00,2.0950563119353047,2.6308379958009156,True
2015-10-02 08:00:00+00:00,2.114268658068334,2.309273900985987,False
2015-10-02 08:30:00+00:00,2.321013018891618,2.883613348602462,True
2015-10-02 09:00:00+00:00,2.715169998697656,3.4579527962189376,False
2015-10-02 09:30:00+00:00,3.47139420187621,3.2576042672148953,True
2015-10-02 10:00:00+00:00,4.02181358453384,3.057255738210853,False
2015-10-02 10:30:00+00:00,3.3043755500956777,3.6761365653052236,True
2015-10-02 11:00:00+00:00,2.586937515657516,4.295017392399594,False
2015-10-02 11:30:00+00:00,2.815533304255569,4.0533944028213345,True
2015-10-02 12:00:00+00:00,3.044129092853622,3.811771413243074,False
2015-10-02 12:30:00+00:00,3.0012922139184264,4.444582480625961,True
2015-10-02 13:00:00+00:00,2.9584553349832308,5.09609041755427,False
2015-10-02 13:30:00+00:00,3.8248464106443976,5.124696417754586,True
2015-10-02 14:00:00+00:00,4.691237486305564,5.134605548409479,False
2015-10-02 14:30:00+00:00,4.188623795174171,4.5255751944966605,True
2015-10-02 15:00:00+00:00,3.450300677409307,3.741626630564346,False
2015-10-02 15:30:00+00:00,3.0061152918587646,3.463586582941296,True
2015-10-02 16:00:00+00:00,2.6900831891140595,3.2744663347911303,False
2015-10-02 16:30:00+00:00,2.4897274733919486,3.1405160044530787,True
2015-10-02 17:00:00+00:00,2.3900821565964123,3.0022440149357537,False
2015-10-02 17:30:00+00:00,2.3829793670076356,2.7270339874154117,True
2015-10-02 18:00:00+00:00,2.3757359317434683,2.465302465784546,False
2015-10-02 18:30:00+00:00,2.1609447384899014,2.356431738069318,True
2015-10-02 19:00:00+00:00,1.83895713425347,2.249993807118329,False
2015-10-02 19:30:00+00:00,1.5831358865229548,1.9718422002269858,True
2015-10-02 20:00:00+00:00,1.4414974403517538,1.768099360407811,False
2015-10-02 20:30:00+00:00,1.5712884523167483,1.9265738159339059,True
2015-10-02 21:00:00+00:00,1.75023280258114,2.1614137505952726,False
2015-10-02 21:30:00+00:00,1.8469259403537928,2.3244415038787123,True
2015-10-02 22:00:00+00:00,1.894465739827048,2.41110377802688,False
2015-10-02 22:30:00+00:00,1.3764758228697338,1.736687740015293,True
2015-10-02 23:00:00+00:00,0.8584859059124198,1.0622717020037058,False
2015-10-02 23:30:00+00:00,1.1982857196266474,1.572142423687216,True
2015-10-03 00:00:00+00:00,1.5380855333408747,2.0820131453707265,False
2015-10-03 00:30:00+00:00,1.4255042453258413,1.9114549488657886,True
2015-10-03 01:00:00+00:00,1.312922957310808,1.7408967523608512,False
2015-10-03 01:30:00+00:00,1.371153497691693,1.924439332049257,True
2015-10-03 02:00:00+00:00,1.429384038072578,2.107981911737663,False
2015-10-03 02:30:00+00:00,0.8728131586725925,1.1988262350457302,True
2015-10-03 03:00:00+00:00,0.316242279272607,0.2896705583537973,False
2015-10-03 03:30:00+00:00,1.043571904738839,1.087949420656349,True
2015-10-03 04:00:00+00:00,1.7709015302050706,1.8862282829589008,False
2015-10-03 04:30:00+00:00,1.2984917766004962,1.5574524796118225,True
2015-10-03 05:00:00+00:00,0.8260820229959221,1.228676676264744,False
2015-10-03 05:30:00+00:00,0.9594137651897543,1.2740770651340763,True
2015-10-03 06:00:00+00:00,1.2276280386963252,1.383372333845579,False
2015-10-03 06:30:00+00:00,1.706066051397171,1.7826838547297916,True
2015-10-03 07:00:00+00:00,2.049621532785278,2.118100495771833,False
2015-10-03 07:30:00+00:00,1.6431225459486016,1.6355049864563929,True
2015-10-03 08:00:00+00:00,1.2366235591119257,1.1529094771409532,False
2015-10-03 08:30:00+00:00,1.5625290792677218,2.0608125601399854,True
2015-10-03 09:00:00+00:00,2.1109807501081086,3.0145685671514224,False
2015-10-03 09:30:00+00:00,2.6020870806797762,3.085723711569306,True
2015-10-03 10:00:00+00:00,3.017576336570684,3.1110259319747846,False
2015-10-03 10:30:00+00:00,3.2146251172925675,2.2399087260989976,True
2015-10-03 11:00:00+00:00,3.4523637164101264,1.3687915202232113,False
2015-10-03 11:30:00+00:00,4.9160285409364795,3.762051652689858,True
2015-10-03 12:00:00+00:00,6.192074471063327,6.1553117851565045,False
2015-10-03 12:30:00+00:00,5.741403095775553,5.628365670504392,True
2015-10-03 13:00:00+00:00,4.940171906052894,4.802995399921355,False
2015-10-03 13:30:00+00:00,3.9680867565457163,4.235663625802281,True
2015-10-03 14:00:00+00:00,3.3465614214734227,3.7346143788323407,False
2015-10-03 14:30:00+00:00,3.741941981501623,3.20798797994835,True
2015-10-03 15:00:00+00:00,4.137322541529823,2.91350320984615,False
2015-10-03 15:30:00+00:00,3.8271137974770446,3.127785704479029,True
2015-10-03 16:00:00+00:00,3.262155049453792,3.342068199111908,False
2015-10-03 16:30:00+00:00,2.6547518507788626,3.1065127422858603,True
2015-10-03 17:00:00+00:00,2.0427470804431267,2.678057292106779,False
2015-10-03 17:30:00+00:00,1.4617323406325142,2.1981964262373537,True
2015-10-03 18:00:00+00:00,1.140069176453183,1.7572616640275982,False
2015-10-03 18:30:00+00:00,1.2082368288888732,1.5260466882766812,True
2015-10-03 19:00:00+00:00,1.2764044813245634,1.2945742783396588,False
2015-10-03 19:30:00+00:00,0.7855808961559793,0.7547514722980971,True
2015-10-03 20:00:00+00:00,0.2947573109873953,0.369159990136004,False
2015-10-03 20:30:00+00:00,0.5332954342082923,0.4643305359543197,True
2015-10-03 21:00:00+00:00,0.7718335574291894,0.5595010817726356,False
2015-10-03 21:30:00+00:00,0.6713271248750737,0.47049051386806,True
2015-10-03 22:00:00+00:00,0.4990862428375409,0.3125008265006427,False
2015-10-03 22:30:00+00:00,0.337851487206385,0.12176085351890056,True
2015-10-03 23:00:00+00:00,0.196400317027712,0.0,False
2015-10-03 23:30:00+00:00,0.09132002882160542,0.0,True
2015-10-04 00:00:00+00:00,0.0381906046464334,0.0,False
2015-10-04 00:30:00+00:00,0.3509051778747062,0.6306139264502097,True
2015-10-04 01:00:00+00:00,0.7845553569143567,1.2612278529004195,False
2015-10-04 01:30:00+00:00,1.0239393722186212,1.0041366907274494,True
2015-10-04 02:00:00+00:00,1.1423877817115076,0.744310553904769,False
2015-10-04 02:30:00+00:00,1.0631062201698496,0.7415506881272371,True
2015-10-04 03:00:00+00:00,0.8886139465544991,0.7387821032848193,False
2015-10-04 03:30:00+00:00,0.4596184087406663,0.3680192047851113,True
2015-10-04 04:00:00+00:00,0.125833583000526,0.0,False
2015-10-04 04:30:00+00:00,0.25756373933993015,0.06532387153571508,True
2015-10-04 05:00:00+00:00,0.507988119581969,0.2287970750902365,False
2015-10-04 05:30:00+00:00,0.7973510005304024,0.9688679886269587,True
2015-10-04 06:00:00+00:00,1.1346478092077192,1.6107895701448744,False
2015-10-04 06:30:00+00:00,1.4342574521322782,1.2361981183664263,True
