TIMESTAMP,USA_TNO_Aru_Js_1,USA_TNO_Aru_Js_2,USA_TNO_Aru_Js_3,USA_TNO_Ltu_Js_4,USA_TNO_Qal_Js_5,USA_TNO_Qal_Js_6,USA_TNO_Qpr_Js_7,USA_TNO_Qpr_Js_8,USA_TNO_Qru_Js_9,interpolated
1998-03-31 14:00:00+00:00,1.092349307656541,0.2496999773056756,0.7618246629274495,1.327977606493929,0.5812485666904694,0.4019963719287069,1.4008929701018829,1.7699965730991525,1.8355152751212385,False
1998-03-31 14:30:00+00:00,1.0310680261663088,0.6547754420878843,0.7618246629274495,1.5598310627739749,0.6645726970048734,0.4019963719287069,1.5912617092627885,1.8513346488360092,2.506709201631312,True
1998-03-31 15:00:00+00:00,1.0223135573819897,0.911339575443844,0.7618246629274495,1.848045554309952,0.7503576141706618,0.4019963719287069,1.7619018525041028,1.9337662226064511,3.174107917751541,False
1998-03-31 15:30:00+00:00,1.1291826251323378,1.033205932059691,0.667656071690619,2.2551235219215897,0.8386932174564563,0.43416620341548884,1.9031977703342455,2.038595400900084,3.818437140365824,True
1998-03-31 16:00:00+00:00,1.236051692882686,1.1061572128840793,0.5734874804537885,2.6177091814866,0.9294530110988984,0.4663360349022708,2.0482961014570837,2.10193906830753,4.497562759567389,False
1998-03-31 16:30:00+00:00,1.236051692882686,1.1392544097332102,0.7048977160429533,2.788842895830814,1.0305628750102807,0.4341662034154889,2.291298107114761,2.10193906830753,5.360876697837405,True
1998-03-31 17:00:00+00:00,1.236051692882686,1.1783476899305223,0.9388996847671682,2.9284608278855275,1.1179074918032237,0.4019963719287069,2.450647245617625,2.10193906830753,6.151023232629469,False
1998-03-31 17:30:00+00:00,1.2341164102362028,1.4864088602531906,1.2116382397551364,3.1089125017939963,1.1663362124357957,0.4201447897211483,2.450647245617625,2.136857256152281,6.660903591087305,True
1998-03-31 18:00:00+00:00,1.2321811275897196,1.7986338086264992,1.4068341115999203,3.251303700513584,1.2155026678021124,0.464719491937729,2.450647245617625,2.1876677468877217,7.065328677951497,False
1998-03-31 18:30:00+00:00,1.400475337453989,1.8447436296257977,1.4474110391694666,3.306206777488942,1.332804596967071,0.6317311960525529,2.5290027233818893,2.210090336830426,7.399514957284747,True
1998-03-31 19:00:00+00:00,1.5954700919191998,1.881360923259528,1.4629389167471472,3.361617977352317,1.41722009311965,0.8005749031168081,2.660551020578042,2.238180289071778,7.709280184242023,False
1998-03-31 19:30:00+00:00,1.640122050970451,1.9726457781466322,1.4581865645547056,3.551976723610033,1.41722009311965,0.8338805622711788,2.758580094007367,2.3693736607324083,8.008939417431982,True
1998-03-31 20:00:00+00:00,1.6580734654207607,2.036927061596408,1.4496759556628542,3.700717350214881,1.41722009311965,0.8685260612607602,2.876269232295412,2.5327839135906,8.381937293234449,False
1998-03-31 20:30:00+00:00,1.6529091787523007,2.0114919446383417,1.439122666322341,3.5518198598872717,1.3163613804608811,1.0837469774887452,3.1371656859650985,2.629651216570405,9.313014363921964,True
1998-03-31 21:00:00+00:00,1.6477448920838405,1.9525270633763028,1.4323276336812378,3.251303700513584,1.2155026678021124,1.327977606493929,3.325209255344177,2.702179481001021,10.006254947487726,False
1998-03-31 21:30:00+00:00,1.6814405665073215,1.806540498217716,1.602887420380991,2.8050819100444957,1.2155026678021124,1.4359625338786624,3.2032119237130012,2.762017294362085,9.540548736782673,True
1998-03-31 22:00:00+00:00,1.7151362409308029,1.6261331293168195,1.805594237093444,2.319011748845666,1.2155026678021124,1.485339621277416,2.986312185784539,2.7924175998854404,8.729372808753366,False
1998-03-31 22:30:00+00:00,1.5631505669306378,1.5041649447654823,1.847476985475012,1.9692514977583588,1.1002577380339666,1.4225173121157444,2.786037673342247,2.724864012790185,7.960394226463355,True
1998-03-31 23:00:00+00:00,1.411164892930473,1.3932775729607787,1.8832672404684287,1.669150559071381,0.9294530110988984,1.318773802769548,2.554872645690317,2.612964186412761,7.22368254774684,False
1998-03-31 23:30:00+00:00,1.411164892930473,1.2672269140282097,1.9621003514575464,1.3764247834768928,0.8326776533763487,1.2376044920002554,2.238263963221577,2.524771014188972,6.649697952535044,True
1998-04-01 00:00:00+00:00,1.411164892930473,1.1709324065140108,2.0415945478273883,1.16590735584031,0.7477476976629457,1.1578720508621438,1.951359444871293,2.437600545174422,6.151023232629469,False
1998-04-01 00:30:00+00:00,1.3503717150410535,1.1348894119115098,2.095276202847556,1.0809657346816501,0.6416368851765315,1.0605898111560021,1.7623332950785426,2.330302315823163,5.604552165930347,True
1998-04-01 01:00:00+00:00,1.2657098414658894,1.0992139676852497,2.122242235862451,1.0097119829018064,0.5792404678478933,1.0027919020032043,1.66939590267426,2.266327622544833,5.295974037675762,False
1998-04-01 01:30:00+00:00,1.218246374771267,0.9932272695429547,2.0819183918449196,0.9089187329924973,0.5792404678478933,1.0266587679708175,1.66939590267426,2.3519640838596274,5.577767686361505,True
1998-04-01 02:00:00+00:00,1.1946516037623895,0.8887289154768215,2.0415945478273883,0.7869093319512139,0.5792404678478933,1.079592627575774,1.66939590267426,2.437600545174422,5.859561335047249,False
1998-04-01 02:30:00+00:00,1.1946516037623895,0.8428664390027569,4.418525722322542,0.6068073346136629,0.6195766918947455,1.2137167119913324,1.7626441700561728,2.437600545174422,5.6902744022777085,True
1998-04-01 03:00:00+00:00,1.1946516037623895,0.8222616719575692,6.795456896817697,0.4490962980430149,0.6599129159415978,1.318773802769548,1.8558924374380856,2.437600545174422,5.295974037675762,False
1998-04-01 03:30:00+00:00,1.1712447908223413,0.923885123128878,6.215620377916966,0.3658732211839695,0.6185789115358544,1.113562250750977,1.5713058948435576,1.8106974095261354,4.3130113962009675,True
1998-04-01 04:00:00+00:00,1.124723976856553,1.0255085743001868,5.114565727012195,0.3273868447287632,0.5772449071301109,0.8537415859303046,1.1462234135269416,1.1837942738778486,3.062542766247648,False
1998-04-01 04:30:00+00:00,1.044967279092692,1.0012132426066873,3.481720426825634,0.3882415713858891,0.6174415308768136,0.7550654775061347,0.8433863814688789,1.291019356885337,1.9351432414285634,True
1998-04-01 05:00:00+00:00,0.9883245823545715,0.9535141495082804,2.370093258643111,0.4490962980430149,0.6576381546235163,0.7109984818840659,0.6810452881329049,1.398244439892825,1.300263136920411,False
1998-04-01 05:30:00+00:00,0.9883245823545715,0.8749147860780453,4.582775077730403,0.3827561862970359,0.6332735677721248,1.8552107085357794,0.7551402812730306,1.0441619447062185,1.52143858063545,True
1998-04-01 06:00:00+00:00,0.9883245823545715,0.8197191840527174,6.795456896817697,0.2689949920105889,0.5752617714785043,3.559743665493741,0.8292352744131563,0.6625301614487139,1.7426140243504888,False
1998-04-01 06:30:00+00:00,0.9455296392989124,1.0719966211935363,5.908875043426704,0.15336091960607773,0.38801993562223336,4.763581794021018,0.5998965275175036,0.6189760037667709,1.6581025728829017,True
1998-04-01 07:00:00+00:00,0.8566618438030015,1.3844872782309208,4.459410471095184,0.0686505174194343,0.2077054812116137,5.407099192242047,0.2840815239403674,0.6029711341557261,1.4727235628516815,False
1998-04-01 07:30:00+00:00,0.6921916221479455,1.4911262256490676,3.1765384946636326,0.040651752593820416,0.16307998053817607,5.05407040005348,0.12104160250401773,0.8542271024644057,1.094826362146187,True
1998-04-01 08:00:00+00:00,0.549651050651928,1.5375519531706492,2.2864933107138468,0.0291504000908067,0.1451743078613161,4.382681711867471,0.0307623462674128,1.1837942738778486,0.6738664172522851,False
1998-04-01 08:30:00+00:00,0.5089303386872662,1.4180699233922684,2.0161342006170546,0.06342497063023614,0.1451743078613161,3.534566367892893,0.008523377392837057,1.3082491917124772,0.3982245078362594,True
1998-04-01 09:00:00+00:00,0.4923528290038176,1.236051692882686,1.8832672404684287,0.1130868624120671,0.1451743078613161,2.7002706359953086,0.0,1.398244439892825,0.2238447760086695,False
1998-04-01 09:30:00+00:00,0.4923528290038176,1.1109261204885414,1.8281488505256387,0.13673559851481815,0.17643989453646491,2.1615846366490583,0.0,1.4943649510674706,0.16184981287395092,True
1998-04-01 10:00:00+00:00,0.4923528290038176,1.0223135573819897,1.805594237093444,0.1616765199392625,0.2077054812116137,1.745556420973491,0.0,1.5466339287916333,0.1185398737932988,False
1998-04-01 10:30:00+00:00,0.4923528290038176,0.9749022577233303,1.805594237093444,0.20476121524718022,0.2077054812116137,1.360772985792934,0.0,1.5466339287916333,0.06815914839565872,True
1998-04-01 11:00:00+00:00,0.4923528290038176,0.9535141495082804,1.805594237093444,0.2681003179664661,0.2077054812116137,1.1578720508621438,0.0,1.5466339287916333,0.0304479527234306,False
1998-04-01 11:30:00+00:00,0.6745073364034094,1.058557706919228,1.9235943924604162,0.40730234726411196,0.39148362634505895,1.238322926815846,0.011146859010952328,1.7013738510645726,0.00956719066965234,True
1998-04-01 12:00:00+00:00,0.8566618438030015,1.1636012643301754,2.0415945478273883,0.5095704625862948,0.5752617714785043,1.318773802769548,0.0312996008940751,1.8561137733375117,0.0,False
1998-04-01 12:30:00+00:00,0.8246635006040248,1.0247876254170296,2.0415945478273883,0.4470787186502853,0.49699806568004024,1.1991832151726611,0.047817877859674784,1.8561137733375117,0.03585741789967406,True
1998-04-01 13:00:00+00:00,0.7926651574050483,0.8859739865038838,2.0415945478273883,0.3845869747142759,0.4187343598815762,1.079592627575774,0.0737264577027796,1.8561137733375117,0.0717148357993481,False
1998-04-01 13:30:00+00:00,1.1391020120984336,0.919744068006082,2.2909156574484655,0.5133457811359143,0.7152821150987867,1.457304947405479,0.2214451599635678,2.103783098311956,0.035857417899674046,True
1998-04-01 14:00:00+00:00,1.4855388667918188,0.9535141495082804,2.540236767069543,0.6421045875575528,1.0118298703159971,1.835017267235184,0.3507676764746805,2.3514524232864,0.0,False
1998-04-01 14:30:00+00:00,1.2962833338674329,0.717698041557071,2.314903112003881,0.5133457811359143,0.8223501505939854,1.6258977638381165,0.27262308673824476,2.198575289104057,0.0,True
1998-04-01 15:00:00+00:00,1.055942459528218,0.395134415592682,1.961935211575012,0.3845869747142759,0.5752617714785043,1.318773802769548,0.1742759861481022,1.9360934317120515,0.0,False
1998-04-01 15:30:00+00:00,0.9852917993279345,0.2259098334910749,1.7351881922108785,0.42415679355779273,0.46819373598330566,1.1443119497501428,0.1379739623021913,1.7046973755795096,0.09119950630949289,True
1998-04-01 16:00:00+00:00,0.9218901997457244,0.1434327694026474,1.5049474250095929,0.5095704625862948,0.4187343598815762,1.0027919020032043,0.1218744493099872,1.471903649694753,0.2830939810737212,False
1998-04-01 16:30:00+00:00,0.7732710946855931,0.1434327694026474,1.1316581810758262,0.6517420420142114,0.4603294001590487,0.8596450742830618,0.13606501543430508,1.20364700831222,0.6264637701352795,True
1998-04-01 17:00:00+00:00,0.6684882704222175,0.1434327694026474,0.8894969303424185,0.8537415859303046,0.5752617714785043,0.7815608989619538,0.1742759861481022,1.0463927598915648,0.9808841525525696,False
1998-04-01 17:30:00+00:00,1.2833024959057946,1.0741107603847109,1.1954508345274306,1.1078761772125605,1.7481602812465145,1.6321813087793868,0.41669557920109923,1.2056047333864415,1.15856379324048,True
1998-04-01 18:00:00+00:00,1.898116721389372,2.004788751366774,1.5014047387124425,1.4013569337361718,2.9054341941767454,2.48280171859682,0.7515677660275473,1.3648167068813182,1.3096849590896515,False
1998-04-01 18:30:00+00:00,1.8131789526399804,1.978661415236009,1.3930145407058285,1.714643003955756,2.9950110970586428,2.288099789467232,0.9595332420226835,1.1256335130366097,1.483436792620372,True
1998-04-01 19:00:00+00:00,1.6730839147035357,1.9266516312882784,1.2276931477819366,2.0179751509992325,3.0268752657363365,2.0309828236794334,1.142099073929998,0.7671870869720002,1.6632818568372074,False
