TIMESTAMP,USA_DUK_HAR_Ltu_Js_1,USA_DUK_HAR_Ltu_Js_2,USA_DUK_HAR_Ltu_Js_3,USA_DUK_HAR_Ltu_Js_4,USA_DUK_HAR_Ltu_Js_5,USA_DUK_HAR_Lst_Js_6,USA_DUK_HAR_Lst_Js_7,USA_DUK_HAR_Lst_Js_8,USA_DUK_HAR_Lst_Js_9,USA_DUK_HAR_Lst_Js_10,USA_DUK_HAR_Cto_Js_11,USA_DUK_HAR_Cto_Js_12,USA_DUK_HAR_Cto_Js_13,USA_DUK_HAR_Cto_Js_14,USA_DUK_HAR_Cto_Js_15,USA_DUK_HAR_Qal_Js_16,USA_DUK_HAR_Qal_Js_17,USA_DUK_HAR_Qal_Js_18,USA_DUK_HAR_Qal_Js_19,USA_DUK_HAR_Qal_Js_20,USA_DUK_HAR_Ltu_Js_21,USA_DUK_HAR_Ltu_Js_22,USA_DUK_HAR_Ltu_Js_23,USA_DUK_HAR_Ltu_Js_24,USA_DUK_HAR_Ltu_Js_25,USA_DUK_HAR_Lst_Js_26,USA_DUK_HAR_Lst_Js_27,USA_DUK_HAR_Lst_Js_28,USA_DUK_HAR_Lst_Js_29,USA_DUK_HAR_Lst_Js_30,USA_DUK_HAR_Qmi_Js_31,USA_DUK_HAR_Qmi_Js_32,USA_DUK_HAR_Qmi_Js_33,USA_DUK_HAR_Qmi_Js_34,USA_DUK_HAR_Qmi_Js_35,USA_DUK_HAR_Qph_Js_36,USA_DUK_HAR_Qph_Js_37,USA_DUK_HAR_Qph_Js_38,USA_DUK_HAR_Qph_Js_39,USA_DUK_HAR_Qph_Js_40,interpolated
2004-06-28 13:30:00+00:00,,1.595617704,,2.166494616,1.5448000319999995,2.473800048,0.643358952,0.806183064,0.6659028,1.411917228,4.1074416000000005,2.7839727,2.090498076,,3.83145516,10.05558228,2.367317196,7.06541796,7.997263919999999,5.2041816,,,0.7931571479999999,0.817985376,0.0483443279999999,0.210071088,,0.204992154,0.01691355456,0.2738871539999999,6.74796492,6.91189704,,1.054012716,1.6727771879999995,6.47259948,,7.298359199999999,7.49013516,1.837909476,False
2004-06-28 14:00:00+00:00,,1.83515562,,2.16791226,1.7413068959999998,2.470460436,0.5024203559999999,0.975233556,0.992181096,1.744457184,4.71024036,4.41506916,2.5836372,,5.16471444,10.5645762,2.796720444,8.06763744,9.16074792,7.602957719999999,,,1.226817072,1.492017192,0.2285865252,0.3064252392,,0.3299937947999999,0.2274202583999999,0.3551486868,8.14303908,8.16819408,,1.5656461919999998,2.38355928,7.610239079999999,,8.6596704,9.2325294,2.265696144,False
2004-06-28 14:30:00+00:00,,2.429113248,,3.108696192,2.747239632,2.913451776,0.7195228199999999,1.152244296,1.349296668,2.248774704,4.92310584,5.4407466,3.20223744,,6.05531124,11.606470559999998,3.249842184,8.598412080000001,9.51288084,8.62935624,,,1.7451662760000002,2.216808432,0.498038724,0.483220188,,0.466444476,0.2902382532,0.3536057375999999,9.46073556,9.03036276,,2.500424316,3.172352976,8.106219359999999,,9.6743484,9.9634896,2.721501792,False
2004-06-28 15:00:00+00:00,,1.556493408,,2.626235856,2.298533832,2.463783732,0.2475281844,0.724777848,0.8545200839999999,1.794082608,3.65376132,4.49082864,0.877922964,,5.02706772,10.43672616,2.496427236,7.412821200000001,8.173612799999999,4.8763440000000005,,,1.418924844,2.26173384,0.4931425439999999,0.596782512,,0.664085484,0.499565232,0.395063136,8.91147312,8.43588504,,2.368935468,3.056201964,6.91299936,,8.117946,8.24089932,2.622644244,False
2004-06-28 15:30:00+00:00,,0.0,,0.8812664640000001,0.522136044,0.934247772,0.0,0.0,0.853154388,0.2506131359999999,1.350194904,1.7357085,0.0,,2.485334772,6.26297436,0.5851289159999999,3.85022484,4.75527564,0.0,,,1.11282858,1.7066659679999998,0.2160998676,0.443703636,,0.511343388,0.287202996,0.268040124,7.21835064,6.96603924,,1.494177228,1.882483884,4.567415759999999,,5.59565424,5.2925094,2.076625404,False
2004-06-28 16:00:00+00:00,,0.0029640113999999,,0.0,0.0654816312,0.1614152988,0.0,0.0,0.8517890880000001,0.120665574,1.490502348,0.81347508,0.0,,2.479380984,5.783452919999999,0.3871200959999999,3.261077604,4.88556792,0.0,,,1.188300744,1.605736584,0.2537351604,0.406189476,,0.509648652,0.1612855224,0.2665820627999999,7.01358912,6.87121596,,1.43495874,1.515211164,4.7181744,,5.33172132,5.370526079999999,1.81715364,False
2004-06-28 16:30:00+00:00,,0.0,,0.0,0.1712210544,0.1595716092,0.0,0.0,0.8504242200000001,0.1146147227999999,1.634654196,0.691246116,0.0,,2.663135424,5.92068168,0.4484257199999999,3.383272332,5.145977879999999,0.0,,,1.300041432,1.7415324,0.3371678064,0.441195768,,0.557182692,0.131377302,0.265125492,7.0859088,6.863085,,1.324095804,1.33816374,5.11621992,,5.860917359999999,6.34654188,1.730299356,False
2004-06-28 17:00:00+00:00,,0.594314748,,0.0,0.336748392,0.403407072,0.0,0.0,0.849059748,0.2738025576,1.929126708,0.977074956,0.0,,2.657070684,6.309559799999999,0.45935082,3.507081804,5.15055168,0.0,,,1.343063016,1.735036092,0.3784087439999999,0.476843976,,0.6569276039999999,0.1300788216,0.3459099203999999,6.88278888,6.68336436,,1.165177368,1.333520928,4.38840756,,5.15702664,5.370526079999999,1.72620216,False
2004-06-28 17:30:00+00:00,,3.63223656,,0.0474110964,0.572015592,0.539852076,0.0,0.0,0.8476957079999999,0.722637432,2.23804872,1.093177476,0.0,,2.699114832,6.07462452,0.923327316,3.63251052,5.2852608,0.0,,,1.422316332,1.7766382319999998,0.42068682,0.4755706559999999,,0.6039330119999999,0.128782764,0.3871895039999999,7.046319239999999,6.50587608,,1.3651479,1.286810496,3.852486,,4.6546452,4.53956364,1.560379464,False
2004-06-28 18:00:00+00:00,,5.94127188,,0.6512351759999999,1.482815628,1.72577178,0.1407492396,0.889688592,0.8463320639999999,2.094146928,4.26178368,2.773478016,0.520291512,,4.16017404,8.81946144,2.192486436,6.05199888,8.04493836,2.261539368,,,1.651052016,2.01626352,0.56338974,0.4742979479999999,,0.6533541,0.2473366679999999,0.5202408599999999,6.134922,7.0998534,,1.104500844,1.324244412,3.99331548,,4.98483864,4.83485436,1.477334016,False
