TIMESTAMP,CHE_DAV_SEE_Pab_Jt_1,CHE_DAV_SEE_Pab_Jt_2,CHE_DAV_SEE_Pab_Jt_3,CHE_DAV_SEE_Pab_Jt_4,CHE_DAV_SEE_Pab_Jt_5,interpolated
2010-01-01 22:00:00+00:00,0.3807027578146985,0.0,0.0,0.027802521126219903,0.04592155327562444,False
2010-01-01 22:30:00+00:00,0.36073117470228366,0.0,0.0,0.02627740673260037,0.039290221423160236,False
2010-01-01 23:00:00+00:00,0.35002387410955466,0.0,0.0,0.024716243952402902,0.03741704314149116,False
2010-01-01 23:30:00+00:00,0.30830160176224825,0.0,0.0,0.02728820305726637,0.038552649869530435,False
2010-01-02 00:00:00+00:00,0.25962102151513405,0.0,0.0,0.04458681992661077,0.05579474951519686,False
2010-01-02 00:30:00+00:00,0.22077919354173492,0.0,0.0,0.042980340486748536,0.053787412660464606,False
2010-01-02 01:00:00+00:00,0.183537154048378,0.0010552834741067334,0.0008851268192581332,0.026780088505241568,0.035999101712878435,False
2010-01-02 01:30:00+00:00,0.1555632620198981,0.0009265389557955965,0.0010462144423527152,0.02055400110736873,0.027036113025466633,False
2010-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.004689370291687,False
2010-01-02 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0005209464210963729,False
2010-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 03:30:00+00:00,0.0,0.0,0.0,0.0,0.000557901757356273,False
2010-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 07:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 08:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 09:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 10:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0017658413435157,False
2010-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.008754976790541942,False
2010-01-02 13:30:00+00:00,0.0,0.0,0.0,0.0,0.011776477794539567,False
2010-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.021030503397521067,False
2010-01-02 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0313540016779653,False
2010-01-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.036285590974402,False
2010-01-02 15:30:00+00:00,0.0,0.0,0.0,0.0,0.04756171330370703,False
2010-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.059531549109931865,False
2010-01-02 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0606807275366602,False
2010-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.06857044223685194,False
2010-01-02 17:30:00+00:00,0.0,0.0,0.0,0.0,0.06547732426495256,False
2010-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0711555563941219,False
2010-01-02 18:30:00+00:00,0.0,0.0,0.0,0.0,0.07018975125552057,False
2010-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0626253779899785,False
2010-01-02 19:30:00+00:00,0.0,0.0,0.0,0.0,0.06613815335089017,False
2010-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.06735924634416861,False
2010-01-02 20:30:00+00:00,0.0,0.0,0.0,0.0,0.06638650700807892,False
2010-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.06322303105996677,False
2010-01-02 21:30:00+00:00,0.0,0.0,0.0,0.0,0.06672582463350425,False
2010-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.06133766180220033,False
2010-01-02 22:30:00+00:00,0.0,0.0,0.0,0.0,0.039157881168533366,False
2010-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-02 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-03 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-03 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,False
2010-01-03 02:00:00+00:00,0.0013331428216893,0.0012226353920254667,0.0013236978203903665,0.0013516914298850001,0.0,False
2010-01-03 02:30:00+00:00,0.0200362557607382,0.020014384839255498,0.0151665438336055,0.014000322444543531,0.0,False
2010-01-03 03:00:00+00:00,0.028783276607378432,0.03756166459215187,0.03407607084832764,0.025234537621686,0.0,False
2010-01-03 03:30:00+00:00,0.045205586557986434,0.053873791615974,0.0445346421486216,0.0348427239522113,0.0,False
2010-01-03 04:00:00+00:00,0.07169831076391199,0.08878266209720499,0.0734621249974486,0.05529267173171337,0.0,False
2010-01-03 04:30:00+00:00,0.0824973406320244,0.10694057362871656,0.08776262775134751,0.06282605474483584,0.0,False
2010-01-03 05:00:00+00:00,0.09814529965424394,0.11613970254198287,0.08073920342463113,0.060066534734068304,0.0,False
2010-01-03 05:30:00+00:00,0.10515070348160253,0.12379546345129357,0.09270970987917272,0.07558669411582186,0.004745122887649766,False
2010-01-03 06:00:00+00:00,0.11272405020582497,0.13877396069627992,0.10403783113113894,0.0844794989328974,0.0097787982027556,False
2010-01-03 06:30:00+00:00,0.1286347818519953,0.15110753796067922,0.10957067455821567,0.09398332744062614,0.015428716204920067,False
2010-01-03 07:00:00+00:00,0.14565999978003774,0.15143781041311866,0.1085309620781189,0.09226231276866059,0.012812544159820466,False
2010-01-03 07:30:00+00:00,0.1559721759679168,0.17568592684024834,0.12380883162061523,0.1031572865680167,0.015860123497236003,False
2010-01-03 08:00:00+00:00,0.19820936305682388,0.15055125296750504,0.09463171724509896,0.0824237182745373,0.0204597086378461,False
2010-01-03 08:30:00+00:00,0.21796850992467343,0.1551261266547329,0.09388062148876276,0.0835806114436985,0.0206169205653341,False
2010-01-03 09:00:00+00:00,0.2532370268017066,0.14339064673544807,0.09302103099377905,0.09177781076280755,0.02545256867399907,False
2010-01-03 09:30:00+00:00,0.3149235525458764,0.09559081192199491,0.05306006424499516,0.06582380958890446,0.026388428922655863,False
2010-01-03 10:00:00+00:00,0.4232487249156321,0.05298189627155627,0.011510499637235433,0.035485523999005765,0.030934456602273633,False
2010-01-03 10:30:00+00:00,0.5381662648593998,0.010241887793112968,0.0,0.028360740030797065,0.044513741290901736,False
2010-01-03 11:00:00+00:00,0.6539173798121801,0.0,0.0,0.0285680620320773,0.05281343092652624,False
2010-01-03 11:30:00+00:00,0.7265652077065251,0.0,0.0,0.028790329427711467,0.06186970947017476,False
2010-01-03 12:00:00+00:00,0.8464305036771189,0.0,0.0,0.028984279187455702,0.07768136193888923,False
2010-01-03 12:30:00+00:00,0.8914858289734863,0.0,0.0,0.0322483594575352,0.09139843136106707,False
2010-01-03 13:00:00+00:00,0.9511235179763647,0.0,0.0,0.03558425332542447,0.10109502105848671,False
2010-01-03 13:30:00+00:00,0.9304407006216682,0.0,0.0,0.03738808649647057,0.10681276493095286,False
2010-01-03 14:00:00+00:00,0.8833196412962895,0.0,0.0,0.0376279333429127,0.12018174893471771,False
2010-01-03 14:30:00+00:00,0.8304066299928544,0.0,0.0,0.044349479255817136,0.13390133814322316,False
2010-01-03 15:00:00+00:00,0.7214628366287084,0.0,0.0,0.04958457461497926,0.14132238840038922,False
2010-01-03 15:30:00+00:00,0.575667638316493,0.0,0.0,0.053213354446404466,0.1469804539384735,False
2010-01-03 16:00:00+00:00,0.44975314130902727,0.0007812123380911334,0.0006552476267716999,0.05175633841286433,0.13517915128433267,False
2010-01-03 16:30:00+00:00,0.3062641425281932,0.0165385699623822,0.013871847882648933,0.05029706462338399,0.1306455019729111,False
2010-01-03 17:00:00+00:00,0.2227300745439312,0.030815255501632235,0.026391799443542266,0.046090875686481736,0.12703254670963446,False
2010-01-03 17:30:00+00:00,0.18039636874860832,0.0323165187561592,0.028905325073981497,0.0443123168235345,0.10922924733478406,False
2010-01-03 18:00:00+00:00,0.13627337219833208,0.03399889390966563,0.0305329342750861,0.01595821373904846,0.03273620719667176,False
2010-01-03 18:30:00+00:00,0.10753156981149348,0.04741837431645383,0.05394884228806963,0.018740496366651135,0.0003243714373856295,False
2010-01-03 19:00:00+00:00,0.08179178392912323,0.0613682238489675,0.06434052796902083,0.024869061536031165,0.0003243714373856295,False
2010-01-03 19:30:00+00:00,0.0787270669036015,0.076878586332061,0.084422144220753,0.04397886611168294,0.0003243714373856295,False
2010-01-03 20:00:00+00:00,0.0697328403425512,0.09042768824296603,0.0925946769995203,0.0474618305596127,0.0,False
2010-01-03 20:30:00+00:00,0.0833590403593701,0.06904479576674839,0.06942410147634263,0.03527134441963963,0.0,False
2010-01-03 21:00:00+00:00,0.0863165888132067,0.0897244894865592,0.09037700480905624,0.05208867827605967,0.0,False
2010-01-03 21:30:00+00:00,0.0706125617288363,0.11491772731993886,0.11191904392487788,0.06623736963545153,0.0,False
2010-01-03 22:00:00+00:00,0.07692068814431607,0.09650926351202943,0.09448458539300837,0.056618809408123034,0.0,False
2010-01-03 22:30:00+00:00,0.07948521131436233,0.10717746544630176,0.10290549229036033,0.06396923744629607,0.0,False
2010-01-03 23:00:00+00:00,0.07856749921161063,0.11085529005584037,0.10489454415977854,0.06460488747113337,0.0,False
2010-01-03 23:30:00+00:00,0.0890337172791696,0.1146016707963654,0.10379362615491013,0.06524476370689077,0.0,False
2010-01-04 00:00:00+00:00,0.08708535376346,0.11074797407569836,0.09919493569372655,0.062354194536553435,0.0,False
2010-01-04 00:30:00+00:00,0.0954801290485832,0.1033759830842062,0.08830610732016315,0.05611989266231663,0.0,False
2010-01-04 01:00:00+00:00,0.08724445361410543,0.11438075506762624,0.1033650985814319,0.06706948166368683,0.0,False
2010-01-04 01:30:00+00:00,0.08797775443066967,0.11802295806069037,0.10189796370611154,0.06419466186368927,0.0,False
2010-01-04 02:00:00+00:00,0.08814310971224114,0.12985882698310128,0.12423336917832757,0.08448799844629318,0.0,False
2010-01-04 02:30:00+00:00,0.09646806216528785,0.12863171133542825,0.1141968645094869,0.0750209862398891,0.0,False
2010-01-04 03:00:00+00:00,0.11284610251264027,0.11613035840732387,0.10136660580706373,0.0658057881056589,0.0,False
2010-01-04 03:30:00+00:00,0.1699765872124455,0.0720886070058963,0.05208899189631813,0.03404185806839577,0.0,False
2010-01-04 04:00:00+00:00,0.21884523769548017,0.057895014502548366,0.04145000190682693,0.029141868299494538,0.0,False
2010-01-04 04:30:00+00:00,0.27073381294237014,0.03562901585750023,0.018705283063583402,0.013588275662509766,0.0,False
2010-01-04 05:00:00+00:00,0.3037745276544761,0.0283737473565514,0.012110730269329033,0.007506776633178734,0.0,False
2010-01-04 05:30:00+00:00,0.3408373862538084,0.0146505596155484,0.0006906484141743748,0.0017047365468028668,0.0058256933267196,False
2010-01-04 06:00:00+00:00,0.3702045719892976,0.006073185553035233,0.0,0.0031132297616579666,0.023790084785854166,False
2010-01-04 06:30:00+00:00,0.41939624265402764,0.0007290992795768036,0.0,0.005228920538349933,0.0240695350445649,False
2010-01-04 07:00:00+00:00,0.44731057370295696,9.623850004978939e-06,0.0,0.007631387353150933,0.0335997928125239,False
2010-01-04 07:30:00+00:00,0.4878601238015526,0.0,0.0,0.008873080971902633,0.04235727335733983,False
2010-01-04 08:00:00+00:00,0.5117538567174724,0.0,0.0,0.010312540165698334,0.04969683700115246,False
2010-01-04 08:30:00+00:00,0.6391709036303205,0.0,0.0,0.0128342145090389,0.0540871565611735,False
2010-01-04 09:00:00+00:00,0.8314873652914914,0.0,0.0,0.011644736378553134,0.05871677668089603,False
2010-01-04 09:30:00+00:00,0.8859529300043709,0.0,0.0,0.015696979608075267,0.0628535126098899,False
2010-01-04 10:00:00+00:00,1.0758585844032922,0.0,0.0,0.0185501713592615,0.0741669438675303,False
2010-01-04 10:30:00+00:00,1.1705317397509294,0.0,0.0,0.0200552174996752,0.08431974698303968,False
2010-01-04 11:00:00+00:00,1.1638460509837503,0.0,0.0,0.020143306875449067,0.09081424958433172,False
2010-01-04 11:30:00+00:00,1.2390202001413397,0.0,0.0,0.021709504436340066,0.09209241367776833,False
2010-01-04 12:00:00+00:00,1.25451393502703,0.0,0.0,0.0308058647450157,0.1109550966535891,False
2010-01-04 12:30:00+00:00,1.210159633905676,0.0,0.0,0.04374472312472467,0.12462825321214421,False
2010-01-04 13:00:00+00:00,1.0863528383268894,0.0,0.0,0.05231550457852163,0.13353452193616075,False
2010-01-04 13:30:00+00:00,0.9947820128918404,0.0,0.0,0.049032423714012764,0.136665212935172,False
2010-01-04 14:00:00+00:00,0.8854944228503626,0.0,0.0,0.045713105788473096,0.13023261199815137,False
2010-01-04 14:30:00+00:00,0.8195017041026844,0.0,0.0,0.03921822940347523,0.1250714792685086,False
2010-01-04 15:00:00+00:00,0.7744852672730901,0.0,0.0,0.03607719804605333,0.11883696482130236,False
2010-01-04 15:30:00+00:00,0.6737947227581914,0.0,0.0,0.03784060967229417,0.12748222690665337,False
2010-01-04 16:00:00+00:00,0.606929197255211,0.0,0.0,0.03627630477757066,0.12052846340400114,False
2010-01-04 16:30:00+00:00,0.5365696922165859,0.0,0.0,0.041246889276135935,0.12075558357645827,False
2010-01-04 17:00:00+00:00,0.4572611483939526,0.0,0.0,0.0419961644956047,0.12596554563309117,False
2010-01-04 17:30:00+00:00,0.41366404025339515,0.0,0.0,0.03647811040825274,0.10307993073000958,False
2010-01-04 18:00:00+00:00,0.38199610620565533,0.0,0.0,0.03587218405575526,0.10204638651897428,False
2010-01-04 18:30:00+00:00,0.3668097483373924,0.0,0.0,0.020255850863078434,0.06377194531171022,False
2010-01-04 19:00:00+00:00,0.351822110298378,0.0,0.0,0.0,0.0,False
2010-01-04 19:30:00+00:00,0.33177273385134004,0.0,0.0,0.0,0.0,False
2010-01-04 20:00:00+00:00,0.3019732991254183,0.0,0.0,0.0,0.0,False
2010-01-04 20:30:00+00:00,0.27287404790164965,0.0,0.0,0.0,0.0,False
2010-01-04 21:00:00+00:00,0.2686535034985906,0.0,0.0,0.0,0.0,False
2010-01-04 21:30:00+00:00,0.27432034690874035,0.0,0.0,0.0,0.0,False
2010-01-04 22:00:00+00:00,0.2652752009523865,0.0,0.0,0.0,0.0,False
2010-01-04 22:30:00+00:00,0.26191186130602323,0.0006641779089415347,0.0,0.0,0.0,False
2010-01-04 23:00:00+00:00,0.2738976922427665,0.002023936987973631,0.0,0.0,0.0,False
2010-01-04 23:30:00+00:00,0.26709098736480014,0.0040448645896703,0.0,0.0,0.0,False
2010-01-05 00:00:00+00:00,0.2716026378096165,0.0163728728664108,0.0031851599908298,0.0032525198697899334,0.0,False
2010-01-05 00:30:00+00:00,0.27069618949705776,0.0194106657263014,0.007703964490041866,0.007753120596240534,0.0,False
2010-01-05 01:00:00+00:00,0.26831854952124334,0.02698039895070603,0.014099222391167334,0.012853613077914668,0.0,False
2010-01-05 01:30:00+00:00,0.250088748901203,0.04205323289534566,0.024341650387317167,0.021142194258085698,0.0,False
2010-01-05 02:00:00+00:00,0.23070994052591598,0.07338347934558208,0.0546393831262282,0.04054815520886853,0.0,False
2010-01-05 02:30:00+00:00,0.19942809662565417,0.10208176007336471,0.0910067861640454,0.06552768733898061,0.0,False
2010-01-05 03:00:00+00:00,0.16162531377000192,0.1291944730824327,0.11392363160648782,0.0786713851309572,0.0,False
2010-01-05 03:30:00+00:00,0.15294707268405205,0.1536541944229557,0.14474375409288157,0.09929186885121498,0.0,False
2010-01-05 04:00:00+00:00,0.15305517716078257,0.17124602032707817,0.16311968164885057,0.113417836120921,0.0,False
2010-01-05 04:30:00+00:00,0.1547581019562632,0.19343090497964466,0.17872668725490334,0.12792004437818502,0.0,False
2010-01-05 05:00:00+00:00,0.15539134377956434,0.19952186838060007,0.1864845578777552,0.13101306211745742,0.0,False
2010-01-05 05:30:00+00:00,0.16954328133307883,0.19771259604859182,0.19149259110102332,0.13806498663802605,0.0,False
2010-01-05 06:00:00+00:00,0.18325252787551705,0.21222821274109485,0.2037357054389326,0.14911116399959634,0.0,False
2010-01-05 06:30:00+00:00,0.1906212332662137,0.23933909663106678,0.226911401945789,0.1644307661517931,0.0,False
2010-01-05 07:00:00+00:00,0.19773024647876736,0.2501797109632236,0.23560966430774274,0.17181326372938152,0.0,False
2010-01-05 07:30:00+00:00,0.20970028346946434,0.2695008134544681,0.25179716827806026,0.1833726792827749,0.0,False
2010-01-05 08:00:00+00:00,0.2304942603942348,0.23422073498558904,0.20755648800277446,0.15387401272198226,0.0,False
2010-01-05 08:30:00+00:00,0.24754214704668506,0.23239424718615312,0.2127646389117285,0.16111930023387985,0.0,False
2010-01-05 09:00:00+00:00,0.2788303757076131,0.2059864751537278,0.17650550826950348,0.1325049485333874,0.0,False
2010-01-05 09:30:00+00:00,0.3249389608731276,0.17002378193563586,0.13324118376994368,0.10537994171229974,0.0,False
2010-01-05 10:00:00+00:00,0.4037132265659718,0.1044513784245148,0.06916216712194788,0.06784772818586814,0.0068011946592742,False
2010-01-05 10:30:00+00:00,0.5054873773587935,0.069401861433529,0.035890238827922,0.04474776301282183,0.008988578338839032,False
2010-01-05 11:00:00+00:00,0.6167641511968988,0.04276360040215893,0.007239163405247967,0.0169489946032415,0.012406839604294265,False
2010-01-05 11:30:00+00:00,0.6943481207275394,0.021566600327602835,0.0,0.011030212665328632,0.017535600534085868,False
2010-01-05 12:00:00+00:00,0.7666099703162453,0.0088039643439873,0.0,0.013813292954271467,0.022744218204321567,False
2010-01-05 12:30:00+00:00,0.8267317961508044,9.060529574874408e-05,0.0,0.015392581697417867,0.033620075257226,False
2010-01-05 13:00:00+00:00,0.8847008838226041,0.0,0.0,0.0184139671927613,0.036286674152727766,False
2010-01-05 13:30:00+00:00,0.8904528992272281,0.0,0.0,0.01864246747854813,0.037632803011554035,False
2010-01-05 14:00:00+00:00,0.8242329020984007,0.0,0.0,0.017537818452118336,0.0449594237555736,False
2010-01-05 14:30:00+00:00,0.7282457589453039,0.0,0.0,0.0150706666150877,0.037837541306373464,False
2010-01-05 15:00:00+00:00,0.6296862159975755,0.0,0.0,0.016713319656798866,0.04643296789195953,False
2010-01-05 15:30:00+00:00,0.5297245385107384,0.0,0.0,0.011830559764117532,0.03297924485242743,False
2010-01-05 16:00:00+00:00,0.42909242773850204,0.0,0.0,0.0185738317105631,0.05089472810724283,False
2010-01-05 16:30:00+00:00,0.3597465718829013,0.0,0.0,0.014719364665304832,0.05388373165400231,False
2010-01-05 17:00:00+00:00,0.29424019386750855,0.0005324295641509,0.00043424567695266665,0.0004434291202719,0.03504653746611037,False
2010-01-05 17:30:00+00:00,0.23692477148130195,0.0026720536161205003,0.005394645144529667,0.004232464395583619,0.032299621248454036,False
2010-01-05 18:00:00+00:00,0.20817822342970024,0.0017557455218105,0.003908782892959633,0.003008812479146273,0.037576220794960334,False
2010-01-05 18:30:00+00:00,0.17998904819016245,0.0045204839781155665,0.012815415071503534,0.012381622680982732,0.032774472559937935,False
2010-01-05 19:00:00+00:00,0.15002020830392962,0.018671483855441966,0.031143303059682065,0.02585084751702907,0.0320053865807266,False
2010-01-05 19:30:00+00:00,0.14039005012725767,0.015221560115932,0.024499658058278168,0.021224532657357232,0.03127811350307536,False
2010-01-05 20:00:00+00:00,0.12697480188470445,0.015898750865083033,0.02937277953339383,0.024836392017724803,0.027076226767665166,False
2010-01-05 20:30:00+00:00,0.1272313558185755,0.0196274754083175,0.029799526306108437,0.025660680274188098,0.024108605461661336,False
2010-01-05 21:00:00+00:00,0.12044817495438899,0.009850019997420667,0.02475957575652017,0.02377884316951673,0.019665981349905298,False
2010-01-05 21:30:00+00:00,0.12192366214816143,0.009705373689028766,0.021470513218165968,0.021924572410090933,0.020794393228541732,False
2010-01-05 22:00:00+00:00,0.1166860470819238,0.008803429079216033,0.02236424363394393,0.022837203469102868,0.0165576818621762,False
2010-01-05 22:30:00+00:00,0.10264068373893408,0.012798911659313536,0.025291979172384335,0.023682227337110732,0.015948612734850168,False
2010-01-05 23:00:00+00:00,0.09266111763801664,0.015152224323576699,0.026851397501501836,0.024497956393055565,0.015284345166889599,False
2010-01-05 23:30:00+00:00,0.08048223715126179,0.013814326351672465,0.0246822713826913,0.022630612907125633,0.01637329980281903,False
2010-01-06 00:00:00+00:00,0.06865697095827883,0.012501350641047867,0.0306487893916626,0.029062345923813265,0.0123420274467899,False
2010-01-06 00:30:00+00:00,0.06615336197707947,0.0234485196256103,0.0400788695879312,0.03289293776502217,0.0101255667437941,False
2010-01-06 01:00:00+00:00,0.06765186504206656,0.017479862130989933,0.0318386177184364,0.0309261488972932,0.011120169762286502,False
2010-01-06 01:30:00+00:00,0.0563747282046421,0.025772250477043433,0.043978385178271164,0.037717932971357365,0.012132202414211299,False
2010-01-06 02:00:00+00:00,0.049959269797728766,0.03948676694258297,0.0612921818768137,0.048259287076073666,0.008443221955328433,False
2010-01-06 02:30:00+00:00,0.047916097560982335,0.06140122569150036,0.08097867553036857,0.06287026946483741,0.005984941457855633,False
2010-01-06 03:00:00+00:00,0.042920451511867665,0.0651061492923139,0.08869061815200834,0.0679082357255401,0.0051789497046811,False
2010-01-06 03:30:00+00:00,0.05437824348253473,0.06571941508010257,0.08130759503601391,0.06287264037563291,0.0029470192851547,False
2010-01-06 04:00:00+00:00,0.04924403984945177,0.0537584107507594,0.07144208909582207,0.05798749867974587,0.0012253598204980743,False
2010-01-06 04:30:00+00:00,0.057974305464821164,0.0366927712653608,0.0474157754680689,0.0405739880789262,0.0015964434596880148,False
2010-01-06 05:00:00+00:00,0.08246743773339353,0.0314308769990619,0.04623095725127577,0.039222559349502834,0.002000374546195245,False
2010-01-06 05:30:00+00:00,0.09738509212642693,0.016600262005231802,0.022034763639091803,0.020523712497671032,0.0032263583233250333,False
