TIMESTAMP,ARG_MAZ_Npu_Jt_1,ARG_MAZ_Npu_Jt_2,ARG_MAZ_Npu_Jt_3,ARG_MAZ_Npu_Jt_4,ARG_MAZ_Npu_Jt_5,interpolated
2009-11-19 03:00:00+00:00,3.470224658242799,2.04760970630647,3.804770078549041,3.930592248149324,3.524436715226222,False
2009-11-19 03:30:00+00:00,3.3297714179428133,2.0431328506338047,3.4584625376741824,3.7828063328409858,3.5441394372133828,True
2009-11-19 04:00:00+00:00,3.253911619324986,2.042493299823424,3.237315160568936,3.7077143624591216,3.546954111782977,False
2009-11-19 04:30:00+00:00,3.2396598422926766,2.100032557006837,3.1334617837860628,3.6986925649066804,3.505144592699425,True
2009-11-19 05:00:00+00:00,3.224691363543454,2.15757181419025,3.0649828230754057,3.6891568275009687,3.412041424851741,False
2009-11-19 05:30:00+00:00,3.0673408818891588,2.1513422811716,3.0201557277793585,3.26181364756634,3.2061794998864976,True
2009-11-19 06:00:00+00:00,2.8361940079461903,2.1403241012959247,2.969504484702566,2.843549977822564,2.983884851638729,False
2009-11-19 06:30:00+00:00,2.6336615555736302,2.1317421106872243,2.8415570459782877,2.9340831408576165,2.850953978462636,True
2009-11-19 07:00:00+00:00,2.518513613145988,2.118788588255208,2.6578516970188955,3.024616303892669,2.7857494773332,False
2009-11-19 07:30:00+00:00,2.571464623599915,2.060622760648391,2.3852854186072285,2.9627959246749564,2.826951087188362,True
2009-11-19 08:00:00+00:00,2.672315575049195,1.9960765537177545,2.2050206704254416,2.900975545457244,2.904431847964899,False
2009-11-19 08:30:00+00:00,2.823280040738195,1.967494374964482,2.4815847328026566,2.9036592993474084,2.982691388007898,True
2009-11-19 09:00:00+00:00,2.926344565431842,1.9544527542153705,2.7654744744943978,2.911518131383514,3.091132446975608,False
2009-11-19 09:30:00+00:00,2.909849982975074,2.1247624081745253,2.772993934682826,3.1140639415492624,3.2991557226070536,True
2009-11-19 10:00:00+00:00,2.893355400518306,2.394160543143489,2.7805191298400014,3.478569107730713,3.5525834609221785,False
2009-11-19 10:30:00+00:00,3.045248118875455,2.554665044646527,2.970495820102295,3.8446290326291175,3.743438569559708,True
2009-11-19 11:00:00+00:00,3.387869323020427,2.7549424561667397,3.35826069820313,4.292839112218006,3.986876883543499,False
2009-11-19 11:30:00+00:00,4.134484992363767,3.2462706390930145,3.9681952554284337,4.860852477080226,4.575389840957093,True
2009-11-19 12:00:00+00:00,5.056371628573748,3.961280102976731,4.773239182295855,5.57877152710353,5.34211475609674,False
2009-11-19 12:30:00+00:00,5.739699143173939,4.971203090863103,5.700330744955183,6.460406544098787,6.0440066370243715,True
2009-11-19 13:00:00+00:00,6.360522644845262,5.778825167002172,6.616352134178535,7.684523747344632,6.728513414405878,False
2009-11-19 13:30:00+00:00,6.987063458302278,5.976231885146624,7.382285843954339,10.564614657829843,7.4732598490514555,True
2009-11-19 14:00:00+00:00,7.495997452561983,6.167916212222482,7.963584948477581,12.703033108051253,7.954203833642385,False
2009-11-19 14:30:00+00:00,7.837193025878601,6.902226552205747,8.298314294325323,11.22773283600884,8.022624962364485,True
2009-11-19 15:00:00+00:00,8.048760365174507,7.669986675831931,8.550978420298584,9.75243256396643,8.090856559957963,False
2009-11-19 15:30:00+00:00,8.133319250700955,8.01469041561949,8.822242189892194,10.157310363071058,8.646598242765632,True
2009-11-19 16:00:00+00:00,8.190040139705289,8.171425002595601,8.971046986284888,10.56218816217569,9.27988634436804,False
2009-11-19 16:30:00+00:00,8.251808735153881,8.016946688068572,8.89078938393691,10.516462979341132,9.530426793717485,True
2009-11-19 17:00:00+00:00,8.285154940617016,7.703605239129541,8.700699054035246,10.400823594815948,9.642137613399507,False
2009-11-19 17:30:00+00:00,7.903406011407119,7.153397752404209,8.195822297280035,9.842018564535497,9.105324828718,True
2009-11-19 18:00:00+00:00,7.444863131756172,6.713298308887999,7.528970580538119,9.353127735945668,8.568512044036494,False
2009-11-19 18:30:00+00:00,7.312496504148465,6.653686877319237,6.886016640838567,10.02442208152193,8.721379605874152,True
2009-11-19 19:00:00+00:00,7.256923826981809,6.605138182140646,6.514870388679407,10.69571642709819,8.874247167711808,False
2009-11-19 19:30:00+00:00,7.4176933519209625,6.510287141086845,7.077725555598887,9.938412595122045,8.550042264800513,True
2009-11-19 20:00:00+00:00,7.578462876860116,6.356365764765625,7.640580722518367,9.007087470600009,8.002760167084993,False
2009-11-19 20:30:00+00:00,7.283432386559368,5.978681921281981,7.032945620309098,8.767975400885199,7.5039038666930535,True
2009-11-19 21:00:00+00:00,6.805185256180861,5.484938461637388,6.313943569354608,8.56868618604578,7.088610297679445,False
