TIMESTAMP,FIN_PET_Bpu_Js_1,FIN_PET_Bpu_Js_2,FIN_PET_Bpu_Js_3,FIN_PET_Bpu_Js_4,FIN_PET_Bpu_Js_5,FIN_PET_Bpu_Js_6,FIN_PET_Bpu_Js_7,interpolated
2008-06-17 03:00:00+00:00,,,,,,,,False
2008-06-17 03:30:00+00:00,,,,,,,,False
2008-06-17 04:00:00+00:00,,,,,,,,False
2008-06-17 04:30:00+00:00,,,,,,,,False
2008-06-17 05:00:00+00:00,,,,,,,,False
2008-06-17 05:30:00+00:00,,,,,,,,False
2008-06-17 06:00:00+00:00,,,,,,,,False
2008-06-17 06:30:00+00:00,,,,,,,,False
2008-06-17 07:00:00+00:00,,,,,,,,False
2008-06-17 07:30:00+00:00,,,,,,,,False
2008-06-17 08:00:00+00:00,,,,,,,,False
2008-06-17 08:30:00+00:00,,,,,,,,False
2008-06-17 09:00:00+00:00,,,,,,,,False
2008-06-17 09:30:00+00:00,,,,,,,,False
2008-06-17 10:00:00+00:00,,,,,,,,False
2008-06-17 10:30:00+00:00,,,,,,,,False
2008-06-17 11:00:00+00:00,,,,,,,,False
2008-06-17 11:30:00+00:00,,,,,,,,False
2008-06-17 12:00:00+00:00,,,,,,,,False
2008-06-17 12:30:00+00:00,,,,,,,,False
2008-06-17 13:00:00+00:00,,,,,,,,False
2008-06-17 13:30:00+00:00,,,,,,,,False
2008-06-17 14:00:00+00:00,,,,,,,,False
2008-06-17 14:30:00+00:00,,,,,,,,False
2008-06-17 15:00:00+00:00,,,,,,,,False
2008-06-17 15:30:00+00:00,,,,,,,,False
2008-06-17 16:00:00+00:00,,,,,,,,False
2008-06-17 16:30:00+00:00,,,,,,,,False
2008-06-17 17:00:00+00:00,,,,,,,,False
2008-06-17 17:30:00+00:00,,,,,,,,False
2008-06-17 18:00:00+00:00,,,,,,,,False
2008-06-17 18:30:00+00:00,,,,,,,,False
2008-06-17 19:00:00+00:00,,,,,,,,False
2008-06-17 19:30:00+00:00,,,,,,,,False
2008-06-17 20:00:00+00:00,,,,,,,,False
2008-06-17 20:30:00+00:00,,,,,,,,False
2008-06-17 21:00:00+00:00,,,,,,,,False
2008-06-17 21:30:00+00:00,,,,,,,,False
2008-06-17 22:00:00+00:00,,,,,,,,False
2008-06-17 22:30:00+00:00,,,,,,,,False
2008-06-17 23:00:00+00:00,,,,,,,,False
2008-06-17 23:30:00+00:00,,,,,,,,False
2008-06-18 00:00:00+00:00,,,,,,,,False
2008-06-18 00:30:00+00:00,,,,,,,,False
2008-06-18 01:00:00+00:00,,,,,,,,False
2008-06-18 01:30:00+00:00,,,,,,,,False
2008-06-18 02:00:00+00:00,,,,,,,,False
2008-06-18 02:30:00+00:00,,,,,,,,False
2008-06-18 03:00:00+00:00,,,,,,,,False
2008-06-18 03:30:00+00:00,,,,,,,,False
2008-06-18 04:00:00+00:00,,,,,,,,False
2008-06-18 04:30:00+00:00,,,,,,,,False
2008-06-18 05:00:00+00:00,,,,,,,,False
2008-06-18 05:30:00+00:00,,,,,,,,False
2008-06-18 06:00:00+00:00,,,,,,,,False
2008-06-18 06:30:00+00:00,,,,,,,,False
2008-06-18 07:00:00+00:00,,,,,,,,False
2008-06-18 07:30:00+00:00,,,,,,,,False
2008-06-18 08:00:00+00:00,,,,,,,,False
2008-06-18 08:30:00+00:00,,,,,,,,False
2008-06-18 09:00:00+00:00,,,,,,,,False
2008-06-18 09:30:00+00:00,,,,,,,,False
2008-06-18 10:00:00+00:00,,,,,,,,False
2008-06-18 10:30:00+00:00,,,,,,,,False
2008-06-18 11:00:00+00:00,,,,,,,,False
2008-06-18 11:30:00+00:00,,,,,,,,False
2008-06-18 12:00:00+00:00,,,,,,,,False
2008-06-18 12:30:00+00:00,,,,,,,,False
2008-06-18 13:00:00+00:00,,,,,,,,False
2008-06-18 13:30:00+00:00,,,,,,,,False
2008-06-18 14:00:00+00:00,,,,,,,,False
2008-06-18 14:30:00+00:00,,,,,,,,False
2008-06-18 15:00:00+00:00,,,,,,,,False
2008-06-18 15:30:00+00:00,,,,,,,,False
2008-06-18 16:00:00+00:00,,,,,,,,False
2008-06-18 16:30:00+00:00,,,,,,,,False
2008-06-18 17:00:00+00:00,,,,,,,,False
2008-06-18 17:30:00+00:00,,,,,,,,False
2008-06-18 18:00:00+00:00,,,,,,,,False
2008-06-18 18:30:00+00:00,,,,,,,,False
2008-06-18 19:00:00+00:00,,,,,,,,False
2008-06-18 19:30:00+00:00,,,,,,,,False
2008-06-18 20:00:00+00:00,,,,,,,,False
2008-06-18 20:30:00+00:00,,,,,,,,False
2008-06-18 21:00:00+00:00,,,,,,,,False
2008-06-18 21:30:00+00:00,,,,,,,,False
2008-06-18 22:00:00+00:00,,,,,,,,False
2008-06-18 22:30:00+00:00,,,,,,,,False
2008-06-18 23:00:00+00:00,,,,,,,,False
2008-06-18 23:30:00+00:00,,,,,,,,False
2008-06-19 00:00:00+00:00,,,,,,,,False
2008-06-19 00:30:00+00:00,,,,,,,,False
2008-06-19 01:00:00+00:00,,,,,,,,False
2008-06-19 01:30:00+00:00,,,,,,,,False
2008-06-19 02:00:00+00:00,,,,,,,,False
2008-06-19 02:30:00+00:00,,,,,,,,False
2008-06-19 03:00:00+00:00,,,,,,,,False
2008-06-19 03:30:00+00:00,,,,,,,,False
2008-06-19 04:00:00+00:00,,,,,,,,False
2008-06-19 04:30:00+00:00,,,,,,,,False
2008-06-19 05:00:00+00:00,,,,,,,,False
2008-06-19 05:30:00+00:00,,,,,,,,False
2008-06-19 06:00:00+00:00,,,,,,,,False
2008-06-19 06:30:00+00:00,,,,,,,,False
2008-06-19 07:00:00+00:00,,,,,,,,False
2008-06-19 07:30:00+00:00,,,,,,,,False
2008-06-19 08:00:00+00:00,,,,,,,,False
2008-06-19 08:30:00+00:00,,,,,,,,False
2008-06-19 09:00:00+00:00,,,,,,,,False
2008-06-19 09:30:00+00:00,,,,,,,,False
2008-06-19 10:00:00+00:00,,,,,,,,False
2008-06-19 10:30:00+00:00,,,,,,,,False
2008-06-19 11:00:00+00:00,,,,,,,,False
2008-06-19 11:30:00+00:00,,,,,,,,False
2008-06-19 12:00:00+00:00,,,,,,,,False
2008-06-19 12:30:00+00:00,,,,,,,,False
2008-06-19 13:00:00+00:00,,,,,,,,False
2008-06-19 13:30:00+00:00,,,,,,,,False
2008-06-19 14:00:00+00:00,,,,,,,,False
2008-06-19 14:30:00+00:00,,,,,,,,False
2008-06-19 15:00:00+00:00,,,,,,,,False
2008-06-19 15:30:00+00:00,,,,,,,,False
2008-06-19 16:00:00+00:00,,,,,,,,False
2008-06-19 16:30:00+00:00,,,,,,,,False
2008-06-19 17:00:00+00:00,,,,,,,,False
2008-06-19 17:30:00+00:00,,,,,,,,False
2008-06-19 18:00:00+00:00,,,,,,,,False
2008-06-19 18:30:00+00:00,,,,,,,,False
2008-06-19 19:00:00+00:00,,,,,,,,False
2008-06-19 19:30:00+00:00,,,,,,,,False
2008-06-19 20:00:00+00:00,,,,,,,,False
2008-06-19 20:30:00+00:00,,,,,,,,False
2008-06-19 21:00:00+00:00,,,,,,,,False
2008-06-19 21:30:00+00:00,,,,,,,,False
2008-06-19 22:00:00+00:00,0.5254300271607444,,0.0,0.9149668458524604,0.0,,0.9509796291074436,False
2008-06-19 22:30:00+00:00,0.5254300271607444,,0.0524727412272795,0.9149668458524604,0.0213859660546071,,0.893169229388202,False
2008-06-19 23:00:00+00:00,0.4599302617061496,,0.0866673518547034,0.8566618438029996,0.0503279711952789,,0.780381297293688,False
2008-06-19 23:30:00+00:00,0.4599302617061496,,0.2050684083266616,0.9149668458524604,0.0831175454783969,,0.6715038634198416,False
2008-06-20 00:00:00+00:00,0.4599302617061496,,0.3887440374105504,0.9742393324023192,0.1566842751797464,,0.5667357525089652,False
2008-06-20 00:30:00+00:00,0.396489754994868,,0.8779435326410832,1.0956226831078069,0.4200636685785696,,0.6185916204455844,False
2008-06-20 01:00:00+00:00,0.4599302617061496,,1.3170170846217455,1.0344628424520648,0.9560609387386488,,0.7254425155294476,False
2008-06-20 01:30:00+00:00,0.4599302617061496,,1.383516781805286,1.0956226831078069,1.5195336203084653,,0.780381297293688,False
2008-06-20 02:00:00+00:00,0.4599302617061496,,1.5192482636454552,1.157705716251085,2.6092843995510107,,0.893169229388202,False
2008-06-20 02:30:00+00:00,0.4599302617061496,,1.5192482636454552,1.2207001793400685,3.4369975200286835,,0.8362970405486568,False
2008-06-20 03:00:00+00:00,0.396489754994868,,1.5192482636454552,1.2845955337512336,4.93297831912266,,0.6185916204455844,False
2008-06-20 03:30:00+00:00,0.2763517924656281,,1.4509296935415577,0.3795027061951656,7.602475378969332,,0.2801683531714496,False
2008-06-20 04:00:00+00:00,0.116538634058558,,1.4509296935415577,0.0,8.486383744353168,,0.0826923125969301,False
2008-06-20 04:30:00+00:00,0.0299367221133121,,1.4509296935415577,0.0512463953339409,9.014564390068116,,0.0,False
2008-06-20 05:00:00+00:00,0.0,,1.4509296935415577,2.8241947776930765,9.699353020092024,,0.021277007379371,False
2008-06-20 05:30:00+00:00,,,1.383516781805286,4.634734743483624,10.267496855999136,,0.0,False
2008-06-20 06:00:00+00:00,,,1.3170170846217455,4.341279299517648,10.412428465552717,,0.0500710250982517,False
2008-06-20 06:30:00+00:00,,,1.383516781805286,4.341279299517648,10.705831652308175,,0.0500710250982517,False
2008-06-20 07:00:00+00:00,,,1.5884657620235605,5.03840447451738,11.00401885123697,,0.3706519792495932,False
2008-06-20 07:30:00+00:00,,,2.73188747264517,4.150009762440012,10.854322379209153,,0.2370877006839343,False
2008-06-20 08:00:00+00:00,,,4.2641077608982085,3.777825020120892,10.854322379209153,,0.8362970405486568,False
2008-06-20 08:30:00+00:00,,,5.28652044585378,3.1592280698768627,10.267496855999136,,0.3706519792495932,False
2008-06-20 09:00:00+00:00,,,5.393897303018364,4.245210264111012,11.00401885123697,,0.5667357525089652,False
2008-06-20 09:30:00+00:00,1.03462822464165,,7.245566691275988,6.566948772668172,10.750189168482713,,1.6451809506329904,True
2008-06-20 10:00:00+00:00,,,4.970059397343324,5.889326577365015,10.267496855999136,,0.2370877006839343,False
2008-06-20 10:30:00+00:00,,,3.332131700135044,4.834784771689428,9.699353020092024,,0.155879326426005,False
2008-06-20 11:00:00+00:00,,,2.022358626071337,4.150009762440012,8.880906284617536,,0.0500710250982517,False
2008-06-20 11:30:00+00:00,,,2.1739812292052747,5.889326577365015,8.616823916645233,,0.021277007379371,False
2008-06-20 12:00:00+00:00,,,2.6495985643034867,7.279770346250473,7.602475378969332,,0.00654491446268283,True
2008-06-20 12:30:00+00:00,,,1.1867922104230475,5.77972006417908,2.930651898926407,,0.0,False
2008-06-20 13:00:00+00:00,,,0.2050684083266616,1.7564076038263463,,,0.0,False
2008-06-20 13:30:00+00:00,,,0.1238257706525892,0.1209195646228587,,,,False
2008-06-20 14:00:00+00:00,0.0,,0.0524727412272795,0.528371588710134,,,,False
2008-06-20 14:30:00+00:00,,,,0.528371588710134,,,0.0,False
2008-06-20 15:00:00+00:00,,,,0.9149668458524604,,,0.35217593064370895,True
2008-06-20 15:30:00+00:00,3.683028660130944,,0.7031355682515624,2.8876856788830927,1.1531576004697224,,0.8458031662787124,False
2008-06-20 16:00:00+00:00,1.5551546340814666,,0.4051872559545156,1.9753186321590877,0.937523045083878,,1.069470751390272,False
2008-06-20 16:30:00+00:00,1.0690798745067516,,0.2299460447834733,1.9098760933448855,0.937523045083878,,1.069470751390272,False
2008-06-20 17:00:00+00:00,0.3639195534084803,,0.1145977972736666,0.8524955638987884,0.7836923440250928,,1.1274716997605232,False
2008-06-20 17:30:00+00:00,0.05601794103226,,0.0802215721929308,0.8008525981791217,0.7836923440250928,,1.012291346258309,False
2008-06-20 18:00:00+00:00,,,0.0485779868184358,0.5088368994564312,0.7836923440250928,,1.186283900578356,False
2008-06-20 18:30:00+00:00,,,0.0206438389475594,0.0744198709256506,0.637031733165486,,1.2458980758474971,False
2008-06-20 19:00:00+00:00,,,0.0206438389475594,0.3330754348867203,0.68509371238767,,1.3674996969894109,False
2008-06-20 19:30:00+00:00,,,0.0206438389475594,,0.5434887573616141,,1.4922190111055111,False
2008-06-20 20:00:00+00:00,,,0.0206438389475594,,0.4980588768458532,,1.6200093526833708,False
2008-06-20 20:30:00+00:00,,,0.0206438389475594,0.0744198709256506,0.4980588768458532,,1.4922190111055111,False
2008-06-20 21:00:00+00:00,,,0.0206438389475594,,0.4980588768458532,,1.685044103503489,False
2008-06-20 21:30:00+00:00,,,0.0485779868184358,,0.5434887573616141,,1.6200093526833708,False
2008-06-20 22:00:00+00:00,0.0,,0.0206438389475594,0.0,0.5434887573616141,0.4529819224751651,1.4922190111055111,False
2008-06-20 22:30:00+00:00,0.0237982793747781,,0.0206438389475594,0.1062942403424655,0.589822105061466,0.4529819224751651,1.42947279095409,False
2008-06-20 23:00:00+00:00,0.0925362513673055,,0.0485779868184358,0.1402261945384118,0.4980588768458532,0.4017177540532908,1.42947279095409,False
2008-06-20 23:30:00+00:00,0.174521480520519,,0.0485779868184358,0.2518733500960521,0.3260738799019811,0.3035442601837346,1.069470751390272,False
2008-06-21 00:00:00+00:00,0.2655735837221862,,0.0485779868184358,0.2518733500960521,0.104084986958263,0.0895147088960012,0.739165629987306,False
2008-06-21 00:30:00+00:00,0.3639195534084803,,0.0485779868184358,0.3330754348867203,0.0728760008789236,0.0895147088960012,0.586119846963402,False
2008-06-21 01:00:00+00:00,0.8146767299196385,,0.0206438389475594,0.418877349759702,0.044138147273083,0.0541928478069856,0.4889953027472076,False
2008-06-21 01:30:00+00:00,2.090193568077636,,0.0206438389475594,0.46335956169141,0.0728760008789236,0.0541928478069856,0.4420048333523256,False
2008-06-21 02:00:00+00:00,3.11738829611319,,0.0206438389475594,0.5088368994564312,0.044138147273083,0.0541928478069856,0.2656675566840373,False
2008-06-21 02:30:00+00:00,3.97905508413936,,0.0,0.602635945801644,0.0,0.0230246255233101,0.0201909834029562,False
2008-06-21 03:00:00+00:00,4.181360237735724,,0.0,0.7000359215019876,0.0187605668523685,0.0,0.0,False
2008-06-21 03:30:00+00:00,4.812431984329032,,0.0,0.5088368994564312,0.0728760008789236,0.0541928478069856,0.1478595779314808,False
2008-06-21 04:00:00+00:00,3.3958335050968427,,0.0485779868184358,0.1759245358982201,0.104084986958263,0.168797609436807,0.537046335161262,False
2008-06-21 04:30:00+00:00,4.387666919857416,,0.1145977972736666,0.418877349759702,0.0728760008789236,0.168797609436807,0.4420048333523256,False
2008-06-21 05:00:00+00:00,5.828951559788496,,0.1897240019431813,0.7000359215019876,0.2087330490819378,0.2118509501506531,0.4889953027472076,False
2008-06-21 05:30:00+00:00,6.308658643331304,,0.3149008551564883,1.0669580318018124,0.5434887573616141,0.3518769490487554,0.586119846963402,False
2008-06-21 06:00:00+00:00,6.308658643331304,,0.4051872559545156,0.904940647075998,0.68509371238767,0.5055996474859032,0.3961192822569756,False
2008-06-21 06:30:00+00:00,6.431349553776864,,0.7031355682515624,1.5929621303918111,4.494686828386716,1.9403502573399665,0.537046335161262,False
2008-06-21 07:00:00+00:00,6.308658643331304,,1.7930045250377242,1.9098760933448855,10.412971453020097,2.6607853962311148,0.3078818216691789,False
2008-06-21 07:30:00+00:00,6.308658643331304,,5.222892869196624,4.516106220084132,11.77035515881506,2.4124476145397726,0.3078818216691789,False
2008-06-21 08:00:00+00:00,6.187080663575999,,6.593831464725971,9.150594919760843,,2.17229249021877,0.1478595779314808,False
2008-06-21 08:30:00+00:00,5.947234243285645,,6.156372321814968,10.703586763548648,,1.9403502573399665,0.0475102370393539,False
2008-06-21 09:00:00+00:00,5.366598697377864,,4.082973092013672,7.174518305330556,10.944106745932295,2.016748592337064,0.1120688901315547,False
2008-06-21 09:30:00+00:00,5.480583393338748,,4.082973092013672,8.189426288487743,11.07932233368672,1.7166854057087413,0.0784547875881277,False
2008-06-21 10:00:00+00:00,5.59563279326388,,5.424377616611136,12.549148428570804,,1.2276931477819355,,False
2008-06-21 10:30:00+00:00,4.9211839857951,,2.5099365540643417,5.825154081224556,,0.1279029929119689,,False
2008-06-21 11:00:00+00:00,2.5013993930881884,,1.6588607144758991,1.9753186321590877,4.847217580541412,,0.0784547875881277,False
2008-06-21 11:30:00+00:00,0.7539072926333148,,1.0946288756599991,0.2918650261064166,3.117729214193173,,0.739165629987306,False
2008-06-21 12:00:00+00:00,0.05601794103226,,0.865532197312686,0.0744198709256506,2.396970668782753,,0.9004441352667624,False
2008-06-21 12:30:00+00:00,,,0.9214920240121836,,1.741582342418598,0.0541928478069856,1.42947279095409,False
2008-06-21 13:00:00+00:00,,,1.2753943433259085,,1.9958476632716595,0.0541928478069856,1.685044103503489,False
2008-06-21 13:30:00+00:00,,,1.2753943433259085,2.0414424547917323,2.8215915086225523,0.027096423903492803,1.012291346258309,True
2008-06-21 14:00:00+00:00,1.4111648929304783,,0.9783373719457404,3.2690047592187863,2.6774432145204767,0.0,0.6361828468670376,False
2008-06-21 14:30:00+00:00,2.2517939652956493,,0.8104738751338787,6.535115228139984,3.26973204701874,,0.3078818216691789,False
2008-06-21 15:00:00+00:00,1.351760156040823,,0.6508983904286328,0.6508983904286328,1.618441418568006,,0.6361828468670376,True
2008-06-21 15:30:00+00:00,0.4517263467859967,,0.4591407457846043,5.760619973992152,2.3094572894263226,,0.8330979580833421,False
2008-06-21 16:00:00+00:00,,,0.6089869253013119,,1.4447748994804837,0.2961700965080924,0.8868905745797231,False
2008-06-21 16:30:00+00:00,,,0.6089869253013119,,0.6614373601256723,0.5995395371535371,1.5950135668262366,False
2008-06-21 17:00:00+00:00,,,0.7681876408094327,,0.1664368765890091,0.8852515762505472,4.535845411050036,False
2008-06-21 17:30:00+00:00,0.4517263467859967,,0.993800331137124,1.056584722045698,0.8546687996231124,0.4419045206010432,6.306507741841273,False
2008-06-21 18:00:00+00:00,0.7850140945182036,,1.2957704029922437,2.711817042398179,1.220700179340072,0.2067268128585307,4.088621172864456,False
2008-06-21 18:30:00+00:00,2.0108392247650757,,1.2957704029922437,3.70960723710198,1.5607216039813994,0.4419045206010432,2.705867739049144,False
2008-06-21 19:00:00+00:00,2.4052936483008147,,0.993800331137124,1.516529285082054,1.3877718310899323,0.7105466558978604,2.6310386348581107,False
2008-06-21 19:30:00+00:00,1.8594328319514932,,0.6089869253013119,0.9488950879575132,1.5024262071781656,0.8259594804605449,2.5569267767126425,False
2008-06-21 20:00:00+00:00,1.4274173663034662,,0.2334673917356173,1.1672564044453164,1.4447748994804837,0.3919156223711004,1.72370549436444,False
2008-06-21 20:30:00+00:00,1.2241876140787715,,0.1163418764160078,1.2236883041796551,1.1126573510821811,0.2505990545066783,1.3465748333147796,False
2008-06-21 21:00:00+00:00,1.2241876140787715,,0.1535088638059131,1.1672564044453164,0.9048447473807664,0.164723717180003,0.8868905745797231,False
2008-06-21 21:30:00+00:00,0.9052890693574752,,0.1926233853032358,0.7428204012921049,0.5695313765115528,0.164723717180003,0.67694628659787,False
2008-06-21 22:00:00+00:00,0.5041950632866727,,0.1535088638059131,0.5968792233155016,0.2382399810825987,0.0528934076973968,0.3462176638722643,False
2008-06-21 22:30:00+00:00,0.3509059887690134,,0.1535088638059131,0.5499788889764736,0.3549990078135806,0.0224737316205634,0.1457042605741994,False
2008-06-21 23:00:00+00:00,0.1683359727833026,,0.0814399644592047,0.2891143193494669,0.3549990078135806,0.0224737316205634,0.0198989689971999,False
2008-06-21 23:30:00+00:00,0.0892709822742249,,0.0209560900789758,0.2495040830794699,0.2382399810825987,0.0224737316205634,0.0,False
2008-06-22 00:00:00+00:00,0.0540456196020865,,0.0209560900789758,0.0446522609944231,0.0,0.0224737316205634,0.0468217667108631,False
2008-06-22 00:30:00+00:00,0.0229622112077703,,0.0209560900789758,0.0446522609944231,0.0181327215045171,0.0873636632005665,0.2215507165841235,False
2008-06-22 01:00:00+00:00,0.0,,0.0209560900789758,0.0,0.0704282438443377,0.0873636632005665,0.261771912854127,False
2008-06-22 01:30:00+00:00,0.1683359727833026,,0.0209560900789758,0.1053019574089264,0.396037040169456,0.0224737316205634,0.2215507165841235,False
2008-06-22 02:00:00+00:00,1.290963442280879,,0.0,0.2111875612813555,0.6614373601256723,0.0224737316205634,0.1828108487201475,False
2008-06-22 02:30:00+00:00,3.172380628930988,,0.0,0.2891143193494669,0.5695313765115528,0.0,0.1828108487201475,False
2008-06-22 03:00:00+00:00,4.111549418653848,,0.0209560900789758,0.2891143193494669,0.6150760220982275,0.0,0.1828108487201475,False
2008-06-22 03:30:00+00:00,2.24478931208895,,0.0493142674222296,0.4589588985348636,0.708594742281654,0.0528934076973968,0.1828108487201475,False
2008-06-22 04:00:00+00:00,2.4052936483008147,,0.0493142674222296,0.6446685516582852,0.6150760220982275,0.124822792879974,0.8868905745797231,False
2008-06-22 04:30:00+00:00,4.111549418653848,,0.0209560900789758,0.6933227317233013,0.7565297854509505,0.2961700965080924,1.053273965234544,False
2008-06-22 05:00:00+00:00,5.037275867765365,,0.0209560900789758,1.1672564044453164,3.0742187327161234,1.069221981594348,0.78016435413246,False
2008-06-22 05:30:00+00:00,4.513386546611784,,,1.6385484254654663,7.431773349280536,1.964671499486264,0.1104385036163421,False
2008-06-22 06:00:00+00:00,3.724775341890228,,,2.22121989989312,9.590888240037504,1.069221981594348,,False
2008-06-22 06:30:00+00:00,2.6528375612351662,,,1.8907797912870743,7.013403900347364,0.3919156223711004,,False
2008-06-22 07:00:00+00:00,2.569418371625044,,,2.0870369257173045,5.365157437735596,0.2505990545066783,,False
2008-06-22 07:30:00+00:00,1.093591640624598,,,1.7633069138326536,1.220700179340072,,,False
2008-06-22 08:00:00+00:00,1.093591640624598,,,1.0023622510459282,0.7565297854509505,,,False
2008-06-22 08:30:00+00:00,,,,0.9488950879575132,0.2760379983688852,,,False
2008-06-22 09:00:00+00:00,,,,1.8907797912870743,0.100582612757848,,,False
2008-06-22 09:30:00+00:00,,,,0.5968792233155016,,,,False
2008-06-22 10:00:00+00:00,,,,0.2111875612813555,,,,False
2008-06-22 10:30:00+00:00,,,,,,,,False
2008-06-22 11:00:00+00:00,,,,,,,,False
2008-06-22 11:30:00+00:00,,,,0.0446522609944231,0.0181327215045171,,,False
2008-06-22 12:00:00+00:00,,,,0.1053019574089264,0.00625791311280205,,0.1828108487201475,True
2008-06-22 12:30:00+00:00,,,,1.7633069138326536,0.0,,0.3462176638722643,False
2008-06-22 13:00:00+00:00,,,,1.8907797912870743,0.1664368765890091,0.2505990545066783,1.1103614244861912,False
2008-06-22 13:30:00+00:00,,,,0.6933227317233013,0.0426583281570523,0.4419045206010432,1.922246174801286,False
2008-06-22 14:00:00+00:00,,,,0.4589588985348636,0.0426583281570523,0.3433098281365213,2.1273254054657245,False
2008-06-22 14:30:00+00:00,,,,,0.0,0.4932081596830788,2.410854514231989,False
2008-06-22 15:00:00+00:00,,,,,0.0704282438443377,0.3433098281365213,2.5569267767126425,False
2008-06-22 15:30:00+00:00,,,0.0195678271585172,,0.09281117474829895,0.5914217870514288,0.6627764927917584,True
2008-06-22 16:00:00+00:00,,,0.009738835294147987,3.259546174338213,0.1014954845460879,0.0,,True
2008-06-22 16:30:00+00:00,,,0.0,0.7648267508932356,,0.7572525793945848,,False
2008-06-22 17:00:00+00:00,,,,4.635874518998061,,0.6455961255679236,,True
2008-06-22 17:30:00+00:00,,,,8.506922287102885,0.0,0.8193250489798494,,True
2008-06-22 18:00:00+00:00,,,,5.554898644876367,,0.9930539723917752,,True
2008-06-22 18:30:00+00:00,,,,2.1518560426934807,,0.7008833571582492,0.0210089651800267,False
2008-06-22 19:00:00+00:00,,,,,,1.24448774950251,1.6230512863164277,False
2008-06-22 19:30:00+00:00,,,0.3836534073381756,,,0.6455961255679236,5.748067295435196,False
2008-06-22 20:00:00+00:00,,,0.6653219379050591,0.663690816846504,0.278566578462483,0.873131987729088,4.541263205225112,False
2008-06-22 20:30:00+00:00,,,0.7155794180224404,1.882966010325599,0.1338839188123406,0.9325972953049896,2.482038612287546,False
2008-06-22 21:00:00+00:00,0.1307586710152825,,0.818706174746202,0.8693849004155567,0.0430440663851931,0.873131987729088,1.556647590835267,False
2008-06-22 21:30:00+00:00,0.0915087746032192,,0.87153874628211,1.20240068317047,0.0430440663851931,0.7572525793945848,1.362338906326596,False
2008-06-22 22:00:00+00:00,0.0,,0.7667139644027495,0.1793077970596322,0.0,0.6455961255679236,0.8253586017940535,False
