TIMESTAMP,ITA_TOR_Lde_Js_1,ITA_TOR_Lde_Js_2,ITA_TOR_Lde_Js_3,ITA_TOR_Lde_Js_4,interpolated
2015-03-04 18:00:00+00:00,1.933878794,3.762134227,8.012893457,1.925825573,False
2015-03-04 18:30:00+00:00,1.923875914,3.782900411,8.023833692,1.941482749,False
2015-03-04 19:00:00+00:00,1.930542721,3.787058942,8.100632646,1.982374622,False
2015-03-04 19:30:00+00:00,1.893963435,3.737273,7.822689137,1.913328048,False
2015-03-04 20:00:00+00:00,2.03817836,3.58128926,7.486219835,1.848128127,False
2015-03-04 20:30:00+00:00,,,,,False
2015-03-04 21:00:00+00:00,,,,,False
2015-03-04 21:30:00+00:00,,,,,False
2015-03-04 22:00:00+00:00,,,,,False
2015-03-04 22:30:00+00:00,,,,,False
2015-03-04 23:00:00+00:00,,,,,False
2015-03-04 23:30:00+00:00,,,,,False
2015-03-05 00:00:00+00:00,,,,,False
2015-03-05 00:30:00+00:00,,,,,False
2015-03-05 01:00:00+00:00,,,,,False
2015-03-05 01:30:00+00:00,,,,,False
2015-03-05 02:00:00+00:00,,,,,False
2015-03-05 02:30:00+00:00,,,,,False
2015-03-05 03:00:00+00:00,,,,,False
2015-03-05 03:30:00+00:00,,,,,False
2015-03-05 04:00:00+00:00,,,,,False
2015-03-05 04:30:00+00:00,,,,,False
2015-03-05 05:00:00+00:00,,,,,False
2015-03-05 05:30:00+00:00,,,,,False
2015-03-05 06:00:00+00:00,3.15334849,3.569610845,4.434408527,3.209235416,False
2015-03-05 06:30:00+00:00,1.859946982,2.541798364,3.475779547,2.355188199,False
2015-03-05 07:00:00+00:00,1.292551076,2.074319827,3.001756482,1.917552344,False
2015-03-05 07:30:00+00:00,0.905358155,1.768059728,2.776359525,1.617638239,False
2015-03-05 08:00:00+00:00,0.729993144,1.572315516,2.670191749,1.478064759,False
2015-03-05 08:30:00+00:00,0.590014092,1.426661261,2.598811181,1.351115908,False
2015-03-05 09:00:00+00:00,0.419066851,1.252793511,2.499159332,1.265358208,False
2015-03-05 09:30:00+00:00,0.269133115,1.166667432,2.437543199,1.172555106,False
2015-03-05 10:00:00+00:00,0.271293244,1.141470971,2.356185865,1.149657122,False
2015-03-05 10:30:00+00:00,0.160356625,1.100844111,2.255771842,1.098584192,False
2015-03-05 11:00:00+00:00,0.095755965,0.984372007,2.090290426,0.976385605,False
2015-03-05 11:30:00+00:00,0.128147522,0.957292263,2.016757069,0.83431583,False
2015-03-05 12:00:00+00:00,0.06868539,0.880171748,1.857156751,0.596929367,False
2015-03-05 12:30:00+00:00,0.042099341,0.850955067,1.797428757,0.530075851,False
2015-03-05 13:00:00+00:00,0.023732017,0.804731416,1.771484567,0.419957148,False
2015-03-05 13:30:00+00:00,0.013591153,0.787565374,1.708952101,0.428907333,False
2015-03-05 14:00:00+00:00,0.145016928,0.773330961,1.639861856,0.572839973,False
2015-03-05 14:30:00+00:00,0.31302063,0.703135568,1.42727239,0.648269184,False
2015-03-05 15:00:00+00:00,0.3651921369999999,0.659081386,1.348058788,0.582447637,False
2015-03-05 15:30:00+00:00,0.421446275,0.773330961,1.409943658,0.705639019,False
2015-03-05 16:00:00+00:00,0.479444048,0.750690409,1.276852791,0.728405407,False
2015-03-05 16:30:00+00:00,0.48189707,0.686534513,1.111686739,0.680551264,False
2015-03-05 17:00:00+00:00,0.534063214,0.703135568,1.105210034,0.678054642,False
2015-03-05 17:30:00+00:00,0.509067996,0.640026051,0.93421133,0.596929367,False
2015-03-05 18:00:00+00:00,0.457496656,0.578372991,0.773871088,0.495039156,False
2015-03-05 18:30:00+00:00,0.390752324,0.477317159,0.610209726,0.397769187,False
2015-03-05 19:00:00+00:00,0.395440549,0.502797535,0.56326319,0.386777129,False
2015-03-05 19:30:00+00:00,0.306347298,0.378540851,0.377293591,0.240591777,False
2015-03-05 20:00:00+00:00,0.228810328,0.376138584,0.323270565,0.153527244,False
2015-03-05 20:30:00+00:00,0.264823963,0.434709601,0.320859084,0.162587288,False
2015-03-05 21:00:00+00:00,0.275624542,0.437190735,0.241308861,0.114994998,False
2015-03-05 21:30:00+00:00,0.266976683,0.469732688,0.192570435,0.082084643,False
2015-03-05 22:00:00+00:00,1.798562165,3.712475202,7.281678095,1.44281535,False
2015-03-05 22:30:00+00:00,1.74333744,3.638461831,7.095380465,1.351779073,False
2015-03-05 23:00:00+00:00,1.701457342,3.618003584,6.921622183,1.31807404,False
2015-03-05 23:30:00+00:00,1.612290586,3.565017356,6.785138914,1.232108309,False
2015-03-06 00:00:00+00:00,1.527657046,3.53660895,6.73492457,1.191089181,False
2015-03-06 00:30:00+00:00,1.478132972,3.585361616,6.775081597,1.180214822,False
2015-03-06 01:00:00+00:00,1.380501014,3.589435725,6.795203462,1.115539384,False
2015-03-06 01:30:00+00:00,1.326419604,3.654860032,6.855742855,1.107524127,False
2015-03-06 02:00:00+00:00,1.272946112,3.712475202,6.962316265,1.086225749,False
2015-03-06 02:30:00+00:00,,,,,False
2015-03-06 03:00:00+00:00,,,,,False
2015-03-06 03:30:00+00:00,,,,,False
2015-03-06 04:00:00+00:00,,,,,False
2015-03-06 04:30:00+00:00,,,,,False
2015-03-06 05:00:00+00:00,,,,,False
2015-03-06 05:30:00+00:00,,,,,False
2015-03-06 06:00:00+00:00,3.466618126,8.922295931,15.35018762,4.706483779,False
2015-03-06 06:30:00+00:00,2.607156482,7.729466157,14.1431038,3.989478761,False
2015-03-06 07:00:00+00:00,2.203032402,7.05929599,13.50456071,3.648851702,False
2015-03-06 07:30:00+00:00,1.994232123,6.571110066,13.09423455,3.421945206,False
2015-03-06 08:00:00+00:00,1.86749578,6.14557572,12.76319191,3.226496014,False
2015-03-06 08:30:00+00:00,1.870797993,5.862625964,12.4164103,3.042549806,False
2015-03-06 09:00:00+00:00,1.792038224,5.556480019,12.07555645,2.901773682,False
2015-03-06 09:30:00+00:00,1.583931775,5.291067703,11.7676574,2.809235156,False
2015-03-06 10:00:00+00:00,1.512130312,5.07348,11.42453826,2.679352706,False
2015-03-06 10:30:00+00:00,1.261146159,4.869054245,11.06786927,2.537905464,False
2015-03-06 11:00:00+00:00,1.12192938,4.67273605,10.80799324,2.368931159,False
2015-03-06 11:30:00+00:00,1.190985272,4.506525243,10.60908275,2.116291009,False
2015-03-06 12:00:00+00:00,1.012109852,4.329638555,10.37448783,1.701710095,False
2015-03-06 12:30:00+00:00,0.827941707,4.307731193,10.26145692,1.538441925,False
2015-03-06 13:00:00+00:00,0.681066298,4.21621194,10.23018592,1.417042153,False
2015-03-06 13:30:00+00:00,0.515459924,4.125484587,9.908199232,1.309684959,False
2015-03-06 14:00:00+00:00,0.747185667,4.052616562,9.406283386,1.647744892,False
2015-03-06 14:30:00+00:00,1.258200907,4.069715553,9.38841444,1.972914563,False
2015-03-06 15:00:00+00:00,1.487382923,3.99724181,9.418206487,2.01718188,False
2015-03-06 15:30:00+00:00,1.637621946,4.044077769,9.640301785,2.155057721,False
2015-03-06 16:00:00+00:00,1.71752905,3.976023941,9.598062061,2.24638392,False
2015-03-06 16:30:00+00:00,1.736874545,3.891596584,9.442077842,2.229986361,False
2015-03-06 17:00:00+00:00,1.740105094,3.799545125,9.311199688,2.194048375,False
2015-03-06 17:30:00+00:00,1.720748798,3.704223356,9.175450461,2.138877696,False
2015-03-06 18:00:00+00:00,1.707880618,3.609832569,9.023311334,2.080951779,False
2015-03-06 18:30:00+00:00,1.640796527,3.496174234,8.780470306,1.966615678,False
2015-03-06 19:00:00+00:00,1.590220999,3.423832005,8.609199191,1.903971372,False
2015-03-06 19:30:00+00:00,1.549471355,3.367956497,8.484746941,1.863589059,False
2015-03-06 20:00:00+00:00,1.518335508,3.312422212,8.394841194,1.832706538,False
2015-03-06 20:30:00+00:00,1.487382923,3.253299243,8.350078442,1.805046928,False
2015-03-06 21:00:00+00:00,1.453547462,3.186765238,8.23872353,1.753149809,False
2015-03-06 21:30:00+00:00,1.368430625,3.097545509,8.001960969,1.644761957,False
2015-03-06 22:00:00+00:00,0.021062083,,0.447234359,0.296396029,False
2015-03-06 22:30:00+00:00,0.012382649,,0.424085262,0.278059728,False
2015-03-06 23:00:00+00:00,0.017236591,,0.424085262,0.294346277,False
2015-03-06 23:30:00+00:00,0.02911354,,0.473277666,0.33591255,False
2015-03-07 00:00:00+00:00,0.025025631,,0.449823553,0.32750454,False
2015-03-07 00:30:00+00:00,0.033314979,,0.457611411,0.3528669,False
2015-03-07 01:00:00+00:00,0.063702857,,0.512962135,0.431350986,False
2015-03-07 01:30:00+00:00,0.057333965,,0.468042239,0.418029118,False
2015-03-07 02:00:00+00:00,0.043513168,,0.436911588,0.387315205,False
2015-03-07 02:30:00+00:00,0.030501875,,0.413886576,0.348611181,False
2015-03-07 03:00:00+00:00,,,0.286646988,0.252027485,False
2015-03-07 03:30:00+00:00,,,0.284303277,0.246098454,False
2015-03-07 04:00:00+00:00,,,0.229336992,0.196015607,False
2015-03-07 04:30:00+00:00,,,0.162318628,0.155608976,False
2015-03-07 05:00:00+00:00,,,0.14583979,0.108853827,False
2015-03-07 05:30:00+00:00,,,0.078465477,0.037182261,False
2015-03-07 06:00:00+00:00,,,,,False
2015-03-07 06:30:00+00:00,,,,,False
2015-03-07 07:00:00+00:00,,,,,False
2015-03-07 07:30:00+00:00,,,,,False
2015-03-07 08:00:00+00:00,,,,,False
2015-03-07 08:30:00+00:00,,,,,False
2015-03-07 09:00:00+00:00,,,,,False
2015-03-07 09:30:00+00:00,,,,,False
2015-03-07 10:00:00+00:00,,,,,False
2015-03-07 10:30:00+00:00,,,,,False
2015-03-07 11:00:00+00:00,,,,,False
2015-03-07 11:30:00+00:00,,,,,False
2015-03-07 12:00:00+00:00,,,,,False
2015-03-07 12:30:00+00:00,,,,,False
2015-03-07 13:00:00+00:00,,,,,False
2015-03-07 13:30:00+00:00,,,,,False
2015-03-07 14:00:00+00:00,,,,,False
2015-03-07 14:30:00+00:00,,,,,False
2015-03-07 15:00:00+00:00,,,,,False
2015-03-07 15:30:00+00:00,,,,,False
2015-03-07 16:00:00+00:00,,,,,False
2015-03-07 16:30:00+00:00,,,,,False
2015-03-07 17:00:00+00:00,,,,,False
2015-03-07 17:30:00+00:00,,,,,False
2015-03-07 18:00:00+00:00,,,,,False
2015-03-07 18:30:00+00:00,,,,,False
2015-03-07 19:00:00+00:00,,,,,False
2015-03-07 19:30:00+00:00,,,,,False
2015-03-07 20:00:00+00:00,,,,,False
2015-03-07 20:30:00+00:00,,,,,False
2015-03-07 21:00:00+00:00,,,,0.027972774,False
2015-03-07 21:30:00+00:00,,,,0.049698836,False
2015-03-07 22:00:00+00:00,,,,,False
2015-03-07 22:30:00+00:00,,,,,False
2015-03-07 23:00:00+00:00,,,,,False
2015-03-07 23:30:00+00:00,,,,,False
2015-03-08 00:00:00+00:00,,,,,False
2015-03-08 00:30:00+00:00,,,,,False
2015-03-08 01:00:00+00:00,,,,,False
2015-03-08 01:30:00+00:00,,,,,False
2015-03-08 02:00:00+00:00,,,,,False
2015-03-08 02:30:00+00:00,,,,,False
2015-03-08 03:00:00+00:00,,,,,False
2015-03-08 03:30:00+00:00,,,,,False
2015-03-08 04:00:00+00:00,,,,,False
2015-03-08 04:30:00+00:00,,,,,False
2015-03-08 05:00:00+00:00,,,,,False
2015-03-08 05:30:00+00:00,,,,,False
2015-03-08 06:00:00+00:00,,,,,False
2015-03-08 06:30:00+00:00,,,,,False
2015-03-08 07:00:00+00:00,,,,,False
2015-03-08 07:30:00+00:00,,,,,False
2015-03-08 08:00:00+00:00,,,,,False
2015-03-08 08:30:00+00:00,,,,,False
2015-03-08 09:00:00+00:00,,,,,False
2015-03-08 09:30:00+00:00,,,,,False
2015-03-08 10:00:00+00:00,,,,,False
2015-03-08 10:30:00+00:00,,,,,False
2015-03-08 11:00:00+00:00,,,,,False
2015-03-08 11:30:00+00:00,,,,,False
2015-03-08 12:00:00+00:00,,,,,False
2015-03-08 12:30:00+00:00,,,,,False
2015-03-08 13:00:00+00:00,,,,,False
2015-03-08 13:30:00+00:00,,,,,False
2015-03-08 14:00:00+00:00,,,,,False
2015-03-08 14:30:00+00:00,,,,,False
2015-03-08 15:00:00+00:00,,,,,False
2015-03-08 15:30:00+00:00,,,,,False
2015-03-08 16:00:00+00:00,,,,,False
2015-03-08 16:30:00+00:00,,,,,False
2015-03-08 17:00:00+00:00,,,,,False
2015-03-08 17:30:00+00:00,,,,,False
2015-03-08 18:00:00+00:00,,,,,False
2015-03-08 18:30:00+00:00,,,,,False
2015-03-08 19:00:00+00:00,,,,,False
2015-03-08 19:30:00+00:00,,,,,False
2015-03-08 20:00:00+00:00,,,,,False
2015-03-08 20:30:00+00:00,,,,,False
2015-03-08 21:00:00+00:00,,,,,False
2015-03-08 21:30:00+00:00,,,,,False
2015-03-08 22:00:00+00:00,,,,,False
2015-03-08 22:30:00+00:00,,,,,False
2015-03-08 23:00:00+00:00,,,,,False
2015-03-08 23:30:00+00:00,,,,,False
2015-03-09 00:00:00+00:00,,,,,False
2015-03-09 00:30:00+00:00,,,,,False
2015-03-09 01:00:00+00:00,,,,,False
2015-03-09 01:30:00+00:00,,,,0.012508346,False
2015-03-09 02:00:00+00:00,,,0.045568517,0.037376172,False
2015-03-09 02:30:00+00:00,,,0.079703813,0.037376172,False
2015-03-09 03:00:00+00:00,,,0.103675601,0.037376172,False
2015-03-09 03:30:00+00:00,,,0.136765146,0.063193337,False
2015-03-09 04:00:00+00:00,,,0.184231929,0.099462256,False
2015-03-09 04:30:00+00:00,,,0.227709285,0.133373554,False
2015-03-09 05:00:00+00:00,,,0.197072196,0.106082439,False
2015-03-09 05:30:00+00:00,,,0.124877903,0.067734867,False
2015-03-09 06:00:00+00:00,,,0.058774195,0.005324424,False
2015-03-09 06:30:00+00:00,,,,,False
2015-03-09 07:00:00+00:00,,,,,False
2015-03-09 07:30:00+00:00,,,,,False
2015-03-09 08:00:00+00:00,,,,,False
2015-03-09 08:30:00+00:00,,,,,False
2015-03-09 09:00:00+00:00,,,,,False
2015-03-09 09:30:00+00:00,,,,,False
2015-03-09 10:00:00+00:00,,,,,False
2015-03-09 10:30:00+00:00,,,,,False
2015-03-09 11:00:00+00:00,,,,,False
2015-03-09 11:30:00+00:00,,,,,False
2015-03-09 12:00:00+00:00,,,,,False
2015-03-09 12:30:00+00:00,,,,,False
2015-03-09 13:00:00+00:00,,,,,False
2015-03-09 13:30:00+00:00,,,,,False
2015-03-09 14:00:00+00:00,,,,,False
2015-03-09 14:30:00+00:00,,,,,False
2015-03-09 15:00:00+00:00,,,,,False
2015-03-09 15:30:00+00:00,,,,,False
2015-03-09 16:00:00+00:00,,,,,False
2015-03-09 16:30:00+00:00,,,,,False
2015-03-09 17:00:00+00:00,,,,,False
2015-03-09 17:30:00+00:00,,,,,False
2015-03-09 18:00:00+00:00,,,,,False
2015-03-09 18:30:00+00:00,,,,,False
2015-03-09 19:00:00+00:00,,,,,False
2015-03-09 19:30:00+00:00,,,,,False
2015-03-09 20:00:00+00:00,,,,,False
2015-03-09 20:30:00+00:00,,,,,False
2015-03-09 21:00:00+00:00,,,,,False
2015-03-09 21:30:00+00:00,,,,,False
2015-03-09 22:00:00+00:00,,,,,False
2015-03-09 22:30:00+00:00,,,,,False
2015-03-09 23:00:00+00:00,,,,,False
