TIMESTAMP,USA_TNB_Aru_Js_1,USA_TNB_Aru_Js_2,USA_TNB_Aru_Js_3,USA_TNB_Aru_Js_4,USA_TNB_Qve_Js_5,USA_TNB_Qve_Js_6,USA_TNB_Qfa_Js_7,USA_TNB_Qco_Js_8,interpolated
1998-05-28 12:00:00+00:00,15.161296207324268,,,,5.905312452437936,,19.71670334482304,2.213599660268636,False
1998-05-28 12:30:00+00:00,,,,,,,,,False
1998-05-28 13:00:00+00:00,,,,,,,,,False
1998-05-28 13:30:00+00:00,,,,,,,,,False
1998-05-28 14:00:00+00:00,,,,,,,,,False
1998-05-28 14:30:00+00:00,,,,,,,,,False
1998-05-28 15:00:00+00:00,,,,,,,,,False
1998-05-28 15:30:00+00:00,,,,,,,,,False
1998-05-28 16:00:00+00:00,,,,,,,,,False
1998-05-28 16:30:00+00:00,,,,,,,,,False
1998-05-28 17:00:00+00:00,18.52029167304308,,,,5.927088940527331,,21.963947229863223,2.655584664475539,False
1998-05-28 17:30:00+00:00,18.03619218695927,,,,5.889873937096076,,21.80889032080355,2.69351975631138,True
1998-05-28 18:00:00+00:00,17.552092700875463,,,,5.851843096085527,,21.653833411743875,2.7442079154073986,False
1998-05-28 18:30:00+00:00,18.88754090785593,,,,5.851014567951817,,21.993923941517313,2.9186017295924054,True
1998-05-28 19:00:00+00:00,20.222989114836395,,,,5.850175254468102,,22.3742345275086,3.072256651622053,False
1998-05-28 19:30:00+00:00,20.129071797158957,,,,5.765589905937604,,22.420104745635605,3.087952449887282,True
1998-05-28 20:00:00+00:00,20.03515447948152,,,,5.66126063344808,,22.464785586791084,3.1032236287099124,False
1998-05-28 20:30:00+00:00,20.58950820998025,,,,5.632348296515756,,22.767275627709402,3.230805128853984,True
1998-05-28 21:00:00+00:00,21.14386194047898,,,,5.608665596406254,,23.0307349893814,3.3446632915105625,False
1998-05-28 21:30:00+00:00,20.963650001268178,,,,5.5772745031632684,,22.881514893207967,3.322914221333669,True
1998-05-28 22:00:00+00:00,20.491963586273616,,,,5.535024584551679,,22.5134142658562,3.2662385985286453,False
1998-05-28 22:30:00+00:00,18.420955499896724,,,,5.4571472439680715,,21.374029134637567,3.0087099846552694,True
1998-05-28 23:00:00+00:00,14.980335528976438,,,,5.3533640328120855,,19.666960847335137,2.6271261599824838,False
1998-05-28 23:30:00+00:00,10.724990810155685,,,,5.2570876255053,,18.091389898256892,2.312101386613346,True
1998-05-29 00:00:00+00:00,6.617259985987043,,,,5.108932429669251,,16.15031731829182,1.994352896180904,False
1998-05-29 00:30:00+00:00,3.763429778075523,,,,4.546021189835957,,12.757586459782914,1.6560311861453736,True
1998-05-29 01:00:00+00:00,1.873266450646515,,,,3.714795805518881,,9.467661702266904,1.3328443430565946,False
1998-05-29 01:30:00+00:00,0.9502569987209173,,,,2.891984027532468,,7.7496007822850554,1.0477295052959679,True
1998-05-29 02:00:00+00:00,0.4418721123746843,,,,2.116632825382553,,6.408487108554553,0.8064256970847834,False
1998-05-29 02:30:00+00:00,0.22495078081512798,,,,1.5129419502647439,,5.14956743514072,0.625939687685126,True
1998-05-29 03:00:00+00:00,0.1085526237176078,,,,1.021954716201375,,4.009351570438205,0.4692823560785393,False
1998-05-29 03:30:00+00:00,0.0511649138933139,,,,0.6094727978299639,,2.8576437696228467,0.3019246299837231,True
1998-05-29 04:00:00+00:00,0.0210377069192934,,,,0.3291876513255876,,1.953215239320008,0.1724193202399002,False
1998-05-29 04:30:00+00:00,0.009120786541594435,,,,0.202669303144188,,1.46086984419248,0.1043160291147696,True
1998-05-29 05:00:00+00:00,0.0032330939131686,,,,0.1213477671744477,,1.0805261862887543,0.0588250842496067,False
1998-05-29 05:30:00+00:00,0.0009324896807930702,,,,0.05544027265888978,,0.6732775624378959,0.023183371719225406,True
1998-05-29 06:00:00+00:00,0.0,,,,0.0169737566128529,,0.3798030152248702,0.0041004782240478,False
1998-05-29 06:30:00+00:00,0.0,,,,0.004836998516234275,,0.24851571269079276,0.0010965768343158169,True
1998-05-29 07:00:00+00:00,0.0,,,,0.0,,0.1705975731616121,0.0,False
1998-05-29 07:30:00+00:00,0.0003384585452559073,,,,0.0,,0.12893729411501098,0.0,True
1998-05-29 08:00:00+00:00,0.0011398109806866,,,,0.0,,0.0971396732840758,0.0,False
1998-05-29 08:30:00+00:00,0.0031742915789767672,,,,0.0,,0.05689478545888184,0.0,True
1998-05-29 09:00:00+00:00,0.0060702254225145,,,,0.0,,0.0315789128843886,0.0,False
1998-05-29 09:30:00+00:00,0.009006335692823011,,,,0.0,,0.028881630856881894,0.0,True
1998-05-29 10:00:00+00:00,0.0117936093199064,,,,0.0,,0.0264177820037434,0.0,False
1998-05-29 10:30:00+00:00,0.013537893596779373,,,,0.0,,0.012129486915061945,0.0,True
1998-05-29 11:00:00+00:00,0.0157836293716196,,,,0.0,,0.0,0.0,False
1998-05-29 11:30:00+00:00,0.023973754345648367,,,,0.0,,0.0,0.0038706691099952314,True
1998-05-29 12:00:00+00:00,0.0368216840546376,,,,0.0,,0.0,0.0146417405933756,False
1998-05-29 12:30:00+00:00,0.049788722677149885,,,,0.42131317092160214,,0.7384186882243744,0.08769532724187021,True
1998-05-29 13:00:00+00:00,0.0686722739164402,,,,1.31598997133271,,2.4738198723127565,0.2549309420797214,False
1998-05-29 13:30:00+00:00,0.10192433481410779,,,,3.1155945459822076,,7.26725486769795,0.8552387982297659,True
1998-05-29 14:00:00+00:00,0.1748804442818009,,,,4.689966104645389,,12.753407349305402,1.5291309043250905,False
1998-05-29 14:30:00+00:00,1.8398080223962152,,,,5.0855847576223026,,15.843336594467027,1.828726777131833,True
1998-05-29 15:00:00+00:00,4.978402005147777,,,,5.271807458053512,,17.78788467139481,2.010411723446508,False
1998-05-29 15:30:00+00:00,9.124792267300343,,,,5.335858922758709,,18.61980564509534,2.086597449250619,True
1998-05-29 16:00:00+00:00,13.342778531596345,,,,5.36117572650642,,19.1768720284973,2.158958407245277,False
1998-05-29 16:30:00+00:00,16.357358624055863,,,,5.270482207390441,,19.647139251586548,2.324422390574945,True
1998-05-29 17:00:00+00:00,18.511011739762772,,,,5.179788688274463,,20.05747546740494,2.527367714273938,False
1998-05-29 17:30:00+00:00,19.908832711265802,,,,5.225798073163988,,20.562027289492196,2.7501403356500984,True
1998-05-29 18:00:00+00:00,20.57036292482892,,,,5.271807458053512,,20.85704589529646,2.882500630450431,False
1998-05-29 18:30:00+00:00,19.77214545533844,,,,5.1728463171238035,,20.43332140185427,2.7824431329078094,True
1998-05-29 19:00:00+00:00,18.67502823836952,,,,5.051666069908069,,20.009596908412075,2.681094213387977,False
1998-05-29 19:30:00+00:00,18.208632092502867,,,,5.012717834366779,,20.08349239060752,2.6796788838581946,True
1998-05-29 20:00:00+00:00,17.801810983253933,,,,4.995988705111513,,20.195609940461644,2.678477816657149,False
1998-05-29 20:30:00+00:00,17.292720348027615,,,,4.999164479448578,,20.279609851595012,2.6746348354752,True
1998-05-29 21:00:00+00:00,16.742512939105552,,,,5.0023402537856425,,20.3253876950697,2.666279527902,False
1998-05-29 21:30:00+00:00,16.2594521872373,,,,4.98901996754291,,20.11779500460744,2.623891283243971,True
1998-05-29 22:00:00+00:00,15.55044981353654,,,,4.959525253084246,,19.620828239043725,2.5324993861051515,False
1998-05-29 22:30:00+00:00,12.68604203676671,,,,4.911152340952654,,18.293172641096575,2.2625451423157634,True
1998-05-29 23:00:00+00:00,8.817030714002073,,,,4.827192249147796,,16.37976433611852,1.938572576722182,False
1998-05-29 23:30:00+00:00,5.749418855160134,,,,4.6559619296134045,,14.588524834063513,1.7659423428675687,True
1998-05-30 00:00:00+00:00,3.334473809278798,,,,4.351675454440518,,12.574663512091783,1.5960900060752603,False
1998-05-30 00:30:00+00:00,1.782204901404243,,,,3.6241550340796937,,9.94169012196155,1.3312194148427632,True
1998-05-30 01:00:00+00:00,0.8353284059993493,,,,2.6916282625880306,,7.384511031673607,1.0419329483964046,False
1998-05-30 01:30:00+00:00,0.4238891791663305,,,,1.891508715768187,,5.5048386125460995,0.7804562096180486,True
1998-05-30 02:00:00+00:00,0.2010983218470654,,,,1.2215528663344055,,4.01280885885393,0.5503502149489258,False
1998-05-30 02:30:00+00:00,0.09563627818163796,,,,0.7446641891331934,,2.8600877536001916,0.3615195319660838,True
1998-05-30 03:00:00+00:00,0.0398565901058782,,,,0.4185687815098652,,1.978924229339912,0.2194933999653649,False
1998-05-30 03:30:00+00:00,0.015675623960441375,,,,0.23487067364499004,,1.3259978612974648,0.12796030875438458,True
1998-05-30 04:00:00+00:00,0.0042090734892296,,,,0.1198293764317987,,0.8511144770031358,0.0675001303775125,False
1998-05-30 04:30:00+00:00,0.0011633936566748816,,,,0.04694826841383338,,0.5173725100713223,0.03001169875224384,True
1998-05-30 05:00:00+00:00,0.0,,,,0.0097846531816439,,0.3017411852291262,0.0094580859427986,False
1998-05-30 05:30:00+00:00,0.0040762630263117584,,,,0.002645904462259874,,0.19550449907751774,0.002695837103910539,True
1998-05-30 06:00:00+00:00,0.0115423960695341,,,,0.0,,0.1259078304661575,0.0,False
1998-05-30 06:30:00+00:00,0.0196110906609617,,,,0.0,,0.07133910741288342,0.0,True
1998-05-30 07:00:00+00:00,0.027973237207766,,,,0.0,,0.035011016738406,0.0,False
1998-05-30 07:30:00+00:00,0.035006589615533205,,,,0.0011597330939142761,,0.013699229709513663,0.0,True
1998-05-30 08:00:00+00:00,0.0413268915677926,,,,0.0043419115074369,,0.0034268474068614,0.0,False
1998-05-30 08:30:00+00:00,0.0469293050278611,,,,0.029931433201575753,,0.0023756518912898526,0.0,True
1998-05-30 09:00:00+00:00,0.0520279258417255,,,,0.0634709461708139,,0.0020048316706971,0.0,False
1998-05-30 09:30:00+00:00,0.05663604816959784,,,,0.08065855454765448,,0.0079574265532157,0.0,True
1998-05-30 10:00:00+00:00,0.0611796334447548,,,,0.0935678285286836,,0.0139100214357343,0.0,False
