TIMESTAMP,IDN_JAM_RUB_Hbr_Js_1,IDN_JAM_RUB_Hbr_Js_2,IDN_JAM_RUB_Hbr_Js_3,IDN_JAM_RUB_Hbr_Js_4,IDN_JAM_RUB_Hbr_Js_5,IDN_JAM_RUB_Hbr_Js_6,IDN_JAM_RUB_Hbr_Js_7,IDN_JAM_RUB_Hbr_Js_8,IDN_JAM_RUB_Hbr_Js_9,IDN_JAM_RUB_Hbr_Js_10,interpolated
2013-06-12 17:00:00+00:00,0.289027099,0.220641328,0.303619308,0.437704806,0.22985832,0.140221426,0.250525509,0.216275399,0.175727118,0.214583017,False
2013-06-12 17:30:00+00:00,0.401754057,0.3101906760625,0.4442292805625,0.633757152125,0.3416833769375,0.19837265512500002,0.34115064081250007,0.29990831518750005,0.2400750258125,0.31079347125,True
2013-06-12 18:00:00+00:00,0.445722687,0.345826572,0.498048558,0.70889848,0.383358145,0.219599278,0.376165167,0.329513498,0.26647053,0.349455104,False
2013-06-12 18:30:00+00:00,0.4142285351582091,0.3244921683211881,0.4561850420491773,0.6440420055497215,0.3435467384694573,0.197667801433583,0.3421822315,0.29056696435479357,0.25588382381747465,0.3277348922425599,True
2013-06-12 19:00:00+00:00,0.365742827,0.290074687,0.387010747,0.555191356,0.282655309,0.162335984,0.308199296,0.237005928,0.235081537,0.293680793,False
2013-06-12 19:30:00+00:00,0.3374364275378317,0.2667163408853842,0.33317644176950395,0.5207100507656927,0.2433951916796866,0.1355080762929493,0.3085978635,0.2157190128636382,0.20921262269767366,0.27215753741890725,True
2013-06-12 20:00:00+00:00,0.306652462,0.24076671,0.279505233,0.485419914,0.210133378,0.111956348,0.308996431,0.194275751,0.176555946,0.249451241,False
2013-06-12 20:30:00+00:00,0.25224032940590607,0.19891674801088863,0.22172280252995638,0.40610661258117037,0.18306618006823416,0.09435134194909203,0.25454575913045085,0.14791842448029371,0.13329227221152345,0.21567868750052777,True
2013-06-12 21:00:00+00:00,0.192477126,0.154697302,0.169807153,0.313785424,0.158490586,0.078101098,0.173029633,0.098561749,0.095383422,0.179916666,False
2013-06-12 21:30:00+00:00,0.14434758685822605,0.12049708471639133,0.13182638488981246,0.2402326722064096,0.13430886899319064,0.05883531663398666,0.11452882186954914,0.06500022379790762,0.07749816900696008,0.15059669037085158,True
2013-06-12 22:00:00+00:00,0.104653275,0.092553649,0.100262812,0.178602197,0.109350315,0.041709581,0.083093465,0.042030092,0.062708457,0.123936355,False
2013-06-12 22:30:00+00:00,0.07615760210362778,0.07263192234277126,0.07278855021949451,0.13311117461090852,0.07894576530594788,0.030128581156363052,0.09027884630980001,0.031426207880490345,0.04332958458812765,0.09910646698795707,True
2013-06-12 23:00:00+00:00,0.052377585,0.054570744,0.048340842,0.094682404,0.050719151,0.020851567,0.10682183,0.022784619,0.026807869,0.076446001,False
2013-06-12 23:30:00+00:00,0.02546196893619931,0.028810982723376476,0.020664420542055358,0.05112171728609732,0.029620587808501762,0.01181216010704737,0.1357148668151431,0.008784054622876562,0.01561674517824043,0.05170587747919639,True
2013-06-13 00:00:00+00:00,0.010215663,0.012977738,0.004825152,0.026387396,0.014527788,0.006070453,0.195404917,0.0,0.010121443,0.037643088,False
2013-06-13 00:30:00+00:00,0.05405369936265405,0.02407508750608193,0.03276250628695632,0.03689236717226802,0.004672267174981556,0.004362972426978519,0.4461652044695815,0.0949994168350073,0.02006168196924708,0.04823083720104931,True
2013-06-13 01:00:00+00:00,0.181965306,0.05706364,0.114527107,0.068083311,0.0,0.00368316,1.055226513,0.3664096,0.049405765,0.079702661,False
2013-06-13 01:30:00+00:00,2.9595832307738843,2.1229153346829257,2.027178711943281,1.8933383222466769,0.4925987937388436,0.5657640976071114,5.472354778739038,3.830072798661134,1.0562826078215741,1.987030791395147,True
2013-06-13 02:00:00+00:00,8.198396039,6.416905959,5.882598738,5.392782421,1.701880236,1.947709207,11.94694503,9.880433443,3.247948273,6.107866781,False
2013-06-13 02:30:00+00:00,15.568809931990664,14.27570342145598,12.432532576681727,10.190391701072599,5.78245590495613,6.618348416863855,17.324791748715846,17.252001172184332,7.860784185751148,14.788729346851307,True
2013-06-13 03:00:00+00:00,22.14556533,21.80563049,18.85981963,14.72088334,10.78672326,12.42322241,20.89332817,23.06475989,12.99705023,23.3830391,False
2013-06-13 03:30:00+00:00,25.19151398091355,25.022402504502406,21.997488765789782,17.197845415160305,13.81460979792109,15.978298050036727,21.927077789934597,24.981091969201216,16.295774291748746,27.101025010610446,True
2013-06-13 04:00:00+00:00,26.82387231,26.92656603,24.12968574,18.83616744,15.92190626,18.6571821,22.40506723,26.01172992,18.34918089,29.10041001,False
2013-06-13 04:30:00+00:00,27.387998033459247,28.029121624852607,25.85938664529825,19.95617542434815,17.28196328938394,20.84385334249231,22.553748362515996,26.577533411118313,19.17867530220928,29.82010574494205,True
2013-06-13 05:00:00+00:00,27.61410412,28.52312597,26.72061083,20.48706604,17.92223606,21.95261722,22.61158235,26.82473183,19.52586438,30.11056327,False
2013-06-13 05:30:00+00:00,26.879104043445942,28.174371955477188,26.382136231222255,20.402700041803165,17.78160164345161,21.81987976715827,22.471528565811923,26.4377879235323,19.107927883365704,29.423830041098473,True
2013-06-13 06:00:00+00:00,25.74858904,27.59446547,25.76411419,20.21266363,17.46357198,21.52550276,22.24090841,25.82954809,18.35277275,28.23720459,False
2013-06-13 06:30:00+00:00,25.05996424079763,27.160829243055115,25.143484169900567,19.80807559077212,16.792691661402444,20.945038587040322,22.078972326996954,25.449807798303883,17.581515381292196,27.119094166220204,True
2013-06-13 07:00:00+00:00,24.37520755,26.67387102,24.41844228,19.29304776,15.89695951,20.19573231,21.88667836,25.03246759,16.76614925,26.09319119,False
2013-06-13 07:30:00+00:00,23.447735707666702,25.84243203103883,23.51214174376268,18.869103144644992,15.030983302583783,19.501663465900084,21.505609083846068,24.33566944371525,15.88929449371231,25.386326899316323,True
2013-06-13 08:00:00+00:00,22.55215531,25.18438457,22.62984748,18.47753596,14.24323913,18.8815575,21.12436445,23.55470823,15.29759101,24.77744112,False
2013-06-13 08:30:00+00:00,22.000310052098538,25.05878500743039,22.067594032521438,18.178145703740682,13.719297435030336,18.496190116300543,20.96251309377316,22.972614780781036,15.18851470441255,24.2480727382738,True
2013-06-13 09:00:00+00:00,21.36352245,24.92327221,21.4249875,17.8086932,13.17764212,18.03997756,20.76938151,22.27393027,15.07624705,23.60704311,False
2013-06-13 09:30:00+00:00,19.971585958701876,23.808781972564887,20.136600553446286,17.00602886858948,12.380075258480556,16.918445131549824,20.002521531106915,20.982541728704845,14.395908482164106,22.426157853272624,True
2013-06-13 10:00:00+00:00,17.83066006,21.61850477,18.15275347,15.70331517,11.27182044,15.09108876,18.61531004,19.01669453,13.13061638,20.59683012,False
2013-06-13 10:30:00+00:00,14.309081580352734,17.614846784183168,14.60995155242765,13.261620452393755,9.305666702897497,11.776209224826317,16.14050239900271,15.503229971225943,10.997459737218714,17.21571834546327,True
2013-06-13 11:00:00+00:00,10.46762904,12.937458,10.72497808,10.39243695,7.134004577,8.186360589,13.14539682,11.54654258,8.515496327,13.19875581,False
2013-06-13 11:30:00+00:00,7.331408772780247,9.029697044167872,7.781676435924937,7.903566112948894,5.4115098403559285,5.64895066551897,10.319710212149939,8.318722501684526,6.35027389373321,9.51544488721437,True
2013-06-13 12:00:00+00:00,5.327115773,6.363386394,5.815301773,6.136354351,4.202554713,3.973862406,8.240324338,6.085791489,4.77421567,6.868488778,False
2013-06-13 12:30:00+00:00,4.8066085113152255,5.438774988469953,5.067277505194268,5.446135355441445,3.674954091867695,3.301457801991452,7.440919685448441,5.214757400424089,4.101359497223295,5.8615473845593025,True
2013-06-13 13:00:00+00:00,4.430755606,4.807497508,4.556336354,4.96370427,3.302248864,2.842770521,6.833181726,4.605031738,3.609976962,5.170901446,False
2013-06-13 13:30:00+00:00,3.8957088732990495,4.155853941213905,4.054390157452708,4.478019542812268,2.9504740314126536,2.4082779693194665,6.040317197282176,3.9784682202339874,3.09907059708971,4.492738917645719,True
2013-06-13 14:00:00+00:00,3.424986118,3.626265684,3.6473736,4.080510353,2.647767724,2.055353598,5.399583036,3.47079941,2.653866809,3.962175268,False
2013-06-13 14:30:00+00:00,3.145266246892322,3.2699174977503,3.3733540466158396,3.8108069175844568,2.393202650327798,1.795340700801034,5.1082054166412725,3.135172475548648,2.294486954027464,3.6346389850668186,True
