TIMESTAMP,GBR_GUI_ST3_Psy_Js_1,GBR_GUI_ST3_Psy_Js_2,GBR_GUI_ST3_Psy_Js_3,GBR_GUI_ST3_Psy_Js_4,GBR_GUI_ST3_Psy_Js_5,GBR_GUI_ST3_Psy_Js_6,GBR_GUI_ST3_Psy_Js_7,GBR_GUI_ST3_Psy_Js_8,interpolated
2003-07-04 09:30:00+00:00,2.8063998518809843,0.9235804663580562,1.1650565969495568,3.522472353100354,2.0082008627844177,4.078066919102028,3.5628262097236165,1.9205381761883333,False
2003-07-04 10:00:00+00:00,3.3035619741539763,1.4038437993944166,1.8494614169523325,4.885348319780004,2.744439210006208,4.503203320465044,4.65124181346522,2.7473199967568145,False
2003-07-04 10:30:00+00:00,3.5591236179835843,1.664508224239004,2.5964894232785625,6.142166141811984,3.4674649912626663,5.212156722054607,6.0030649223648105,3.730221438470047,False
2003-07-04 11:00:00+00:00,3.826104456774312,1.9068666848157565,3.605944017838887,7.498491410451222,3.9639328602433377,5.798631187644714,7.248792798611227,4.888394982718614,False
2003-07-04 11:30:00+00:00,4.13672032160487,2.021651773017806,4.498953140638349,8.839181673617635,4.223238510440124,6.270244825852872,8.250737547010445,5.695522947205326,False
2003-07-04 12:00:00+00:00,4.54355812615554,2.098729586205697,4.902937355526822,9.819880952319593,4.4937341597488505,6.632724967446042,9.038659903777997,6.499642143205764,False
2003-07-04 12:30:00+00:00,5.067976316439096,2.180283651855158,5.5069226378864276,10.77107602977801,4.791896358992208,6.587007089447934,9.793404003531798,6.497701715196918,False
2003-07-04 13:00:00+00:00,5.8803129441988204,2.2989910489132717,6.444665544477366,12.56033477063169,4.66106994465291,6.465324501845316,10.587101496003395,6.91873063969374,False
2003-07-04 13:30:00+00:00,6.049101606514974,2.256217566996602,6.918647448287466,14.193872425862784,4.669306495859718,6.28293489184728,9.767248003676322,6.622476276011023,False
2003-07-04 14:00:00+00:00,5.737198761360702,2.1264552317019545,6.379608487500667,13.297748677530715,4.630613263793117,5.964589181332044,8.551681899475426,6.172468813908864,False
2003-07-04 14:30:00+00:00,5.861685357002862,2.062952663419404,6.797649773432232,13.865323335687954,4.4768352579528425,6.3342035127923575,8.632888031043503,6.269691227556294,False
2003-07-04 15:00:00+00:00,6.005641686135677,1.9821367140102741,7.221484060735806,14.41507127821254,4.48849411714008,6.333498120537288,8.659780120394766,6.62854421591271,False
2003-07-04 15:30:00+00:00,5.949038441408545,2.0274190357550976,7.010976110549958,14.107107915401617,4.573922771458584,6.3533148634825025,8.338546396815769,6.461195633695656,False
2003-07-04 16:00:00+00:00,5.759677882867284,1.9593584289295598,6.127003051261578,12.494717100075743,4.51254066703272,5.838556258523052,7.240731368892769,5.335119814980294,False
2003-07-04 16:30:00+00:00,5.661865023903414,1.9142019234578145,5.465901483484542,11.223480306442644,4.27698778634784,5.826114384474582,6.8134266394246445,4.661426033860877,False
2003-07-04 17:00:00+00:00,5.250404021271407,1.6841845173122083,5.015790183876642,10.724851585785924,4.079876880078378,5.72246615285163,6.686424141376319,4.245533039876005,False
2003-07-04 17:30:00+00:00,4.964214022185276,1.5964397534271115,4.74371041357548,10.563301424287657,3.904840559046582,5.529729877888176,6.21085483655892,4.007930925182238,False
2003-07-04 18:00:00+00:00,5.0797690381686955,1.6905861762191225,4.334379825608639,10.101084996877091,3.758455892378844,5.36714454850641,5.737453916514822,3.6473084985451028,False
2003-07-04 18:30:00+00:00,4.278545000603334,1.4042227709854513,3.3279319731301147,8.27258692995909,3.3806151320152606,4.920501506793516,4.81586138693514,3.0473571525139977,False
2003-07-04 19:00:00+00:00,3.8249846219845436,1.2040721616327352,2.7571427976397085,7.087331221414578,2.945467666988359,4.464098276614218,4.161913256651688,2.408097274822598,False
2003-07-04 19:30:00+00:00,3.1481686719914865,0.9894724869944953,2.4349702287347355,5.894435269175059,2.324471913706936,3.805821324921816,3.590691705681354,1.9327352815637353,False
2003-07-04 20:00:00+00:00,2.7569217106628248,0.7980929550562139,1.8207162176349079,4.675422387330036,1.8846622492837561,3.2320043715591575,2.8733004196941203,1.4800010822572105,False
2003-07-04 20:30:00+00:00,2.1943241558327053,0.5942628314574678,1.3487771064372966,3.4727712562078543,1.4321981078652366,2.713398828066049,2.097424763111529,1.1047829435507412,False
2003-07-04 21:00:00+00:00,1.8793539302815943,0.49663833395317736,0.9058316850401111,2.41522783110931,1.042127096021532,2.2036301620351377,1.6584157300652964,0.731017340346798,False
2003-07-04 21:30:00+00:00,1.4471179447857643,0.40553460333144364,0.6543806434166484,1.6064573396938506,0.7808276190223422,1.6849307092651253,1.3558474867549068,0.5268755067128262,False
2003-07-04 22:00:00+00:00,1.055696694956181,0.30410860835887843,0.4893301907147304,1.1262809118492954,0.60954108827436,1.2665839070430018,0.9573080851712467,0.3882295363939722,False
2003-07-04 22:30:00+00:00,0.8523549468272105,0.24400813177936226,0.34233583714315896,0.8043009950087046,0.4508209168609608,0.92171206279361,0.7897860540421309,0.32152505099250384,False
2003-07-04 23:00:00+00:00,0.612258641112573,0.15453187260516915,0.2613556926006872,0.6228671827262167,0.3512823861925928,0.79057896839613,0.6153593483631834,0.26487314219586666,False
2003-07-04 23:30:00+00:00,0.5465814632617589,0.12566118688517225,0.2324562228207358,0.41750082880822564,0.2895306464547863,0.62739431603829,0.49643047343116437,0.18454100373821197,False
2003-07-05 00:00:00+00:00,0.28021800682637676,0.05101506958413975,0.0643132873432906,0.23896639878183304,0.15301977146810525,0.41215696875611374,0.20900995024571345,0.13095810794941934,False
2003-07-05 00:30:00+00:00,0.19456695970679067,0.0268939599636229,0.0670285303030227,0.18325901678755174,0.13207552460993535,0.3236941019404411,0.18403808338177896,0.0805749473851009,False
2003-07-05 01:00:00+00:00,0.1324813437639025,0.022927504530673652,0.0415951416161424,0.11069380776438051,0.1117262710613813,0.2620466365737238,0.16694529816076104,0.0514922253572937,False
2003-07-05 01:30:00+00:00,0.14981689922669184,0.03441395966446205,0.0381546032985817,0.0221687304453025,0.006792236989447543,0.21277183944992525,0.1524474587949078,0.034927007907555846,False
2003-07-05 02:00:00+00:00,0.11374411656175701,0.021870285998581,0.03234359708575345,0.07648228342823901,0.08678347187238535,0.15851067489701332,0.11241350581216765,0.0655259613084845,False
2003-07-05 02:30:00+00:00,0.08029970829364855,0.0104488589762882,0.059297295228429,0.0865906357644822,0.07596099250836891,0.11793541257900181,0.0691173526938629,0.0221293076157583,False
2003-07-05 03:00:00+00:00,0.056446240377156245,0.00616042493152275,0.00745589890028845,0.0432850983599073,0.01747414800900785,0.09957310944987595,0.0617068992476453,0.0569092480636665,False
2003-07-05 03:30:00+00:00,0.04015560231842335,0.0165857931983847,0.005025493540984,0.01594793274683785,0.051345871065061555,0.055588223761238106,0.018105540465276848,0.041564806353914546,False
2003-07-05 04:00:00+00:00,0.020523051120099847,0.01700693624017315,0.051019683417278805,0.02646753781510965,0.03165766870852315,0.06337859898792014,0.0876943518622133,0.01978849106503475,False
2003-07-05 04:30:00+00:00,0.007678056939413451,0.02299165924958345,0.0778238155129073,0.0550450177353646,0.03086840580684875,0.030414951072635546,0.01390149249761655,0.02193321566058615,False
