TIMESTAMP,USA_PAR_FER_Pta_Jt_1,USA_PAR_FER_Pta_Jt_2,USA_PAR_FER_Pta_Jt_3,USA_PAR_FER_Pta_Jt_4,USA_PAR_FER_Pta_Jt_5,USA_PAR_FER_Pta_Jt_6,USA_PAR_FER_Pta_Jt_7,USA_PAR_FER_Pta_Jt_8,interpolated
2007-08-11 13:30:00+00:00,0.0585535132757721,0.0776277638125767,0.0532818970168642,0.1008922074905612,0.0688320802859391,0.0883667825218264,0.0758687110365281,0.0691771464861443,False
2007-08-11 14:00:00+00:00,0.0386356050265823,0.0566253086170845,0.0602043514849002,0.0652406770418103,0.0575771211260341,0.0678439188134766,0.0708763512901439,0.095855425129242,False
2007-08-11 14:30:00+00:00,0.0578414561008196,0.0770671673616033,0.0819382524368921,0.0661415028084336,0.0815940330979513,0.0946635113380763,0.1029904296716788,0.1341868532787713,False
2007-08-11 15:00:00+00:00,0.0465978265294778,0.0856668818843126,0.0877067940598004,0.0717499757756673,0.0868226730187626,0.0950949393475733,0.0841017265315593,0.1001483047953765,False
2007-08-11 15:30:00+00:00,0.0492169577852153,0.0830870516958289,0.061653000678644,0.1124582794610672,0.0862991923949026,0.0915716783447209,0.0988766468248704,0.1279857597881908,False
2007-08-11 16:00:00+00:00,0.0921346381902348,0.1350348290975629,0.1211370199509869,0.173043025080983,0.1599528094561879,0.1781026892657615,0.1537695340830123,0.2089940147302547,False
2007-08-11 16:30:00+00:00,0.4708885721002321,0.7158104883091465,0.5829718504999203,0.5019537112765985,0.5701768578963553,0.6477465005554663,0.8201332231786639,1.0183558907466943,False
2007-08-11 17:00:00+00:00,1.3150496480173717,2.429188933143203,2.182008304858449,2.8953571737544923,2.1999672209478187,2.716729707630092,3.002948621526256,2.563514503730063,False
2007-08-11 17:30:00+00:00,3.7176689045790186,4.459703625452656,4.623188072080508,6.922428650114384,4.2837337172103975,5.087718930997681,5.003759037308805,5.950699104103624,False
2007-08-11 18:00:00+00:00,5.084497372936356,6.399153371760664,5.257109850754928,5.160577312552476,5.778424208715104,5.909752031640435,5.908296427691761,7.282460256711344,False
2007-08-11 18:30:00+00:00,4.282329001843143,5.15217708034252,4.51816741064029,5.226637448403415,5.263328924076063,6.793048904109539,6.891104140896996,9.233207257138575,False
2007-08-11 19:00:00+00:00,4.682016466838732,5.198545745614023,4.893807286375146,6.661778208294555,5.667386603248286,6.908904404294308,7.338583803822475,5.468638335835807,False
2007-08-11 19:30:00+00:00,5.631516106835804,6.570102124641758,5.667427224038812,8.409730719541463,5.652631073491524,6.371008120864743,7.871176535531417,3.792362745362848,False
2007-08-11 20:00:00+00:00,3.630628776891411,6.992413439189629,5.701025149346812,7.207830240678045,6.79051222301631,6.98797771115033,7.783806823020554,7.2033113597652845,False
2007-08-11 20:30:00+00:00,4.882720397320857,6.174924721221191,4.272380347655753,6.178519271994461,6.681088609502812,6.529593153202463,6.471709147311047,9.869739410723737,False
2007-08-11 21:00:00+00:00,5.079948837568375,5.860643029643301,5.47831687227942,8.153612296505955,5.18523819186941,6.777299223438459,6.766866188919606,2.8980460682503795,False
2007-08-11 21:30:00+00:00,3.943552238942589,5.556064065459375,5.587425525477985,6.1040224485953685,5.596578286137407,5.572630930088367,7.144951455711305,4.678790791965792,False
2007-08-11 22:00:00+00:00,3.641828839694536,5.089708708253652,3.557771598628044,7.2629065179093235,4.71441339406679,6.568193720544084,5.8604142247958,8.246616641221092,False
2007-08-11 22:30:00+00:00,3.0669388876154824,5.635500205993457,4.629744268609116,6.605714527171816,5.13596569821808,5.611811234677708,5.1609178522633,5.054625862880206,False
2007-08-11 23:00:00+00:00,3.427881509220178,4.159319116412168,4.390420701120768,4.291443966350631,4.731557981691084,5.058270474738591,5.319126479824408,3.9865394134127055,False
2007-08-11 23:30:00+00:00,2.9047801428487143,3.465930852262676,2.929018536662565,5.308502638679246,3.786586244325391,3.929171207718076,4.583299911913855,2.183877667811076,False
2007-08-12 00:00:00+00:00,2.644313260506697,2.930780530394922,3.119012201378333,3.0679458054206923,2.8438156326985595,3.147626992216667,3.3312268201325743,2.3743032144971523,False
2007-08-12 00:30:00+00:00,1.1238997861652054,1.775605564948504,2.08781126138516,2.259326749624415,2.0720456963045817,2.1928467793895257,2.2391873134325984,2.766279361166123,False
2007-08-12 01:00:00+00:00,0.9126350010643,1.3793233538812717,0.8888271314713189,1.6726110564960306,1.363887997600022,1.4446501585897498,1.4991245785507636,1.9113874590759807,False
2007-08-12 01:30:00+00:00,0.8984061931472197,1.1037781568204277,0.6492353668961449,1.410185316451105,0.935934745440026,1.171347724889548,1.069430140165798,1.0141536877732626,False
2007-08-12 02:00:00+00:00,0.6154346249202018,0.7257200288975996,0.6087451181275898,1.052156502988575,0.7608511052254198,0.9507208138589408,0.921825569654181,0.7327761950197025,False
2007-08-12 02:30:00+00:00,0.542319796975859,0.6920226575994024,0.4934943431418435,0.5804970880450215,0.719576336179465,0.7093223359655493,0.7423604326419803,1.0120390534282897,False
2007-08-12 03:00:00+00:00,0.3684849644135554,0.6690305135133613,0.5861581115077072,0.488894512785,0.6453794273843991,0.6579325741413043,0.6912269677274975,0.7901437085019778,False
2007-08-12 03:30:00+00:00,0.3230588240530714,0.4687237402555723,0.5832449163028536,0.6532178420413753,0.5723009542307997,0.5350870791769302,0.6365691114346244,0.5783512401673433,False
2007-08-12 04:00:00+00:00,0.3120775408754553,0.4152906859045761,0.2912723714837579,0.5511769491154185,0.4235236128570425,0.4221338717155916,0.4519743695437623,0.612962427331326,False
2007-08-12 04:30:00+00:00,0.2502062601837625,0.308413966545957,0.2772011384966652,0.3113677904509045,0.317286402183952,0.3399083727866073,0.334156143868846,0.5173040822364714,False
2007-08-12 05:00:00+00:00,0.1883615314993285,0.2959202469293418,0.2946282084268811,0.2891547090540738,0.3025435248424183,0.3335413680304308,0.3401136117354643,0.2154561131304161,False
2007-08-12 05:30:00+00:00,0.1695165005670768,0.2617534199932812,0.2104143434148883,0.2262265455531661,0.2349038465051728,0.2771191236116824,0.284246735230798,0.5625305566100316,False
2007-08-12 06:00:00+00:00,0.1398221376497307,0.2441005467983574,0.2400513845937405,0.2409242987195354,0.2024226789653168,0.2360835931128524,0.2651799162322475,0.2168128083809113,False
2007-08-12 06:30:00+00:00,0.1491916331002782,0.1703773934991689,0.1371087642643649,0.1379853837361849,0.1887617854443937,0.186157117950436,0.1891374658979187,0.3091032904702341,False
2007-08-12 07:00:00+00:00,0.1177463214095226,0.1249972437757341,0.1306954053497004,0.1596235198836784,0.1303541942821473,0.1481981135930132,0.1803214455663079,0.1549639784745579,False
2007-08-12 07:30:00+00:00,0.0631994985158719,0.1121352213250367,0.091186393993915,0.1294671436263606,0.1229890560967311,0.115019201515052,0.1346318818958805,0.1630209286611946,False
2007-08-12 08:00:00+00:00,0.0806527740407673,0.0929822943966615,0.0619190901370559,0.0882653227755923,0.0962821830761393,0.1013221474970006,0.1097418919846413,0.0936764173343841,False
2007-08-12 08:30:00+00:00,0.0767538996241658,0.0770496124223755,0.0682663232710469,0.0933016845167943,0.0767293808370563,0.0915389334770856,0.1029669697367177,0.1136601877562645,False
2007-08-12 09:00:00+00:00,0.0635369344109469,0.0665979585948078,0.0537147996227812,0.0676641198940512,0.0725334002039312,0.0787817061134125,0.0937230641694046,0.0883574457086129,False
2007-08-12 09:30:00+00:00,0.0506920075221376,0.051484070139671,0.0564224083724662,0.0767399006181283,0.0550727982956556,0.0619791607121787,0.0659245812110557,0.0635254271479952,False
2007-08-12 10:00:00+00:00,0.0431552075366983,0.0479271776008525,0.0587334195772591,0.0503358255007929,0.0504911829869064,0.0627012319090006,0.0686820279098649,0.055887464482774,False
2007-08-12 10:30:00+00:00,0.0211243002544985,0.0224445690204048,0.0244919423240563,0.0353588287336838,0.0222544068524758,0.0262731744930786,0.0274719963900868,0.0213916964602517,False
2007-08-12 11:00:00+00:00,0.0532239722815083,0.0752763616589222,0.0618153481170543,0.076687696931871,0.0789510321530724,0.0900486451212291,0.0810067592393945,0.0926947400275943,False
2007-08-12 11:30:00+00:00,0.0033126751879822,0.0058415477645222,0.0042248611093106,0.0059992183624117,0.0049336334369321,0.0063846779455934,0.0063875651056096,0.007907289779632,False
2007-08-12 12:00:00+00:00,0.0236251347239866,0.0288052359851884,0.0223173047428298,0.0260263779254409,0.0306437691623275,0.0368621294727918,0.0333876974618238,0.0566238443789261,False
2007-08-12 12:30:00+00:00,0.0974750892854051,0.1180948197111638,0.0851956187288268,0.1227378639049361,0.1151968977520879,0.1327723928241462,0.1375510543762216,0.1926722796975379,False
2007-08-12 13:00:00+00:00,0.4446267385293321,0.5356463426123301,0.3817756998756377,0.7661260725428493,0.5296521773459301,0.5942959213506193,0.6443865775787426,0.3825535504866202,False
2007-08-12 13:30:00+00:00,1.1945238851798965,1.834674318328164,1.3820085159404782,2.386701733269416,1.9328256193086832,2.512742756255415,2.15592718821904,3.4905963248591143,False
2007-08-12 14:00:00+00:00,3.893359017786608,3.7473580546196095,3.2019586434202463,3.756791963008861,4.027588222149245,5.017423233110672,4.94053833981197,5.933676275208955,False
2007-08-12 14:30:00+00:00,4.714471083166679,5.514539743547832,3.826237400830928,6.036134771439046,5.683808301760165,6.4253734130115285,6.005983276447968,5.395781777674936,False
2007-08-12 15:00:00+00:00,4.365176661654161,6.533405858725801,6.463968695009869,7.191643277391893,5.647532003237489,6.215354514432569,7.763835078804126,6.71789346330519,False
2007-08-12 15:30:00+00:00,5.951581433386804,7.243011735613789,6.258940098960768,5.271953391047723,6.18166923354151,7.297973633175599,7.804404987928301,10.10145395718353,False
2007-08-12 16:00:00+00:00,4.512768444967821,6.774683020938204,5.027011169159943,5.9462360686634765,7.544949744188917,8.095446558127708,8.36036885680313,12.466396821169475,False
2007-08-12 16:30:00+00:00,5.742765515451107,6.919910777357656,8.215638998277392,8.721216782786769,6.878874691498477,8.545988118837498,9.532118096949826,9.918314181373402,False
2007-08-12 17:00:00+00:00,5.541258905165375,9.42783633170496,7.995117518563884,8.045087003054908,7.961530347918341,8.858226796136114,10.898516876059608,9.365325060066173,False
2007-08-12 17:30:00+00:00,6.45998502916125,8.888991496779356,5.665699819872145,11.31058420986646,9.0443792345972,8.456268387868867,10.563045598294828,8.955348784811125,False
2007-08-12 18:00:00+00:00,6.310765723760911,7.581324601546777,6.381235191334378,6.2391429097459685,9.139250098050384,8.396362093861027,10.702259565450948,13.842040610116788,False
2007-08-12 18:30:00+00:00,6.355601550988304,7.624159118625077,5.407758215427159,9.096553286873585,7.953290493470919,9.90792064644697,10.109577550515322,11.53558550189587,False
2007-08-12 19:00:00+00:00,6.8439287523636425,8.256118095107793,5.391125462219956,10.665380372461724,7.112870356688751,8.465403618361911,9.023435474718806,11.77176129408788,False
2007-08-12 19:30:00+00:00,4.449583927298822,7.300098630724629,5.102862474911072,8.583678960755723,7.5048746623731555,8.921088242851516,8.472221270868829,14.056473166040332,False
2007-08-12 20:00:00+00:00,5.530809029272892,7.405204977232305,7.971440899761637,10.105096178682151,7.398480646508559,9.49818642072216,8.549407536331477,6.675114345674193,False
2007-08-12 20:30:00+00:00,4.271380597951411,7.007733793514023,7.912954604900523,10.079886789011756,6.847659716880412,9.24890797975386,8.581184409677489,7.322702566108227,False
2007-08-12 21:00:00+00:00,5.512967568732501,6.71059308391582,4.907288569830145,10.035516149930924,7.786801398023868,7.67583907313004,8.094679856203449,8.430405694121362,False
2007-08-12 21:30:00+00:00,4.866769941679322,7.52566257145457,5.175655390251681,5.132699545919631,7.28369523460262,8.295906965235943,8.85393342540947,8.401604155103339,False
2007-08-12 22:00:00+00:00,5.037900970519643,5.51020418650586,5.975837940504913,8.280043630600815,6.727833141595089,6.519095935096272,7.64371181734016,5.562784518567943,False
2007-08-12 22:30:00+00:00,3.739430566383554,5.479059526806094,5.210866329311073,4.802101836191831,5.961873926268272,5.8303399488795264,7.49345877974064,8.127255350869445,False
