TIMESTAMP,GBR_ABE_PLO_Psi_Jt_1,GBR_ABE_PLO_Psi_Jt_2,GBR_ABE_PLO_Psi_Jt_3,GBR_ABE_PLO_Psi_Jt_4,GBR_ABE_PLO_Psi_Jt_5,GBR_ABE_PLO_Psi_Jt_6,GBR_ABE_PLO_Psi_Jt_7,GBR_ABE_PLO_Psi_Jt_8,GBR_ABE_PLO_Psi_Jt_9,GBR_ABE_PLO_Psi_Jt_10,GBR_ABE_PLO_Psi_Jt_11,GBR_ABE_PLO_Psi_Jt_12,GBR_ABE_PLO_Psi_Jt_13,GBR_ABE_PLO_Psi_Jt_14,GBR_ABE_PLO_Psi_Jt_15,interpolated
2001-07-04 12:00:00+00:00,0.3189436273172479,0.1617657238559056,0.3724941615000848,0.0608573206258609,0.1316771766361599,0.1456517997014347,0.0671449169692026,0.1271915381688939,0.1750566210229469,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 12:30:00+00:00,0.3433589657596947,0.1718840947818974,0.4522174479720819,0.0830423972397222,0.1511803548430578,0.1557721253466054,0.0928975960507967,0.144965074913519,0.1750566210229469,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 13:00:00+00:00,0.3807011345273686,0.2135596001002005,0.6719726678538873,0.1695293873986686,0.2021697491557882,0.1660282587176844,0.1585216452999654,0.1724677383145364,0.231156588720315,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 13:30:00+00:00,0.4842449266735261,0.2793526506200377,1.0508726188750903,0.4840938415962421,0.3355452288249433,0.2192023692966487,0.295983249955547,0.2009033353292728,0.2505486420711032,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 14:00:00+00:00,0.6494474308692173,0.3845118509566291,1.5329636667416024,0.9921872095236924,0.5988300773648868,0.3338279138113938,0.5628797169254603,0.2603049876381955,0.3004166195159899,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 14:30:00+00:00,0.9954959758612412,0.7104657110608726,2.239078245439791,2.1673155700912248,1.2469746264878334,0.6589711024065988,1.116925358094324,0.3990567630329528,0.4274224808678518,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 15:00:00+00:00,1.5699840277827175,1.3497910919182543,3.045387179611707,3.5952755692523746,2.2499233855301592,1.2044955189311082,1.792827718808904,0.6226521658894012,0.6956475641837163,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 15:30:00+00:00,1.8268513249843472,1.585517134520167,3.1445987750577507,3.5952755692523746,2.522608747415968,1.4040942636560003,1.9711367894666192,0.7749364031896969,0.8990119648118564,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 16:00:00+00:00,1.6421950502248637,1.3170041520805318,2.8311308116319656,2.9995759035469427,2.269060774276498,1.3199003588437412,1.7577873972675164,0.880820027799036,0.8990119648118564,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 16:30:00+00:00,1.5520798253547694,1.1722636968137394,2.7165819169210965,3.110000577180796,2.307492676781971,1.3534030292637032,1.6710984536396971,1.0458543029741247,0.8990119648118564,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 17:00:00+00:00,1.6240533542972495,1.2199977142878835,2.735559903515557,3.25003877071716,2.522608747415968,1.5592847619346022,1.792827718808904,1.23270667225421,0.8990119648118564,0.0,0.0,0.0,0.0,0.0,0.0,False
2001-07-04 17:30:00+00:00,1.6240533542972495,1.2521063147675682,2.659920216966221,3.0546100564690635,2.5424784227521897,1.665313440224068,1.775281565742625,1.2918377183885104,0.8990119648118564,0.0,0.0,0.0,0.0,0.0,0.0,False
