TIMESTAMP,USA_HIL_HF1_PRE_Pta_Js_1,USA_HIL_HF1_PRE_Pta_Js_2,USA_HIL_HF1_PRE_Pta_Js_3,USA_HIL_HF1_PRE_Pta_Js_4,USA_HIL_HF1_PRE_Pta_Js_5,USA_HIL_HF1_PRE_Lst_Js_6,USA_HIL_HF1_PRE_Lst_Js_7,USA_HIL_HF1_PRE_Lst_Js_8,USA_HIL_HF1_PRE_Lst_Js_9,USA_HIL_HF1_PRE_Lst_Js_10,USA_HIL_HF1_PRE_Aru_Js_11,USA_HIL_HF1_PRE_Aru_Js_12,USA_HIL_HF1_PRE_Aru_Js_13,USA_HIL_HF1_PRE_Aru_Js_14,USA_HIL_HF1_PRE_Aru_Js_15,USA_HIL_HF1_PRE_Qal_Js_16,USA_HIL_HF1_PRE_Qal_Js_17,USA_HIL_HF1_PRE_Qal_Js_18,USA_HIL_HF1_PRE_Qal_Js_19,USA_HIL_HF1_PRE_Qal_Js_20,USA_HIL_HF1_PRE_Ltu_Js_21,USA_HIL_HF1_PRE_Ltu_Js_22,USA_HIL_HF1_PRE_Ltu_Js_23,USA_HIL_HF1_PRE_Ltu_Js_24,USA_HIL_HF1_PRE_Ltu_Js_25,interpolated
2010-06-18 02:30:00+00:00,0.15292168833046302,0.15515061918504883,0.12536346029920434,0.15098774962759745,0.14599509797249968,0.019763002602877035,0.0322147865503897,0.012839298471070107,0.08408207138386363,,0.10262554016364656,0.19077509078471,0.08699551984931647,0.1142245065929318,0.14195124065859444,0.06299311595594513,,0.04872228328611209,,,0.24775729233688207,0.07841404335338853,0.8100500403033384,0.9109077484327308,0.9752686306038516,False
2010-06-18 03:00:00+00:00,0.03904838614965184,0.039613811909632965,0.0320494521365516,0.03855771445598983,0.0372906598469413,0.0244448905618535,0.0322147865503897,0.0257381373266304,0.044275739698667695,,0.05401318605100364,0.10602983168461304,0.045806223218925135,0.06009953128849327,0.07463524368314971,0.039966674097591366,,0.05744538231905343,,,0.08671526140362369,0.049392924753963306,1.062338906148768,1.195802349207594,1.281094703962278,False
2010-06-18 03:30:00+00:00,0.007999697730033032,0.008115310697347633,0.006568136522473167,0.007899365082773899,0.0076402572583424665,0.011614705748925867,0.0079490046444322,0.005811695278145582,0.0056156797847126,,0.006847207560569033,0.0113075795363926,0.005809321423403734,0.0076163943307887665,0.009451677733861134,0.00579347040361559,,0.06191248954412426,,,0.011463570967749866,0.007769778438414767,1.1354847849397585,1.278552490477218,1.3700263395069612,False
2010-06-18 04:00:00+00:00,0.40056245416342673,0.40632336194083923,0.32916825418732065,0.39556236763018315,0.38264717810260923,0.0103992266849241,0.3545386318227653,0.22334405609900612,0.16282849990049897,,0.1983824691183704,0.20119114320378736,0.16842223610484705,0.22056364118089325,0.27341273262888677,0.21416394942918068,,0.19943545618350053,,,0.03976699397499643,0.36283616335049745,3.965487277825668,4.463506990958483,4.781758187086656,False
2010-06-18 04:30:00+00:00,0.36690165770316296,0.37217037216626875,0.3015897242617493,0.36232859407708967,0.35051567530396427,0.0103992266849241,0.31917713112035745,0.21606411866615302,0.1314318402232244,,0.16007002622350242,0.10406959161293698,0.13593881108527653,0.1779268618430745,0.2204435044882821,0.187471167888293,,0.20506840832666193,,,0.016773870120009766,0.3147371513493618,4.088633803548108,4.603937865742692,4.933426077468624,False
2010-06-18 05:00:00+00:00,0.32322288442386343,0.32785523471539846,0.2657797770842057,0.3192019733044497,0.30881452901626866,0.015081114643900566,0.30782944968100473,0.19204278898769392,0.1064089231113805,,0.1295548948217808,0.06109900378689023,0.110052409420607,0.1439807100601575,0.17830890551972836,0.15736024163677173,,0.2165314808865786,,,0.016773870120009766,0.260587324315175,4.073542436785704,4.586712803493864,4.914812157246204,False
2010-06-18 05:30:00+00:00,0.24438562734550925,0.24787460300145067,0.20109186942589674,0.24135689349667722,0.23353138884294955,0.0575435209818401,0.30481507028767124,0.2737713602090503,0.09209699310682856,,0.11211162062382778,0.06759316256990733,0.09524795627560423,0.12458287290814761,0.1542511352095796,0.14016690383455763,,0.18827253009159403,,,0.006915660258642033,0.252987272622811,3.7493782842415317,4.217641412058984,4.516608248122836,False
2010-06-18 06:00:00+00:00,0.27549660641570467,0.279436073475941,0.22662645574095105,0.2720769383991608,0.26324192366205795,0.06364325654940063,0.23541804700070698,0.4164867266045403,0.0643942816411615,,0.0783587012782309,0.11711635347501703,0.0665933839149344,0.087055221677742,0.1077293085835147,0.10063434768165364,,0.1553136759854384,,,0.11686882815785467,0.22345747675261132,2.585349642665639,2.8968611352676867,3.0946038778654117,False
2010-06-18 06:30:00+00:00,0.24950691993393068,0.2530699493246942,0.20529626834560508,0.24641392048192723,0.23842245337058263,0.13606991995607398,0.1956318129418959,0.7926679164892799,0.0643942816411615,,0.0783587012782309,0.07895753173285329,0.0665933839149344,0.087055221677742,0.1077293085835147,0.09984268451778856,,0.1500054511418216,,,0.36293037172193726,0.17327130624052978,2.124432601708945,2.3764170764252266,2.535977973569755,False
2010-06-18 07:00:00+00:00,0.28574262072008855,0.28983023958801163,0.23503812163125667,0.28219438290119586,0.2730273430677976,0.15012961273181782,0.14888714788678903,0.8489436070612607,0.06890665873656034,,0.08385533593432089,0.039143347767579634,0.07126063786617583,0.09316573630601087,0.11530193826103317,0.0715361859475957,,0.12395418743080844,,,0.6030739303891272,0.13924281062163066,1.77056804455158,1.9780279602957382,2.109146767549502,False
2010-06-18 07:30:00+00:00,0.2710756560218562,0.27495235265809037,0.22298518485117322,0.26771048574901174,0.25901631237907413,0.11509124765126681,0.10387118971961094,0.561008575430922,0.0513951128703529,,0.0625292793163112,0.06695386806766426,0.0531487522568167,0.0694614088958486,0.0859356296426253,0.03339545835808613,,0.1086477901852489,,,0.7425001702634376,0.11317532055500033,1.5168428237650993,1.6929437946858252,1.8040860251505741,False
2010-06-18 08:00:00+00:00,0.24458776750940672,0.24807996479205127,0.20125476171474344,0.24155624404393472,0.23372356207089454,0.1017385792581974,0.06939016722456476,0.24079878070061925,0.0390097006443115,,0.0474521651505597,0.1104768221685638,0.0403395785114209,0.0527070688214727,0.065191267886135,0.0168824822967462,,0.09403322975347293,,,0.8240175554817407,0.0822476311347523,1.4636673898941337,1.633264168470637,1.7402696537391733,False
2010-06-18 08:30:00+00:00,0.21268465797970362,0.21572018733178422,0.17501578583216407,0.2100495375676329,0.20324095840271839,0.08892556767343673,0.07373724199403313,0.1357006924622786,0.051599698385275304,,0.0627800485817006,0.043323585120427895,0.053360571561057335,0.06974123313168777,0.086285402037425,0.011478193021930934,,0.09895461662032894,,,0.6407292056009807,0.0275964076366129,2.0880506288671223,2.335692011748453,2.49250217125272,False
2010-06-18 09:00:00+00:00,0.12048854170874923,0.12219739595297853,0.0992596849925421,0.11900487525409974,0.11517044061301207,0.08865573926928237,0.0664279388021023,0.2594848794770867,0.077931412927358,,0.0948486052465009,0.0566565163149406,0.0805951457686587,0.1053867655625486,0.1304471976160701,0.01979201185151447,,0.1086477901852489,,,0.4307083640866151,0.023251838899091035,2.078438048622489,2.3245603109703015,2.4803689471228716,False
2010-06-18 09:30:00+00:00,0.20045329050468944,0.2033098187492375,0.16499616939690284,0.19797346769404925,0.19156574684637273,0.06364325654940063,0.014321145638199266,0.26451439640840685,0.09705134152620559,,0.1181525775533991,0.11711635347501703,0.10037315845125704,0.13130250986307093,0.16259011185121244,0.005690549957456451,,0.11370711700769538,,,0.47066411989557716,0.0210144552077631,2.2127604789127475,2.4760781916004784,2.6429008892006003,False
2010-06-18 10:00:00+00:00,0.42245910550824234,0.4285515692217183,0.34699236371913367,0.417171602778448,0.4035155390371306,0.04606462500434763,0.000872650025963223,0.14033347815443517,0.1736526380866064,,0.21159814868382365,0.2726679477037947,0.17962202985774833,0.23527590466828396,0.29170446561562624,0.0007640152484430527,,0.1087857301408394,,,0.4633994916690923,0.07111901365498254,2.47840147188105,2.7758359379350535,2.9645223129118485,False
2010-06-18 10:30:00+00:00,1.5127199805837686,1.5355386188241889,1.2323291093505924,1.4929382653335697,1.4419427402469818,0.051804072993093864,0.0016202572339469,0.13425046744338262,0.37010178532113386,,0.4519696052407518,1.0655741104911167,0.3829590188929332,0.5032188032924088,0.6258509532959603,0.0,,0.061713612931034924,,,1.2264268285849786,1.4064922784906642,3.5262953248157554,3.964281857396406,4.2436732344710775,False
2010-06-18 11:00:00+00:00,3.6940711905309045,3.753347190613237,2.974018096422421,3.642766514444062,3.510860263804238,0.019763002602877035,0.03498616451858617,0.38576560776922025,0.9567695625503291,,1.1748231497756807,3.9206945903634804,0.9908706891459708,1.3124200367663292,1.6450367047158923,0.0315602161033971,,0.0080455645279144,,,3.0346624694276483,4.50722227563816,5.169439332992316,5.840971061136936,6.2725355521766035,False
2010-06-18 11:30:00+00:00,5.855145492062135,5.954186660072147,4.66433346876024,5.769546967697448,5.5499978007260635,0.027329470514564535,0.31372089158771493,2.5206650908882,2.7171906404544433,,3.3839353986002005,9.141986911481867,2.8203269876864017,3.813542691741644,4.880681428094966,0.2053010118361999,,0.02313466030667773,,,5.787856776650076,7.81225434910512,6.9081503346700925,7.847114409089328,8.455322650771691,False
2010-06-18 12:00:00+00:00,7.324888031202311,7.452816436077227,5.7966029770839,7.214423624182776,6.931524068509152,0.06364325654940063,0.8229734588344572,4.692349374280812,6.255166945078091,,7.962903360019728,16.537596955798822,6.514892469528419,9.099568464709668,12.04943730338448,0.68985884047422,,0.0568970400283215,,,9.078466815687095,11.172152593085267,8.702093620096043,9.934217492983668,10.738192528277303,False
2010-06-18 12:30:00+00:00,7.925684575528895,8.0659085021349,6.254962492806924,7.804648977965603,7.494870921962364,0.15141750526965791,2.4060146083858966,5.67265891105374,10.812329152606068,,14.123134734051481,20.08173547804321,11.305927751936517,16.413276235270047,22.69049004022608,1.8215758068050654,,0.17332304736584972,,,12.827202726646187,12.835766112957373,10.2793977452244,11.786502196020265,12.776351818420595,False
2010-06-18 13:00:00+00:00,8.769308281164863,8.927201710038096,6.89490764126694,8.633091957508752,8.284760533392395,0.29065300314559944,6.003546447904128,6.437571547926637,14.076076143038065,,18.700603764919162,21.50070674381334,14.756590582771777,21.98155178707374,31.31762300640864,3.570872391010053,,0.38409197104085807,,,16.027692695728366,14.030950650277033,11.232263881997627,12.91213275232038,14.019662870492786,False
2010-06-18 13:30:00+00:00,9.574118215480345,9.74928737396076,7.501636583692008,9.423070830472728,9.037121750746584,0.6564800985147409,10.478576208825336,9.126233475156456,15.461543671114008,,20.69046819192133,22.702671974625,16.22668764300769,24.44114196815889,35.29405575739051,5.158892146944756,,0.8626739635279334,,,18.09970532938277,15.055119965036148,12.20198591545134,14.062916687279051,15.294506641931603,False
2010-06-18 14:00:00+00:00,10.22947118996568,10.419022973637096,7.992883063012907,10.066085122491012,9.648876444739512,1.0332060928340376,12.696881211992268,11.347271314162008,16.455506545613485,,22.134862543285607,23.2177497889065,17.2832223392238,26.24089441519973,38.2683318467322,6.117017824780788,,1.4349130142394697,,,18.785226793024346,15.2187018732948,12.944868619242564,14.94845372488968,16.27835042899793,False
2010-06-18 14:30:00+00:00,11.125593276056856,11.335273986200797,8.660523976738991,10.944951812400204,10.4840814783357,1.2852041389013988,13.189938799293264,11.971391392839239,16.83302481278196,,22.68700378120434,23.37547514126335,17.684892821941293,26.931941619532534,39.424477865679,6.725232412667964,,1.7492367369616317,,,19.623212691721104,15.23815478772336,12.849959228027148,14.835191102390437,16.152421790842585,False
2010-06-18 15:00:00+00:00,12.296357790641915,12.533123589067884,9.52590822511338,12.092520436875061,11.573051535990421,1.7416166512496505,14.231917644467122,14.669933598706777,16.85718267253596,,22.722411223520158,23.496908628075072,17.710604383184375,26.97632203066607,39.49903160025096,7.08719290113648,,2.0734556219566875,,,20.58150979372549,15.14788751100449,13.064707284394247,15.091719226906259,16.437820115685554,False
2010-06-18 15:30:00+00:00,12.915416320869625,13.166809256954677,9.980849431191395,12.69906104093341,12.148005715454437,2.2313542480196027,14.770820257045331,17.762336369231758,16.20335830339662,,21.767074910959437,22.742932481833517,17.015050591789944,25.78143892376781,37.50362658423216,7.163706908021592,,2.27700335347479,,,20.51143962428281,15.093198669011327,13.053041483136683,15.077763476379864,16.42227891800521,False
2010-06-18 16:00:00+00:00,13.37521788646361,13.637665547947272,10.317120089543566,13.149407572404108,12.57451775261544,2.3985117264341853,14.375178335960532,20.99866948574784,15.026253487404311,,20.06598686206836,22.08644911054226,15.764885061370284,23.669852531578297,34.04987717509405,6.713392726766268,,2.2052758152158174,,,18.957113086858225,13.901445894935447,12.23530963607711,14.105846546711172,15.34449845014177,False
2010-06-18 16:30:00+00:00,13.54249199386116,13.809056931954025,10.438639715502275,13.313163046945668,12.729415185475213,2.6240339213185764,15.489498166199844,20.14788549026419,14.957566643229862,,19.96273925674644,21.853489631528006,15.691493320838353,23.53832886800181,33.819926858508104,6.6583677747522,,2.0527296149548007,,,19.968943700602523,14.914651342451988,12.605583115986647,14.545113371653164,15.83102433584161,False
2010-06-18 17:00:00+00:00,14.558908269637561,14.850401609788571,11.177813845543609,14.308273061033544,13.670877358758636,3.075160452737719,16.415878962099026,21.948333559837703,15.350992095682379,,20.529979915063596,22.752178785275063,16.109194111392807,24.241311866250985,34.96448970565937,6.875329874284848,,2.1232552709844814,,,18.83002157323271,14.635188081607739,13.555635517024262,15.679081820859468,17.091954556674384,False
2010-06-18 17:30:00+00:00,14.728232985639119,15.023922956990125,11.300581394875442,14.474012226720923,13.827593738010817,3.1981641219072205,16.016396877549145,21.717268102165175,15.351690431439396,,20.53120673728746,21.97932361326595,16.109959767397225,24.24302042591351,34.968118043554185,6.614271638460252,,2.112915801733362,,,17.63302261559359,14.44171085882382,13.513753616220349,15.628622516145326,17.035504482934968,False
2010-06-18 18:00:00+00:00,14.642665751248282,14.936222811751236,11.238643846336451,14.390266954973088,13.748431774770948,3.1872028306415037,15.307696068682091,19.450995352125023,14.906763212634337,,19.889188561767025,20.756245567808364,15.637521684031308,23.44692175348482,33.66997341693465,6.1874666032902965,,2.0926993716036226,,,15.933653603613505,14.221604081622324,13.291148868603349,15.362235294944819,16.73879438525286,False
2010-06-18 18:30:00+00:00,12.608045293495318,12.852922162645848,9.748534942075343,12.397288097595466,11.86044839910186,2.4583194681267937,10.850313299240879,11.312782023259706,12.357649326470794,,16.285255254000347,17.188895487581064,12.939143482173094,19.039244775947953,26.74262351516593,5.393007040395443,,1.7886981997856208,,,12.489536521356456,11.158401790320035,9.297033746105052,10.641684107426748,11.52286552209523,False
2010-06-18 19:00:00+00:00,11.536573369708249,11.756004023080536,8.962190495638092,11.347588740958296,10.865669759932032,1.663396233775589,9.542734787697094,10.170795547416803,9.150539681359716,,11.833336044367009,13.146489061757725,9.553677845030963,13.660769970090804,18.558427523068715,4.64285189585382,,1.5703183447171043,,,10.82414658867828,10.253118756235883,8.768449889736743,10.016869492728373,10.83243139091274,False
2010-06-18 19:30:00+00:00,13.396608109201717,13.659588041268828,10.332610008157523,13.17034307982672,12.594309212635933,1.5877429375999907,10.99868570873592,12.331046564916385,9.386317688708615,,12.154605538769687,13.027929290021808,9.801867411023435,14.044096565956751,19.122775232611982,4.469837154143291,,1.533211549966501,,,11.731132498406353,11.180426779255164,10.594915383651625,12.158413008322512,13.186566366772345,False
2010-06-18 20:00:00+00:00,13.077976082479859,13.333310160781211,10.09945443394374,12.858250923155651,12.298704685045152,1.5022879402312164,9.674877296899728,9.515784300227567,9.510644892135756,,12.325317192213,12.295635509501556,9.93289363777489,14.248808540760779,19.42805424779652,4.418662968183935,,1.379510341517989,,,10.956910902437173,9.963798890023416,9.859236906692232,11.292423698250191,12.232221747995665,False
2010-06-18 20:30:00+00:00,12.857451869142707,13.107476476477737,9.938241423351313,12.642267649468932,12.094167429889453,1.14535033355295,7.681118623023781,6.0477353960746685,8.404494930609383,,10.823087096485835,9.666793638170484,8.769111163120092,12.460281768167148,16.80935466249071,4.0928216623172995,,1.1783610036327756,,,8.889904005943597,8.880514776286404,9.486785240705496,10.853710974350243,11.748544845580534,False
2010-06-18 21:00:00+00:00,11.166623937215354,11.377298211502955,8.690464095357013,10.985132802667138,10.522121111673131,0.8913168932308896,5.948316374545164,4.595704074773543,6.811417747220184,,8.691582831318025,7.835455963861104,7.09687534771152,9.947081654630688,13.219305444266782,3.6261664849516286,,1.0604905945493102,,,7.146895033579404,7.632088731022056,8.414158524435287,9.598312001871108,10.370140929829788,False
2010-06-18 21:30:00+00:00,8.978059070513735,9.140428213569647,7.052327642498017,8.838000247381416,8.479922086633405,0.596025705545688,4.662659970655788,3.1955233916879795,5.1660835359432475,,6.527531298074291,6.333502183516799,5.374361958072516,7.423493560027715,9.712479098380692,3.033834489250069,,0.8665942324133784,,,5.347101018034116,5.696636136435203,6.381203684179355,7.236569447111411,7.789256871709212,False
2010-06-18 22:00:00+00:00,7.314102538618236,7.441992281747628,5.7867058633277155,7.203676029546707,6.920892487476553,0.3745339631139963,3.415951006055377,2.2505710521354696,3.795795813892843,,4.7548016405937235,4.588237006054572,3.94348994690021,5.377905173561939,6.94268503646592,2.4570427254122618,,0.6606878891860392,,,3.933805152833399,4.015668480842188,4.192070286362703,4.723022197582896,5.062807062297708,False
