TIMESTAMP,ta,rh,sw_in,netrad,ws,precip,swc_shallow,swc_deep,ppfd_in,vpd,ext_rad,interpolated
2001-12-31 23:30:00+00:00,-16.8233,77.8,0.0,-69.1377,3.18394,0.0,0.209681,0.306663,0.0,0.0361464687937228,0.0,False
2002-01-01 00:00:00+00:00,-17.3217,77.8167,0.0,-68.9262,3.02312,0.0,0.210246,0.305274,0.0,0.0346234347897591,0.0,False
2002-01-01 00:30:00+00:00,-17.5933,77.55,0.0,-68.9054,2.40607,0.0,0.2121859999999999,0.304008,0.0,0.0342385002387382,0.0,False
2002-01-01 01:00:00+00:00,-17.64,76.6833,0.0,-66.159,2.76413,0.0,0.216975,0.293981,0.0,0.0354189474303846,0.0,False
2002-01-01 01:30:00+00:00,-17.7767,76.25,0.0,-53.3558,2.98108,0.0,0.214243,0.291523,0.0,0.0356586061594372,0.0,False
2002-01-01 02:00:00+00:00,-17.725,76.2167,0.0,-40.9097,2.57112,0.0,0.204387,0.301408,0.0,0.0358666047146478,0.0,False
2002-01-01 02:30:00+00:00,-17.5217,75.8333,0.0,-30.8765,2.18794,0.0,,,0.0,0.0370822806581986,0.0,False
2002-01-01 03:00:00+00:00,-17.9317,77.3167,0.0,-27.6545,2.17394,0.0,,,0.0,0.0336087987777818,0.0,False
2002-01-01 03:30:00+00:00,-18.2317,77.4833,0.0,-8.13918,3.2149,0.0,0.217077,0.3065759999999999,0.0,0.0325155619836953,0.0,False
2002-01-01 04:00:00+00:00,-17.965,77.6333,0.0,2.33978,3.02593,0.0,0.2154889999999999,0.303758,0.0,0.0330454301179495,0.0,False
2002-01-01 04:30:00+00:00,-17.4333,76.6667,0.0,3.76871,2.9482,0.0,0.211427,0.294562,0.0,0.0360740982959928,0.0,False
2002-01-01 05:00:00+00:00,-16.97,76.0,0.0323311,7.61243,3.40651,0.0,0.2100989999999999,0.301363,0.0683479454,0.0385945658828816,0.0,False
2002-01-01 05:30:00+00:00,-16.4283,75.6167,0.129324,11.662,3.18461,0.0,0.212637,0.303189,0.273390936,0.0410491033080579,0.0,False
2002-01-01 06:00:00+00:00,-15.71,75.25,0.0969932,9.4649,3.08083,0.0,0.212624,0.303866,0.2050436248,0.044260560144427,0.0,False
2002-01-01 06:30:00+00:00,-15.0067,78.9333,0.193986,6.12669,3.37444,0.0,0.2111309999999999,0.30311,0.4100864039999999,0.0399534580244348,0.0,False
2002-01-01 07:00:00+00:00,-14.0333,82.4667,0.307145,3.83036,4.17402,0.0,0.2116799999999999,0.304453,0.64930453,0.036046915129135,0.0,False
2002-01-01 07:30:00+00:00,-13.0067,84.1667,0.29098,1.66981,3.96003,0.0,0.2108139999999999,0.30327,0.61513172,0.0354163371096264,0.0,False
2002-01-01 08:00:00+00:00,-12.33,84.9333,0.727449,1.62279,3.92968,0.0,0.21066413046766666,0.30342038915094344,1.537827186,0.0356130157623436,0.0,True
2002-01-01 08:30:00+00:00,-11.53,85.35,1.82671,3.91648,3.85921,0.0,0.210613,0.30363,3.86166494,0.0369457250750809,39.49750442819916,False
2002-01-01 09:00:00+00:00,-10.58,86.5667,4.3162,2.95015,3.96141,0.0,0.210991,0.3037229999999999,9.1244468,0.0365644659150096,86.11479581930323,False
2002-01-01 09:30:00+00:00,-9.28833,87.0167,7.53314,3.57813,4.98983,0.0,0.210833,0.3071859999999999,15.92505796,0.0391637932284844,123.06870481189388,False
2002-01-01 10:00:00+00:00,-8.88333,87.55,9.0042,3.27462,3.99254,0.0,,,19.0348788,0.0387752953678479,149.72735115522107,False
