TIMESTAMP,solar_TIMESTAMP,ta,rh,ws,precip,vpd,ext_rad
2016-04-02T18:00:00Z,2016-04-03T03:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-02T19:00:00Z,2016-04-03T04:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-02T20:00:00Z,2016-04-03T05:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-02T21:00:00Z,2016-04-03T06:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-02T22:00:00Z,2016-04-03T07:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-02T23:00:00Z,2016-04-03T08:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T00:00:00Z,2016-04-03T09:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T01:00:00Z,2016-04-03T10:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T02:00:00Z,2016-04-03T11:23:22Z,,,,OUT_WARN,CALCULATED,CALCULATED
2016-04-03T03:00:00Z,2016-04-03T12:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T04:00:00Z,2016-04-03T13:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T05:00:00Z,2016-04-03T14:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T06:00:00Z,2016-04-03T15:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T07:00:00Z,2016-04-03T16:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T08:00:00Z,2016-04-03T17:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T09:00:00Z,2016-04-03T18:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T10:00:00Z,2016-04-03T19:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T11:00:00Z,2016-04-03T20:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T12:00:00Z,2016-04-03T21:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T13:00:00Z,2016-04-03T22:23:22Z,,,,,CALCULATED,CALCULATED
2016-04-03T14:00:00Z,2016-04-03T23:23:22Z,,,,,CALCULATED,CALCULATED
