sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
61,evergreen,Eucalyptus baxteri,1,AUS_MAR_UBD
37,evergreen,Eucalyptus cypellocarpa,1,AUS_MAR_UBD
0,evergreen,Coprosma quadrifida,3,AUS_MAR_UBD
