sp_basal_area_perc,sp_leaf_habit,sp_name,sp_ntrees,si_code
12.7,evergreen,Pinus edulis,5,USA_PJS_P12_AMB
87.3,evergreen,Juniperus monosperma,5,USA_PJS_P12_AMB
