TIMESTAMP,solar_TIMESTAMP,ITA_TOR_Lde_Js_1,ITA_TOR_Lde_Js_2,ITA_TOR_Lde_Js_3,ITA_TOR_Lde_Js_4
2015-05-24T19:30:00Z,2015-05-24T20:02:55Z,,,,
2015-05-24T20:00:00Z,2015-05-24T20:32:55Z,,,,
2015-05-24T20:30:00Z,2015-05-24T21:02:55Z,,NA_PRESENT,,
2015-05-24T21:00:00Z,2015-05-24T21:32:55Z,,NA_PRESENT,,
2015-05-24T21:30:00Z,2015-05-24T22:02:55Z,,NA_PRESENT,,
2015-05-24T22:00:00Z,2015-05-24T22:32:55Z,,,,
2015-05-24T22:30:00Z,2015-05-24T23:02:55Z,,,,
2015-05-24T23:00:00Z,2015-05-24T23:32:55Z,,,,
2015-05-24T23:30:00Z,2015-05-25T00:02:49Z,,,,
2015-05-25T00:00:00Z,2015-05-25T00:32:49Z,,,,
2015-05-25T00:30:00Z,2015-05-25T01:02:49Z,,,,
2015-05-25T01:00:00Z,2015-05-25T01:32:49Z,,,,
2015-05-25T01:30:00Z,2015-05-25T02:02:49Z,,,,
2015-05-25T02:00:00Z,2015-05-25T02:32:49Z,,,,
2015-05-25T02:30:00Z,2015-05-25T03:02:49Z,,,,
2015-05-25T03:00:00Z,2015-05-25T03:32:49Z,,,,
2015-05-25T03:30:00Z,2015-05-25T04:02:49Z,,,,
2015-05-25T04:00:00Z,2015-05-25T04:32:49Z,,,,
2015-05-25T04:30:00Z,2015-05-25T05:02:49Z,,NA_PRESENT,,
2015-05-25T05:00:00Z,2015-05-25T05:32:49Z,,NA_PRESENT,,
2015-05-25T05:30:00Z,2015-05-25T06:02:49Z,,,,
2015-05-25T06:00:00Z,2015-05-25T06:32:49Z,,,,
2015-05-25T06:30:00Z,2015-05-25T07:02:49Z,,,,
2015-05-25T07:00:00Z,2015-05-25T07:32:49Z,,,,
2015-05-25T07:30:00Z,2015-05-25T08:02:49Z,,,,
2015-05-25T08:00:00Z,2015-05-25T08:32:49Z,,,,
2015-05-25T08:30:00Z,2015-05-25T09:02:49Z,,,,
2015-05-25T09:00:00Z,2015-05-25T09:32:49Z,,,,
2015-05-25T09:30:00Z,2015-05-25T10:02:49Z,,,,
2015-05-25T10:00:00Z,2015-05-25T10:32:49Z,,,,
2015-05-25T10:30:00Z,2015-05-25T11:02:49Z,,,,
2015-05-25T11:00:00Z,2015-05-25T11:32:49Z,,,,
2015-05-25T11:30:00Z,2015-05-25T12:02:49Z,,,,
2015-05-25T12:00:00Z,2015-05-25T12:32:49Z,,,,
2015-05-25T12:30:00Z,2015-05-25T13:02:49Z,,,,
2015-05-25T13:00:00Z,2015-05-25T13:32:49Z,,,,
2015-05-25T13:30:00Z,2015-05-25T14:02:49Z,,,,
2015-05-25T14:00:00Z,2015-05-25T14:32:49Z,,,,
2015-05-25T14:30:00Z,2015-05-25T15:02:49Z,,,,
2015-05-25T15:00:00Z,2015-05-25T15:32:49Z,,,,
2015-05-25T15:30:00Z,2015-05-25T16:02:49Z,,,,
2015-05-25T16:00:00Z,2015-05-25T16:32:49Z,,,,
2015-05-25T16:30:00Z,2015-05-25T17:02:49Z,,,,
2015-05-25T17:00:00Z,2015-05-25T17:32:49Z,,,,
2015-05-25T17:30:00Z,2015-05-25T18:02:49Z,,,,
2015-05-25T18:00:00Z,2015-05-25T18:32:49Z,,,,
2015-05-25T18:30:00Z,2015-05-25T19:02:49Z,,,,
2015-05-25T19:00:00Z,2015-05-25T19:32:49Z,,,,
2015-05-25T19:30:00Z,2015-05-25T20:02:49Z,,,,
2015-05-25T20:00:00Z,2015-05-25T20:32:49Z,,,,
2015-05-25T20:30:00Z,2015-05-25T21:02:49Z,,,,
2015-05-25T21:00:00Z,2015-05-25T21:32:49Z,,,,
2015-05-25T21:30:00Z,2015-05-25T22:02:49Z,,,,
2015-05-25T22:00:00Z,2015-05-25T22:32:49Z,,,,
2015-05-25T22:30:00Z,2015-05-25T23:02:49Z,,,,
2015-05-25T23:00:00Z,2015-05-25T23:32:49Z,,,,
2015-05-25T23:30:00Z,2015-05-26T00:02:41Z,,,,
2015-05-26T00:00:00Z,2015-05-26T00:32:41Z,,,,
2015-05-26T00:30:00Z,2015-05-26T01:02:41Z,,,,
2015-05-26T01:00:00Z,2015-05-26T01:32:41Z,,,,
2015-05-26T01:30:00Z,2015-05-26T02:02:41Z,,,,
2015-05-26T02:00:00Z,2015-05-26T02:32:41Z,,,,
2015-05-26T02:30:00Z,2015-05-26T03:02:41Z,,,,
2015-05-26T03:00:00Z,2015-05-26T03:32:41Z,,,,
2015-05-26T03:30:00Z,2015-05-26T04:02:41Z,,,,
2015-05-26T04:00:00Z,2015-05-26T04:32:41Z,,,,
2015-05-26T04:30:00Z,2015-05-26T05:02:41Z,,,,
2015-05-26T05:00:00Z,2015-05-26T05:32:41Z,,,,
2015-05-26T05:30:00Z,2015-05-26T06:02:41Z,,,,
2015-05-26T06:00:00Z,2015-05-26T06:32:41Z,,,,
2015-05-26T06:30:00Z,2015-05-26T07:02:41Z,,,,
2015-05-26T07:00:00Z,2015-05-26T07:32:41Z,,,,
2015-05-26T07:30:00Z,2015-05-26T08:02:41Z,,,,
2015-05-26T08:00:00Z,2015-05-26T08:32:41Z,,,,
2015-05-26T08:30:00Z,2015-05-26T09:02:41Z,,,,
2015-05-26T09:00:00Z,2015-05-26T09:32:41Z,,,,
2015-05-26T09:30:00Z,2015-05-26T10:02:41Z,,,,
2015-05-26T10:00:00Z,2015-05-26T10:32:41Z,,,,
2015-05-26T10:30:00Z,2015-05-26T11:02:41Z,,,,
2015-05-26T11:00:00Z,2015-05-26T11:32:41Z,,,,
2015-05-26T11:30:00Z,2015-05-26T12:02:41Z,,,,
2015-05-26T12:00:00Z,2015-05-26T12:32:41Z,,,,
2015-05-26T12:30:00Z,2015-05-26T13:02:41Z,,,,
2015-05-26T13:00:00Z,2015-05-26T13:32:41Z,,,,
2015-05-26T13:30:00Z,2015-05-26T14:02:41Z,,,,
2015-05-26T14:00:00Z,2015-05-26T14:32:41Z,,,,
2015-05-26T14:30:00Z,2015-05-26T15:02:41Z,,,,
2015-05-26T15:00:00Z,2015-05-26T15:32:41Z,,,,
2015-05-26T15:30:00Z,2015-05-26T16:02:41Z,,,,
2015-05-26T16:00:00Z,2015-05-26T16:32:41Z,,,,
2015-05-26T16:30:00Z,2015-05-26T17:02:41Z,,,,
2015-05-26T17:00:00Z,2015-05-26T17:32:41Z,,,,
2015-05-26T17:30:00Z,2015-05-26T18:02:41Z,,,,
2015-05-26T18:00:00Z,2015-05-26T18:32:41Z,,,,
2015-05-26T18:30:00Z,2015-05-26T19:02:41Z,,,,
2015-05-26T19:00:00Z,2015-05-26T19:32:41Z,,,,
2015-05-26T19:30:00Z,2015-05-26T20:02:41Z,,,,
2015-05-26T20:00:00Z,2015-05-26T20:32:41Z,,,,
2015-05-26T20:30:00Z,2015-05-26T21:02:41Z,,,,
2015-05-26T21:00:00Z,2015-05-26T21:32:41Z,,,,
2015-05-26T21:30:00Z,2015-05-26T22:02:41Z,,,,
2015-05-26T22:00:00Z,2015-05-26T22:32:41Z,,,,
2015-05-26T22:30:00Z,2015-05-26T23:02:41Z,,,,
2015-05-26T23:00:00Z,2015-05-26T23:32:41Z,,,,
2015-05-26T23:30:00Z,2015-05-27T00:02:34Z,,,NA_PRESENT,NA_PRESENT
2015-05-27T00:00:00Z,2015-05-27T00:32:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T00:30:00Z,2015-05-27T01:02:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T01:00:00Z,2015-05-27T01:32:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T01:30:00Z,2015-05-27T02:02:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T02:00:00Z,2015-05-27T02:32:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T02:30:00Z,2015-05-27T03:02:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T03:00:00Z,2015-05-27T03:32:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T03:30:00Z,2015-05-27T04:02:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T04:00:00Z,2015-05-27T04:32:34Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-27T04:30:00Z,2015-05-27T05:02:34Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-27T05:00:00Z,2015-05-27T05:32:34Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-27T05:30:00Z,2015-05-27T06:02:34Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,
2015-05-27T06:00:00Z,2015-05-27T06:32:34Z,,,,
2015-05-27T06:30:00Z,2015-05-27T07:02:34Z,,,,
2015-05-27T07:00:00Z,2015-05-27T07:32:34Z,,,,
2015-05-27T07:30:00Z,2015-05-27T08:02:34Z,,,,
2015-05-27T08:00:00Z,2015-05-27T08:32:34Z,,,,
2015-05-27T08:30:00Z,2015-05-27T09:02:34Z,,,,
2015-05-27T09:00:00Z,2015-05-27T09:32:34Z,,,,
2015-05-27T09:30:00Z,2015-05-27T10:02:34Z,,,,
2015-05-27T10:00:00Z,2015-05-27T10:32:34Z,,,,
2015-05-27T10:30:00Z,2015-05-27T11:02:34Z,,,,
2015-05-27T11:00:00Z,2015-05-27T11:32:34Z,,,,
2015-05-27T11:30:00Z,2015-05-27T12:02:34Z,,,,
2015-05-27T12:00:00Z,2015-05-27T12:32:34Z,,,,
2015-05-27T12:30:00Z,2015-05-27T13:02:34Z,,,,
2015-05-27T13:00:00Z,2015-05-27T13:32:34Z,,,,
2015-05-27T13:30:00Z,2015-05-27T14:02:34Z,,,,
2015-05-27T14:00:00Z,2015-05-27T14:32:34Z,,,,
2015-05-27T14:30:00Z,2015-05-27T15:02:34Z,,,,
2015-05-27T15:00:00Z,2015-05-27T15:32:34Z,,,,
2015-05-27T15:30:00Z,2015-05-27T16:02:34Z,,,,
2015-05-27T16:00:00Z,2015-05-27T16:32:34Z,,,,
2015-05-27T16:30:00Z,2015-05-27T17:02:34Z,,,,
2015-05-27T17:00:00Z,2015-05-27T17:32:34Z,,,,
2015-05-27T17:30:00Z,2015-05-27T18:02:34Z,,,,
2015-05-27T18:00:00Z,2015-05-27T18:32:34Z,,,,
2015-05-27T18:30:00Z,2015-05-27T19:02:34Z,,,,
2015-05-27T19:00:00Z,2015-05-27T19:32:34Z,,,,
2015-05-27T19:30:00Z,2015-05-27T20:02:34Z,,,,
2015-05-27T20:00:00Z,2015-05-27T20:32:34Z,,,,
2015-05-27T20:30:00Z,2015-05-27T21:02:34Z,,,,
2015-05-27T21:00:00Z,2015-05-27T21:32:34Z,,,,
2015-05-27T21:30:00Z,2015-05-27T22:02:34Z,,,,
2015-05-27T22:00:00Z,2015-05-27T22:32:34Z,,,,
2015-05-27T22:30:00Z,2015-05-27T23:02:34Z,,,,
2015-05-27T23:00:00Z,2015-05-27T23:32:34Z,,,,
2015-05-27T23:30:00Z,2015-05-28T00:02:26Z,,,,
2015-05-28T00:00:00Z,2015-05-28T00:32:26Z,,,,
2015-05-28T00:30:00Z,2015-05-28T01:02:26Z,,,,
2015-05-28T01:00:00Z,2015-05-28T01:32:26Z,,,,
2015-05-28T01:30:00Z,2015-05-28T02:02:26Z,,,,
2015-05-28T02:00:00Z,2015-05-28T02:32:26Z,,,,
2015-05-28T02:30:00Z,2015-05-28T03:02:26Z,,,,
2015-05-28T03:00:00Z,2015-05-28T03:32:26Z,,,,
2015-05-28T03:30:00Z,2015-05-28T04:02:26Z,,,,
2015-05-28T04:00:00Z,2015-05-28T04:32:26Z,,NA_PRESENT,,
2015-05-28T04:30:00Z,2015-05-28T05:02:26Z,,,,
2015-05-28T05:00:00Z,2015-05-28T05:32:26Z,,,,
2015-05-28T05:30:00Z,2015-05-28T06:02:26Z,,,,
2015-05-28T06:00:00Z,2015-05-28T06:32:26Z,,,,
2015-05-28T06:30:00Z,2015-05-28T07:02:26Z,,,,
2015-05-28T07:00:00Z,2015-05-28T07:32:26Z,,,,
2015-05-28T07:30:00Z,2015-05-28T08:02:26Z,,,,
2015-05-28T08:00:00Z,2015-05-28T08:32:26Z,,,,
2015-05-28T08:30:00Z,2015-05-28T09:02:26Z,,,,
2015-05-28T09:00:00Z,2015-05-28T09:32:26Z,,,,
2015-05-28T09:30:00Z,2015-05-28T10:02:26Z,,,,
2015-05-28T10:00:00Z,2015-05-28T10:32:26Z,,,,
2015-05-28T10:30:00Z,2015-05-28T11:02:26Z,,,,
2015-05-28T11:00:00Z,2015-05-28T11:32:26Z,,,,
2015-05-28T11:30:00Z,2015-05-28T12:02:26Z,,,,
2015-05-28T12:00:00Z,2015-05-28T12:32:26Z,,,,
2015-05-28T12:30:00Z,2015-05-28T13:02:26Z,,,,
2015-05-28T13:00:00Z,2015-05-28T13:32:26Z,,,,
2015-05-28T13:30:00Z,2015-05-28T14:02:26Z,,,,
2015-05-28T14:00:00Z,2015-05-28T14:32:26Z,,,,
2015-05-28T14:30:00Z,2015-05-28T15:02:26Z,,,,
2015-05-28T15:00:00Z,2015-05-28T15:32:26Z,,,,
2015-05-28T15:30:00Z,2015-05-28T16:02:26Z,,,,
2015-05-28T16:00:00Z,2015-05-28T16:32:26Z,,,,
2015-05-28T16:30:00Z,2015-05-28T17:02:26Z,,,,
2015-05-28T17:00:00Z,2015-05-28T17:32:26Z,,,,
2015-05-28T17:30:00Z,2015-05-28T18:02:26Z,,,,
2015-05-28T18:00:00Z,2015-05-28T18:32:26Z,,,,
2015-05-28T18:30:00Z,2015-05-28T19:02:26Z,,,,
2015-05-28T19:00:00Z,2015-05-28T19:32:26Z,,,,
2015-05-28T19:30:00Z,2015-05-28T20:02:26Z,,,,
2015-05-28T20:00:00Z,2015-05-28T20:32:26Z,,,,
2015-05-28T20:30:00Z,2015-05-28T21:02:26Z,,,,
2015-05-28T21:00:00Z,2015-05-28T21:32:26Z,,,,
2015-05-28T21:30:00Z,2015-05-28T22:02:26Z,,,,
2015-05-28T22:00:00Z,2015-05-28T22:32:26Z,,,,
2015-05-28T22:30:00Z,2015-05-28T23:02:26Z,,,,
2015-05-28T23:00:00Z,2015-05-28T23:32:26Z,,,,
2015-05-28T23:30:00Z,2015-05-29T00:02:18Z,,,,
2015-05-29T00:00:00Z,2015-05-29T00:32:18Z,,,,
2015-05-29T00:30:00Z,2015-05-29T01:02:18Z,,,,
2015-05-29T01:00:00Z,2015-05-29T01:32:18Z,,,,
2015-05-29T01:30:00Z,2015-05-29T02:02:18Z,,,,
2015-05-29T02:00:00Z,2015-05-29T02:32:18Z,,,,
2015-05-29T02:30:00Z,2015-05-29T03:02:18Z,,,,
2015-05-29T03:00:00Z,2015-05-29T03:32:18Z,,,,
2015-05-29T03:30:00Z,2015-05-29T04:02:18Z,,,,
2015-05-29T04:00:00Z,2015-05-29T04:32:18Z,,,,
2015-05-29T04:30:00Z,2015-05-29T05:02:18Z,,,,
2015-05-29T05:00:00Z,2015-05-29T05:32:18Z,,,,
2015-05-29T05:30:00Z,2015-05-29T06:02:18Z,,,,
2015-05-29T06:00:00Z,2015-05-29T06:32:18Z,,,,
2015-05-29T06:30:00Z,2015-05-29T07:02:18Z,,,,
2015-05-29T07:00:00Z,2015-05-29T07:32:18Z,,,,
2015-05-29T07:30:00Z,2015-05-29T08:02:18Z,,,,
2015-05-29T08:00:00Z,2015-05-29T08:32:18Z,,,,
2015-05-29T08:30:00Z,2015-05-29T09:02:18Z,,,,
2015-05-29T09:00:00Z,2015-05-29T09:32:18Z,,,,
2015-05-29T09:30:00Z,2015-05-29T10:02:18Z,,,,
2015-05-29T10:00:00Z,2015-05-29T10:32:18Z,,,,
2015-05-29T10:30:00Z,2015-05-29T11:02:18Z,,,,
2015-05-29T11:00:00Z,2015-05-29T11:32:18Z,,,,
2015-05-29T11:30:00Z,2015-05-29T12:02:18Z,,,,
2015-05-29T12:00:00Z,2015-05-29T12:32:18Z,,,,
2015-05-29T12:30:00Z,2015-05-29T13:02:18Z,,,,
2015-05-29T13:00:00Z,2015-05-29T13:32:18Z,,,,
2015-05-29T13:30:00Z,2015-05-29T14:02:18Z,,,,
2015-05-29T14:00:00Z,2015-05-29T14:32:18Z,,,,
2015-05-29T14:30:00Z,2015-05-29T15:02:18Z,,,,
2015-05-29T15:00:00Z,2015-05-29T15:32:18Z,,,,
2015-05-29T15:30:00Z,2015-05-29T16:02:18Z,,,,
2015-05-29T16:00:00Z,2015-05-29T16:32:18Z,,,,
2015-05-29T16:30:00Z,2015-05-29T17:02:18Z,,,,
2015-05-29T17:00:00Z,2015-05-29T17:32:18Z,,,,
2015-05-29T17:30:00Z,2015-05-29T18:02:18Z,,,,
2015-05-29T18:00:00Z,2015-05-29T18:32:18Z,,,,
2015-05-29T18:30:00Z,2015-05-29T19:02:18Z,,,,
2015-05-29T19:00:00Z,2015-05-29T19:32:18Z,,,,
2015-05-29T19:30:00Z,2015-05-29T20:02:18Z,,,,
2015-05-29T20:00:00Z,2015-05-29T20:32:18Z,,,,NA_PRESENT
2015-05-29T20:30:00Z,2015-05-29T21:02:18Z,,,NA_PRESENT,NA_PRESENT
2015-05-29T21:00:00Z,2015-05-29T21:32:18Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-29T21:30:00Z,2015-05-29T22:02:18Z,,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-29T22:00:00Z,2015-05-29T22:32:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-29T22:30:00Z,2015-05-29T23:02:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-29T23:00:00Z,2015-05-29T23:32:18Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-29T23:30:00Z,2015-05-30T00:02:09Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-30T00:00:00Z,2015-05-30T00:32:09Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-30T00:30:00Z,2015-05-30T01:02:09Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-30T01:00:00Z,2015-05-30T01:32:09Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-30T01:30:00Z,2015-05-30T02:02:09Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-30T02:00:00Z,2015-05-30T02:32:09Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-30T02:30:00Z,2015-05-30T03:02:09Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-30T03:00:00Z,2015-05-30T03:32:09Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-30T03:30:00Z,2015-05-30T04:02:09Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-30T04:00:00Z,2015-05-30T04:32:09Z,NA_PRESENT,,NA_PRESENT,NA_PRESENT
2015-05-30T04:30:00Z,2015-05-30T05:02:09Z,NA_PRESENT,,,
2015-05-30T05:00:00Z,2015-05-30T05:32:09Z,,,,
2015-05-30T05:30:00Z,2015-05-30T06:02:09Z,,,,
2015-05-30T06:00:00Z,2015-05-30T06:32:09Z,,,,
2015-05-30T06:30:00Z,2015-05-30T07:02:09Z,,,,
2015-05-30T07:00:00Z,2015-05-30T07:32:09Z,,,,
2015-05-30T07:30:00Z,2015-05-30T08:02:09Z,,,,
2015-05-30T08:00:00Z,2015-05-30T08:32:09Z,,,,
2015-05-30T08:30:00Z,2015-05-30T09:02:09Z,,,,
2015-05-30T09:00:00Z,2015-05-30T09:32:09Z,,,,
2015-05-30T09:30:00Z,2015-05-30T10:02:09Z,,,,
2015-05-30T10:00:00Z,2015-05-30T10:32:09Z,,,,
2015-05-30T10:30:00Z,2015-05-30T11:02:09Z,,,,
2015-05-30T11:00:00Z,2015-05-30T11:32:09Z,,,,
2015-05-30T11:30:00Z,2015-05-30T12:02:09Z,,,,
2015-05-30T12:00:00Z,2015-05-30T12:32:09Z,,,,
2015-05-30T12:30:00Z,2015-05-30T13:02:09Z,,,,
2015-05-30T13:00:00Z,2015-05-30T13:32:09Z,,,,
2015-05-30T13:30:00Z,2015-05-30T14:02:09Z,,,,
2015-05-30T14:00:00Z,2015-05-30T14:32:09Z,,,,
2015-05-30T14:30:00Z,2015-05-30T15:02:09Z,,,,
2015-05-30T15:00:00Z,2015-05-30T15:32:09Z,,,,
2015-05-30T15:30:00Z,2015-05-30T16:02:09Z,,,,
2015-05-30T16:00:00Z,2015-05-30T16:32:09Z,,,,
2015-05-30T16:30:00Z,2015-05-30T17:02:09Z,,,,
2015-05-30T17:00:00Z,2015-05-30T17:32:09Z,,,,
2015-05-30T17:30:00Z,2015-05-30T18:02:09Z,,,,
2015-05-30T18:00:00Z,2015-05-30T18:32:09Z,,,,
2015-05-30T18:30:00Z,2015-05-30T19:02:09Z,,,,
2015-05-30T19:00:00Z,2015-05-30T19:32:09Z,,,,
2015-05-30T19:30:00Z,2015-05-30T20:02:09Z,,,,
2015-05-30T20:00:00Z,2015-05-30T20:32:09Z,,,,
2015-05-30T20:30:00Z,2015-05-30T21:02:09Z,,,,
2015-05-30T21:00:00Z,2015-05-30T21:32:09Z,,,,
2015-05-30T21:30:00Z,2015-05-30T22:02:09Z,,,,
2015-05-30T22:00:00Z,2015-05-30T22:32:09Z,,,,
2015-05-30T22:30:00Z,2015-05-30T23:02:09Z,,,,
2015-05-30T23:00:00Z,2015-05-30T23:32:09Z,,,,
2015-05-30T23:30:00Z,2015-05-31T00:02:01Z,,,,
2015-05-31T00:00:00Z,2015-05-31T00:32:01Z,,,,
2015-05-31T00:30:00Z,2015-05-31T01:02:01Z,,,,
2015-05-31T01:00:00Z,2015-05-31T01:32:01Z,,,,
2015-05-31T01:30:00Z,2015-05-31T02:02:01Z,,,,
2015-05-31T02:00:00Z,2015-05-31T02:32:01Z,,,,
2015-05-31T02:30:00Z,2015-05-31T03:02:01Z,,,,
2015-05-31T03:00:00Z,2015-05-31T03:32:01Z,,,,
2015-05-31T03:30:00Z,2015-05-31T04:02:01Z,,,,
2015-05-31T04:00:00Z,2015-05-31T04:32:01Z,,,,
2015-05-31T04:30:00Z,2015-05-31T05:02:01Z,,,,
2015-05-31T05:00:00Z,2015-05-31T05:32:01Z,,,,
2015-05-31T05:30:00Z,2015-05-31T06:02:01Z,,,,
2015-05-31T06:00:00Z,2015-05-31T06:32:01Z,,,,
2015-05-31T06:30:00Z,2015-05-31T07:02:01Z,,,,
2015-05-31T07:00:00Z,2015-05-31T07:32:01Z,,,,
2015-05-31T07:30:00Z,2015-05-31T08:02:01Z,,,,
2015-05-31T08:00:00Z,2015-05-31T08:32:01Z,,,,
2015-05-31T08:30:00Z,2015-05-31T09:02:01Z,,,,
2015-05-31T09:00:00Z,2015-05-31T09:32:01Z,,,,
2015-05-31T09:30:00Z,2015-05-31T10:02:01Z,,,,
2015-05-31T10:00:00Z,2015-05-31T10:32:01Z,,,,
2015-05-31T10:30:00Z,2015-05-31T11:02:01Z,,,,
2015-05-31T11:00:00Z,2015-05-31T11:32:01Z,,,,
2015-05-31T11:30:00Z,2015-05-31T12:02:01Z,,,,
2015-05-31T12:00:00Z,2015-05-31T12:32:01Z,,,,
2015-05-31T12:30:00Z,2015-05-31T13:02:01Z,,,,
2015-05-31T13:00:00Z,2015-05-31T13:32:01Z,,,,
2015-05-31T13:30:00Z,2015-05-31T14:02:01Z,,,,
2015-05-31T14:00:00Z,2015-05-31T14:32:01Z,,,,
2015-05-31T14:30:00Z,2015-05-31T15:02:01Z,,,,
2015-05-31T15:00:00Z,2015-05-31T15:32:01Z,,,,
2015-05-31T15:30:00Z,2015-05-31T16:02:01Z,,,,
2015-05-31T16:00:00Z,2015-05-31T16:32:01Z,,,,
2015-05-31T16:30:00Z,2015-05-31T17:02:01Z,,,,
2015-05-31T17:00:00Z,2015-05-31T17:32:01Z,,,,
2015-05-31T17:30:00Z,2015-05-31T18:02:01Z,,,,
2015-05-31T18:00:00Z,2015-05-31T18:32:01Z,,,,
2015-05-31T18:30:00Z,2015-05-31T19:02:01Z,,,,
2015-05-31T19:00:00Z,2015-05-31T19:32:01Z,,,,
2015-05-31T19:30:00Z,2015-05-31T20:02:01Z,,,,
2015-05-31T20:00:00Z,2015-05-31T20:32:01Z,,,,
2015-05-31T20:30:00Z,2015-05-31T21:02:01Z,,,,
2015-05-31T21:00:00Z,2015-05-31T21:32:01Z,,,,
2015-05-31T21:30:00Z,2015-05-31T22:02:01Z,,,,
2015-05-31T22:00:00Z,2015-05-31T22:32:01Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-31T22:30:00Z,2015-05-31T23:02:01Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-31T23:00:00Z,2015-05-31T23:32:01Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-05-31T23:30:00Z,2015-06-01T00:01:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T00:00:00Z,2015-06-01T00:31:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T00:30:00Z,2015-06-01T01:01:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T01:00:00Z,2015-06-01T01:31:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T01:30:00Z,2015-06-01T02:01:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T02:00:00Z,2015-06-01T02:31:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T02:30:00Z,2015-06-01T03:01:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T03:00:00Z,2015-06-01T03:31:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T03:30:00Z,2015-06-01T04:01:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T04:00:00Z,2015-06-01T04:31:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T04:30:00Z,2015-06-01T05:01:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T05:00:00Z,2015-06-01T05:31:51Z,NA_PRESENT,NA_PRESENT,NA_PRESENT,NA_PRESENT
2015-06-01T05:30:00Z,2015-06-01T06:01:51Z,,,NA_PRESENT,
2015-06-01T06:00:00Z,2015-06-01T06:31:51Z,,,,
2015-06-01T06:30:00Z,2015-06-01T07:01:51Z,,,,
2015-06-01T07:00:00Z,2015-06-01T07:31:51Z,,,,
2015-06-01T07:30:00Z,2015-06-01T08:01:51Z,,,,
2015-06-01T08:00:00Z,2015-06-01T08:31:51Z,,,,
2015-06-01T08:30:00Z,2015-06-01T09:01:51Z,,,,
2015-06-01T09:00:00Z,2015-06-01T09:31:51Z,,,,
2015-06-01T09:30:00Z,2015-06-01T10:01:51Z,,,,
2015-06-01T10:00:00Z,2015-06-01T10:31:51Z,,,,
2015-06-01T10:30:00Z,2015-06-01T11:01:51Z,,,,
2015-06-01T11:00:00Z,2015-06-01T11:31:51Z,,,,
2015-06-01T11:30:00Z,2015-06-01T12:01:51Z,,,,
2015-06-01T12:00:00Z,2015-06-01T12:31:51Z,,,,
