TIMESTAMP,solar_TIMESTAMP,GBR_GUI_ST1_Psy_Js_1,GBR_GUI_ST1_Psy_Js_2,GBR_GUI_ST1_Psy_Js_3,GBR_GUI_ST1_Psy_Js_4,GBR_GUI_ST1_Psy_Js_5,GBR_GUI_ST1_Psy_Js_6,GBR_GUI_ST1_Psy_Js_7,GBR_GUI_ST1_Psy_Js_8,GBR_GUI_ST1_Psy_Js_9,GBR_GUI_ST1_Psy_Js_10,GBR_GUI_ST1_Psy_Js_11,GBR_GUI_ST1_Psy_Js_12,GBR_GUI_ST1_Psy_Js_13,GBR_GUI_ST1_Psy_Js_14,GBR_GUI_ST1_Psy_Js_15
2003-05-05T00:00:00Z,2003-05-04T23:43:50Z,268.32931432618744,82.06275382061226,NA,17.206730021323782,79.98096819992199,NA,NA,207.4288746217025,244.63366744970816,NA,NA,NA,NA,NA,134.0495535870134
2003-05-05T00:15:00Z,2003-05-04T23:58:50Z,242.6615520142565,42.364143091705444,NA,14.083525898085526,55.1241033810897,NA,NA,204.2133264005631,233.0758800362458,NA,NA,NA,NA,NA,143.72167471151332
2003-05-05T00:30:00Z,2003-05-05T00:13:54Z,221.75377478450326,50.963664534151576,NA,14.562273602556019,54.58339662312808,NA,NA,203.05600868710727,196.28749109067016,NA,NA,NA,NA,NA,128.81362256719257
2003-05-05T00:45:00Z,2003-05-05T00:28:54Z,109.47150074245828,33.6326541387757,NA,8.014319821601468,64.87732027915774,NA,NA,194.50415521244594,171.468701865134,NA,NA,NA,NA,NA,126.51724759064744
2003-05-05T01:00:00Z,2003-05-05T00:43:54Z,114.62472945987105,26.04368029998144,NA,5.845669495728541,50.12693401083644,NA,NA,200.98174148132685,151.38621531955164,NA,NA,NA,NA,NA,108.35516006968943
2003-05-05T01:15:00Z,2003-05-05T00:58:54Z,119.2292312783442,2.7582486449073182,NA,1.7255028052758963,50.01902580380105,NA,NA,195.50710223292353,150.65724091303403,NA,NA,NA,NA,NA,89.75550791154977
2003-05-05T01:30:00Z,2003-05-05T01:13:54Z,159.90156432516807,4.652992278235756,NA,5.130208070459708,48.71935551932137,NA,NA,191.64860727753248,114.448537071968,NA,NA,NA,NA,NA,84.93662595828754
2003-05-05T01:45:00Z,2003-05-05T01:28:54Z,276.6570315129896,4.500012387220628,NA,2.8974926923441306,47.87030736989802,NA,NA,157.99999504373045,112.63068768893407,NA,NA,NA,NA,NA,48.055178463024966
2003-05-05T02:00:00Z,2003-05-05T01:43:54Z,291.25216218469853,3.951436440005931,NA,7.124375320736918,49.79736685153262,NA,NA,186.9837792925672,120.76714006565373,NA,NA,NA,NA,NA,71.50066178145656
2003-05-05T02:15:00Z,2003-05-05T01:58:54Z,405.0577512867695,7.771181148428678,NA,3.923194764258803,48.577107617336566,NA,NA,168.76664302904842,108.35274452606814,NA,NA,NA,NA,NA,16.87657219353405
2003-05-05T02:30:00Z,2003-05-05T02:13:54Z,156.3664156992642,22.238859448918664,NA,4.681715852676676,31.302390546135218,NA,NA,194.31803539898021,104.82150794628744,NA,NA,NA,NA,NA,16.871710514378808
2003-05-05T02:45:00Z,2003-05-05T02:28:54Z,96.28213969616786,31.88808331130656,NA,6.381887675470018,36.060919050574675,NA,NA,197.8846944415054,74.94560301446727,NA,NA,NA,NA,NA,7.176345684775181
2003-05-05T03:00:00Z,2003-05-05T02:43:54Z,75.94371496719639,42.12565153145681,NA,3.5407929500752373,55.931108206563145,NA,NA,200.64667181186647,81.00395055664124,NA,NA,NA,NA,NA,0
2003-05-05T03:15:00Z,2003-05-05T02:58:54Z,103.42948730897636,59.412015911028156,NA,4.2492220645243775,58.56221241163002,NA,NA,222.51574924433504,77.22081903621833,NA,NA,NA,NA,NA,0
2003-05-05T03:30:00Z,2003-05-05T03:13:54Z,71.87158982269179,69.78638072000912,NA,3.7897613611993344,56.844621344016055,NA,NA,200.30877534028943,81.06572936282443,NA,NA,NA,NA,NA,8.302042050168179
